Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa)
1450,375.31433,0,0,0,0,0,0,91.843149,0,0,0,0,73.16832,194.37833,0,0,0,0,0,0
1451,375.30381,0,0,0,0,0,0,91.840574,0,0,0,0,73.166269,194.37288,0,0,0,0,0,0
1452,375.29328,0,0,0,0,0,0,91.838,0,0,0,0,73.164217,194.36743,0,0,0,0,0,0
1453,375.28276,0,0,0,0,0,0,91.835425,0,0,0,0,73.162166,194.36198,0,0,0,0,0,0
1454,375.27224,0,0,0,0,0,0,91.83285,0,0,0,0,73.160115,194.35653,0,0,0,0,0,0
1455,375.26172,0,0,0,0,0,0,91.830275,0,0,0,0,73.158064,194.35108,0,0,0,0,0,0
1456,375.2512,0,0,0,0,0,0,91.8277,0,0,0,0,73.156012,194.34563,0,0,0,0,0,0
1457,375.24068,0,0,0,0,0,0,91.825126,0,0,0,0,73.153961,194.34018,0,0,0,0,0,0
1458,375.23015,0,0,0,0,0,0,91.822551,0,0,0,0,73.15191,194.33473,0,0,0,0,0,0
1459,375.21963,0,0,0,0,0,0,91.819976,0,0,0,0,73.149859,194.32928,0,0,0,0,0,0
1460,375.20911,0,0,0,0,0,0,91.817401,0,0,0,0,73.147807,194.32383,0,0,0,0,0,0
1461,375.19859,0,0,0,0,0,0,91.814826,0,0,0,0,73.145756,194.31839,0,0,0,0,0,0
1462,375.18807,0,0,0,0,0,0,91.812252,0,0,0,0,73.143705,194.31294,0,0,0,0,0,0
1463,375.17754,0,0,0,0,0,0,91.809677,0,0,0,0,73.141654,194.30749,0,0,0,0,0,0
1464,375.16702,0,0,0,0,0,0,91.807102,0,0,0,0,73.139602,194.30204,0,0,0,0,0,0
1465,375.1565,0,0,0,0,0,0,91.804527,0,0,0,0,73.137551,194.29659,0,0,0,0,0,0
1466,375.14598,0,0,0,0,0,0,91.801952,0,0,0,0,73.1355,194.29114,0,0,0,0,0,0
1467,375.13546,0,0,0,0,0,0,91.799378,0,0,0,0,73.133448,194.28569,0,0,0,0,0,0
1468,375.12493,0,0,0,0,0,0,91.796803,0,0,0,0,73.131397,194.28024,0,0,0,0,0,0
1469,375.11441,0,0,0,0,0,0,91.794228,0,0,0,0,73.129346,194.27479,0,0,0,0,0,0
1470,375.10389,0,0,0,0,0,0,91.791653,0,0,0,0,73.127295,194.26934,0,0,0,0,0,0
1471,375.09337,0,0,0,0,0,0,91.789078,0,0,0,0,73.125243,194.26389,0,0,0,0,0,0
1472,375.08285,0,0,0,0,0,0,91.786504,0,0,0,0,73.123192,194.25844,0,0,0,0,0,0
1473,375.07233,0,0,0,0,0,0,91.783929,0,0,0,0,73.121141,194.25299,0,0,0,0,0,0
1474,375.0618,0,0,0,0,0,0,91.781354,0,0,0,0,73.11909,194.24754,0,0,0,0,0,0
1475,375.05128,0,0,0,0,0,0,91.778779,0,0,0,0,73.117038,194.24209,0,0,0,0,0,0
1476,375.04076,0,0,0,0,0,0,91.776204,0,0,0,0,73.114987,194.23665,0,0,0,0,0,0
1477,375.03024,0,0,0,0,0,0,91.77363,0,0,0,0,73.112936,194.2312,0,0,0,0,0,0
1478,375.01972,0,0,0,0,0,0,91.771055,0,0,0,0,73.110885,194.22575,0,0,0,0,0,0
1479,375.00919,0,0,0,0,0,0,91.76848,0,0,0,0,73.108833,194.2203,0,0,0,0,0,0
1480,374.99867,0,0,0,0,0,0,91.765905,0,0,0,0,73.106782,194.21485,0,0,0,0,0,0
1481,374.98815,0,0,0,0,0,0,91.76333,0,0,0,0,73.104731,194.2094,0,0,0,0,0,0
1482,374.97763,0,0,0,0,0,0,91.760756,0,0,0,0,73.10268,194.20395,0,0,0,0,0,0
1483,374.96711,0,0,0,0,0,0,91.758181,0,0,0,0,73.100628,194.1985,0,0,0,0,0,0
1484,374.95659,0,0,0,0,0,0,91.755606,0,0,0,0,73.098577,194.19305,0,0,0,0,0,0
1485,374.94955,0,0,0,0,0,0,91.753884,0,0,0,0,73.097205,194.18941,0,0,0,0,0,0
1486,374.94251,0,0,0,0,0,0,91.752162,0,0,0,0,73.095834,194.18576,0,0,0,0,0,0
1487,374.93548,0,0,0,0,0,0,91.75044,0,0,0,0,73.094462,194.18212,0,0,0,0,0,0
1488,374.92844,0,0,0,0,0,0,91.748718,0,0,0,0,73.09309,194.17847,0,0,0,0,0,0
1489,374.9214,0,0,0,0,0,0,91.746997,0,0,0,0,73.091718,194.17483,0,0,0,0,0,0
1490,374.91437,0,0,0,0,0,0,91.745275,0,0,0,0,73.090347,194.17119,0,0,0,0,0,0
1491,374.90733,0,0,0,0,0,0,91.743553,0,0,0,0,73.088975,194.16754,0,0,0,0,0,0
1492,374.90029,0,0,0,0,0,0,91.741831,0,0,0,0,73.087603,194.1639,0,0,0,0,0,0
1493,374.89326,0,0,0,0,0,0,91.740109,0,0,0,0,73.086231,194.16025,0,0,0,0,0,0
1494,374.88622,0,0,0,0,0,0,91.738387,0,0,0,0,73.08486,194.15661,0,0,0,0,0,0
1495,374.87918,0,0,0,0,0,0,91.736665,0,0,0,0,73.083488,194.15296,0,0,0,0,0,0
1496,374.87215,0,0,0,0,0,0,91.734943,0,0,0,0,73.082116,194.14932,0,0,0,0,0,0
1497,374.86511,0,0,0,0,0,0,91.733222,0,0,0,0,73.080744,194.14568,0,0,0,0,0,0
1498,374.85808,0,0,0,0,0,0,91.7315,0,0,0,0,73.079372,194.14203,0,0,0,0,0,0
1499,374.85104,0,0,0,0,0,0,91.729778,0,0,0,0,73.078001,194.13839,0,0,0,0,0,0
1500,374.844,0,0,0,0,0,0,91.728056,0,0,0,0,73.076629,194.13474,0,0,0,0,0,0
1501,374.83697,0,0,0,0,0,0,91.726334,0,0,0,0,73.075257,194.1311,0,0,0,0,0,0
1502,374.82993,0,0,0,0,0,0,91.724612,0,0,0,0,73.073885,194.12745,0,0,0,0,0,0
1503,374.82289,0,0,0,0,0,0,91.72289,0,0,0,0,73.072514,194.12381,0,0,0,0,0,0
1504,374.81586,0,0,0,0,0,0,91.721168,0,0,0,0,73.071142,194.12017,0,0,0,0,0,0
1505,374.80882,0,0,0,0,0,0,91.719447,0,0,0,0,73.06977,194.11652,0,0,0,0,0,0
1506,374.80178,0,0,0,0,0,0,91.717725,0,0,0,0,73.068398,194.11288,0,0,0,0,0,0
1507,374.79475,0,0,0,0,0,0,91.716003,0,0,0,0,73.067027,194.10923,0,0,0,0,0,0
1508,374.78771,0,0,0,0,0,0,91.714281,0,0,0,0,73.065655,194.10559,0,0,0,0,0,0
1509,374.78068,0,0,0,0,0,0,91.712559,0,0,0,0,73.064283,194.10195,0,0,0,0,0,0
1510,374.77364,0,0,0,0,0,0,91.710837,0,0,0,0,73.062911,194.0983,0,0,0,0,0,0
1511,374.7666,0,0,0,0,0,0,91.709115,0,0,0,0,73.06154,194.09466,0,0,0,0,0,0
1512,374.75957,0,0,0,0,0,0,91.707393,0,0,0,0,73.060168,194.09101,0,0,0,0,0,0
1513,374.75253,0,0,0,0,0,0,91.705672,0,0,0,0,73.058796,194.08737,0,0,0,0,0,0
1514,374.74549,0,0,0,0,0,0,91.70395,0,0,0,0,73.057424,194.08372,0,0,0,0,0,0
1515,374.73846,0,0,0,0,0,0,91.702228,0,0,0,0,73.056053,194.08008,0,0,0,0,0,0
1516,374.73142,0,0,0,0,0,0,91.700506,0,0,0,0,73.054681,194.07644,0,0,0,0,0,0
1517,374.72438,0,0,0,0,0,0,91.698784,0,0,0,0,73.053309,194.07279,0,0,0,0,0,0
1518,374.71735,0,0,0,0,0,0,91.697062,0,0,0,0,73.051937,194.06915,0,0,0,0,0,0
1519,374.71031,0,0,0,0,0,0,91.69534,0,0,0,0,73.050566,194.0655,0,0,0,0,0,0
1520,374.70327,0,0,0,0,0,0,91.693618,0,0,0,0,73.049194,194.06186,0,0,0,0,0,0
1521,374.69624,0,0,0,0,0,0,91.691897,0,0,0,0,73.047822,194.05821,0,0,0,0,0,0
1522,374.6892,0,0,0,0,0,0,91.690175,0,0,0,0,73.04645,194.05457,0,0,0,0,0,0
1523,374.68217,0,0,0,0,0,0,91.688453,0,0,0,0,73.045079,194.05093,0,0,0,0,0,0
1524,374.67513,0,0,0,0,0,0,91.686731,0,0,0,0,73.043707,194.04728,0,0,0,0,0,0
1525,374.66809,0,0,0,0,0,0,91.685009,0,0,0,0,73.042335,194.04364,0,0,0,0,0,0
1526,374.66106,0,0,0,0,0,0,91.683287,0,0,0,0,73.040963,194.03999,0,0,0,0,0,0
1527,374.65402,0,0,0,0,0,0,91.681565,0,0,0,0,73.039591,194.03635,0,0,0,0,0,0
1528,374.64698,0,0,0,0,0,0,91.679843,0,0,0,0,73.03822,194.03271,0,0,0,0,0,0
1529,374.63995,0,0,0,0,0,0,91.678122,0,0,0,0,73.036848,194.02906,0,0,0,0,0,0
1530,374.63291,0,0,0,0,0,0,91.6764,0,0,0,0,73.035476,194.02542,0,0,0,0,0,0
1531,374.62587,0,0,0,0,0,0,91.674678,0,0,0,0,73.034104,194.02177,0,0,0,0,0,0
1532,374.61884,0,0,0,0,0,0,91.672956,0,0,0,0,73.032733,194.01813,0,0,0,0,0,0
1533,374.6118,0,0,0,0,0,0,91.671234,0,0,0,0,73.031361,194.01448,0,0,0,0,0,0
1534,374.60477,0,0,0,0,0,0,91.669512,0,0,0,0,73.029989,194.01084,0,0,0,0,0,0
1535,374.59773,0,0,0,0,0,0,91.66779,0,0,0,0,73.028617,194.0072,0,0,0,0,0,0
1536,374.59069,0,0,0,0,0,0,91.666068,0,0,0,0,73.027246,194.00355,0,0,0,0,0,0
1537,374.58366,0,0,0,0,0,0,91.664347,0,0,0,0,73.025874,193.99991,0,0,0,0,0,0
1538,374.57662,0,0,0,0,0,0,91.662625,0,0,0,0,73.024502,193.99626,0,0,0,0,0,0
1539,374.56958,0,0,0,0,0,0,91.660903,0,0,0,0,73.02313,193.99262,0,0,0,0,0,0
1540,374.56255,0,0,0,0,0,0,91.659181,0,0,0,0,73.021759,193.98898,0,0,0,0,0,0
1541,374.55551,0,0,0,0,0,0,91.657459,0,0,0,0,73.020387,193.98533,0,0,0,0,0,0
1542,374.54847,0,0,0,0,0,0,91.655737,0,0,0,0,73.019015,193.98169,0,0,0,0,0,0
1543,374.54144,0,0,0,0,0,0,91.654015,0,0,0,0,73.017643,193.97804,0,0,0,0,0,0
1544,374.5344,0,0,0,0,0,0,91.652293,0,0,0,0,73.016272,193.9744,0,0,0,0,0,0
1545,374.52737,0,0,0,0,0,0,91.650572,0,0,0,0,73.0149,193.97075,0,0,0,0,0,0
1546,374.52033,0,0,0,0,0,0,91.64885,0,0,0,0,73.013528,193.96711,0,0,0,0,0,0
1547,374.51329,0,0,0,0,0,0,91.647128,0,0,0,0,73.012156,193.96347,0,0,0,0,0,0
1548,374.50626,0,0,0,0,0,0,91.645406,0,0,0,0,73.010785,193.95982,0,0,0,0,0,0
1549,374.49922,0,0,0,0,0,0,91.643684,0,0,0,0,73.009413,193.95618,0,0,0,0,0,0
1550,374.49218,0,0,0,0,0,0,91.641962,0,0,0,0,73.008041,193.95253,0,0,0,0,0,0
1551,374.48515,0,0,0,0,0,0,91.64024,0,0,0,0,73.006669,193.94889,0,0,0,0,0,0
1552,374.47811,0,0,0,0,0,0,91.638518,0,0,0,0,73.005297,193.94524,0,0,0,0,0,0
1553,374.47107,0,0,0,0,0,0,91.636797,0,0,0,0,73.003926,193.9416,0,0,0,0,0,0
1554,374.46404,0,0,0,0,0,0,91.635075,0,0,0,0,73.002554,193.93796,0,0,0,0,0,0
1555,374.457,0,0,0,0,0,0,91.633353,0,0,0,0,73.001182,193.93431,0,0,0,0,0,0
1556,374.44996,0,0,0,0,0,0,91.631631,0,0,0,0,72.99981,193.93067,0,0,0,0,0,0
1557,374.44293,0,0,0,0,0,0,91.629909,0,0,0,0,72.998439,193.92702,0,0,0,0,0,0
1558,374.43589,0,0,0,0,0,0,91.628187,0,0,0,0,72.997067,193.92338,0,0,0,0,0,0
1559,374.42886,0,0,0,0,0,0,91.626465,0,0,0,0,72.995695,193.91974,0,0,0,0,0,0
1560,374.42182,0,0,0,0,0,0,91.624743,0,0,0,0,72.994323,193.91609,0,0,0,0,0,0
1561,374.41478,0,0,0,0,0,0,91.623022,0,0,0,0,72.992952,193.91245,0,0,0,0,0,0
1562,374.40775,0,0,0,0,0,0,91.6213,0,0,0,0,72.99158,193.9088,0,0,0,0,0,0
1563,374.40071,0,0,0,0,0,0,91.619578,0,0,0,0,72.990208,193.90516,0,0,0,0,0,0
1564,374.39367,0,0,0,0,0,0,91.617856,0,0,0,0,72.988836,193.90151,0,0,0,0,0,0
1565,374.38664,0,0,0,0,0,0,91.616134,0,0,0,0,72.987465,193.89787,0,0,0,0,0,0
1566,374.3796,0,0,0,0,0,0,91.614412,0,0,0,0,72.986093,193.89423,0,0,0,0,0,0
1567,374.37256,0,0,0,0,0,0,91.61269,0,0,0,0,72.984721,193.89058,0,0,0,0,0,0
1568,374.36553,0,0,0,0,0,0,91.610968,0,0,0,0,72.983349,193.88694,0,0,0,0,0,0
1569,374.35849,0,0,0,0,0,0,91.609247,0,0,0,0,72.981978,193.88329,0,0,0,0,0,0
1570,374.35146,0,0,0,0,0,0,91.607525,0,0,0,0,72.980606,193.87965,0,0,0,0,0,0
1571,374.34442,0,0,0,0,0,0,91.605803,0,0,0,0,72.979234,193.876,0,0,0,0,0,0
1572,374.33738,0,0,0,0,0,0,91.604081,0,0,0,0,72.977862,193.87236,0,0,0,0,0,0
1573,374.33035,0,0,0,0,0,0,91.602359,0,0,0,0,72.976491,193.86872,0,0,0,0,0,0
1574,374.32331,0,0,0,0,0,0,91.600637,0,0,0,0,72.975119,193.86507,0,0,0,0,0,0
1575,374.31627,0,0,0,0,0,0,91.598915,0,0,0,0,72.973747,193.86143,0,0,0,0,0,0
1576,374.30924,0,0,0,0,0,0,91.597193,0,0,0,0,72.972375,193.85778,0,0,0,0,0,0
1577,374.3022,0,0,0,0,0,0,91.595472,0,0,0,0,72.971004,193.85414,0,0,0,0,0,0
1578,374.29516,0,0,0,0,0,0,91.59375,0,0,0,0,72.969632,193.8505,0,0,0,0,0,0
1579,374.28813,0,0,0,0,0,0,91.592028,0,0,0,0,72.96826,193.84685,0,0,0,0,0,0
1580,374.28109,0,0,0,0,0,0,91.590306,0,0,0,0,72.966888,193.84321,0,0,0,0,0,0
1581,374.27406,0,0,0,0,0,0,91.588584,0,0,0,0,72.965516,193.83956,0,0,0,0,0,0
1582,374.26702,0,0,0,0,0,0,91.586862,0,0,0,0,72.964145,193.83592,0,0,0,0,0,0
1583,374.25998,0,0,0,0,0,0,91.58514,0,0,0,0,72.962773,193.83227,0,0,0,0,0,0
1584,374.25295,0,0,0,0,0,0,91.583418,0,0,0,0,72.961401,193.82863,0,0,0,0,0,0
1585,374.24591,0,0,0,0,0,0,91.581697,0,0,0,0,72.960029,193.82499,0,0,0,0,0,0
1586,374.23887,0,0,0,0,0,0,91.579975,0,0,0,0,72.958658,193.82134,0,0,0,0,0,0
1587,374.23184,0,0,0,0,0,0,91.578253,0,0,0,0,72.957286,193.8177,0,0,0,0,0,0
1588,374.2248,0,0,0,0,0,0,91.576531,0,0,0,0,72.955914,193.81405,0,0,0,0,0,0
1589,374.21776,0,0,0,0,0,0,91.574809,0,0,0,0,72.954542,193.81041,0,0,0,0,0,0
1590,374.21073,0,0,0,0,0,0,91.573087,0,0,0,0,72.953171,193.80676,0,0,0,0,0,0
1591,374.20369,0,0,0,0,0,0,91.571365,0,0,0,0,72.951799,193.80312,0,0,0,0,0,0
1592,374.19665,0,0,0,0,0,0,91.569643,0,0,0,0,72.950427,193.79948,0,0,0,0,0,0
1593,374.18962,0,0,0,0,0,0,91.567922,0,0,0,0,72.949055,193.79583,0,0,0,0,0,0
1594,374.18703,0,0,0,0,0,0,91.567289,0,0,0,0,72.948551,193.79449,0,0,0,0,0,0
1595,374.18445,0,0,0,0,0,0,91.566656,0,0,0,0,72.948047,193.79315,0,0,0,0,0,0
1596,374.18186,0,0,0,0,0,0,91.566023,0,0,0,0,72.947543,193.79181,0,0,0,0,0,0
1597,374.17927,0,0,0,0,0,0,91.56539,0,0,0,0,72.947038,193.79047,0,0,0,0,0,0
1598,374.17669,0,0,0,0,0,0,91.564757,0,0,0,0,72.946534,193.78913,0,0,0,0,0,0
1599,374.1741,0,0,0,0,0,0,91.564124,0,0,0,0,72.94603,193.7878,0,0,0,0,0,0
1600,374.17151,0,0,0,0,0,0,91.563491,0,0,0,0,72.945526,193.78646,0,0,0,0,0,0
1601,374.16893,0,0,0,0,0,0,91.562858,0,0,0,0,72.945022,193.78512,0,0,0,0,0,0
1602,374.16634,0,0,0,0,0,0,91.562225,0,0,0,0,72.944517,193.78378,0,0,0,0,0,0
1603,374.16375,0,0,0,0,0,0,91.561592,0,0,0,0,72.944013,193.78244,0,0,0,0,0,0
1604,374.16117,0,0,0,0,0,0,91.560959,0,0,0,0,72.943509,193.7811,0,0,0,0,0,0
1605,374.15858,0,0,0,0,0,0,91.560326,0,0,0,0,72.943005,193.77976,0,0,0,0,0,0
1606,374.15599,0,0,0,0,0,0,91.559694,0,0,0,0,72.9425,193.77842,0,0,0,0,0,0
1607,374.15341,0,0,0,0,0,0,91.559061,0,0,0,0,72.941996,193.77708,0,0,0,0,0,0
1608,374.15082,0,0,0,0,0,0,91.558428,0,0,0,0,72.941492,193.77574,0,0,0,0,0,0
1609,374.14824,0,0,0,0,0,0,91.557795,0,0,0,0,72.940988,193.7744,0,0,0,0,0,0
1610,374.14565,0,0,0,0,0,0,91.557162,0,0,0,0,72.940483,193.77306,0,0,0,0,0,0
1611,374.14306,0,0,0,0,0,0,91.556529,0,0,0,0,72.939979,193.77172,0,0,0,0,0,0
1612,374.14048,0,0,0,0,0,0,91.555896,0,0,0,0,72.939475,193.77038,0,0,0,0,0,0
1613,374.13789,0,0,0,0,0,0,91.555263,0,0,0,0,72.938971,193.76904,0,0,0,0,0,0
1614,374.1353,0,0,0,0,0,0,91.55463,0,0,0,0,72.938466,193.7677,0,0,0,0,0,0
1615,374.13272,0,0,0,0,0,0,91.553997,0,0,0,0,72.937962,193.76636,0,0,0,0,0,0
1616,374.13013,0,0,0,0,0,0,91.553364,0,0,0,0,72.937458,193.76502,0,0,0,0,0,0
1617,374.12754,0,0,0,0,0,0,91.552731,0,0,0,0,72.936954,193.76368,0,0,0,0,0,0
1618,374.12496,0,0,0,0,0,0,91.552098,0,0,0,0,72.93645,193.76234,0,0,0,0,0,0
1619,374.12237,0,0,0,0,0,0,91.551465,0,0,0,0,72.935945,193.761,0,0,0,0,0,0
1620,374.11978,0,0,0,0,0,0,91.550832,0,0,0,0,72.935441,193.75966,0,0,0,0,0,0
1621,374.1172,0,0,0,0,0,0,91.5502,0,0,0,0,72.934937,193.75833,0,0,0,0,0,0
1622,374.11461,0,0,0,0,0,0,91.549567,0,0,0,0,72.934433,193.75699,0,0,0,0,0,0
1623,374.11202,0,0,0,0,0,0,91.548934,0,0,0,0,72.933928,193.75565,0,0,0,0,0,0
1624,374.10944,0,0,0,0,0,0,91.548301,0,0,0,0,72.933424,193.75431,0,0,0,0,0,0
1625,374.10685,0,0,0,0,0,0,91.547668,0,0,0,0,72.93292,193.75297,0,0,0,0,0,0
1626,374.10427,0,0,0,0,0,0,91.547035,0,0,0,0,72.932416,193.75163,0,0,0,0,0,0
1627,374.10168,0,0,0,0,0,0,91.546402,0,0,0,0,72.931911,193.75029,0,0,0,0,0,0
1628,374.09909,0,0,0,0,0,0,91.545769,0,0,0,0,72.931407,193.74895,0,0,0,0,0,0
1629,374.09651,0,0,0,0,0,0,91.545136,0,0,0,0,72.930903,193.74761,0,0,0,0,0,0
1630,374.09392,0,0,0,0,0,0,91.544503,0,0,0,0,72.930399,193.74627,0,0,0,0,0,0
1631,374.09133,0,0,0,0,0,0,91.54387,0,0,0,0,72.929894,193.74493,0,0,0,0,0,0
1632,374.08875,0,0,0,0,0,0,91.543237,0,0,0,0,72.92939,193.74359,0,0,0,0,0,0
1633,374.08616,0,0,0,0,0,0,91.542604,0,0,0,0,72.928886,193.74225,0,0,0,0,0,0
1634,374.08357,0,0,0,0,0,0,91.541971,0,0,0,0,72.928382,193.74091,0,0,0,0,0,0
1635,374.08099,0,0,0,0,0,0,91.541338,0,0,0,0,72.927877,193.73957,0,0,0,0,0,0
1636,374.0784,0,0,0,0,0,0,91.540706,0,0,0,0,72.927373,193.73823,0,0,0,0,0,0
1637,374.07581,0,0,0,0,0,0,91.540073,0,0,0,0,72.926869,193.73689,0,0,0,0,0,0
1638,374.07323,0,0,0,0,0,0,91.53944,0,0,0,0,72.926365,193.73555,0,0,0,0,0,0
1639,374.07064,0,0,0,0,0,0,91.538807,0,0,0,0,72.925861,193.73421,0,0,0,0,0,0
1640,374.06805,0,0,0,0,0,0,91.538174,0,0,0,0,72.925356,193.73287,0,0,0,0,0,0
1641,374.06547,0,0,0,0,0,0,91.537541,0,0,0,0,72.924852,193.73153,0,0,0,0,0,0
1642,374.06288,0,0,0,0,0,0,91.536908,0,0,0,0,72.924348,193.73019,0,0,0,0,0,0
1643,374.0603,0,0,0,0,0,0,91.536275,0,0,0,0,72.923844,193.72885,0,0,0,0,0,0
1644,374.05771,0,0,0,0,0,0,91.535642,0,0,0,0,72.923339,193.72752,0,0,0,0,0,0
1645,374.05512,0,0,0,0,0,0,91.535009,0,0,0,0,72.922835,193.72618,0,0,0,0,0,0
1646,374.05254,0,0,0,0,0,0,91.534376,0,0,0,0,72.922331,193.72484,0,0,0,0,0,0
1647,374.04995,0,0,0,0,0,0,91.533743,0,0,0,0,72.921827,193.7235,0,0,0,0,0,0
1648,374.04736,0,0,0,0,0,0,91.53311,0,0,0,0,72.921322,193.72216,0,0,0,0,0,0
1649,374.04478,0,0,0,0,0,0,91.532477,0,0,0,0,72.920818,193.72082,0,0,0,0,0,0
1650,374.04219,0,0,0,0,0,0,91.531844,0,0,0,0,72.920314,193.71948,0,0,0,0,0,0
1651,374.0396,0,0,0,0,0,0,91.531212,0,0,0,0,72.91981,193.71814,0,0,0,0,0,0
1652,374.03702,0,0,0,0,0,0,91.530579,0,0,0,0,72.919305,193.7168,0,0,0,0,0,0
1653,374.03443,0,0,0,0,0,0,91.529946,0,0,0,0,72.918801,193.71546,0,0,0,0,0,0
1654,374.03184,0,0,0,0,0,0,91.529313,0,0,0,0,72.918297,193.71412,0,0,0,0,0,0
1655,374.02926,0,0,0,0,0,0,91.52868,0,0,0,0,72.917793,193.71278,0,0,0,0,0,0
1656,374.02667,0,0,0,0,0,0,91.528047,0,0,0,0,72.917289,193.71144,0,0,0,0,0,0
1657,374.02409,0,0,0,0,0,0,91.527414,0,0,0,0,72.916784,193.7101,0,0,0,0,0,0
1658,374.0215,0,0,0,0,0,0,91.526781,0,0,0,0,72.91628,193.70876,0,0,0,0,0,0
1659,374.01891,0,0,0,0,0,0,91.526148,0,0,0,0,72.915776,193.70742,0,0,0,0,0,0
1660,374.01633,0,0,0,0,0,0,91.525515,0,0,0,0,72.915272,193.70608,0,0,0,0,0,0
1661,374.01374,0,0,0,0,0,0,91.524882,0,0,0,0,72.914767,193.70474,0,0,0,0,0,0
1662,374.01115,0,0,0,0,0,0,91.524249,0,0,0,0,72.914263,193.7034,0,0,0,0,0,0
1663,374.00857,0,0,0,0,0,0,91.523616,0,0,0,0,72.913759,193.70206,0,0,0,0,0,0
1664,374.00598,0,0,0,0,0,0,91.522983,0,0,0,0,72.913255,193.70072,0,0,0,0,0,0
1665,374.00339,0,0,0,0,0,0,91.52235,0,0,0,0,72.91275,193.69938,0,0,0,0,0,0
1666,374.00081,0,0,0,0,0,0,91.521718,0,0,0,0,72.912246,193.69805,0,0,0,0,0,0
1667,373.99822,0,0,0,0,0,0,91.521085,0,0,0,0,72.911742,193.69671,0,0,0,0,0,0
1668,373.99563,0,0,0,0,0,0,91.520452,0,0,0,0,72.911238,193.69537,0,0,0,0,0,0
1669,373.99305,0,0,0,0,0,0,91.519819,0,0,0,0,72.910733,193.69403,0,0,0,0,0,0
1670,373.99046,0,0,0,0,0,0,91.519186,0,0,0,0,72.910229,193.69269,0,0,0,0,0,0
1671,373.98787,0,0,0,0,0,0,91.518553,0,0,0,0,72.909725,193.69135,0,0,0,0,0,0
1672,373.98529,0,0,0,0,0,0,91.51792,0,0,0,0,72.909221,193.69001,0,0,0,0,0,0
1673,373.9827,0,0,0,0,0,0,91.517287,0,0,0,0,72.908717,193.68867,0,0,0,0,0,0
1674,373.98012,0,0,0,0,0,0,91.516654,0,0,0,0,72.908212,193.68733,0,0,0,0,0,0
1675,373.97753,0,0,0,0,0,0,91.516021,0,0,0,0,72.907708,193.68599,0,0,0,0,0,0
1676,373.97494,0,0,0,0,0,0,91.515388,0,0,0,0,72.907204,193.68465,0,0,0,0,0,0
1677,373.97236,0,0,0,0,0,0,91.514755,0,0,0,0,72.9067,193.68331,0,0,0,0,0,0
1678,373.96977,0,0,0,0,0,0,91.514122,0,0,0,0,72.906195,193.68197,0,0,0,0,0,0
1679,373.96718,0,0,0,0,0,0,91.513489,0,0,0,0,72.905691,193.68063,0,0,0,0,0,0
1680,373.9646,0,0,0,0,0,0,91.512856,0,0,0,0,72.905187,193.67929,0,0,0,0,0,0
1681,373.96201,0,0,0,0,0,0,91.512224,0,0,0,0,72.904683,193.67795,0,0,0,0,0,0
1682,373.95942,0,0,0,0,0,0,91.511591,0,0,0,0,72.904178,193.67661,0,0,0,0,0,0
1683,373.95684,0,0,0,0,0,0,91.510958,0,0,0,0,72.903674,193.67527,0,0,0,0,0,0
1684,373.95425,0,0,0,0,0,0,91.510325,0,0,0,0,72.90317,193.67393,0,0,0,0,0,0
1685,373.95166,0,0,0,0,0,0,91.509692,0,0,0,0,72.902666,193.67259,0,0,0,0,0,0
1686,373.94908,0,0,0,0,0,0,91.509059,0,0,0,0,72.902161,193.67125,0,0,0,0,0,0
1687,373.94649,0,0,0,0,0,0,91.508426,0,0,0,0,72.901657,193.66991,0,0,0,0,0,0
1688,373.9439,0,0,0,0,0,0,91.507793,0,0,0,0,72.901153,193.66858,0,0,0,0,0,0
1689,373.94132,0,0,0,0,0,0,91.50716,0,0,0,0,72.900649,193.66724,0,0,0,0,0,0
1690,373.93873,0,0,0,0,0,0,91.506527,0,0,0,0,72.900144,193.6659,0,0,0,0,0,0
1691,373.93615,0,0,0,0,0,0,91.505894,0,0,0,0,72.89964,193.66456,0,0,0,0,0,0
1692,373.93356,0,0,0,0,0,0,91.505261,0,0,0,0,72.899136,193.66322,0,0,0,0,0,0
1693,373.93097,0,0,0,0,0,0,91.504628,0,0,0,0,72.898632,193.66188,0,0,0,0,0,0
1694,373.92839,0,0,0,0,0,0,91.503995,0,0,0,0,72.898128,193.66054,0,0,0,0,0,0
1695,373.9258,0,0,0,0,0,0,91.503362,0,0,0,0,72.897623,193.6592,0,0,0,0,0,0
1696,373.92321,0,0,0,0,0,0,91.50273,0,0,0,0,72.897119,193.65786,0,0,0,0,0,0
1697,373.92063,0,0,0,0,0,0,91.502097,0,0,0,0,72.896615,193.65652,0,0,0,0,0,0
1698,373.91804,0,0,0,0,0,0,91.501464,0,0,0,0,72.896111,193.65518,0,0,0,0,0,0
