Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa)
2835,63.646574,0,0,0,0,0,24.571732,32.367474,0,0,0,0,0,0
2836,63.656553,0,0,0,0,0,24.575585,32.372549,0,0,0,0,0,0
2837,63.666532,0,0,0,0,0,24.579437,32.377623,0,0,0,0,0,0
2838,63.676511,0,0,0,0,0,24.58329,32.382698,0,0,0,0,0,0
2839,63.686491,0,0,0,0,0,24.587142,32.387773,0,0,0,0,0,0
2840,63.69647,0,0,0,0,0,24.590995,32.392848,0,0,0,0,0,0
2841,63.706449,0,0,0,0,0,24.594847,32.397923,0,0,0,0,0,0
2842,63.716428,0,0,0,0,0,24.5987,32.402998,0,0,0,0,0,0
2843,63.726407,0,0,0,0,0,24.602553,32.408073,0,0,0,0,0,0
2844,63.743793,0,0,0,0,0,24.609265,32.416914,0,0,0,0,0,0
2845,63.761178,0,0,0,0,0,24.615976,32.425755,0,0,0,0,0,0
2846,63.778563,0,0,0,0,0,24.622688,32.434597,0,0,0,0,0,0
2847,63.795948,0,0,0,0,0,24.6294,32.443438,0,0,0,0,0,0
2848,63.813334,0,0,0,0,0,24.636112,32.452279,0,0,0,0,0,0
2849,63.830719,0,0,0,0,0,24.642824,32.46112,0,0,0,0,0,0
2850,63.848104,0,0,0,0,0,24.649536,32.469962,0,0,0,0,0,0
2851,63.865489,0,0,0,0,0,24.656248,32.478803,0,0,0,0,0,0
2852,63.882875,0,0,0,0,0,24.662959,32.487644,0,0,0,0,0,0
2853,63.90026,0,0,0,0,0,24.669671,32.496486,0,0,0,0,0,0
2854,63.917645,0,0,0,0,0,24.676383,32.505327,0,0,0,0,0,0
2855,63.93503,0,0,0,0,0,24.683095,32.514168,0,0,0,0,0,0
2856,63.952416,0,0,0,0,0,24.689807,32.523009,0,0,0,0,0,0
2857,63.969801,0,0,0,0,0,24.696519,32.531851,0,0,0,0,0,0
2858,63.987186,0,0,0,0,0,24.70323,32.540692,0,0,0,0,0,0
2859,64.004571,0,0,0,0,0,24.709942,32.549533,0,0,0,0,0,0
2860,64.021957,0,0,0,0,0,24.716654,32.558374,0,0,0,0,0,0
2861,64.039342,0,0,0,0,0,24.723366,32.567216,0,0,0,0,0,0
2862,64.056727,0,0,0,0,0,24.730078,32.576057,0,0,0,0,0,0
2863,64.074112,0,0,0,0,0,24.73679,32.584898,0,0,0,0,0,0
2864,64.091498,0,0,0,0,0,24.743502,32.59374,0,0,0,0,0,0
2865,64.108883,0,0,0,0,0,24.750213,32.602581,0,0,0,0,0,0
2866,64.126268,0,0,0,0,0,24.756925,32.611422,0,0,0,0,0,0
2867,64.143653,0,0,0,0,0,24.763637,32.620263,0,0,0,0,0,0
2868,64.161039,0,0,0,0,0,24.770349,32.629105,0,0,0,0,0,0
2869,64.178424,0,0,0,0,0,24.777061,32.637946,0,0,0,0,0,0
2870,64.195809,0,0,0,0,0,24.783773,32.646787,0,0,0,0,0,0
2871,64.213195,0,0,0,0,0,24.790484,32.655629,0,0,0,0,0,0
2872,64.23058,0,0,0,0,0,24.797196,32.66447,0,0,0,0,0,0
2873,64.247965,0,0,0,0,0,24.803908,32.673311,0,0,0,0,0,0
2874,64.26535,0,0,0,0,0,24.81062,32.682152,0,0,0,0,0,0
2875,64.282736,0,0,0,0,0,24.817332,32.690994,0,0,0,0,0,0
2876,64.300121,0,0,0,0,0,24.824044,32.699835,0,0,0,0,0,0
2877,64.317506,0,0,0,0,0,24.830756,32.708676,0,0,0,0,0,0
2878,64.334891,0,0,0,0,0,24.837467,32.717517,0,0,0,0,0,0
2879,64.352277,0,0,0,0,0,24.844179,32.726359,0,0,0,0,0,0
2880,64.369662,0,0,0,0,0,24.850891,32.7352,0,0,0,0,0,0
2881,64.387047,0,0,0,0,0,24.857603,32.744041,0,0,0,0,0,0
2882,64.404432,0,0,0,0,0,24.864315,32.752883,0,0,0,0,0,0
2883,64.421818,0,0,0,0,0,24.871027,32.761724,0,0,0,0,0,0
2884,64.439203,0,0,0,0,0,24.877738,32.770565,0,0,0,0,0,0
2885,64.456588,0,0,0,0,0,24.88445,32.779406,0,0,0,0,0,0
2886,64.473973,0,0,0,0,0,24.891162,32.788248,0,0,0,0,0,0
2887,64.491359,0,0,0,0,0,24.897874,32.797089,0,0,0,0,0,0
2888,64.508744,0,0,0,0,0,24.904586,32.80593,0,0,0,0,0,0
2889,64.526129,0,0,0,0,0,24.911298,32.814771,0,0,0,0,0,0
2890,64.543514,0,0,0,0,0,24.91801,32.823613,0,0,0,0,0,0
2891,64.5609,0,0,0,0,0,24.924721,32.832454,0,0,0,0,0,0
2892,64.578285,0,0,0,0,0,24.931433,32.841295,0,0,0,0,0,0
2893,64.59567,0,0,0,0,0,24.938145,32.850137,0,0,0,0,0,0
2894,64.613055,0,0,0,0,0,24.944857,32.858978,0,0,0,0,0,0
2895,64.630441,0,0,0,0,0,24.951569,32.867819,0,0,0,0,0,0
2896,64.647826,0,0,0,0,0,24.958281,32.87666,0,0,0,0,0,0
2897,64.665211,0,0,0,0,0,24.964992,32.885502,0,0,0,0,0,0
2898,64.682597,0,0,0,0,0,24.971704,32.894343,0,0,0,0,0,0
2899,64.699982,0,0,0,0,0,24.978416,32.903184,0,0,0,0,0,0
2900,64.717367,0,0,0,0,0,24.985128,32.912026,0,0,0,0,0,0
2901,64.734752,0,0,0,0,0,24.99184,32.920867,0,0,0,0,0,0
2902,64.752138,0,0,0,0,0,24.998552,32.929708,0,0,0,0,0,0
2903,64.769523,0,0,0,0,0,25.005263,32.938549,0,0,0,0,0,0
2904,64.786908,0,0,0,0,0,25.011975,32.947391,0,0,0,0,0,0
2905,64.804293,0,0,0,0,0,25.018687,32.956232,0,0,0,0,0,0
2906,64.821679,0,0,0,0,0,25.025399,32.965073,0,0,0,0,0,0
2907,64.839064,0,0,0,0,0,25.032111,32.973914,0,0,0,0,0,0
2908,64.856449,0,0,0,0,0,25.038823,32.982756,0,0,0,0,0,0
2909,64.873834,0,0,0,0,0,25.045535,32.991597,0,0,0,0,0,0
2910,64.89122,0,0,0,0,0,25.052246,33.000438,0,0,0,0,0,0
2911,64.908605,0,0,0,0,0,25.058958,33.00928,0,0,0,0,0,0
2912,64.92599,0,0,0,0,0,25.06567,33.018121,0,0,0,0,0,0
2913,64.943375,0,0,0,0,0,25.072382,33.026962,0,0,0,0,0,0
2914,64.960761,0,0,0,0,0,25.079094,33.035803,0,0,0,0,0,0
2915,64.978146,0,0,0,0,0,25.085806,33.044645,0,0,0,0,0,0
2916,64.995531,0,0,0,0,0,25.092517,33.053486,0,0,0,0,0,0
2917,65.012916,0,0,0,0,0,25.099229,33.062327,0,0,0,0,0,0
2918,65.030302,0,0,0,0,0,25.105941,33.071168,0,0,0,0,0,0
2919,65.047687,0,0,0,0,0,25.112653,33.08001,0,0,0,0,0,0
2920,65.065072,0,0,0,0,0,25.119365,33.088851,0,0,0,0,0,0
2921,65.082457,0,0,0,0,0,25.126077,33.097692,0,0,0,0,0,0
2922,65.099843,0,0,0,0,0,25.132789,33.106534,0,0,0,0,0,0
2923,65.117228,0,0,0,0,0,25.1395,33.115375,0,0,0,0,0,0
2924,65.134613,0,0,0,0,0,25.146212,33.124216,0,0,0,0,0,0
2925,65.151999,0,0,0,0,0,25.152924,33.133057,0,0,0,0,0,0
2926,65.169384,0,0,0,0,0,25.159636,33.141899,0,0,0,0,0,0
2927,65.186769,0,0,0,0,0,25.166348,33.15074,0,0,0,0,0,0
2928,65.204154,0,0,0,0,0,25.17306,33.159581,0,0,0,0,0,0
2929,65.22154,0,0,0,0,0,25.179771,33.168423,0,0,0,0,0,0
2930,65.238925,0,0,0,0,0,25.186483,33.177264,0,0,0,0,0,0
2931,65.25631,0,0,0,0,0,25.193195,33.186105,0,0,0,0,0,0
2932,65.273695,0,0,0,0,0,25.199907,33.194946,0,0,0,0,0,0
2933,65.291081,0,0,0,0,0,25.206619,33.203788,0,0,0,0,0,0
2934,65.308466,0,0,0,0,0,25.213331,33.212629,0,0,0,0,0,0
2935,65.325851,0,0,0,0,0,25.220043,33.22147,0,0,0,0,0,0
2936,65.343236,0,0,0,0,0,25.226754,33.230311,0,0,0,0,0,0
2937,65.360622,0,0,0,0,0,25.233466,33.239153,0,0,0,0,0,0
2938,65.378007,0,0,0,0,0,25.240178,33.247994,0,0,0,0,0,0
2939,65.395392,0,0,0,0,0,25.24689,33.256835,0,0,0,0,0,0
2940,65.412777,0,0,0,0,0,25.253602,33.265677,0,0,0,0,0,0
2941,65.430163,0,0,0,0,0,25.260314,33.274518,0,0,0,0,0,0
2942,65.447548,0,0,0,0,0,25.267025,33.283359,0,0,0,0,0,0
2943,65.464933,0,0,0,0,0,25.273737,33.2922,0,0,0,0,0,0
2944,65.482318,0,0,0,0,0,25.280449,33.301042,0,0,0,0,0,0
2945,65.499704,0,0,0,0,0,25.287161,33.309883,0,0,0,0,0,0
2946,65.517089,0,0,0,0,0,25.293873,33.318724,0,0,0,0,0,0
2947,65.534474,0,0,0,0,0,25.300585,33.327565,0,0,0,0,0,0
2948,65.551859,0,0,0,0,0,25.307297,33.336407,0,0,0,0,0,0
2949,65.569245,0,0,0,0,0,25.314008,33.345248,0,0,0,0,0,0
2950,65.58663,0,0,0,0,0,25.32072,33.354089,0,0,0,0,0,0
2951,65.604015,0,0,0,0,0,25.327432,33.362931,0,0,0,0,0,0
2952,65.621401,0,0,0,0,0,25.334144,33.371772,0,0,0,0,0,0
2953,65.638786,0,0,0,0,0,25.340856,33.380613,0,0,0,0,0,0
2954,65.650376,0,0,0,0,0,25.34533,33.386507,0,0,0,0,0,0
2955,65.661966,0,0,0,0,0,25.349805,33.392401,0,0,0,0,0,0
2956,65.673556,0,0,0,0,0,25.354279,33.398295,0,0,0,0,0,0
2957,65.685146,0,0,0,0,0,25.358754,33.404189,0,0,0,0,0,0
2958,65.696735,0,0,0,0,0,25.363228,33.410083,0,0,0,0,0,0
2959,65.708325,0,0,0,0,0,25.367703,33.415978,0,0,0,0,0,0
2960,65.719915,0,0,0,0,0,25.372177,33.421872,0,0,0,0,0,0
2961,65.731505,0,0,0,0,0,25.376651,33.427766,0,0,0,0,0,0
2962,65.743095,0,0,0,0,0,25.381126,33.43366,0,0,0,0,0,0
2963,65.754685,0,0,0,0,0,25.3856,33.439554,0,0,0,0,0,0
2964,65.766275,0,0,0,0,0,25.390075,33.445448,0,0,0,0,0,0
2965,65.777865,0,0,0,0,0,25.394549,33.451342,0,0,0,0,0,0
2966,65.789454,0,0,0,0,0,25.399024,33.457236,0,0,0,0,0,0
2967,65.801044,0,0,0,0,0,25.403498,33.46313,0,0,0,0,0,0
2968,65.812634,0,0,0,0,0,25.407973,33.469024,0,0,0,0,0,0
2969,65.824224,0,0,0,0,0,25.412447,33.474918,0,0,0,0,0,0
2970,65.835814,0,0,0,0,0,25.416921,33.480812,0,0,0,0,0,0
2971,65.847404,0,0,0,0,0,25.421396,33.486706,0,0,0,0,0,0
2972,65.858994,0,0,0,0,0,25.42587,33.4926,0,0,0,0,0,0
2973,65.870583,0,0,0,0,0,25.430345,33.498494,0,0,0,0,0,0
2974,65.882173,0,0,0,0,0,25.434819,33.504388,0,0,0,0,0,0
2975,65.893763,0,0,0,0,0,25.439294,33.510282,0,0,0,0,0,0
2976,65.905353,0,0,0,0,0,25.443768,33.516176,0,0,0,0,0,0
2977,65.916943,0,0,0,0,0,25.448243,33.52207,0,0,0,0,0,0
2978,65.928533,0,0,0,0,0,25.452717,33.527964,0,0,0,0,0,0
2979,65.940123,0,0,0,0,0,25.457191,33.533858,0,0,0,0,0,0
2980,65.951712,0,0,0,0,0,25.461666,33.539752,0,0,0,0,0,0
2981,65.963302,0,0,0,0,0,25.46614,33.545646,0,0,0,0,0,0
2982,65.974892,0,0,0,0,0,25.470615,33.55154,0,0,0,0,0,0
2983,65.986482,0,0,0,0,0,25.475089,33.557434,0,0,0,0,0,0
2984,65.998072,0,0,0,0,0,25.479564,33.563328,0,0,0,0,0,0
2985,66.009662,0,0,0,0,0,25.484038,33.569222,0,0,0,0,0,0
2986,66.021252,0,0,0,0,0,25.488512,33.575116,0,0,0,0,0,0
2987,66.032841,0,0,0,0,0,25.492987,33.58101,0,0,0,0,0,0
2988,66.044431,0,0,0,0,0,25.497461,33.586904,0,0,0,0,0,0
2989,66.056021,0,0,0,0,0,25.501936,33.592798,0,0,0,0,0,0
2990,66.067611,0,0,0,0,0,25.50641,33.598692,0,0,0,0,0,0
2991,66.079201,0,0,0,0,0,25.510885,33.604586,0,0,0,0,0,0
2992,66.090791,0,0,0,0,0,25.515359,33.61048,0,0,0,0,0,0
2993,66.102381,0,0,0,0,0,25.519834,33.616374,0,0,0,0,0,0
2994,66.11397,0,0,0,0,0,25.524308,33.622268,0,0,0,0,0,0
2995,66.12556,0,0,0,0,0,25.528782,33.628162,0,0,0,0,0,0
2996,66.13715,0,0,0,0,0,25.533257,33.634056,0,0,0,0,0,0
2997,66.14874,0,0,0,0,0,25.537731,33.63995,0,0,0,0,0,0
2998,66.16033,0,0,0,0,0,25.542206,33.645844,0,0,0,0,0,0
2999,66.17192,0,0,0,0,0,25.54668,33.651738,0,0,0,0,0,0
3000,66.18351,0,0,0,0,0,25.551155,33.657633,0,0,0,0,0,0
3001,66.195099,0,0,0,0,0,25.555629,33.663527,0,0,0,0,0,0
3002,66.206689,0,0,0,0,0,25.560104,33.669421,0,0,0,0,0,0
3003,66.218279,0,0,0,0,0,25.564578,33.675315,0,0,0,0,0,0
3004,66.229869,0,0,0,0,0,25.569052,33.681209,0,0,0,0,0,0
3005,66.241459,0,0,0,0,0,25.573527,33.687103,0,0,0,0,0,0
3006,66.253049,0,0,0,0,0,25.578001,33.692997,0,0,0,0,0,0
3007,66.264639,0,0,0,0,0,25.582476,33.698891,0,0,0,0,0,0
3008,66.276228,0,0,0,0,0,25.58695,33.704785,0,0,0,0,0,0
3009,66.287818,0,0,0,0,0,25.591425,33.710679,0,0,0,0,0,0
3010,66.299408,0,0,0,0,0,25.595899,33.716573,0,0,0,0,0,0
3011,66.310998,0,0,0,0,0,25.600374,33.722467,0,0,0,0,0,0
3012,66.322588,0,0,0,0,0,25.604848,33.728361,0,0,0,0,0,0
3013,66.334178,0,0,0,0,0,25.609322,33.734255,0,0,0,0,0,0
3014,66.345768,0,0,0,0,0,25.613797,33.740149,0,0,0,0,0,0
3015,66.357357,0,0,0,0,0,25.618271,33.746043,0,0,0,0,0,0
3016,66.368947,0,0,0,0,0,25.622746,33.751937,0,0,0,0,0,0
3017,66.380537,0,0,0,0,0,25.62722,33.757831,0,0,0,0,0,0
3018,66.392127,0,0,0,0,0,25.631695,33.763725,0,0,0,0,0,0
3019,66.403717,0,0,0,0,0,25.636169,33.769619,0,0,0,0,0,0
3020,66.415307,0,0,0,0,0,25.640644,33.775513,0,0,0,0,0,0
3021,66.426897,0,0,0,0,0,25.645118,33.781407,0,0,0,0,0,0
3022,66.438487,0,0,0,0,0,25.649592,33.787301,0,0,0,0,0,0
3023,66.450076,0,0,0,0,0,25.654067,33.793195,0,0,0,0,0,0
3024,66.461666,0,0,0,0,0,25.658541,33.799089,0,0,0,0,0,0
3025,66.473256,0,0,0,0,0,25.663016,33.804983,0,0,0,0,0,0
3026,66.484846,0,0,0,0,0,25.66749,33.810877,0,0,0,0,0,0
3027,66.496436,0,0,0,0,0,25.671965,33.816771,0,0,0,0,0,0
3028,66.508026,0,0,0,0,0,25.676439,33.822665,0,0,0,0,0,0
3029,66.519616,0,0,0,0,0,25.680914,33.828559,0,0,0,0,0,0
3030,66.531205,0,0,0,0,0,25.685388,33.834453,0,0,0,0,0,0
3031,66.542795,0,0,0,0,0,25.689862,33.840347,0,0,0,0,0,0
3032,66.554385,0,0,0,0,0,25.694337,33.846241,0,0,0,0,0,0
3033,66.565975,0,0,0,0,0,25.698811,33.852135,0,0,0,0,0,0
3034,66.577565,0,0,0,0,0,25.703286,33.858029,0,0,0,0,0,0
3035,66.589155,0,0,0,0,0,25.70776,33.863923,0,0,0,0,0,0
3036,66.600745,0,0,0,0,0,25.712235,33.869817,0,0,0,0,0,0
3037,66.612334,0,0,0,0,0,25.716709,33.875711,0,0,0,0,0,0
3038,66.623924,0,0,0,0,0,25.721183,33.881605,0,0,0,0,0,0
3039,66.635514,0,0,0,0,0,25.725658,33.887499,0,0,0,0,0,0
3040,66.647104,0,0,0,0,0,25.730132,33.893394,0,0,0,0,0,0
3041,66.658694,0,0,0,0,0,25.734607,33.899288,0,0,0,0,0,0
3042,66.670284,0,0,0,0,0,25.739081,33.905182,0,0,0,0,0,0
3043,66.681874,0,0,0,0,0,25.743556,33.911076,0,0,0,0,0,0
3044,66.693463,0,0,0,0,0,25.74803,33.91697,0,0,0,0,0,0
3045,66.705053,0,0,0,0,0,25.752505,33.922864,0,0,0,0,0,0
3046,66.716643,0,0,0,0,0,25.756979,33.928758,0,0,0,0,0,0
3047,66.728233,0,0,0,0,0,25.761453,33.934652,0,0,0,0,0,0
3048,66.739823,0,0,0,0,0,25.765928,33.940546,0,0,0,0,0,0
3049,66.751413,0,0,0,0,0,25.770402,33.94644,0,0,0,0,0,0
3050,66.763003,0,0,0,0,0,25.774877,33.952334,0,0,0,0,0,0
3051,66.774592,0,0,0,0,0,25.779351,33.958228,0,0,0,0,0,0
3052,66.786182,0,0,0,0,0,25.783826,33.964122,0,0,0,0,0,0
3053,66.797772,0,0,0,0,0,25.7883,33.970016,0,0,0,0,0,0
3054,66.809362,0,0,0,0,0,25.792775,33.97591,0,0,0,0,0,0
3055,66.820952,0,0,0,0,0,25.797249,33.981804,0,0,0,0,0,0
3056,66.832542,0,0,0,0,0,25.801723,33.987698,0,0,0,0,0,0
3057,66.844132,0,0,0,0,0,25.806198,33.993592,0,0,0,0,0,0
3058,66.855721,0,0,0,0,0,25.810672,33.999486,0,0,0,0,0,0
3059,66.867311,0,0,0,0,0,25.815147,34.00538,0,0,0,0,0,0
3060,66.878901,0,0,0,0,0,25.819621,34.011274,0,0,0,0,0,0
3061,66.890491,0,0,0,0,0,25.824096,34.017168,0,0,0,0,0,0
3062,66.902081,0,0,0,0,0,25.82857,34.023062,0,0,0,0,0,0
3063,66.90384,0,0,0,0,0,25.829249,34.023956,0,0,0,0,0,0
3064,66.905598,0,0,0,0,0,25.829928,34.024851,0,0,0,0,0,0
3065,66.907356,0,0,0,0,0,25.830607,34.025745,0,0,0,0,0,0
3066,66.909115,0,0,0,0,0,25.831286,34.026639,0,0,0,0,0,0
3067,66.910873,0,0,0,0,0,25.831965,34.027533,0,0,0,0,0,0
3068,66.912632,0,0,0,0,0,25.832643,34.028428,0,0,0,0,0,0
3069,66.91439,0,0,0,0,0,25.833322,34.029322,0,0,0,0,0,0
3070,66.916148,0,0,0,0,0,25.834001,34.030216,0,0,0,0,0,0
3071,66.917907,0,0,0,0,0,25.83468,34.03111,0,0,0,0,0,0
3072,66.919665,0,0,0,0,0,25.835359,34.032005,0,0,0,0,0,0
3073,66.921424,0,0,0,0,0,25.836038,34.032899,0,0,0,0,0,0
3074,66.923182,0,0,0,0,0,25.836716,34.033793,0,0,0,0,0,0
3075,66.92494,0,0,0,0,0,25.837395,34.034687,0,0,0,0,0,0
3076,66.926699,0,0,0,0,0,25.838074,34.035581,0,0,0,0,0,0
3077,66.928457,0,0,0,0,0,25.838753,34.036476,0,0,0,0,0,0
3078,66.930215,0,0,0,0,0,25.839432,34.03737,0,0,0,0,0,0
3079,66.931974,0,0,0,0,0,25.840111,34.038264,0,0,0,0,0,0
3080,66.933732,0,0,0,0,0,25.84079,34.039158,0,0,0,0,0,0
3081,66.935491,0,0,0,0,0,25.841468,34.040053,0,0,0,0,0,0
3082,66.937249,0,0,0,0,0,25.842147,34.040947,0,0,0,0,0,0
3083,66.939007,0,0,0,0,0,25.842826,34.041841,0,0,0,0,0,0
3084,66.940766,0,0,0,0,0,25.843505,34.042735,0,0,0,0,0,0
3085,66.942524,0,0,0,0,0,25.844184,34.043629,0,0,0,0,0,0
3086,66.944283,0,0,0,0,0,25.844863,34.044524,0,0,0,0,0,0
3087,66.946041,0,0,0,0,0,25.845542,34.045418,0,0,0,0,0,0
3088,66.947799,0,0,0,0,0,25.84622,34.046312,0,0,0,0,0,0
3089,66.949558,0,0,0,0,0,25.846899,34.047206,0,0,0,0,0,0
3090,66.951316,0,0,0,0,0,25.847578,34.048101,0,0,0,0,0,0
3091,66.953074,0,0,0,0,0,25.848257,34.048995,0,0,0,0,0,0
3092,66.954833,0,0,0,0,0,25.848936,34.049889,0,0,0,0,0,0
3093,66.956591,0,0,0,0,0,25.849615,34.050783,0,0,0,0,0,0
3094,66.95835,0,0,0,0,0,25.850294,34.051678,0,0,0,0,0,0
3095,66.960108,0,0,0,0,0,25.850972,34.052572,0,0,0,0,0,0
3096,66.961866,0,0,0,0,0,25.851651,34.053466,0,0,0,0,0,0
3097,66.963625,0,0,0,0,0,25.85233,34.05436,0,0,0,0,0,0
3098,66.965383,0,0,0,0,0,25.853009,34.055254,0,0,0,0,0,0
3099,66.967142,0,0,0,0,0,25.853688,34.056149,0,0,0,0,0,0
3100,66.9689,0,0,0,0,0,25.854367,34.057043,0,0,0,0,0,0
3101,66.970658,0,0,0,0,0,25.855045,34.057937,0,0,0,0,0,0
3102,66.972417,0,0,0,0,0,25.855724,34.058831,0,0,0,0,0,0
3103,66.974175,0,0,0,0,0,25.856403,34.059726,0,0,0,0,0,0
3104,66.975934,0,0,0,0,0,25.857082,34.06062,0,0,0,0,0,0
3105,66.977692,0,0,0,0,0,25.857761,34.061514,0,0,0,0,0,0
3106,66.97945,0,0,0,0,0,25.85844,34.062408,0,0,0,0,0,0
3107,66.981209,0,0,0,0,0,25.859119,34.063302,0,0,0,0,0,0
3108,66.982967,0,0,0,0,0,25.859797,34.064197,0,0,0,0,0,0
3109,66.984725,0,0,0,0,0,25.860476,34.065091,0,0,0,0,0,0
3110,66.986484,0,0,0,0,0,25.861155,34.065985,0,0,0,0,0,0
3111,66.988242,0,0,0,0,0,25.861834,34.066879,0,0,0,0,0,0
3112,66.990001,0,0,0,0,0,25.862513,34.067774,0,0,0,0,0,0
3113,66.991759,0,0,0,0,0,25.863192,34.068668,0,0,0,0,0,0
3114,66.993517,0,0,0,0,0,25.863871,34.069562,0,0,0,0,0,0
3115,66.995276,0,0,0,0,0,25.864549,34.070456,0,0,0,0,0,0
3116,66.997034,0,0,0,0,0,25.865228,34.071351,0,0,0,0,0,0
3117,66.998793,0,0,0,0,0,25.865907,34.072245,0,0,0,0,0,0
3118,67.000551,0,0,0,0,0,25.866586,34.073139,0,0,0,0,0,0
3119,67.002309,0,0,0,0,0,25.867265,34.074033,0,0,0,0,0,0
3120,67.004068,0,0,0,0,0,25.867944,34.074927,0,0,0,0,0,0
3121,67.005826,0,0,0,0,0,25.868623,34.075822,0,0,0,0,0,0
3122,67.007584,0,0,0,0,0,25.869301,34.076716,0,0,0,0,0,0
3123,67.009343,0,0,0,0,0,25.86998,34.07761,0,0,0,0,0,0
3124,67.011101,0,0,0,0,0,25.870659,34.078504,0,0,0,0,0,0
3125,67.01286,0,0,0,0,0,25.871338,34.079399,0,0,0,0,0,0
3126,67.014618,0,0,0,0,0,25.872017,34.080293,0,0,0,0,0,0
3127,67.016376,0,0,0,0,0,25.872696,34.081187,0,0,0,0,0,0
3128,67.018135,0,0,0,0,0,25.873375,34.082081,0,0,0,0,0,0
3129,67.019893,0,0,0,0,0,25.874053,34.082976,0,0,0,0,0,0
3130,67.021652,0,0,0,0,0,25.874732,34.08387,0,0,0,0,0,0
3131,67.02341,0,0,0,0,0,25.875411,34.084764,0,0,0,0,0,0
3132,67.025168,0,0,0,0,0,25.87609,34.085658,0,0,0,0,0,0
3133,67.026927,0,0,0,0,0,25.876769,34.086552,0,0,0,0,0,0
3134,67.028685,0,0,0,0,0,25.877448,34.087447,0,0,0,0,0,0
3135,67.030444,0,0,0,0,0,25.878126,34.088341,0,0,0,0,0,0
3136,67.032202,0,0,0,0,0,25.878805,34.089235,0,0,0,0,0,0
3137,67.03396,0,0,0,0,0,25.879484,34.090129,0,0,0,0,0,0
3138,67.035719,0,0,0,0,0,25.880163,34.091024,0,0,0,0,0,0
3139,67.037477,0,0,0,0,0,25.880842,34.091918,0,0,0,0,0,0
3140,67.039235,0,0,0,0,0,25.881521,34.092812,0,0,0,0,0,0
3141,67.040994,0,0,0,0,0,25.8822,34.093706,0,0,0,0,0,0
3142,67.042752,0,0,0,0,0,25.882878,34.0946,0,0,0,0,0,0
3143,67.044511,0,0,0,0,0,25.883557,34.095495,0,0,0,0,0,0
3144,67.046269,0,0,0,0,0,25.884236,34.096389,0,0,0,0,0,0
3145,67.048027,0,0,0,0,0,25.884915,34.097283,0,0,0,0,0,0
3146,67.049786,0,0,0,0,0,25.885594,34.098177,0,0,0,0,0,0
3147,67.051544,0,0,0,0,0,25.886273,34.099072,0,0,0,0,0,0
3148,67.053303,0,0,0,0,0,25.886952,34.099966,0,0,0,0,0,0
3149,67.055061,0,0,0,0,0,25.88763,34.10086,0,0,0,0,0,0
3150,67.056819,0,0,0,0,0,25.888309,34.101754,0,0,0,0,0,0
3151,67.058578,0,0,0,0,0,25.888988,34.102649,0,0,0,0,0,0
3152,67.060336,0,0,0,0,0,25.889667,34.103543,0,0,0,0,0,0
3153,67.062094,0,0,0,0,0,25.890346,34.104437,0,0,0,0,0,0
3154,67.063853,0,0,0,0,0,25.891025,34.105331,0,0,0,0,0,0
3155,67.065611,0,0,0,0,0,25.891704,34.106225,0,0,0,0,0,0
3156,67.06737,0,0,0,0,0,25.892382,34.10712,0,0,0,0,0,0
3157,67.069128,0,0,0,0,0,25.893061,34.108014,0,0,0,0,0,0
3158,67.070886,0,0,0,0,0,25.89374,34.108908,0,0,0,0,0,0
3159,67.072645,0,0,0,0,0,25.894419,34.109802,0,0,0,0,0,0
3160,67.074403,0,0,0,0,0,25.895098,34.110697,0,0,0,0,0,0
3161,67.076162,0,0,0,0,0,25.895777,34.111591,0,0,0,0,0,0
3162,67.07792,0,0,0,0,0,25.896455,34.112485,0,0,0,0,0,0
3163,67.079678,0,0,0,0,0,25.897134,34.113379,0,0,0,0,0,0
3164,67.081437,0,0,0,0,0,25.897813,34.114273,0,0,0,0,0,0
3165,67.083195,0,0,0,0,0,25.898492,34.115168,0,0,0,0,0,0
3166,67.084954,0,0,0,0,0,25.899171,34.116062,0,0,0,0,0,0
3167,67.086712,0,0,0,0,0,25.89985,34.116956,0,0,0,0,0,0
3168,67.08847,0,0,0,0,0,25.900529,34.11785,0,0,0,0,0,0
3169,67.090229,0,0,0,0,0,25.901207,34.118745,0,0,0,0,0,0
3170,67.091987,0,0,0,0,0,25.901886,34.119639,0,0,0,0,0,0
3171,67.093745,0,0,0,0,0,25.902565,34.120533,0,0,0,0,0,0
3172,67.083693,0,0,0,0,0,25.898684,34.115421,0,0,0,0,0,0
3173,67.073641,0,0,0,0,0,25.894804,34.110309,0,0,0,0,0,0
3174,67.063589,0,0,0,0,0,25.890923,34.105197,0,0,0,0,0,0
3175,67.053537,0,0,0,0,0,25.887042,34.100085,0,0,0,0,0,0
3176,67.043484,0,0,0,0,0,25.883161,34.094973,0,0,0,0,0,0
3177,67.033432,0,0,0,0,0,25.87928,34.089861,0,0,0,0,0,0
3178,67.02338,0,0,0,0,0,25.875399,34.084749,0,0,0,0,0,0
