Time (ms),Stress at 0.00 mm (kPa),Stress at 0.24 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.66 mm (kPa),Stress at 0.86 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.46 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa)
4583,-35.38074,-37.315975,-33.833058,-28.857062,-24.953627,-20.67565,-17.600477,-13.593185,-10.69037,-6.2963801,0,0,0,0
4584,-35.69693,-37.64946,-34.135417,-29.114951,-25.176632,-20.860423,-17.757769,-13.714665,-10.785908,-6.3526495,0,0,0,0
4585,-36.01312,-37.982945,-34.437776,-29.37284,-25.399637,-21.045197,-17.915061,-13.836144,-10.881445,-6.4089189,0,0,0,0
4586,-36.32931,-38.31643,-34.740135,-29.63073,-25.622642,-21.229971,-18.072352,-13.957624,-10.976983,-6.4651883,0,0,0,0
4587,-36.6455,-38.649915,-35.042494,-29.888619,-25.845648,-21.414745,-18.229644,-14.079103,-11.07252,-6.5214577,0,0,0,0
4588,-36.96169,-38.9834,-35.344853,-30.146509,-26.068653,-21.599519,-18.386936,-14.200582,-11.168058,-6.5777271,0,0,0,0
4589,-37.277881,-39.316885,-35.647212,-30.404398,-26.291658,-21.784293,-18.544228,-14.322062,-11.263595,-6.6339966,0,0,0,0
4590,-37.594071,-39.65037,-35.949571,-30.662288,-26.514664,-21.969067,-18.701519,-14.443541,-11.359133,-6.690266,0,0,0,0
4591,-37.910261,-39.983855,-36.251929,-30.920177,-26.737669,-22.153841,-18.858811,-14.565021,-11.454671,-6.7465354,0,0,0,0
4592,-38.226451,-40.31734,-36.554288,-31.178067,-26.960674,-22.338615,-19.016103,-14.6865,-11.550208,-6.8028048,0,0,0,0
4593,-38.542641,-40.650825,-36.856647,-31.435956,-27.183679,-22.523389,-19.173394,-14.807979,-11.645746,-6.8590742,0,0,0,0
4594,-38.858832,-40.98431,-37.159006,-31.693846,-27.406685,-22.708162,-19.330686,-14.929459,-11.741283,-6.9153436,0,0,0,0
4595,-39.175022,-41.317795,-37.461365,-31.951735,-27.62969,-22.892936,-19.487978,-15.050938,-11.836821,-6.9716131,0,0,0,0
4596,-39.491212,-41.65128,-37.763724,-32.209624,-27.852695,-23.07771,-19.64527,-15.172418,-11.932358,-7.0278825,0,0,0,0
4597,-39.807402,-41.984765,-38.066083,-32.467514,-28.0757,-23.262484,-19.802561,-15.293897,-12.027896,-7.0841519,0,0,0,0
4598,-40.123592,-42.31825,-38.368442,-32.725403,-28.298706,-23.447258,-19.959853,-15.415377,-12.123434,-7.1404213,0,0,0,0
4599,-40.439782,-42.651735,-38.6708,-32.983293,-28.521711,-23.632032,-20.117145,-15.536856,-12.218971,-7.1966907,0,0,0,0
4600,-40.755973,-42.98522,-38.973159,-33.241182,-28.744716,-23.816806,-20.274437,-15.658335,-12.314509,-7.2529601,0,0,0,0
4601,-41.072163,-43.318705,-39.275518,-33.499072,-28.967722,-24.00158,-20.431728,-15.779815,-12.410046,-7.3092296,0,0,0,0
4602,-41.388353,-43.65219,-39.577877,-33.756961,-29.190727,-24.186354,-20.58902,-15.901294,-12.505584,-7.365499,0,0,0,0
4603,-41.704543,-43.985675,-39.880236,-34.014851,-29.413732,-24.371128,-20.746312,-16.022774,-12.601121,-7.4217684,0,0,0,0
4604,-42.020733,-44.31916,-40.182595,-34.27274,-29.636737,-24.555902,-20.903604,-16.144253,-12.696659,-7.4780378,0,0,0,0
4605,-42.336924,-44.652645,-40.484954,-34.53063,-29.859743,-24.740675,-21.060895,-16.265733,-12.792197,-7.5343072,0,0,0,0
4606,-42.653114,-44.98613,-40.787313,-34.788519,-30.082748,-24.925449,-21.218187,-16.387212,-12.887734,-7.5905766,0,0,0,0
4607,-42.969304,-45.319615,-41.089672,-35.046408,-30.305753,-25.110223,-21.375479,-16.508691,-12.983272,-7.646846,0,0,0,0
4608,-43.285494,-45.6531,-41.39203,-35.304298,-30.528759,-25.294997,-21.532771,-16.630171,-13.078809,-7.7031155,0,0,0,0
4609,-43.601684,-45.986585,-41.694389,-35.562187,-30.751764,-25.479771,-21.690062,-16.75165,-13.174347,-7.7593849,0,0,0,0
4610,-43.917874,-46.32007,-41.996748,-35.820077,-30.974769,-25.664545,-21.847354,-16.87313,-13.269884,-7.8156543,0,0,0,0
4611,-44.234065,-46.653554,-42.299107,-36.077966,-31.197774,-25.849319,-22.004646,-16.994609,-13.365422,-7.8719237,0,0,0,0
4612,-44.550255,-46.987039,-42.601466,-36.335856,-31.42078,-26.034093,-22.161937,-17.116088,-13.46096,-7.9281931,0,0,0,0
4613,-44.866445,-47.320524,-42.903825,-36.593745,-31.643785,-26.218867,-22.319229,-17.237568,-13.556497,-7.9844625,0,0,0,0
4614,-45.182635,-47.654009,-43.206184,-36.851635,-31.86679,-26.403641,-22.476521,-17.359047,-13.652035,-8.040732,0,0,0,0
4615,-45.498825,-47.987494,-43.508543,-37.109524,-32.089795,-26.588414,-22.633813,-17.480527,-13.747572,-8.0970014,0,0,0,0
4616,-45.815016,-48.320979,-43.810901,-37.367413,-32.312801,-26.773188,-22.791104,-17.602006,-13.84311,-8.1532708,0,0,0,0
4617,-46.131206,-48.654464,-44.11326,-37.625303,-32.535806,-26.957962,-22.948396,-17.723486,-13.938647,-8.2095402,0,0,0,0
4618,-46.447396,-48.987949,-44.415619,-37.883192,-32.758811,-27.142736,-23.105688,-17.844965,-14.034185,-8.2658096,0,0,0,0
4619,-46.763586,-49.321434,-44.717978,-38.141082,-32.981817,-27.32751,-23.26298,-17.966444,-14.129723,-8.322079,0,0,0,0
4620,-47.079776,-49.654919,-45.020337,-38.398971,-33.204822,-27.512284,-23.420271,-18.087924,-14.22526,-8.3783485,0,0,0,0
4621,-47.395966,-49.988404,-45.322696,-38.656861,-33.427827,-27.697058,-23.577563,-18.209403,-14.320798,-8.4346179,0,0,0,0
4622,-47.712157,-50.321889,-45.625055,-38.91475,-33.650832,-27.881832,-23.734855,-18.330883,-14.416335,-8.4908873,0,0,0,0
4623,-48.028347,-50.655374,-45.927414,-39.17264,-33.873838,-28.066606,-23.892147,-18.452362,-14.511873,-8.5471567,0,0,0,0
4624,-48.344537,-50.988859,-46.229772,-39.430529,-34.096843,-28.25138,-24.049438,-18.573841,-14.60741,-8.6034261,0,0,0,0
4625,-48.660727,-51.322344,-46.532131,-39.688419,-34.319848,-28.436153,-24.20673,-18.695321,-14.702948,-8.6596955,0,0,0,0
4626,-48.976917,-51.655829,-46.83449,-39.946308,-34.542854,-28.620927,-24.364022,-18.8168,-14.798486,-8.7159649,0,0,0,0
4627,-49.293108,-51.989314,-47.136849,-40.204197,-34.765859,-28.805701,-24.521314,-18.93828,-14.894023,-8.7722344,0,0,0,0
4628,-49.609298,-52.322799,-47.439208,-40.462087,-34.988864,-28.990475,-24.678605,-19.059759,-14.989561,-8.8285038,0,0,0,0
4629,-49.925488,-52.656284,-47.741567,-40.719976,-35.211869,-29.175249,-24.835897,-19.181239,-15.085098,-8.8847732,0,0,0,0
4630,-50.241678,-52.989769,-48.043926,-40.977866,-35.434875,-29.360023,-24.993189,-19.302718,-15.180636,-8.9410426,0,0,0,0
4631,-50.557868,-53.323254,-48.346285,-41.235755,-35.65788,-29.544797,-25.150481,-19.424197,-15.276174,-8.997312,0,0,0,0
4632,-50.874058,-53.656739,-48.648644,-41.493645,-35.880885,-29.729571,-25.307772,-19.545677,-15.371711,-9.0535814,0,0,0,0
4633,-51.190249,-53.990224,-48.951002,-41.751534,-36.10389,-29.914345,-25.465064,-19.667156,-15.467249,-9.1098509,0,0,0,0
4634,-51.506439,-54.323709,-49.253361,-42.009424,-36.326896,-30.099119,-25.622356,-19.788636,-15.562786,-9.1661203,0,0,0,0
4635,-51.822629,-54.657194,-49.55572,-42.267313,-36.549901,-30.283893,-25.779647,-19.910115,-15.658324,-9.2223897,0,0,0,0
4636,-52.138819,-54.990679,-49.858079,-42.525202,-36.772906,-30.468666,-25.936939,-20.031595,-15.753861,-9.2786591,0,0,0,0
4637,-52.455009,-55.324164,-50.160438,-42.783092,-36.995912,-30.65344,-26.094231,-20.153074,-15.849399,-9.3349285,0,0,0,0
4638,-52.771199,-55.657649,-50.462797,-43.040981,-37.218917,-30.838214,-26.251523,-20.274553,-15.944937,-9.3911979,0,0,0,0
4639,-53.08739,-55.991134,-50.765156,-43.298871,-37.441922,-31.022988,-26.408814,-20.396033,-16.040474,-9.4474674,0,0,0,0
4640,-53.40358,-56.324619,-51.067515,-43.55676,-37.664927,-31.207762,-26.566106,-20.517512,-16.136012,-9.5037368,0,0,0,0
4641,-53.630267,-56.563705,-51.284286,-43.74165,-37.824807,-31.340233,-26.678874,-20.604605,-16.204506,-9.5440782,0,0,0,0
4642,-53.856945,-56.802782,-51.501048,-43.926532,-37.984681,-31.472698,-26.791637,-20.691694,-16.272997,-9.584418,0,0,0,0
4643,-54.083623,-57.041859,-51.71781,-44.111414,-38.144554,-31.605163,-26.9044,-20.778783,-16.341488,-9.6247578,0,0,0,0
4644,-54.310301,-57.280935,-51.934573,-44.296296,-38.304428,-31.737628,-27.017163,-20.865872,-16.40998,-9.6650975,0,0,0,0
4645,-54.536979,-57.520012,-52.151335,-44.481178,-38.464301,-31.870093,-27.129926,-20.952961,-16.478471,-9.7054373,0,0,0,0
4646,-54.763657,-57.759089,-52.368097,-44.66606,-38.624174,-32.002559,-27.242689,-21.04005,-16.546962,-9.7457771,0,0,0,0
4647,-54.990335,-57.998166,-52.58486,-44.850942,-38.784048,-32.135024,-27.355452,-21.127139,-16.615453,-9.7861169,0,0,0,0
4648,-55.217013,-58.237242,-52.801622,-45.035824,-38.943921,-32.267489,-27.468216,-21.214229,-16.683945,-9.8264566,0,0,0,0
4649,-55.443691,-58.476319,-53.018384,-45.220706,-39.103795,-32.399954,-27.580979,-21.301318,-16.752436,-9.8667964,0,0,0,0
4650,-55.67037,-58.715396,-53.235147,-45.405588,-39.263668,-32.532419,-27.693742,-21.388407,-16.820927,-9.9071362,0,0,0,0
4651,-55.897048,-58.954473,-53.451909,-45.59047,-39.423541,-32.664884,-27.806505,-21.475496,-16.889419,-9.9474759,0,0,0,0
4652,-56.123726,-59.193549,-53.668671,-45.775352,-39.583415,-32.797349,-27.919268,-21.562585,-16.95791,-9.9878157,0,0,0,0
4653,-56.350404,-59.432626,-53.885434,-45.960234,-39.743288,-32.929815,-28.032031,-21.649674,-17.026401,-10.028155,0,0,0,0
4654,-56.577082,-59.671703,-54.102196,-46.145116,-39.903162,-33.06228,-28.144794,-21.736763,-17.094892,-10.068495,0,0,0,0
4655,-56.80376,-59.91078,-54.318958,-46.329998,-40.063035,-33.194745,-28.257557,-21.823852,-17.163384,-10.108835,0,0,0,0
4656,-57.030438,-60.149856,-54.535721,-46.51488,-40.222908,-33.32721,-28.37032,-21.910941,-17.231875,-10.149175,0,0,0,0
4657,-57.257116,-60.388933,-54.752483,-46.699762,-40.382782,-33.459675,-28.483083,-21.99803,-17.300366,-10.189515,0,0,0,0
4658,-57.483794,-60.62801,-54.969245,-46.884644,-40.542655,-33.59214,-28.595846,-22.085119,-17.368857,-10.229854,0,0,0,0
4659,-57.710472,-60.867087,-55.186007,-47.069526,-40.702529,-33.724606,-28.708609,-22.172209,-17.437349,-10.270194,0,0,0,0
4660,-57.93715,-61.106163,-55.40277,-47.254408,-40.862402,-33.857071,-28.821373,-22.259298,-17.50584,-10.310534,0,0,0,0
4661,-58.163828,-61.34524,-55.619532,-47.43929,-41.022275,-33.989536,-28.934136,-22.346387,-17.574331,-10.350874,0,0,0,0
4662,-58.390506,-61.584317,-55.836294,-47.624172,-41.182149,-34.122001,-29.046899,-22.433476,-17.642823,-10.391213,0,0,0,0
4663,-58.617184,-61.823393,-56.053057,-47.809054,-41.342022,-34.254466,-29.159662,-22.520565,-17.711314,-10.431553,0,0,0,0
4664,-58.843862,-62.06247,-56.269819,-47.993936,-41.501895,-34.386931,-29.272425,-22.607654,-17.779805,-10.471893,0,0,0,0
4665,-59.07054,-62.301547,-56.486581,-48.178818,-41.661769,-34.519397,-29.385188,-22.694743,-17.848296,-10.512233,0,0,0,0
4666,-59.297218,-62.540624,-56.703344,-48.3637,-41.821642,-34.651862,-29.497951,-22.781832,-17.916788,-10.552573,0,0,0,0
4667,-59.523896,-62.7797,-56.920106,-48.548582,-41.981516,-34.784327,-29.610714,-22.868921,-17.985279,-10.592912,0,0,0,0
4668,-59.750574,-63.018777,-57.136868,-48.733464,-42.141389,-34.916792,-29.723477,-22.95601,-18.05377,-10.633252,0,0,0,0
4669,-59.977252,-63.257854,-57.353631,-48.918346,-42.301262,-35.049257,-29.83624,-23.043099,-18.122261,-10.673592,0,0,0,0
4670,-60.20393,-63.496931,-57.570393,-49.103228,-42.461136,-35.181722,-29.949003,-23.130189,-18.190753,-10.713932,0,0,0,0
4671,-60.430608,-63.736007,-57.787155,-49.28811,-42.621009,-35.314188,-30.061767,-23.217278,-18.259244,-10.754271,0,0,0,0
4672,-60.657286,-63.975084,-58.003918,-49.472992,-42.780883,-35.446653,-30.17453,-23.304367,-18.327735,-10.794611,0,0,0,0
4673,-60.883964,-64.214161,-58.22068,-49.657874,-42.940756,-35.579118,-30.287293,-23.391456,-18.396227,-10.834951,0,0,0,0
4674,-61.110642,-64.453238,-58.437442,-49.842756,-43.100629,-35.711583,-30.400056,-23.478545,-18.464718,-10.875291,0,0,0,0
4675,-61.33732,-64.692314,-58.654204,-50.027638,-43.260503,-35.844048,-30.512819,-23.565634,-18.533209,-10.915631,0,0,0,0
4676,-61.563998,-64.931391,-58.870967,-50.21252,-43.420376,-35.976513,-30.625582,-23.652723,-18.6017,-10.95597,0,0,0,0
4677,-61.790676,-65.170468,-59.087729,-50.397402,-43.58025,-36.108979,-30.738345,-23.739812,-18.670192,-10.99631,0,0,0,0
4678,-62.017354,-65.409544,-59.304491,-50.582284,-43.740123,-36.241444,-30.851108,-23.826901,-18.738683,-11.03665,0,0,0,0
4679,-62.244032,-65.648621,-59.521254,-50.767166,-43.899996,-36.373909,-30.963871,-23.91399,-18.807174,-11.07699,0,0,0,0
4680,-62.47071,-65.887698,-59.738016,-50.952048,-44.05987,-36.506374,-31.076634,-24.001079,-18.875666,-11.117329,0,0,0,0
4681,-62.697388,-66.126775,-59.954778,-51.13693,-44.219743,-36.638839,-31.189397,-24.088169,-18.944157,-11.157669,0,0,0,0
4682,-62.924066,-66.365851,-60.171541,-51.321812,-44.379617,-36.771304,-31.302161,-24.175258,-19.012648,-11.198009,0,0,0,0
4683,-63.150744,-66.604928,-60.388303,-51.506694,-44.53949,-36.90377,-31.414924,-24.262347,-19.081139,-11.238349,0,0,0,0
4684,-63.377422,-66.844005,-60.605065,-51.691576,-44.699363,-37.036235,-31.527687,-24.349436,-19.149631,-11.278688,0,0,0,0
4685,-63.6041,-67.083082,-60.821828,-51.876458,-44.859237,-37.1687,-31.64045,-24.436525,-19.218122,-11.319028,0,0,0,0
4686,-63.830779,-67.322158,-61.03859,-52.06134,-45.01911,-37.301165,-31.753213,-24.523614,-19.286613,-11.359368,0,0,0,0
4687,-64.057457,-67.561235,-61.255352,-52.246222,-45.178983,-37.43363,-31.865976,-24.610703,-19.355104,-11.399708,0,0,0,0
4688,-64.284135,-67.800312,-61.472115,-52.431104,-45.338857,-37.566095,-31.978739,-24.697792,-19.423596,-11.440048,0,0,0,0
4689,-64.510813,-68.039389,-61.688877,-52.615986,-45.49873,-37.698561,-32.091502,-24.784881,-19.492087,-11.480387,0,0,0,0
4690,-64.737491,-68.278465,-61.905639,-52.800868,-45.658604,-37.831026,-32.204265,-24.87197,-19.560578,-11.520727,0,0,0,0
4691,-64.964169,-68.517542,-62.122402,-52.98575,-45.818477,-37.963491,-32.317028,-24.959059,-19.62907,-11.561067,0,0,0,0
4692,-65.190847,-68.756619,-62.339164,-53.170632,-45.97835,-38.095956,-32.429791,-25.046149,-19.697561,-11.601407,0,0,0,0
4693,-65.417525,-68.995695,-62.555926,-53.355514,-46.138224,-38.228421,-32.542554,-25.133238,-19.766052,-11.641746,0,0,0,0
4694,-65.644203,-69.234772,-62.772688,-53.540396,-46.298097,-38.360886,-32.655318,-25.220327,-19.834543,-11.682086,0,0,0,0
4695,-65.870881,-69.473849,-62.989451,-53.725278,-46.457971,-38.493352,-32.768081,-25.307416,-19.903035,-11.722426,0,0,0,0
4696,-66.097559,-69.712926,-63.206213,-53.91016,-46.617844,-38.625817,-32.880844,-25.394505,-19.971526,-11.762766,0,0,0,0
4697,-66.324237,-69.952002,-63.422975,-54.095042,-46.777717,-38.758282,-32.993607,-25.481594,-20.040017,-11.803106,0,0,0,0
4698,-66.550915,-70.191079,-63.639738,-54.279924,-46.937591,-38.890747,-33.10637,-25.568683,-20.108508,-11.843445,0,0,0,0
4699,-66.777593,-70.430156,-63.8565,-54.464806,-47.097464,-39.023212,-33.219133,-25.655772,-20.177,-11.883785,0,0,0,0
4700,-67.004271,-70.669233,-64.073262,-54.649688,-47.257338,-39.155677,-33.331896,-25.742861,-20.245491,-11.924125,0,0,0,0
4701,-67.230949,-70.908309,-64.290025,-54.83457,-47.417211,-39.288143,-33.444659,-25.82995,-20.313982,-11.964465,0,0,0,0
4702,-67.457627,-71.147386,-64.506787,-55.019452,-47.577084,-39.420608,-33.557422,-25.917039,-20.382474,-12.004804,0,0,0,0
4703,-67.684305,-71.386463,-64.723549,-55.204334,-47.736958,-39.553073,-33.670185,-26.004129,-20.450965,-12.045144,0,0,0,0
4704,-67.910983,-71.62554,-64.940312,-55.389216,-47.896831,-39.685538,-33.782948,-26.091218,-20.519456,-12.085484,0,0,0,0
4705,-68.137661,-71.864616,-65.157074,-55.574098,-48.056705,-39.818003,-33.895712,-26.178307,-20.587947,-12.125824,0,0,0,0
4706,-68.364339,-72.103693,-65.373836,-55.75898,-48.216578,-39.950468,-34.008475,-26.265396,-20.656439,-12.166163,0,0,0,0
4707,-68.591017,-72.34277,-65.590599,-55.943862,-48.376451,-40.082934,-34.121238,-26.352485,-20.72493,-12.206503,0,0,0,0
4708,-68.817695,-72.581846,-65.807361,-56.128744,-48.536325,-40.215399,-34.234001,-26.439574,-20.793421,-12.246843,0,0,0,0
4709,-69.044373,-72.820923,-66.024123,-56.313626,-48.696198,-40.347864,-34.346764,-26.526663,-20.861913,-12.287183,0,0,0,0
4710,-69.271051,-73.06,-66.240885,-56.498508,-48.856072,-40.480329,-34.459527,-26.613752,-20.930404,-12.327523,0,0,0,0
4711,-69.497729,-73.299077,-66.457648,-56.68339,-49.015945,-40.612794,-34.57229,-26.700841,-20.998895,-12.367862,0,0,0,0
4712,-69.724407,-73.538153,-66.67441,-56.868272,-49.175818,-40.745259,-34.685053,-26.78793,-21.067386,-12.408202,0,0,0,0
4713,-69.951085,-73.77723,-66.891172,-57.053154,-49.335692,-40.877724,-34.797816,-26.875019,-21.135878,-12.448542,0,0,0,0
4714,-70.177763,-74.016307,-67.107935,-57.238036,-49.495565,-41.01019,-34.910579,-26.962109,-21.204369,-12.488882,0,0,0,0
4715,-70.404441,-74.255384,-67.324697,-57.422918,-49.655438,-41.142655,-35.023342,-27.049198,-21.27286,-12.529221,0,0,0,0
4716,-70.631119,-74.49446,-67.541459,-57.6078,-49.815312,-41.27512,-35.136105,-27.136287,-21.341351,-12.569561,0,0,0,0
4717,-70.857797,-74.733537,-67.758222,-57.792682,-49.975185,-41.407585,-35.248869,-27.223376,-21.409843,-12.609901,0,0,0,0
4718,-71.084475,-74.972614,-67.974984,-57.977564,-50.135059,-41.54005,-35.361632,-27.310465,-21.478334,-12.650241,0,0,0,0
4719,-71.311153,-75.211691,-68.191746,-58.162446,-50.294932,-41.672515,-35.474395,-27.397554,-21.546825,-12.690581,0,0,0,0
4720,-71.537831,-75.450767,-68.408509,-58.347328,-50.454805,-41.804981,-35.587158,-27.484643,-21.615317,-12.73092,0,0,0,0
4721,-71.764509,-75.689844,-68.625271,-58.53221,-50.614679,-41.937446,-35.699921,-27.571732,-21.683808,-12.77126,0,0,0,0
4722,-71.991188,-75.928921,-68.842033,-58.717092,-50.774552,-42.069911,-35.812684,-27.658821,-21.752299,-12.8116,0,0,0,0
4723,-72.217866,-76.167998,-69.058796,-58.901974,-50.934426,-42.202376,-35.925447,-27.74591,-21.82079,-12.85194,0,0,0,0
4724,-72.444544,-76.407074,-69.275558,-59.086856,-51.094299,-42.334841,-36.03821,-27.832999,-21.889282,-12.892279,0,0,0,0
4725,-72.671222,-76.646151,-69.49232,-59.271738,-51.254172,-42.467306,-36.150973,-27.920089,-21.957773,-12.932619,0,0,0,0
4726,-72.8979,-76.885228,-69.709082,-59.45662,-51.414046,-42.599772,-36.263736,-28.007178,-22.026264,-12.972959,0,0,0,0
4727,-73.124578,-77.124304,-69.925845,-59.641502,-51.573919,-42.732237,-36.376499,-28.094267,-22.094755,-13.013299,0,0,0,0
4728,-73.351256,-77.363381,-70.142607,-59.826384,-51.733793,-42.864702,-36.489263,-28.181356,-22.163247,-13.053638,0,0,0,0
4729,-73.577934,-77.602458,-70.359369,-60.011266,-51.893666,-42.997167,-36.602026,-28.268445,-22.231738,-13.093978,0,0,0,0
4730,-73.804612,-77.841535,-70.576132,-60.196148,-52.053539,-43.129632,-36.714789,-28.355534,-22.300229,-13.134318,0,0,0,0
4731,-74.03129,-78.080611,-70.792894,-60.38103,-52.213413,-43.262097,-36.827552,-28.442623,-22.368721,-13.174658,0,0,0,0
4732,-74.257968,-78.319688,-71.009656,-60.565912,-52.373286,-43.394563,-36.940315,-28.529712,-22.437212,-13.214998,0,0,0,0
4733,-74.484646,-78.558765,-71.226419,-60.750794,-52.53316,-43.527028,-37.053078,-28.616801,-22.505703,-13.255337,0,0,0,0
4734,-74.711324,-78.797842,-71.443181,-60.935676,-52.693033,-43.659493,-37.165841,-28.70389,-22.574194,-13.295677,0,0,0,0
4735,-74.938002,-79.036918,-71.659943,-61.120558,-52.852906,-43.791958,-37.278604,-28.790979,-22.642686,-13.336017,0,0,0,0
4736,-75.16468,-79.275995,-71.876706,-61.30544,-53.01278,-43.924423,-37.391367,-28.878069,-22.711177,-13.376357,0,0,0,0
4737,-75.391358,-79.515072,-72.093468,-61.490322,-53.172653,-44.056888,-37.50413,-28.965158,-22.779668,-13.416696,0,0,0,0
4738,-75.618036,-79.754149,-72.31023,-61.675204,-53.332526,-44.189354,-37.616893,-29.052247,-22.84816,-13.457036,0,0,0,0
4739,-75.844714,-79.993225,-72.526993,-61.860086,-53.4924,-44.321819,-37.729656,-29.139336,-22.916651,-13.497376,0,0,0,0
4740,-76.071392,-80.232302,-72.743755,-62.044968,-53.652273,-44.454284,-37.84242,-29.226425,-22.985142,-13.537716,0,0,0,0
4741,-76.29807,-80.471379,-72.960517,-62.22985,-53.812147,-44.586749,-37.955183,-29.313514,-23.053633,-13.578056,0,0,0,0
4742,-76.524748,-80.710455,-73.177279,-62.414732,-53.97202,-44.719214,-38.067946,-29.400603,-23.122125,-13.618395,0,0,0,0
4743,-76.751426,-80.949532,-73.394042,-62.599614,-54.131893,-44.851679,-38.180709,-29.487692,-23.190616,-13.658735,0,0,0,0
4744,-76.978104,-81.188609,-73.610804,-62.784496,-54.291767,-44.984145,-38.293472,-29.574781,-23.259107,-13.699075,0,0,0,0
4745,-77.204782,-81.427686,-73.827566,-62.969378,-54.45164,-45.11661,-38.406235,-29.66187,-23.327598,-13.739415,0,0,0,0
4746,-77.43146,-81.666762,-74.044329,-63.15426,-54.611514,-45.249075,-38.518998,-29.748959,-23.39609,-13.779754,0,0,0,0
4747,-77.658138,-81.905839,-74.261091,-63.339142,-54.771387,-45.38154,-38.631761,-29.836048,-23.464581,-13.820094,0,0,0,0
4748,-77.884816,-82.144916,-74.477853,-63.524024,-54.93126,-45.514005,-38.744524,-29.923138,-23.533072,-13.860434,0,0,0,0
4749,-78.111494,-82.383993,-74.694616,-63.708906,-55.091134,-45.64647,-38.857287,-30.010227,-23.601564,-13.900774,0,0,0,0
4750,-78.338172,-82.623069,-74.911378,-63.893788,-55.251007,-45.778936,-38.97005,-30.097316,-23.670055,-13.941114,0,0,0,0
4751,-78.56485,-82.862146,-75.12814,-64.07867,-55.410881,-45.911401,-39.082814,-30.184405,-23.738546,-13.981453,0,0,0,0
4752,-78.791528,-83.101223,-75.344903,-64.263552,-55.570754,-46.043866,-39.195577,-30.271494,-23.807037,-14.021793,0,0,0,0
4753,-79.018206,-83.3403,-75.561665,-64.448434,-55.730627,-46.176331,-39.30834,-30.358583,-23.875529,-14.062133,0,0,0,0
4754,-79.244884,-83.579376,-75.778427,-64.633316,-55.890501,-46.308796,-39.421103,-30.445672,-23.94402,-14.102473,0,0,0,0
4755,-79.471562,-83.818453,-75.99519,-64.818198,-56.050374,-46.441261,-39.533866,-30.532761,-24.012511,-14.142812,0,0,0,0
4756,-79.69824,-84.05753,-76.211952,-65.00308,-56.210248,-46.573727,-39.646629,-30.61985,-24.081002,-14.183152,0,0,0,0
4757,-79.924918,-84.296606,-76.428714,-65.187962,-56.370121,-46.706192,-39.759392,-30.706939,-24.149494,-14.223492,0,0,0,0
4758,-80.151597,-84.535683,-76.645476,-65.372844,-56.529994,-46.838657,-39.872155,-30.794028,-24.217985,-14.263832,0,0,0,0
4759,-80.378275,-84.77476,-76.862239,-65.557726,-56.689868,-46.971122,-39.984918,-30.881118,-24.286476,-14.304171,0,0,0,0
4760,-80.604953,-85.013837,-77.079001,-65.742608,-56.849741,-47.103587,-40.097681,-30.968207,-24.354968,-14.344511,0,0,0,0
4761,-80.831631,-85.252913,-77.295763,-65.92749,-57.009615,-47.236052,-40.210444,-31.055296,-24.423459,-14.384851,0,0,0,0
4762,-81.058309,-85.49199,-77.512526,-66.112372,-57.169488,-47.368518,-40.323208,-31.142385,-24.49195,-14.425191,0,0,0,0
4763,-81.284987,-85.731067,-77.729288,-66.297254,-57.329361,-47.500983,-40.435971,-31.229474,-24.560441,-14.465531,0,0,0,0
4764,-81.511665,-85.970144,-77.94605,-66.482136,-57.489235,-47.633448,-40.548734,-31.316563,-24.628933,-14.50587,0,0,0,0
4765,-81.738343,-86.20922,-78.162813,-66.667018,-57.649108,-47.765913,-40.661497,-31.403652,-24.697424,-14.54621,0,0,0,0
4766,-81.87678,-86.355229,-78.295194,-66.779929,-57.746746,-47.846812,-40.730363,-31.456839,-24.739253,-14.570846,0,0,0,0
4767,-82.015207,-86.501229,-78.427566,-66.892833,-57.844377,-47.927706,-40.799226,-31.510023,-24.781079,-14.595481,0,0,0,0
4768,-82.153635,-86.647228,-78.559938,-67.005736,-57.942009,-48.0086,-40.868088,-31.563206,-24.822905,-14.620116,0,0,0,0
4769,-82.292062,-86.793227,-78.692311,-67.11864,-58.03964,-48.089493,-40.93695,-31.61639,-24.864732,-14.64475,0,0,0,0
4770,-82.43049,-86.939226,-78.824683,-67.231543,-58.137272,-48.170387,-41.005812,-31.669573,-24.906558,-14.669385,0,0,0,0
4771,-82.568918,-87.085226,-78.957055,-67.344447,-58.234903,-48.251281,-41.074674,-31.722757,-24.948384,-14.69402,0,0,0,0
4772,-82.707345,-87.231225,-79.089428,-67.457351,-58.332534,-48.332175,-41.143536,-31.77594,-24.99021,-14.718654,0,0,0,0
4773,-82.845773,-87.377224,-79.2218,-67.570254,-58.430166,-48.413069,-41.212398,-31.829124,-25.032037,-14.743289,0,0,0,0
4774,-82.984201,-87.523224,-79.354172,-67.683158,-58.527797,-48.493962,-41.28126,-31.882307,-25.073863,-14.767924,0,0,0,0
4775,-83.122628,-87.669223,-79.486545,-67.796062,-58.625429,-48.574856,-41.350122,-31.935491,-25.115689,-14.792559,0,0,0,0
