Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa)
610,253.17101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.913743,66.823368,22.76805,0,0,0,0,0,9.9449563,86.47315,189.08106,49.124182,0,0,0,0,0,0,4.6445394,10.733296,0,0,0,0,0,0,0,0,0,0,0
611,253.71833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.956794,66.967831,22.817272,0,0,0,0,0,9.9664559,86.660093,189.48983,49.230382,0,0,0,0,0,0,4.6545803,10.7565,0,0,0,0,0,0,0,0,0,0,0
612,254.26566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.999845,67.112295,22.866493,0,0,0,0,0,9.9879556,86.847037,189.8986,49.336582,0,0,0,0,0,0,4.6646211,10.779704,0,0,0,0,0,0,0,0,0,0,0
613,254.81298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.042896,67.256758,22.915715,0,0,0,0,0,10.009455,87.03398,190.30736,49.442782,0,0,0,0,0,0,4.674662,10.802908,0,0,0,0,0,0,0,0,0,0,0
614,255.3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.085947,67.401221,22.964936,0,0,0,0,0,10.030955,87.220923,190.71613,49.548982,0,0,0,0,0,0,4.6847029,10.826112,0,0,0,0,0,0,0,0,0,0,0
615,255.90762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.128998,67.545684,23.014158,0,0,0,0,0,10.052455,87.407867,191.1249,49.655182,0,0,0,0,0,0,4.6947437,10.849316,0,0,0,0,0,0,0,0,0,0,0
616,256.45494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.172048,67.690147,23.063379,0,0,0,0,0,10.073954,87.59481,191.53367,49.761382,0,0,0,0,0,0,4.7047846,10.87252,0,0,0,0,0,0,0,0,0,0,0
617,257.00227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.215099,67.83461,23.112601,0,0,0,0,0,10.095454,87.781753,191.94244,49.867582,0,0,0,0,0,0,4.7148255,10.895724,0,0,0,0,0,0,0,0,0,0,0
618,257.54959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25815,67.979073,23.161822,0,0,0,0,0,10.116954,87.968697,192.3512,49.973781,0,0,0,0,0,0,4.7248664,10.918928,0,0,0,0,0,0,0,0,0,0,0
619,258.09691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.301201,68.123537,23.211044,0,0,0,0,0,10.138453,88.15564,192.75997,50.079981,0,0,0,0,0,0,4.7349072,10.942132,0,0,0,0,0,0,0,0,0,0,0
620,258.64423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.344252,68.268,23.260265,0,0,0,0,0,10.159953,88.342583,193.16874,50.186181,0,0,0,0,0,0,4.7449481,10.965336,0,0,0,0,0,0,0,0,0,0,0
621,259.19155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.387303,68.412463,23.309487,0,0,0,0,0,10.181453,88.529527,193.57751,50.292381,0,0,0,0,0,0,4.754989,10.98854,0,0,0,0,0,0,0,0,0,0,0
622,259.73887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.430353,68.556926,23.358708,0,0,0,0,0,10.202952,88.71647,193.98627,50.398581,0,0,0,0,0,0,4.7650298,11.011744,0,0,0,0,0,0,0,0,0,0,0
623,260.2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.473404,68.701389,23.407929,0,0,0,0,0,10.224452,88.903413,194.39504,50.504781,0,0,0,0,0,0,4.7750707,11.034948,0,0,0,0,0,0,0,0,0,0,0
624,260.83352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.516455,68.845852,23.457151,0,0,0,0,0,10.245951,89.090357,194.80381,50.610981,0,0,0,0,0,0,4.7851116,11.058152,0,0,0,0,0,0,0,0,0,0,0
625,261.38084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.559506,68.990316,23.506372,0,0,0,0,0,10.267451,89.2773,195.21258,50.717181,0,0,0,0,0,0,4.7951525,11.081355,0,0,0,0,0,0,0,0,0,0,0
626,261.92816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.602557,69.134779,23.555594,0,0,0,0,0,10.288951,89.464243,195.62135,50.823381,0,0,0,0,0,0,4.8051933,11.104559,0,0,0,0,0,0,0,0,0,0,0
627,262.47548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.645608,69.279242,23.604815,0,0,0,0,0,10.31045,89.651187,196.03011,50.92958,0,0,0,0,0,0,4.8152342,11.127763,0,0,0,0,0,0,0,0,0,0,0
628,263.0228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.688658,69.423705,23.654037,0,0,0,0,0,10.33195,89.83813,196.43888,51.03578,0,0,0,0,0,0,4.8252751,11.150967,0,0,0,0,0,0,0,0,0,0,0
629,263.57013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.731709,69.568168,23.703258,0,0,0,0,0,10.35345,90.025073,196.84765,51.14198,0,0,0,0,0,0,4.8353159,11.174171,0,0,0,0,0,0,0,0,0,0,0
630,264.11745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.77476,69.712631,23.75248,0,0,0,0,0,10.374949,90.212017,197.25642,51.24818,0,0,0,0,0,0,4.8453568,11.197375,0,0,0,0,0,0,0,0,0,0,0
631,264.66477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.817811,69.857094,23.801701,0,0,0,0,0,10.396449,90.39896,197.66519,51.35438,0,0,0,0,0,0,4.8553977,11.220579,0,0,0,0,0,0,0,0,0,0,0
632,265.21209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.860862,70.001558,23.850923,0,0,0,0,0,10.417949,90.585903,198.07395,51.46058,0,0,0,0,0,0,4.8654385,11.243783,0,0,0,0,0,0,0,0,0,0,0
633,265.75941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.903913,70.146021,23.900144,0,0,0,0,0,10.439448,90.772847,198.48272,51.56678,0,0,0,0,0,0,4.8754794,11.266987,0,0,0,0,0,0,0,0,0,0,0
634,266.30674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.946964,70.290484,23.949366,0,0,0,0,0,10.460948,90.95979,198.89149,51.67298,0,0,0,0,0,0,4.8855203,11.290191,0,0,0,0,0,0,0,0,0,0,0
635,266.85406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.990014,70.434947,23.998587,0,0,0,0,0,10.482448,91.146733,199.30026,51.779179,0,0,0,0,0,0,4.8955612,11.313395,0,0,0,0,0,0,0,0,0,0,0
636,267.40138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.033065,70.57941,24.047809,0,0,0,0,0,10.503947,91.333677,199.70902,51.885379,0,0,0,0,0,0,4.905602,11.336599,0,0,0,0,0,0,0,0,0,0,0
637,267.9487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.076116,70.723873,24.09703,0,0,0,0,0,10.525447,91.52062,200.11779,51.991579,0,0,0,0,0,0,4.9156429,11.359803,0,0,0,0,0,0,0,0,0,0,0
638,268.49602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.119167,70.868336,24.146251,0,0,0,0,0,10.546947,91.707563,200.52656,52.097779,0,0,0,0,0,0,4.9256838,11.383007,0,0,0,0,0,0,0,0,0,0,0
639,269.04334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.162218,71.0128,24.195473,0,0,0,0,0,10.568446,91.894507,200.93533,52.203979,0,0,0,0,0,0,4.9357246,11.406211,0,0,0,0,0,0,0,0,0,0,0
640,269.59067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.205269,71.157263,24.244694,0,0,0,0,0,10.589946,92.08145,201.3441,52.310179,0,0,0,0,0,0,4.9457655,11.429415,0,0,0,0,0,0,0,0,0,0,0
641,270.13799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.248319,71.301726,24.293916,0,0,0,0,0,10.611446,92.268394,201.75286,52.416379,0,0,0,0,0,0,4.9558064,11.452619,0,0,0,0,0,0,0,0,0,0,0
642,270.68531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.29137,71.446189,24.343137,0,0,0,0,0,10.632945,92.455337,202.16163,52.522579,0,0,0,0,0,0,4.9658473,11.475823,0,0,0,0,0,0,0,0,0,0,0
643,271.23263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.334421,71.590652,24.392359,0,0,0,0,0,10.654445,92.64228,202.5704,52.628779,0,0,0,0,0,0,4.9758881,11.499026,0,0,0,0,0,0,0,0,0,0,0
644,271.77995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.377472,71.735115,24.44158,0,0,0,0,0,10.675945,92.829224,202.97917,52.734978,0,0,0,0,0,0,4.985929,11.52223,0,0,0,0,0,0,0,0,0,0,0
645,272.32727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.420523,71.879579,24.490802,0,0,0,0,0,10.697444,93.016167,203.38794,52.841178,0,0,0,0,0,0,4.9959699,11.545434,0,0,0,0,0,0,0,0,0,0,0
646,272.8746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.463574,72.024042,24.540023,0,0,0,0,0,10.718944,93.20311,203.7967,52.947378,0,0,0,0,0,0,5.0060107,11.568638,0,0,0,0,0,0,0,0,0,0,0
647,273.42192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.506624,72.168505,24.589245,0,0,0,0,0,10.740444,93.390054,204.20547,53.053578,0,0,0,0,0,0,5.0160516,11.591842,0,0,0,0,0,0,0,0,0,0,0
648,273.96924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.549675,72.312968,24.638466,0,0,0,0,0,10.761943,93.576997,204.61424,53.159778,0,0,0,0,0,0,5.0260925,11.615046,0,0,0,0,0,0,0,0,0,0,0
649,274.51656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.592726,72.457431,24.687688,0,0,0,0,0,10.783443,93.76394,205.02301,53.265978,0,0,0,0,0,0,5.0361334,11.63825,0,0,0,0,0,0,0,0,0,0,0
650,275.06388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.635777,72.601894,24.736909,0,0,0,0,0,10.804943,93.950884,205.43178,53.372178,0,0,0,0,0,0,5.0461742,11.661454,0,0,0,0,0,0,0,0,0,0,0
651,275.6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.678828,72.746357,24.786131,0,0,0,0,0,10.826442,94.137827,205.84054,53.478378,0,0,0,0,0,0,5.0562151,11.684658,0,0,0,0,0,0,0,0,0,0,0
652,276.15853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.721879,72.890821,24.835352,0,0,0,0,0,10.847942,94.32477,206.24931,53.584578,0,0,0,0,0,0,5.066256,11.707862,0,0,0,0,0,0,0,0,0,0,0
653,276.70585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.764929,73.035284,24.884574,0,0,0,0,0,10.869442,94.511714,206.65808,53.690777,0,0,0,0,0,0,5.0762968,11.731066,0,0,0,0,0,0,0,0,0,0,0
654,277.25317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.80798,73.179747,24.933795,0,0,0,0,0,10.890941,94.698657,207.06685,53.796977,0,0,0,0,0,0,5.0863377,11.75427,0,0,0,0,0,0,0,0,0,0,0
655,277.80049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.851031,73.32421,24.983016,0,0,0,0,0,10.912441,94.8856,207.47561,53.903177,0,0,0,0,0,0,5.0963786,11.777474,0,0,0,0,0,0,0,0,0,0,0
656,278.34781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.894082,73.468673,25.032238,0,0,0,0,0,10.933941,95.072544,207.88438,54.009377,0,0,0,0,0,0,5.1064194,11.800678,0,0,0,0,0,0,0,0,0,0,0
657,278.89514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.937133,73.613136,25.081459,0,0,0,0,0,10.95544,95.259487,208.29315,54.115577,0,0,0,0,0,0,5.1164603,11.823882,0,0,0,0,0,0,0,0,0,0,0
658,279.44246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.980184,73.7576,25.130681,0,0,0,0,0,10.97694,95.44643,208.70192,54.221777,0,0,0,0,0,0,5.1265012,11.847086,0,0,0,0,0,0,0,0,0,0,0
659,279.98978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.023234,73.902063,25.179902,0,0,0,0,0,10.99844,95.633374,209.11069,54.327977,0,0,0,0,0,0,5.1365421,11.87029,0,0,0,0,0,0,0,0,0,0,0
660,280.5371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.066285,74.046526,25.229124,0,0,0,0,0,11.019939,95.820317,209.51945,54.434177,0,0,0,0,0,0,5.1465829,11.893494,0,0,0,0,0,0,0,0,0,0,0
661,281.08442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.109336,74.190989,25.278345,0,0,0,0,0,11.041439,96.00726,209.92822,54.540377,0,0,0,0,0,0,5.1566238,11.916698,0,0,0,0,0,0,0,0,0,0,0
662,281.63174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.152387,74.335452,25.327567,0,0,0,0,0,11.062939,96.194204,210.33699,54.646576,0,0,0,0,0,0,5.1666647,11.939901,0,0,0,0,0,0,0,0,0,0,0
663,282.17907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.195438,74.479915,25.376788,0,0,0,0,0,11.084438,96.381147,210.74576,54.752776,0,0,0,0,0,0,5.1767055,11.963105,0,0,0,0,0,0,0,0,0,0,0
664,282.72639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.238489,74.624378,25.42601,0,0,0,0,0,11.105938,96.56809,211.15453,54.858976,0,0,0,0,0,0,5.1867464,11.986309,0,0,0,0,0,0,0,0,0,0,0
665,283.27371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.28154,74.768842,25.475231,0,0,0,0,0,11.127438,96.755034,211.56329,54.965176,0,0,0,0,0,0,5.1967873,12.009513,0,0,0,0,0,0,0,0,0,0,0
666,283.82103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.32459,74.913305,25.524453,0,0,0,0,0,11.148937,96.941977,211.97206,55.071376,0,0,0,0,0,0,5.2068282,12.032717,0,0,0,0,0,0,0,0,0,0,0
667,284.36835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.367641,75.057768,25.573674,0,0,0,0,0,11.170437,97.12892,212.38083,55.177576,0,0,0,0,0,0,5.216869,12.055921,0,0,0,0,0,0,0,0,0,0,0
668,284.91567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.410692,75.202231,25.622896,0,0,0,0,0,11.191937,97.315864,212.7896,55.283776,0,0,0,0,0,0,5.2269099,12.079125,0,0,0,0,0,0,0,0,0,0,0
669,285.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.453743,75.346694,25.672117,0,0,0,0,0,11.213436,97.502807,213.19836,55.389976,0,0,0,0,0,0,5.2369508,12.102329,0,0,0,0,0,0,0,0,0,0,0
670,286.01032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.496794,75.491157,25.721338,0,0,0,0,0,11.234936,97.68975,213.60713,55.496176,0,0,0,0,0,0,5.2469916,12.125533,0,0,0,0,0,0,0,0,0,0,0
671,286.55764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.539845,75.63562,25.77056,0,0,0,0,0,11.256436,97.876694,214.0159,55.602375,0,0,0,0,0,0,5.2570325,12.148737,0,0,0,0,0,0,0,0,0,0,0
672,287.10496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.582895,75.780084,25.819781,0,0,0,0,0,11.277935,98.063637,214.42467,55.708575,0,0,0,0,0,0,5.2670734,12.171941,0,0,0,0,0,0,0,0,0,0,0
673,287.65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.625946,75.924547,25.869003,0,0,0,0,0,11.299435,98.25058,214.83344,55.814775,0,0,0,0,0,0,5.2771142,12.195145,0,0,0,0,0,0,0,0,0,0,0
674,288.1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.668997,76.06901,25.918224,0,0,0,0,0,11.320935,98.437524,215.2422,55.920975,0,0,0,0,0,0,5.2871551,12.218349,0,0,0,0,0,0,0,0,0,0,0
675,288.74693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.712048,76.213473,25.967446,0,0,0,0,0,11.342434,98.624467,215.65097,56.027175,0,0,0,0,0,0,5.297196,12.241553,0,0,0,0,0,0,0,0,0,0,0
676,289.29425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.755099,76.357936,26.016667,0,0,0,0,0,11.363934,98.81141,216.05974,56.133375,0,0,0,0,0,0,5.3072369,12.264757,0,0,0,0,0,0,0,0,0,0,0
677,289.84157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.79815,76.502399,26.065889,0,0,0,0,0,11.385433,98.998354,216.46851,56.239575,0,0,0,0,0,0,5.3172777,12.287961,0,0,0,0,0,0,0,0,0,0,0
678,290.38889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8412,76.646863,26.11511,0,0,0,0,0,11.406933,99.185297,216.87728,56.345775,0,0,0,0,0,0,5.3273186,12.311165,0,0,0,0,0,0,0,0,0,0,0
679,290.93621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.884251,76.791326,26.164332,0,0,0,0,0,11.428433,99.37224,217.28604,56.451975,0,0,0,0,0,0,5.3373595,12.334369,0,0,0,0,0,0,0,0,0,0,0
680,291.48354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.927302,76.935789,26.213553,0,0,0,0,0,11.449932,99.559184,217.69481,56.558174,0,0,0,0,0,0,5.3474003,12.357572,0,0,0,0,0,0,0,0,0,0,0
681,292.03086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.970353,77.080252,26.262775,0,0,0,0,0,11.471432,99.746127,218.10358,56.664374,0,0,0,0,0,0,5.3574412,12.380776,0,0,0,0,0,0,0,0,0,0,0
682,292.57818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.013404,77.224715,26.311996,0,0,0,0,0,11.492932,99.93307,218.51235,56.770574,0,0,0,0,0,0,5.3674821,12.40398,0,0,0,0,0,0,0,0,0,0,0
683,293.1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.056455,77.369178,26.361218,0,0,0,0,0,11.514431,100.12001,218.92111,56.876774,0,0,0,0,0,0,5.377523,12.427184,0,0,0,0,0,0,0,0,0,0,0
684,293.67282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.099505,77.513641,26.410439,0,0,0,0,0,11.535931,100.30696,219.32988,56.982974,0,0,0,0,0,0,5.3875638,12.450388,0,0,0,0,0,0,0,0,0,0,0
685,294.22014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.142556,77.658105,26.459661,0,0,0,0,0,11.557431,100.4939,219.73865,57.089174,0,0,0,0,0,0,5.3976047,12.473592,0,0,0,0,0,0,0,0,0,0,0
686,294.76747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.185607,77.802568,26.508882,0,0,0,0,0,11.57893,100.68084,220.14742,57.195374,0,0,0,0,0,0,5.4076456,12.496796,0,0,0,0,0,0,0,0,0,0,0
687,295.31479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.228658,77.947031,26.558103,0,0,0,0,0,11.60043,100.86779,220.55619,57.301574,0,0,0,0,0,0,5.4176864,12.52,0,0,0,0,0,0,0,0,0,0,0
688,295.86211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.271709,78.091494,26.607325,0,0,0,0,0,11.62193,101.05473,220.96495,57.407774,0,0,0,0,0,0,5.4277273,12.543204,0,0,0,0,0,0,0,0,0,0,0
689,296.40943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.31476,78.235957,26.656546,0,0,0,0,0,11.643429,101.24167,221.37372,57.513973,0,0,0,0,0,0,5.4377682,12.566408,0,0,0,0,0,0,0,0,0,0,0
690,296.95675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.357811,78.38042,26.705768,0,0,0,0,0,11.664929,101.42862,221.78249,57.620173,0,0,0,0,0,0,5.447809,12.589612,0,0,0,0,0,0,0,0,0,0,0
691,297.50407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.400861,78.524883,26.754989,0,0,0,0,0,11.686429,101.61556,222.19126,57.726373,0,0,0,0,0,0,5.4578499,12.612816,0,0,0,0,0,0,0,0,0,0,0
692,298.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.443912,78.669347,26.804211,0,0,0,0,0,11.707928,101.8025,222.60003,57.832573,0,0,0,0,0,0,5.4678908,12.63602,0,0,0,0,0,0,0,0,0,0,0
693,298.59872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.486963,78.81381,26.853432,0,0,0,0,0,11.729428,101.98945,223.00879,57.938773,0,0,0,0,0,0,5.4779317,12.659224,0,0,0,0,0,0,0,0,0,0,0
694,299.14604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.530014,78.958273,26.902654,0,0,0,0,0,11.750928,102.17639,223.41756,58.044973,0,0,0,0,0,0,5.4879725,12.682428,0,0,0,0,0,0,0,0,0,0,0
695,299.69336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.573065,79.102736,26.951875,0,0,0,0,0,11.772427,102.36333,223.82633,58.151173,0,0,0,0,0,0,5.4980134,12.705632,0,0,0,0,0,0,0,0,0,0,0
696,300.24068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.616116,79.247199,27.001097,0,0,0,0,0,11.793927,102.55028,224.2351,58.257373,0,0,0,0,0,0,5.5080543,12.728836,0,0,0,0,0,0,0,0,0,0,0
697,300.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.659166,79.391662,27.050318,0,0,0,0,0,11.815427,102.73722,224.64386,58.363572,0,0,0,0,0,0,5.5180951,12.75204,0,0,0,0,0,0,0,0,0,0,0
698,301.33533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.702217,79.536126,27.09954,0,0,0,0,0,11.836926,102.92416,225.05263,58.469772,0,0,0,0,0,0,5.528136,12.775243,0,0,0,0,0,0,0,0,0,0,0
699,301.88265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.745268,79.680589,27.148761,0,0,0,0,0,11.858426,103.11111,225.4614,58.575972,0,0,0,0,0,0,5.5381769,12.798447,0,0,0,0,0,0,0,0,0,0,0
700,302.42997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.788319,79.825052,27.197983,0,0,0,0,0,11.879926,103.29805,225.87017,58.682172,0,0,0,0,0,0,5.5482178,12.821651,0,0,0,0,0,0,0,0,0,0,0
701,302.97729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.83137,79.969515,27.247204,0,0,0,0,0,11.901425,103.48499,226.27894,58.788372,0,0,0,0,0,0,5.5582586,12.844855,0,0,0,0,0,0,0,0,0,0,0
702,303.52461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.874421,80.113978,27.296425,0,0,0,0,0,11.922925,103.67194,226.6877,58.894572,0,0,0,0,0,0,5.5682995,12.868059,0,0,0,0,0,0,0,0,0,0,0
703,304.07194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.917471,80.258441,27.345647,0,0,0,0,0,11.944425,103.85888,227.09647,59.000772,0,0,0,0,0,0,5.5783404,12.891263,0,0,0,0,0,0,0,0,0,0,0
704,304.42829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.945501,80.352498,27.377694,0,0,0,0,0,11.958423,103.9806,227.36261,59.069916,0,0,0,0,0,0,5.5848778,12.906371,0,0,0,0,0,0,0,0,0,0,0
705,304.78462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.97353,80.446552,27.40974,0,0,0,0,0,11.97242,104.10231,227.62874,59.139059,0,0,0,0,0,0,5.591415,12.921478,0,0,0,0,0,0,0,0,0,0,0
706,305.14096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.001558,80.540606,27.441786,0,0,0,0,0,11.986418,104.22402,227.89487,59.208201,0,0,0,0,0,0,5.5979521,12.936585,0,0,0,0,0,0,0,0,0,0,0
707,305.4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.029587,80.634659,27.473832,0,0,0,0,0,12.000415,104.34573,228.16101,59.277343,0,0,0,0,0,0,5.6044893,12.951692,0,0,0,0,0,0,0,0,0,0,0
708,305.85364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.057615,80.728713,27.505878,0,0,0,0,0,12.014413,104.46744,228.42714,59.346485,0,0,0,0,0,0,5.6110265,12.966799,0,0,0,0,0,0,0,0,0,0,0
709,306.20997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.085644,80.822767,27.537924,0,0,0,0,0,12.02841,104.58915,228.69327,59.415627,0,0,0,0,0,0,5.6175636,12.981906,0,0,0,0,0,0,0,0,0,0,0
710,306.56631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.113672,80.91682,27.56997,0,0,0,0,0,12.042408,104.71086,228.9594,59.484769,0,0,0,0,0,0,5.6241008,12.997013,0,0,0,0,0,0,0,0,0,0,0
711,306.92265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.141701,81.010874,27.602016,0,0,0,0,0,12.056405,104.83257,229.22553,59.553911,0,0,0,0,0,0,5.630638,13.01212,0,0,0,0,0,0,0,0,0,0,0
712,307.27898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.169729,81.104928,27.634062,0,0,0,0,0,12.070403,104.95428,229.49166,59.623053,0,0,0,0,0,0,5.6371752,13.027227,0,0,0,0,0,0,0,0,0,0,0
