Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa)
2130,164.28986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6381541,47.530333,46.481186,0.79651704,0,0,0,0,0,0,3.2676412,24.365575,89.173641,117.3983,5.7708519,0,0,0,0,0,0,0.59128687,5.8513561,15.720529,9.0893971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,164.30388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6385498,47.534388,46.485152,0.796585,0,0,0,0,0,0,3.2679201,24.367654,89.18125,117.40831,5.7713443,0,0,0,0,0,0,0.59133732,5.8518553,15.72187,9.0901726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,164.3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6389456,47.538444,46.489118,0.79665296,0,0,0,0,0,0,3.2681989,24.369733,89.188859,117.41833,5.7718367,0,0,0,0,0,0,0.59138777,5.8523546,15.723211,9.0909481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,164.33192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6393413,47.542499,46.493084,0.79672092,0,0,0,0,0,0,3.2684777,24.371812,89.196467,117.42835,5.7723291,0,0,0,0,0,0,0.59143822,5.8528539,15.724553,9.0917237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,164.34593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6397371,47.546555,46.49705,0.79678888,0,0,0,0,0,0,3.2687565,24.373891,89.204076,117.43836,5.7728215,0,0,0,0,0,0,0.59148867,5.8533531,15.725894,9.0924992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,164.35995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6401328,47.55061,46.501016,0.79685684,0,0,0,0,0,0,3.2690353,24.37597,89.211684,117.44838,5.7733139,0,0,0,0,0,0,0.59153912,5.8538524,15.727235,9.0932747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,164.37397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6405285,47.554665,46.504981,0.7969248,0,0,0,0,0,0,3.2693141,24.378049,89.219293,117.4584,5.7738062,0,0,0,0,0,0,0.59158957,5.8543516,15.728577,9.0940502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,164.38799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6409243,47.558721,46.508947,0.79699276,0,0,0,0,0,0,3.2695929,24.380127,89.226901,117.46841,5.7742986,0,0,0,0,0,0,0.59164002,5.8548509,15.729918,9.0948258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,164.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64132,47.562776,46.512913,0.79706072,0,0,0,0,0,0,3.2698717,24.382206,89.23451,117.47843,5.774791,0,0,0,0,0,0,0.59169047,5.8553501,15.731259,9.0956013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,164.41602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6417158,47.566832,46.516879,0.79712868,0,0,0,0,0,0,3.2701505,24.384285,89.242118,117.48845,5.7752834,0,0,0,0,0,0,0.59174093,5.8558494,15.732601,9.0963768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,164.43004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6421115,47.570887,46.520845,0.79719665,0,0,0,0,0,0,3.2704293,24.386364,89.249727,117.49847,5.7757758,0,0,0,0,0,0,0.59179138,5.8563486,15.733942,9.0971524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,164.44406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6425072,47.574942,46.524811,0.79726461,0,0,0,0,0,0,3.2707081,24.388443,89.257335,117.50848,5.7762682,0,0,0,0,0,0,0.59184183,5.8568479,15.735283,9.0979279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,164.45808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.642903,47.578998,46.528777,0.79733257,0,0,0,0,0,0,3.2709869,24.390522,89.264944,117.5185,5.7767606,0,0,0,0,0,0,0.59189228,5.8573471,15.736625,9.0987034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,164.47209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6432987,47.583053,46.532743,0.79740053,0,0,0,0,0,0,3.2712657,24.392601,89.272553,117.52852,5.7772529,0,0,0,0,0,0,0.59194273,5.8578464,15.737966,9.099479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,164.48611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6436945,47.587109,46.536709,0.79746849,0,0,0,0,0,0,3.2715445,24.39468,89.280161,117.53853,5.7777453,0,0,0,0,0,0,0.59199318,5.8583456,15.739307,9.1002545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,164.50013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6440902,47.591164,46.540675,0.79753645,0,0,0,0,0,0,3.2718233,24.396759,89.28777,117.54855,5.7782377,0,0,0,0,0,0,0.59204363,5.8588449,15.740649,9.10103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146,164.51415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6444859,47.59522,46.54464,0.79760441,0,0,0,0,0,0,3.2721021,24.398838,89.295378,117.55857,5.7787301,0,0,0,0,0,0,0.59209408,5.8593442,15.74199,9.1018056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,164.52816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6448817,47.599275,46.548606,0.79767237,0,0,0,0,0,0,3.2723809,24.400917,89.302987,117.56858,5.7792225,0,0,0,0,0,0,0.59214453,5.8598434,15.743331,9.1025811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,164.54218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6452774,47.60333,46.552572,0.79774033,0,0,0,0,0,0,3.2726597,24.402996,89.310595,117.5786,5.7797149,0,0,0,0,0,0,0.59219498,5.8603427,15.744672,9.1033566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,164.5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6456732,47.607386,46.556538,0.79780829,0,0,0,0,0,0,3.2729385,24.405075,89.318204,117.58862,5.7802073,0,0,0,0,0,0,0.59224543,5.8608419,15.746014,9.1041322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,164.57022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6460689,47.611441,46.560504,0.79787626,0,0,0,0,0,0,3.2732173,24.407154,89.325812,117.59863,5.7806996,0,0,0,0,0,0,0.59229588,5.8613412,15.747355,9.1049077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,164.58423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6464646,47.615497,46.56447,0.79794422,0,0,0,0,0,0,3.2734961,24.409233,89.333421,117.60865,5.781192,0,0,0,0,0,0,0.59234633,5.8618404,15.748696,9.1056832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,164.59825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6468604,47.619552,46.568436,0.79801218,0,0,0,0,0,0,3.2737749,24.411312,89.341029,117.61867,5.7816844,0,0,0,0,0,0,0.59239678,5.8623397,15.750038,9.1064588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,164.61227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6472561,47.623607,46.572402,0.79808014,0,0,0,0,0,0,3.2740537,24.41339,89.348638,117.62868,5.7821768,0,0,0,0,0,0,0.59244723,5.8628389,15.751379,9.1072343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,164.62629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6476519,47.627663,46.576368,0.7981481,0,0,0,0,0,0,3.2743325,24.415469,89.356246,117.6387,5.7826692,0,0,0,0,0,0,0.59249768,5.8633382,15.75272,9.1080098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,164.64031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6480476,47.631718,46.580334,0.79821606,0,0,0,0,0,0,3.2746114,24.417548,89.363855,117.64872,5.7831616,0,0,0,0,0,0,0.59254813,5.8638374,15.754062,9.1087854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,164.65432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6484433,47.635774,46.5843,0.79828402,0,0,0,0,0,0,3.2748902,24.419627,89.371464,117.65873,5.7836539,0,0,0,0,0,0,0.59259858,5.8643367,15.755403,9.1095609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2157,164.66834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6488391,47.639829,46.588265,0.79835198,0,0,0,0,0,0,3.275169,24.421706,89.379072,117.66875,5.7841463,0,0,0,0,0,0,0.59264903,5.8648359,15.756744,9.1103364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,164.68236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6492348,47.643885,46.592231,0.79841994,0,0,0,0,0,0,3.2754478,24.423785,89.386681,117.67877,5.7846387,0,0,0,0,0,0,0.59269948,5.8653352,15.758086,9.111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,164.69638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6496306,47.64794,46.596197,0.7984879,0,0,0,0,0,0,3.2757266,24.425864,89.394289,117.68878,5.7851311,0,0,0,0,0,0,0.59274993,5.8658345,15.759427,9.1118875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2160,164.71039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6500263,47.651995,46.600163,0.79855587,0,0,0,0,0,0,3.2760054,24.427943,89.401898,117.6988,5.7856235,0,0,0,0,0,0,0.59280038,5.8663337,15.760768,9.112663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,164.72441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.650422,47.656051,46.604129,0.79862383,0,0,0,0,0,0,3.2762842,24.430022,89.409506,117.70882,5.7861159,0,0,0,0,0,0,0.59285083,5.866833,15.76211,9.1134386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,164.73843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6508178,47.660106,46.608095,0.79869179,0,0,0,0,0,0,3.276563,24.432101,89.417115,117.71883,5.7866083,0,0,0,0,0,0,0.59290128,5.8673322,15.763451,9.1142141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,164.75245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6512135,47.664162,46.612061,0.79875975,0,0,0,0,0,0,3.2768418,24.43418,89.424723,117.72885,5.7871006,0,0,0,0,0,0,0.59295173,5.8678315,15.764792,9.1149896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,164.76646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6516093,47.668217,46.616027,0.79882771,0,0,0,0,0,0,3.2771206,24.436259,89.432332,117.73887,5.787593,0,0,0,0,0,0,0.59300218,5.8683307,15.766134,9.1157652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,164.78048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.652005,47.672273,46.619993,0.79889567,0,0,0,0,0,0,3.2773994,24.438338,89.43994,117.74888,5.7880854,0,0,0,0,0,0,0.59305263,5.86883,15.767475,9.1165407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,164.7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6524007,47.676328,46.623959,0.79896363,0,0,0,0,0,0,3.2776782,24.440417,89.447549,117.7589,5.7885778,0,0,0,0,0,0,0.59310308,5.8693292,15.768816,9.1173162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,164.80852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6527965,47.680383,46.627924,0.79903159,0,0,0,0,0,0,3.277957,24.442496,89.455157,117.76892,5.7890702,0,0,0,0,0,0,0.59315353,5.8698285,15.770158,9.1180917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,164.82253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6531922,47.684439,46.63189,0.79909955,0,0,0,0,0,0,3.2782358,24.444575,89.462766,117.77893,5.7895626,0,0,0,0,0,0,0.59320398,5.8703277,15.771499,9.1188673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,164.83655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.653588,47.688494,46.635856,0.79916751,0,0,0,0,0,0,3.2785146,24.446653,89.470375,117.78895,5.790055,0,0,0,0,0,0,0.59325443,5.870827,15.77284,9.1196428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,164.85057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6539837,47.69255,46.639822,0.79923548,0,0,0,0,0,0,3.2787934,24.448732,89.477983,117.79897,5.7905473,0,0,0,0,0,0,0.59330488,5.8713262,15.774181,9.1204183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,164.86459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6543794,47.696605,46.643788,0.79930344,0,0,0,0,0,0,3.2790722,24.450811,89.485592,117.80898,5.7910397,0,0,0,0,0,0,0.59335533,5.8718255,15.775523,9.1211939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,164.87861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6547752,47.70066,46.647754,0.7993714,0,0,0,0,0,0,3.279351,24.45289,89.4932,117.819,5.7915321,0,0,0,0,0,0,0.59340578,5.8723248,15.776864,9.1219694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,164.89262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6551709,47.704716,46.65172,0.79943936,0,0,0,0,0,0,3.2796298,24.454969,89.500809,117.82902,5.7920245,0,0,0,0,0,0,0.59345623,5.872824,15.778205,9.1227449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,164.90664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6555667,47.708771,46.655686,0.79950732,0,0,0,0,0,0,3.2799086,24.457048,89.508417,117.83903,5.7925169,0,0,0,0,0,0,0.59350668,5.8733233,15.779547,9.1235205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,164.92066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6559624,47.712827,46.659652,0.79957528,0,0,0,0,0,0,3.2801874,24.459127,89.516026,117.84905,5.7930093,0,0,0,0,0,0,0.59355713,5.8738225,15.780888,9.124296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,164.93468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6563581,47.716882,46.663618,0.79964324,0,0,0,0,0,0,3.2804662,24.461206,89.523634,117.85907,5.7935016,0,0,0,0,0,0,0.59360758,5.8743218,15.782229,9.1250715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,164.94869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6567539,47.720938,46.667583,0.7997112,0,0,0,0,0,0,3.280745,24.463285,89.531243,117.86908,5.793994,0,0,0,0,0,0,0.59365803,5.874821,15.783571,9.1258471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,164.96271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6571496,47.724993,46.671549,0.79977916,0,0,0,0,0,0,3.2810238,24.465364,89.538851,117.8791,5.7944864,0,0,0,0,0,0,0.59370848,5.8753203,15.784912,9.1266226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2179,164.97673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6575454,47.729048,46.675515,0.79984713,0,0,0,0,0,0,3.2813026,24.467443,89.54646,117.88912,5.7949788,0,0,0,0,0,0,0.59375893,5.8758195,15.786253,9.1273981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,164.99075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6579411,47.733104,46.679481,0.79991509,0,0,0,0,0,0,3.2815815,24.469522,89.554068,117.89913,5.7954712,0,0,0,0,0,0,0.59380938,5.8763188,15.787595,9.1281737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,165.00476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6583368,47.737159,46.683447,0.79998305,0,0,0,0,0,0,3.2818603,24.471601,89.561677,117.90915,5.7959636,0,0,0,0,0,0,0.59385983,5.876818,15.788936,9.1289492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,165.01878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6587326,47.741215,46.687413,0.80005101,0,0,0,0,0,0,3.2821391,24.47368,89.569286,117.91917,5.796456,0,0,0,0,0,0,0.59391028,5.8773173,15.790277,9.1297247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,165.0328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6591283,47.74527,46.691379,0.80011897,0,0,0,0,0,0,3.2824179,24.475759,89.576894,117.92919,5.7969483,0,0,0,0,0,0,0.59396073,5.8778165,15.791619,9.1305003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,165.04682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6595241,47.749325,46.695345,0.80018693,0,0,0,0,0,0,3.2826967,24.477838,89.584503,117.9392,5.7974407,0,0,0,0,0,0,0.59401119,5.8783158,15.79296,9.1312758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,165.06084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6599198,47.753381,46.699311,0.80025489,0,0,0,0,0,0,3.2829755,24.479916,89.592111,117.94922,5.7979331,0,0,0,0,0,0,0.59406164,5.8788151,15.794301,9.1320513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,165.07485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6603155,47.757436,46.703277,0.80032285,0,0,0,0,0,0,3.2832543,24.481995,89.59972,117.95924,5.7984255,0,0,0,0,0,0,0.59411209,5.8793143,15.795643,9.1328269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,165.08887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6607113,47.761492,46.707242,0.80039081,0,0,0,0,0,0,3.2835331,24.484074,89.607328,117.96925,5.7989179,0,0,0,0,0,0,0.59416254,5.8798136,15.796984,9.1336024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,165.09333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6608373,47.762783,46.708505,0.80041245,0,0,0,0,0,0,3.2836219,24.484736,89.609751,117.97244,5.7990747,0,0,0,0,0,0,0.5941786,5.8799725,15.797411,9.1338493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,165.0978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6609633,47.764074,46.709768,0.80043409,0,0,0,0,0,0,3.2837106,24.485398,89.612173,117.97563,5.7992314,0,0,0,0,0,0,0.59419466,5.8801315,15.797838,9.1340963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,165.10226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6610893,47.765365,46.711031,0.80045573,0,0,0,0,0,0,3.2837994,24.48606,89.614596,117.97882,5.7993882,0,0,0,0,0,0,0.59421073,5.8802904,15.798265,9.1343432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,165.10672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6612153,47.766657,46.712293,0.80047737,0,0,0,0,0,0,3.2838882,24.486722,89.617018,117.98201,5.799545,0,0,0,0,0,0,0.59422679,5.8804494,15.798692,9.1345901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,165.11119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6613413,47.767948,46.713556,0.80049901,0,0,0,0,0,0,3.2839769,24.487384,89.619441,117.9852,5.7997017,0,0,0,0,0,0,0.59424285,5.8806084,15.799119,9.134837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,165.11565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6614673,47.769239,46.714819,0.80052064,0,0,0,0,0,0,3.2840657,24.488046,89.621863,117.98839,5.7998585,0,0,0,0,0,0,0.59425891,5.8807673,15.799546,9.135084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,165.12011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6615933,47.77053,46.716082,0.80054228,0,0,0,0,0,0,3.2841545,24.488708,89.624286,117.99158,5.8000153,0,0,0,0,0,0,0.59427498,5.8809263,15.799973,9.1353309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,165.12458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6617193,47.771822,46.717344,0.80056392,0,0,0,0,0,0,3.2842432,24.48937,89.626708,117.99477,5.8001721,0,0,0,0,0,0,0.59429104,5.8810852,15.8004,9.1355778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,165.12904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6618453,47.773113,46.718607,0.80058556,0,0,0,0,0,0,3.284332,24.490032,89.629131,117.99796,5.8003288,0,0,0,0,0,0,0.5943071,5.8812442,15.800828,9.1358247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,165.1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6619713,47.774404,46.71987,0.8006072,0,0,0,0,0,0,3.2844208,24.490694,89.631553,118.00114,5.8004856,0,0,0,0,0,0,0.59432317,5.8814032,15.801255,9.1360716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,165.13796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6620973,47.775695,46.721132,0.80062884,0,0,0,0,0,0,3.2845095,24.491355,89.633976,118.00433,5.8006424,0,0,0,0,0,0,0.59433923,5.8815621,15.801682,9.1363186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
