Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa)
4398,14.651286,0,0,0,0,0,0,0,0,0.58338413,0.2513007,0,0,0,0,0,0.71121243,7.0637559,7.0148429,0,0,0,0,0,0.015570479,0.3534937,0,0,0,0,0,0,0,0,0
4399,14.47432,0,0,0,0,0,0,0,0,0.5763377,0.24826536,0,0,0,0,0,0.70262202,6.978436,6.9301139,0,0,0,0,0,0.01538241,0.34922401,0,0,0,0,0,0,0,0,0
4400,14.297354,0,0,0,0,0,0,0,0,0.56929127,0.24523001,0,0,0,0,0,0.69403162,6.8931162,6.8453848,0,0,0,0,0,0.015194342,0.34495432,0,0,0,0,0,0,0,0,0
4401,14.120388,0,0,0,0,0,0,0,0,0.56224484,0.24219467,0,0,0,0,0,0.68544121,6.8077963,6.7606558,0,0,0,0,0,0.015006273,0.34068464,0,0,0,0,0,0,0,0,0
4402,13.943422,0,0,0,0,0,0,0,0,0.55519842,0.23915932,0,0,0,0,0,0.6768508,6.7224765,6.6759267,0,0,0,0,0,0.014818204,0.33641495,0,0,0,0,0,0,0,0,0
4403,13.766456,0,0,0,0,0,0,0,0,0.54815199,0.23612398,0,0,0,0,0,0.6682604,6.6371566,6.5911976,0,0,0,0,0,0.014630136,0.33214526,0,0,0,0,0,0,0,0,0
4404,13.58949,0,0,0,0,0,0,0,0,0.54110556,0.23308863,0,0,0,0,0,0.65966999,6.5518368,6.5064686,0,0,0,0,0,0.014442067,0.32787557,0,0,0,0,0,0,0,0,0
4405,13.412523,0,0,0,0,0,0,0,0,0.53405913,0.23005329,0,0,0,0,0,0.65107958,6.4665169,6.4217395,0,0,0,0,0,0.014253998,0.32360589,0,0,0,0,0,0,0,0,0
4406,13.235557,0,0,0,0,0,0,0,0,0.5270127,0.22701794,0,0,0,0,0,0.64248917,6.3811971,6.3370105,0,0,0,0,0,0.01406593,0.3193362,0,0,0,0,0,0,0,0,0
4407,13.058591,0,0,0,0,0,0,0,0,0.51996628,0.2239826,0,0,0,0,0,0.63389877,6.2958772,6.2522814,0,0,0,0,0,0.013877861,0.31506651,0,0,0,0,0,0,0,0,0
4408,12.881625,0,0,0,0,0,0,0,0,0.51291985,0.22094725,0,0,0,0,0,0.62530836,6.2105574,6.1675524,0,0,0,0,0,0.013689792,0.31079682,0,0,0,0,0,0,0,0,0
4409,12.704659,0,0,0,0,0,0,0,0,0.50587342,0.21791191,0,0,0,0,0,0.61671795,6.1252375,6.0828233,0,0,0,0,0,0.013501724,0.30652714,0,0,0,0,0,0,0,0,0
4410,12.527693,0,0,0,0,0,0,0,0,0.49882699,0.21487656,0,0,0,0,0,0.60812755,6.0399177,5.9980943,0,0,0,0,0,0.013313655,0.30225745,0,0,0,0,0,0,0,0,0
4411,12.350727,0,0,0,0,0,0,0,0,0.49178057,0.21184122,0,0,0,0,0,0.59953714,5.9545978,5.9133652,0,0,0,0,0,0.013125587,0.29798776,0,0,0,0,0,0,0,0,0
4412,12.173761,0,0,0,0,0,0,0,0,0.48473414,0.20880587,0,0,0,0,0,0.59094673,5.869278,5.8286362,0,0,0,0,0,0.012937518,0.29371807,0,0,0,0,0,0,0,0,0
4413,11.996794,0,0,0,0,0,0,0,0,0.47768771,0.20577052,0,0,0,0,0,0.58235633,5.7839581,5.7439071,0,0,0,0,0,0.012749449,0.28944839,0,0,0,0,0,0,0,0,0
4414,11.819828,0,0,0,0,0,0,0,0,0.47064128,0.20273518,0,0,0,0,0,0.57376592,5.6986383,5.6591781,0,0,0,0,0,0.012561381,0.2851787,0,0,0,0,0,0,0,0,0
4415,11.642862,0,0,0,0,0,0,0,0,0.46359485,0.19969983,0,0,0,0,0,0.56517551,5.6133184,5.574449,0,0,0,0,0,0.012373312,0.28090901,0,0,0,0,0,0,0,0,0
4416,11.465896,0,0,0,0,0,0,0,0,0.45654843,0.19666449,0,0,0,0,0,0.5565851,5.5279986,5.48972,0,0,0,0,0,0.012185243,0.27663933,0,0,0,0,0,0,0,0,0
4417,11.28893,0,0,0,0,0,0,0,0,0.449502,0.19362914,0,0,0,0,0,0.5479947,5.4426787,5.4049909,0,0,0,0,0,0.011997175,0.27236964,0,0,0,0,0,0,0,0,0
4418,11.111964,0,0,0,0,0,0,0,0,0.44245557,0.1905938,0,0,0,0,0,0.53940429,5.3573589,5.3202619,0,0,0,0,0,0.011809106,0.26809995,0,0,0,0,0,0,0,0,0
4419,10.934998,0,0,0,0,0,0,0,0,0.43540914,0.18755845,0,0,0,0,0,0.53081388,5.272039,5.2355328,0,0,0,0,0,0.011621038,0.26383026,0,0,0,0,0,0,0,0,0
4420,10.758032,0,0,0,0,0,0,0,0,0.42836272,0.18452311,0,0,0,0,0,0.52222348,5.1867192,5.1508038,0,0,0,0,0,0.011432969,0.25956058,0,0,0,0,0,0,0,0,0
4421,10.581065,0,0,0,0,0,0,0,0,0.42131629,0.18148776,0,0,0,0,0,0.51363307,5.1013993,5.0660747,0,0,0,0,0,0.0112449,0.25529089,0,0,0,0,0,0,0,0,0
4422,10.312703,0,0,0,0,0,0,0,0,0.41063064,0.17688478,0,0,0,0,0,0.50060604,4.972015,4.9375863,0,0,0,0,0,0.010959701,0.24881607,0,0,0,0,0,0,0,0,0
4423,10.04434,0,0,0,0,0,0,0,0,0.39994499,0.17228178,0,0,0,0,0,0.487579,4.8426305,4.8090977,0,0,0,0,0,0.010674502,0.24234124,0,0,0,0,0,0,0,0,0
4424,9.7759772,0,0,0,0,0,0,0,0,0.38925933,0.16767879,0,0,0,0,0,0.47455195,4.713246,4.6806091,0,0,0,0,0,0.010389302,0.23586641,0,0,0,0,0,0,0,0,0
4425,9.5076144,0,0,0,0,0,0,0,0,0.37857368,0.1630758,0,0,0,0,0,0.4615249,4.5838614,4.5521205,0,0,0,0,0,0.010104103,0.22939158,0,0,0,0,0,0,0,0,0
4426,9.2392516,0,0,0,0,0,0,0,0,0.36788802,0.1584728,0,0,0,0,0,0.44849786,4.4544769,4.4236319,0,0,0,0,0,0.0098189037,0.22291675,0,0,0,0,0,0,0,0,0
4427,8.9708888,0,0,0,0,0,0,0,0,0.35720236,0.15386981,0,0,0,0,0,0.43547081,4.3250924,4.2951434,0,0,0,0,0,0.0095337044,0.21644193,0,0,0,0,0,0,0,0,0
4428,8.7025259,0,0,0,0,0,0,0,0,0.34651671,0.14926682,0,0,0,0,0,0.42244377,4.1957079,4.1666548,0,0,0,0,0,0.009248505,0.2099671,0,0,0,0,0,0,0,0,0
4429,8.4341631,0,0,0,0,0,0,0,0,0.33583105,0.14466382,0,0,0,0,0,0.40941672,4.0663234,4.0381662,0,0,0,0,0,0.0089633056,0.20349227,0,0,0,0,0,0,0,0,0
4430,8.1658003,0,0,0,0,0,0,0,0,0.32514539,0.14006083,0,0,0,0,0,0.39638967,3.9369389,3.9096776,0,0,0,0,0,0.0086781062,0.19701744,0,0,0,0,0,0,0,0,0
4431,7.8974374,0,0,0,0,0,0,0,0,0.31445974,0.13545784,0,0,0,0,0,0.38336263,3.8075544,3.781189,0,0,0,0,0,0.0083929069,0.19054261,0,0,0,0,0,0,0,0,0
4432,7.6290746,0,0,0,0,0,0,0,0,0.30377408,0.13085485,0,0,0,0,0,0.37033558,3.6781699,3.6527004,0,0,0,0,0,0.0081077075,0.18406778,0,0,0,0,0,0,0,0,0
4433,7.3607118,0,0,0,0,0,0,0,0,0.29308842,0.12625185,0,0,0,0,0,0.35730854,3.5487854,3.5242118,0,0,0,0,0,0.0078225081,0.17759295,0,0,0,0,0,0,0,0,0
4434,7.092349,0,0,0,0,0,0,0,0,0.28240277,0.12164886,0,0,0,0,0,0.34428149,3.4194009,3.3957232,0,0,0,0,0,0.0075373087,0.17111813,0,0,0,0,0,0,0,0,0
4435,6.8239861,0,0,0,0,0,0,0,0,0.27171711,0.11704587,0,0,0,0,0,0.33125445,3.2900164,3.2672347,0,0,0,0,0,0.0072521094,0.1646433,0,0,0,0,0,0,0,0,0
4436,6.5556233,0,0,0,0,0,0,0,0,0.26103145,0.11244287,0,0,0,0,0,0.3182274,3.1606318,3.1387461,0,0,0,0,0,0.00696691,0.15816847,0,0,0,0,0,0,0,0,0
4437,6.2872605,0,0,0,0,0,0,0,0,0.2503458,0.10783988,0,0,0,0,0,0.30520035,3.0312473,3.0102575,0,0,0,0,0,0.0066817106,0.15169364,0,0,0,0,0,0,0,0,0
4438,6.0188976,0,0,0,0,0,0,0,0,0.23966014,0.10323689,0,0,0,0,0,0.29217331,2.9018628,2.8817689,0,0,0,0,0,0.0063965112,0.14521881,0,0,0,0,0,0,0,0,0
4439,5.7505348,0,0,0,0,0,0,0,0,0.22897448,0.098633895,0,0,0,0,0,0.27914626,2.7724783,2.7532803,0,0,0,0,0,0.0061113119,0.13874398,0,0,0,0,0,0,0,0,0
4440,5.482172,0,0,0,0,0,0,0,0,0.21828883,0.094030902,0,0,0,0,0,0.26611922,2.6430938,2.6247917,0,0,0,0,0,0.0058261125,0.13226915,0,0,0,0,0,0,0,0,0
4441,5.2138092,0,0,0,0,0,0,0,0,0.20760317,0.089427909,0,0,0,0,0,0.25309217,2.5137093,2.4963031,0,0,0,0,0,0.0055409131,0.12579432,0,0,0,0,0,0,0,0,0
4442,4.9454463,0,0,0,0,0,0,0,0,0.19691751,0.084824916,0,0,0,0,0,0.24006513,2.3843248,2.3678146,0,0,0,0,0,0.0052557137,0.1193195,0,0,0,0,0,0,0,0,0
4443,4.6770835,0,0,0,0,0,0,0,0,0.18623186,0.080221924,0,0,0,0,0,0.22703808,2.2549403,2.239326,0,0,0,0,0,0.0049705144,0.11284467,0,0,0,0,0,0,0,0,0
4444,4.4087207,0,0,0,0,0,0,0,0,0.1755462,0.075618931,0,0,0,0,0,0.21401103,2.1255558,2.1108374,0,0,0,0,0,0.004685315,0.10636984,0,0,0,0,0,0,0,0,0
4445,4.1403578,0,0,0,0,0,0,0,0,0.16486054,0.071015938,0,0,0,0,0,0.20098399,1.9961713,1.9823488,0,0,0,0,0,0.0044001156,0.09989501,0,0,0,0,0,0,0,0,0
4446,3.871995,0,0,0,0,0,0,0,0,0.15417489,0.066412945,0,0,0,0,0,0.18795694,1.8667868,1.8538602,0,0,0,0,0,0.0041149162,0.093420182,0,0,0,0,0,0,0,0,0
4447,3.6036322,0,0,0,0,0,0,0,0,0.14348923,0.061809952,0,0,0,0,0,0.1749299,1.7374023,1.7253716,0,0,0,0,0,0.0038297169,0.086945353,0,0,0,0,0,0,0,0,0
4448,3.3352694,0,0,0,0,0,0,0,0,0.13280357,0.057206959,0,0,0,0,0,0.16190285,1.6080177,1.596883,0,0,0,0,0,0.0035445175,0.080470524,0,0,0,0,0,0,0,0,0
4449,3.0669065,0,0,0,0,0,0,0,0,0.12211792,0.052603966,0,0,0,0,0,0.1488758,1.4786332,1.4683944,0,0,0,0,0,0.0032593181,0.073995696,0,0,0,0,0,0,0,0,0
4450,2.7985437,0,0,0,0,0,0,0,0,0.11143226,0.048000973,0,0,0,0,0,0.13584876,1.3492487,1.3399059,0,0,0,0,0,0.0029741187,0.067520867,0,0,0,0,0,0,0,0,0
4451,2.5301809,0,0,0,0,0,0,0,0,0.1007466,0.04339798,0,0,0,0,0,0.12282171,1.2198642,1.2114173,0,0,0,0,0,0.0026889194,0.061046039,0,0,0,0,0,0,0,0,0
4452,2.261818,0,0,0,0,0,0,0,0,0.090060948,0.038794987,0,0,0,0,0,0.10979467,1.0904797,1.0829287,0,0,0,0,0,0.00240372,0.05457121,0,0,0,0,0,0,0,0,0
4453,1.9934552,0,0,0,0,0,0,0,0,0.079375292,0.034191994,0,0,0,0,0,0.096767621,0.9610952,0.9544401,0,0,0,0,0,0.0021185206,0.048096381,0,0,0,0,0,0,0,0,0
4454,1.7250924,0,0,0,0,0,0,0,0,0.068689635,0.029589001,0,0,0,0,0,0.083740575,0.83171069,0.82595151,0,0,0,0,0,0.0018333212,0.041621553,0,0,0,0,0,0,0,0,0
4455,1.4567296,0,0,0,0,0,0,0,0,0.058003979,0.024986008,0,0,0,0,0,0.07071353,0.70232618,0.69746292,0,0,0,0,0,0.0015481219,0.035146724,0,0,0,0,0,0,0,0,0
4456,1.1883667,0,0,0,0,0,0,0,0,0.047318322,0.020383015,0,0,0,0,0,0.057686484,0.57294167,0.56897434,0,0,0,0,0,0.0012629225,0.028671895,0,0,0,0,0,0,0,0,0
4457,0.92000391,0,0,0,0,0,0,0,0,0.036632666,0.015780023,0,0,0,0,0,0.044659438,0.44355716,0.44048575,0,0,0,0,0,0.00097772311,0.022197067,0,0,0,0,0,0,0,0,0
4458,0.65164108,0,0,0,0,0,0,0,0,0.025947009,0.01117703,0,0,0,0,0,0.031632392,0.31417265,0.31199716,0,0,0,0,0,0.00069252374,0.015722238,0,0,0,0,0,0,0,0,0
4459,0.38327825,0,0,0,0,0,0,0,0,0.015261353,0.0065740367,0,0,0,0,0,0.018605346,0.18478814,0.18350858,0,0,0,0,0,0.00040732436,0.0092474096,0,0,0,0,0,0,0,0,0
4460,0.11491542,0,0,0,0,0,0,0,0,0.0045756961,0.0019710438,0,0,0,0,0,0.0055783005,0.055403633,0.055019991,0,0,0,0,0,0.00012212499,0.002772581,0,0,0,0,0,0,0,0,0
4461,-0.1534474,0,0,0,0,0,0,0,0,-0.0061099604,-0.0026319492,0,0,0,0,0,-0.0074487454,-0.073980876,-0.073468596,0,0,0,0,0,-0.00016307439,-0.0037022476,0,0,0,0,0,0,0,0,0
4462,-0.42181023,0,0,0,0,0,0,0,0,-0.016795617,-0.0072349421,0,0,0,0,0,-0.020475791,-0.20336538,-0.20195718,0,0,0,0,0,-0.00044827376,-0.010177076,0,0,0,0,0,0,0,0,0
4463,-0.69017306,0,0,0,0,0,0,0,0,-0.027481274,-0.011837935,0,0,0,0,0,-0.033502837,-0.33274989,-0.33044577,0,0,0,0,0,-0.00073347314,-0.016651905,0,0,0,0,0,0,0,0,0
4464,-0.95853589,0,0,0,0,0,0,0,0,-0.03816693,-0.016440928,0,0,0,0,0,-0.046529883,-0.4621344,-0.45893436,0,0,0,0,0,-0.0010186725,-0.023126733,0,0,0,0,0,0,0,0,0
4465,-1.2268987,0,0,0,0,0,0,0,0,-0.048852587,-0.021043921,0,0,0,0,0,-0.059556929,-0.59151891,-0.58742294,0,0,0,0,0,-0.0013038719,-0.029601562,0,0,0,0,0,0,0,0,0
4466,-1.4952615,0,0,0,0,0,0,0,0,-0.059538243,-0.025646914,0,0,0,0,0,-0.072583974,-0.72090342,-0.71591153,0,0,0,0,0,-0.0015890713,-0.036076391,0,0,0,0,0,0,0,0,0
4467,-1.7636244,0,0,0,0,0,0,0,0,-0.0702239,-0.030249907,0,0,0,0,0,-0.08561102,-0.85028793,-0.84440012,0,0,0,0,0,-0.0018742706,-0.042551219,0,0,0,0,0,0,0,0,0
4468,-2.0319872,0,0,0,0,0,0,0,0,-0.080909556,-0.0348529,0,0,0,0,0,-0.098638066,-0.97967244,-0.9728887,0,0,0,0,0,-0.00215947,-0.049026048,0,0,0,0,0,0,0,0,0
4469,-2.30035,0,0,0,0,0,0,0,0,-0.091595213,-0.039455893,0,0,0,0,0,-0.11166511,-1.1090569,-1.1013773,0,0,0,0,0,-0.0024446694,-0.055500877,0,0,0,0,0,0,0,0,0
4470,-2.5687129,0,0,0,0,0,0,0,0,-0.10228087,-0.044058886,0,0,0,0,0,-0.12469216,-1.2384415,-1.2298659,0,0,0,0,0,-0.0027298688,-0.061975705,0,0,0,0,0,0,0,0,0
4471,-2.8370757,0,0,0,0,0,0,0,0,-0.11296653,-0.048661878,0,0,0,0,0,-0.1377192,-1.367826,-1.3583545,0,0,0,0,0,-0.0030150681,-0.068450534,0,0,0,0,0,0,0,0,0
4472,-3.1054385,0,0,0,0,0,0,0,0,-0.12365218,-0.053264871,0,0,0,0,0,-0.15074625,-1.4972105,-1.486843,0,0,0,0,0,-0.0033002675,-0.074925362,0,0,0,0,0,0,0,0,0
4473,-3.3738013,0,0,0,0,0,0,0,0,-0.13433784,-0.057867864,0,0,0,0,0,-0.1637733,-1.626595,-1.6153316,0,0,0,0,0,-0.0035854669,-0.081400191,0,0,0,0,0,0,0,0,0
4474,-3.6421642,0,0,0,0,0,0,0,0,-0.1450235,-0.062470857,0,0,0,0,0,-0.17680034,-1.7559795,-1.7438202,0,0,0,0,0,-0.0038706663,-0.08787502,0,0,0,0,0,0,0,0,0
4475,-3.910527,0,0,0,0,0,0,0,0,-0.15570915,-0.06707385,0,0,0,0,0,-0.18982739,-1.885364,-1.8723088,0,0,0,0,0,-0.0041558656,-0.094349848,0,0,0,0,0,0,0,0,0
4476,-4.1788898,0,0,0,0,0,0,0,0,-0.16639481,-0.071676843,0,0,0,0,0,-0.20285443,-2.0147485,-2.0007974,0,0,0,0,0,-0.004441065,-0.10082468,0,0,0,0,0,0,0,0,0
4477,-4.4472527,0,0,0,0,0,0,0,0,-0.17708047,-0.076279836,0,0,0,0,0,-0.21588148,-2.144133,-2.129286,0,0,0,0,0,-0.0047262644,-0.10729951,0,0,0,0,0,0,0,0,0
4478,-4.7156155,0,0,0,0,0,0,0,0,-0.18776612,-0.080882829,0,0,0,0,0,-0.22890852,-2.2735175,-2.2577746,0,0,0,0,0,-0.0050114638,-0.11377433,0,0,0,0,0,0,0,0,0
4479,-4.9839783,0,0,0,0,0,0,0,0,-0.19845178,-0.085485822,0,0,0,0,0,-0.24193557,-2.402902,-2.3862632,0,0,0,0,0,-0.0052966631,-0.12024916,0,0,0,0,0,0,0,0,0
4480,-5.2523411,0,0,0,0,0,0,0,0,-0.20913743,-0.090088815,0,0,0,0,0,-0.25496262,-2.5322865,-2.5147517,0,0,0,0,0,-0.0055818625,-0.12672399,0,0,0,0,0,0,0,0,0
4481,-5.520704,0,0,0,0,0,0,0,0,-0.21982309,-0.094691808,0,0,0,0,0,-0.26798966,-2.6616711,-2.6432403,0,0,0,0,0,-0.0058670619,-0.13319882,0,0,0,0,0,0,0,0,0
4482,-5.7890668,0,0,0,0,0,0,0,0,-0.23050875,-0.099294801,0,0,0,0,0,-0.28101671,-2.7910556,-2.7717289,0,0,0,0,0,-0.0061522613,-0.13967365,0,0,0,0,0,0,0,0,0
4483,-6.0574296,0,0,0,0,0,0,0,0,-0.2411944,-0.10389779,0,0,0,0,0,-0.29404375,-2.9204401,-2.9002175,0,0,0,0,0,-0.0064374606,-0.14614848,0,0,0,0,0,0,0,0,0
4484,-6.3257925,0,0,0,0,0,0,0,0,-0.25188006,-0.10850079,0,0,0,0,0,-0.3070708,-3.0498246,-3.0287061,0,0,0,0,0,-0.00672266,-0.15262331,0,0,0,0,0,0,0,0,0
4485,-6.5941553,0,0,0,0,0,0,0,0,-0.26256572,-0.11310378,0,0,0,0,0,-0.32009784,-3.1792091,-3.1571947,0,0,0,0,0,-0.0070078594,-0.15909813,0,0,0,0,0,0,0,0,0
4486,-6.8625181,0,0,0,0,0,0,0,0,-0.27325137,-0.11770677,0,0,0,0,0,-0.33312489,-3.3085936,-3.2856833,0,0,0,0,0,-0.0072930588,-0.16557296,0,0,0,0,0,0,0,0,0
4487,-7.1308809,0,0,0,0,0,0,0,0,-0.28393703,-0.12230977,0,0,0,0,0,-0.34615194,-3.4379781,-3.4141718,0,0,0,0,0,-0.0075782581,-0.17204779,0,0,0,0,0,0,0,0,0
4488,-7.3992438,0,0,0,0,0,0,0,0,-0.29462269,-0.12691276,0,0,0,0,0,-0.35917898,-3.5673626,-3.5426604,0,0,0,0,0,-0.0078634575,-0.17852262,0,0,0,0,0,0,0,0,0
4489,-7.6676066,0,0,0,0,0,0,0,0,-0.30530834,-0.13151575,0,0,0,0,0,-0.37220603,-3.6967471,-3.671149,0,0,0,0,0,-0.0081486569,-0.18499745,0,0,0,0,0,0,0,0,0
4490,-7.9359694,0,0,0,0,0,0,0,0,-0.315994,-0.13611874,0,0,0,0,0,-0.38523307,-3.8261316,-3.7996376,0,0,0,0,0,-0.0084338563,-0.19147228,0,0,0,0,0,0,0,0,0
4491,-8.2043322,0,0,0,0,0,0,0,0,-0.32667966,-0.14072174,0,0,0,0,0,-0.39826012,-3.9555161,-3.9281262,0,0,0,0,0,-0.0087190556,-0.19794711,0,0,0,0,0,0,0,0,0
4492,-8.4726951,0,0,0,0,0,0,0,0,-0.33736531,-0.14532473,0,0,0,0,0,-0.41128717,-4.0849007,-4.0566148,0,0,0,0,0,-0.009004255,-0.20442193,0,0,0,0,0,0,0,0,0
4493,-8.7410579,0,0,0,0,0,0,0,0,-0.34805097,-0.14992772,0,0,0,0,0,-0.42431421,-4.2142852,-4.1851034,0,0,0,0,0,-0.0092894544,-0.21089676,0,0,0,0,0,0,0,0,0
4494,-9.0094207,0,0,0,0,0,0,0,0,-0.35873663,-0.15453072,0,0,0,0,0,-0.43734126,-4.3436697,-4.313592,0,0,0,0,0,-0.0095746538,-0.21737159,0,0,0,0,0,0,0,0,0
4495,-9.2777836,0,0,0,0,0,0,0,0,-0.36942228,-0.15913371,0,0,0,0,0,-0.4503683,-4.4730542,-4.4420805,0,0,0,0,0,-0.0098598531,-0.22384642,0,0,0,0,0,0,0,0,0
4496,-9.5461464,0,0,0,0,0,0,0,0,-0.38010794,-0.1637367,0,0,0,0,0,-0.46339535,-4.6024387,-4.5705691,0,0,0,0,0,-0.010145053,-0.23032125,0,0,0,0,0,0,0,0,0
4497,-9.8145092,0,0,0,0,0,0,0,0,-0.3907936,-0.16833969,0,0,0,0,0,-0.47642239,-4.7318232,-4.6990577,0,0,0,0,0,-0.010430252,-0.23679608,0,0,0,0,0,0,0,0,0
4498,-10.082872,0,0,0,0,0,0,0,0,-0.40147925,-0.17294269,0,0,0,0,0,-0.48944944,-4.8612077,-4.8275463,0,0,0,0,0,-0.010715451,-0.24327091,0,0,0,0,0,0,0,0,0
4499,-10.351235,0,0,0,0,0,0,0,0,-0.41216491,-0.17754568,0,0,0,0,0,-0.50247649,-4.9905922,-4.9560349,0,0,0,0,0,-0.011000651,-0.24974574,0,0,0,0,0,0,0,0,0
4500,-10.619598,0,0,0,0,0,0,0,0,-0.42285057,-0.18214867,0,0,0,0,0,-0.51550353,-5.1199767,-5.0845235,0,0,0,0,0,-0.01128585,-0.25622056,0,0,0,0,0,0,0,0,0
4501,-10.887961,0,0,0,0,0,0,0,0,-0.43353622,-0.18675167,0,0,0,0,0,-0.52853058,-5.2493612,-5.2130121,0,0,0,0,0,-0.011571049,-0.26269539,0,0,0,0,0,0,0,0,0
4502,-11.156323,0,0,0,0,0,0,0,0,-0.44422188,-0.19135466,0,0,0,0,0,-0.54155762,-5.3787457,-5.3415006,0,0,0,0,0,-0.011856249,-0.26917022,0,0,0,0,0,0,0,0,0
4503,-11.424686,0,0,0,0,0,0,0,0,-0.45490754,-0.19595765,0,0,0,0,0,-0.55458467,-5.5081303,-5.4699892,0,0,0,0,0,-0.012141448,-0.27564505,0,0,0,0,0,0,0,0,0
4504,-11.693049,0,0,0,0,0,0,0,0,-0.46559319,-0.20056065,0,0,0,0,0,-0.56761172,-5.6375148,-5.5984778,0,0,0,0,0,-0.012426648,-0.28211988,0,0,0,0,0,0,0,0,0
4505,-11.961412,0,0,0,0,0,0,0,0,-0.47627885,-0.20516364,0,0,0,0,0,-0.58063876,-5.7668993,-5.7269664,0,0,0,0,0,-0.012711847,-0.28859471,0,0,0,0,0,0,0,0,0
4506,-12.229775,0,0,0,0,0,0,0,0,-0.4869645,-0.20976663,0,0,0,0,0,-0.59366581,-5.8962838,-5.855455,0,0,0,0,0,-0.012997046,-0.29506954,0,0,0,0,0,0,0,0,0
4507,-12.498138,0,0,0,0,0,0,0,0,-0.49765016,-0.21436962,0,0,0,0,0,-0.60669285,-6.0256683,-5.9839436,0,0,0,0,0,-0.013282246,-0.30154436,0,0,0,0,0,0,0,0,0
4508,-12.7665,0,0,0,0,0,0,0,0,-0.50833582,-0.21897262,0,0,0,0,0,-0.6197199,-6.1550528,-6.1124322,0,0,0,0,0,-0.013567445,-0.30801919,0,0,0,0,0,0,0,0,0
4509,-13.034863,0,0,0,0,0,0,0,0,-0.51902147,-0.22357561,0,0,0,0,0,-0.63274694,-6.2844373,-6.2409208,0,0,0,0,0,-0.013852644,-0.31449402,0,0,0,0,0,0,0,0,0
4510,-13.303226,0,0,0,0,0,0,0,0,-0.52970713,-0.2281786,0,0,0,0,0,-0.64577399,-6.4138218,-6.3694093,0,0,0,0,0,-0.014137844,-0.32096885,0,0,0,0,0,0,0,0,0
4511,-13.571589,0,0,0,0,0,0,0,0,-0.54039279,-0.2327816,0,0,0,0,0,-0.65880104,-6.5432063,-6.4978979,0,0,0,0,0,-0.014423043,-0.32744368,0,0,0,0,0,0,0,0,0
4512,-13.839952,0,0,0,0,0,0,0,0,-0.55107844,-0.23738459,0,0,0,0,0,-0.67182808,-6.6725908,-6.6263865,0,0,0,0,0,-0.014708243,-0.33391851,0,0,0,0,0,0,0,0,0
4513,-14.108314,0,0,0,0,0,0,0,0,-0.5617641,-0.24198758,0,0,0,0,0,-0.68485513,-6.8019753,-6.7548751,0,0,0,0,0,-0.014993442,-0.34039334,0,0,0,0,0,0,0,0,0
4514,-14.376677,0,0,0,0,0,0,0,0,-0.57244976,-0.24659057,0,0,0,0,0,-0.69788217,-6.9313599,-6.8833637,0,0,0,0,0,-0.015278641,-0.34686816,0,0,0,0,0,0,0,0,0
4515,-14.64504,0,0,0,0,0,0,0,0,-0.58313541,-0.25119357,0,0,0,0,0,-0.71090922,-7.0607444,-7.0118523,0,0,0,0,0,-0.015563841,-0.35334299,0,0,0,0,0,0,0,0,0
4516,-14.913403,0,0,0,0,0,0,0,0,-0.59382107,-0.25579656,0,0,0,0,0,-0.72393626,-7.1901289,-7.1403409,0,0,0,0,0,-0.01584904,-0.35981782,0,0,0,0,0,0,0,0,0
4517,-15.181766,0,0,0,0,0,0,0,0,-0.60450673,-0.26039955,0,0,0,0,0,-0.73696331,-7.3195134,-7.2688294,0,0,0,0,0,-0.016134239,-0.36629265,0,0,0,0,0,0,0,0,0
4518,-15.450129,0,0,0,0,0,0,0,0,-0.61519238,-0.26500255,0,0,0,0,0,-0.74999036,-7.4488979,-7.397318,0,0,0,0,0,-0.016419439,-0.37276748,0,0,0,0,0,0,0,0,0
4519,-15.718491,0,0,0,0,0,0,0,0,-0.62587804,-0.26960554,0,0,0,0,0,-0.7630174,-7.5782824,-7.5258066,0,0,0,0,0,-0.016704638,-0.37924231,0,0,0,0,0,0,0,0,0
4520,-15.986854,0,0,0,0,0,0,0,0,-0.6365637,-0.27420853,0,0,0,0,0,-0.77604445,-7.7076669,-7.6542952,0,0,0,0,0,-0.016989838,-0.38571714,0,0,0,0,0,0,0,0,0
4521,-16.255217,0,0,0,0,0,0,0,0,-0.64724935,-0.27881152,0,0,0,0,0,-0.78907149,-7.8370514,-7.7827838,0,0,0,0,0,-0.017275037,-0.39219196,0,0,0,0,0,0,0,0,0
