Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa)
1468,375.12493,0,0,0,0,0,0,35.91385,0,0,0,0,24.58796,125.29405,0,0,0,0,0,0
1469,375.11441,0,0,0,0,0,0,35.912843,0,0,0,0,24.58727,125.29053,0,0,0,0,0,0
1470,375.10389,0,0,0,0,0,0,35.911836,0,0,0,0,24.586581,125.28702,0,0,0,0,0,0
1471,375.09337,0,0,0,0,0,0,35.910828,0,0,0,0,24.585891,125.2835,0,0,0,0,0,0
1472,375.08285,0,0,0,0,0,0,35.909821,0,0,0,0,24.585201,125.27999,0,0,0,0,0,0
1473,375.07233,0,0,0,0,0,0,35.908814,0,0,0,0,24.584512,125.27647,0,0,0,0,0,0
1474,375.0618,0,0,0,0,0,0,35.907806,0,0,0,0,24.583822,125.27296,0,0,0,0,0,0
1475,375.05128,0,0,0,0,0,0,35.906799,0,0,0,0,24.583132,125.26944,0,0,0,0,0,0
1476,375.04076,0,0,0,0,0,0,35.905792,0,0,0,0,24.582443,125.26593,0,0,0,0,0,0
1477,375.03024,0,0,0,0,0,0,35.904784,0,0,0,0,24.581753,125.26242,0,0,0,0,0,0
1478,375.01972,0,0,0,0,0,0,35.903777,0,0,0,0,24.581063,125.2589,0,0,0,0,0,0
1479,375.00919,0,0,0,0,0,0,35.90277,0,0,0,0,24.580374,125.25539,0,0,0,0,0,0
1480,374.99867,0,0,0,0,0,0,35.901762,0,0,0,0,24.579684,125.25187,0,0,0,0,0,0
1481,374.98815,0,0,0,0,0,0,35.900755,0,0,0,0,24.578994,125.24836,0,0,0,0,0,0
1482,374.97763,0,0,0,0,0,0,35.899748,0,0,0,0,24.578305,125.24484,0,0,0,0,0,0
1483,374.96711,0,0,0,0,0,0,35.89874,0,0,0,0,24.577615,125.24133,0,0,0,0,0,0
1484,374.95659,0,0,0,0,0,0,35.897733,0,0,0,0,24.576925,125.23782,0,0,0,0,0,0
1485,374.94955,0,0,0,0,0,0,35.897059,0,0,0,0,24.576464,125.23547,0,0,0,0,0,0
1486,374.94251,0,0,0,0,0,0,35.896386,0,0,0,0,24.576003,125.23311,0,0,0,0,0,0
1487,374.93548,0,0,0,0,0,0,35.895712,0,0,0,0,24.575542,125.23076,0,0,0,0,0,0
1488,374.92844,0,0,0,0,0,0,35.895038,0,0,0,0,24.57508,125.22841,0,0,0,0,0,0
1489,374.9214,0,0,0,0,0,0,35.894365,0,0,0,0,24.574619,125.22606,0,0,0,0,0,0
1490,374.91437,0,0,0,0,0,0,35.893691,0,0,0,0,24.574158,125.22371,0,0,0,0,0,0
1491,374.90733,0,0,0,0,0,0,35.893017,0,0,0,0,24.573697,125.22136,0,0,0,0,0,0
1492,374.90029,0,0,0,0,0,0,35.892344,0,0,0,0,24.573236,125.21901,0,0,0,0,0,0
1493,374.89326,0,0,0,0,0,0,35.89167,0,0,0,0,24.572774,125.21666,0,0,0,0,0,0
1494,374.88622,0,0,0,0,0,0,35.890996,0,0,0,0,24.572313,125.21431,0,0,0,0,0,0
1495,374.87918,0,0,0,0,0,0,35.890323,0,0,0,0,24.571852,125.21196,0,0,0,0,0,0
1496,374.87215,0,0,0,0,0,0,35.889649,0,0,0,0,24.571391,125.20961,0,0,0,0,0,0
1497,374.86511,0,0,0,0,0,0,35.888975,0,0,0,0,24.57093,125.20726,0,0,0,0,0,0
1498,374.85808,0,0,0,0,0,0,35.888302,0,0,0,0,24.570468,125.20491,0,0,0,0,0,0
1499,374.85104,0,0,0,0,0,0,35.887628,0,0,0,0,24.570007,125.20256,0,0,0,0,0,0
1500,374.844,0,0,0,0,0,0,35.886955,0,0,0,0,24.569546,125.20021,0,0,0,0,0,0
1501,374.83697,0,0,0,0,0,0,35.886281,0,0,0,0,24.569085,125.19786,0,0,0,0,0,0
1502,374.82993,0,0,0,0,0,0,35.885607,0,0,0,0,24.568624,125.19551,0,0,0,0,0,0
1503,374.82289,0,0,0,0,0,0,35.884934,0,0,0,0,24.568162,125.19316,0,0,0,0,0,0
1504,374.81586,0,0,0,0,0,0,35.88426,0,0,0,0,24.567701,125.19081,0,0,0,0,0,0
1505,374.80882,0,0,0,0,0,0,35.883586,0,0,0,0,24.56724,125.18846,0,0,0,0,0,0
1506,374.80178,0,0,0,0,0,0,35.882913,0,0,0,0,24.566779,125.18611,0,0,0,0,0,0
1507,374.79475,0,0,0,0,0,0,35.882239,0,0,0,0,24.566317,125.18376,0,0,0,0,0,0
1508,374.78771,0,0,0,0,0,0,35.881565,0,0,0,0,24.565856,125.18141,0,0,0,0,0,0
1509,374.78068,0,0,0,0,0,0,35.880892,0,0,0,0,24.565395,125.17906,0,0,0,0,0,0
1510,374.77364,0,0,0,0,0,0,35.880218,0,0,0,0,24.564934,125.17671,0,0,0,0,0,0
1511,374.7666,0,0,0,0,0,0,35.879544,0,0,0,0,24.564473,125.17436,0,0,0,0,0,0
1512,374.75957,0,0,0,0,0,0,35.878871,0,0,0,0,24.564011,125.17201,0,0,0,0,0,0
1513,374.75253,0,0,0,0,0,0,35.878197,0,0,0,0,24.56355,125.16966,0,0,0,0,0,0
1514,374.74549,0,0,0,0,0,0,35.877523,0,0,0,0,24.563089,125.16731,0,0,0,0,0,0
1515,374.73846,0,0,0,0,0,0,35.87685,0,0,0,0,24.562628,125.16496,0,0,0,0,0,0
1516,374.73142,0,0,0,0,0,0,35.876176,0,0,0,0,24.562167,125.16261,0,0,0,0,0,0
1517,374.72438,0,0,0,0,0,0,35.875502,0,0,0,0,24.561705,125.16026,0,0,0,0,0,0
1518,374.71735,0,0,0,0,0,0,35.874829,0,0,0,0,24.561244,125.15791,0,0,0,0,0,0
1519,374.71031,0,0,0,0,0,0,35.874155,0,0,0,0,24.560783,125.15556,0,0,0,0,0,0
1520,374.70327,0,0,0,0,0,0,35.873481,0,0,0,0,24.560322,125.15321,0,0,0,0,0,0
1521,374.69624,0,0,0,0,0,0,35.872808,0,0,0,0,24.559861,125.15086,0,0,0,0,0,0
1522,374.6892,0,0,0,0,0,0,35.872134,0,0,0,0,24.559399,125.14851,0,0,0,0,0,0
1523,374.68217,0,0,0,0,0,0,35.871461,0,0,0,0,24.558938,125.14616,0,0,0,0,0,0
1524,374.67513,0,0,0,0,0,0,35.870787,0,0,0,0,24.558477,125.14381,0,0,0,0,0,0
1525,374.66809,0,0,0,0,0,0,35.870113,0,0,0,0,24.558016,125.14146,0,0,0,0,0,0
1526,374.66106,0,0,0,0,0,0,35.86944,0,0,0,0,24.557555,125.13911,0,0,0,0,0,0
1527,374.65402,0,0,0,0,0,0,35.868766,0,0,0,0,24.557093,125.13676,0,0,0,0,0,0
1528,374.64698,0,0,0,0,0,0,35.868092,0,0,0,0,24.556632,125.13441,0,0,0,0,0,0
1529,374.63995,0,0,0,0,0,0,35.867419,0,0,0,0,24.556171,125.13206,0,0,0,0,0,0
1530,374.63291,0,0,0,0,0,0,35.866745,0,0,0,0,24.55571,125.12971,0,0,0,0,0,0
1531,374.62587,0,0,0,0,0,0,35.866071,0,0,0,0,24.555249,125.12736,0,0,0,0,0,0
1532,374.61884,0,0,0,0,0,0,35.865398,0,0,0,0,24.554787,125.12501,0,0,0,0,0,0
1533,374.6118,0,0,0,0,0,0,35.864724,0,0,0,0,24.554326,125.12266,0,0,0,0,0,0
1534,374.60477,0,0,0,0,0,0,35.86405,0,0,0,0,24.553865,125.12031,0,0,0,0,0,0
1535,374.59773,0,0,0,0,0,0,35.863377,0,0,0,0,24.553404,125.11796,0,0,0,0,0,0
1536,374.59069,0,0,0,0,0,0,35.862703,0,0,0,0,24.552942,125.11561,0,0,0,0,0,0
1537,374.58366,0,0,0,0,0,0,35.862029,0,0,0,0,24.552481,125.11325,0,0,0,0,0,0
1538,374.57662,0,0,0,0,0,0,35.861356,0,0,0,0,24.55202,125.1109,0,0,0,0,0,0
1539,374.56958,0,0,0,0,0,0,35.860682,0,0,0,0,24.551559,125.10855,0,0,0,0,0,0
1540,374.56255,0,0,0,0,0,0,35.860008,0,0,0,0,24.551098,125.1062,0,0,0,0,0,0
1541,374.55551,0,0,0,0,0,0,35.859335,0,0,0,0,24.550636,125.10385,0,0,0,0,0,0
1542,374.54847,0,0,0,0,0,0,35.858661,0,0,0,0,24.550175,125.1015,0,0,0,0,0,0
1543,374.54144,0,0,0,0,0,0,35.857987,0,0,0,0,24.549714,125.09915,0,0,0,0,0,0
1544,374.5344,0,0,0,0,0,0,35.857314,0,0,0,0,24.549253,125.0968,0,0,0,0,0,0
1545,374.52737,0,0,0,0,0,0,35.85664,0,0,0,0,24.548792,125.09445,0,0,0,0,0,0
1546,374.52033,0,0,0,0,0,0,35.855966,0,0,0,0,24.54833,125.0921,0,0,0,0,0,0
1547,374.51329,0,0,0,0,0,0,35.855293,0,0,0,0,24.547869,125.08975,0,0,0,0,0,0
1548,374.50626,0,0,0,0,0,0,35.854619,0,0,0,0,24.547408,125.0874,0,0,0,0,0,0
1549,374.49922,0,0,0,0,0,0,35.853946,0,0,0,0,24.546947,125.08505,0,0,0,0,0,0
1550,374.49218,0,0,0,0,0,0,35.853272,0,0,0,0,24.546486,125.0827,0,0,0,0,0,0
1551,374.48515,0,0,0,0,0,0,35.852598,0,0,0,0,24.546024,125.08035,0,0,0,0,0,0
1552,374.47811,0,0,0,0,0,0,35.851925,0,0,0,0,24.545563,125.078,0,0,0,0,0,0
1553,374.47107,0,0,0,0,0,0,35.851251,0,0,0,0,24.545102,125.07565,0,0,0,0,0,0
1554,374.46404,0,0,0,0,0,0,35.850577,0,0,0,0,24.544641,125.0733,0,0,0,0,0,0
1555,374.457,0,0,0,0,0,0,35.849904,0,0,0,0,24.54418,125.07095,0,0,0,0,0,0
1556,374.44996,0,0,0,0,0,0,35.84923,0,0,0,0,24.543718,125.0686,0,0,0,0,0,0
1557,374.44293,0,0,0,0,0,0,35.848556,0,0,0,0,24.543257,125.06625,0,0,0,0,0,0
1558,374.43589,0,0,0,0,0,0,35.847883,0,0,0,0,24.542796,125.0639,0,0,0,0,0,0
1559,374.42886,0,0,0,0,0,0,35.847209,0,0,0,0,24.542335,125.06155,0,0,0,0,0,0
1560,374.42182,0,0,0,0,0,0,35.846535,0,0,0,0,24.541873,125.0592,0,0,0,0,0,0
1561,374.41478,0,0,0,0,0,0,35.845862,0,0,0,0,24.541412,125.05685,0,0,0,0,0,0
1562,374.40775,0,0,0,0,0,0,35.845188,0,0,0,0,24.540951,125.0545,0,0,0,0,0,0
1563,374.40071,0,0,0,0,0,0,35.844514,0,0,0,0,24.54049,125.05215,0,0,0,0,0,0
1564,374.39367,0,0,0,0,0,0,35.843841,0,0,0,0,24.540029,125.0498,0,0,0,0,0,0
1565,374.38664,0,0,0,0,0,0,35.843167,0,0,0,0,24.539567,125.04745,0,0,0,0,0,0
1566,374.3796,0,0,0,0,0,0,35.842493,0,0,0,0,24.539106,125.0451,0,0,0,0,0,0
1567,374.37256,0,0,0,0,0,0,35.84182,0,0,0,0,24.538645,125.04275,0,0,0,0,0,0
1568,374.36553,0,0,0,0,0,0,35.841146,0,0,0,0,24.538184,125.0404,0,0,0,0,0,0
1569,374.35849,0,0,0,0,0,0,35.840472,0,0,0,0,24.537723,125.03805,0,0,0,0,0,0
1570,374.35146,0,0,0,0,0,0,35.839799,0,0,0,0,24.537261,125.0357,0,0,0,0,0,0
1571,374.34442,0,0,0,0,0,0,35.839125,0,0,0,0,24.5368,125.03335,0,0,0,0,0,0
1572,374.33738,0,0,0,0,0,0,35.838452,0,0,0,0,24.536339,125.031,0,0,0,0,0,0
1573,374.33035,0,0,0,0,0,0,35.837778,0,0,0,0,24.535878,125.02865,0,0,0,0,0,0
1574,374.32331,0,0,0,0,0,0,35.837104,0,0,0,0,24.535417,125.0263,0,0,0,0,0,0
1575,374.31627,0,0,0,0,0,0,35.836431,0,0,0,0,24.534955,125.02395,0,0,0,0,0,0
1576,374.30924,0,0,0,0,0,0,35.835757,0,0,0,0,24.534494,125.0216,0,0,0,0,0,0
1577,374.3022,0,0,0,0,0,0,35.835083,0,0,0,0,24.534033,125.01925,0,0,0,0,0,0
1578,374.29516,0,0,0,0,0,0,35.83441,0,0,0,0,24.533572,125.0169,0,0,0,0,0,0
1579,374.28813,0,0,0,0,0,0,35.833736,0,0,0,0,24.533111,125.01455,0,0,0,0,0,0
1580,374.28109,0,0,0,0,0,0,35.833062,0,0,0,0,24.532649,125.0122,0,0,0,0,0,0
1581,374.27406,0,0,0,0,0,0,35.832389,0,0,0,0,24.532188,125.00985,0,0,0,0,0,0
1582,374.26702,0,0,0,0,0,0,35.831715,0,0,0,0,24.531727,125.0075,0,0,0,0,0,0
1583,374.25998,0,0,0,0,0,0,35.831041,0,0,0,0,24.531266,125.00515,0,0,0,0,0,0
1584,374.25295,0,0,0,0,0,0,35.830368,0,0,0,0,24.530805,125.0028,0,0,0,0,0,0
1585,374.24591,0,0,0,0,0,0,35.829694,0,0,0,0,24.530343,125.00045,0,0,0,0,0,0
1586,374.23887,0,0,0,0,0,0,35.82902,0,0,0,0,24.529882,124.9981,0,0,0,0,0,0
1587,374.23184,0,0,0,0,0,0,35.828347,0,0,0,0,24.529421,124.99574,0,0,0,0,0,0
1588,374.2248,0,0,0,0,0,0,35.827673,0,0,0,0,24.52896,124.99339,0,0,0,0,0,0
1589,374.21776,0,0,0,0,0,0,35.826999,0,0,0,0,24.528498,124.99104,0,0,0,0,0,0
1590,374.21073,0,0,0,0,0,0,35.826326,0,0,0,0,24.528037,124.98869,0,0,0,0,0,0
1591,374.20369,0,0,0,0,0,0,35.825652,0,0,0,0,24.527576,124.98634,0,0,0,0,0,0
1592,374.19665,0,0,0,0,0,0,35.824978,0,0,0,0,24.527115,124.98399,0,0,0,0,0,0
1593,374.18962,0,0,0,0,0,0,35.824305,0,0,0,0,24.526654,124.98164,0,0,0,0,0,0
1594,374.18703,0,0,0,0,0,0,35.824057,0,0,0,0,24.526484,124.98078,0,0,0,0,0,0
1595,374.18445,0,0,0,0,0,0,35.82381,0,0,0,0,24.526315,124.97992,0,0,0,0,0,0
1596,374.18186,0,0,0,0,0,0,35.823562,0,0,0,0,24.526145,124.97905,0,0,0,0,0,0
1597,374.17927,0,0,0,0,0,0,35.823314,0,0,0,0,24.525976,124.97819,0,0,0,0,0,0
1598,374.17669,0,0,0,0,0,0,35.823067,0,0,0,0,24.525806,124.97732,0,0,0,0,0,0
1599,374.1741,0,0,0,0,0,0,35.822819,0,0,0,0,24.525636,124.97646,0,0,0,0,0,0
1600,374.17151,0,0,0,0,0,0,35.822571,0,0,0,0,24.525467,124.9756,0,0,0,0,0,0
1601,374.16893,0,0,0,0,0,0,35.822324,0,0,0,0,24.525297,124.97473,0,0,0,0,0,0
1602,374.16634,0,0,0,0,0,0,35.822076,0,0,0,0,24.525128,124.97387,0,0,0,0,0,0
1603,374.16375,0,0,0,0,0,0,35.821829,0,0,0,0,24.524958,124.973,0,0,0,0,0,0
1604,374.16117,0,0,0,0,0,0,35.821581,0,0,0,0,24.524789,124.97214,0,0,0,0,0,0
1605,374.15858,0,0,0,0,0,0,35.821333,0,0,0,0,24.524619,124.97128,0,0,0,0,0,0
1606,374.15599,0,0,0,0,0,0,35.821086,0,0,0,0,24.52445,124.97041,0,0,0,0,0,0
1607,374.15341,0,0,0,0,0,0,35.820838,0,0,0,0,24.52428,124.96955,0,0,0,0,0,0
1608,374.15082,0,0,0,0,0,0,35.82059,0,0,0,0,24.524111,124.96869,0,0,0,0,0,0
1609,374.14824,0,0,0,0,0,0,35.820343,0,0,0,0,24.523941,124.96782,0,0,0,0,0,0
1610,374.14565,0,0,0,0,0,0,35.820095,0,0,0,0,24.523772,124.96696,0,0,0,0,0,0
1611,374.14306,0,0,0,0,0,0,35.819848,0,0,0,0,24.523602,124.96609,0,0,0,0,0,0
1612,374.14048,0,0,0,0,0,0,35.8196,0,0,0,0,24.523433,124.96523,0,0,0,0,0,0
1613,374.13789,0,0,0,0,0,0,35.819352,0,0,0,0,24.523263,124.96437,0,0,0,0,0,0
1614,374.1353,0,0,0,0,0,0,35.819105,0,0,0,0,24.523093,124.9635,0,0,0,0,0,0
1615,374.13272,0,0,0,0,0,0,35.818857,0,0,0,0,24.522924,124.96264,0,0,0,0,0,0
1616,374.13013,0,0,0,0,0,0,35.81861,0,0,0,0,24.522754,124.96177,0,0,0,0,0,0
1617,374.12754,0,0,0,0,0,0,35.818362,0,0,0,0,24.522585,124.96091,0,0,0,0,0,0
1618,374.12496,0,0,0,0,0,0,35.818114,0,0,0,0,24.522415,124.96005,0,0,0,0,0,0
1619,374.12237,0,0,0,0,0,0,35.817867,0,0,0,0,24.522246,124.95918,0,0,0,0,0,0
1620,374.11978,0,0,0,0,0,0,35.817619,0,0,0,0,24.522076,124.95832,0,0,0,0,0,0
1621,374.1172,0,0,0,0,0,0,35.817371,0,0,0,0,24.521907,124.95745,0,0,0,0,0,0
1622,374.11461,0,0,0,0,0,0,35.817124,0,0,0,0,24.521737,124.95659,0,0,0,0,0,0
1623,374.11202,0,0,0,0,0,0,35.816876,0,0,0,0,24.521568,124.95573,0,0,0,0,0,0
1624,374.10944,0,0,0,0,0,0,35.816629,0,0,0,0,24.521398,124.95486,0,0,0,0,0,0
1625,374.10685,0,0,0,0,0,0,35.816381,0,0,0,0,24.521229,124.954,0,0,0,0,0,0
1626,374.10427,0,0,0,0,0,0,35.816133,0,0,0,0,24.521059,124.95314,0,0,0,0,0,0
1627,374.10168,0,0,0,0,0,0,35.815886,0,0,0,0,24.52089,124.95227,0,0,0,0,0,0
1628,374.09909,0,0,0,0,0,0,35.815638,0,0,0,0,24.52072,124.95141,0,0,0,0,0,0
1629,374.09651,0,0,0,0,0,0,35.81539,0,0,0,0,24.52055,124.95054,0,0,0,0,0,0
1630,374.09392,0,0,0,0,0,0,35.815143,0,0,0,0,24.520381,124.94968,0,0,0,0,0,0
1631,374.09133,0,0,0,0,0,0,35.814895,0,0,0,0,24.520211,124.94882,0,0,0,0,0,0
1632,374.08875,0,0,0,0,0,0,35.814648,0,0,0,0,24.520042,124.94795,0,0,0,0,0,0
1633,374.08616,0,0,0,0,0,0,35.8144,0,0,0,0,24.519872,124.94709,0,0,0,0,0,0
1634,374.08357,0,0,0,0,0,0,35.814152,0,0,0,0,24.519703,124.94622,0,0,0,0,0,0
1635,374.08099,0,0,0,0,0,0,35.813905,0,0,0,0,24.519533,124.94536,0,0,0,0,0,0
1636,374.0784,0,0,0,0,0,0,35.813657,0,0,0,0,24.519364,124.9445,0,0,0,0,0,0
1637,374.07581,0,0,0,0,0,0,35.813409,0,0,0,0,24.519194,124.94363,0,0,0,0,0,0
1638,374.07323,0,0,0,0,0,0,35.813162,0,0,0,0,24.519025,124.94277,0,0,0,0,0,0
1639,374.07064,0,0,0,0,0,0,35.812914,0,0,0,0,24.518855,124.9419,0,0,0,0,0,0
1640,374.06805,0,0,0,0,0,0,35.812667,0,0,0,0,24.518686,124.94104,0,0,0,0,0,0
1641,374.06547,0,0,0,0,0,0,35.812419,0,0,0,0,24.518516,124.94018,0,0,0,0,0,0
1642,374.06288,0,0,0,0,0,0,35.812171,0,0,0,0,24.518347,124.93931,0,0,0,0,0,0
1643,374.0603,0,0,0,0,0,0,35.811924,0,0,0,0,24.518177,124.93845,0,0,0,0,0,0
1644,374.05771,0,0,0,0,0,0,35.811676,0,0,0,0,24.518007,124.93759,0,0,0,0,0,0
1645,374.05512,0,0,0,0,0,0,35.811428,0,0,0,0,24.517838,124.93672,0,0,0,0,0,0
1646,374.05254,0,0,0,0,0,0,35.811181,0,0,0,0,24.517668,124.93586,0,0,0,0,0,0
1647,374.04995,0,0,0,0,0,0,35.810933,0,0,0,0,24.517499,124.93499,0,0,0,0,0,0
1648,374.04736,0,0,0,0,0,0,35.810686,0,0,0,0,24.517329,124.93413,0,0,0,0,0,0
1649,374.04478,0,0,0,0,0,0,35.810438,0,0,0,0,24.51716,124.93327,0,0,0,0,0,0
1650,374.04219,0,0,0,0,0,0,35.81019,0,0,0,0,24.51699,124.9324,0,0,0,0,0,0
1651,374.0396,0,0,0,0,0,0,35.809943,0,0,0,0,24.516821,124.93154,0,0,0,0,0,0
1652,374.03702,0,0,0,0,0,0,35.809695,0,0,0,0,24.516651,124.93067,0,0,0,0,0,0
1653,374.03443,0,0,0,0,0,0,35.809447,0,0,0,0,24.516482,124.92981,0,0,0,0,0,0
1654,374.03184,0,0,0,0,0,0,35.8092,0,0,0,0,24.516312,124.92895,0,0,0,0,0,0
1655,374.02926,0,0,0,0,0,0,35.808952,0,0,0,0,24.516143,124.92808,0,0,0,0,0,0
1656,374.02667,0,0,0,0,0,0,35.808705,0,0,0,0,24.515973,124.92722,0,0,0,0,0,0
1657,374.02409,0,0,0,0,0,0,35.808457,0,0,0,0,24.515804,124.92635,0,0,0,0,0,0
1658,374.0215,0,0,0,0,0,0,35.808209,0,0,0,0,24.515634,124.92549,0,0,0,0,0,0
1659,374.01891,0,0,0,0,0,0,35.807962,0,0,0,0,24.515465,124.92463,0,0,0,0,0,0
1660,374.01633,0,0,0,0,0,0,35.807714,0,0,0,0,24.515295,124.92376,0,0,0,0,0,0
1661,374.01374,0,0,0,0,0,0,35.807466,0,0,0,0,24.515125,124.9229,0,0,0,0,0,0
1662,374.01115,0,0,0,0,0,0,35.807219,0,0,0,0,24.514956,124.92204,0,0,0,0,0,0
1663,374.00857,0,0,0,0,0,0,35.806971,0,0,0,0,24.514786,124.92117,0,0,0,0,0,0
1664,374.00598,0,0,0,0,0,0,35.806724,0,0,0,0,24.514617,124.92031,0,0,0,0,0,0
1665,374.00339,0,0,0,0,0,0,35.806476,0,0,0,0,24.514447,124.91944,0,0,0,0,0,0
1666,374.00081,0,0,0,0,0,0,35.806228,0,0,0,0,24.514278,124.91858,0,0,0,0,0,0
1667,373.99822,0,0,0,0,0,0,35.805981,0,0,0,0,24.514108,124.91772,0,0,0,0,0,0
1668,373.99563,0,0,0,0,0,0,35.805733,0,0,0,0,24.513939,124.91685,0,0,0,0,0,0
1669,373.99305,0,0,0,0,0,0,35.805485,0,0,0,0,24.513769,124.91599,0,0,0,0,0,0
1670,373.99046,0,0,0,0,0,0,35.805238,0,0,0,0,24.5136,124.91512,0,0,0,0,0,0
1671,373.98787,0,0,0,0,0,0,35.80499,0,0,0,0,24.51343,124.91426,0,0,0,0,0,0
1672,373.98529,0,0,0,0,0,0,35.804743,0,0,0,0,24.513261,124.9134,0,0,0,0,0,0
1673,373.9827,0,0,0,0,0,0,35.804495,0,0,0,0,24.513091,124.91253,0,0,0,0,0,0
1674,373.98012,0,0,0,0,0,0,35.804247,0,0,0,0,24.512922,124.91167,0,0,0,0,0,0
1675,373.97753,0,0,0,0,0,0,35.804,0,0,0,0,24.512752,124.9108,0,0,0,0,0,0
1676,373.97494,0,0,0,0,0,0,35.803752,0,0,0,0,24.512582,124.90994,0,0,0,0,0,0
1677,373.97236,0,0,0,0,0,0,35.803504,0,0,0,0,24.512413,124.90908,0,0,0,0,0,0
1678,373.96977,0,0,0,0,0,0,35.803257,0,0,0,0,24.512243,124.90821,0,0,0,0,0,0
1679,373.96718,0,0,0,0,0,0,35.803009,0,0,0,0,24.512074,124.90735,0,0,0,0,0,0
1680,373.9646,0,0,0,0,0,0,35.802762,0,0,0,0,24.511904,124.90648,0,0,0,0,0,0
1681,373.96201,0,0,0,0,0,0,35.802514,0,0,0,0,24.511735,124.90562,0,0,0,0,0,0
1682,373.95942,0,0,0,0,0,0,35.802266,0,0,0,0,24.511565,124.90476,0,0,0,0,0,0
1683,373.95684,0,0,0,0,0,0,35.802019,0,0,0,0,24.511396,124.90389,0,0,0,0,0,0
1684,373.95425,0,0,0,0,0,0,35.801771,0,0,0,0,24.511226,124.90303,0,0,0,0,0,0
1685,373.95166,0,0,0,0,0,0,35.801523,0,0,0,0,24.511057,124.90217,0,0,0,0,0,0
1686,373.94908,0,0,0,0,0,0,35.801276,0,0,0,0,24.510887,124.9013,0,0,0,0,0,0
1687,373.94649,0,0,0,0,0,0,35.801028,0,0,0,0,24.510718,124.90044,0,0,0,0,0,0
1688,373.9439,0,0,0,0,0,0,35.800781,0,0,0,0,24.510548,124.89957,0,0,0,0,0,0
1689,373.94132,0,0,0,0,0,0,35.800533,0,0,0,0,24.510379,124.89871,0,0,0,0,0,0
1690,373.93873,0,0,0,0,0,0,35.800285,0,0,0,0,24.510209,124.89785,0,0,0,0,0,0
1691,373.93615,0,0,0,0,0,0,35.800038,0,0,0,0,24.510039,124.89698,0,0,0,0,0,0
1692,373.93356,0,0,0,0,0,0,35.79979,0,0,0,0,24.50987,124.89612,0,0,0,0,0,0
1693,373.93097,0,0,0,0,0,0,35.799542,0,0,0,0,24.5097,124.89525,0,0,0,0,0,0
1694,373.92839,0,0,0,0,0,0,35.799295,0,0,0,0,24.509531,124.89439,0,0,0,0,0,0
1695,373.9258,0,0,0,0,0,0,35.799047,0,0,0,0,24.509361,124.89353,0,0,0,0,0,0
1696,373.92321,0,0,0,0,0,0,35.7988,0,0,0,0,24.509192,124.89266,0,0,0,0,0,0
1697,373.92063,0,0,0,0,0,0,35.798552,0,0,0,0,24.509022,124.8918,0,0,0,0,0,0
1698,373.91804,0,0,0,0,0,0,35.798304,0,0,0,0,24.508853,124.89093,0,0,0,0,0,0
1699,373.91545,0,0,0,0,0,0,35.798057,0,0,0,0,24.508683,124.89007,0,0,0,0,0,0
1700,373.91287,0,0,0,0,0,0,35.797809,0,0,0,0,24.508514,124.88921,0,0,0,0,0,0
1701,373.91028,0,0,0,0,0,0,35.797561,0,0,0,0,24.508344,124.88834,0,0,0,0,0,0
1702,373.90769,0,0,0,0,0,0,35.797314,0,0,0,0,24.508175,124.88748,0,0,0,0,0,0
1703,373.90511,0,0,0,0,0,0,35.797066,0,0,0,0,24.508005,124.88662,0,0,0,0,0,0
1704,373.90261,0,0,0,0,0,0,35.796828,0,0,0,0,24.507842,124.88578,0,0,0,0,0,0
1705,373.90012,0,0,0,0,0,0,35.796589,0,0,0,0,24.507678,124.88495,0,0,0,0,0,0
1706,373.89763,0,0,0,0,0,0,35.79635,0,0,0,0,24.507515,124.88412,0,0,0,0,0,0
1707,373.89513,0,0,0,0,0,0,35.796111,0,0,0,0,24.507351,124.88328,0,0,0,0,0,0
1708,373.89264,0,0,0,0,0,0,35.795873,0,0,0,0,24.507188,124.88245,0,0,0,0,0,0
1709,373.89015,0,0,0,0,0,0,35.795634,0,0,0,0,24.507024,124.88162,0,0,0,0,0,0
1710,373.88765,0,0,0,0,0,0,35.795395,0,0,0,0,24.506861,124.88079,0,0,0,0,0,0
1711,373.88516,0,0,0,0,0,0,35.795156,0,0,0,0,24.506698,124.87995,0,0,0,0,0,0
1712,373.88267,0,0,0,0,0,0,35.794918,0,0,0,0,24.506534,124.87912,0,0,0,0,0,0
1713,373.88017,0,0,0,0,0,0,35.794679,0,0,0,0,24.506371,124.87829,0,0,0,0,0,0
1714,373.87768,0,0,0,0,0,0,35.79444,0,0,0,0,24.506207,124.87745,0,0,0,0,0,0
1715,373.87519,0,0,0,0,0,0,35.794202,0,0,0,0,24.506044,124.87662,0,0,0,0,0,0
1716,373.87269,0,0,0,0,0,0,35.793963,0,0,0,0,24.50588,124.87579,0,0,0,0,0,0
