Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa)
3579,278.50744,0,0,0,0,0,0,0,0,10.553247,14.097853,0,0,0,0,0,0,22.422219,250.76667,136.01049,1.2689756,0,0,0,0,8.2838119,32.826295,13.572822,0,0,0,0,0,0,0,0,0,0
3580,278.50126,0,0,0,0,0,0,0,0,10.553013,14.09754,0,0,0,0,0,0,22.421721,250.7611,136.00747,1.2689475,0,0,0,0,8.2836281,32.825567,13.572521,0,0,0,0,0,0,0,0,0,0
3581,278.49508,0,0,0,0,0,0,0,0,10.552779,14.097227,0,0,0,0,0,0,22.421224,250.75554,136.00446,1.2689193,0,0,0,0,8.2834443,32.824839,13.57222,0,0,0,0,0,0,0,0,0,0
3582,278.48891,0,0,0,0,0,0,0,0,10.552545,14.096914,0,0,0,0,0,0,22.420726,250.74998,136.00144,1.2688911,0,0,0,0,8.2832605,32.82411,13.571919,0,0,0,0,0,0,0,0,0,0
3583,278.48273,0,0,0,0,0,0,0,0,10.552311,14.096602,0,0,0,0,0,0,22.420229,250.74441,135.99842,1.268863,0,0,0,0,8.2830768,32.823382,13.571618,0,0,0,0,0,0,0,0,0,0
3584,278.47655,0,0,0,0,0,0,0,0,10.552077,14.096289,0,0,0,0,0,0,22.419731,250.73885,135.9954,1.2688348,0,0,0,0,8.282893,32.822654,13.571317,0,0,0,0,0,0,0,0,0,0
3585,278.47037,0,0,0,0,0,0,0,0,10.551843,14.095976,0,0,0,0,0,0,22.419234,250.73329,135.99239,1.2688067,0,0,0,0,8.2827092,32.821925,13.571015,0,0,0,0,0,0,0,0,0,0
3586,278.46419,0,0,0,0,0,0,0,0,10.551608,14.095663,0,0,0,0,0,0,22.418737,250.72772,135.98937,1.2687785,0,0,0,0,8.2825254,32.821197,13.570714,0,0,0,0,0,0,0,0,0,0
3587,278.45801,0,0,0,0,0,0,0,0,10.551374,14.095351,0,0,0,0,0,0,22.418239,250.72216,135.98635,1.2687504,0,0,0,0,8.2823416,32.820469,13.570413,0,0,0,0,0,0,0,0,0,0
3588,278.45183,0,0,0,0,0,0,0,0,10.55114,14.095038,0,0,0,0,0,0,22.417742,250.71659,135.98333,1.2687222,0,0,0,0,8.2821578,32.819741,13.570112,0,0,0,0,0,0,0,0,0,0
3589,278.44565,0,0,0,0,0,0,0,0,10.550906,14.094725,0,0,0,0,0,0,22.417244,250.71103,135.98031,1.2686941,0,0,0,0,8.281974,32.819012,13.569811,0,0,0,0,0,0,0,0,0,0
3590,278.43947,0,0,0,0,0,0,0,0,10.550672,14.094412,0,0,0,0,0,0,22.416747,250.70547,135.9773,1.2686659,0,0,0,0,8.2817902,32.818284,13.56951,0,0,0,0,0,0,0,0,0,0
3591,278.43329,0,0,0,0,0,0,0,0,10.550438,14.094099,0,0,0,0,0,0,22.416249,250.6999,135.97428,1.2686378,0,0,0,0,8.2816064,32.817556,13.569209,0,0,0,0,0,0,0,0,0,0
3592,278.42711,0,0,0,0,0,0,0,0,10.550204,14.093787,0,0,0,0,0,0,22.415752,250.69434,135.97126,1.2686096,0,0,0,0,8.2814226,32.816827,13.568907,0,0,0,0,0,0,0,0,0,0
3593,278.42093,0,0,0,0,0,0,0,0,10.549969,14.093474,0,0,0,0,0,0,22.415254,250.68878,135.96824,1.2685814,0,0,0,0,8.2812388,32.816099,13.568606,0,0,0,0,0,0,0,0,0,0
3594,278.41476,0,0,0,0,0,0,0,0,10.549735,14.093161,0,0,0,0,0,0,22.414757,250.68321,135.96523,1.2685533,0,0,0,0,8.2810551,32.815371,13.568305,0,0,0,0,0,0,0,0,0,0
3595,278.40858,0,0,0,0,0,0,0,0,10.549501,14.092848,0,0,0,0,0,0,22.414259,250.67765,135.96221,1.2685251,0,0,0,0,8.2808713,32.814642,13.568004,0,0,0,0,0,0,0,0,0,0
3596,278.4024,0,0,0,0,0,0,0,0,10.549267,14.092535,0,0,0,0,0,0,22.413762,250.67208,135.95919,1.268497,0,0,0,0,8.2806875,32.813914,13.567703,0,0,0,0,0,0,0,0,0,0
3597,278.39622,0,0,0,0,0,0,0,0,10.549033,14.092223,0,0,0,0,0,0,22.413264,250.66652,135.95617,1.2684688,0,0,0,0,8.2805037,32.813186,13.567402,0,0,0,0,0,0,0,0,0,0
3598,278.39004,0,0,0,0,0,0,0,0,10.548799,14.09191,0,0,0,0,0,0,22.412767,250.66096,135.95316,1.2684407,0,0,0,0,8.2803199,32.812457,13.567101,0,0,0,0,0,0,0,0,0,0
3599,278.38386,0,0,0,0,0,0,0,0,10.548565,14.091597,0,0,0,0,0,0,22.412269,250.65539,135.95014,1.2684125,0,0,0,0,8.2801361,32.811729,13.566799,0,0,0,0,0,0,0,0,0,0
3600,278.37768,0,0,0,0,0,0,0,0,10.54833,14.091284,0,0,0,0,0,0,22.411772,250.64983,135.94712,1.2683844,0,0,0,0,8.2799523,32.811001,13.566498,0,0,0,0,0,0,0,0,0,0
3601,278.3715,0,0,0,0,0,0,0,0,10.548096,14.090972,0,0,0,0,0,0,22.411274,250.64427,135.9441,1.2683562,0,0,0,0,8.2797685,32.810272,13.566197,0,0,0,0,0,0,0,0,0,0
3602,278.36532,0,0,0,0,0,0,0,0,10.547862,14.090659,0,0,0,0,0,0,22.410777,250.6387,135.94109,1.2683281,0,0,0,0,8.2795847,32.809544,13.565896,0,0,0,0,0,0,0,0,0,0
3603,278.35914,0,0,0,0,0,0,0,0,10.547628,14.090346,0,0,0,0,0,0,22.410279,250.63314,135.93807,1.2682999,0,0,0,0,8.2794009,32.808816,13.565595,0,0,0,0,0,0,0,0,0,0
3604,278.35296,0,0,0,0,0,0,0,0,10.547394,14.090033,0,0,0,0,0,0,22.409782,250.62758,135.93505,1.2682717,0,0,0,0,8.2792171,32.808088,13.565294,0,0,0,0,0,0,0,0,0,0
3605,278.34678,0,0,0,0,0,0,0,0,10.54716,14.08972,0,0,0,0,0,0,22.409284,250.62201,135.93203,1.2682436,0,0,0,0,8.2790333,32.807359,13.564993,0,0,0,0,0,0,0,0,0,0
3606,278.34061,0,0,0,0,0,0,0,0,10.546926,14.089408,0,0,0,0,0,0,22.408787,250.61645,135.92902,1.2682154,0,0,0,0,8.2788496,32.806631,13.564692,0,0,0,0,0,0,0,0,0,0
3607,278.33443,0,0,0,0,0,0,0,0,10.546691,14.089095,0,0,0,0,0,0,22.40829,250.61088,135.926,1.2681873,0,0,0,0,8.2786658,32.805903,13.56439,0,0,0,0,0,0,0,0,0,0
3608,278.32825,0,0,0,0,0,0,0,0,10.546457,14.088782,0,0,0,0,0,0,22.407792,250.60532,135.92298,1.2681591,0,0,0,0,8.278482,32.805174,13.564089,0,0,0,0,0,0,0,0,0,0
3609,278.32207,0,0,0,0,0,0,0,0,10.546223,14.088469,0,0,0,0,0,0,22.407295,250.59976,135.91996,1.268131,0,0,0,0,8.2782982,32.804446,13.563788,0,0,0,0,0,0,0,0,0,0
3610,278.31404,0,0,0,0,0,0,0,0,10.545919,14.088063,0,0,0,0,0,0,22.406648,250.59253,135.91604,1.2680944,0,0,0,0,8.2780594,32.8035,13.563397,0,0,0,0,0,0,0,0,0,0
3611,278.30601,0,0,0,0,0,0,0,0,10.545615,14.087657,0,0,0,0,0,0,22.406002,250.5853,135.91212,1.2680578,0,0,0,0,8.2778207,32.802554,13.563006,0,0,0,0,0,0,0,0,0,0
3612,278.29799,0,0,0,0,0,0,0,0,10.545311,14.08725,0,0,0,0,0,0,22.405356,250.57808,135.9082,1.2680213,0,0,0,0,8.277582,32.801608,13.562615,0,0,0,0,0,0,0,0,0,0
3613,278.28996,0,0,0,0,0,0,0,0,10.545007,14.086844,0,0,0,0,0,0,22.40471,250.57085,135.90428,1.2679847,0,0,0,0,8.2773432,32.800662,13.562223,0,0,0,0,0,0,0,0,0,0
3614,278.28194,0,0,0,0,0,0,0,0,10.544703,14.086438,0,0,0,0,0,0,22.404064,250.56362,135.90036,1.2679481,0,0,0,0,8.2771045,32.799716,13.561832,0,0,0,0,0,0,0,0,0,0
3615,278.27391,0,0,0,0,0,0,0,0,10.544398,14.086032,0,0,0,0,0,0,22.403417,250.55639,135.89644,1.2679115,0,0,0,0,8.2768658,32.79877,13.561441,0,0,0,0,0,0,0,0,0,0
3616,278.26588,0,0,0,0,0,0,0,0,10.544094,14.085625,0,0,0,0,0,0,22.402771,250.54917,135.89252,1.267875,0,0,0,0,8.276627,32.797824,13.56105,0,0,0,0,0,0,0,0,0,0
3617,278.25786,0,0,0,0,0,0,0,0,10.54379,14.085219,0,0,0,0,0,0,22.402125,250.54194,135.8886,1.2678384,0,0,0,0,8.2763883,32.796878,13.560659,0,0,0,0,0,0,0,0,0,0
3618,278.24983,0,0,0,0,0,0,0,0,10.543486,14.084813,0,0,0,0,0,0,22.401479,250.53471,135.88468,1.2678018,0,0,0,0,8.2761496,32.795932,13.560268,0,0,0,0,0,0,0,0,0,0
3619,278.2418,0,0,0,0,0,0,0,0,10.543182,14.084406,0,0,0,0,0,0,22.400833,250.52749,135.88076,1.2677653,0,0,0,0,8.2759108,32.794986,13.559877,0,0,0,0,0,0,0,0,0,0
3620,278.23378,0,0,0,0,0,0,0,0,10.542878,14.084,0,0,0,0,0,0,22.400186,250.52026,135.87684,1.2677287,0,0,0,0,8.2756721,32.79404,13.559485,0,0,0,0,0,0,0,0,0,0
3621,278.22575,0,0,0,0,0,0,0,0,10.542574,14.083594,0,0,0,0,0,0,22.39954,250.51303,135.87293,1.2676921,0,0,0,0,8.2754334,32.793094,13.559094,0,0,0,0,0,0,0,0,0,0
3622,278.21772,0,0,0,0,0,0,0,0,10.542269,14.083187,0,0,0,0,0,0,22.398894,250.50581,135.86901,1.2676555,0,0,0,0,8.2751946,32.792148,13.558703,0,0,0,0,0,0,0,0,0,0
3623,278.2097,0,0,0,0,0,0,0,0,10.541965,14.082781,0,0,0,0,0,0,22.398248,250.49858,135.86509,1.267619,0,0,0,0,8.2749559,32.791202,13.558312,0,0,0,0,0,0,0,0,0,0
3624,278.20167,0,0,0,0,0,0,0,0,10.541661,14.082375,0,0,0,0,0,0,22.397602,250.49135,135.86117,1.2675824,0,0,0,0,8.2747172,32.790255,13.557921,0,0,0,0,0,0,0,0,0,0
3625,278.19364,0,0,0,0,0,0,0,0,10.541357,14.081969,0,0,0,0,0,0,22.396955,250.48413,135.85725,1.2675458,0,0,0,0,8.2744784,32.789309,13.55753,0,0,0,0,0,0,0,0,0,0
3626,278.18562,0,0,0,0,0,0,0,0,10.541053,14.081562,0,0,0,0,0,0,22.396309,250.4769,135.85333,1.2675093,0,0,0,0,8.2742397,32.788363,13.557138,0,0,0,0,0,0,0,0,0,0
3627,278.17759,0,0,0,0,0,0,0,0,10.540749,14.081156,0,0,0,0,0,0,22.395663,250.46967,135.84941,1.2674727,0,0,0,0,8.274001,32.787417,13.556747,0,0,0,0,0,0,0,0,0,0
3628,278.16957,0,0,0,0,0,0,0,0,10.540445,14.08075,0,0,0,0,0,0,22.395017,250.46244,135.84549,1.2674361,0,0,0,0,8.2737622,32.786471,13.556356,0,0,0,0,0,0,0,0,0,0
3629,278.16154,0,0,0,0,0,0,0,0,10.54014,14.080343,0,0,0,0,0,0,22.394371,250.45522,135.84157,1.2673996,0,0,0,0,8.2735235,32.785525,13.555965,0,0,0,0,0,0,0,0,0,0
3630,278.15351,0,0,0,0,0,0,0,0,10.539836,14.079937,0,0,0,0,0,0,22.393724,250.44799,135.83765,1.267363,0,0,0,0,8.2732847,32.784579,13.555574,0,0,0,0,0,0,0,0,0,0
3631,278.14549,0,0,0,0,0,0,0,0,10.539532,14.079531,0,0,0,0,0,0,22.393078,250.44076,135.83373,1.2673264,0,0,0,0,8.273046,32.783633,13.555183,0,0,0,0,0,0,0,0,0,0
3632,278.13746,0,0,0,0,0,0,0,0,10.539228,14.079125,0,0,0,0,0,0,22.392432,250.43354,135.82981,1.2672898,0,0,0,0,8.2728073,32.782687,13.554791,0,0,0,0,0,0,0,0,0,0
3633,278.12943,0,0,0,0,0,0,0,0,10.538924,14.078718,0,0,0,0,0,0,22.391786,250.42631,135.82589,1.2672533,0,0,0,0,8.2725685,32.781741,13.5544,0,0,0,0,0,0,0,0,0,0
3634,278.12141,0,0,0,0,0,0,0,0,10.53862,14.078312,0,0,0,0,0,0,22.39114,250.41908,135.82197,1.2672167,0,0,0,0,8.2723298,32.780795,13.554009,0,0,0,0,0,0,0,0,0,0
3635,278.11338,0,0,0,0,0,0,0,0,10.538316,14.077906,0,0,0,0,0,0,22.390493,250.41186,135.81805,1.2671801,0,0,0,0,8.2720911,32.779849,13.553618,0,0,0,0,0,0,0,0,0,0
3636,278.10535,0,0,0,0,0,0,0,0,10.538011,14.077499,0,0,0,0,0,0,22.389847,250.40463,135.81413,1.2671436,0,0,0,0,8.2718523,32.778903,13.553227,0,0,0,0,0,0,0,0,0,0
3637,278.09733,0,0,0,0,0,0,0,0,10.537707,14.077093,0,0,0,0,0,0,22.389201,250.3974,135.81021,1.267107,0,0,0,0,8.2716136,32.777957,13.552836,0,0,0,0,0,0,0,0,0,0
3638,278.0893,0,0,0,0,0,0,0,0,10.537403,14.076687,0,0,0,0,0,0,22.388555,250.39017,135.80629,1.2670704,0,0,0,0,8.2713749,32.777011,13.552444,0,0,0,0,0,0,0,0,0,0
3639,278.08127,0,0,0,0,0,0,0,0,10.537099,14.07628,0,0,0,0,0,0,22.387909,250.38295,135.80237,1.2670338,0,0,0,0,8.2711361,32.776065,13.552053,0,0,0,0,0,0,0,0,0,0
3640,278.07325,0,0,0,0,0,0,0,0,10.536795,14.075874,0,0,0,0,0,0,22.387262,250.37572,135.79845,1.2669973,0,0,0,0,8.2708974,32.775119,13.551662,0,0,0,0,0,0,0,0,0,0
3641,278.06522,0,0,0,0,0,0,0,0,10.536491,14.075468,0,0,0,0,0,0,22.386616,250.36849,135.79453,1.2669607,0,0,0,0,8.2706587,32.774173,13.551271,0,0,0,0,0,0,0,0,0,0
3642,278.0572,0,0,0,0,0,0,0,0,10.536187,14.075062,0,0,0,0,0,0,22.38597,250.36127,135.79061,1.2669241,0,0,0,0,8.2704199,32.773227,13.55088,0,0,0,0,0,0,0,0,0,0
3643,278.04917,0,0,0,0,0,0,0,0,10.535882,14.074655,0,0,0,0,0,0,22.385324,250.35404,135.78669,1.2668876,0,0,0,0,8.2701812,32.772281,13.550489,0,0,0,0,0,0,0,0,0,0
3644,278.04114,0,0,0,0,0,0,0,0,10.535578,14.074249,0,0,0,0,0,0,22.384678,250.34681,135.78277,1.266851,0,0,0,0,8.2699425,32.771335,13.550097,0,0,0,0,0,0,0,0,0,0
3645,278.03312,0,0,0,0,0,0,0,0,10.535274,14.073843,0,0,0,0,0,0,22.384032,250.33959,135.77885,1.2668144,0,0,0,0,8.2697037,32.770389,13.549706,0,0,0,0,0,0,0,0,0,0
3646,278.02509,0,0,0,0,0,0,0,0,10.53497,14.073436,0,0,0,0,0,0,22.383385,250.33236,135.77493,1.2667778,0,0,0,0,8.269465,32.769443,13.549315,0,0,0,0,0,0,0,0,0,0
3647,278.01706,0,0,0,0,0,0,0,0,10.534666,14.07303,0,0,0,0,0,0,22.382739,250.32513,135.77101,1.2667413,0,0,0,0,8.2692263,32.768497,13.548924,0,0,0,0,0,0,0,0,0,0
3648,278.00904,0,0,0,0,0,0,0,0,10.534362,14.072624,0,0,0,0,0,0,22.382093,250.31791,135.76709,1.2667047,0,0,0,0,8.2689875,32.767551,13.548533,0,0,0,0,0,0,0,0,0,0
3649,278.00101,0,0,0,0,0,0,0,0,10.534058,14.072218,0,0,0,0,0,0,22.381447,250.31068,135.76317,1.2666681,0,0,0,0,8.2687488,32.766605,13.548142,0,0,0,0,0,0,0,0,0,0
3650,277.99298,0,0,0,0,0,0,0,0,10.533754,14.071811,0,0,0,0,0,0,22.380801,250.30345,135.75925,1.2666316,0,0,0,0,8.2685101,32.765659,13.547751,0,0,0,0,0,0,0,0,0,0
3651,277.98496,0,0,0,0,0,0,0,0,10.533449,14.071405,0,0,0,0,0,0,22.380154,250.29622,135.75533,1.266595,0,0,0,0,8.2682713,32.764713,13.547359,0,0,0,0,0,0,0,0,0,0
3652,277.97693,0,0,0,0,0,0,0,0,10.533145,14.070999,0,0,0,0,0,0,22.379508,250.289,135.75141,1.2665584,0,0,0,0,8.2680326,32.763766,13.546968,0,0,0,0,0,0,0,0,0,0
3653,277.9689,0,0,0,0,0,0,0,0,10.532841,14.070592,0,0,0,0,0,0,22.378862,250.28177,135.74749,1.2665218,0,0,0,0,8.2677938,32.76282,13.546577,0,0,0,0,0,0,0,0,0,0
3654,277.96088,0,0,0,0,0,0,0,0,10.532537,14.070186,0,0,0,0,0,0,22.378216,250.27454,135.74357,1.2664853,0,0,0,0,8.2675551,32.761874,13.546186,0,0,0,0,0,0,0,0,0,0
3655,277.95285,0,0,0,0,0,0,0,0,10.532233,14.06978,0,0,0,0,0,0,22.37757,250.26732,135.73965,1.2664487,0,0,0,0,8.2673164,32.760928,13.545795,0,0,0,0,0,0,0,0,0,0
3656,277.94483,0,0,0,0,0,0,0,0,10.531929,14.069374,0,0,0,0,0,0,22.376923,250.26009,135.73573,1.2664121,0,0,0,0,8.2670776,32.759982,13.545404,0,0,0,0,0,0,0,0,0,0
3657,277.9368,0,0,0,0,0,0,0,0,10.531625,14.068967,0,0,0,0,0,0,22.376277,250.25286,135.73181,1.2663756,0,0,0,0,8.2668389,32.759036,13.545012,0,0,0,0,0,0,0,0,0,0
3658,277.92877,0,0,0,0,0,0,0,0,10.53132,14.068561,0,0,0,0,0,0,22.375631,250.24564,135.72789,1.266339,0,0,0,0,8.2666002,32.75809,13.544621,0,0,0,0,0,0,0,0,0,0
3659,277.92075,0,0,0,0,0,0,0,0,10.531016,14.068155,0,0,0,0,0,0,22.374985,250.23841,135.72397,1.2663024,0,0,0,0,8.2663614,32.757144,13.54423,0,0,0,0,0,0,0,0,0,0
3660,277.91272,0,0,0,0,0,0,0,0,10.530712,14.067748,0,0,0,0,0,0,22.374339,250.23118,135.72006,1.2662658,0,0,0,0,8.2661227,32.756198,13.543839,0,0,0,0,0,0,0,0,0,0
3661,277.90469,0,0,0,0,0,0,0,0,10.530408,14.067342,0,0,0,0,0,0,22.373692,250.22395,135.71614,1.2662293,0,0,0,0,8.265884,32.755252,13.543448,0,0,0,0,0,0,0,0,0,0
3662,277.89667,0,0,0,0,0,0,0,0,10.530104,14.066936,0,0,0,0,0,0,22.373046,250.21673,135.71222,1.2661927,0,0,0,0,8.2656452,32.754306,13.543057,0,0,0,0,0,0,0,0,0,0
3663,277.88864,0,0,0,0,0,0,0,0,10.5298,14.066529,0,0,0,0,0,0,22.3724,250.2095,135.7083,1.2661561,0,0,0,0,8.2654065,32.75336,13.542665,0,0,0,0,0,0,0,0,0,0
3664,277.88061,0,0,0,0,0,0,0,0,10.529496,14.066123,0,0,0,0,0,0,22.371754,250.20227,135.70438,1.2661196,0,0,0,0,8.2651678,32.752414,13.542274,0,0,0,0,0,0,0,0,0,0
3665,277.87259,0,0,0,0,0,0,0,0,10.529191,14.065717,0,0,0,0,0,0,22.371108,250.19505,135.70046,1.266083,0,0,0,0,8.264929,32.751468,13.541883,0,0,0,0,0,0,0,0,0,0
3666,277.86456,0,0,0,0,0,0,0,0,10.528887,14.065311,0,0,0,0,0,0,22.370461,250.18782,135.69654,1.2660464,0,0,0,0,8.2646903,32.750522,13.541492,0,0,0,0,0,0,0,0,0,0
3667,277.85653,0,0,0,0,0,0,0,0,10.528583,14.064904,0,0,0,0,0,0,22.369815,250.18059,135.69262,1.2660098,0,0,0,0,8.2644516,32.749576,13.541101,0,0,0,0,0,0,0,0,0,0
3668,277.84851,0,0,0,0,0,0,0,0,10.528279,14.064498,0,0,0,0,0,0,22.369169,250.17337,135.6887,1.2659733,0,0,0,0,8.2642128,32.74863,13.54071,0,0,0,0,0,0,0,0,0,0
3669,277.84048,0,0,0,0,0,0,0,0,10.527975,14.064092,0,0,0,0,0,0,22.368523,250.16614,135.68478,1.2659367,0,0,0,0,8.2639741,32.747684,13.540318,0,0,0,0,0,0,0,0,0,0
3670,277.83246,0,0,0,0,0,0,0,0,10.527671,14.063685,0,0,0,0,0,0,22.367877,250.15891,135.68086,1.2659001,0,0,0,0,8.2637354,32.746738,13.539927,0,0,0,0,0,0,0,0,0,0
3671,277.82443,0,0,0,0,0,0,0,0,10.527367,14.063279,0,0,0,0,0,0,22.36723,250.15169,135.67694,1.2658636,0,0,0,0,8.2634966,32.745792,13.539536,0,0,0,0,0,0,0,0,0,0
3672,277.8164,0,0,0,0,0,0,0,0,10.527062,14.062873,0,0,0,0,0,0,22.366584,250.14446,135.67302,1.265827,0,0,0,0,8.2632579,32.744846,13.539145,0,0,0,0,0,0,0,0,0,0
3673,277.80838,0,0,0,0,0,0,0,0,10.526758,14.062467,0,0,0,0,0,0,22.365938,250.13723,135.6691,1.2657904,0,0,0,0,8.2630192,32.7439,13.538754,0,0,0,0,0,0,0,0,0,0
3674,277.80035,0,0,0,0,0,0,0,0,10.526454,14.06206,0,0,0,0,0,0,22.365292,250.13,135.66518,1.2657538,0,0,0,0,8.2627804,32.742954,13.538363,0,0,0,0,0,0,0,0,0,0
3675,277.79232,0,0,0,0,0,0,0,0,10.52615,14.061654,0,0,0,0,0,0,22.364646,250.12278,135.66126,1.2657173,0,0,0,0,8.2625417,32.742008,13.537971,0,0,0,0,0,0,0,0,0,0
3676,277.7843,0,0,0,0,0,0,0,0,10.525846,14.061248,0,0,0,0,0,0,22.363999,250.11555,135.65734,1.2656807,0,0,0,0,8.2623029,32.741062,13.53758,0,0,0,0,0,0,0,0,0,0
3677,277.77627,0,0,0,0,0,0,0,0,10.525542,14.060841,0,0,0,0,0,0,22.363353,250.10832,135.65342,1.2656441,0,0,0,0,8.2620642,32.740116,13.537189,0,0,0,0,0,0,0,0,0,0
3678,277.76824,0,0,0,0,0,0,0,0,10.525238,14.060435,0,0,0,0,0,0,22.362707,250.1011,135.6495,1.2656076,0,0,0,0,8.2618255,32.73917,13.536798,0,0,0,0,0,0,0,0,0,0
3679,277.76022,0,0,0,0,0,0,0,0,10.524933,14.060029,0,0,0,0,0,0,22.362061,250.09387,135.64558,1.265571,0,0,0,0,8.2615867,32.738224,13.536407,0,0,0,0,0,0,0,0,0,0
3680,277.75219,0,0,0,0,0,0,0,0,10.524629,14.059623,0,0,0,0,0,0,22.361415,250.08664,135.64166,1.2655344,0,0,0,0,8.261348,32.737277,13.536016,0,0,0,0,0,0,0,0,0,0
3681,277.74416,0,0,0,0,0,0,0,0,10.524325,14.059216,0,0,0,0,0,0,22.360768,250.07942,135.63774,1.2654979,0,0,0,0,8.2611093,32.736331,13.535625,0,0,0,0,0,0,0,0,0,0
3682,277.73614,0,0,0,0,0,0,0,0,10.524021,14.05881,0,0,0,0,0,0,22.360122,250.07219,135.63382,1.2654613,0,0,0,0,8.2608705,32.735385,13.535233,0,0,0,0,0,0,0,0,0,0
3683,277.72811,0,0,0,0,0,0,0,0,10.523717,14.058404,0,0,0,0,0,0,22.359476,250.06496,135.6299,1.2654247,0,0,0,0,8.2606318,32.734439,13.534842,0,0,0,0,0,0,0,0,0,0
3684,277.72009,0,0,0,0,0,0,0,0,10.523413,14.057997,0,0,0,0,0,0,22.35883,250.05773,135.62598,1.2653881,0,0,0,0,8.2603931,32.733493,13.534451,0,0,0,0,0,0,0,0,0,0
3685,277.71206,0,0,0,0,0,0,0,0,10.523109,14.057591,0,0,0,0,0,0,22.358184,250.05051,135.62206,1.2653516,0,0,0,0,8.2601543,32.732547,13.53406,0,0,0,0,0,0,0,0,0,0
3686,277.70403,0,0,0,0,0,0,0,0,10.522805,14.057185,0,0,0,0,0,0,22.357537,250.04328,135.61814,1.265315,0,0,0,0,8.2599156,32.731601,13.533669,0,0,0,0,0,0,0,0,0,0
3687,277.69601,0,0,0,0,0,0,0,0,10.5225,14.056778,0,0,0,0,0,0,22.356891,250.03605,135.61422,1.2652784,0,0,0,0,8.2596769,32.730655,13.533278,0,0,0,0,0,0,0,0,0,0
3688,277.68798,0,0,0,0,0,0,0,0,10.522196,14.056372,0,0,0,0,0,0,22.356245,250.02883,135.6103,1.2652419,0,0,0,0,8.2594381,32.729709,13.532886,0,0,0,0,0,0,0,0,0,0
3689,277.67995,0,0,0,0,0,0,0,0,10.521892,14.055966,0,0,0,0,0,0,22.355599,250.0216,135.60638,1.2652053,0,0,0,0,8.2591994,32.728763,13.532495,0,0,0,0,0,0,0,0,0,0
3690,277.67193,0,0,0,0,0,0,0,0,10.521588,14.05556,0,0,0,0,0,0,22.354953,250.01437,135.60246,1.2651687,0,0,0,0,8.2589607,32.727817,13.532104,0,0,0,0,0,0,0,0,0,0
3691,277.6639,0,0,0,0,0,0,0,0,10.521284,14.055153,0,0,0,0,0,0,22.354307,250.00715,135.59854,1.2651321,0,0,0,0,8.2587219,32.726871,13.531713,0,0,0,0,0,0,0,0,0,0
3692,277.65587,0,0,0,0,0,0,0,0,10.52098,14.054747,0,0,0,0,0,0,22.35366,249.99992,135.59462,1.2650956,0,0,0,0,8.2584832,32.725925,13.531322,0,0,0,0,0,0,0,0,0,0
3693,277.64785,0,0,0,0,0,0,0,0,10.520676,14.054341,0,0,0,0,0,0,22.353014,249.99269,135.5907,1.265059,0,0,0,0,8.2582445,32.724979,13.530931,0,0,0,0,0,0,0,0,0,0
3694,277.63982,0,0,0,0,0,0,0,0,10.520371,14.053934,0,0,0,0,0,0,22.352368,249.98547,135.58678,1.2650224,0,0,0,0,8.2580057,32.724033,13.530539,0,0,0,0,0,0,0,0,0,0
3695,277.63179,0,0,0,0,0,0,0,0,10.520067,14.053528,0,0,0,0,0,0,22.351722,249.97824,135.58286,1.2649859,0,0,0,0,8.257767,32.723087,13.530148,0,0,0,0,0,0,0,0,0,0
3696,277.62377,0,0,0,0,0,0,0,0,10.519763,14.053122,0,0,0,0,0,0,22.351076,249.97101,135.57894,1.2649493,0,0,0,0,8.2575283,32.722141,13.529757,0,0,0,0,0,0,0,0,0,0
3697,277.61574,0,0,0,0,0,0,0,0,10.519459,14.052716,0,0,0,0,0,0,22.350429,249.96378,135.57502,1.2649127,0,0,0,0,8.2572895,32.721195,13.529366,0,0,0,0,0,0,0,0,0,0
3698,277.60772,0,0,0,0,0,0,0,0,10.519155,14.052309,0,0,0,0,0,0,22.349783,249.95656,135.5711,1.2648761,0,0,0,0,8.2570508,32.720249,13.528975,0,0,0,0,0,0,0,0,0,0
3699,277.59969,0,0,0,0,0,0,0,0,10.518851,14.051903,0,0,0,0,0,0,22.349137,249.94933,135.56718,1.2648396,0,0,0,0,8.256812,32.719303,13.528584,0,0,0,0,0,0,0,0,0,0
