Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa)
30,-2.9798919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095941367,-0.13747256,-0.036803744,0,0,0,0,0,0,0,-0.17782957,-0.74781122,-2.9798919,-0.56117838,-0.05130061,0,0,0,0,0,0,-0.38580728,-0.94108511,-2.3982354,-0.61993522,-0.028187143,0,0,0,0,0,0,0,0,-0.46757197,-0.44227904,-0.11100021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-2.8324917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09119563,-0.13067249,-0.034983248,0,0,0,0,0,0,0,-0.16903323,-0.71082076,-2.8324917,-0.5334197,-0.048763027,0,0,0,0,0,0,-0.36672333,-0.89453436,-2.2796068,-0.58927014,-0.026792867,0,0,0,0,0,0,0,0,-0.44444353,-0.42040172,-0.10550959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-2.6850914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086449892,-0.12387241,-0.033162751,0,0,0,0,0,0,0,-0.1602369,-0.67383029,-2.6850914,-0.50566103,-0.046225443,0,0,0,0,0,0,-0.34763939,-0.8479836,-2.1609781,-0.55860506,-0.02539859,0,0,0,0,0,0,0,0,-0.4213151,-0.3985244,-0.10001897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-2.5376911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081704155,-0.11707233,-0.031342255,0,0,0,0,0,0,0,-0.15144056,-0.63683983,-2.5376911,-0.47790235,-0.04368786,0,0,0,0,0,0,-0.32855544,-0.80143285,-2.0423495,-0.52793998,-0.024004314,0,0,0,0,0,0,0,0,-0.39818666,-0.37664707,-0.094528346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-2.3902908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076958417,-0.11027225,-0.029521759,0,0,0,0,0,0,0,-0.14264423,-0.59984936,-2.3902908,-0.45014368,-0.041150276,0,0,0,0,0,0,-0.30947149,-0.7548821,-1.9237208,-0.4972749,-0.022610038,0,0,0,0,0,0,0,0,-0.37505823,-0.35476975,-0.089037723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-2.2428905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07221268,-0.10347218,-0.027701262,0,0,0,0,0,0,0,-0.13384789,-0.5628589,-2.2428905,-0.422385,-0.038612693,0,0,0,0,0,0,-0.29038754,-0.70833135,-1.8050921,-0.46660982,-0.021215761,0,0,0,0,0,0,0,0,-0.35192979,-0.33289243,-0.0835471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-2.0954902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067466942,-0.0966721,-0.025880766,0,0,0,0,0,0,0,-0.12505156,-0.52586844,-2.0954902,-0.39462633,-0.036075109,0,0,0,0,0,0,-0.27130359,-0.66178059,-1.6864635,-0.43594473,-0.019821485,0,0,0,0,0,0,0,0,-0.32880135,-0.31101511,-0.078056477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,-1.94809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062721205,-0.089872023,-0.02406027,0,0,0,0,0,0,0,-0.11625522,-0.48887797,-1.94809,-0.36686765,-0.033537526,0,0,0,0,0,0,-0.25221965,-0.61522984,-1.5678348,-0.40527965,-0.018427208,0,0,0,0,0,0,0,0,-0.30567292,-0.28913779,-0.072565854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-1.8006897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057975468,-0.083071946,-0.022239773,0,0,0,0,0,0,0,-0.10745889,-0.45188751,-1.8006897,-0.33910898,-0.030999943,0,0,0,0,0,0,-0.2331357,-0.56867909,-1.4492062,-0.37461457,-0.017032932,0,0,0,0,0,0,0,0,-0.28254448,-0.26726046,-0.067075231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-1.6532894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05322973,-0.076271869,-0.020419277,0,0,0,0,0,0,0,-0.09866255,-0.41489704,-1.6532894,-0.3113503,-0.028462359,0,0,0,0,0,0,-0.21405175,-0.52212834,-1.3305775,-0.34394949,-0.015638656,0,0,0,0,0,0,0,0,-0.25941604,-0.24538314,-0.061584608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-1.5058891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048483993,-0.069471792,-0.018598781,0,0,0,0,0,0,0,-0.089866215,-0.37790658,-1.5058891,-0.28359163,-0.025924776,0,0,0,0,0,0,-0.1949678,-0.47557758,-1.2119488,-0.31328441,-0.014244379,0,0,0,0,0,0,0,0,-0.23628761,-0.22350582,-0.056093985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-1.3584888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043738255,-0.062671715,-0.016778285,0,0,0,0,0,0,0,-0.08106988,-0.34091611,-1.3584888,-0.25583295,-0.023387192,0,0,0,0,0,0,-0.17588385,-0.42902683,-1.0933202,-0.28261933,-0.012850103,0,0,0,0,0,0,0,0,-0.21315917,-0.2016285,-0.050603362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-1.2110885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038992518,-0.055871638,-0.014957788,0,0,0,0,0,0,0,-0.072273544,-0.30392565,-1.2110885,-0.22807428,-0.020849609,0,0,0,0,0,0,-0.15679991,-0.38247608,-0.97469153,-0.25195425,-0.011455827,0,0,0,0,0,0,0,0,-0.19003073,-0.17975117,-0.045112739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-1.0636882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03424678,-0.049071561,-0.013137292,0,0,0,0,0,0,0,-0.063477209,-0.26693519,-1.0636882,-0.2003156,-0.018312025,0,0,0,0,0,0,-0.13771596,-0.33592533,-0.85606287,-0.22128917,-0.01006155,0,0,0,0,0,0,0,0,-0.1669023,-0.15787385,-0.039622116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-0.91628796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029501043,-0.042271484,-0.011316796,0,0,0,0,0,0,0,-0.054680873,-0.22994472,-0.91628796,-0.17255693,-0.015774442,0,0,0,0,0,0,-0.11863201,-0.28937457,-0.73743421,-0.19062409,-0.008667274,0,0,0,0,0,0,0,0,-0.14377386,-0.13599653,-0.034131493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,-0.76888768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024755305,-0.035471407,-0.0094962992,0,0,0,0,0,0,0,-0.045884538,-0.19295426,-0.76888768,-0.14479825,-0.013236858,0,0,0,0,0,0,-0.099548061,-0.24282382,-0.61880555,-0.15995901,-0.0072729976,0,0,0,0,0,0,0,0,-0.12064542,-0.11411921,-0.02864087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-0.6214874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020009568,-0.02867133,-0.0076758029,0,0,0,0,0,0,0,-0.037088203,-0.15596379,-0.6214874,-0.11703958,-0.010699275,0,0,0,0,0,0,-0.080464113,-0.19627307,-0.50017689,-0.12929393,-0.0058787213,0,0,0,0,0,0,0,0,-0.097516988,-0.092241885,-0.023150247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-0.47408711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015263831,-0.021871253,-0.0058553065,0,0,0,0,0,0,0,-0.028291867,-0.11897333,-0.47408711,-0.089280901,-0.0081616913,0,0,0,0,0,0,-0.061380165,-0.14972232,-0.38154824,-0.098628844,-0.0044844449,0,0,0,0,0,0,0,0,-0.074388552,-0.070364563,-0.017659624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-0.32668683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010518093,-0.015071176,-0.0040348102,0,0,0,0,0,0,0,-0.019495532,-0.081982864,-0.32668683,-0.061522226,-0.0056241079,0,0,0,0,0,0,-0.042296217,-0.10317156,-0.26291958,-0.067963763,-0.0030901685,0,0,0,0,0,0,0,0,-0.051260115,-0.048487241,-0.012169001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-0.17928654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0057723557,-0.0082710988,-0.0022143139,0,0,0,0,0,0,0,-0.010699196,-0.0449924,-0.17928654,-0.033763551,-0.0030865244,0,0,0,0,0,0,-0.023212269,-0.056620811,-0.14429092,-0.037298683,-0.0016958922,0,0,0,0,0,0,0,0,-0.028131679,-0.026609918,-0.0066783781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,-0.031886261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010266182,-0.0014710218,-0.00039381756,0,0,0,0,0,0,0,-0.0019028609,-0.0080019356,-0.031886261,-0.0060048755,-0.00054894092,0,0,0,0,0,0,-0.0041283214,-0.010070058,-0.02566226,-0.0066336016,-0.00030161583,0,0,0,0,0,0,0,0,-0.0050032424,-0.004732596,-0.0011877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.11551402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037191192,0.0053290552,0.0014266788,0,0,0,0,0,0,0,0.0068934745,0.028988529,0.11551402,0.0217538,0.0019886425,0,0,0,0,0,0,0.014955627,0.036480694,0.092966399,0.024031479,0.0010926605,0,0,0,0,0,0,0,0,0.018125194,0.017144726,0.0043028679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.26291431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084648566,0.012129132,0.0032471751,0,0,0,0,0,0,0,0.01568981,0.065978993,0.26291431,0.049512475,0.004526226,0,0,0,0,0,0,0.034039575,0.083031447,0.21159506,0.05469656,0.0024869369,0,0,0,0,0,0,0,0,0.04125363,0.039022049,0.0097934909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.41031459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013210594,0.018929209,0.0050676714,0,0,0,0,0,0,0,0.024486145,0.10296946,0.41031459,0.07727115,0.0070638095,0,0,0,0,0,0,0.053123523,0.1295822,0.33022372,0.085361641,0.0038812132,0,0,0,0,0,0,0,0,0.064382067,0.060899371,0.015284114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.55771487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017956332,0.025729286,0.0068881677,0,0,0,0,0,0,0,0.033282481,0.13995992,0.55771487,0.10502983,0.0096013929,0,0,0,0,0,0,0.072207471,0.17613295,0.44885238,0.11602672,0.0052754896,0,0,0,0,0,0,0,0,0.087510503,0.082776693,0.020774737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.70511516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022702069,0.032529363,0.0087086641,0,0,0,0,0,0,0,0.042078816,0.17695039,0.70511516,0.1327885,0.012138976,0,0,0,0,0,0,0.091291419,0.2226837,0.56748103,0.1466918,0.0066697659,0,0,0,0,0,0,0,0,0.11063894,0.10465402,0.02626536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.85251544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027447806,0.03932944,0.01052916,0,0,0,0,0,0,0,0.050875152,0.21394085,0.85251544,0.16054718,0.01467656,0,0,0,0,0,0,0.11037537,0.26923446,0.68610969,0.17735688,0.0080640423,0,0,0,0,0,0,0,0,0.13376738,0.12653134,0.031755983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0.99991573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032193544,0.046129517,0.012349657,0,0,0,0,0,0,0,0.059671487,0.25093131,0.99991573,0.18830585,0.017214143,0,0,0,0,0,0,0.12945931,0.31578521,0.80473835,0.20802196,0.0094583187,0,0,0,0,0,0,0,0,0.15689581,0.14840866,0.037246606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1.147316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036939281,0.052929594,0.014170153,0,0,0,0,0,0,0,0.068467822,0.28792178,1.147316,0.21606453,0.019751727,0,0,0,0,0,0,0.14854326,0.36233596,0.92336701,0.23868705,0.010852595,0,0,0,0,0,0,0,0,0.18002425,0.17028598,0.042737229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1.2947163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041685019,0.059729671,0.015990649,0,0,0,0,0,0,0,0.077264158,0.32491224,1.2947163,0.2438232,0.02228931,0,0,0,0,0,0,0.16762721,0.40888671,1.0419957,0.26935213,0.012246871,0,0,0,0,0,0,0,0,0.20315269,0.1921633,0.048227852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1.4421166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046430756,0.066529748,0.017811146,0,0,0,0,0,0,0,0.086060493,0.36190271,1.4421166,0.27158188,0.024826894,0,0,0,0,0,0,0.18671116,0.45543747,1.1606243,0.30001721,0.013641148,0,0,0,0,0,0,0,0,0.22628112,0.21404063,0.053718475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1.5895169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051176494,0.073329825,0.019631642,0,0,0,0,0,0,0,0.094856829,0.39889317,1.5895169,0.29934055,0.027364477,0,0,0,0,0,0,0.20579511,0.50198822,1.279253,0.33068229,0.015035424,0,0,0,0,0,0,0,0,0.24940956,0.23591795,0.059209098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1.7369171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055922231,0.080129902,0.021452138,0,0,0,0,0,0,0,0.10365316,0.43588364,1.7369171,0.32709923,0.029902061,0,0,0,0,0,0,0.22487905,0.54853897,1.3978816,0.36134737,0.0164297,0,0,0,0,0,0,0,0,0.27253799,0.25779527,0.064699721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1.8843174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060667968,0.08692998,0.023272635,0,0,0,0,0,0,0,0.1124495,0.4728741,1.8843174,0.3548579,0.032439644,0,0,0,0,0,0,0.243963,0.59508972,1.5165103,0.39201245,0.017823977,0,0,0,0,0,0,0,0,0.29566643,0.27967259,0.070190344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2.0317177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065413706,0.093730057,0.025093131,0,0,0,0,0,0,0,0.12124583,0.50986456,2.0317177,0.38261658,0.034977228,0,0,0,0,0,0,0.26304695,0.64164048,1.635139,0.42267753,0.019218253,0,0,0,0,0,0,0,0,0.31879487,0.30154992,0.075680967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2.179118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070159443,0.10053013,0.026913627,0,0,0,0,0,0,0,0.13004217,0.54685503,2.179118,0.41037525,0.037514811,0,0,0,0,0,0,0.2821309,0.68819123,1.7537676,0.45334261,0.020612529,0,0,0,0,0,0,0,0,0.3419233,0.32342724,0.08117159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2.3265183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074905181,0.10733021,0.028734124,0,0,0,0,0,0,0,0.13883851,0.58384549,2.3265183,0.43813393,0.040052395,0,0,0,0,0,0,0.30121485,0.73474198,1.8723963,0.48400769,0.022006806,0,0,0,0,0,0,0,0,0.36505174,0.34530456,0.086662213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2.4739186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079650918,0.11413029,0.03055462,0,0,0,0,0,0,0,0.14763484,0.62083596,2.4739186,0.4658926,0.042589978,0,0,0,0,0,0,0.32029879,0.78129273,1.9910249,0.51467277,0.023401082,0,0,0,0,0,0,0,0,0.38818018,0.36718188,0.092152836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2.6213188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084396656,0.12093036,0.032375116,0,0,0,0,0,0,0,0.15643118,0.65782642,2.6213188,0.49365128,0.045127561,0,0,0,0,0,0,0.33938274,0.82784349,2.1096536,0.54533785,0.024795359,0,0,0,0,0,0,0,0,0.41130861,0.3890592,0.097643459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2.7687191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089142393,0.12773044,0.034195613,0,0,0,0,0,0,0,0.16522751,0.69481689,2.7687191,0.52140995,0.047665145,0,0,0,0,0,0,0.35846669,0.87439424,2.2282823,0.57600294,0.026189635,0,0,0,0,0,0,0,0,0.43443705,0.41093653,0.10313408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2.9161194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093888131,0.13453052,0.036016109,0,0,0,0,0,0,0,0.17402385,0.73180735,2.9161194,0.54916863,0.050202728,0,0,0,0,0,0,0.37755064,0.92094499,2.3469109,0.60666802,0.027583911,0,0,0,0,0,0,0,0,0.45756549,0.43281385,0.1086247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3.0635197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098633868,0.1413306,0.037836605,0,0,0,0,0,0,0,0.18282018,0.76879781,3.0635197,0.5769273,0.052740312,0,0,0,0,0,0,0.39663459,0.96749574,2.4655396,0.6373331,0.028978188,0,0,0,0,0,0,0,0,0.48069392,0.45469117,0.11411533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3.21092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10337961,0.14813067,0.039657102,0,0,0,0,0,0,0,0.19161652,0.80578828,3.21092,0.60468598,0.055277895,0,0,0,0,0,0,0.41571853,1.0140465,2.5841682,0.66799818,0.030372464,0,0,0,0,0,0,0,0,0.50382236,0.47656849,0.11960595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,3.3583203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10812534,0.15493075,0.041477598,0,0,0,0,0,0,0,0.20041285,0.84277874,3.3583203,0.63244465,0.057815479,0,0,0,0,0,0,0.43480248,1.0605972,2.7027969,0.69866326,0.03176674,0,0,0,0,0,0,0,0,0.5269508,0.49844582,0.12509657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3.5057206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11287108,0.16173083,0.043298094,0,0,0,0,0,0,0,0.20920919,0.87976921,3.5057206,0.66020333,0.060353062,0,0,0,0,0,0,0.45388643,1.107148,2.8214256,0.72932834,0.033161017,0,0,0,0,0,0,0,0,0.55007923,0.52032314,0.1305872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3.6531208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11761682,0.1685309,0.045118591,0,0,0,0,0,0,0,0.21800552,0.91675967,3.6531208,0.687962,0.062890646,0,0,0,0,0,0,0.47297038,1.1536988,2.9400542,0.75999342,0.034555293,0,0,0,0,0,0,0,0,0.57320767,0.54220046,0.13607782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3.8005211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12236256,0.17533098,0.046939087,0,0,0,0,0,0,0,0.22680186,0.95375013,3.8005211,0.71572068,0.065428229,0,0,0,0,0,0,0.49205433,1.2002495,3.0586829,0.7906585,0.035949569,0,0,0,0,0,0,0,0,0.59633611,0.56407778,0.14156844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3.9479214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12710829,0.18213106,0.048759583,0,0,0,0,0,0,0,0.2355982,0.9907406,3.9479214,0.74347935,0.067965813,0,0,0,0,0,0,0.51113827,1.2468003,3.1773115,0.82132358,0.037343846,0,0,0,0,0,0,0,0,0.61946454,0.58595511,0.14705907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
