Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa)
972,275.76427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.476992,71.247167,19.780956,0,0,0,0,0,0,12.851983,151.95304,223.83505,46.188578,0.5071034,0,0,0,0,0,0,8.4387197,16.794741,1.4580882,0,0,0,0,0,0,0,0,0,0,0,1.7413855,0,0,0,0,0,0
973,275.89727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.489279,71.281529,19.790496,0,0,0,0,0,0,12.858181,152.02632,223.94301,46.210854,0.50734798,0,0,0,0,0,0,8.4427896,16.802841,1.4587914,0,0,0,0,0,0,0,0,0,0,0,1.7422254,0,0,0,0,0,0
974,276.03027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.501567,71.315892,19.800037,0,0,0,0,0,0,12.86438,152.09961,224.05096,46.233131,0.50759255,0,0,0,0,0,0,8.4468596,16.810941,1.4594947,0,0,0,0,0,0,0,0,0,0,0,1.7430652,0,0,0,0,0,0
975,276.16327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.513854,71.350254,19.809577,0,0,0,0,0,0,12.870578,152.1729,224.15892,46.255408,0.50783713,0,0,0,0,0,0,8.4509296,16.819041,1.4601979,0,0,0,0,0,0,0,0,0,0,0,1.7439051,0,0,0,0,0,0
976,276.29627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.526142,71.384616,19.819117,0,0,0,0,0,0,12.876777,152.24618,224.26687,46.277684,0.5080817,0,0,0,0,0,0,8.4549996,16.827141,1.4609011,0,0,0,0,0,0,0,0,0,0,0,1.744745,0,0,0,0,0,0
977,276.42928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.538429,71.418979,19.828658,0,0,0,0,0,0,12.882975,152.31947,224.37483,46.299961,0.50832628,0,0,0,0,0,0,8.4590696,16.835241,1.4616044,0,0,0,0,0,0,0,0,0,0,0,1.7455848,0,0,0,0,0,0
978,276.56228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.550717,71.453341,19.838198,0,0,0,0,0,0,12.889174,152.39276,224.48278,46.322238,0.50857085,0,0,0,0,0,0,8.4631396,16.843341,1.4623076,0,0,0,0,0,0,0,0,0,0,0,1.7464247,0,0,0,0,0,0
979,276.69528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.563005,71.487704,19.847738,0,0,0,0,0,0,12.895372,152.46604,224.59074,46.344514,0.50881543,0,0,0,0,0,0,8.4672095,16.851441,1.4630108,0,0,0,0,0,0,0,0,0,0,0,1.7472646,0,0,0,0,0,0
980,276.82828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.575292,71.522066,19.857279,0,0,0,0,0,0,12.901571,152.53933,224.69869,46.366791,0.50906,0,0,0,0,0,0,8.4712795,16.859541,1.4637141,0,0,0,0,0,0,0,0,0,0,0,1.7481044,0,0,0,0,0,0
981,276.96128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.58758,71.556428,19.866819,0,0,0,0,0,0,12.907769,152.61262,224.80665,46.389068,0.50930458,0,0,0,0,0,0,8.4753495,16.867641,1.4644173,0,0,0,0,0,0,0,0,0,0,0,1.7489443,0,0,0,0,0,0
982,277.09428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.599867,71.590791,19.876359,0,0,0,0,0,0,12.913968,152.6859,224.9146,46.411344,0.50954915,0,0,0,0,0,0,8.4794195,16.875741,1.4651205,0,0,0,0,0,0,0,0,0,0,0,1.7497842,0,0,0,0,0,0
983,277.22728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.612155,71.625153,19.8859,0,0,0,0,0,0,12.920166,152.75919,225.02256,46.433621,0.50979373,0,0,0,0,0,0,8.4834895,16.883842,1.4658238,0,0,0,0,0,0,0,0,0,0,0,1.750624,0,0,0,0,0,0
984,277.36028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.624442,71.659516,19.89544,0,0,0,0,0,0,12.926364,152.83248,225.13052,46.455898,0.5100383,0,0,0,0,0,0,8.4875594,16.891942,1.466527,0,0,0,0,0,0,0,0,0,0,0,1.7514639,0,0,0,0,0,0
985,277.49328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.63673,71.693878,19.90498,0,0,0,0,0,0,12.932563,152.90576,225.23847,46.478175,0.51028288,0,0,0,0,0,0,8.4916294,16.900042,1.4672302,0,0,0,0,0,0,0,0,0,0,0,1.7523038,0,0,0,0,0,0
986,277.62628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.649017,71.72824,19.914521,0,0,0,0,0,0,12.938761,152.97905,225.34643,46.500451,0.51052745,0,0,0,0,0,0,8.4956994,16.908142,1.4679335,0,0,0,0,0,0,0,0,0,0,0,1.7531436,0,0,0,0,0,0
987,277.75928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.661305,71.762603,19.924061,0,0,0,0,0,0,12.94496,153.05234,225.45438,46.522728,0.51077203,0,0,0,0,0,0,8.4997694,16.916242,1.4686367,0,0,0,0,0,0,0,0,0,0,0,1.7539835,0,0,0,0,0,0
988,277.89228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.673592,71.796965,19.933601,0,0,0,0,0,0,12.951158,153.12562,225.56234,46.545005,0.5110166,0,0,0,0,0,0,8.5038394,16.924342,1.4693399,0,0,0,0,0,0,0,0,0,0,0,1.7548234,0,0,0,0,0,0
989,278.02528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68588,71.831328,19.943141,0,0,0,0,0,0,12.957357,153.19891,225.67029,46.567281,0.51126118,0,0,0,0,0,0,8.5079094,16.932442,1.4700432,0,0,0,0,0,0,0,0,0,0,0,1.7556632,0,0,0,0,0,0
990,278.15828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.698167,71.86569,19.952682,0,0,0,0,0,0,12.963555,153.2722,225.77825,46.589558,0.51150576,0,0,0,0,0,0,8.5119793,16.940542,1.4707464,0,0,0,0,0,0,0,0,0,0,0,1.7565031,0,0,0,0,0,0
991,278.29128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.710455,71.900052,19.962222,0,0,0,0,0,0,12.969754,153.34548,225.8862,46.611835,0.51175033,0,0,0,0,0,0,8.5160493,16.948642,1.4714496,0,0,0,0,0,0,0,0,0,0,0,1.757343,0,0,0,0,0,0
992,278.42429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.722742,71.934415,19.971762,0,0,0,0,0,0,12.975952,153.41877,225.99416,46.634111,0.51199491,0,0,0,0,0,0,8.5201193,16.956742,1.4721529,0,0,0,0,0,0,0,0,0,0,0,1.7581828,0,0,0,0,0,0
993,278.55729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73503,71.968777,19.981303,0,0,0,0,0,0,12.982151,153.49206,226.10211,46.656388,0.51223948,0,0,0,0,0,0,8.5241893,16.964842,1.4728561,0,0,0,0,0,0,0,0,0,0,0,1.7590227,0,0,0,0,0,0
994,278.69029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.747317,72.00314,19.990843,0,0,0,0,0,0,12.988349,153.56534,226.21007,46.678665,0.51248406,0,0,0,0,0,0,8.5282593,16.972942,1.4735593,0,0,0,0,0,0,0,0,0,0,0,1.7598626,0,0,0,0,0,0
995,278.82329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.759605,72.037502,20.000383,0,0,0,0,0,0,12.994548,153.63863,226.31802,46.700941,0.51272863,0,0,0,0,0,0,8.5323292,16.981042,1.4742626,0,0,0,0,0,0,0,0,0,0,0,1.7607024,0,0,0,0,0,0
996,278.95629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.771892,72.071864,20.009924,0,0,0,0,0,0,13.000746,153.71192,226.42598,46.723218,0.51297321,0,0,0,0,0,0,8.5363992,16.989143,1.4749658,0,0,0,0,0,0,0,0,0,0,0,1.7615423,0,0,0,0,0,0
997,279.08929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.78418,72.106227,20.019464,0,0,0,0,0,0,13.006945,153.7852,226.53393,46.745495,0.51321778,0,0,0,0,0,0,8.5404692,16.997243,1.475669,0,0,0,0,0,0,0,0,0,0,0,1.7623822,0,0,0,0,0,0
998,279.22229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.796467,72.140589,20.029004,0,0,0,0,0,0,13.013143,153.85849,226.64189,46.767771,0.51346236,0,0,0,0,0,0,8.5445392,17.005343,1.4763723,0,0,0,0,0,0,0,0,0,0,0,1.763222,0,0,0,0,0,0
999,279.35529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.808755,72.174952,20.038545,0,0,0,0,0,0,13.019342,153.93178,226.74985,46.790048,0.51370693,0,0,0,0,0,0,8.5486092,17.013443,1.4770755,0,0,0,0,0,0,0,0,0,0,0,1.7640619,0,0,0,0,0,0
1000,279.48829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.821042,72.209314,20.048085,0,0,0,0,0,0,13.02554,154.00506,226.8578,46.812325,0.51395151,0,0,0,0,0,0,8.5526792,17.021543,1.4777787,0,0,0,0,0,0,0,0,0,0,0,1.7649018,0,0,0,0,0,0
1001,279.62129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.83333,72.243676,20.057625,0,0,0,0,0,0,13.031739,154.07835,226.96576,46.834601,0.51419608,0,0,0,0,0,0,8.5567491,17.029643,1.478482,0,0,0,0,0,0,0,0,0,0,0,1.7657417,0,0,0,0,0,0
1002,279.75429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.845617,72.278039,20.067166,0,0,0,0,0,0,13.037937,154.15164,227.07371,46.856878,0.51444066,0,0,0,0,0,0,8.5608191,17.037743,1.4791852,0,0,0,0,0,0,0,0,0,0,0,1.7665815,0,0,0,0,0,0
1003,279.88729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.857905,72.312401,20.076706,0,0,0,0,0,0,13.044136,154.22492,227.18167,46.879155,0.51468523,0,0,0,0,0,0,8.5648891,17.045843,1.4798884,0,0,0,0,0,0,0,0,0,0,0,1.7674214,0,0,0,0,0,0
1004,280.02029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.870192,72.346764,20.086246,0,0,0,0,0,0,13.050334,154.29821,227.28962,46.901431,0.51492981,0,0,0,0,0,0,8.5689591,17.053943,1.4805917,0,0,0,0,0,0,0,0,0,0,0,1.7682613,0,0,0,0,0,0
1005,280.15329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.88248,72.381126,20.095787,0,0,0,0,0,0,13.056533,154.3715,227.39758,46.923708,0.51517438,0,0,0,0,0,0,8.5730291,17.062043,1.4812949,0,0,0,0,0,0,0,0,0,0,0,1.7691011,0,0,0,0,0,0
1006,280.2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.894767,72.415488,20.105327,0,0,0,0,0,0,13.062731,154.44478,227.50553,46.945985,0.51541896,0,0,0,0,0,0,8.577099,17.070143,1.4819981,0,0,0,0,0,0,0,0,0,0,0,1.769941,0,0,0,0,0,0
1007,280.4193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.907055,72.449851,20.114867,0,0,0,0,0,0,13.06893,154.51807,227.61349,46.968262,0.51566353,0,0,0,0,0,0,8.581169,17.078243,1.4827014,0,0,0,0,0,0,0,0,0,0,0,1.7707809,0,0,0,0,0,0
1008,280.5523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.919342,72.484213,20.124408,0,0,0,0,0,0,13.075128,154.59136,227.72144,46.990538,0.51590811,0,0,0,0,0,0,8.585239,17.086344,1.4834046,0,0,0,0,0,0,0,0,0,0,0,1.7716207,0,0,0,0,0,0
1009,280.6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.93163,72.518576,20.133948,0,0,0,0,0,0,13.081327,154.66464,227.8294,47.012815,0.51615268,0,0,0,0,0,0,8.589309,17.094444,1.4841078,0,0,0,0,0,0,0,0,0,0,0,1.7724606,0,0,0,0,0,0
1010,280.8183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.943917,72.552938,20.143488,0,0,0,0,0,0,13.087525,154.73793,227.93735,47.035092,0.51639726,0,0,0,0,0,0,8.593379,17.102544,1.4848111,0,0,0,0,0,0,0,0,0,0,0,1.7733005,0,0,0,0,0,0
1011,280.9513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.956205,72.5873,20.153029,0,0,0,0,0,0,13.093724,154.81122,228.04531,47.057368,0.51664183,0,0,0,0,0,0,8.597449,17.110644,1.4855143,0,0,0,0,0,0,0,0,0,0,0,1.7741403,0,0,0,0,0,0
1012,281.0843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.968493,72.621663,20.162569,0,0,0,0,0,0,13.099922,154.8845,228.15326,47.079645,0.51688641,0,0,0,0,0,0,8.6015189,17.118744,1.4862175,0,0,0,0,0,0,0,0,0,0,0,1.7749802,0,0,0,0,0,0
1013,281.2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.98078,72.656025,20.172109,0,0,0,0,0,0,13.106121,154.95779,228.26122,47.101922,0.51713099,0,0,0,0,0,0,8.6055889,17.126844,1.4869208,0,0,0,0,0,0,0,0,0,0,0,1.7758201,0,0,0,0,0,0
1014,281.3503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.993068,72.690388,20.18165,0,0,0,0,0,0,13.112319,155.03108,228.36917,47.124198,0.51737556,0,0,0,0,0,0,8.6096589,17.134944,1.487624,0,0,0,0,0,0,0,0,0,0,0,1.7766599,0,0,0,0,0,0
1015,281.4833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.005355,72.72475,20.19119,0,0,0,0,0,0,13.118518,155.10437,228.47713,47.146475,0.51762014,0,0,0,0,0,0,8.6137289,17.143044,1.4883272,0,0,0,0,0,0,0,0,0,0,0,1.7774998,0,0,0,0,0,0
1016,281.6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.017643,72.759112,20.20073,0,0,0,0,0,0,13.124716,155.17765,228.58509,47.168752,0.51786471,0,0,0,0,0,0,8.6177989,17.151144,1.4890305,0,0,0,0,0,0,0,0,0,0,0,1.7783397,0,0,0,0,0,0
1017,281.7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.02993,72.793475,20.210271,0,0,0,0,0,0,13.130915,155.25094,228.69304,47.191028,0.51810929,0,0,0,0,0,0,8.6218688,17.159244,1.4897337,0,0,0,0,0,0,0,0,0,0,0,1.7791795,0,0,0,0,0,0
1018,281.8823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.042218,72.827837,20.219811,0,0,0,0,0,0,13.137113,155.32423,228.801,47.213305,0.51835386,0,0,0,0,0,0,8.6259388,17.167344,1.4904369,0,0,0,0,0,0,0,0,0,0,0,1.7800194,0,0,0,0,0,0
1019,282.0153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.054505,72.8622,20.229351,0,0,0,0,0,0,13.143312,155.39751,228.90895,47.235582,0.51859844,0,0,0,0,0,0,8.6300088,17.175444,1.4911402,0,0,0,0,0,0,0,0,0,0,0,1.7808593,0,0,0,0,0,0
1020,282.14831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.066793,72.896562,20.238892,0,0,0,0,0,0,13.14951,155.4708,229.01691,47.257858,0.51884301,0,0,0,0,0,0,8.6340788,17.183544,1.4918434,0,0,0,0,0,0,0,0,0,0,0,1.7816991,0,0,0,0,0,0
1021,282.28131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.07908,72.930924,20.248432,0,0,0,0,0,0,13.155709,155.54409,229.12486,47.280135,0.51908759,0,0,0,0,0,0,8.6381488,17.191645,1.4925466,0,0,0,0,0,0,0,0,0,0,0,1.782539,0,0,0,0,0,0
1022,282.41431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.091368,72.965287,20.257972,0,0,0,0,0,0,13.161907,155.61737,229.23282,47.302412,0.51933216,0,0,0,0,0,0,8.6422188,17.199745,1.4932499,0,0,0,0,0,0,0,0,0,0,0,1.7833789,0,0,0,0,0,0
1023,282.54731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.103655,72.999649,20.267513,0,0,0,0,0,0,13.168106,155.69066,229.34077,47.324688,0.51957674,0,0,0,0,0,0,8.6462887,17.207845,1.4939531,0,0,0,0,0,0,0,0,0,0,0,1.7842187,0,0,0,0,0,0
1024,282.68031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.115943,73.034012,20.277053,0,0,0,0,0,0,13.174304,155.76395,229.44873,47.346965,0.51982131,0,0,0,0,0,0,8.6503587,17.215945,1.4946563,0,0,0,0,0,0,0,0,0,0,0,1.7850586,0,0,0,0,0,0
1025,282.81331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.12823,73.068374,20.286593,0,0,0,0,0,0,13.180503,155.83723,229.55668,47.369242,0.52006589,0,0,0,0,0,0,8.6544287,17.224045,1.4953596,0,0,0,0,0,0,0,0,0,0,0,1.7858985,0,0,0,0,0,0
1026,282.94631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.140518,73.102736,20.296134,0,0,0,0,0,0,13.186701,155.91052,229.66464,47.391518,0.52031046,0,0,0,0,0,0,8.6584987,17.232145,1.4960628,0,0,0,0,0,0,0,0,0,0,0,1.7867383,0,0,0,0,0,0
1027,283.07931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.152805,73.137099,20.305674,0,0,0,0,0,0,13.1929,155.98381,229.77259,47.413795,0.52055504,0,0,0,0,0,0,8.6625687,17.240245,1.496766,0,0,0,0,0,0,0,0,0,0,0,1.7875782,0,0,0,0,0,0
1028,283.21231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.165093,73.171461,20.315214,0,0,0,0,0,0,13.199098,156.05709,229.88055,47.436072,0.52079961,0,0,0,0,0,0,8.6666386,17.248345,1.4974693,0,0,0,0,0,0,0,0,0,0,0,1.7884181,0,0,0,0,0,0
1029,283.34531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.17738,73.205824,20.324755,0,0,0,0,0,0,13.205297,156.13038,229.9885,47.458349,0.52104419,0,0,0,0,0,0,8.6707086,17.256445,1.4981725,0,0,0,0,0,0,0,0,0,0,0,1.7892579,0,0,0,0,0,0
1030,283.47831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.189668,73.240186,20.334295,0,0,0,0,0,0,13.211495,156.20367,230.09646,47.480625,0.52128876,0,0,0,0,0,0,8.6747786,17.264545,1.4988757,0,0,0,0,0,0,0,0,0,0,0,1.7900978,0,0,0,0,0,0
1031,283.61131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.201955,73.274548,20.343835,0,0,0,0,0,0,13.217694,156.27695,230.20442,47.502902,0.52153334,0,0,0,0,0,0,8.6788486,17.272645,1.499579,0,0,0,0,0,0,0,0,0,0,0,1.7909377,0,0,0,0,0,0
1032,283.74431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.214243,73.308911,20.353375,0,0,0,0,0,0,13.223892,156.35024,230.31237,47.525179,0.52177791,0,0,0,0,0,0,8.6829186,17.280745,1.5002822,0,0,0,0,0,0,0,0,0,0,0,1.7917775,0,0,0,0,0,0
1033,283.87731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22653,73.343273,20.362916,0,0,0,0,0,0,13.230091,156.42353,230.42033,47.547455,0.52202249,0,0,0,0,0,0,8.6869886,17.288845,1.5009854,0,0,0,0,0,0,0,0,0,0,0,1.7926174,0,0,0,0,0,0
1034,284.01031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.238818,73.377636,20.372456,0,0,0,0,0,0,13.236289,156.49681,230.52828,47.569732,0.52226706,0,0,0,0,0,0,8.6910585,17.296946,1.5016887,0,0,0,0,0,0,0,0,0,0,0,1.7934573,0,0,0,0,0,0
1035,284.14332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.251105,73.411998,20.381996,0,0,0,0,0,0,13.242488,156.5701,230.63624,47.592009,0.52251164,0,0,0,0,0,0,8.6951285,17.305046,1.5023919,0,0,0,0,0,0,0,0,0,0,0,1.7942971,0,0,0,0,0,0
1036,284.27632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.263393,73.44636,20.391537,0,0,0,0,0,0,13.248686,156.64339,230.74419,47.614285,0.52275622,0,0,0,0,0,0,8.6991985,17.313146,1.5030951,0,0,0,0,0,0,0,0,0,0,0,1.795137,0,0,0,0,0,0
1037,284.40932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.27568,73.480723,20.401077,0,0,0,0,0,0,13.254885,156.71667,230.85215,47.636562,0.52300079,0,0,0,0,0,0,8.7032685,17.321246,1.5037984,0,0,0,0,0,0,0,0,0,0,0,1.7959769,0,0,0,0,0,0
1038,284.54232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.287968,73.515085,20.410617,0,0,0,0,0,0,13.261083,156.78996,230.9601,47.658839,0.52324537,0,0,0,0,0,0,8.7073385,17.329346,1.5045016,0,0,0,0,0,0,0,0,0,0,0,1.7968168,0,0,0,0,0,0
1039,284.67532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.300255,73.549448,20.420158,0,0,0,0,0,0,13.267282,156.86325,231.06806,47.681115,0.52348994,0,0,0,0,0,0,8.7114084,17.337446,1.5052048,0,0,0,0,0,0,0,0,0,0,0,1.7976566,0,0,0,0,0,0
1040,284.80832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.312543,73.58381,20.429698,0,0,0,0,0,0,13.27348,156.93653,231.17601,47.703392,0.52373452,0,0,0,0,0,0,8.7154784,17.345546,1.5059081,0,0,0,0,0,0,0,0,0,0,0,1.7984965,0,0,0,0,0,0
1041,284.94132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32483,73.618172,20.439238,0,0,0,0,0,0,13.279679,157.00982,231.28397,47.725669,0.52397909,0,0,0,0,0,0,8.7195484,17.353646,1.5066113,0,0,0,0,0,0,0,0,0,0,0,1.7993364,0,0,0,0,0,0
1042,285.07432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.337118,73.652535,20.448779,0,0,0,0,0,0,13.285877,157.08311,231.39192,47.747945,0.52422367,0,0,0,0,0,0,8.7236184,17.361746,1.5073145,0,0,0,0,0,0,0,0,0,0,0,1.8001762,0,0,0,0,0,0
1043,285.20732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.349405,73.686897,20.458319,0,0,0,0,0,0,13.292076,157.15639,231.49988,47.770222,0.52446824,0,0,0,0,0,0,8.7276884,17.369846,1.5080178,0,0,0,0,0,0,0,0,0,0,0,1.8010161,0,0,0,0,0,0
1044,285.34032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.361693,73.72126,20.467859,0,0,0,0,0,0,13.298274,157.22968,231.60783,47.792499,0.52471282,0,0,0,0,0,0,8.7317584,17.377946,1.508721,0,0,0,0,0,0,0,0,0,0,0,1.801856,0,0,0,0,0,0
1045,285.47332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.373981,73.755622,20.4774,0,0,0,0,0,0,13.304473,157.30297,231.71579,47.814775,0.52495739,0,0,0,0,0,0,8.7358283,17.386046,1.5094242,0,0,0,0,0,0,0,0,0,0,0,1.8026958,0,0,0,0,0,0
1046,285.60632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.386268,73.789984,20.48694,0,0,0,0,0,0,13.310671,157.37625,231.82374,47.837052,0.52520197,0,0,0,0,0,0,8.7398983,17.394146,1.5101275,0,0,0,0,0,0,0,0,0,0,0,1.8035357,0,0,0,0,0,0
1047,285.73932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.398555,73.824345,20.49648,0,0,0,0,0,0,13.316869,157.44954,231.93169,47.859328,0.52544653,0,0,0,0,0,0,8.7439681,17.402246,1.5108307,0,0,0,0,0,0,0,0,0,0,0,1.8043755,0,0,0,0,0,0
1048,285.77007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.401396,73.832289,20.498686,0,0,0,0,0,0,13.318302,157.46648,231.95665,47.864478,0.52550307,0,0,0,0,0,0,8.744909,17.404119,1.5109933,0,0,0,0,0,0,0,0,0,0,0,1.8045697,0,0,0,0,0,0
1049,285.80081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.404236,73.840234,20.500891,0,0,0,0,0,0,13.319735,157.48342,231.98161,47.869628,0.52555962,0,0,0,0,0,0,8.74585,17.405992,1.5111558,0,0,0,0,0,0,0,0,0,0,0,1.8047639,0,0,0,0,0,0
1050,285.83156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.407077,73.848178,20.503097,0,0,0,0,0,0,13.321168,157.50037,232.00657,47.874778,0.52561616,0,0,0,0,0,0,8.7467909,17.407864,1.5113184,0,0,0,0,0,0,0,0,0,0,0,1.804958,0,0,0,0,0,0
1051,285.86231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.409918,73.856123,20.505303,0,0,0,0,0,0,13.322601,157.51731,232.03153,47.879929,0.52567271,0,0,0,0,0,0,8.7477319,17.409737,1.511481,0,0,0,0,0,0,0,0,0,0,0,1.8051522,0,0,0,0,0,0
1052,285.89306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.412759,73.864067,20.507508,0,0,0,0,0,0,13.324034,157.53425,232.05649,47.885079,0.52572925,0,0,0,0,0,0,8.7486729,17.41161,1.5116436,0,0,0,0,0,0,0,0,0,0,0,1.8053464,0,0,0,0,0,0
