Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa)
4693,84.122899,0,0,0,0,0,0,0,0,0,0,0.24462309,0,0,0,0,0,10.842471,33.149328,4.4633115,0,0,0,0,13.551362,40.358856,5.9719206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,83.590817,0,0,0,0,0,0,0,0,0,0,0.24307583,0,0,0,0,0,10.773892,32.939656,4.4350808,0,0,0,0,13.465648,40.103584,5.9341478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,83.058734,0,0,0,0,0,0,0,0,0,0,0.24152857,0,0,0,0,0,10.705313,32.729985,4.4068501,0,0,0,0,13.379935,39.848312,5.8963751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,82.526652,0,0,0,0,0,0,0,0,0,0,0.23998132,0,0,0,0,0,10.636733,32.520313,4.3786193,0,0,0,0,13.294222,39.59304,5.8586023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,81.994569,0,0,0,0,0,0,0,0,0,0,0.23843406,0,0,0,0,0,10.568154,32.310642,4.3503886,0,0,0,0,13.208509,39.337767,5.8208295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,81.462487,0,0,0,0,0,0,0,0,0,0,0.23688681,0,0,0,0,0,10.499575,32.10097,4.3221579,0,0,0,0,13.122796,39.082495,5.7830568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,80.930405,0,0,0,0,0,0,0,0,0,0,0.23533955,0,0,0,0,0,10.430995,31.891299,4.2939272,0,0,0,0,13.037082,38.827223,5.745284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,80.398322,0,0,0,0,0,0,0,0,0,0,0.23379229,0,0,0,0,0,10.362416,31.681627,4.2656965,0,0,0,0,12.951369,38.571951,5.7075113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,79.86624,0,0,0,0,0,0,0,0,0,0,0.23224504,0,0,0,0,0,10.293837,31.471956,4.2374658,0,0,0,0,12.865656,38.316678,5.6697385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,79.334157,0,0,0,0,0,0,0,0,0,0,0.23069778,0,0,0,0,0,10.225258,31.262284,4.209235,0,0,0,0,12.779943,38.061406,5.6319657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,78.802075,0,0,0,0,0,0,0,0,0,0,0.22915053,0,0,0,0,0,10.156678,31.052613,4.1810043,0,0,0,0,12.69423,37.806134,5.594193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,78.269992,0,0,0,0,0,0,0,0,0,0,0.22760327,0,0,0,0,0,10.088099,30.842941,4.1527736,0,0,0,0,12.608516,37.550862,5.5564202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,77.73791,0,0,0,0,0,0,0,0,0,0,0.22605601,0,0,0,0,0,10.01952,30.63327,4.1245429,0,0,0,0,12.522803,37.295589,5.5186474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,77.205827,0,0,0,0,0,0,0,0,0,0,0.22450876,0,0,0,0,0,9.9509404,30.423598,4.0963122,0,0,0,0,12.43709,37.040317,5.4808747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,76.673745,0,0,0,0,0,0,0,0,0,0,0.2229615,0,0,0,0,0,9.8823611,30.213927,4.0680815,0,0,0,0,12.351377,36.785045,5.4431019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,76.141662,0,0,0,0,0,0,0,0,0,0,0.22141425,0,0,0,0,0,9.8137818,30.004255,4.0398507,0,0,0,0,12.265664,36.529773,5.4053292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,75.60958,0,0,0,0,0,0,0,0,0,0,0.21986699,0,0,0,0,0,9.7452025,29.794584,4.01162,0,0,0,0,12.179951,36.274501,5.3675564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,75.077497,0,0,0,0,0,0,0,0,0,0,0.21831973,0,0,0,0,0,9.6766232,29.584912,3.9833893,0,0,0,0,12.094237,36.019228,5.3297836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,74.545415,0,0,0,0,0,0,0,0,0,0,0.21677248,0,0,0,0,0,9.6080439,29.37524,3.9551586,0,0,0,0,12.008524,35.763956,5.2920109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,74.013332,0,0,0,0,0,0,0,0,0,0,0.21522522,0,0,0,0,0,9.5394646,29.165569,3.9269279,0,0,0,0,11.922811,35.508684,5.2542381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,73.48125,0,0,0,0,0,0,0,0,0,0,0.21367797,0,0,0,0,0,9.4708853,28.955897,3.8986971,0,0,0,0,11.837098,35.253412,5.2164653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,72.949167,0,0,0,0,0,0,0,0,0,0,0.21213071,0,0,0,0,0,9.402306,28.746226,3.8704664,0,0,0,0,11.751385,34.998139,5.1786926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,72.417085,0,0,0,0,0,0,0,0,0,0,0.21058345,0,0,0,0,0,9.3337267,28.536554,3.8422357,0,0,0,0,11.665671,34.742867,5.1409198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,71.885002,0,0,0,0,0,0,0,0,0,0,0.2090362,0,0,0,0,0,9.2651474,28.326883,3.814005,0,0,0,0,11.579958,34.487595,5.1031471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,71.35292,0,0,0,0,0,0,0,0,0,0,0.20748894,0,0,0,0,0,9.1965681,28.117211,3.7857743,0,0,0,0,11.494245,34.232323,5.0653743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,70.820837,0,0,0,0,0,0,0,0,0,0,0.20594169,0,0,0,0,0,9.1279888,27.90754,3.7575436,0,0,0,0,11.408532,33.97705,5.0276015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,70.288755,0,0,0,0,0,0,0,0,0,0,0.20439443,0,0,0,0,0,9.0594095,27.697868,3.7293128,0,0,0,0,11.322819,33.721778,4.9898288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,69.756672,0,0,0,0,0,0,0,0,0,0,0.20284717,0,0,0,0,0,8.9908303,27.488197,3.7010821,0,0,0,0,11.237105,33.466506,4.952056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,69.22459,0,0,0,0,0,0,0,0,0,0,0.20129992,0,0,0,0,0,8.922251,27.278525,3.6728514,0,0,0,0,11.151392,33.211234,4.9142832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,68.692507,0,0,0,0,0,0,0,0,0,0,0.19975266,0,0,0,0,0,8.8536717,27.068854,3.6446207,0,0,0,0,11.065679,32.955962,4.8765105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,68.160425,0,0,0,0,0,0,0,0,0,0,0.19820541,0,0,0,0,0,8.7850924,26.859182,3.61639,0,0,0,0,10.979966,32.700689,4.8387377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,67.628342,0,0,0,0,0,0,0,0,0,0,0.19665815,0,0,0,0,0,8.7165131,26.649511,3.5881592,0,0,0,0,10.894253,32.445417,4.8009649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,67.09626,0,0,0,0,0,0,0,0,0,0,0.19511089,0,0,0,0,0,8.6479338,26.439839,3.5599285,0,0,0,0,10.808539,32.190145,4.7631922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,66.564178,0,0,0,0,0,0,0,0,0,0,0.19356364,0,0,0,0,0,8.5793545,26.230168,3.5316978,0,0,0,0,10.722826,31.934873,4.7254194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,66.032095,0,0,0,0,0,0,0,0,0,0,0.19201638,0,0,0,0,0,8.5107752,26.020496,3.5034671,0,0,0,0,10.637113,31.6796,4.6876467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,65.500013,0,0,0,0,0,0,0,0,0,0,0.19046913,0,0,0,0,0,8.4421959,25.810825,3.4752364,0,0,0,0,10.5514,31.424328,4.6498739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,64.96793,0,0,0,0,0,0,0,0,0,0,0.18892187,0,0,0,0,0,8.3736166,25.601153,3.4470057,0,0,0,0,10.465687,31.169056,4.6121011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,64.435848,0,0,0,0,0,0,0,0,0,0,0.18737461,0,0,0,0,0,8.3050373,25.391482,3.4187749,0,0,0,0,10.379974,30.913784,4.5743284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,63.903765,0,0,0,0,0,0,0,0,0,0,0.18582736,0,0,0,0,0,8.236458,25.18181,3.3905442,0,0,0,0,10.29426,30.658511,4.5365556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,63.371683,0,0,0,0,0,0,0,0,0,0,0.1842801,0,0,0,0,0,8.1678787,24.972138,3.3623135,0,0,0,0,10.208547,30.403239,4.4987828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,62.8396,0,0,0,0,0,0,0,0,0,0,0.18273285,0,0,0,0,0,8.0992994,24.762467,3.3340828,0,0,0,0,10.122834,30.147967,4.4610101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,62.307518,0,0,0,0,0,0,0,0,0,0,0.18118559,0,0,0,0,0,8.0307202,24.552795,3.3058521,0,0,0,0,10.037121,29.892695,4.4232373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,61.775435,0,0,0,0,0,0,0,0,0,0,0.17963833,0,0,0,0,0,7.9621409,24.343124,3.2776213,0,0,0,0,9.9514076,29.637422,4.3854646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,61.243353,0,0,0,0,0,0,0,0,0,0,0.17809108,0,0,0,0,0,7.8935616,24.133452,3.2493906,0,0,0,0,9.8656944,29.38215,4.3476918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,60.71127,0,0,0,0,0,0,0,0,0,0,0.17654382,0,0,0,0,0,7.8249823,23.923781,3.2211599,0,0,0,0,9.7799812,29.126878,4.309919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,60.179188,0,0,0,0,0,0,0,0,0,0,0.17499657,0,0,0,0,0,7.756403,23.714109,3.1929292,0,0,0,0,9.694268,28.871606,4.2721463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,59.647105,0,0,0,0,0,0,0,0,0,0,0.17344931,0,0,0,0,0,7.6878237,23.504438,3.1646985,0,0,0,0,9.6085548,28.616334,4.2343735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,59.115023,0,0,0,0,0,0,0,0,0,0,0.17190206,0,0,0,0,0,7.6192444,23.294766,3.1364678,0,0,0,0,9.5228416,28.361061,4.1966007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,58.58294,0,0,0,0,0,0,0,0,0,0,0.1703548,0,0,0,0,0,7.5506651,23.085095,3.108237,0,0,0,0,9.4371284,28.105789,4.158828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,58.050858,0,0,0,0,0,0,0,0,0,0,0.16880754,0,0,0,0,0,7.4820858,22.875423,3.0800063,0,0,0,0,9.3514152,27.850517,4.1210552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,57.518775,0,0,0,0,0,0,0,0,0,0,0.16726029,0,0,0,0,0,7.4135065,22.665752,3.0517756,0,0,0,0,9.2657021,27.595245,4.0832825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,56.986693,0,0,0,0,0,0,0,0,0,0,0.16571303,0,0,0,0,0,7.3449272,22.45608,3.0235449,0,0,0,0,9.1799889,27.339972,4.0455097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,56.45461,0,0,0,0,0,0,0,0,0,0,0.16416578,0,0,0,0,0,7.2763479,22.246409,2.9953142,0,0,0,0,9.0942757,27.0847,4.0077369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,55.922528,0,0,0,0,0,0,0,0,0,0,0.16261852,0,0,0,0,0,7.2077686,22.036737,2.9670834,0,0,0,0,9.0085625,26.829428,3.9699642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,55.390445,0,0,0,0,0,0,0,0,0,0,0.16107126,0,0,0,0,0,7.1391893,21.827066,2.9388527,0,0,0,0,8.9228493,26.574156,3.9321914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,54.858363,0,0,0,0,0,0,0,0,0,0,0.15952401,0,0,0,0,0,7.0706101,21.617394,2.910622,0,0,0,0,8.8371361,26.318883,3.8944186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,54.32628,0,0,0,0,0,0,0,0,0,0,0.15797675,0,0,0,0,0,7.0020308,21.407723,2.8823913,0,0,0,0,8.7514229,26.063611,3.8566459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,53.794198,0,0,0,0,0,0,0,0,0,0,0.1564295,0,0,0,0,0,6.9334515,21.198051,2.8541606,0,0,0,0,8.6657097,25.808339,3.8188731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,53.262116,0,0,0,0,0,0,0,0,0,0,0.15488224,0,0,0,0,0,6.8648722,20.988379,2.8259299,0,0,0,0,8.5799965,25.553067,3.7811004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,52.730033,0,0,0,0,0,0,0,0,0,0,0.15333498,0,0,0,0,0,6.7962929,20.778708,2.7976991,0,0,0,0,8.4942833,25.297795,3.7433276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,52.197951,0,0,0,0,0,0,0,0,0,0,0.15178773,0,0,0,0,0,6.7277136,20.569036,2.7694684,0,0,0,0,8.4085701,25.042522,3.7055548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,51.665868,0,0,0,0,0,0,0,0,0,0,0.15024047,0,0,0,0,0,6.6591343,20.359365,2.7412377,0,0,0,0,8.322857,24.78725,3.6677821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,51.133786,0,0,0,0,0,0,0,0,0,0,0.14869322,0,0,0,0,0,6.590555,20.149693,2.713007,0,0,0,0,8.2371438,24.531978,3.6300093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,50.601703,0,0,0,0,0,0,0,0,0,0,0.14714596,0,0,0,0,0,6.5219757,19.940022,2.6847763,0,0,0,0,8.1514306,24.276706,3.5922365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,50.069621,0,0,0,0,0,0,0,0,0,0,0.1455987,0,0,0,0,0,6.4533964,19.73035,2.6565455,0,0,0,0,8.0657174,24.021433,3.5544638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,49.537538,0,0,0,0,0,0,0,0,0,0,0.14405145,0,0,0,0,0,6.3848171,19.520679,2.6283148,0,0,0,0,7.9800042,23.766161,3.516691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,49.005456,0,0,0,0,0,0,0,0,0,0,0.14250419,0,0,0,0,0,6.3162378,19.311007,2.6000841,0,0,0,0,7.894291,23.510889,3.4789183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,48.473373,0,0,0,0,0,0,0,0,0,0,0.14095694,0,0,0,0,0,6.2476585,19.101336,2.5718534,0,0,0,0,7.8085778,23.255617,3.4411455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,47.941291,0,0,0,0,0,0,0,0,0,0,0.13940968,0,0,0,0,0,6.1790792,18.891664,2.5436227,0,0,0,0,7.7228646,23.000344,3.4033727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,47.409208,0,0,0,0,0,0,0,0,0,0,0.13786242,0,0,0,0,0,6.1105,18.681993,2.515392,0,0,0,0,7.6371514,22.745072,3.3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,46.877126,0,0,0,0,0,0,0,0,0,0,0.13631517,0,0,0,0,0,6.0419207,18.472321,2.4871612,0,0,0,0,7.5514382,22.4898,3.3278272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,46.345043,0,0,0,0,0,0,0,0,0,0,0.13476791,0,0,0,0,0,5.9733414,18.26265,2.4589305,0,0,0,0,7.4657251,22.234528,3.2900544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,45.812961,0,0,0,0,0,0,0,0,0,0,0.13322066,0,0,0,0,0,5.9047621,18.052978,2.4306998,0,0,0,0,7.3800119,21.979256,3.2522817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766,45.488184,0,0,0,0,0,0,0,0,0,0,0.13227623,0,0,0,0,0,5.8629021,17.924997,2.4134681,0,0,0,0,7.3276936,21.82344,3.2292256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767,45.163429,0,0,0,0,0,0,0,0,0,0,0.13133187,0,0,0,0,0,5.8210449,17.797025,2.3962376,0,0,0,0,7.2753788,21.667636,3.2061711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,44.838674,0,0,0,0,0,0,0,0,0,0,0.1303875,0,0,0,0,0,5.7791878,17.669052,2.379007,0,0,0,0,7.223064,21.511831,3.1831167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,44.513919,0,0,0,0,0,0,0,0,0,0,0.12944314,0,0,0,0,0,5.7373306,17.54108,2.3617765,0,0,0,0,7.1707492,21.356026,3.1600622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,44.189164,0,0,0,0,0,0,0,0,0,0,0.12849878,0,0,0,0,0,5.6954734,17.413108,2.344546,0,0,0,0,7.1184344,21.200222,3.1370077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,43.864409,0,0,0,0,0,0,0,0,0,0,0.12755441,0,0,0,0,0,5.6536163,17.285135,2.3273154,0,0,0,0,7.0661196,21.044417,3.1139532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772,43.539654,0,0,0,0,0,0,0,0,0,0,0.12661005,0,0,0,0,0,5.6117591,17.157163,2.3100849,0,0,0,0,7.0138048,20.888613,3.0908987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,43.214899,0,0,0,0,0,0,0,0,0,0,0.12566569,0,0,0,0,0,5.5699019,17.02919,2.2928544,0,0,0,0,6.96149,20.732808,3.0678442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,42.890144,0,0,0,0,0,0,0,0,0,0,0.12472132,0,0,0,0,0,5.5280448,16.901218,2.2756238,0,0,0,0,6.9091753,20.577003,3.0447897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,42.565389,0,0,0,0,0,0,0,0,0,0,0.12377696,0,0,0,0,0,5.4861876,16.773246,2.2583933,0,0,0,0,6.8568605,20.421199,3.0217352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776,42.240635,0,0,0,0,0,0,0,0,0,0,0.1228326,0,0,0,0,0,5.4443304,16.645273,2.2411628,0,0,0,0,6.8045457,20.265394,2.9986807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,41.91588,0,0,0,0,0,0,0,0,0,0,0.12188824,0,0,0,0,0,5.4024733,16.517301,2.2239322,0,0,0,0,6.7522309,20.109589,2.9756262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778,41.591125,0,0,0,0,0,0,0,0,0,0,0.12094387,0,0,0,0,0,5.3606161,16.389328,2.2067017,0,0,0,0,6.6999161,19.953785,2.9525717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779,41.26637,0,0,0,0,0,0,0,0,0,0,0.11999951,0,0,0,0,0,5.3187589,16.261356,2.1894712,0,0,0,0,6.6476013,19.79798,2.9295172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780,40.941615,0,0,0,0,0,0,0,0,0,0,0.11905515,0,0,0,0,0,5.2769018,16.133384,2.1722406,0,0,0,0,6.5952865,19.642175,2.9064627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781,40.61686,0,0,0,0,0,0,0,0,0,0,0.11811078,0,0,0,0,0,5.2350446,16.005411,2.1550101,0,0,0,0,6.5429717,19.486371,2.8834082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782,40.292105,0,0,0,0,0,0,0,0,0,0,0.11716642,0,0,0,0,0,5.1931874,15.877439,2.1377796,0,0,0,0,6.4906569,19.330566,2.8603537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783,39.96735,0,0,0,0,0,0,0,0,0,0,0.11622206,0,0,0,0,0,5.1513303,15.749467,2.120549,0,0,0,0,6.4383421,19.174761,2.8372993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,39.642595,0,0,0,0,0,0,0,0,0,0,0.11527769,0,0,0,0,0,5.1094731,15.621494,2.1033185,0,0,0,0,6.3860274,19.018957,2.8142448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,39.31784,0,0,0,0,0,0,0,0,0,0,0.11433333,0,0,0,0,0,5.0676159,15.493522,2.086088,0,0,0,0,6.3337126,18.863152,2.7911903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786,38.993085,0,0,0,0,0,0,0,0,0,0,0.11338897,0,0,0,0,0,5.0257588,15.365549,2.0688574,0,0,0,0,6.2813978,18.707348,2.7681358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,38.66833,0,0,0,0,0,0,0,0,0,0,0.11244461,0,0,0,0,0,4.9839016,15.237577,2.0516269,0,0,0,0,6.229083,18.551543,2.7450813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4788,38.343575,0,0,0,0,0,0,0,0,0,0,0.11150024,0,0,0,0,0,4.9420444,15.109605,2.0343964,0,0,0,0,6.1767682,18.395738,2.7220268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4789,38.01882,0,0,0,0,0,0,0,0,0,0,0.11055588,0,0,0,0,0,4.9001873,14.981632,2.0171658,0,0,0,0,6.1244534,18.239934,2.6989723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,37.694065,0,0,0,0,0,0,0,0,0,0,0.10961152,0,0,0,0,0,4.8583301,14.85366,1.9999353,0,0,0,0,6.0721386,18.084129,2.6759178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,37.36931,0,0,0,0,0,0,0,0,0,0,0.10866715,0,0,0,0,0,4.8164729,14.725687,1.9827047,0,0,0,0,6.0198238,17.928324,2.6528633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,37.044555,0,0,0,0,0,0,0,0,0,0,0.10772279,0,0,0,0,0,4.7746158,14.597715,1.9654742,0,0,0,0,5.967509,17.77252,2.6298088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793,36.7198,0,0,0,0,0,0,0,0,0,0,0.10677843,0,0,0,0,0,4.7327586,14.469743,1.9482437,0,0,0,0,5.9151942,17.616715,2.6067543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,36.395045,0,0,0,0,0,0,0,0,0,0,0.10583406,0,0,0,0,0,4.6909014,14.34177,1.9310131,0,0,0,0,5.8628795,17.46091,2.5836998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4795,36.07029,0,0,0,0,0,0,0,0,0,0,0.1048897,0,0,0,0,0,4.6490443,14.213798,1.9137826,0,0,0,0,5.8105647,17.305106,2.5606453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4796,35.745535,0,0,0,0,0,0,0,0,0,0,0.10394534,0,0,0,0,0,4.6071871,14.085825,1.8965521,0,0,0,0,5.7582499,17.149301,2.5375908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,35.42078,0,0,0,0,0,0,0,0,0,0,0.10300097,0,0,0,0,0,4.5653299,13.957853,1.8793215,0,0,0,0,5.7059351,16.993496,2.5145364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,35.096026,0,0,0,0,0,0,0,0,0,0,0.10205661,0,0,0,0,0,4.5234728,13.829881,1.862091,0,0,0,0,5.6536203,16.837692,2.4914819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799,34.771271,0,0,0,0,0,0,0,0,0,0,0.10111225,0,0,0,0,0,4.4816156,13.701908,1.8448605,0,0,0,0,5.6013055,16.681887,2.4684274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,34.446516,0,0,0,0,0,0,0,0,0,0,0.10016789,0,0,0,0,0,4.4397584,13.573936,1.8276299,0,0,0,0,5.5489907,16.526082,2.4453729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,34.121761,0,0,0,0,0,0,0,0,0,0,0.099223522,0,0,0,0,0,4.3979013,13.445964,1.8103994,0,0,0,0,5.4966759,16.370278,2.4223184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802,33.797006,0,0,0,0,0,0,0,0,0,0,0.098279159,0,0,0,0,0,4.3560441,13.317991,1.7931689,0,0,0,0,5.4443611,16.214473,2.3992639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,33.472251,0,0,0,0,0,0,0,0,0,0,0.097334796,0,0,0,0,0,4.3141869,13.190019,1.7759383,0,0,0,0,5.3920463,16.058669,2.3762094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,33.147496,0,0,0,0,0,0,0,0,0,0,0.096390433,0,0,0,0,0,4.2723298,13.062046,1.7587078,0,0,0,0,5.3397316,15.902864,2.3531549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,32.822741,0,0,0,0,0,0,0,0,0,0,0.09544607,0,0,0,0,0,4.2304726,12.934074,1.7414773,0,0,0,0,5.2874168,15.747059,2.3301004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,32.497986,0,0,0,0,0,0,0,0,0,0,0.094501707,0,0,0,0,0,4.1886154,12.806102,1.7242467,0,0,0,0,5.235102,15.591255,2.3070459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4807,32.173231,0,0,0,0,0,0,0,0,0,0,0.093557344,0,0,0,0,0,4.1467583,12.678129,1.7070162,0,0,0,0,5.1827872,15.43545,2.2839914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4808,31.848476,0,0,0,0,0,0,0,0,0,0,0.092612981,0,0,0,0,0,4.1049011,12.550157,1.6897857,0,0,0,0,5.1304724,15.279645,2.2609369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4809,31.523721,0,0,0,0,0,0,0,0,0,0,0.091668618,0,0,0,0,0,4.0630439,12.422184,1.6725551,0,0,0,0,5.0781576,15.123841,2.2378824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810,31.198966,0,0,0,0,0,0,0,0,0,0,0.090724255,0,0,0,0,0,4.0211868,12.294212,1.6553246,0,0,0,0,5.0258428,14.968036,2.2148279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
