Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa),Coord 104 Stress (kPa),Coord 105 Stress (kPa),Coord 106 Stress (kPa),Coord 107 Stress (kPa),Coord 108 Stress (kPa),Coord 109 Stress (kPa),Coord 110 Stress (kPa),Coord 111 Stress (kPa),Coord 112 Stress (kPa),Coord 113 Stress (kPa),Coord 114 Stress (kPa),Coord 115 Stress (kPa),Coord 116 Stress (kPa),Coord 117 Stress (kPa),Coord 118 Stress (kPa),Coord 119 Stress (kPa),Coord 120 Stress (kPa),Coord 121 Stress (kPa),Coord 122 Stress (kPa),Coord 123 Stress (kPa)
2989,278.60104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4616116,14.559343,23.021855,12.67239,0.33362063,0,0,0,0,15.182901,0,0,0,0,3.257829,0.95368751,45.732024,125.02674,71.906421,17.134935,0.064440395,0,0,0,0,0,0,0,0,0,28.374204,99.951984,246.81634,116.93203,27.466045,2.3762511,0,0,0,0,0,0,0,0,16.347412,47.469799,28.707503,3.4018858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,278.59455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4615542,14.559003,23.021318,12.672094,0.33361285,0,0,0,0,15.182547,0,0,0,0,3.2577531,0.95366527,45.730957,125.02382,71.904745,17.134536,0.064438893,0,0,0,0,0,0,0,0,0,28.373542,99.949653,246.81059,116.9293,27.465405,2.3761957,0,0,0,0,0,0,0,0,16.347031,47.468692,28.706834,3.4018065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2991,278.58805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4614968,14.558664,23.020781,12.671799,0.33360507,0,0,0,0,15.182193,0,0,0,0,3.2576771,0.95364304,45.729891,125.02091,71.903068,17.134136,0.06443739,0,0,0,0,0,0,0,0,0,28.372881,99.947323,246.80483,116.92658,27.464765,2.3761403,0,0,0,0,0,0,0,0,16.34665,47.467585,28.706165,3.4017271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,278.58156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4614394,14.558324,23.020244,12.671504,0.3335973,0,0,0,0,15.181839,0,0,0,0,3.2576011,0.9536208,45.728825,125.01799,71.901392,17.133737,0.064435888,0,0,0,0,0,0,0,0,0,28.372219,99.944993,246.79908,116.92385,27.464124,2.3760849,0,0,0,0,0,0,0,0,16.346269,47.466478,28.705495,3.4016478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,278.57506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.461382,14.557985,23.019708,12.671208,0.33358952,0,0,0,0,15.181485,0,0,0,0,3.2575252,0.95359856,45.727759,125.01508,71.899715,17.133337,0.064434385,0,0,0,0,0,0,0,0,0,28.371557,99.942662,246.79332,116.92113,27.463484,2.3760295,0,0,0,0,0,0,0,0,16.345888,47.465371,28.704826,3.4015685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,278.56857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4613246,14.557645,23.019171,12.670913,0.33358174,0,0,0,0,15.181131,0,0,0,0,3.2574492,0.95357633,45.726692,125.01216,71.898039,17.132938,0.064432883,0,0,0,0,0,0,0,0,0,28.370896,99.940332,246.78757,116.9184,27.462843,2.3759741,0,0,0,0,0,0,0,0,16.345507,47.464265,28.704157,3.4014892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,278.56207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4612673,14.557306,23.018634,12.670617,0.33357396,0,0,0,0,15.180777,0,0,0,0,3.2573733,0.95355409,45.725626,125.00925,71.896362,17.132538,0.06443138,0,0,0,0,0,0,0,0,0,28.370234,99.938001,246.78181,116.91567,27.462203,2.3759187,0,0,0,0,0,0,0,0,16.345125,47.463158,28.703487,3.4014099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,278.55557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4612099,14.556966,23.018097,12.670322,0.33356618,0,0,0,0,15.180423,0,0,0,0,3.2572973,0.95353186,45.72456,125.00633,71.894686,17.132139,0.064429878,0,0,0,0,0,0,0,0,0,28.369573,99.935671,246.77606,116.91295,27.461563,2.3758632,0,0,0,0,0,0,0,0,16.344744,47.462051,28.702818,3.4013306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2997,278.54908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4611525,14.556627,23.017561,12.670026,0.3335584,0,0,0,0,15.180069,0,0,0,0,3.2572214,0.95350962,45.723493,125.00342,71.893009,17.131739,0.064428375,0,0,0,0,0,0,0,0,0,28.368911,99.93334,246.77031,116.91022,27.460922,2.3758078,0,0,0,0,0,0,0,0,16.344363,47.460944,28.702149,3.4012512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,278.54258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4610951,14.556288,23.017024,12.669731,0.33355062,0,0,0,0,15.179715,0,0,0,0,3.2571454,0.95348739,45.722427,125.0005,71.891333,17.131339,0.064426873,0,0,0,0,0,0,0,0,0,28.36825,99.93101,246.76455,116.90749,27.460282,2.3757524,0,0,0,0,0,0,0,0,16.343982,47.459838,28.701479,3.4011719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,278.53609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4610377,14.555948,23.016487,12.669435,0.33354285,0,0,0,0,15.179361,0,0,0,0,3.2570694,0.95346515,45.721361,124.99759,71.889656,17.13094,0.06442537,0,0,0,0,0,0,0,0,0,28.367588,99.928679,246.7588,116.90477,27.459641,2.375697,0,0,0,0,0,0,0,0,16.343601,47.458731,28.70081,3.4010926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,278.52959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4609803,14.555609,23.01595,12.66914,0.33353507,0,0,0,0,15.179007,0,0,0,0,3.2569935,0.95344291,45.720295,124.99467,71.887979,17.13054,0.064423868,0,0,0,0,0,0,0,0,0,28.366926,99.926349,246.75304,116.90204,27.459001,2.3756416,0,0,0,0,0,0,0,0,16.34322,47.457624,28.700141,3.4010133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,278.5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4609229,14.555269,23.015414,12.668844,0.33352729,0,0,0,0,15.178653,0,0,0,0,3.2569175,0.95342068,45.719228,124.99176,71.886303,17.130141,0.064422365,0,0,0,0,0,0,0,0,0,28.366265,99.924019,246.74729,116.89932,27.458361,2.3755862,0,0,0,0,0,0,0,0,16.342838,47.456517,28.699471,3.400934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,278.5166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4608655,14.55493,23.014877,12.668549,0.33351951,0,0,0,0,15.178299,0,0,0,0,3.2568416,0.95339844,45.718162,124.98884,71.884626,17.129741,0.064420863,0,0,0,0,0,0,0,0,0,28.365603,99.921688,246.74153,116.89659,27.45772,2.3755308,0,0,0,0,0,0,0,0,16.342457,47.45541,28.698802,3.4008546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,278.5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4608081,14.55459,23.01434,12.668253,0.33351173,0,0,0,0,15.177945,0,0,0,0,3.2567656,0.95337621,45.717096,124.98593,71.88295,17.129342,0.06441936,0,0,0,0,0,0,0,0,0,28.364942,99.919358,246.73578,116.89386,27.45708,2.3754754,0,0,0,0,0,0,0,0,16.342076,47.454304,28.698133,3.4007753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,278.50361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4607507,14.554251,23.013803,12.667958,0.33350395,0,0,0,0,15.177591,0,0,0,0,3.2566896,0.95335397,45.71603,124.98301,71.881273,17.128942,0.064417858,0,0,0,0,0,0,0,0,0,28.36428,99.917027,246.73002,116.89114,27.45644,2.37542,0,0,0,0,0,0,0,0,16.341695,47.453197,28.697463,3.400696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,278.49711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4606933,14.553911,23.013266,12.667663,0.33349617,0,0,0,0,15.177237,0,0,0,0,3.2566137,0.95333173,45.714963,124.9801,71.879597,17.128543,0.064416356,0,0,0,0,0,0,0,0,0,28.363619,99.914697,246.72427,116.88841,27.455799,2.3753646,0,0,0,0,0,0,0,0,16.341314,47.45209,28.696794,3.4006167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,278.49062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4606359,14.553572,23.01273,12.667367,0.3334884,0,0,0,0,15.176883,0,0,0,0,3.2565377,0.9533095,45.713897,124.97718,71.87792,17.128143,0.064414853,0,0,0,0,0,0,0,0,0,28.362957,99.912366,246.71851,116.88568,27.455159,2.3753092,0,0,0,0,0,0,0,0,16.340933,47.450983,28.696125,3.4005374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,278.48412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4605785,14.553232,23.012193,12.667072,0.33348062,0,0,0,0,15.176529,0,0,0,0,3.2564618,0.95328726,45.712831,124.97427,71.876244,17.127744,0.064413351,0,0,0,0,0,0,0,0,0,28.362296,99.910036,246.71276,116.88296,27.454518,2.3752538,0,0,0,0,0,0,0,0,16.340552,47.449876,28.695455,3.4004581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,278.47763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4605211,14.552893,23.011656,12.666776,0.33347284,0,0,0,0,15.176175,0,0,0,0,3.2563858,0.95326503,45.711764,124.97135,71.874567,17.127344,0.064411848,0,0,0,0,0,0,0,0,0,28.361634,99.907705,246.707,116.88023,27.453878,2.3751984,0,0,0,0,0,0,0,0,16.34017,47.44877,28.694786,3.4003787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,278.47113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4604637,14.552554,23.011119,12.666481,0.33346506,0,0,0,0,15.175821,0,0,0,0,3.2563099,0.95324279,45.710698,124.96844,71.872891,17.126945,0.064410346,0,0,0,0,0,0,0,0,0,28.360972,99.905375,246.70125,116.8775,27.453238,2.375143,0,0,0,0,0,0,0,0,16.339789,47.447663,28.694117,3.4002994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,278.46463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4604063,14.552214,23.010583,12.666185,0.33345728,0,0,0,0,15.175467,0,0,0,0,3.2562339,0.95322056,45.709632,124.96552,71.871214,17.126545,0.064408843,0,0,0,0,0,0,0,0,0,28.360311,99.903045,246.69549,116.87478,27.452597,2.3750876,0,0,0,0,0,0,0,0,16.339408,47.446556,28.693447,3.4002201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,278.45814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4603489,14.551875,23.010046,12.66589,0.3334495,0,0,0,0,15.175113,0,0,0,0,3.2561579,0.95319832,45.708566,124.96261,71.869537,17.126146,0.064407341,0,0,0,0,0,0,0,0,0,28.359649,99.900714,246.68974,116.87205,27.451957,2.3750322,0,0,0,0,0,0,0,0,16.339027,47.445449,28.692778,3.4001408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3012,278.45164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4602916,14.551535,23.009509,12.665594,0.33344172,0,0,0,0,15.174759,0,0,0,0,3.256082,0.95317608,45.707499,124.95969,71.867861,17.125746,0.064405838,0,0,0,0,0,0,0,0,0,28.358988,99.898384,246.68399,116.86933,27.451316,2.3749768,0,0,0,0,0,0,0,0,16.338646,47.444342,28.692109,3.4000615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,278.44515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4602342,14.551196,23.008972,12.665299,0.33343395,0,0,0,0,15.174405,0,0,0,0,3.256006,0.95315385,45.706433,124.95678,71.866184,17.125347,0.064404336,0,0,0,0,0,0,0,0,0,28.358326,99.896053,246.67823,116.8666,27.450676,2.3749214,0,0,0,0,0,0,0,0,16.338265,47.443236,28.691439,3.3999822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,278.43865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4601768,14.550856,23.008436,12.665003,0.33342617,0,0,0,0,15.174051,0,0,0,0,3.2559301,0.95313161,45.705367,124.95386,71.864508,17.124947,0.064402833,0,0,0,0,0,0,0,0,0,28.357665,99.893723,246.67248,116.86387,27.450036,2.374866,0,0,0,0,0,0,0,0,16.337884,47.442129,28.69077,3.3999028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,278.43215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4601194,14.550517,23.007899,12.664708,0.33341839,0,0,0,0,15.173697,0,0,0,0,3.2558541,0.95310938,45.704301,124.95095,71.862831,17.124548,0.064401331,0,0,0,0,0,0,0,0,0,28.357003,99.891392,246.66672,116.86115,27.449395,2.3748106,0,0,0,0,0,0,0,0,16.337502,47.441022,28.690101,3.3998235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,278.42566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.460062,14.550177,23.007362,12.664412,0.33341061,0,0,0,0,15.173343,0,0,0,0,3.2557781,0.95308714,45.703234,124.94803,71.861155,17.124148,0.064399828,0,0,0,0,0,0,0,0,0,28.356341,99.889062,246.66097,116.85842,27.448755,2.3747552,0,0,0,0,0,0,0,0,16.337121,47.439915,28.689431,3.3997442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,278.41916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4600046,14.549838,23.006825,12.664117,0.33340283,0,0,0,0,15.172989,0,0,0,0,3.2557022,0.9530649,45.702168,124.94512,71.859478,17.123749,0.064398326,0,0,0,0,0,0,0,0,0,28.35568,99.886731,246.65521,116.85569,27.448114,2.3746998,0,0,0,0,0,0,0,0,16.33674,47.438809,28.688762,3.3996649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,278.41267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4599472,14.549498,23.006288,12.663821,0.33339505,0,0,0,0,15.172635,0,0,0,0,3.2556262,0.95304267,45.701102,124.9422,71.857802,17.123349,0.064396823,0,0,0,0,0,0,0,0,0,28.355018,99.884401,246.64946,116.85297,27.447474,2.3746444,0,0,0,0,0,0,0,0,16.336359,47.437702,28.688093,3.3995856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,278.40617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4598898,14.549159,23.005752,12.663526,0.33338727,0,0,0,0,15.172281,0,0,0,0,3.2555503,0.95302043,45.700035,124.93929,71.856125,17.12295,0.064395321,0,0,0,0,0,0,0,0,0,28.354357,99.882071,246.6437,116.85024,27.446834,2.374589,0,0,0,0,0,0,0,0,16.335978,47.436595,28.687423,3.3995063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3020,278.39968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4598324,14.548819,23.005215,12.663231,0.3333795,0,0,0,0,15.171927,0,0,0,0,3.2554743,0.9529982,45.698969,124.93637,71.854449,17.12255,0.064393819,0,0,0,0,0,0,0,0,0,28.353695,99.87974,246.63795,116.84751,27.446193,2.3745336,0,0,0,0,0,0,0,0,16.335597,47.435488,28.686754,3.3994269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,278.39318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.459775,14.54848,23.004678,12.662935,0.33337172,0,0,0,0,15.171573,0,0,0,0,3.2553984,0.95297596,45.697903,124.93346,71.852772,17.122151,0.064392316,0,0,0,0,0,0,0,0,0,28.353034,99.87741,246.63219,116.84479,27.445553,2.3744782,0,0,0,0,0,0,0,0,16.335215,47.434381,28.686085,3.3993476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3022,278.38668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4597176,14.548141,23.004141,12.66264,0.33336394,0,0,0,0,15.171219,0,0,0,0,3.2553224,0.95295373,45.696837,124.93054,71.851095,17.121751,0.064390814,0,0,0,0,0,0,0,0,0,28.352372,99.875079,246.62644,116.84206,27.444913,2.3744227,0,0,0,0,0,0,0,0,16.334834,47.433275,28.685415,3.3992683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,278.38019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4596602,14.547801,23.003605,12.662344,0.33335616,0,0,0,0,15.170865,0,0,0,0,3.2552464,0.95293149,45.69577,124.92763,71.849419,17.121352,0.064389311,0,0,0,0,0,0,0,0,0,28.351711,99.872749,246.62068,116.83934,27.444272,2.3743673,0,0,0,0,0,0,0,0,16.334453,47.432168,28.684746,3.399189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024,278.37369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4596028,14.547462,23.003068,12.662049,0.33334838,0,0,0,0,15.170511,0,0,0,0,3.2551705,0.95290925,45.694704,124.92471,71.847742,17.120952,0.064387809,0,0,0,0,0,0,0,0,0,28.351049,99.870418,246.61493,116.83661,27.443632,2.3743119,0,0,0,0,0,0,0,0,16.334072,47.431061,28.684077,3.3991097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,278.3672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4595454,14.547122,23.002531,12.661753,0.3333406,0,0,0,0,15.170157,0,0,0,0,3.2550945,0.95288702,45.693638,124.92179,71.846066,17.120553,0.064386306,0,0,0,0,0,0,0,0,0,28.350387,99.868088,246.60917,116.83388,27.442991,2.3742565,0,0,0,0,0,0,0,0,16.333691,47.429954,28.683407,3.3990304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
