Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa)
1207,249.37663,0,0,0,0,1.0743148,0.76711973,0,0,0,8.2757115,82.447697,0,0,0,0
1208,249.36536,0,0,0,0,1.0742663,0.76708507,0,0,0,8.2753375,82.443972,0,0,0,0
1209,249.35409,0,0,0,0,1.0742177,0.7670504,0,0,0,8.2749636,82.440246,0,0,0,0
1210,249.34282,0,0,0,0,1.0741692,0.76701574,0,0,0,8.2745896,82.43652,0,0,0,0
1211,249.33155,0,0,0,0,1.0741206,0.76698107,0,0,0,8.2742156,82.432795,0,0,0,0
1212,249.32029,0,0,0,0,1.0740721,0.76694641,0,0,0,8.2738417,82.429069,0,0,0,0
1213,249.30902,0,0,0,0,1.0740235,0.76691174,0,0,0,8.2734677,82.425344,0,0,0,0
1214,249.29775,0,0,0,0,1.073975,0.76687708,0,0,0,8.2730938,82.421618,0,0,0,0
1215,249.28648,0,0,0,0,1.0739264,0.76684242,0,0,0,8.2727198,82.417892,0,0,0,0
1216,249.27521,0,0,0,0,1.0738779,0.76680775,0,0,0,8.2723458,82.414167,0,0,0,0
1217,249.26394,0,0,0,0,1.0738293,0.76677309,0,0,0,8.2719719,82.410441,0,0,0,0
1218,249.25267,0,0,0,0,1.0737808,0.76673842,0,0,0,8.2715979,82.406716,0,0,0,0
1219,249.24141,0,0,0,0,1.0737323,0.76670376,0,0,0,8.271224,82.40299,0,0,0,0
1220,249.23014,0,0,0,0,1.0736837,0.7666691,0,0,0,8.27085,82.399264,0,0,0,0
1221,249.21887,0,0,0,0,1.0736352,0.76663443,0,0,0,8.2704761,82.395539,0,0,0,0
1222,249.2076,0,0,0,0,1.0735866,0.76659977,0,0,0,8.2701021,82.391813,0,0,0,0
1223,249.19633,0,0,0,0,1.0735381,0.7665651,0,0,0,8.2697281,82.388088,0,0,0,0
1224,249.18506,0,0,0,0,1.0734895,0.76653044,0,0,0,8.2693542,82.384362,0,0,0,0
1225,249.17379,0,0,0,0,1.073441,0.76649577,0,0,0,8.2689802,82.380636,0,0,0,0
1226,249.16252,0,0,0,0,1.0733924,0.76646111,0,0,0,8.2686063,82.376911,0,0,0,0
1227,249.15126,0,0,0,0,1.0733439,0.76642645,0,0,0,8.2682323,82.373185,0,0,0,0
1228,249.13999,0,0,0,0,1.0732953,0.76639178,0,0,0,8.2678583,82.36946,0,0,0,0
1229,249.12872,0,0,0,0,1.0732468,0.76635712,0,0,0,8.2674844,82.365734,0,0,0,0
1230,249.11745,0,0,0,0,1.0731983,0.76632245,0,0,0,8.2671104,82.362008,0,0,0,0
1231,249.10618,0,0,0,0,1.0731497,0.76628779,0,0,0,8.2667365,82.358283,0,0,0,0
1232,249.09491,0,0,0,0,1.0731012,0.76625313,0,0,0,8.2663625,82.354557,0,0,0,0
1233,249.08364,0,0,0,0,1.0730526,0.76621846,0,0,0,8.2659886,82.350832,0,0,0,0
1234,249.07237,0,0,0,0,1.0730041,0.7661838,0,0,0,8.2656146,82.347106,0,0,0,0
1235,249.06111,0,0,0,0,1.0729555,0.76614913,0,0,0,8.2652406,82.34338,0,0,0,0
1236,249.04984,0,0,0,0,1.072907,0.76611447,0,0,0,8.2648667,82.339655,0,0,0,0
1237,249.03857,0,0,0,0,1.0728584,0.7660798,0,0,0,8.2644927,82.335929,0,0,0,0
1238,249.0273,0,0,0,0,1.0728099,0.76604514,0,0,0,8.2641188,82.332204,0,0,0,0
1239,249.01603,0,0,0,0,1.0727613,0.76601048,0,0,0,8.2637448,82.328478,0,0,0,0
1240,249.00476,0,0,0,0,1.0727128,0.76597581,0,0,0,8.2633708,82.324752,0,0,0,0
1241,248.99349,0,0,0,0,1.0726643,0.76594115,0,0,0,8.2629969,82.321027,0,0,0,0
1242,248.98223,0,0,0,0,1.0726157,0.76590648,0,0,0,8.2626229,82.317301,0,0,0,0
1243,248.97096,0,0,0,0,1.0725672,0.76587182,0,0,0,8.262249,82.313576,0,0,0,0
1244,248.95969,0,0,0,0,1.0725186,0.76583715,0,0,0,8.261875,82.30985,0,0,0,0
1245,248.94842,0,0,0,0,1.0724701,0.76580249,0,0,0,8.2615011,82.306124,0,0,0,0
1246,248.93715,0,0,0,0,1.0724215,0.76576783,0,0,0,8.2611271,82.302399,0,0,0,0
1247,248.92588,0,0,0,0,1.072373,0.76573316,0,0,0,8.2607531,82.298673,0,0,0,0
1248,248.91461,0,0,0,0,1.0723244,0.7656985,0,0,0,8.2603792,82.294948,0,0,0,0
1249,248.90334,0,0,0,0,1.0722759,0.76566383,0,0,0,8.2600052,82.291222,0,0,0,0
1250,248.89208,0,0,0,0,1.0722273,0.76562917,0,0,0,8.2596313,82.287496,0,0,0,0
1251,248.88081,0,0,0,0,1.0721788,0.76559451,0,0,0,8.2592573,82.283771,0,0,0,0
1252,248.86954,0,0,0,0,1.0721302,0.76555984,0,0,0,8.2588833,82.280045,0,0,0,0
1253,248.85827,0,0,0,0,1.0720817,0.76552518,0,0,0,8.2585094,82.27632,0,0,0,0
1254,248.847,0,0,0,0,1.0720332,0.76549051,0,0,0,8.2581354,82.272594,0,0,0,0
1255,248.83573,0,0,0,0,1.0719846,0.76545585,0,0,0,8.2577615,82.268868,0,0,0,0
1256,248.82446,0,0,0,0,1.0719361,0.76542118,0,0,0,8.2573875,82.265143,0,0,0,0
1257,248.81319,0,0,0,0,1.0718875,0.76538652,0,0,0,8.2570136,82.261417,0,0,0,0
1258,248.80193,0,0,0,0,1.071839,0.76535186,0,0,0,8.2566396,82.257692,0,0,0,0
1259,248.79066,0,0,0,0,1.0717904,0.76531719,0,0,0,8.2562656,82.253966,0,0,0,0
1260,248.77939,0,0,0,0,1.0717419,0.76528253,0,0,0,8.2558917,82.25024,0,0,0,0
1261,248.76812,0,0,0,0,1.0716933,0.76524786,0,0,0,8.2555177,82.246515,0,0,0,0
1262,248.75685,0,0,0,0,1.0716448,0.7652132,0,0,0,8.2551438,82.242789,0,0,0,0
1263,248.74558,0,0,0,0,1.0715962,0.76517854,0,0,0,8.2547698,82.239064,0,0,0,0
1264,248.73431,0,0,0,0,1.0715477,0.76514387,0,0,0,8.2543958,82.235338,0,0,0,0
1265,248.72305,0,0,0,0,1.0714992,0.76510921,0,0,0,8.2540219,82.231612,0,0,0,0
1266,248.71178,0,0,0,0,1.0714506,0.76507454,0,0,0,8.2536479,82.227887,0,0,0,0
1267,248.70051,0,0,0,0,1.0714021,0.76503988,0,0,0,8.253274,82.224161,0,0,0,0
1268,248.68924,0,0,0,0,1.0713535,0.76500521,0,0,0,8.2529,82.220436,0,0,0,0
1269,248.67797,0,0,0,0,1.071305,0.76497055,0,0,0,8.2525261,82.21671,0,0,0,0
1270,248.6667,0,0,0,0,1.0712564,0.76493589,0,0,0,8.2521521,82.212984,0,0,0,0
1271,248.65543,0,0,0,0,1.0712079,0.76490122,0,0,0,8.2517781,82.209259,0,0,0,0
1272,248.64416,0,0,0,0,1.0711593,0.76486656,0,0,0,8.2514042,82.205533,0,0,0,0
1273,248.6329,0,0,0,0,1.0711108,0.76483189,0,0,0,8.2510302,82.201808,0,0,0,0
1274,248.62163,0,0,0,0,1.0710622,0.76479723,0,0,0,8.2506563,82.198082,0,0,0,0
1275,248.61036,0,0,0,0,1.0710137,0.76476257,0,0,0,8.2502823,82.194356,0,0,0,0
1276,248.59909,0,0,0,0,1.0709652,0.7647279,0,0,0,8.2499083,82.190631,0,0,0,0
1277,248.58782,0,0,0,0,1.0709166,0.76469324,0,0,0,8.2495344,82.186905,0,0,0,0
1278,248.57655,0,0,0,0,1.0708681,0.76465857,0,0,0,8.2491604,82.183179,0,0,0,0
1279,248.56528,0,0,0,0,1.0708195,0.76462391,0,0,0,8.2487865,82.179454,0,0,0,0
1280,248.55401,0,0,0,0,1.070771,0.76458924,0,0,0,8.2484125,82.175728,0,0,0,0
1281,248.54275,0,0,0,0,1.0707224,0.76455458,0,0,0,8.2480386,82.172003,0,0,0,0
1282,248.53148,0,0,0,0,1.0706739,0.76451992,0,0,0,8.2476646,82.168277,0,0,0,0
1283,248.52021,0,0,0,0,1.0706253,0.76448525,0,0,0,8.2472906,82.164551,0,0,0,0
1284,248.50894,0,0,0,0,1.0705768,0.76445059,0,0,0,8.2469167,82.160826,0,0,0,0
1285,248.49767,0,0,0,0,1.0705282,0.76441592,0,0,0,8.2465427,82.1571,0,0,0,0
1286,248.4864,0,0,0,0,1.0704797,0.76438126,0,0,0,8.2461688,82.153375,0,0,0,0
1287,248.47513,0,0,0,0,1.0704312,0.76434659,0,0,0,8.2457948,82.149649,0,0,0,0
1288,248.46387,0,0,0,0,1.0703826,0.76431193,0,0,0,8.2454208,82.145923,0,0,0,0
1289,248.4526,0,0,0,0,1.0703341,0.76427727,0,0,0,8.2450469,82.142198,0,0,0,0
1290,248.44133,0,0,0,0,1.0702855,0.7642426,0,0,0,8.2446729,82.138472,0,0,0,0
1291,248.43006,0,0,0,0,1.070237,0.76420794,0,0,0,8.244299,82.134747,0,0,0,0
1292,248.41879,0,0,0,0,1.0701884,0.76417327,0,0,0,8.243925,82.131021,0,0,0,0
1293,248.40752,0,0,0,0,1.0701399,0.76413861,0,0,0,8.2435511,82.127295,0,0,0,0
1294,248.39625,0,0,0,0,1.0700913,0.76410395,0,0,0,8.2431771,82.12357,0,0,0,0
1295,248.38498,0,0,0,0,1.0700428,0.76406928,0,0,0,8.2428031,82.119844,0,0,0,0
1296,248.37372,0,0,0,0,1.0699942,0.76403462,0,0,0,8.2424292,82.116119,0,0,0,0
1297,248.36245,0,0,0,0,1.0699457,0.76399995,0,0,0,8.2420552,82.112393,0,0,0,0
1298,248.35118,0,0,0,0,1.0698972,0.76396529,0,0,0,8.2416813,82.108667,0,0,0,0
1299,248.33991,0,0,0,0,1.0698486,0.76393062,0,0,0,8.2413073,82.104942,0,0,0,0
1300,248.32864,0,0,0,0,1.0698001,0.76389596,0,0,0,8.2409333,82.101216,0,0,0,0
1301,248.31737,0,0,0,0,1.0697515,0.7638613,0,0,0,8.2405594,82.097491,0,0,0,0
1302,248.3061,0,0,0,0,1.069703,0.76382663,0,0,0,8.2401854,82.093765,0,0,0,0
1303,248.29483,0,0,0,0,1.0696544,0.76379197,0,0,0,8.2398115,82.090039,0,0,0,0
1304,248.28357,0,0,0,0,1.0696059,0.7637573,0,0,0,8.2394375,82.086314,0,0,0,0
1305,248.2723,0,0,0,0,1.0695573,0.76372264,0,0,0,8.2390636,82.082588,0,0,0,0
1306,248.26103,0,0,0,0,1.0695088,0.76368798,0,0,0,8.2386896,82.078863,0,0,0,0
1307,248.24976,0,0,0,0,1.0694602,0.76365331,0,0,0,8.2383156,82.075137,0,0,0,0
1308,248.23849,0,0,0,0,1.0694117,0.76361865,0,0,0,8.2379417,82.071411,0,0,0,0
1309,248.22722,0,0,0,0,1.0693632,0.76358398,0,0,0,8.2375677,82.067686,0,0,0,0
1310,248.21595,0,0,0,0,1.0693146,0.76354932,0,0,0,8.2371938,82.06396,0,0,0,0
1311,248.20469,0,0,0,0,1.0692661,0.76351465,0,0,0,8.2368198,82.060235,0,0,0,0
1312,248.19342,0,0,0,0,1.0692175,0.76347999,0,0,0,8.2364458,82.056509,0,0,0,0
1313,248.18215,0,0,0,0,1.069169,0.76344532,0,0,0,8.2360719,82.052783,0,0,0,0
1314,248.15354,0,0,0,0,1.0690457,0.76335732,0,0,0,8.2351225,82.043325,0,0,0,0
1315,248.12493,0,0,0,0,1.0689225,0.76326932,0,0,0,8.2341732,82.033867,0,0,0,0
1316,248.09633,0,0,0,0,1.0687992,0.76318132,0,0,0,8.2332238,82.024409,0,0,0,0
1317,248.06772,0,0,0,0,1.068676,0.76309332,0,0,0,8.2322745,82.014951,0,0,0,0
1318,248.03911,0,0,0,0,1.0685528,0.76300532,0,0,0,8.2313251,82.005493,0,0,0,0
1319,248.0105,0,0,0,0,1.0684295,0.76291732,0,0,0,8.2303757,81.996035,0,0,0,0
1320,247.9819,0,0,0,0,1.0683063,0.76282932,0,0,0,8.2294264,81.986577,0,0,0,0
1321,247.95329,0,0,0,0,1.068183,0.76274132,0,0,0,8.228477,81.977119,0,0,0,0
1322,247.92468,0,0,0,0,1.0680598,0.76265332,0,0,0,8.2275277,81.967661,0,0,0,0
1323,247.89607,0,0,0,0,1.0679366,0.76256532,0,0,0,8.2265783,81.958203,0,0,0,0
1324,247.86747,0,0,0,0,1.0678133,0.76247732,0,0,0,8.225629,81.948745,0,0,0,0
1325,247.83886,0,0,0,0,1.0676901,0.76238932,0,0,0,8.2246796,81.939287,0,0,0,0
1326,247.81025,0,0,0,0,1.0675668,0.76230132,0,0,0,8.2237303,81.929829,0,0,0,0
1327,247.78164,0,0,0,0,1.0674436,0.76221332,0,0,0,8.2227809,81.920371,0,0,0,0
1328,247.75304,0,0,0,0,1.0673204,0.76212531,0,0,0,8.2218316,81.910913,0,0,0,0
1329,247.72443,0,0,0,0,1.0671971,0.76203731,0,0,0,8.2208822,81.901455,0,0,0,0
1330,247.69582,0,0,0,0,1.0670739,0.76194931,0,0,0,8.2199329,81.891997,0,0,0,0
1331,247.66721,0,0,0,0,1.0669506,0.76186131,0,0,0,8.2189835,81.882538,0,0,0,0
1332,247.63861,0,0,0,0,1.0668274,0.76177331,0,0,0,8.2180341,81.87308,0,0,0,0
1333,247.61,0,0,0,0,1.0667042,0.76168531,0,0,0,8.2170848,81.863622,0,0,0,0
1334,247.58139,0,0,0,0,1.0665809,0.76159731,0,0,0,8.2161354,81.854164,0,0,0,0
1335,247.55278,0,0,0,0,1.0664577,0.76150931,0,0,0,8.2151861,81.844706,0,0,0,0
1336,247.52418,0,0,0,0,1.0663344,0.76142131,0,0,0,8.2142367,81.835248,0,0,0,0
1337,247.49557,0,0,0,0,1.0662112,0.76133331,0,0,0,8.2132874,81.82579,0,0,0,0
1338,247.46696,0,0,0,0,1.066088,0.76124531,0,0,0,8.212338,81.816332,0,0,0,0
1339,247.43835,0,0,0,0,1.0659647,0.76115731,0,0,0,8.2113887,81.806874,0,0,0,0
1340,247.40975,0,0,0,0,1.0658415,0.76106931,0,0,0,8.2104393,81.797416,0,0,0,0
1341,247.38114,0,0,0,0,1.0657182,0.76098131,0,0,0,8.20949,81.787958,0,0,0,0
1342,247.35253,0,0,0,0,1.065595,0.76089331,0,0,0,8.2085406,81.7785,0,0,0,0
1343,247.32393,0,0,0,0,1.0654717,0.7608053,0,0,0,8.2075913,81.769042,0,0,0,0
1344,247.29532,0,0,0,0,1.0653485,0.7607173,0,0,0,8.2066419,81.759584,0,0,0,0
1345,247.26671,0,0,0,0,1.0652253,0.7606293,0,0,0,8.2056926,81.750126,0,0,0,0
1346,247.2381,0,0,0,0,1.065102,0.7605413,0,0,0,8.2047432,81.740668,0,0,0,0
1347,247.2095,0,0,0,0,1.0649788,0.7604533,0,0,0,8.2037938,81.73121,0,0,0,0
1348,247.18089,0,0,0,0,1.0648555,0.7603653,0,0,0,8.2028445,81.721752,0,0,0,0
1349,247.15228,0,0,0,0,1.0647323,0.7602773,0,0,0,8.2018951,81.712294,0,0,0,0
1350,247.12367,0,0,0,0,1.0646091,0.7601893,0,0,0,8.2009458,81.702836,0,0,0,0
1351,247.09507,0,0,0,0,1.0644858,0.7601013,0,0,0,8.1999964,81.693378,0,0,0,0
1352,247.06646,0,0,0,0,1.0643626,0.7600133,0,0,0,8.1990471,81.68392,0,0,0,0
1353,247.03785,0,0,0,0,1.0642393,0.7599253,0,0,0,8.1980977,81.674462,0,0,0,0
1354,247.00924,0,0,0,0,1.0641161,0.7598373,0,0,0,8.1971484,81.665004,0,0,0,0
1355,246.98064,0,0,0,0,1.0639929,0.7597493,0,0,0,8.196199,81.655546,0,0,0,0
1356,246.95203,0,0,0,0,1.0638696,0.7596613,0,0,0,8.1952497,81.646087,0,0,0,0
1357,246.92342,0,0,0,0,1.0637464,0.7595733,0,0,0,8.1943003,81.636629,0,0,0,0
1358,246.89481,0,0,0,0,1.0636231,0.7594853,0,0,0,8.193351,81.627171,0,0,0,0
1359,246.86621,0,0,0,0,1.0634999,0.75939729,0,0,0,8.1924016,81.617713,0,0,0,0
1360,246.8376,0,0,0,0,1.0633767,0.75930929,0,0,0,8.1914522,81.608255,0,0,0,0
1361,246.80899,0,0,0,0,1.0632534,0.75922129,0,0,0,8.1905029,81.598797,0,0,0,0
1362,246.78038,0,0,0,0,1.0631302,0.75913329,0,0,0,8.1895535,81.589339,0,0,0,0
1363,246.75178,0,0,0,0,1.0630069,0.75904529,0,0,0,8.1886042,81.579881,0,0,0,0
1364,246.72317,0,0,0,0,1.0628837,0.75895729,0,0,0,8.1876548,81.570423,0,0,0,0
1365,246.69456,0,0,0,0,1.0627605,0.75886929,0,0,0,8.1867055,81.560965,0,0,0,0
1366,246.66596,0,0,0,0,1.0626372,0.75878129,0,0,0,8.1857561,81.551507,0,0,0,0
1367,246.63735,0,0,0,0,1.062514,0.75869329,0,0,0,8.1848068,81.542049,0,0,0,0
1368,246.60874,0,0,0,0,1.0623907,0.75860529,0,0,0,8.1838574,81.532591,0,0,0,0
1369,246.58013,0,0,0,0,1.0622675,0.75851729,0,0,0,8.1829081,81.523133,0,0,0,0
1370,246.55153,0,0,0,0,1.0621442,0.75842929,0,0,0,8.1819587,81.513675,0,0,0,0
1371,246.52292,0,0,0,0,1.062021,0.75834129,0,0,0,8.1810094,81.504217,0,0,0,0
1372,246.49431,0,0,0,0,1.0618978,0.75825329,0,0,0,8.18006,81.494759,0,0,0,0
1373,246.4657,0,0,0,0,1.0617745,0.75816529,0,0,0,8.1791107,81.485301,0,0,0,0
1374,246.4371,0,0,0,0,1.0616513,0.75807729,0,0,0,8.1781613,81.475843,0,0,0,0
1375,246.40849,0,0,0,0,1.061528,0.75798928,0,0,0,8.1772119,81.466385,0,0,0,0
1376,246.37988,0,0,0,0,1.0614048,0.75790128,0,0,0,8.1762626,81.456927,0,0,0,0
1377,246.35127,0,0,0,0,1.0612816,0.75781328,0,0,0,8.1753132,81.447469,0,0,0,0
1378,246.32267,0,0,0,0,1.0611583,0.75772528,0,0,0,8.1743639,81.438011,0,0,0,0
1379,246.29406,0,0,0,0,1.0610351,0.75763728,0,0,0,8.1734145,81.428553,0,0,0,0
1380,246.26545,0,0,0,0,1.0609118,0.75754928,0,0,0,8.1724652,81.419094,0,0,0,0
1381,246.23684,0,0,0,0,1.0607886,0.75746128,0,0,0,8.1715158,81.409636,0,0,0,0
1382,246.20824,0,0,0,0,1.0606654,0.75737328,0,0,0,8.1705665,81.400178,0,0,0,0
1383,246.17963,0,0,0,0,1.0605421,0.75728528,0,0,0,8.1696171,81.39072,0,0,0,0
1384,246.15102,0,0,0,0,1.0604189,0.75719728,0,0,0,8.1686678,81.381262,0,0,0,0
1385,246.12241,0,0,0,0,1.0602956,0.75710928,0,0,0,8.1677184,81.371804,0,0,0,0
1386,246.09381,0,0,0,0,1.0601724,0.75702128,0,0,0,8.1667691,81.362346,0,0,0,0
1387,246.0652,0,0,0,0,1.0600492,0.75693328,0,0,0,8.1658197,81.352888,0,0,0,0
1388,246.03659,0,0,0,0,1.0599259,0.75684528,0,0,0,8.1648703,81.34343,0,0,0,0
1389,246.00798,0,0,0,0,1.0598027,0.75675728,0,0,0,8.163921,81.333972,0,0,0,0
1390,245.97938,0,0,0,0,1.0596794,0.75666928,0,0,0,8.1629716,81.324514,0,0,0,0
1391,245.95077,0,0,0,0,1.0595562,0.75658127,0,0,0,8.1620223,81.315056,0,0,0,0
1392,245.92216,0,0,0,0,1.059433,0.75649327,0,0,0,8.1610729,81.305598,0,0,0,0
1393,245.89356,0,0,0,0,1.0593097,0.75640527,0,0,0,8.1601236,81.29614,0,0,0,0
1394,245.86495,0,0,0,0,1.0591865,0.75631727,0,0,0,8.1591742,81.286682,0,0,0,0
1395,245.83634,0,0,0,0,1.0590632,0.75622927,0,0,0,8.1582249,81.277224,0,0,0,0
1396,245.80773,0,0,0,0,1.05894,0.75614127,0,0,0,8.1572755,81.267766,0,0,0,0
1397,245.77913,0,0,0,0,1.0588167,0.75605327,0,0,0,8.1563262,81.258308,0,0,0,0
1398,245.75052,0,0,0,0,1.0586935,0.75596527,0,0,0,8.1553768,81.24885,0,0,0,0
1399,245.72191,0,0,0,0,1.0585703,0.75587727,0,0,0,8.1544275,81.239392,0,0,0,0
1400,245.6933,0,0,0,0,1.058447,0.75578927,0,0,0,8.1534781,81.229934,0,0,0,0
1401,245.6647,0,0,0,0,1.0583238,0.75570127,0,0,0,8.1525288,81.220476,0,0,0,0
1402,245.63609,0,0,0,0,1.0582005,0.75561327,0,0,0,8.1515794,81.211018,0,0,0,0
1403,245.60748,0,0,0,0,1.0580773,0.75552527,0,0,0,8.15063,81.20156,0,0,0,0
1404,245.57887,0,0,0,0,1.0579541,0.75543727,0,0,0,8.1496807,81.192102,0,0,0,0
1405,245.55027,0,0,0,0,1.0578308,0.75534927,0,0,0,8.1487313,81.182643,0,0,0,0
1406,245.52166,0,0,0,0,1.0577076,0.75526126,0,0,0,8.147782,81.173185,0,0,0,0
1407,245.49305,0,0,0,0,1.0575843,0.75517326,0,0,0,8.1468326,81.163727,0,0,0,0
1408,245.46444,0,0,0,0,1.0574611,0.75508526,0,0,0,8.1458833,81.154269,0,0,0,0
1409,245.43584,0,0,0,0,1.0573379,0.75499726,0,0,0,8.1449339,81.144811,0,0,0,0
1410,245.40723,0,0,0,0,1.0572146,0.75490926,0,0,0,8.1439846,81.135353,0,0,0,0
1411,245.37862,0,0,0,0,1.0570914,0.75482126,0,0,0,8.1430352,81.125895,0,0,0,0
1412,245.35001,0,0,0,0,1.0569681,0.75473326,0,0,0,8.1420859,81.116437,0,0,0,0
1413,245.32141,0,0,0,0,1.0568449,0.75464526,0,0,0,8.1411365,81.106979,0,0,0,0
1414,245.2928,0,0,0,0,1.0567217,0.75455726,0,0,0,8.1401872,81.097521,0,0,0,0
1415,245.26419,0,0,0,0,1.0565984,0.75446926,0,0,0,8.1392378,81.088063,0,0,0,0
1416,245.23559,0,0,0,0,1.0564752,0.75438126,0,0,0,8.1382884,81.078605,0,0,0,0
1417,245.20698,0,0,0,0,1.0563519,0.75429326,0,0,0,8.1373391,81.069147,0,0,0,0
1418,245.17837,0,0,0,0,1.0562287,0.75420526,0,0,0,8.1363897,81.059689,0,0,0,0
1419,245.14976,0,0,0,0,1.0561055,0.75411726,0,0,0,8.1354404,81.050231,0,0,0,0
1420,245.12116,0,0,0,0,1.0559822,0.75402926,0,0,0,8.134491,81.040773,0,0,0,0
1421,245.09255,0,0,0,0,1.055859,0.75394126,0,0,0,8.1335417,81.031315,0,0,0,0
1422,245.06394,0,0,0,0,1.0557357,0.75385325,0,0,0,8.1325923,81.021857,0,0,0,0
1423,245.03132,0,0,0,0,1.0555952,0.7537529,0,0,0,8.1315097,81.011071,0,0,0,0
1424,244.99869,0,0,0,0,1.0554546,0.75365254,0,0,0,8.130427,81.000285,0,0,0,0
1425,244.96607,0,0,0,0,1.0553141,0.75355218,0,0,0,8.1293444,80.989499,0,0,0,0
1426,244.93344,0,0,0,0,1.0551736,0.75345183,0,0,0,8.1282617,80.978713,0,0,0,0
1427,244.90082,0,0,0,0,1.055033,0.75335147,0,0,0,8.1271791,80.967927,0,0,0,0
1428,244.8682,0,0,0,0,1.0548925,0.75325112,0,0,0,8.1260964,80.957141,0,0,0,0
1429,244.83557,0,0,0,0,1.0547519,0.75315076,0,0,0,8.1250138,80.946355,0,0,0,0
1430,244.80295,0,0,0,0,1.0546114,0.7530504,0,0,0,8.1239311,80.935569,0,0,0,0
1431,244.77032,0,0,0,0,1.0544708,0.75295005,0,0,0,8.1228485,80.924783,0,0,0,0
1432,244.7377,0,0,0,0,1.0543303,0.75284969,0,0,0,8.1217658,80.913997,0,0,0,0
1433,244.70508,0,0,0,0,1.0541897,0.75274933,0,0,0,8.1206832,80.903211,0,0,0,0
1434,244.67245,0,0,0,0,1.0540492,0.75264898,0,0,0,8.1196006,80.892425,0,0,0,0
1435,244.63983,0,0,0,0,1.0539087,0.75254862,0,0,0,8.1185179,80.881639,0,0,0,0
1436,244.6072,0,0,0,0,1.0537681,0.75244827,0,0,0,8.1174353,80.870853,0,0,0,0
1437,244.57458,0,0,0,0,1.0536276,0.75234791,0,0,0,8.1163526,80.860067,0,0,0,0
1438,244.54196,0,0,0,0,1.053487,0.75224755,0,0,0,8.11527,80.849281,0,0,0,0
1439,244.50933,0,0,0,0,1.0533465,0.7521472,0,0,0,8.1141873,80.838495,0,0,0,0
1440,244.47671,0,0,0,0,1.0532059,0.75204684,0,0,0,8.1131047,80.827709,0,0,0,0
1441,244.44408,0,0,0,0,1.0530654,0.75194648,0,0,0,8.112022,80.816923,0,0,0,0
1442,244.41146,0,0,0,0,1.0529248,0.75184613,0,0,0,8.1109394,80.806137,0,0,0,0
1443,244.37884,0,0,0,0,1.0527843,0.75174577,0,0,0,8.1098567,80.795351,0,0,0,0
1444,244.34621,0,0,0,0,1.0526438,0.75164541,0,0,0,8.1087741,80.784565,0,0,0,0
1445,244.31359,0,0,0,0,1.0525032,0.75154506,0,0,0,8.1076914,80.773779,0,0,0,0
1446,244.28096,0,0,0,0,1.0523627,0.7514447,0,0,0,8.1066088,80.762993,0,0,0,0
1447,244.24834,0,0,0,0,1.0522221,0.75134435,0,0,0,8.1055261,80.752207,0,0,0,0
1448,244.21572,0,0,0,0,1.0520816,0.75124399,0,0,0,8.1044435,80.741421,0,0,0,0
1449,244.18309,0,0,0,0,1.051941,0.75114363,0,0,0,8.1033608,80.730635,0,0,0,0
1450,244.15047,0,0,0,0,1.0518005,0.75104328,0,0,0,8.1022782,80.719849,0,0,0,0
1451,244.11784,0,0,0,0,1.0516599,0.75094292,0,0,0,8.1011955,80.709063,0,0,0,0
1452,244.08522,0,0,0,0,1.0515194,0.75084256,0,0,0,8.1001129,80.698277,0,0,0,0
1453,244.0526,0,0,0,0,1.0513789,0.75074221,0,0,0,8.0990303,80.687491,0,0,0,0
1454,244.01997,0,0,0,0,1.0512383,0.75064185,0,0,0,8.0979476,80.676705,0,0,0,0
1455,243.98735,0,0,0,0,1.0510978,0.75054149,0,0,0,8.096865,80.665919,0,0,0,0
1456,243.95472,0,0,0,0,1.0509572,0.75044114,0,0,0,8.0957823,80.655133,0,0,0,0
1457,243.9221,0,0,0,0,1.0508167,0.75034078,0,0,0,8.0946997,80.644347,0,0,0,0
1458,243.88948,0,0,0,0,1.0506761,0.75024043,0,0,0,8.093617,80.633561,0,0,0,0
1459,243.85685,0,0,0,0,1.0505356,0.75014007,0,0,0,8.0925344,80.622775,0,0,0,0
1460,243.82423,0,0,0,0,1.050395,0.75003971,0,0,0,8.0914517,80.611989,0,0,0,0
1461,243.7916,0,0,0,0,1.0502545,0.74993936,0,0,0,8.0903691,80.601203,0,0,0,0
1462,243.75898,0,0,0,0,1.050114,0.749839,0,0,0,8.0892864,80.590417,0,0,0,0
1463,243.72636,0,0,0,0,1.0499734,0.74973864,0,0,0,8.0882038,80.579631,0,0,0,0
1464,243.69373,0,0,0,0,1.0498329,0.74963829,0,0,0,8.0871211,80.568845,0,0,0,0
1465,243.66111,0,0,0,0,1.0496923,0.74953793,0,0,0,8.0860385,80.558059,0,0,0,0
1466,243.62848,0,0,0,0,1.0495518,0.74943758,0,0,0,8.0849558,80.547273,0,0,0,0
