Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa)
3197,232.13487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16140384,6.2964518,20.734804,27.029391,5.2056473,0,0,0,0,0,0,0,0.64403293,19.90109,101.98083,157.31041,71.027412,3.4407067,0,0,0,0,0,0,0,7.7035334,59.035616,105.39151,36.815893,0,0,0,0,0,0,0,0,0,0.12484827,0,0,0,0,0,0,0,0,0,0,0,0
3198,232.11534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16139026,6.2959222,20.73306,27.027117,5.2052095,0,0,0,0,0,0,0,0.64397876,19.899416,101.97225,157.29718,71.021438,3.4404173,0,0,0,0,0,0,0,7.7028855,59.030651,105.38265,36.812797,0,0,0,0,0,0,0,0,0,0.12483777,0,0,0,0,0,0,0,0,0,0,0,0
3199,232.09582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16137669,6.2953926,20.731316,27.024844,5.2047716,0,0,0,0,0,0,0,0.64392459,19.897742,101.96367,157.28395,71.015464,3.4401279,0,0,0,0,0,0,0,7.7022376,59.025685,105.37378,36.8097,0,0,0,0,0,0,0,0,0,0.12482727,0,0,0,0,0,0,0,0,0,0,0,0
3200,232.0763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16136311,6.294863,20.729572,27.02257,5.2043338,0,0,0,0,0,0,0,0.64387042,19.896068,101.95509,157.27072,71.00949,3.4398385,0,0,0,0,0,0,0,7.7015896,59.02072,105.36492,36.806604,0,0,0,0,0,0,0,0,0,0.12481677,0,0,0,0,0,0,0,0,0,0,0,0
3201,232.05677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16134954,6.2943334,20.727828,27.020297,5.2038959,0,0,0,0,0,0,0,0.64381625,19.894395,101.94652,157.25749,71.003516,3.4395491,0,0,0,0,0,0,0,7.7009417,59.015754,105.35605,36.803507,0,0,0,0,0,0,0,0,0,0.12480627,0,0,0,0,0,0,0,0,0,0,0,0
3202,232.03725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16133596,6.2938039,20.726084,27.018023,5.2034581,0,0,0,0,0,0,0,0.64376208,19.892721,101.93794,157.24426,70.997542,3.4392597,0,0,0,0,0,0,0,7.7002938,59.010789,105.34719,36.800411,0,0,0,0,0,0,0,0,0,0.12479577,0,0,0,0,0,0,0,0,0,0,0,0
3203,232.01772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16132239,6.2932743,20.72434,27.01575,5.2030202,0,0,0,0,0,0,0,0.64370791,19.891047,101.92936,157.23102,70.991568,3.4389703,0,0,0,0,0,0,0,7.6996458,59.005823,105.33832,36.797314,0,0,0,0,0,0,0,0,0,0.12478527,0,0,0,0,0,0,0,0,0,0,0,0
3204,231.9982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16130881,6.2927447,20.722596,27.013477,5.2025824,0,0,0,0,0,0,0,0.64365375,19.889373,101.92078,157.21779,70.985594,3.4386809,0,0,0,0,0,0,0,7.6989979,59.000858,105.32946,36.794217,0,0,0,0,0,0,0,0,0,0.12477477,0,0,0,0,0,0,0,0,0,0,0,0
3205,231.97867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16129524,6.2922151,20.720852,27.011203,5.2021446,0,0,0,0,0,0,0,0.64359958,19.887699,101.91221,157.20456,70.97962,3.4383915,0,0,0,0,0,0,0,7.6983499,58.995893,105.32059,36.791121,0,0,0,0,0,0,0,0,0,0.12476426,0,0,0,0,0,0,0,0,0,0,0,0
3206,231.95915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16128166,6.2916855,20.719108,27.00893,5.2017067,0,0,0,0,0,0,0,0.64354541,19.886025,101.90363,157.19133,70.973646,3.4381021,0,0,0,0,0,0,0,7.697702,58.990927,105.31173,36.788024,0,0,0,0,0,0,0,0,0,0.12475376,0,0,0,0,0,0,0,0,0,0,0,0
3207,231.93962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16126809,6.2911559,20.717364,27.006656,5.2012689,0,0,0,0,0,0,0,0.64349124,19.884351,101.89505,157.1781,70.967672,3.4378127,0,0,0,0,0,0,0,7.6970541,58.985962,105.30287,36.784928,0,0,0,0,0,0,0,0,0,0.12474326,0,0,0,0,0,0,0,0,0,0,0,0
3208,231.9201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16125451,6.2906263,20.71562,27.004383,5.200831,0,0,0,0,0,0,0,0.64343707,19.882678,101.88647,157.16487,70.961698,3.4375234,0,0,0,0,0,0,0,7.6964061,58.980996,105.294,36.781831,0,0,0,0,0,0,0,0,0,0.12473276,0,0,0,0,0,0,0,0,0,0,0,0
3209,231.90057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16124093,6.2900967,20.713876,27.00211,5.2003932,0,0,0,0,0,0,0,0.6433829,19.881004,101.8779,157.15164,70.955724,3.437234,0,0,0,0,0,0,0,7.6957582,58.976031,105.28514,36.778735,0,0,0,0,0,0,0,0,0,0.12472226,0,0,0,0,0,0,0,0,0,0,0,0
3210,231.88105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16122736,6.2895672,20.712132,26.999836,5.1999554,0,0,0,0,0,0,0,0.64332873,19.87933,101.86932,157.13841,70.94975,3.4369446,0,0,0,0,0,0,0,7.6951103,58.971066,105.27627,36.775638,0,0,0,0,0,0,0,0,0,0.12471176,0,0,0,0,0,0,0,0,0,0,0,0
3211,231.86153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16121378,6.2890376,20.710388,26.997563,5.1995175,0,0,0,0,0,0,0,0.64327456,19.877656,101.86074,157.12518,70.943776,3.4366552,0,0,0,0,0,0,0,7.6944623,58.9661,105.26741,36.772542,0,0,0,0,0,0,0,0,0,0.12470126,0,0,0,0,0,0,0,0,0,0,0,0
3212,231.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16120021,6.288508,20.708644,26.995289,5.1990797,0,0,0,0,0,0,0,0.64322039,19.875982,101.85216,157.11194,70.937802,3.4363658,0,0,0,0,0,0,0,7.6938144,58.961135,105.25854,36.769445,0,0,0,0,0,0,0,0,0,0.12469076,0,0,0,0,0,0,0,0,0,0,0,0
3213,231.82248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16118663,6.2879784,20.7069,26.993016,5.1986418,0,0,0,0,0,0,0,0.64316623,19.874308,101.84359,157.09871,70.931828,3.4360764,0,0,0,0,0,0,0,7.6931665,58.956169,105.24968,36.766349,0,0,0,0,0,0,0,0,0,0.12468026,0,0,0,0,0,0,0,0,0,0,0,0
3214,231.80295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16117306,6.2874488,20.705157,26.990743,5.198204,0,0,0,0,0,0,0,0.64311206,19.872634,101.83501,157.08548,70.925854,3.435787,0,0,0,0,0,0,0,7.6925185,58.951204,105.24082,36.763252,0,0,0,0,0,0,0,0,0,0.12466976,0,0,0,0,0,0,0,0,0,0,0,0
3215,231.78343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16115948,6.2869192,20.703413,26.988469,5.1977662,0,0,0,0,0,0,0,0.64305789,19.870961,101.82643,157.07225,70.91988,3.4354976,0,0,0,0,0,0,0,7.6918706,58.946238,105.23195,36.760155,0,0,0,0,0,0,0,0,0,0.12465926,0,0,0,0,0,0,0,0,0,0,0,0
3216,231.7639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16114591,6.2863896,20.701669,26.986196,5.1973283,0,0,0,0,0,0,0,0.64300372,19.869287,101.81785,157.05902,70.913906,3.4352082,0,0,0,0,0,0,0,7.6912227,58.941273,105.22309,36.757059,0,0,0,0,0,0,0,0,0,0.12464876,0,0,0,0,0,0,0,0,0,0,0,0
3217,231.74438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16113233,6.28586,20.699925,26.983922,5.1968905,0,0,0,0,0,0,0,0.64294955,19.867613,101.80928,157.04579,70.907932,3.4349188,0,0,0,0,0,0,0,7.6905747,58.936308,105.21422,36.753962,0,0,0,0,0,0,0,0,0,0.12463825,0,0,0,0,0,0,0,0,0,0,0,0
3218,231.72485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16111875,6.2853304,20.698181,26.981649,5.1964526,0,0,0,0,0,0,0,0.64289538,19.865939,101.8007,157.03256,70.901958,3.4346294,0,0,0,0,0,0,0,7.6899268,58.931342,105.20536,36.750866,0,0,0,0,0,0,0,0,0,0.12462775,0,0,0,0,0,0,0,0,0,0,0,0
3219,231.70533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16110518,6.2848009,20.696437,26.979375,5.1960148,0,0,0,0,0,0,0,0.64284121,19.864265,101.79212,157.01933,70.895983,3.43434,0,0,0,0,0,0,0,7.6892788,58.926377,105.19649,36.747769,0,0,0,0,0,0,0,0,0,0.12461725,0,0,0,0,0,0,0,0,0,0,0,0
3220,231.6858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1610916,6.2842713,20.694693,26.977102,5.1955769,0,0,0,0,0,0,0,0.64278704,19.862591,101.78354,157.00609,70.890009,3.4340506,0,0,0,0,0,0,0,7.6886309,58.921411,105.18763,36.744673,0,0,0,0,0,0,0,0,0,0.12460675,0,0,0,0,0,0,0,0,0,0,0,0
3221,231.66628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16107803,6.2837417,20.692949,26.974829,5.1951391,0,0,0,0,0,0,0,0.64273287,19.860917,101.77497,156.99286,70.884035,3.4337612,0,0,0,0,0,0,0,7.687983,58.916446,105.17876,36.741576,0,0,0,0,0,0,0,0,0,0.12459625,0,0,0,0,0,0,0,0,0,0,0,0
3222,231.64675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16106445,6.2832121,20.691205,26.972555,5.1947013,0,0,0,0,0,0,0,0.64267871,19.859244,101.76639,156.97963,70.878061,3.4334718,0,0,0,0,0,0,0,7.687335,58.91148,105.1699,36.73848,0,0,0,0,0,0,0,0,0,0.12458575,0,0,0,0,0,0,0,0,0,0,0,0
3223,231.62723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16105088,6.2826825,20.689461,26.970282,5.1942634,0,0,0,0,0,0,0,0.64262454,19.85757,101.75781,156.9664,70.872087,3.4331824,0,0,0,0,0,0,0,7.6866871,58.906515,105.16104,36.735383,0,0,0,0,0,0,0,0,0,0.12457525,0,0,0,0,0,0,0,0,0,0,0,0
3224,231.60771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1610373,6.2821529,20.687717,26.968008,5.1938256,0,0,0,0,0,0,0,0.64257037,19.855896,101.74923,156.95317,70.866113,3.4328931,0,0,0,0,0,0,0,7.6860392,58.90155,105.15217,36.732287,0,0,0,0,0,0,0,0,0,0.12456475,0,0,0,0,0,0,0,0,0,0,0,0
3225,231.58818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16102373,6.2816233,20.685973,26.965735,5.1933877,0,0,0,0,0,0,0,0.6425162,19.854222,101.74066,156.93994,70.860139,3.4326037,0,0,0,0,0,0,0,7.6853912,58.896584,105.14331,36.72919,0,0,0,0,0,0,0,0,0,0.12455425,0,0,0,0,0,0,0,0,0,0,0,0
3226,231.56866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16101015,6.2810937,20.684229,26.963462,5.1929499,0,0,0,0,0,0,0,0.64246203,19.852548,101.73208,156.92671,70.854165,3.4323143,0,0,0,0,0,0,0,7.6847433,58.891619,105.13444,36.726093,0,0,0,0,0,0,0,0,0,0.12454375,0,0,0,0,0,0,0,0,0,0,0,0
3227,231.54913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16099658,6.2805642,20.682485,26.961188,5.1925121,0,0,0,0,0,0,0,0.64240786,19.850874,101.7235,156.91348,70.848191,3.4320249,0,0,0,0,0,0,0,7.6840954,58.886653,105.12558,36.722997,0,0,0,0,0,0,0,0,0,0.12453325,0,0,0,0,0,0,0,0,0,0,0,0
3228,231.52961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160983,6.2800346,20.680741,26.958915,5.1920742,0,0,0,0,0,0,0,0.64235369,19.8492,101.71492,156.90024,70.842217,3.4317355,0,0,0,0,0,0,0,7.6834474,58.881688,105.11671,36.7199,0,0,0,0,0,0,0,0,0,0.12452274,0,0,0,0,0,0,0,0,0,0,0,0
3229,231.51008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16096942,6.279505,20.678997,26.956641,5.1916364,0,0,0,0,0,0,0,0.64229952,19.847527,101.70635,156.88701,70.836243,3.4314461,0,0,0,0,0,0,0,7.6827995,58.876723,105.10785,36.716804,0,0,0,0,0,0,0,0,0,0.12451224,0,0,0,0,0,0,0,0,0,0,0,0
3230,231.49056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16095585,6.2789754,20.677253,26.954368,5.1911985,0,0,0,0,0,0,0,0.64224535,19.845853,101.69777,156.87378,70.830269,3.4311567,0,0,0,0,0,0,0,7.6821516,58.871757,105.09899,36.713707,0,0,0,0,0,0,0,0,0,0.12450174,0,0,0,0,0,0,0,0,0,0,0,0
3231,231.47103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16094227,6.2784458,20.675509,26.952095,5.1907607,0,0,0,0,0,0,0,0.64219119,19.844179,101.68919,156.86055,70.824295,3.4308673,0,0,0,0,0,0,0,7.6815036,58.866792,105.09012,36.710611,0,0,0,0,0,0,0,0,0,0.12449124,0,0,0,0,0,0,0,0,0,0,0,0
3232,231.45151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1609287,6.2779162,20.673765,26.949821,5.1903229,0,0,0,0,0,0,0,0.64213702,19.842505,101.68061,156.84732,70.818321,3.4305779,0,0,0,0,0,0,0,7.6808557,58.861826,105.08126,36.707514,0,0,0,0,0,0,0,0,0,0.12448074,0,0,0,0,0,0,0,0,0,0,0,0
3233,231.43198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16091512,6.2773866,20.672021,26.947548,5.189885,0,0,0,0,0,0,0,0.64208285,19.840831,101.67204,156.83409,70.812347,3.4302885,0,0,0,0,0,0,0,7.6802077,58.856861,105.07239,36.704418,0,0,0,0,0,0,0,0,0,0.12447024,0,0,0,0,0,0,0,0,0,0,0,0
3234,231.41246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16090155,6.276857,20.670277,26.945274,5.1894472,0,0,0,0,0,0,0,0.64202868,19.839157,101.66346,156.82086,70.806373,3.4299991,0,0,0,0,0,0,0,7.6795598,58.851895,105.06353,36.701321,0,0,0,0,0,0,0,0,0,0.12445974,0,0,0,0,0,0,0,0,0,0,0,0
3235,231.39293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16088797,6.2763275,20.668533,26.943001,5.1890093,0,0,0,0,0,0,0,0.64197451,19.837483,101.65488,156.80763,70.800399,3.4297097,0,0,0,0,0,0,0,7.6789119,58.84693,105.05466,36.698225,0,0,0,0,0,0,0,0,0,0.12444924,0,0,0,0,0,0,0,0,0,0,0,0
3236,231.37341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1608744,6.2757979,20.666789,26.940727,5.1885715,0,0,0,0,0,0,0,0.64192034,19.83581,101.6463,156.79439,70.794425,3.4294203,0,0,0,0,0,0,0,7.6782639,58.841965,105.0458,36.695128,0,0,0,0,0,0,0,0,0,0.12443874,0,0,0,0,0,0,0,0,0,0,0,0
3237,231.35389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16086082,6.2752683,20.665045,26.938454,5.1881336,0,0,0,0,0,0,0,0.64186617,19.834136,101.63773,156.78116,70.788451,3.4291309,0,0,0,0,0,0,0,7.677616,58.836999,105.03693,36.692031,0,0,0,0,0,0,0,0,0,0.12442824,0,0,0,0,0,0,0,0,0,0,0,0
3238,231.33436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16084724,6.2747387,20.663301,26.936181,5.1876958,0,0,0,0,0,0,0,0.641812,19.832462,101.62915,156.76793,70.782477,3.4288415,0,0,0,0,0,0,0,7.6769681,58.832034,105.02807,36.688935,0,0,0,0,0,0,0,0,0,0.12441774,0,0,0,0,0,0,0,0,0,0,0,0
3239,231.31484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16083367,6.2742091,20.661557,26.933907,5.187258,0,0,0,0,0,0,0,0.64175783,19.830788,101.62057,156.7547,70.776503,3.4285521,0,0,0,0,0,0,0,7.6763201,58.827068,105.01921,36.685838,0,0,0,0,0,0,0,0,0,0.12440724,0,0,0,0,0,0,0,0,0,0,0,0
3240,231.29531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16082009,6.2736795,20.659813,26.931634,5.1868201,0,0,0,0,0,0,0,0.64170367,19.829114,101.61199,156.74147,70.770529,3.4282627,0,0,0,0,0,0,0,7.6756722,58.822103,105.01034,36.682742,0,0,0,0,0,0,0,0,0,0.12439673,0,0,0,0,0,0,0,0,0,0,0,0
3241,231.27579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16080652,6.2731499,20.658069,26.92936,5.1863823,0,0,0,0,0,0,0,0.6416495,19.82744,101.60342,156.72824,70.764555,3.4279734,0,0,0,0,0,0,0,7.6750243,58.817137,105.00148,36.679645,0,0,0,0,0,0,0,0,0,0.12438623,0,0,0,0,0,0,0,0,0,0,0,0
3242,231.25626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16079294,6.2726203,20.656325,26.927087,5.1859444,0,0,0,0,0,0,0,0.64159533,19.825766,101.59484,156.71501,70.758581,3.427684,0,0,0,0,0,0,0,7.6743763,58.812172,104.99261,36.676549,0,0,0,0,0,0,0,0,0,0.12437573,0,0,0,0,0,0,0,0,0,0,0,0
3243,231.23674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16077937,6.2720908,20.654581,26.924814,5.1855066,0,0,0,0,0,0,0,0.64154116,19.824092,101.58626,156.70178,70.752607,3.4273946,0,0,0,0,0,0,0,7.6737284,58.807207,104.98375,36.673452,0,0,0,0,0,0,0,0,0,0.12436523,0,0,0,0,0,0,0,0,0,0,0,0
3244,231.21721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16076579,6.2715612,20.652837,26.92254,5.1850688,0,0,0,0,0,0,0,0.64148699,19.822419,101.57768,156.68855,70.746633,3.4271052,0,0,0,0,0,0,0,7.6730805,58.802241,104.97488,36.670356,0,0,0,0,0,0,0,0,0,0.12435473,0,0,0,0,0,0,0,0,0,0,0,0
3245,231.19769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16075222,6.2710316,20.651093,26.920267,5.1846309,0,0,0,0,0,0,0,0.64143282,19.820745,101.56911,156.67531,70.740659,3.4268158,0,0,0,0,0,0,0,7.6724325,58.797276,104.96602,36.667259,0,0,0,0,0,0,0,0,0,0.12434423,0,0,0,0,0,0,0,0,0,0,0,0
3246,231.17816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16073864,6.270502,20.649349,26.917993,5.1841931,0,0,0,0,0,0,0,0.64137865,19.819071,101.56053,156.66208,70.734684,3.4265264,0,0,0,0,0,0,0,7.6717846,58.79231,104.95716,36.664163,0,0,0,0,0,0,0,0,0,0.12433373,0,0,0,0,0,0,0,0,0,0,0,0
3247,231.15864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16072507,6.2699724,20.647605,26.91572,5.1837552,0,0,0,0,0,0,0,0.64132448,19.817397,101.55195,156.64885,70.72871,3.426237,0,0,0,0,0,0,0,7.6711366,58.787345,104.94829,36.661066,0,0,0,0,0,0,0,0,0,0.12432323,0,0,0,0,0,0,0,0,0,0,0,0
3248,231.13911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16071149,6.2694428,20.645861,26.913447,5.1833174,0,0,0,0,0,0,0,0.64127031,19.815723,101.54337,156.63562,70.722736,3.4259476,0,0,0,0,0,0,0,7.6704887,58.78238,104.93943,36.65797,0,0,0,0,0,0,0,0,0,0.12431273,0,0,0,0,0,0,0,0,0,0,0,0
3249,231.11959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16069791,6.2689132,20.644117,26.911173,5.1828796,0,0,0,0,0,0,0,0.64121615,19.814049,101.5348,156.62239,70.716762,3.4256582,0,0,0,0,0,0,0,7.6698408,58.777414,104.93056,36.654873,0,0,0,0,0,0,0,0,0,0.12430223,0,0,0,0,0,0,0,0,0,0,0,0
3250,231.10007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16068434,6.2683836,20.642373,26.9089,5.1824417,0,0,0,0,0,0,0,0.64116198,19.812375,101.52622,156.60916,70.710788,3.4253688,0,0,0,0,0,0,0,7.6691928,58.772449,104.9217,36.651776,0,0,0,0,0,0,0,0,0,0.12429173,0,0,0,0,0,0,0,0,0,0,0,0
3251,231.08054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16067076,6.2678541,20.640629,26.906626,5.1820039,0,0,0,0,0,0,0,0.64110781,19.810702,101.51764,156.59593,70.704814,3.4250794,0,0,0,0,0,0,0,7.6685449,58.767483,104.91283,36.64868,0,0,0,0,0,0,0,0,0,0.12428123,0,0,0,0,0,0,0,0,0,0,0,0
3252,231.06102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16065719,6.2673245,20.638885,26.904353,5.181566,0,0,0,0,0,0,0,0.64105364,19.809028,101.50906,156.5827,70.69884,3.42479,0,0,0,0,0,0,0,7.667897,58.762518,104.90397,36.645583,0,0,0,0,0,0,0,0,0,0.12427072,0,0,0,0,0,0,0,0,0,0,0,0
