Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa),Coord 104 Stress (kPa),Coord 105 Stress (kPa),Coord 106 Stress (kPa),Coord 107 Stress (kPa),Coord 108 Stress (kPa),Coord 109 Stress (kPa),Coord 110 Stress (kPa),Coord 111 Stress (kPa),Coord 112 Stress (kPa),Coord 113 Stress (kPa),Coord 114 Stress (kPa),Coord 115 Stress (kPa),Coord 116 Stress (kPa),Coord 117 Stress (kPa),Coord 118 Stress (kPa),Coord 119 Stress (kPa),Coord 120 Stress (kPa),Coord 121 Stress (kPa),Coord 122 Stress (kPa),Coord 123 Stress (kPa)
3586,201.30366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.847512,34.417593,45.308493,31.667264,3.5714714,0,0,0,0,35.294601,0,0,0,0,14.016914,6.7071665,68.395524,125.05388,89.733795,37.951147,1.3316508,0,0,0,0,0,0,0,0,0,51.362912,110.06043,188.07011,120.13112,50.370135,11.599275,0,0,0,0,0,0,0,0,36.894773,69.943259,51.724069,14.385576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,201.30492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.847586,34.417808,45.308777,31.667463,3.5714937,0,0,0,0,35.294822,0,0,0,0,14.017002,6.7072085,68.395953,125.05466,89.734358,37.951385,1.3316591,0,0,0,0,0,0,0,0,0,51.363234,110.06112,188.07129,120.13187,50.37045,11.599347,0,0,0,0,0,0,0,0,36.895004,69.943697,51.724393,14.385667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,201.30618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84766,34.418024,45.309061,31.667661,3.5715161,0,0,0,0,35.295043,0,0,0,0,14.017089,6.7072505,68.396381,125.05545,89.73492,37.951623,1.3316675,0,0,0,0,0,0,0,0,0,51.363556,110.06181,188.07247,120.13263,50.370766,11.59942,0,0,0,0,0,0,0,0,36.895235,69.944135,51.724717,14.385757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,201.30744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.847734,34.41824,45.309344,31.66786,3.5715385,0,0,0,0,35.295264,0,0,0,0,14.017177,6.7072925,68.39681,125.05623,89.735482,37.95186,1.3316758,0,0,0,0,0,0,0,0,0,51.363878,110.0625,188.07364,120.13338,50.371081,11.599493,0,0,0,0,0,0,0,0,36.895466,69.944574,51.725041,14.385847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,201.3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.847809,34.418455,45.309628,31.668058,3.5715608,0,0,0,0,35.295486,0,0,0,0,14.017265,6.7073346,68.397238,125.05701,89.736044,37.952098,1.3316841,0,0,0,0,0,0,0,0,0,51.364199,110.06319,188.07482,120.13413,50.371397,11.599565,0,0,0,0,0,0,0,0,36.895697,69.945012,51.725365,14.385937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,201.30996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.847883,34.418671,45.309912,31.668256,3.5715832,0,0,0,0,35.295707,0,0,0,0,14.017353,6.7073766,68.397666,125.0578,89.736606,37.952336,1.3316925,0,0,0,0,0,0,0,0,0,51.364521,110.06388,188.076,120.13488,50.371712,11.599638,0,0,0,0,0,0,0,0,36.895928,69.94545,51.725689,14.386027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,201.31122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.847957,34.418886,45.310196,31.668455,3.5716056,0,0,0,0,35.295928,0,0,0,0,14.017441,6.7074186,68.398095,125.05858,89.737168,37.952574,1.3317008,0,0,0,0,0,0,0,0,0,51.364843,110.06457,188.07718,120.13564,50.372028,11.59971,0,0,0,0,0,0,0,0,36.89616,69.945888,51.726013,14.386117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,201.31248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848031,34.419102,45.31048,31.668653,3.571628,0,0,0,0,35.296149,0,0,0,0,14.017528,6.7074606,68.398523,125.05936,89.73773,37.952811,1.3317092,0,0,0,0,0,0,0,0,0,51.365164,110.06526,188.07836,120.13639,50.372343,11.599783,0,0,0,0,0,0,0,0,36.896391,69.946326,51.726337,14.386207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,201.31374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848106,34.419318,45.310764,31.668851,3.5716503,0,0,0,0,35.29637,0,0,0,0,14.017616,6.7075026,68.398952,125.06015,89.738292,37.953049,1.3317175,0,0,0,0,0,0,0,0,0,51.365486,110.06595,188.07953,120.13714,50.372659,11.599856,0,0,0,0,0,0,0,0,36.896622,69.946764,51.726661,14.386297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,201.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84818,34.419533,45.311047,31.66905,3.5716727,0,0,0,0,35.296591,0,0,0,0,14.017704,6.7075446,68.39938,125.06093,89.738854,37.953287,1.3317259,0,0,0,0,0,0,0,0,0,51.365808,110.06664,188.08071,120.13789,50.372974,11.599928,0,0,0,0,0,0,0,0,36.896853,69.947202,51.726985,14.386387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,201.31627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848254,34.419749,45.311331,31.669248,3.5716951,0,0,0,0,35.296812,0,0,0,0,14.017792,6.7075866,68.399809,125.06171,89.739416,37.953525,1.3317342,0,0,0,0,0,0,0,0,0,51.36613,110.06732,188.08189,120.13865,50.37329,11.600001,0,0,0,0,0,0,0,0,36.897084,69.94764,51.727309,14.386478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,201.31753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848328,34.419964,45.311615,31.669446,3.5717174,0,0,0,0,35.297033,0,0,0,0,14.01788,6.7076287,68.400237,125.0625,89.739978,37.953762,1.3317425,0,0,0,0,0,0,0,0,0,51.366451,110.06801,188.08307,120.1394,50.373605,11.600074,0,0,0,0,0,0,0,0,36.897315,69.948078,51.727633,14.386568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,201.31879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848402,34.42018,45.311899,31.669645,3.5717398,0,0,0,0,35.297254,0,0,0,0,14.017967,6.7076707,68.400665,125.06328,89.74054,37.954,1.3317509,0,0,0,0,0,0,0,0,0,51.366773,110.0687,188.08425,120.14015,50.373921,11.600146,0,0,0,0,0,0,0,0,36.897546,69.948517,51.727957,14.386658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,201.32005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848477,34.420396,45.312183,31.669843,3.5717622,0,0,0,0,35.297475,0,0,0,0,14.018055,6.7077127,68.401094,125.06406,89.741103,37.954238,1.3317592,0,0,0,0,0,0,0,0,0,51.367095,110.06939,188.08543,120.1409,50.374236,11.600219,0,0,0,0,0,0,0,0,36.897777,69.948955,51.728281,14.386748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,201.32131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848551,34.420611,45.312466,31.670042,3.5717846,0,0,0,0,35.297696,0,0,0,0,14.018143,6.7077547,68.401522,125.06485,89.741665,37.954475,1.3317676,0,0,0,0,0,0,0,0,0,51.367417,110.07008,188.0866,120.14166,50.374552,11.600292,0,0,0,0,0,0,0,0,36.898008,69.949393,51.728605,14.386838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,201.32257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848625,34.420827,45.31275,31.67024,3.5718069,0,0,0,0,35.297917,0,0,0,0,14.018231,6.7077967,68.401951,125.06563,89.742227,37.954713,1.3317759,0,0,0,0,0,0,0,0,0,51.367738,110.07077,188.08778,120.14241,50.374867,11.600364,0,0,0,0,0,0,0,0,36.898239,69.949831,51.728929,14.386928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,201.32383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848699,34.421042,45.313034,31.670438,3.5718293,0,0,0,0,35.298139,0,0,0,0,14.018319,6.7078387,68.402379,125.06641,89.742789,37.954951,1.3317842,0,0,0,0,0,0,0,0,0,51.36806,110.07146,188.08896,120.14316,50.375183,11.600437,0,0,0,0,0,0,0,0,36.898471,69.950269,51.729253,14.387018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,201.32509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848773,34.421258,45.313318,31.670637,3.5718517,0,0,0,0,35.29836,0,0,0,0,14.018406,6.7078807,68.402808,125.0672,89.743351,37.955189,1.3317926,0,0,0,0,0,0,0,0,0,51.368382,110.07215,188.09014,120.14391,50.375498,11.60051,0,0,0,0,0,0,0,0,36.898702,69.950707,51.729577,14.387108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,201.32635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848848,34.421473,45.313602,31.670835,3.571874,0,0,0,0,35.298581,0,0,0,0,14.018494,6.7079227,68.403236,125.06798,89.743913,37.955426,1.3318009,0,0,0,0,0,0,0,0,0,51.368704,110.07284,188.09132,120.14467,50.375814,11.600582,0,0,0,0,0,0,0,0,36.898933,69.951145,51.729901,14.387198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,201.32761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848922,34.421689,45.313885,31.671033,3.5718964,0,0,0,0,35.298802,0,0,0,0,14.018582,6.7079648,68.403664,125.06876,89.744475,37.955664,1.3318093,0,0,0,0,0,0,0,0,0,51.369025,110.07353,188.09249,120.14542,50.376129,11.600655,0,0,0,0,0,0,0,0,36.899164,69.951583,51.730225,14.387288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,201.32888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.848996,34.421905,45.314169,31.671232,3.5719188,0,0,0,0,35.299023,0,0,0,0,14.01867,6.7080068,68.404093,125.06955,89.745037,37.955902,1.3318176,0,0,0,0,0,0,0,0,0,51.369347,110.07422,188.09367,120.14617,50.376445,11.600728,0,0,0,0,0,0,0,0,36.899395,69.952022,51.730549,14.387379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,201.33014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84907,34.42212,45.314453,31.67143,3.5719412,0,0,0,0,35.299244,0,0,0,0,14.018758,6.7080488,68.404521,125.07033,89.745599,37.95614,1.3318259,0,0,0,0,0,0,0,0,0,51.369669,110.07491,188.09485,120.14692,50.37676,11.6008,0,0,0,0,0,0,0,0,36.899626,69.95246,51.730873,14.387469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,201.3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849145,34.422336,45.314737,31.671628,3.5719635,0,0,0,0,35.299465,0,0,0,0,14.018845,6.7080908,68.40495,125.07111,89.746161,37.956377,1.3318343,0,0,0,0,0,0,0,0,0,51.36999,110.0756,188.09603,120.14768,50.377076,11.600873,0,0,0,0,0,0,0,0,36.899857,69.952898,51.731197,14.387559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,201.33266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849219,34.422551,45.315021,31.671827,3.5719859,0,0,0,0,35.299686,0,0,0,0,14.018933,6.7081328,68.405378,125.0719,89.746723,37.956615,1.3318426,0,0,0,0,0,0,0,0,0,51.370312,110.07629,188.09721,120.14843,50.377391,11.600946,0,0,0,0,0,0,0,0,36.900088,69.953336,51.731521,14.387649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,201.33392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849293,34.422767,45.315304,31.672025,3.5720083,0,0,0,0,35.299907,0,0,0,0,14.019021,6.7081748,68.405806,125.07268,89.747285,37.956853,1.331851,0,0,0,0,0,0,0,0,0,51.370634,110.07698,188.09838,120.14918,50.377707,11.601018,0,0,0,0,0,0,0,0,36.900319,69.953774,51.731845,14.387739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,201.33518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849367,34.422983,45.315588,31.672223,3.5720306,0,0,0,0,35.300128,0,0,0,0,14.019109,6.7082168,68.406235,125.07346,89.747848,37.95709,1.3318593,0,0,0,0,0,0,0,0,0,51.370956,110.07767,188.09956,120.14993,50.378022,11.601091,0,0,0,0,0,0,0,0,36.900551,69.954212,51.732169,14.387829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,201.33644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849441,34.423198,45.315872,31.672422,3.572053,0,0,0,0,35.300349,0,0,0,0,14.019197,6.7082589,68.406663,125.07425,89.74841,37.957328,1.3318677,0,0,0,0,0,0,0,0,0,51.371277,110.07836,188.10074,120.15069,50.378338,11.601164,0,0,0,0,0,0,0,0,36.900782,69.95465,51.732493,14.387919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,201.3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849516,34.423414,45.316156,31.67262,3.5720754,0,0,0,0,35.30057,0,0,0,0,14.019284,6.7083009,68.407092,125.07503,89.748972,37.957566,1.331876,0,0,0,0,0,0,0,0,0,51.371599,110.07904,188.10192,120.15144,50.378653,11.601236,0,0,0,0,0,0,0,0,36.901013,69.955088,51.732817,14.388009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,201.33896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84959,34.423629,45.31644,31.672819,3.5720978,0,0,0,0,35.300792,0,0,0,0,14.019372,6.7083429,68.40752,125.07581,89.749534,37.957804,1.3318843,0,0,0,0,0,0,0,0,0,51.371921,110.07973,188.1031,120.15219,50.378969,11.601309,0,0,0,0,0,0,0,0,36.901244,69.955526,51.733141,14.388099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,201.34022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849664,34.423845,45.316723,31.673017,3.5721201,0,0,0,0,35.301013,0,0,0,0,14.01946,6.7083849,68.407949,125.0766,89.750096,37.958041,1.3318927,0,0,0,0,0,0,0,0,0,51.372243,110.08042,188.10427,120.15294,50.379285,11.601382,0,0,0,0,0,0,0,0,36.901475,69.955965,51.733465,14.38819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,201.34148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849738,34.424061,45.317007,31.673215,3.5721425,0,0,0,0,35.301234,0,0,0,0,14.019548,6.7084269,68.408377,125.07738,89.750658,37.958279,1.331901,0,0,0,0,0,0,0,0,0,51.372564,110.08111,188.10545,120.1537,50.3796,11.601454,0,0,0,0,0,0,0,0,36.901706,69.956403,51.733789,14.38828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,201.34275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849812,34.424276,45.317291,31.673414,3.5721649,0,0,0,0,35.301455,0,0,0,0,14.019636,6.7084689,68.408805,125.07816,89.75122,37.958517,1.3319094,0,0,0,0,0,0,0,0,0,51.372886,110.0818,188.10663,120.15445,50.379916,11.601527,0,0,0,0,0,0,0,0,36.901937,69.956841,51.734113,14.38837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,201.34401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849887,34.424492,45.317575,31.673612,3.5721872,0,0,0,0,35.301676,0,0,0,0,14.019723,6.7085109,68.409234,125.07895,89.751782,37.958754,1.3319177,0,0,0,0,0,0,0,0,0,51.373208,110.08249,188.10781,120.1552,50.380231,11.6016,0,0,0,0,0,0,0,0,36.902168,69.957279,51.734437,14.38846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,201.34527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849961,34.424707,45.317859,31.67381,3.5722096,0,0,0,0,35.301897,0,0,0,0,14.019811,6.7085529,68.409662,125.07973,89.752344,37.958992,1.331926,0,0,0,0,0,0,0,0,0,51.37353,110.08318,188.10899,120.15595,50.380547,11.601672,0,0,0,0,0,0,0,0,36.902399,69.957717,51.734761,14.38855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,201.34653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.850035,34.424923,45.318143,31.674009,3.572232,0,0,0,0,35.302118,0,0,0,0,14.019899,6.708595,68.410091,125.08051,89.752906,37.95923,1.3319344,0,0,0,0,0,0,0,0,0,51.373851,110.08387,188.11016,120.15671,50.380862,11.601745,0,0,0,0,0,0,0,0,36.90263,69.958155,51.735085,14.38864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,201.34779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.850109,34.425139,45.318426,31.674207,3.5722544,0,0,0,0,35.302339,0,0,0,0,14.019987,6.708637,68.410519,125.0813,89.753468,37.959468,1.3319427,0,0,0,0,0,0,0,0,0,51.374173,110.08456,188.11134,120.15746,50.381178,11.601818,0,0,0,0,0,0,0,0,36.902862,69.958593,51.735409,14.38873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,201.34905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.850183,34.425354,45.31871,31.674405,3.5722767,0,0,0,0,35.30256,0,0,0,0,14.020075,6.708679,68.410948,125.08208,89.75403,37.959705,1.3319511,0,0,0,0,0,0,0,0,0,51.374495,110.08525,188.11252,120.15821,50.381493,11.60189,0,0,0,0,0,0,0,0,36.903093,69.959031,51.735733,14.38882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
