Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa)
912,135.42678,0,0,3.5405229,0,4.1322531,4.5064292,6.868369,0,0,1.5361308,4.4545076,20.321061,91.401724,8.8491041,0,0,0.53050329,2.9448718,12.202279,24.677185,9.1092818,0,0,0,0,0.036216188,1.7564485,0.23690726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,135.43081,0,0,3.5406281,0,4.132376,4.5065632,6.8685732,0,0,1.5361765,4.45464,20.321665,91.404442,8.8493672,0,0,0.53051906,2.9449594,12.202642,24.677919,9.1095526,0,0,0,0,0.036217264,1.7565008,0.2369143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,135.43484,0,0,3.5407334,0,4.1324988,4.5066971,6.8687774,0,0,1.5362221,4.4547725,20.322269,91.407159,8.8496303,0,0,0.53053483,2.9450469,12.203005,24.678653,9.1098234,0,0,0,0,0.036218341,1.756553,0.23692134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,135.43886,0,0,3.5408386,0,4.1326217,4.5068311,6.8689816,0,0,1.5362678,4.4549049,20.322873,91.409877,8.8498933,0,0,0.53055061,2.9451345,12.203367,24.679386,9.1100942,0,0,0,0,0.036219418,1.7566052,0.23692839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,135.44289,0,0,3.5409439,0,4.1327445,4.5069651,6.8691858,0,0,1.5363135,4.4550373,20.323478,91.412594,8.8501564,0,0,0.53056638,2.945222,12.20373,24.68012,9.110365,0,0,0,0,0.036220494,1.7566574,0.23693543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,135.44692,0,0,3.5410492,0,4.1328674,4.5070991,6.86939,0,0,1.5363591,4.4551697,20.324082,91.415311,8.8504195,0,0,0.53058215,2.9453096,12.204093,24.680854,9.1106358,0,0,0,0,0.036221571,1.7567096,0.23694247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,135.45094,0,0,3.5411544,0,4.1329902,4.507233,6.8695942,0,0,1.5364048,4.4553022,20.324686,91.418029,8.8506826,0,0,0.53059792,2.9453971,12.204456,24.681587,9.1109067,0,0,0,0,0.036222648,1.7567618,0.23694952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,135.45497,0,0,3.5412597,0,4.1331131,4.507367,6.8697984,0,0,1.5364505,4.4554346,20.32529,91.420746,8.8509457,0,0,0.53061369,2.9454847,12.204819,24.682321,9.1111775,0,0,0,0,0.036223724,1.7568141,0.23695656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,135.45899,0,0,3.5413649,0,4.1332359,4.507501,6.8700026,0,0,1.5364962,4.455567,20.325894,91.423463,8.8512087,0,0,0.53062946,2.9455722,12.205181,24.683055,9.1114483,0,0,0,0,0.036224801,1.7568663,0.2369636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,135.46302,0,0,3.5414702,0,4.1333588,4.507635,6.8702068,0,0,1.5365418,4.4556995,20.326498,91.426181,8.8514718,0,0,0.53064524,2.9456598,12.205544,24.683788,9.1117191,0,0,0,0,0.036225878,1.7569185,0.23697065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,135.46705,0,0,3.5415755,0,4.1334816,4.5077689,6.870411,0,0,1.5365875,4.4558319,20.327102,91.428898,8.8517349,0,0,0.53066101,2.9457473,12.205907,24.684522,9.1119899,0,0,0,0,0.036226955,1.7569707,0.23697769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,135.47107,0,0,3.5416807,0,4.1336045,4.5079029,6.8706152,0,0,1.5366332,4.4559643,20.327707,91.431615,8.851998,0,0,0.53067678,2.9458349,12.20627,24.685256,9.1122607,0,0,0,0,0.036228031,1.7570229,0.23698473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,135.4751,0,0,3.541786,0,4.1337273,4.5080369,6.8708193,0,0,1.5366788,4.4560968,20.328311,91.434333,8.8522611,0,0,0.53069255,2.9459224,12.206632,24.685989,9.1125316,0,0,0,0,0.036229108,1.7570752,0.23699178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,135.47913,0,0,3.5418912,0,4.1338502,4.5081709,6.8710235,0,0,1.5367245,4.4562292,20.328915,91.43705,8.8525242,0,0,0.53070832,2.94601,12.206995,24.686723,9.1128024,0,0,0,0,0.036230185,1.7571274,0.23699882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,135.48315,0,0,3.5419965,0,4.133973,4.5083048,6.8712277,0,0,1.5367702,4.4563616,20.329519,91.439767,8.8527872,0,0,0.53072409,2.9460975,12.207358,24.687456,9.1130732,0,0,0,0,0.036231261,1.7571796,0.23700586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,135.48718,0,0,3.5421017,0,4.1340959,4.5084388,6.8714319,0,0,1.5368158,4.4564941,20.330123,91.442485,8.8530503,0,0,0.53073987,2.9461851,12.207721,24.68819,9.113344,0,0,0,0,0.036232338,1.7572318,0.23701291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,135.4912,0,0,3.542207,0,4.1342187,4.5085728,6.8716361,0,0,1.5368615,4.4566265,20.330727,91.445202,8.8533134,0,0,0.53075564,2.9462726,12.208083,24.688924,9.1136148,0,0,0,0,0.036233415,1.757284,0.23701995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,135.49523,0,0,3.5423123,0,4.1343416,4.5087068,6.8718403,0,0,1.5369072,4.4567589,20.331331,91.447919,8.8535765,0,0,0.53077141,2.9463602,12.208446,24.689657,9.1138856,0,0,0,0,0.036234491,1.7573363,0.23702699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,135.49926,0,0,3.5424175,0,4.1344644,4.5088407,6.8720445,0,0,1.5369528,4.4568914,20.331936,91.450637,8.8538396,0,0,0.53078718,2.9464477,12.208809,24.690391,9.1141565,0,0,0,0,0.036235568,1.7573885,0.23703403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,135.50328,0,0,3.5425228,0,4.1345873,4.5089747,6.8722487,0,0,1.5369985,4.4570238,20.33254,91.453354,8.8541026,0,0,0.53080295,2.9465353,12.209172,24.691125,9.1144273,0,0,0,0,0.036236645,1.7574407,0.23704108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,135.50731,0,0,3.542628,0,4.1347101,4.5091087,6.8724529,0,0,1.5370442,4.4571562,20.333144,91.456071,8.8543657,0,0,0.53081872,2.9466228,12.209535,24.691858,9.1146981,0,0,0,0,0.036237722,1.7574929,0.23704812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,135.51134,0,0,3.5427333,0,4.134833,4.5092427,6.8726571,0,0,1.5370898,4.4572886,20.333748,91.458789,8.8546288,0,0,0.5308345,2.9467104,12.209897,24.692592,9.1149689,0,0,0,0,0.036238798,1.7575451,0.23705516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,135.51536,0,0,3.5428386,0,4.1349559,4.5093766,6.8728613,0,0,1.5371355,4.4574211,20.334352,91.461506,8.8548919,0,0,0.53085027,2.9467979,12.21026,24.693326,9.1152397,0,0,0,0,0.036239875,1.7575973,0.23706221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,135.51939,0,0,3.5429438,0,4.1350787,4.5095106,6.8730655,0,0,1.5371812,4.4575535,20.334956,91.464223,8.855155,0,0,0.53086604,2.9468855,12.210623,24.694059,9.1155105,0,0,0,0,0.036240952,1.7576496,0.23706925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,135.52341,0,0,3.5430491,0,4.1352016,4.5096446,6.8732697,0,0,1.5372269,4.4576859,20.33556,91.466941,8.855418,0,0,0.53088181,2.946973,12.210986,24.694793,9.1157814,0,0,0,0,0.036242028,1.7577018,0.23707629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,135.52744,0,0,3.5431543,0,4.1353244,4.5097786,6.8734739,0,0,1.5372725,4.4578184,20.336165,91.469658,8.8556811,0,0,0.53089758,2.9470606,12.211348,24.695527,9.1160522,0,0,0,0,0.036243105,1.757754,0.23708334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,135.54657,0,0,3.5436545,0,4.1359081,4.5104151,6.8744441,0,0,1.5374895,4.4584476,20.339035,91.48257,8.8569312,0,0,0.53097252,2.9474766,12.213072,24.699012,9.1173389,0,0,0,0,0.036248221,1.7580021,0.2371168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,135.5657,0,0,3.5441546,0,4.1364919,4.5110517,6.8754144,0,0,1.5377065,4.4590769,20.341906,91.495481,8.8581812,0,0,0.53104746,2.9478926,12.214796,24.702498,9.1186258,0,0,0,0,0.036253337,1.7582502,0.23715027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,135.58483,0,0,3.5446548,0,4.1370756,4.5116883,6.8763846,0,0,1.5379235,4.4597061,20.344776,91.508393,8.8594313,0,0,0.53112241,2.9483086,12.21652,24.705984,9.1199126,0,0,0,0,0.036258453,1.7584984,0.23718374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,135.60396,0,0,3.5451549,0,4.1376593,4.5123249,6.8773549,0,0,1.5381405,4.4603354,20.347647,91.521305,8.8606813,0,0,0.53119735,2.9487246,12.218243,24.709471,9.1211994,0,0,0,0,0.036263569,1.7587465,0.2372172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,135.62309,0,0,3.5456551,0,4.1382431,4.5129615,6.8783251,0,0,1.5383575,4.4609647,20.350518,91.534217,8.8619314,0,0,0.53127229,2.9491406,12.219967,24.712957,9.1224862,0,0,0,0,0.036268685,1.7589946,0.23725067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,135.64223,0,0,3.5461552,0,4.1388268,4.5135981,6.8792954,0,0,1.5385745,4.4615939,20.353388,91.547129,8.8631815,0,0,0.53134723,2.9495566,12.221691,24.716443,9.123773,0,0,0,0,0.036273801,1.7592427,0.23728414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,135.66136,0,0,3.5466554,0,4.1394106,4.5142347,6.8802656,0,0,1.5387915,4.4622232,20.356259,91.560041,8.8644315,0,0,0.53142217,2.9499726,12.223415,24.719929,9.1250599,0,0,0,0,0.036278917,1.7594909,0.2373176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,135.68049,0,0,3.5471555,0,4.1399943,4.5148713,6.8812359,0,0,1.5390085,4.4628525,20.35913,91.572952,8.8656816,0,0,0.53149711,2.9503886,12.225138,24.723415,9.1263467,0,0,0,0,0.036284033,1.759739,0.23735107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,135.69962,0,0,3.5476557,0,4.1405781,4.5155079,6.8822062,0,0,1.5392255,4.4634817,20.362,91.585864,8.8669317,0,0,0.53157205,2.9508046,12.226862,24.726901,9.1276335,0,0,0,0,0.036289149,1.7599871,0.23738454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,135.71875,0,0,3.5481558,0,4.1411618,4.5161445,6.8831764,0,0,1.5394425,4.464111,20.364871,91.598776,8.8681817,0,0,0.53164699,2.9512206,12.228586,24.730387,9.1289203,0,0,0,0,0.036294265,1.7602352,0.237418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,135.73788,0,0,3.548656,0,4.1417455,4.5167811,6.8841467,0,0,1.5396595,4.4647403,20.367742,91.611688,8.8694318,0,0,0.53172194,2.9516366,12.23031,24.733873,9.1302071,0,0,0,0,0.036299382,1.7604834,0.23745147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,135.75701,0,0,3.5491561,0,4.1423293,4.5174177,6.8851169,0,0,1.5398765,4.4653695,20.370612,91.6246,8.8706819,0,0,0.53179688,2.9520526,12.232033,24.737359,9.131494,0,0,0,0,0.036304498,1.7607315,0.23748494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,135.77614,0,0,3.5496563,0,4.142913,4.5180543,6.8860872,0,0,1.5400935,4.4659988,20.373483,91.637511,8.8719319,0,0,0.53187182,2.9524686,12.233757,24.740845,9.1327808,0,0,0,0,0.036309614,1.7609796,0.2375184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,135.79527,0,0,3.5501564,0,4.1434968,4.5186909,6.8870574,0,0,1.5403105,4.4666281,20.376353,91.650423,8.873182,0,0,0.53194676,2.9528846,12.235481,24.744331,9.1340676,0,0,0,0,0.03631473,1.7612277,0.23755187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,135.8144,0,0,3.5506566,0,4.1440805,4.5193275,6.8880277,0,0,1.5405275,4.4672573,20.379224,91.663335,8.8744321,0,0,0.5320217,2.9533006,12.237205,24.747817,9.1353544,0,0,0,0,0.036319846,1.7614759,0.23758534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,135.83354,0,0,3.5511567,0,4.1446642,4.5199641,6.888998,0,0,1.5407445,4.4678866,20.382095,91.676247,8.8756821,0,0,0.53209664,2.9537166,12.238928,24.751303,9.1366412,0,0,0,0,0.036324962,1.761724,0.2376188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,135.85267,0,0,3.5516569,0,4.145248,4.5206007,6.8899682,0,0,1.5409615,4.4685158,20.384965,91.689159,8.8769322,0,0,0.53217158,2.9541327,12.240652,24.754789,9.1379281,0,0,0,0,0.036330078,1.7619721,0.23765227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,135.8718,0,0,3.552157,0,4.1458317,4.5212373,6.8909385,0,0,1.5411785,4.4691451,20.387836,91.702071,8.8781823,0,0,0.53224653,2.9545487,12.242376,24.758275,9.1392149,0,0,0,0,0.036335194,1.7622202,0.23768574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,135.89093,0,0,3.5526572,0,4.1464155,4.5218739,6.8919087,0,0,1.5413955,4.4697744,20.390707,91.714982,8.8794323,0,0,0.53232147,2.9549647,12.2441,24.761761,9.1405017,0,0,0,0,0.03634031,1.7624683,0.2377192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,135.91006,0,0,3.5531573,0,4.1469992,4.5225105,6.892879,0,0,1.5416125,4.4704036,20.393577,91.727894,8.8806824,0,0,0.53239641,2.9553807,12.245823,24.765247,9.1417885,0,0,0,0,0.036345426,1.7627165,0.23775267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,135.92919,0,0,3.5536575,0,4.1475829,4.5231471,6.8938493,0,0,1.5418295,4.4710329,20.396448,91.740806,8.8819325,0,0,0.53247135,2.9557967,12.247547,24.768733,9.1430753,0,0,0,0,0.036350542,1.7629646,0.23778613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,135.94832,0,0,3.5541576,0,4.1481667,4.5237837,6.8948195,0,0,1.5420465,4.4716622,20.399319,91.753718,8.8831825,0,0,0.53254629,2.9562127,12.249271,24.772219,9.1443621,0,0,0,0,0.036355658,1.7632127,0.2378196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,135.96745,0,0,3.5546578,0,4.1487504,4.5244203,6.8957898,0,0,1.5422635,4.4722914,20.402189,91.76663,8.8844326,0,0,0.53262123,2.9566287,12.250995,24.775705,9.145649,0,0,0,0,0.036360774,1.7634608,0.23785307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,135.98658,0,0,3.5551579,0,4.1493342,4.5250569,6.89676,0,0,1.5424805,4.4729207,20.40506,91.779542,8.8856827,0,0,0.53269617,2.9570447,12.252718,24.779191,9.1469358,0,0,0,0,0.03636589,1.763709,0.23788653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,136.00571,0,0,3.5556581,0,4.1499179,4.5256935,6.8977303,0,0,1.5426975,4.47355,20.407931,91.792453,8.8869327,0,0,0.53277111,2.9574607,12.254442,24.782677,9.1482226,0,0,0,0,0.036371006,1.7639571,0.23792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,136.02485,0,0,3.5561582,0,4.1505017,4.5263301,6.8987005,0,0,1.5429145,4.4741792,20.410801,91.805365,8.8881828,0,0,0.53284606,2.9578767,12.256166,24.786163,9.1495094,0,0,0,0,0.036376123,1.7642052,0.23795347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,136.04398,0,0,3.5566584,0,4.1510854,4.5269667,6.8996708,0,0,1.5431315,4.4748085,20.413672,91.818277,8.8894328,0,0,0.532921,2.9582927,12.25789,24.789649,9.1507962,0,0,0,0,0.036381239,1.7644533,0.23798693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,136.06311,0,0,3.5571585,0,4.1516691,4.5276033,6.9006411,0,0,1.5433485,4.4754378,20.416543,91.831189,8.8906829,0,0,0.53299594,2.9587087,12.259613,24.793135,9.1520831,0,0,0,0,0.036386355,1.7647015,0.2380204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,136.08224,0,0,3.5576587,0,4.1522529,4.5282399,6.9016113,0,0,1.5435655,4.476067,20.419413,91.844101,8.891933,0,0,0.53307088,2.9591247,12.261337,24.796621,9.1533699,0,0,0,0,0.036391471,1.7649496,0.23805387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,136.10137,0,0,3.5581588,0,4.1528366,4.5288765,6.9025816,0,0,1.5437825,4.4766963,20.422284,91.857013,8.893183,0,0,0.53314582,2.9595407,12.263061,24.800107,9.1546567,0,0,0,0,0.036396587,1.7651977,0.23808733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,136.1205,0,0,3.558659,0,4.1534204,4.5295131,6.9035518,0,0,1.5439995,4.4773255,20.425154,91.869924,8.8944331,0,0,0.53322076,2.9599567,12.264785,24.803593,9.1559435,0,0,0,0,0.036401703,1.7654458,0.2381208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,136.13963,0,0,3.5591591,0,4.1540041,4.5301497,6.9045221,0,0,1.5442165,4.4779548,20.428025,91.882836,8.8956832,0,0,0.5332957,2.9603727,12.266508,24.807079,9.1572303,0,0,0,0,0.036406819,1.765694,0.23815427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,136.15876,0,0,3.5596593,0,4.1545878,4.5307863,6.9054923,0,0,1.5444335,4.4785841,20.430896,91.895748,8.8969332,0,0,0.53337065,2.9607888,12.268232,24.810565,9.1585172,0,0,0,0,0.036411935,1.7659421,0.23818773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,136.17789,0,0,3.5601594,0,4.1551716,4.5314229,6.9064626,0,0,1.5446505,4.4792133,20.433766,91.90866,8.8981833,0,0,0.53344559,2.9612048,12.269956,24.814051,9.159804,0,0,0,0,0.036417051,1.7661902,0.2382212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,136.19702,0,0,3.5606596,0,4.1557553,4.5320595,6.9074329,0,0,1.5448675,4.4798426,20.436637,91.921572,8.8994334,0,0,0.53352053,2.9616208,12.27168,24.817537,9.1610908,0,0,0,0,0.036422167,1.7664383,0.23825467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,136.21616,0,0,3.5611597,0,4.1563391,4.5326961,6.9084031,0,0,1.5450845,4.4804719,20.439508,91.934484,8.9006834,0,0,0.53359547,2.9620368,12.273403,24.821023,9.1623776,0,0,0,0,0.036427283,1.7666865,0.23828813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,136.23529,0,0,3.5616599,0,4.1569228,4.5333327,6.9093734,0,0,1.5453015,4.4811011,20.442378,91.947395,8.9019335,0,0,0.53367041,2.9624528,12.275127,24.824509,9.1636644,0,0,0,0,0.036432399,1.7669346,0.2383216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,136.25442,0,0,3.56216,0,4.1575065,4.5339693,6.9103436,0,0,1.5455185,4.4817304,20.445249,91.960307,8.9031836,0,0,0.53374535,2.9628688,12.276851,24.827995,9.1649513,0,0,0,0,0.036437515,1.7671827,0.23835507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,136.27355,0,0,3.5626602,0,4.1580903,4.5346059,6.9113139,0,0,1.5457355,4.4823597,20.44812,91.973219,8.9044336,0,0,0.53382029,2.9632848,12.278575,24.831481,9.1662381,0,0,0,0,0.036442631,1.7674308,0.23838853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,136.29268,0,0,3.5631603,0,4.158674,4.5352425,6.9122841,0,0,1.5459525,4.4829889,20.45099,91.986131,8.9056837,0,0,0.53389523,2.9637008,12.280298,24.834967,9.1675249,0,0,0,0,0.036447747,1.767679,0.238422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,136.31181,0,0,3.5636605,0,4.1592578,4.5358791,6.9132544,0,0,1.5461696,4.4836182,20.453861,91.999043,8.9069338,0,0,0.53397018,2.9641168,12.282022,24.838453,9.1688117,0,0,0,0,0.036452864,1.7679271,0.23845547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,136.33094,0,0,3.5641606,0,4.1598415,4.5365157,6.9142247,0,0,1.5463866,4.4842475,20.456732,92.011955,8.9081838,0,0,0.53404512,2.9645328,12.283746,24.841939,9.1700985,0,0,0,0,0.03645798,1.7681752,0.23848893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,136.35007,0,0,3.5646608,0,4.1604253,4.5371523,6.9151949,0,0,1.5466036,4.4848767,20.459602,92.024866,8.9094339,0,0,0.53412006,2.9649488,12.28547,24.845425,9.1713853,0,0,0,0,0.036463096,1.7684233,0.2385224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,136.3692,0,0,3.5651609,0,4.161009,4.5377889,6.9161652,0,0,1.5468206,4.485506,20.462473,92.037778,8.910684,0,0,0.534195,2.9653648,12.287193,24.848911,9.1726722,0,0,0,0,0.036468212,1.7686714,0.23855587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,136.38833,0,0,3.5656611,0,4.1615927,4.5384255,6.9171354,0,0,1.5470376,4.4861352,20.465344,92.05069,8.911934,0,0,0.53426994,2.9657808,12.288917,24.852397,9.173959,0,0,0,0,0.036473328,1.7689196,0.23858933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,136.40747,0,0,3.5661612,0,4.1621765,4.5390621,6.9181057,0,0,1.5472546,4.4867645,20.468214,92.063602,8.9131841,0,0,0.53434488,2.9661968,12.290641,24.855883,9.1752458,0,0,0,0,0.036478444,1.7691677,0.2386228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,136.4266,0,0,3.5666614,0,4.1627602,4.5396987,6.9190759,0,0,1.5474716,4.4873938,20.471085,92.076514,8.9144342,0,0,0.53441982,2.9666128,12.292365,24.859369,9.1765326,0,0,0,0,0.03648356,1.7694158,0.23865627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,136.44573,0,0,3.5671615,0,4.163344,4.5403353,6.9200462,0,0,1.5476886,4.488023,20.473955,92.089425,8.9156842,0,0,0.53449477,2.9670288,12.294088,24.862855,9.1778194,0,0,0,0,0.036488676,1.7696639,0.23868973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,136.46486,0,0,3.5676617,0,4.1639277,4.5409719,6.9210165,0,0,1.5479056,4.4886523,20.476826,92.102337,8.9169343,0,0,0.53456971,2.9674449,12.295812,24.866341,9.1791063,0,0,0,0,0.036493792,1.7699121,0.2387232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,136.48399,0,0,3.5681618,0,4.1645114,4.5416085,6.9219867,0,0,1.5481226,4.4892816,20.479697,92.115249,8.9181843,0,0,0.53464465,2.9678609,12.297536,24.869827,9.1803931,0,0,0,0,0.036498908,1.7701602,0.23875667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,136.50312,0,0,3.568662,0,4.1650952,4.5422451,6.922957,0,0,1.5483396,4.4899108,20.482567,92.128161,8.9194344,0,0,0.53471959,2.9682769,12.29926,24.873313,9.1816799,0,0,0,0,0.036504024,1.7704083,0.23879013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,136.52225,0,0,3.5691622,0,4.1656789,4.5428817,6.9239272,0,0,1.5485566,4.4905401,20.485438,92.141073,8.9206845,0,0,0.53479453,2.9686929,12.300983,24.876799,9.1829667,0,0,0,0,0.03650914,1.7706564,0.2388236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,136.54138,0,0,3.5696623,0,4.1662627,4.5435183,6.9248975,0,0,1.5487736,4.4911694,20.488309,92.153985,8.9219345,0,0,0.53486947,2.9691089,12.302707,24.880285,9.1842535,0,0,0,0,0.036514256,1.7709046,0.23885707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,136.56051,0,0,3.5701625,0,4.1668464,4.5441549,6.9258677,0,0,1.5489906,4.4917986,20.491179,92.166896,8.9231846,0,0,0.53494441,2.9695249,12.304431,24.883771,9.1855404,0,0,0,0,0.036519372,1.7711527,0.23889053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,136.57964,0,0,3.5706626,0,4.1674301,4.5447915,6.926838,0,0,1.5492076,4.4924279,20.49405,92.179808,8.9244347,0,0,0.53501935,2.9699409,12.306155,24.887257,9.1868272,0,0,0,0,0.036524488,1.7714008,0.238924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,136.59878,0,0,3.5711628,0,4.1680139,4.5454281,6.9278083,0,0,1.5494246,4.4930571,20.496921,92.19272,8.9256847,0,0,0.5350943,2.9703569,12.307878,24.890743,9.188114,0,0,0,0,0.036529605,1.7716489,0.23895747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,136.61791,0,0,3.5716629,0,4.1685976,4.5460647,6.9287785,0,0,1.5496416,4.4936864,20.499791,92.205632,8.9269348,0,0,0.53516924,2.9707729,12.309602,24.894229,9.1894008,0,0,0,0,0.036534721,1.7718971,0.23899093,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,136.63704,0,0,3.5721631,0,4.1691814,4.5467013,6.9297488,0,0,1.5498586,4.4943157,20.502662,92.218544,8.9281849,0,0,0.53524418,2.9711889,12.311326,24.897715,9.1906876,0,0,0,0,0.036539837,1.7721452,0.2390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,136.65617,0,0,3.5726632,0,4.1697651,4.5473379,6.930719,0,0,1.5500756,4.4949449,20.505533,92.231456,8.9294349,0,0,0.53531912,2.9716049,12.31305,24.901201,9.1919745,0,0,0,0,0.036544953,1.7723933,0.23905787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,136.6753,0,0,3.5731634,0,4.1703489,4.5479745,6.9316893,0,0,1.5502926,4.4955742,20.508403,92.244367,8.930685,0,0,0.53539406,2.9720209,12.314773,24.904687,9.1932613,0,0,0,0,0.036550069,1.7726414,0.23909133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
