Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa)
1310,217.66618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.931619,45.265433,50.462559,0,0,0,0,0,0,15.682523,129.08014,188.25365,38.515862,0,0,0,0,0,0,4.8183763,17.803205,0,0,0,0,0,0,0,0
1311,217.65491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.930949,45.263089,50.459946,0,0,0,0,0,0,15.681711,129.07345,188.24391,38.513868,0,0,0,0,0,0,4.8181268,17.802283,0,0,0,0,0,0,0,0
1312,217.64364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93028,45.260746,50.457334,0,0,0,0,0,0,15.680899,129.06677,188.23416,38.511874,0,0,0,0,0,0,4.8178774,17.801361,0,0,0,0,0,0,0,0
1313,217.63237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.92961,45.258402,50.454721,0,0,0,0,0,0,15.680087,129.06009,188.22442,38.50988,0,0,0,0,0,0,4.8176279,17.80044,0,0,0,0,0,0,0,0
1314,217.60376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927911,45.252453,50.448089,0,0,0,0,0,0,15.678026,129.04312,188.19967,38.504818,0,0,0,0,0,0,4.8169946,17.7981,0,0,0,0,0,0,0,0
1315,217.57515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.926211,45.246504,50.441457,0,0,0,0,0,0,15.675965,129.02616,188.17493,38.499756,0,0,0,0,0,0,4.8163614,17.79576,0,0,0,0,0,0,0,0
1316,217.54655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.924511,45.240555,50.434825,0,0,0,0,0,0,15.673904,129.00919,188.15019,38.494694,0,0,0,0,0,0,4.8157281,17.79342,0,0,0,0,0,0,0,0
1317,217.51794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.922812,45.234606,50.428192,0,0,0,0,0,0,15.671842,128.99223,188.12545,38.489632,0,0,0,0,0,0,4.8150948,17.79108,0,0,0,0,0,0,0,0
1318,217.48933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.921112,45.228657,50.42156,0,0,0,0,0,0,15.669781,128.97526,188.10071,38.48457,0,0,0,0,0,0,4.8144615,17.788741,0,0,0,0,0,0,0,0
1319,217.46072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.919413,45.222708,50.414928,0,0,0,0,0,0,15.66772,128.9583,188.07597,38.479508,0,0,0,0,0,0,4.8138283,17.786401,0,0,0,0,0,0,0,0
1320,217.43212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.917713,45.216758,50.408296,0,0,0,0,0,0,15.665659,128.94133,188.05122,38.474446,0,0,0,0,0,0,4.813195,17.784061,0,0,0,0,0,0,0,0
1321,217.40351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.916013,45.210809,50.401664,0,0,0,0,0,0,15.663598,128.92437,188.02648,38.469384,0,0,0,0,0,0,4.8125617,17.781721,0,0,0,0,0,0,0,0
1322,217.3749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.914314,45.20486,50.395032,0,0,0,0,0,0,15.661537,128.9074,188.00174,38.464322,0,0,0,0,0,0,4.8119285,17.779381,0,0,0,0,0,0,0,0
1323,217.34629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.912614,45.198911,50.388399,0,0,0,0,0,0,15.659476,128.89044,187.977,38.45926,0,0,0,0,0,0,4.8112952,17.777041,0,0,0,0,0,0,0,0
1324,217.31769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.910915,45.192962,50.381767,0,0,0,0,0,0,15.657415,128.87348,187.95226,38.454198,0,0,0,0,0,0,4.8106619,17.774702,0,0,0,0,0,0,0,0
1325,217.28908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.909215,45.187013,50.375135,0,0,0,0,0,0,15.655353,128.85651,187.92751,38.449136,0,0,0,0,0,0,4.8100287,17.772362,0,0,0,0,0,0,0,0
1326,217.26047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.907516,45.181064,50.368503,0,0,0,0,0,0,15.653292,128.83955,187.90277,38.444073,0,0,0,0,0,0,4.8093954,17.770022,0,0,0,0,0,0,0,0
1327,217.23187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.905816,45.175114,50.361871,0,0,0,0,0,0,15.651231,128.82258,187.87803,38.439011,0,0,0,0,0,0,4.8087621,17.767682,0,0,0,0,0,0,0,0
1328,217.20326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.904116,45.169165,50.355238,0,0,0,0,0,0,15.64917,128.80562,187.85329,38.433949,0,0,0,0,0,0,4.8081289,17.765342,0,0,0,0,0,0,0,0
1329,217.17465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.902417,45.163216,50.348606,0,0,0,0,0,0,15.647109,128.78865,187.82855,38.428887,0,0,0,0,0,0,4.8074956,17.763002,0,0,0,0,0,0,0,0
1330,217.14604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.900717,45.157267,50.341974,0,0,0,0,0,0,15.645048,128.77169,187.80381,38.423825,0,0,0,0,0,0,4.8068623,17.760662,0,0,0,0,0,0,0,0
1331,217.11744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.899018,45.151318,50.335342,0,0,0,0,0,0,15.642987,128.75472,187.77906,38.418763,0,0,0,0,0,0,4.8062291,17.758323,0,0,0,0,0,0,0,0
1332,217.08883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.897318,45.145369,50.32871,0,0,0,0,0,0,15.640926,128.73776,187.75432,38.413701,0,0,0,0,0,0,4.8055958,17.755983,0,0,0,0,0,0,0,0
1333,217.06022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.895619,45.13942,50.322077,0,0,0,0,0,0,15.638865,128.72079,187.72958,38.408639,0,0,0,0,0,0,4.8049625,17.753643,0,0,0,0,0,0,0,0
1334,217.03161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.893919,45.13347,50.315445,0,0,0,0,0,0,15.636803,128.70383,187.70484,38.403577,0,0,0,0,0,0,4.8043292,17.751303,0,0,0,0,0,0,0,0
1335,217.00301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.892219,45.127521,50.308813,0,0,0,0,0,0,15.634742,128.68686,187.6801,38.398515,0,0,0,0,0,0,4.803696,17.748963,0,0,0,0,0,0,0,0
1336,216.9744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.89052,45.121572,50.302181,0,0,0,0,0,0,15.632681,128.6699,187.65536,38.393453,0,0,0,0,0,0,4.8030627,17.746623,0,0,0,0,0,0,0,0
1337,216.94579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88882,45.115623,50.295549,0,0,0,0,0,0,15.63062,128.65293,187.63061,38.388391,0,0,0,0,0,0,4.8024294,17.744284,0,0,0,0,0,0,0,0
1338,216.91718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.887121,45.109674,50.288917,0,0,0,0,0,0,15.628559,128.63597,187.60587,38.383329,0,0,0,0,0,0,4.8017962,17.741944,0,0,0,0,0,0,0,0
1339,216.88858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.885421,45.103725,50.282284,0,0,0,0,0,0,15.626498,128.619,187.58113,38.378267,0,0,0,0,0,0,4.8011629,17.739604,0,0,0,0,0,0,0,0
1340,216.85997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.883722,45.097776,50.275652,0,0,0,0,0,0,15.624437,128.60204,187.55639,38.373205,0,0,0,0,0,0,4.8005296,17.737264,0,0,0,0,0,0,0,0
1341,216.83136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.882022,45.091826,50.26902,0,0,0,0,0,0,15.622376,128.58508,187.53165,38.368143,0,0,0,0,0,0,4.7998964,17.734924,0,0,0,0,0,0,0,0
1342,216.80275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.880322,45.085877,50.262388,0,0,0,0,0,0,15.620314,128.56811,187.5069,38.363081,0,0,0,0,0,0,4.7992631,17.732584,0,0,0,0,0,0,0,0
1343,216.77415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.878623,45.079928,50.255756,0,0,0,0,0,0,15.618253,128.55115,187.48216,38.358018,0,0,0,0,0,0,4.7986298,17.730245,0,0,0,0,0,0,0,0
1344,216.74554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.876923,45.073979,50.249123,0,0,0,0,0,0,15.616192,128.53418,187.45742,38.352956,0,0,0,0,0,0,4.7979966,17.727905,0,0,0,0,0,0,0,0
1345,216.71693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.875224,45.06803,50.242491,0,0,0,0,0,0,15.614131,128.51722,187.43268,38.347894,0,0,0,0,0,0,4.7973633,17.725565,0,0,0,0,0,0,0,0
1346,216.68832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.873524,45.062081,50.235859,0,0,0,0,0,0,15.61207,128.50025,187.40794,38.342832,0,0,0,0,0,0,4.79673,17.723225,0,0,0,0,0,0,0,0
1347,216.65972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.871825,45.056132,50.229227,0,0,0,0,0,0,15.610009,128.48329,187.3832,38.33777,0,0,0,0,0,0,4.7960968,17.720885,0,0,0,0,0,0,0,0
1348,216.63111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.870125,45.050183,50.222595,0,0,0,0,0,0,15.607948,128.46632,187.35845,38.332708,0,0,0,0,0,0,4.7954635,17.718545,0,0,0,0,0,0,0,0
1349,216.6025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.868425,45.044233,50.215962,0,0,0,0,0,0,15.605887,128.44936,187.33371,38.327646,0,0,0,0,0,0,4.7948302,17.716206,0,0,0,0,0,0,0,0
1350,216.57389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.866726,45.038284,50.20933,0,0,0,0,0,0,15.603825,128.43239,187.30897,38.322584,0,0,0,0,0,0,4.7941969,17.713866,0,0,0,0,0,0,0,0
1351,216.54529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.865026,45.032335,50.202698,0,0,0,0,0,0,15.601764,128.41543,187.28423,38.317522,0,0,0,0,0,0,4.7935637,17.711526,0,0,0,0,0,0,0,0
1352,216.51668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.863327,45.026386,50.196066,0,0,0,0,0,0,15.599703,128.39846,187.25949,38.31246,0,0,0,0,0,0,4.7929304,17.709186,0,0,0,0,0,0,0,0
1353,216.48807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.861627,45.020437,50.189434,0,0,0,0,0,0,15.597642,128.3815,187.23475,38.307398,0,0,0,0,0,0,4.7922971,17.706846,0,0,0,0,0,0,0,0
1354,216.45947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.859928,45.014488,50.182802,0,0,0,0,0,0,15.595581,128.36453,187.21,38.302336,0,0,0,0,0,0,4.7916639,17.704506,0,0,0,0,0,0,0,0
1355,216.43086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.858228,45.008539,50.176169,0,0,0,0,0,0,15.59352,128.34757,187.18526,38.297274,0,0,0,0,0,0,4.7910306,17.702167,0,0,0,0,0,0,0,0
1356,216.40225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.856528,45.002589,50.169537,0,0,0,0,0,0,15.591459,128.3306,187.16052,38.292212,0,0,0,0,0,0,4.7903973,17.699827,0,0,0,0,0,0,0,0
1357,216.37364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.854829,44.99664,50.162905,0,0,0,0,0,0,15.589398,128.31364,187.13578,38.28715,0,0,0,0,0,0,4.7897641,17.697487,0,0,0,0,0,0,0,0
1358,216.34504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.853129,44.990691,50.156273,0,0,0,0,0,0,15.587337,128.29667,187.11104,38.282088,0,0,0,0,0,0,4.7891308,17.695147,0,0,0,0,0,0,0,0
1359,216.31643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85143,44.984742,50.149641,0,0,0,0,0,0,15.585275,128.27971,187.08629,38.277026,0,0,0,0,0,0,4.7884975,17.692807,0,0,0,0,0,0,0,0
1360,216.28782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84973,44.978793,50.143008,0,0,0,0,0,0,15.583214,128.26275,187.06155,38.271964,0,0,0,0,0,0,4.7878643,17.690467,0,0,0,0,0,0,0,0
1361,216.25921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84803,44.972844,50.136376,0,0,0,0,0,0,15.581153,128.24578,187.03681,38.266901,0,0,0,0,0,0,4.787231,17.688128,0,0,0,0,0,0,0,0
1362,216.23061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.846331,44.966895,50.129744,0,0,0,0,0,0,15.579092,128.22882,187.01207,38.261839,0,0,0,0,0,0,4.7865977,17.685788,0,0,0,0,0,0,0,0
1363,216.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.844631,44.960945,50.123112,0,0,0,0,0,0,15.577031,128.21185,186.98733,38.256777,0,0,0,0,0,0,4.7859644,17.683448,0,0,0,0,0,0,0,0
1364,216.17339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.842932,44.954996,50.11648,0,0,0,0,0,0,15.57497,128.19489,186.96259,38.251715,0,0,0,0,0,0,4.7853312,17.681108,0,0,0,0,0,0,0,0
1365,216.14478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.841232,44.949047,50.109848,0,0,0,0,0,0,15.572909,128.17792,186.93784,38.246653,0,0,0,0,0,0,4.7846979,17.678768,0,0,0,0,0,0,0,0
1366,216.11618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.839533,44.943098,50.103215,0,0,0,0,0,0,15.570848,128.16096,186.9131,38.241591,0,0,0,0,0,0,4.7840646,17.676428,0,0,0,0,0,0,0,0
1367,216.08757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.837833,44.937149,50.096583,0,0,0,0,0,0,15.568786,128.14399,186.88836,38.236529,0,0,0,0,0,0,4.7834314,17.674089,0,0,0,0,0,0,0,0
1368,216.05896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.836133,44.9312,50.089951,0,0,0,0,0,0,15.566725,128.12703,186.86362,38.231467,0,0,0,0,0,0,4.7827981,17.671749,0,0,0,0,0,0,0,0
1369,216.03035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.834434,44.925251,50.083319,0,0,0,0,0,0,15.564664,128.11006,186.83888,38.226405,0,0,0,0,0,0,4.7821648,17.669409,0,0,0,0,0,0,0,0
1370,216.00175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.832734,44.919301,50.076687,0,0,0,0,0,0,15.562603,128.0931,186.81413,38.221343,0,0,0,0,0,0,4.7815316,17.667069,0,0,0,0,0,0,0,0
1371,215.97314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.831035,44.913352,50.070054,0,0,0,0,0,0,15.560542,128.07613,186.78939,38.216281,0,0,0,0,0,0,4.7808983,17.664729,0,0,0,0,0,0,0,0
1372,215.94453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.829335,44.907403,50.063422,0,0,0,0,0,0,15.558481,128.05917,186.76465,38.211219,0,0,0,0,0,0,4.780265,17.662389,0,0,0,0,0,0,0,0
1373,215.91592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.827636,44.901454,50.05679,0,0,0,0,0,0,15.55642,128.0422,186.73991,38.206157,0,0,0,0,0,0,4.7796318,17.660049,0,0,0,0,0,0,0,0
1374,215.88732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.825936,44.895505,50.050158,0,0,0,0,0,0,15.554359,128.02524,186.71517,38.201095,0,0,0,0,0,0,4.7789985,17.65771,0,0,0,0,0,0,0,0
1375,215.85871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.824236,44.889556,50.043526,0,0,0,0,0,0,15.552297,128.00827,186.69043,38.196033,0,0,0,0,0,0,4.7783652,17.65537,0,0,0,0,0,0,0,0
1376,215.8301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.822537,44.883607,50.036893,0,0,0,0,0,0,15.550236,127.99131,186.66568,38.190971,0,0,0,0,0,0,4.777732,17.65303,0,0,0,0,0,0,0,0
1377,215.8015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.820837,44.877657,50.030261,0,0,0,0,0,0,15.548175,127.97434,186.64094,38.185909,0,0,0,0,0,0,4.7770987,17.65069,0,0,0,0,0,0,0,0
1378,215.77289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.819138,44.871708,50.023629,0,0,0,0,0,0,15.546114,127.95738,186.6162,38.180846,0,0,0,0,0,0,4.7764654,17.64835,0,0,0,0,0,0,0,0
1379,215.74428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.817438,44.865759,50.016997,0,0,0,0,0,0,15.544053,127.94042,186.59146,38.175784,0,0,0,0,0,0,4.7758321,17.64601,0,0,0,0,0,0,0,0
1380,215.71567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.815739,44.85981,50.010365,0,0,0,0,0,0,15.541992,127.92345,186.56672,38.170722,0,0,0,0,0,0,4.7751989,17.643671,0,0,0,0,0,0,0,0
1381,215.68707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.814039,44.853861,50.003733,0,0,0,0,0,0,15.539931,127.90649,186.54198,38.16566,0,0,0,0,0,0,4.7745656,17.641331,0,0,0,0,0,0,0,0
1382,215.65846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.812339,44.847912,49.9971,0,0,0,0,0,0,15.53787,127.88952,186.51723,38.160598,0,0,0,0,0,0,4.7739323,17.638991,0,0,0,0,0,0,0,0
1383,215.62985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.81064,44.841963,49.990468,0,0,0,0,0,0,15.535808,127.87256,186.49249,38.155536,0,0,0,0,0,0,4.7732991,17.636651,0,0,0,0,0,0,0,0
1384,215.60124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.80894,44.836014,49.983836,0,0,0,0,0,0,15.533747,127.85559,186.46775,38.150474,0,0,0,0,0,0,4.7726658,17.634311,0,0,0,0,0,0,0,0
1385,215.57264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.807241,44.830064,49.977204,0,0,0,0,0,0,15.531686,127.83863,186.44301,38.145412,0,0,0,0,0,0,4.7720325,17.631971,0,0,0,0,0,0,0,0
1386,215.54403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.805541,44.824115,49.970572,0,0,0,0,0,0,15.529625,127.82166,186.41827,38.14035,0,0,0,0,0,0,4.7713993,17.629632,0,0,0,0,0,0,0,0
1387,215.51542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.803842,44.818166,49.963939,0,0,0,0,0,0,15.527564,127.8047,186.39352,38.135288,0,0,0,0,0,0,4.770766,17.627292,0,0,0,0,0,0,0,0
1388,215.48681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.802142,44.812217,49.957307,0,0,0,0,0,0,15.525503,127.78773,186.36878,38.130226,0,0,0,0,0,0,4.7701327,17.624952,0,0,0,0,0,0,0,0
1389,215.45821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.800442,44.806268,49.950675,0,0,0,0,0,0,15.523442,127.77077,186.34404,38.125164,0,0,0,0,0,0,4.7694995,17.622612,0,0,0,0,0,0,0,0
1390,215.4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.798743,44.800319,49.944043,0,0,0,0,0,0,15.521381,127.7538,186.3193,38.120102,0,0,0,0,0,0,4.7688662,17.620272,0,0,0,0,0,0,0,0
1391,215.40099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.797043,44.79437,49.937411,0,0,0,0,0,0,15.51932,127.73684,186.29456,38.11504,0,0,0,0,0,0,4.7682329,17.617932,0,0,0,0,0,0,0,0
1392,215.37238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.795344,44.78842,49.930778,0,0,0,0,0,0,15.517258,127.71987,186.26982,38.109978,0,0,0,0,0,0,4.7675997,17.615593,0,0,0,0,0,0,0,0
1393,215.34378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.793644,44.782471,49.924146,0,0,0,0,0,0,15.515197,127.70291,186.24507,38.104916,0,0,0,0,0,0,4.7669664,17.613253,0,0,0,0,0,0,0,0
1394,215.31517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.791944,44.776522,49.917514,0,0,0,0,0,0,15.513136,127.68594,186.22033,38.099854,0,0,0,0,0,0,4.7663331,17.610913,0,0,0,0,0,0,0,0
1395,215.28656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.790245,44.770573,49.910882,0,0,0,0,0,0,15.511075,127.66898,186.19559,38.094791,0,0,0,0,0,0,4.7656998,17.608573,0,0,0,0,0,0,0,0
1396,215.25795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.788545,44.764624,49.90425,0,0,0,0,0,0,15.509014,127.65202,186.17085,38.089729,0,0,0,0,0,0,4.7650666,17.606233,0,0,0,0,0,0,0,0
1397,215.22935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.786846,44.758675,49.897618,0,0,0,0,0,0,15.506953,127.63505,186.14611,38.084667,0,0,0,0,0,0,4.7644333,17.603893,0,0,0,0,0,0,0,0
1398,215.20074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.785146,44.752726,49.890985,0,0,0,0,0,0,15.504892,127.61809,186.12137,38.079605,0,0,0,0,0,0,4.7638,17.601554,0,0,0,0,0,0,0,0
1399,215.17213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.783447,44.746776,49.884353,0,0,0,0,0,0,15.502831,127.60112,186.09662,38.074543,0,0,0,0,0,0,4.7631668,17.599214,0,0,0,0,0,0,0,0
1400,215.14352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.781747,44.740827,49.877721,0,0,0,0,0,0,15.500769,127.58416,186.07188,38.069481,0,0,0,0,0,0,4.7625335,17.596874,0,0,0,0,0,0,0,0
1401,215.11492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.780047,44.734878,49.871089,0,0,0,0,0,0,15.498708,127.56719,186.04714,38.064419,0,0,0,0,0,0,4.7619002,17.594534,0,0,0,0,0,0,0,0
1402,215.08631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.778348,44.728929,49.864457,0,0,0,0,0,0,15.496647,127.55023,186.0224,38.059357,0,0,0,0,0,0,4.761267,17.592194,0,0,0,0,0,0,0,0
1403,215.0577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.776648,44.72298,49.857824,0,0,0,0,0,0,15.494586,127.53326,185.99766,38.054295,0,0,0,0,0,0,4.7606337,17.589854,0,0,0,0,0,0,0,0
1404,215.0291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.774949,44.717031,49.851192,0,0,0,0,0,0,15.492525,127.5163,185.97291,38.049233,0,0,0,0,0,0,4.7600004,17.587515,0,0,0,0,0,0,0,0
1405,215.00049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.773249,44.711082,49.84456,0,0,0,0,0,0,15.490464,127.49933,185.94817,38.044171,0,0,0,0,0,0,4.7593672,17.585175,0,0,0,0,0,0,0,0
1406,214.97188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77155,44.705132,49.837928,0,0,0,0,0,0,15.488403,127.48237,185.92343,38.039109,0,0,0,0,0,0,4.7587339,17.582835,0,0,0,0,0,0,0,0
1407,214.94327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.76985,44.699183,49.831296,0,0,0,0,0,0,15.486342,127.4654,185.89869,38.034047,0,0,0,0,0,0,4.7581006,17.580495,0,0,0,0,0,0,0,0
1408,214.91467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.76815,44.693234,49.824663,0,0,0,0,0,0,15.48428,127.44844,185.87395,38.028985,0,0,0,0,0,0,4.7574673,17.578155,0,0,0,0,0,0,0,0
1409,214.88606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.766451,44.687285,49.818031,0,0,0,0,0,0,15.482219,127.43147,185.84921,38.023923,0,0,0,0,0,0,4.7568341,17.575815,0,0,0,0,0,0,0,0
1410,214.85745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.764751,44.681336,49.811399,0,0,0,0,0,0,15.480158,127.41451,185.82446,38.018861,0,0,0,0,0,0,4.7562008,17.573476,0,0,0,0,0,0,0,0
1411,214.82884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.763052,44.675387,49.804767,0,0,0,0,0,0,15.478097,127.39754,185.79972,38.013799,0,0,0,0,0,0,4.7555675,17.571136,0,0,0,0,0,0,0,0
1412,214.80024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.761352,44.669438,49.798135,0,0,0,0,0,0,15.476036,127.38058,185.77498,38.008737,0,0,0,0,0,0,4.7549343,17.568796,0,0,0,0,0,0,0,0
1413,214.77163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.759653,44.663488,49.791503,0,0,0,0,0,0,15.473975,127.36361,185.75024,38.003674,0,0,0,0,0,0,4.754301,17.566456,0,0,0,0,0,0,0,0
1414,214.74302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.757953,44.657539,49.78487,0,0,0,0,0,0,15.471914,127.34665,185.7255,37.998612,0,0,0,0,0,0,4.7536677,17.564116,0,0,0,0,0,0,0,0
1415,214.71441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.756253,44.65159,49.778238,0,0,0,0,0,0,15.469853,127.32969,185.70075,37.99355,0,0,0,0,0,0,4.7530345,17.561776,0,0,0,0,0,0,0,0
1416,214.68581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.754554,44.645641,49.771606,0,0,0,0,0,0,15.467792,127.31272,185.67601,37.988488,0,0,0,0,0,0,4.7524012,17.559436,0,0,0,0,0,0,0,0
