Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa)
1840,133.67809,0,1.3565886,4.2743922,4.9618861,9.9006879,7.6070426,0,0,1.8438707,7.2691477,28.87994,46.611941,8.4388687,0,0,0.51132552,5.9386561,13.671761,18.589981,6.272852,0,0,0,0,0.074346323,2.78809,1.0721019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,133.66962,0,1.3565026,4.2741213,4.9615716,9.9000605,7.6065605,0,0,1.8437538,7.2686871,28.878109,46.608987,8.4383339,0,0,0.51129311,5.9382797,13.670895,18.588803,6.2724545,0,0,0,0,0.074341611,2.7879133,1.072034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,133.66115,0,1.3564167,4.2738504,4.9612572,9.899433,7.6060784,0,0,1.843637,7.2682264,28.876279,46.606033,8.4377991,0,0,0.51126071,5.9379033,13.670029,18.587624,6.272057,0,0,0,0,0.0743369,2.7877367,1.071966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,133.65267,0,1.3563307,4.2735796,4.9609427,9.8988056,7.6055963,0,0,1.8435201,7.2677657,28.874449,46.603079,8.4372643,0,0,0.5112283,5.937527,13.669162,18.586446,6.2716594,0,0,0,0,0.074332188,2.78756,1.0718981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,133.6442,0,1.3562447,4.2733087,4.9606283,9.8981781,7.6051142,0,0,1.8434033,7.2673051,28.872619,46.600125,8.4367295,0,0,0.5111959,5.9371506,13.668296,18.585268,6.2712619,0,0,0,0,0.074327476,2.7873833,1.0718302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,133.63573,0,1.3561588,4.2730378,4.9603138,9.8975507,7.6046321,0,0,1.8432864,7.2668444,28.870788,46.597171,8.4361947,0,0,0.51116349,5.9367743,13.667429,18.58409,6.2708644,0,0,0,0,0.074322765,2.7872066,1.0717622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,133.62726,0,1.3560728,4.2727669,4.9599994,9.8969232,7.60415,0,0,1.8431696,7.2663837,28.868958,46.594217,8.4356599,0,0,0.51113109,5.9363979,13.666563,18.582912,6.2704668,0,0,0,0,0.074318053,2.7870299,1.0716943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,133.61879,0,1.3559868,4.272496,4.9596849,9.8962958,7.603668,0,0,1.8430527,7.265923,28.867128,46.591263,8.4351251,0,0,0.51109869,5.9360216,13.665696,18.581734,6.2700693,0,0,0,0,0.074313342,2.7868532,1.0716263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,133.61032,0,1.3559008,4.2722251,4.9593704,9.8956683,7.6031859,0,0,1.8429359,7.2654624,28.865298,46.588309,8.4345903,0,0,0.51106628,5.9356452,13.66483,18.580556,6.2696718,0,0,0,0,0.07430863,2.7866765,1.0715584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,133.60184,0,1.3558149,4.2719543,4.959056,9.8950409,7.6027038,0,0,1.842819,7.2650017,28.863468,46.585355,8.4340555,0,0,0.51103388,5.9352689,13.663964,18.579378,6.2692742,0,0,0,0,0.074303918,2.7864998,1.0714904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,133.59337,0,1.3557289,4.2716834,4.9587415,9.8944135,7.6022217,0,0,1.8427022,7.264541,28.861637,46.582401,8.4335207,0,0,0.51100147,5.9348925,13.663097,18.578199,6.2688767,0,0,0,0,0.074299207,2.7863231,1.0714225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,133.5849,0,1.3556429,4.2714125,4.9584271,9.893786,7.6017396,0,0,1.8425853,7.2640803,28.859807,46.579447,8.4329859,0,0,0.51096907,5.9345162,13.662231,18.577021,6.2684792,0,0,0,0,0.074294495,2.7861464,1.0713546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,133.57643,0,1.355557,4.2711416,4.9581126,9.8931586,7.6012575,0,0,1.8424685,7.2636197,28.857977,46.576493,8.4324511,0,0,0.51093666,5.9341398,13.661364,18.575843,6.2680816,0,0,0,0,0.074289784,2.7859697,1.0712866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,133.56796,0,1.355471,4.2708707,4.9577982,9.8925311,7.6007754,0,0,1.8423516,7.263159,28.856147,46.573539,8.4319163,0,0,0.51090426,5.9337634,13.660498,18.574665,6.2676841,0,0,0,0,0.074285072,2.785793,1.0712187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,133.55949,0,1.355385,4.2705998,4.9574837,9.8919037,7.6002933,0,0,1.8422348,7.2626983,28.854316,46.570585,8.4313815,0,0,0.51087185,5.9333871,13.659631,18.573487,6.2672866,0,0,0,0,0.07428036,2.7856164,1.0711507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,133.55101,0,1.355299,4.2703289,4.9571693,9.8912762,7.5998113,0,0,1.8421179,7.2622376,28.852486,46.567631,8.4308467,0,0,0.51083945,5.9330107,13.658765,18.572309,6.266889,0,0,0,0,0.074275649,2.7854397,1.0710828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,133.54254,0,1.3552131,4.2700581,4.9568548,9.8906488,7.5993292,0,0,1.842001,7.261777,28.850656,46.564677,8.4303119,0,0,0.51080704,5.9326344,13.657899,18.571131,6.2664915,0,0,0,0,0.074270937,2.785263,1.0710148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,133.53407,0,1.3551271,4.2697872,4.9565404,9.8900213,7.5988471,0,0,1.8418842,7.2613163,28.848826,46.561723,8.4297771,0,0,0.51077464,5.932258,13.657032,18.569953,6.266094,0,0,0,0,0.074266226,2.7850863,1.0709469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,133.5256,0,1.3550411,4.2695163,4.9562259,9.8893939,7.598365,0,0,1.8417673,7.2608556,28.846995,46.558769,8.4292423,0,0,0.51074223,5.9318817,13.656166,18.568775,6.2656964,0,0,0,0,0.074261514,2.7849096,1.0708789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,133.51713,0,1.3549551,4.2692454,4.9559115,9.8887665,7.5978829,0,0,1.8416505,7.260395,28.845165,46.555815,8.4287075,0,0,0.51070983,5.9315053,13.655299,18.567596,6.2652989,0,0,0,0,0.074256802,2.7847329,1.070811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,133.50866,0,1.3548692,4.2689745,4.955597,9.888139,7.5974008,0,0,1.8415336,7.2599343,28.843335,46.552861,8.4281727,0,0,0.51067743,5.931129,13.654433,18.566418,6.2649014,0,0,0,0,0.074252091,2.7845562,1.0707431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,133.50018,0,1.3547832,4.2687036,4.9552825,9.8875116,7.5969187,0,0,1.8414168,7.2594736,28.841505,46.549907,8.4276379,0,0,0.51064502,5.9307526,13.653566,18.56524,6.2645038,0,0,0,0,0.074247379,2.7843795,1.0706751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,133.49171,0,1.3546972,4.2684328,4.9549681,9.8868841,7.5964366,0,0,1.8412999,7.2590129,28.839675,46.546953,8.4271031,0,0,0.51061262,5.9303762,13.6527,18.564062,6.2641063,0,0,0,0,0.074242668,2.7842028,1.0706072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,133.48324,0,1.3546113,4.2681619,4.9546536,9.8862567,7.5959546,0,0,1.8411831,7.2585523,28.837844,46.543999,8.4265683,0,0,0.51058021,5.9299999,13.651834,18.562884,6.2637088,0,0,0,0,0.074237956,2.7840261,1.0705392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,133.47477,0,1.3545253,4.267891,4.9543392,9.8856292,7.5954725,0,0,1.8410662,7.2580916,28.836014,46.541046,8.4260335,0,0,0.51054781,5.9296235,13.650967,18.561706,6.2633112,0,0,0,0,0.074233244,2.7838494,1.0704713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,133.4663,0,1.3544393,4.2676201,4.9540247,9.8850018,7.5949904,0,0,1.8409494,7.2576309,28.834184,46.538092,8.4254987,0,0,0.5105154,5.9292472,13.650101,18.560528,6.2629137,0,0,0,0,0.074228533,2.7836727,1.0704033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,133.45783,0,1.3543533,4.2673492,4.9537103,9.8843743,7.5945083,0,0,1.8408325,7.2571702,28.832354,46.535138,8.4249639,0,0,0.510483,5.9288708,13.649234,18.55935,6.2625161,0,0,0,0,0.074223821,2.783496,1.0703354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,133.44935,0,1.3542674,4.2670783,4.9533958,9.8837469,7.5940262,0,0,1.8407157,7.2567096,28.830523,46.532184,8.424429,0,0,0.51045059,5.9284945,13.648368,18.558171,6.2621186,0,0,0,0,0.074219109,2.7833194,1.0702675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,133.44088,0,1.3541814,4.2668074,4.9530814,9.8831195,7.5935441,0,0,1.8405988,7.2562489,28.828693,46.52923,8.4238942,0,0,0.51041819,5.9281181,13.647501,18.556993,6.2617211,0,0,0,0,0.074214398,2.7831427,1.0701995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,133.43241,0,1.3540954,4.2665366,4.9527669,9.882492,7.593062,0,0,1.840482,7.2557882,28.826863,46.526276,8.4233594,0,0,0.51038578,5.9277418,13.646635,18.555815,6.2613235,0,0,0,0,0.074209686,2.782966,1.0701316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,133.42394,0,1.3540095,4.2662657,4.9524525,9.8818646,7.5925799,0,0,1.8403651,7.2553275,28.825033,46.523322,8.4228246,0,0,0.51035338,5.9273654,13.645769,18.554637,6.260926,0,0,0,0,0.074204975,2.7827893,1.0700636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,133.41547,0,1.3539235,4.2659948,4.952138,9.8812371,7.5920979,0,0,1.8402482,7.2548669,28.823202,46.520368,8.4222898,0,0,0.51032097,5.926989,13.644902,18.553459,6.2605285,0,0,0,0,0.074200263,2.7826126,1.0699957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,133.407,0,1.3538375,4.2657239,4.9518236,9.8806097,7.5916158,0,0,1.8401314,7.2544062,28.821372,46.517414,8.421755,0,0,0.51028857,5.9266127,13.644036,18.552281,6.2601309,0,0,0,0,0.074195551,2.7824359,1.0699277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,133.39852,0,1.3537515,4.265453,4.9515091,9.8799822,7.5911337,0,0,1.8400145,7.2539455,28.819542,46.51446,8.4212202,0,0,0.51025616,5.9262363,13.643169,18.551103,6.2597334,0,0,0,0,0.07419084,2.7822592,1.0698598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,133.39005,0,1.3536656,4.2651821,4.9511947,9.8793548,7.5906516,0,0,1.8398977,7.2534849,28.817712,46.511506,8.4206854,0,0,0.51022376,5.92586,13.642303,18.549925,6.2593359,0,0,0,0,0.074186128,2.7820825,1.0697919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,133.38158,0,1.3535796,4.2649113,4.9508802,9.8787274,7.5901695,0,0,1.8397808,7.2530242,28.815882,46.508552,8.4201506,0,0,0.51019136,5.9254836,13.641436,18.548747,6.2589383,0,0,0,0,0.074181417,2.7819058,1.0697239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,133.37311,0,1.3534936,4.2646404,4.9505657,9.8780999,7.5896874,0,0,1.839664,7.2525635,28.814051,46.505598,8.4196158,0,0,0.51015895,5.9251073,13.64057,18.547568,6.2585408,0,0,0,0,0.074176705,2.7817291,1.069656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,133.36464,0,1.3534076,4.2643695,4.9502513,9.8774725,7.5892053,0,0,1.8395471,7.2521028,28.812221,46.502644,8.419081,0,0,0.51012655,5.9247309,13.639703,18.54639,6.2581433,0,0,0,0,0.074171993,2.7815524,1.069588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,133.35617,0,1.3533217,4.2640986,4.9499368,9.876845,7.5887233,0,0,1.8394303,7.2516422,28.810391,46.49969,8.4185462,0,0,0.51009414,5.9243546,13.638837,18.545212,6.2577457,0,0,0,0,0.074167282,2.7813757,1.0695201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,133.34769,0,1.3532357,4.2638277,4.9496224,9.8762176,7.5882412,0,0,1.8393134,7.2511815,28.808561,46.496736,8.4180114,0,0,0.51006174,5.9239782,13.637971,18.544034,6.2573482,0,0,0,0,0.07416257,2.7811991,1.0694521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,133.33922,0,1.3531497,4.2635568,4.9493079,9.8755901,7.5877591,0,0,1.8391966,7.2507208,28.80673,46.493782,8.4174766,0,0,0.51002933,5.9236019,13.637104,18.542856,6.2569507,0,0,0,0,0.074157859,2.7810224,1.0693842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,133.33075,0,1.3530638,4.263286,4.9489935,9.8749627,7.587277,0,0,1.8390797,7.2502601,28.8049,46.490828,8.4169418,0,0,0.50999693,5.9232255,13.636238,18.541678,6.2565531,0,0,0,0,0.074153147,2.7808457,1.0693163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,133.32228,0,1.3529778,4.2630151,4.948679,9.8743352,7.5867949,0,0,1.8389629,7.2497995,28.80307,46.487874,8.416407,0,0,0.50996452,5.9228491,13.635371,18.5405,6.2561556,0,0,0,0,0.074148435,2.780669,1.0692483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,133.31381,0,1.3528918,4.2627442,4.9483646,9.8737078,7.5863128,0,0,1.838846,7.2493388,28.80124,46.48492,8.4158722,0,0,0.50993212,5.9224728,13.634505,18.539322,6.2557581,0,0,0,0,0.074143724,2.7804923,1.0691804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,133.30534,0,1.3528058,4.2624733,4.9480501,9.8730804,7.5858307,0,0,1.8387292,7.2488781,28.799409,46.481966,8.4153374,0,0,0.50989971,5.9220964,13.633638,18.538143,6.2553605,0,0,0,0,0.074139012,2.7803156,1.0691124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,133.29686,0,1.3527199,4.2622024,4.9477357,9.8724529,7.5853486,0,0,1.8386123,7.2484174,28.797579,46.479012,8.4148026,0,0,0.50986731,5.9217201,13.632772,18.536965,6.254963,0,0,0,0,0.074134301,2.7801389,1.0690445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,133.28839,0,1.3526339,4.2619315,4.9474212,9.8718255,7.5848666,0,0,1.8384955,7.2479568,28.795749,46.476058,8.4142678,0,0,0.5098349,5.9213437,13.631906,18.535787,6.2545655,0,0,0,0,0.074129589,2.7799622,1.0689765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,133.27992,0,1.3525479,4.2616606,4.9471068,9.871198,7.5843845,0,0,1.8383786,7.2474961,28.793919,46.473104,8.413733,0,0,0.5098025,5.9209674,13.631039,18.534609,6.2541679,0,0,0,0,0.074124877,2.7797855,1.0689086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,133.27145,0,1.352462,4.2613898,4.9467923,9.8705706,7.5839024,0,0,1.8382617,7.2470354,28.792089,46.47015,8.4131982,0,0,0.5097701,5.920591,13.630173,18.533431,6.2537704,0,0,0,0,0.074120166,2.7796088,1.0688407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,133.26298,0,1.352376,4.2611189,4.9464779,9.8699431,7.5834203,0,0,1.8381449,7.2465747,28.790258,46.467196,8.4126634,0,0,0.50973769,5.9202147,13.629306,18.532253,6.2533729,0,0,0,0,0.074115454,2.7794321,1.0687727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,133.25451,0,1.35229,4.260848,4.9461634,9.8693157,7.5829382,0,0,1.838028,7.2461141,28.788428,46.464242,8.4121286,0,0,0.50970529,5.9198383,13.62844,18.531075,6.2529753,0,0,0,0,0.074110742,2.7792554,1.0687048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,133.24603,0,1.352204,4.2605771,4.9458489,9.8686882,7.5824561,0,0,1.8379112,7.2456534,28.786598,46.461288,8.4115938,0,0,0.50967288,5.9194619,13.627573,18.529897,6.2525778,0,0,0,0,0.074106031,2.7790788,1.0686368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,133.23756,0,1.3521181,4.2603062,4.9455345,9.8680608,7.581974,0,0,1.8377943,7.2451927,28.784768,46.458334,8.411059,0,0,0.50964048,5.9190856,13.626707,18.528719,6.2521803,0,0,0,0,0.074101319,2.7789021,1.0685689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,133.22909,0,1.3520321,4.2600353,4.94522,9.8674334,7.5814919,0,0,1.8376775,7.2447321,28.782937,46.45538,8.4105242,0,0,0.50960807,5.9187092,13.625841,18.52754,6.2517827,0,0,0,0,0.074096608,2.7787254,1.0685009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,133.22062,0,1.3519461,4.2597645,4.9449056,9.8668059,7.5810099,0,0,1.8375606,7.2442714,28.781107,46.452426,8.4099894,0,0,0.50957567,5.9183329,13.624974,18.526362,6.2513852,0,0,0,0,0.074091896,2.7785487,1.068433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,133.21215,0,1.3518601,4.2594936,4.9445911,9.8661785,7.5805278,0,0,1.8374438,7.2438107,28.779277,46.449472,8.4094546,0,0,0.50954326,5.9179565,13.624108,18.525184,6.2509877,0,0,0,0,0.074087184,2.778372,1.0683651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,133.20368,0,1.3517742,4.2592227,4.9442767,9.865551,7.5800457,0,0,1.8373269,7.24335,28.777447,46.446518,8.4089198,0,0,0.50951086,5.9175802,13.623241,18.524006,6.2505901,0,0,0,0,0.074082473,2.7781953,1.0682971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,133.1952,0,1.3516882,4.2589518,4.9439622,9.8649236,7.5795636,0,0,1.8372101,7.2428894,28.775616,46.443564,8.408385,0,0,0.50947845,5.9172038,13.622375,18.522828,6.2501926,0,0,0,0,0.074077761,2.7780186,1.0682292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,133.18673,0,1.3516022,4.2586809,4.9436478,9.8642961,7.5790815,0,0,1.8370932,7.2424287,28.773786,46.44061,8.4078502,0,0,0.50944605,5.9168275,13.621508,18.52165,6.249795,0,0,0,0,0.07407305,2.7778419,1.0681612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,133.17826,0,1.3515163,4.25841,4.9433333,9.8636687,7.5785994,0,0,1.8369764,7.241968,28.771956,46.437656,8.4073153,0,0,0.50941364,5.9164511,13.620642,18.520472,6.2493975,0,0,0,0,0.074068338,2.7776652,1.0680933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,133.16979,0,1.3514303,4.2581391,4.9430189,9.8630412,7.5781173,0,0,1.8368595,7.2415073,28.770126,46.434702,8.4067805,0,0,0.50938124,5.9160747,13.619776,18.519294,6.249,0,0,0,0,0.074063626,2.7774885,1.0680253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,133.16132,0,1.3513443,4.2578683,4.9427044,9.8624138,7.5776352,0,0,1.8367427,7.2410467,28.768296,46.431748,8.4062457,0,0,0.50934883,5.9156984,13.618909,18.518115,6.2486024,0,0,0,0,0.074058915,2.7773118,1.0679574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,133.15285,0,1.3512583,4.2575974,4.94239,9.8617864,7.5771532,0,0,1.8366258,7.240586,28.766465,46.428794,8.4057109,0,0,0.50931643,5.915322,13.618043,18.516937,6.2482049,0,0,0,0,0.074054203,2.7771351,1.0678894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,133.14437,0,1.3511724,4.2573265,4.9420755,9.8611589,7.5766711,0,0,1.836509,7.2401253,28.764635,46.42584,8.4051761,0,0,0.50928403,5.9149457,13.617176,18.515759,6.2478074,0,0,0,0,0.074049492,2.7769585,1.0678215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,133.1359,0,1.3510864,4.2570556,4.941761,9.8605315,7.576189,0,0,1.8363921,7.2396646,28.762805,46.422887,8.4046413,0,0,0.50925162,5.9145693,13.61631,18.514581,6.2474098,0,0,0,0,0.07404478,2.7767818,1.0677536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,133.12743,0,1.3510004,4.2567847,4.9414466,9.859904,7.5757069,0,0,1.8362752,7.239204,28.760975,46.419933,8.4041065,0,0,0.50921922,5.914193,13.615443,18.513403,6.2470123,0,0,0,0,0.074040068,2.7766051,1.0676856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,133.11896,0,1.3509145,4.2565138,4.9411321,9.8592766,7.5752248,0,0,1.8361584,7.2387433,28.759144,46.416979,8.4035717,0,0,0.50918681,5.9138166,13.614577,18.512225,6.2466148,0,0,0,0,0.074035357,2.7764284,1.0676177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,133.11049,0,1.3508285,4.256243,4.9408177,9.8586491,7.5747427,0,0,1.8360415,7.2382826,28.757314,46.414025,8.4030369,0,0,0.50915441,5.9134403,13.613711,18.511047,6.2462172,0,0,0,0,0.074030645,2.7762517,1.0675497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,133.10201,0,1.3507425,4.2559721,4.9405032,9.8580217,7.5742606,0,0,1.8359247,7.237822,28.755484,46.411071,8.4025021,0,0,0.509122,5.9130639,13.612844,18.509869,6.2458197,0,0,0,0,0.074025934,2.776075,1.0674818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,133.09354,0,1.3506565,4.2557012,4.9401888,9.8573943,7.5737785,0,0,1.8358078,7.2373613,28.753654,46.408117,8.4019673,0,0,0.5090896,5.9126876,13.611978,18.508691,6.2454222,0,0,0,0,0.074021222,2.7758983,1.0674138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,133.08507,0,1.3505706,4.2554303,4.9398743,9.8567668,7.5732965,0,0,1.835691,7.2369006,28.751823,46.405163,8.4014325,0,0,0.50905719,5.9123112,13.611111,18.507512,6.2450246,0,0,0,0,0.07401651,2.7757216,1.0673459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,133.0766,0,1.3504846,4.2551594,4.9395599,9.8561394,7.5728144,0,0,1.8355741,7.2364399,28.749993,46.402209,8.4008977,0,0,0.50902479,5.9119348,13.610245,18.506334,6.2446271,0,0,0,0,0.074011799,2.7755449,1.067278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,133.06813,0,1.3503986,4.2548885,4.9392454,9.8555119,7.5723323,0,0,1.8354573,7.2359793,28.748163,46.399255,8.4003629,0,0,0.50899238,5.9115585,13.609378,18.505156,6.2442296,0,0,0,0,0.074007087,2.7753682,1.06721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,133.05966,0,1.3503127,4.2546177,4.938931,9.8548845,7.5718502,0,0,1.8353404,7.2355186,28.746333,46.396301,8.3998281,0,0,0.50895998,5.9111821,13.608512,18.503978,6.243832,0,0,0,0,0.074002375,2.7751915,1.0671421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,133.05118,0,1.3502267,4.2543468,4.9386165,9.854257,7.5713681,0,0,1.8352236,7.2350579,28.744503,46.393347,8.3992933,0,0,0.50892757,5.9108058,13.607646,18.5028,6.2434345,0,0,0,0,0.073997664,2.7750148,1.0670741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,133.04271,0,1.3501407,4.2540759,4.9383021,9.8536296,7.570886,0,0,1.8351067,7.2345972,28.742672,46.390393,8.3987585,0,0,0.50889517,5.9104294,13.606779,18.501622,6.243037,0,0,0,0,0.073992952,2.7748381,1.0670062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,133.03424,0,1.3500547,4.253805,4.9379876,9.8530021,7.5704039,0,0,1.8349899,7.2341366,28.740842,46.387439,8.3982237,0,0,0.50886277,5.9100531,13.605913,18.500444,6.2426394,0,0,0,0,0.073988241,2.7746615,1.0669382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,133.02577,0,1.3499688,4.2535341,4.9376732,9.8523747,7.5699219,0,0,1.834873,7.2336759,28.739012,46.384485,8.3976889,0,0,0.50883036,5.9096767,13.605046,18.499266,6.2422419,0,0,0,0,0.073983529,2.7744848,1.0668703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,133.0173,0,1.3498828,4.2532632,4.9373587,9.8517473,7.5694398,0,0,1.8347562,7.2332152,28.737182,46.381531,8.3971541,0,0,0.50879796,5.9093004,13.60418,18.498087,6.2418444,0,0,0,0,0.073978817,2.7743081,1.0668024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,133.00883,0,1.3497968,4.2529923,4.9370442,9.8511198,7.5689577,0,0,1.8346393,7.2327545,28.735351,46.378577,8.3966193,0,0,0.50876555,5.908924,13.603313,18.496909,6.2414468,0,0,0,0,0.073974106,2.7741314,1.0667344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,133.00035,0,1.3497108,4.2527215,4.9367298,9.8504924,7.5684756,0,0,1.8345224,7.2322939,28.733521,46.375623,8.3960845,0,0,0.50873315,5.9085476,13.602447,18.495731,6.2410493,0,0,0,0,0.073969394,2.7739547,1.0666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,132.99188,0,1.3496249,4.2524506,4.9364153,9.8498649,7.5679935,0,0,1.8344056,7.2318332,28.731691,46.372669,8.3955497,0,0,0.50870074,5.9081713,13.601581,18.494553,6.2406518,0,0,0,0,0.073964683,2.773778,1.0665985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,132.98341,0,1.3495389,4.2521798,4.936101,9.8492376,7.5675115,0,0,1.8342888,7.2313726,28.729861,46.369716,8.395015,0,0,0.50866834,5.907795,13.600714,18.493375,6.2402543,0,0,0,0,0.073959972,2.7736013,1.0665306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,133.00209,0,1.3497285,4.2527769,4.9367942,9.8506209,7.5685743,0,0,1.8345464,7.2323882,28.733896,46.376228,8.396194,0,0,0.50873978,5.9086247,13.602624,18.495973,6.2411307,0,0,0,0,0.073970359,2.7739909,1.0666804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,133.02077,0,1.349918,4.2533741,4.9374874,9.8520041,7.5696371,0,0,1.834804,7.2334038,28.737931,46.38274,8.397373,0,0,0.50881122,5.9094544,13.604534,18.49857,6.2420071,0,0,0,0,0.073980746,2.7743804,1.0668302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
