Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa)
1830,280.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2308973,32.44586,40.730741,8.6285836,0,0,0,0,0,0,0,0,79.629225,249.42071,43.555539,0.84676532,0,0,0,0,0,0,15.758959,0.28233386,0,0,0,0,0,0,0,0,0
1831,280.17601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2307533,32.444413,40.728925,8.628199,0,0,0,0,0,0,0,0,79.625675,249.40959,43.553597,0.84672757,0,0,0,0,0,0,15.758257,0.28232127,0,0,0,0,0,0,0,0,0
1832,280.16352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2306093,32.442967,40.72711,8.6278143,0,0,0,0,0,0,0,0,79.622126,249.39848,43.551656,0.84668983,0,0,0,0,0,0,15.757554,0.28230869,0,0,0,0,0,0,0,0,0
1833,280.15103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2304653,32.441521,40.725294,8.6274297,0,0,0,0,0,0,0,0,79.618576,249.38736,43.549714,0.84665208,0,0,0,0,0,0,15.756852,0.2822961,0,0,0,0,0,0,0,0,0
1834,280.13854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2303213,32.440074,40.723479,8.6270451,0,0,0,0,0,0,0,0,79.615026,249.37624,43.547773,0.84661434,0,0,0,0,0,0,15.756149,0.28228352,0,0,0,0,0,0,0,0,0
1835,280.12605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2301772,32.438628,40.721663,8.6266604,0,0,0,0,0,0,0,0,79.611477,249.36512,43.545831,0.84657659,0,0,0,0,0,0,15.755447,0.28227093,0,0,0,0,0,0,0,0,0
1836,280.11356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2300332,32.437182,40.719847,8.6262758,0,0,0,0,0,0,0,0,79.607927,249.354,43.54389,0.84653885,0,0,0,0,0,0,15.754744,0.28225835,0,0,0,0,0,0,0,0,0
1837,280.10107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2298892,32.435736,40.718032,8.6258912,0,0,0,0,0,0,0,0,79.604378,249.34289,43.541948,0.8465011,0,0,0,0,0,0,15.754042,0.28224576,0,0,0,0,0,0,0,0,0
1838,280.08858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2297452,32.434289,40.716216,8.6255066,0,0,0,0,0,0,0,0,79.600828,249.33177,43.540007,0.84646335,0,0,0,0,0,0,15.75334,0.28223318,0,0,0,0,0,0,0,0,0
1839,280.07609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2296012,32.432843,40.7144,8.6251219,0,0,0,0,0,0,0,0,79.597279,249.32065,43.538065,0.84642561,0,0,0,0,0,0,15.752637,0.28222059,0,0,0,0,0,0,0,0,0
1840,280.0636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2294571,32.431397,40.712585,8.6247373,0,0,0,0,0,0,0,0,79.593729,249.30953,43.536124,0.84638786,0,0,0,0,0,0,15.751935,0.28220801,0,0,0,0,0,0,0,0,0
1841,280.05111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2293131,32.42995,40.710769,8.6243527,0,0,0,0,0,0,0,0,79.59018,249.29841,43.534182,0.84635012,0,0,0,0,0,0,15.751232,0.28219542,0,0,0,0,0,0,0,0,0
1842,280.03862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2291691,32.428504,40.708954,8.6239681,0,0,0,0,0,0,0,0,79.58663,249.2873,43.532241,0.84631237,0,0,0,0,0,0,15.75053,0.28218283,0,0,0,0,0,0,0,0,0
1843,280.02613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2290251,32.427058,40.707138,8.6235834,0,0,0,0,0,0,0,0,79.583081,249.27618,43.530299,0.84627463,0,0,0,0,0,0,15.749827,0.28217025,0,0,0,0,0,0,0,0,0
1844,280.01364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2288811,32.425612,40.705323,8.6231988,0,0,0,0,0,0,0,0,79.579531,249.26506,43.528358,0.84623689,0,0,0,0,0,0,15.749125,0.28215767,0,0,0,0,0,0,0,0,0
1845,280.00844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2288211,32.425009,40.704566,8.6230386,0,0,0,0,0,0,0,0,79.578053,249.26043,43.527549,0.84622116,0,0,0,0,0,0,15.748832,0.28215242,0,0,0,0,0,0,0,0,0
1846,280.00324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2287611,32.424407,40.70381,8.6228784,0,0,0,0,0,0,0,0,79.576574,249.2558,43.52674,0.84620544,0,0,0,0,0,0,15.74854,0.28214718,0,0,0,0,0,0,0,0,0
1847,279.99804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2287011,32.423804,40.703054,8.6227182,0,0,0,0,0,0,0,0,79.575096,249.25117,43.525931,0.84618972,0,0,0,0,0,0,15.748247,0.28214194,0,0,0,0,0,0,0,0,0
1848,279.99283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2286411,32.423202,40.702297,8.622558,0,0,0,0,0,0,0,0,79.573617,249.24653,43.525123,0.84617399,0,0,0,0,0,0,15.747954,0.2821367,0,0,0,0,0,0,0,0,0
1849,279.98763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2285811,32.422599,40.701541,8.6223978,0,0,0,0,0,0,0,0,79.572139,249.2419,43.524314,0.84615827,0,0,0,0,0,0,15.747662,0.28213145,0,0,0,0,0,0,0,0,0
1850,279.98243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2285211,32.421997,40.700785,8.6222375,0,0,0,0,0,0,0,0,79.57066,249.23727,43.523505,0.84614255,0,0,0,0,0,0,15.747369,0.28212621,0,0,0,0,0,0,0,0,0
1851,279.97722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2284611,32.421394,40.700029,8.6220773,0,0,0,0,0,0,0,0,79.569181,249.23264,43.522696,0.84612683,0,0,0,0,0,0,15.747076,0.28212097,0,0,0,0,0,0,0,0,0
1852,279.97202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2284011,32.420792,40.699272,8.6219171,0,0,0,0,0,0,0,0,79.567703,249.22801,43.521888,0.8461111,0,0,0,0,0,0,15.746784,0.28211573,0,0,0,0,0,0,0,0,0
1853,279.96682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2283411,32.420189,40.698516,8.6217569,0,0,0,0,0,0,0,0,79.566224,249.22338,43.521079,0.84609538,0,0,0,0,0,0,15.746491,0.28211048,0,0,0,0,0,0,0,0,0
1854,279.96162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2282812,32.419587,40.69776,8.6215967,0,0,0,0,0,0,0,0,79.564746,249.21875,43.52027,0.84607966,0,0,0,0,0,0,15.746199,0.28210524,0,0,0,0,0,0,0,0,0
1855,279.95641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2282212,32.418984,40.697003,8.6214364,0,0,0,0,0,0,0,0,79.563267,249.21412,43.519461,0.84606393,0,0,0,0,0,0,15.745906,0.2821,0,0,0,0,0,0,0,0,0
1856,279.95121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2281612,32.418382,40.696247,8.6212762,0,0,0,0,0,0,0,0,79.561788,249.20948,43.518653,0.84604821,0,0,0,0,0,0,15.745613,0.28209476,0,0,0,0,0,0,0,0,0
1857,279.94601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2281012,32.41778,40.695491,8.621116,0,0,0,0,0,0,0,0,79.56031,249.20485,43.517844,0.84603249,0,0,0,0,0,0,15.745321,0.28208951,0,0,0,0,0,0,0,0,0
1858,279.94081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2280412,32.417177,40.694734,8.6209558,0,0,0,0,0,0,0,0,79.558831,249.20022,43.517035,0.84601676,0,0,0,0,0,0,15.745028,0.28208427,0,0,0,0,0,0,0,0,0
1859,279.9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2279812,32.416575,40.693978,8.6207956,0,0,0,0,0,0,0,0,79.557353,249.19559,43.516226,0.84600104,0,0,0,0,0,0,15.744736,0.28207903,0,0,0,0,0,0,0,0,0
1860,279.9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2279212,32.415972,40.693222,8.6206354,0,0,0,0,0,0,0,0,79.555874,249.19096,43.515418,0.84598532,0,0,0,0,0,0,15.744443,0.28207379,0,0,0,0,0,0,0,0,0
1861,279.9252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2278612,32.41537,40.692465,8.6204751,0,0,0,0,0,0,0,0,79.554396,249.18633,43.514609,0.84596959,0,0,0,0,0,0,15.74415,0.28206854,0,0,0,0,0,0,0,0,0
1862,279.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2278012,32.414767,40.691709,8.6203149,0,0,0,0,0,0,0,0,79.552917,249.1817,43.5138,0.84595387,0,0,0,0,0,0,15.743858,0.2820633,0,0,0,0,0,0,0,0,0
1863,279.91479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2277412,32.414165,40.690953,8.6201547,0,0,0,0,0,0,0,0,79.551438,249.17706,43.512991,0.84593815,0,0,0,0,0,0,15.743565,0.28205806,0,0,0,0,0,0,0,0,0
1864,279.90959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2276812,32.413562,40.690197,8.6199945,0,0,0,0,0,0,0,0,79.54996,249.17243,43.512183,0.84592243,0,0,0,0,0,0,15.743272,0.28205282,0,0,0,0,0,0,0,0,0
1865,279.90439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2276212,32.41296,40.68944,8.6198343,0,0,0,0,0,0,0,0,79.548481,249.1678,43.511374,0.8459067,0,0,0,0,0,0,15.74298,0.28204757,0,0,0,0,0,0,0,0,0
1866,279.89919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2275612,32.412357,40.688684,8.619674,0,0,0,0,0,0,0,0,79.547003,249.16317,43.510565,0.84589098,0,0,0,0,0,0,15.742687,0.28204233,0,0,0,0,0,0,0,0,0
1867,279.89398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2275013,32.411755,40.687928,8.6195138,0,0,0,0,0,0,0,0,79.545524,249.15854,43.509756,0.84587526,0,0,0,0,0,0,15.742395,0.28203709,0,0,0,0,0,0,0,0,0
1868,279.88878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2274413,32.411152,40.687171,8.6193536,0,0,0,0,0,0,0,0,79.544045,249.15391,43.508948,0.84585953,0,0,0,0,0,0,15.742102,0.28203185,0,0,0,0,0,0,0,0,0
1869,279.88358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2273813,32.41055,40.686415,8.6191934,0,0,0,0,0,0,0,0,79.542567,249.14928,43.508139,0.84584381,0,0,0,0,0,0,15.741809,0.2820266,0,0,0,0,0,0,0,0,0
1870,279.87837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2273213,32.409948,40.685659,8.6190332,0,0,0,0,0,0,0,0,79.541088,249.14465,43.50733,0.84582809,0,0,0,0,0,0,15.741517,0.28202136,0,0,0,0,0,0,0,0,0
1871,279.87317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2272613,32.409345,40.684902,8.618873,0,0,0,0,0,0,0,0,79.53961,249.14001,43.506521,0.84581236,0,0,0,0,0,0,15.741224,0.28201612,0,0,0,0,0,0,0,0,0
1872,279.86797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2272013,32.408743,40.684146,8.6187127,0,0,0,0,0,0,0,0,79.538131,249.13538,43.505713,0.84579664,0,0,0,0,0,0,15.740931,0.28201088,0,0,0,0,0,0,0,0,0
1873,279.86277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2271413,32.40814,40.68339,8.6185525,0,0,0,0,0,0,0,0,79.536653,249.13075,43.504904,0.84578092,0,0,0,0,0,0,15.740639,0.28200563,0,0,0,0,0,0,0,0,0
1874,279.85756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2270813,32.407538,40.682634,8.6183923,0,0,0,0,0,0,0,0,79.535174,249.12612,43.504095,0.8457652,0,0,0,0,0,0,15.740346,0.28200039,0,0,0,0,0,0,0,0,0
1875,279.85236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2270213,32.406935,40.681877,8.6182321,0,0,0,0,0,0,0,0,79.533695,249.12149,43.503286,0.84574947,0,0,0,0,0,0,15.740054,0.28199515,0,0,0,0,0,0,0,0,0
1876,279.84716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2269613,32.406333,40.681121,8.6180719,0,0,0,0,0,0,0,0,79.532217,249.11686,43.502478,0.84573375,0,0,0,0,0,0,15.739761,0.28198991,0,0,0,0,0,0,0,0,0
1877,279.84196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2269013,32.40573,40.680365,8.6179116,0,0,0,0,0,0,0,0,79.530738,249.11223,43.501669,0.84571803,0,0,0,0,0,0,15.739468,0.28198466,0,0,0,0,0,0,0,0,0
1878,279.83675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2268413,32.405128,40.679608,8.6177514,0,0,0,0,0,0,0,0,79.52926,249.10759,43.50086,0.8457023,0,0,0,0,0,0,15.739176,0.28197942,0,0,0,0,0,0,0,0,0
1879,279.83155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2267813,32.404525,40.678852,8.6175912,0,0,0,0,0,0,0,0,79.527781,249.10296,43.500051,0.84568658,0,0,0,0,0,0,15.738883,0.28197418,0,0,0,0,0,0,0,0,0
1880,279.82635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2267214,32.403923,40.678096,8.617431,0,0,0,0,0,0,0,0,79.526302,249.09833,43.499243,0.84567086,0,0,0,0,0,0,15.738591,0.28196894,0,0,0,0,0,0,0,0,0
1881,279.82115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2266614,32.40332,40.677339,8.6172708,0,0,0,0,0,0,0,0,79.524824,249.0937,43.498434,0.84565513,0,0,0,0,0,0,15.738298,0.28196369,0,0,0,0,0,0,0,0,0
1882,279.81594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2266014,32.402718,40.676583,8.6171105,0,0,0,0,0,0,0,0,79.523345,249.08907,43.497625,0.84563941,0,0,0,0,0,0,15.738005,0.28195845,0,0,0,0,0,0,0,0,0
1883,279.81074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2265414,32.402115,40.675827,8.6169503,0,0,0,0,0,0,0,0,79.521867,249.08444,43.496816,0.84562369,0,0,0,0,0,0,15.737713,0.28195321,0,0,0,0,0,0,0,0,0
1884,279.80554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2264814,32.401513,40.675071,8.6167901,0,0,0,0,0,0,0,0,79.520388,249.07981,43.496007,0.84560797,0,0,0,0,0,0,15.73742,0.28194797,0,0,0,0,0,0,0,0,0
1885,279.80034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2264214,32.400911,40.674314,8.6166299,0,0,0,0,0,0,0,0,79.51891,249.07518,43.495199,0.84559224,0,0,0,0,0,0,15.737127,0.28194272,0,0,0,0,0,0,0,0,0
1886,279.79513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2263614,32.400308,40.673558,8.6164697,0,0,0,0,0,0,0,0,79.517431,249.07054,43.49439,0.84557652,0,0,0,0,0,0,15.736835,0.28193748,0,0,0,0,0,0,0,0,0
1887,279.78993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2263014,32.399706,40.672802,8.6163095,0,0,0,0,0,0,0,0,79.515952,249.06591,43.493581,0.8455608,0,0,0,0,0,0,15.736542,0.28193224,0,0,0,0,0,0,0,0,0
1888,279.78473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2262414,32.399103,40.672045,8.6161492,0,0,0,0,0,0,0,0,79.514474,249.06128,43.492772,0.84554507,0,0,0,0,0,0,15.73625,0.281927,0,0,0,0,0,0,0,0,0
1889,279.77952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2261814,32.398501,40.671289,8.615989,0,0,0,0,0,0,0,0,79.512995,249.05665,43.491964,0.84552935,0,0,0,0,0,0,15.735957,0.28192175,0,0,0,0,0,0,0,0,0
1890,279.77432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2261214,32.397898,40.670533,8.6158288,0,0,0,0,0,0,0,0,79.511517,249.05202,43.491155,0.84551363,0,0,0,0,0,0,15.735664,0.28191651,0,0,0,0,0,0,0,0,0
1891,279.76912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2260614,32.397296,40.669776,8.6156686,0,0,0,0,0,0,0,0,79.510038,249.04739,43.490346,0.8454979,0,0,0,0,0,0,15.735372,0.28191127,0,0,0,0,0,0,0,0,0
1892,279.76392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2260014,32.396693,40.66902,8.6155084,0,0,0,0,0,0,0,0,79.508559,249.04276,43.489537,0.84548218,0,0,0,0,0,0,15.735079,0.28190603,0,0,0,0,0,0,0,0,0
1893,279.75871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2259415,32.396091,40.668264,8.6153481,0,0,0,0,0,0,0,0,79.507081,249.03812,43.488729,0.84546646,0,0,0,0,0,0,15.734787,0.28190078,0,0,0,0,0,0,0,0,0
1894,279.75351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258815,32.395488,40.667508,8.6151879,0,0,0,0,0,0,0,0,79.505602,249.03349,43.48792,0.84545074,0,0,0,0,0,0,15.734494,0.28189554,0,0,0,0,0,0,0,0,0
1895,279.74831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2258215,32.394886,40.666751,8.6150277,0,0,0,0,0,0,0,0,79.504124,249.02886,43.487111,0.84543501,0,0,0,0,0,0,15.734201,0.2818903,0,0,0,0,0,0,0,0,0
1896,279.74311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2257615,32.394283,40.665995,8.6148675,0,0,0,0,0,0,0,0,79.502645,249.02423,43.486302,0.84541929,0,0,0,0,0,0,15.733909,0.28188506,0,0,0,0,0,0,0,0,0
1897,279.7379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2257015,32.393681,40.665239,8.6147073,0,0,0,0,0,0,0,0,79.501167,249.0196,43.485494,0.84540357,0,0,0,0,0,0,15.733616,0.28187981,0,0,0,0,0,0,0,0,0
1898,279.7327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2256415,32.393078,40.664482,8.6145471,0,0,0,0,0,0,0,0,79.499688,249.01497,43.484685,0.84538784,0,0,0,0,0,0,15.733323,0.28187457,0,0,0,0,0,0,0,0,0
1899,279.7275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2255815,32.392476,40.663726,8.6143868,0,0,0,0,0,0,0,0,79.498209,249.01034,43.483876,0.84537212,0,0,0,0,0,0,15.733031,0.28186933,0,0,0,0,0,0,0,0,0
1900,279.7223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2255215,32.391874,40.66297,8.6142266,0,0,0,0,0,0,0,0,79.496731,249.00571,43.483067,0.8453564,0,0,0,0,0,0,15.732738,0.28186409,0,0,0,0,0,0,0,0,0
1901,279.71709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2254615,32.391271,40.662213,8.6140664,0,0,0,0,0,0,0,0,79.495252,249.00107,43.482259,0.84534067,0,0,0,0,0,0,15.732446,0.28185884,0,0,0,0,0,0,0,0,0
1902,279.71189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2254015,32.390669,40.661457,8.6139062,0,0,0,0,0,0,0,0,79.493774,248.99644,43.48145,0.84532495,0,0,0,0,0,0,15.732153,0.2818536,0,0,0,0,0,0,0,0,0
1903,279.70669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2253415,32.390066,40.660701,8.613746,0,0,0,0,0,0,0,0,79.492295,248.99181,43.480641,0.84530923,0,0,0,0,0,0,15.73186,0.28184836,0,0,0,0,0,0,0,0,0
1904,279.70149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2252815,32.389464,40.659945,8.6135857,0,0,0,0,0,0,0,0,79.490816,248.98718,43.479832,0.8452935,0,0,0,0,0,0,15.731568,0.28184312,0,0,0,0,0,0,0,0,0
1905,279.69628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2252215,32.388861,40.659188,8.6134255,0,0,0,0,0,0,0,0,79.489338,248.98255,43.479024,0.84527778,0,0,0,0,0,0,15.731275,0.28183787,0,0,0,0,0,0,0,0,0
1906,279.69108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2251615,32.388259,40.658432,8.6132653,0,0,0,0,0,0,0,0,79.487859,248.97792,43.478215,0.84526206,0,0,0,0,0,0,15.730982,0.28183263,0,0,0,0,0,0,0,0,0
1907,279.68588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2251016,32.387656,40.657676,8.6131051,0,0,0,0,0,0,0,0,79.486381,248.97329,43.477406,0.84524634,0,0,0,0,0,0,15.73069,0.28182739,0,0,0,0,0,0,0,0,0
1908,279.68067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2250416,32.387054,40.656919,8.6129449,0,0,0,0,0,0,0,0,79.484902,248.96865,43.476597,0.84523061,0,0,0,0,0,0,15.730397,0.28182215,0,0,0,0,0,0,0,0,0
1909,279.67547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2249816,32.386451,40.656163,8.6127847,0,0,0,0,0,0,0,0,79.483424,248.96402,43.475789,0.84521489,0,0,0,0,0,0,15.730105,0.2818169,0,0,0,0,0,0,0,0,0
1910,279.67027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2249216,32.385849,40.655407,8.6126244,0,0,0,0,0,0,0,0,79.481945,248.95939,43.47498,0.84519917,0,0,0,0,0,0,15.729812,0.28181166,0,0,0,0,0,0,0,0,0
1911,279.66507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2248616,32.385246,40.65465,8.6124642,0,0,0,0,0,0,0,0,79.480466,248.95476,43.474171,0.84518344,0,0,0,0,0,0,15.729519,0.28180642,0,0,0,0,0,0,0,0,0
1912,279.65986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2248016,32.384644,40.653894,8.612304,0,0,0,0,0,0,0,0,79.478988,248.95013,43.473362,0.84516772,0,0,0,0,0,0,15.729227,0.28180118,0,0,0,0,0,0,0,0,0
1913,279.65466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2247416,32.384041,40.653138,8.6121438,0,0,0,0,0,0,0,0,79.477509,248.9455,43.472554,0.845152,0,0,0,0,0,0,15.728934,0.28179593,0,0,0,0,0,0,0,0,0
