Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa)
2171,208.18601,0,0,0,0,8.00913,6.5437139,0,0,0,27.264003,108.29628,0,0,0,0
2172,208.17946,0,0,0,0,8.008878,6.543508,0,0,0,27.263145,108.29287,0,0,0,0
2173,208.17292,0,0,0,0,8.0086261,6.5433021,0,0,0,27.262287,108.28946,0,0,0,0
2174,208.16637,0,0,0,0,8.0083741,6.5430963,0,0,0,27.261429,108.28606,0,0,0,0
2175,208.15982,0,0,0,0,8.0081221,6.5428904,0,0,0,27.260572,108.28265,0,0,0,0
2176,208.15327,0,0,0,0,8.0078702,6.5426845,0,0,0,27.259714,108.27924,0,0,0,0
2177,208.14672,0,0,0,0,8.0076182,6.5424786,0,0,0,27.258856,108.27583,0,0,0,0
2178,208.14017,0,0,0,0,8.0073662,6.5422728,0,0,0,27.257998,108.27243,0,0,0,0
2179,208.13362,0,0,0,0,8.0071143,6.5420669,0,0,0,27.257141,108.26902,0,0,0,0
2180,208.12707,0,0,0,0,8.0068623,6.541861,0,0,0,27.256283,108.26561,0,0,0,0
2181,208.12052,0,0,0,0,8.0066103,6.5416552,0,0,0,27.255425,108.26221,0,0,0,0
2182,208.11397,0,0,0,0,8.0063583,6.5414493,0,0,0,27.254567,108.2588,0,0,0,0
2183,208.10742,0,0,0,0,8.0061064,6.5412434,0,0,0,27.25371,108.25539,0,0,0,0
2184,208.10087,0,0,0,0,8.0058544,6.5410376,0,0,0,27.252852,108.25199,0,0,0,0
2185,208.09432,0,0,0,0,8.0056024,6.5408317,0,0,0,27.251994,108.24858,0,0,0,0
2186,208.08777,0,0,0,0,8.0053505,6.5406258,0,0,0,27.251136,108.24517,0,0,0,0
2187,208.08122,0,0,0,0,8.0050985,6.54042,0,0,0,27.250279,108.24176,0,0,0,0
2188,208.07467,0,0,0,0,8.0048465,6.5402141,0,0,0,27.249421,108.23836,0,0,0,0
2189,208.06812,0,0,0,0,8.0045946,6.5400082,0,0,0,27.248563,108.23495,0,0,0,0
2190,208.06157,0,0,0,0,8.0043426,6.5398024,0,0,0,27.247706,108.23154,0,0,0,0
2191,208.05502,0,0,0,0,8.0040906,6.5395965,0,0,0,27.246848,108.22814,0,0,0,0
2192,208.04847,0,0,0,0,8.0038386,6.5393906,0,0,0,27.24599,108.22473,0,0,0,0
2193,208.04192,0,0,0,0,8.0035867,6.5391848,0,0,0,27.245132,108.22132,0,0,0,0
2194,208.03537,0,0,0,0,8.0033347,6.5389789,0,0,0,27.244275,108.21792,0,0,0,0
2195,208.02882,0,0,0,0,8.0030827,6.538773,0,0,0,27.243417,108.21451,0,0,0,0
2196,208.02227,0,0,0,0,8.0028308,6.5385672,0,0,0,27.242559,108.2111,0,0,0,0
2197,208.01572,0,0,0,0,8.0025788,6.5383613,0,0,0,27.241701,108.20769,0,0,0,0
2198,208.00918,0,0,0,0,8.0023268,6.5381554,0,0,0,27.240844,108.20429,0,0,0,0
2199,208.00263,0,0,0,0,8.0020749,6.5379496,0,0,0,27.239986,108.20088,0,0,0,0
2200,207.99608,0,0,0,0,8.0018229,6.5377437,0,0,0,27.239128,108.19747,0,0,0,0
2201,207.98953,0,0,0,0,8.0015709,6.5375378,0,0,0,27.23827,108.19407,0,0,0,0
2202,207.98298,0,0,0,0,8.0013189,6.537332,0,0,0,27.237413,108.19066,0,0,0,0
2203,207.97643,0,0,0,0,8.001067,6.5371261,0,0,0,27.236555,108.18725,0,0,0,0
2204,207.96988,0,0,0,0,8.000815,6.5369202,0,0,0,27.235697,108.18384,0,0,0,0
2205,207.95502,0,0,0,0,8.0002432,6.5364531,0,0,0,27.233751,108.17611,0,0,0,0
2206,207.94015,0,0,0,0,7.9996715,6.5359859,0,0,0,27.231805,108.16838,0,0,0,0
2207,207.92529,0,0,0,0,7.9990997,6.5355188,0,0,0,27.229858,108.16065,0,0,0,0
2208,207.91043,0,0,0,0,7.9985279,6.5350516,0,0,0,27.227912,108.15292,0,0,0,0
2209,207.89557,0,0,0,0,7.9979562,6.5345845,0,0,0,27.225965,108.14519,0,0,0,0
2210,207.8807,0,0,0,0,7.9973844,6.5341173,0,0,0,27.224019,108.13746,0,0,0,0
2211,207.86584,0,0,0,0,7.9968126,6.5336502,0,0,0,27.222073,108.12973,0,0,0,0
2212,207.85098,0,0,0,0,7.9962408,6.533183,0,0,0,27.220126,108.12199,0,0,0,0
2213,207.83612,0,0,0,0,7.9956691,6.5327158,0,0,0,27.21818,108.11426,0,0,0,0
2214,207.82125,0,0,0,0,7.9950973,6.5322487,0,0,0,27.216234,108.10653,0,0,0,0
2215,207.80639,0,0,0,0,7.9945255,6.5317815,0,0,0,27.214287,108.0988,0,0,0,0
2216,207.79153,0,0,0,0,7.9939538,6.5313144,0,0,0,27.212341,108.09107,0,0,0,0
2217,207.77667,0,0,0,0,7.993382,6.5308472,0,0,0,27.210394,108.08334,0,0,0,0
2218,207.7618,0,0,0,0,7.9928102,6.5303801,0,0,0,27.208448,108.07561,0,0,0,0
2219,207.74694,0,0,0,0,7.9922385,6.5299129,0,0,0,27.206502,108.06788,0,0,0,0
2220,207.73208,0,0,0,0,7.9916667,6.5294458,0,0,0,27.204555,108.06014,0,0,0,0
2221,207.71722,0,0,0,0,7.9910949,6.5289786,0,0,0,27.202609,108.05241,0,0,0,0
2222,207.70236,0,0,0,0,7.9905232,6.5285115,0,0,0,27.200663,108.04468,0,0,0,0
2223,207.68749,0,0,0,0,7.9899514,6.5280443,0,0,0,27.198716,108.03695,0,0,0,0
2224,207.67263,0,0,0,0,7.9893796,6.5275772,0,0,0,27.19677,108.02922,0,0,0,0
2225,207.65777,0,0,0,0,7.9888078,6.52711,0,0,0,27.194824,108.02149,0,0,0,0
2226,207.64291,0,0,0,0,7.9882361,6.5266428,0,0,0,27.192877,108.01376,0,0,0,0
2227,207.62804,0,0,0,0,7.9876643,6.5261757,0,0,0,27.190931,108.00603,0,0,0,0
2228,207.61318,0,0,0,0,7.9870925,6.5257085,0,0,0,27.188984,107.9983,0,0,0,0
2229,207.59832,0,0,0,0,7.9865208,6.5252414,0,0,0,27.187038,107.99056,0,0,0,0
2230,207.58346,0,0,0,0,7.985949,6.5247742,0,0,0,27.185092,107.98283,0,0,0,0
2231,207.56859,0,0,0,0,7.9853772,6.5243071,0,0,0,27.183145,107.9751,0,0,0,0
2232,207.55373,0,0,0,0,7.9848055,6.5238399,0,0,0,27.181199,107.96737,0,0,0,0
2233,207.53887,0,0,0,0,7.9842337,6.5233728,0,0,0,27.179253,107.95964,0,0,0,0
2234,207.52401,0,0,0,0,7.9836619,6.5229056,0,0,0,27.177306,107.95191,0,0,0,0
2235,207.50915,0,0,0,0,7.9830902,6.5224385,0,0,0,27.17536,107.94418,0,0,0,0
2236,207.49428,0,0,0,0,7.9825184,6.5219713,0,0,0,27.173413,107.93645,0,0,0,0
2237,207.47942,0,0,0,0,7.9819466,6.5215042,0,0,0,27.171467,107.92871,0,0,0,0
2238,207.46456,0,0,0,0,7.9813748,6.521037,0,0,0,27.169521,107.92098,0,0,0,0
2239,207.4497,0,0,0,0,7.9808031,6.5205699,0,0,0,27.167574,107.91325,0,0,0,0
2240,207.43483,0,0,0,0,7.9802313,6.5201027,0,0,0,27.165628,107.90552,0,0,0,0
2241,207.41997,0,0,0,0,7.9796595,6.5196355,0,0,0,27.163682,107.89779,0,0,0,0
2242,207.40511,0,0,0,0,7.9790878,6.5191684,0,0,0,27.161735,107.89006,0,0,0,0
2243,207.39025,0,0,0,0,7.978516,6.5187012,0,0,0,27.159789,107.88233,0,0,0,0
2244,207.37538,0,0,0,0,7.9779442,6.5182341,0,0,0,27.157843,107.8746,0,0,0,0
2245,207.36052,0,0,0,0,7.9773725,6.5177669,0,0,0,27.155896,107.86686,0,0,0,0
2246,207.34566,0,0,0,0,7.9768007,6.5172998,0,0,0,27.15395,107.85913,0,0,0,0
2247,207.3308,0,0,0,0,7.9762289,6.5168326,0,0,0,27.152003,107.8514,0,0,0,0
2248,207.31593,0,0,0,0,7.9756572,6.5163655,0,0,0,27.150057,107.84367,0,0,0,0
2249,207.30107,0,0,0,0,7.9750854,6.5158983,0,0,0,27.148111,107.83594,0,0,0,0
2250,207.28621,0,0,0,0,7.9745136,6.5154312,0,0,0,27.146164,107.82821,0,0,0,0
2251,207.27135,0,0,0,0,7.9739419,6.514964,0,0,0,27.144218,107.82048,0,0,0,0
2252,207.25649,0,0,0,0,7.9733701,6.5144969,0,0,0,27.142272,107.81275,0,0,0,0
2253,207.24162,0,0,0,0,7.9727983,6.5140297,0,0,0,27.140325,107.80501,0,0,0,0
2254,207.22676,0,0,0,0,7.9722265,6.5135625,0,0,0,27.138379,107.79728,0,0,0,0
2255,207.2119,0,0,0,0,7.9716548,6.5130954,0,0,0,27.136432,107.78955,0,0,0,0
2256,207.19704,0,0,0,0,7.971083,6.5126282,0,0,0,27.134486,107.78182,0,0,0,0
2257,207.18217,0,0,0,0,7.9705112,6.5121611,0,0,0,27.13254,107.77409,0,0,0,0
2258,207.16731,0,0,0,0,7.9699395,6.5116939,0,0,0,27.130593,107.76636,0,0,0,0
2259,207.15245,0,0,0,0,7.9693677,6.5112268,0,0,0,27.128647,107.75863,0,0,0,0
2260,207.13759,0,0,0,0,7.9687959,6.5107596,0,0,0,27.126701,107.7509,0,0,0,0
2261,207.12272,0,0,0,0,7.9682242,6.5102925,0,0,0,27.124754,107.74316,0,0,0,0
2262,207.10786,0,0,0,0,7.9676524,6.5098253,0,0,0,27.122808,107.73543,0,0,0,0
2263,207.093,0,0,0,0,7.9670806,6.5093582,0,0,0,27.120862,107.7277,0,0,0,0
2264,207.07814,0,0,0,0,7.9665089,6.508891,0,0,0,27.118915,107.71997,0,0,0,0
2265,207.06328,0,0,0,0,7.9659371,6.5084239,0,0,0,27.116969,107.71224,0,0,0,0
2266,207.04841,0,0,0,0,7.9653653,6.5079567,0,0,0,27.115022,107.70451,0,0,0,0
2267,207.03355,0,0,0,0,7.9647935,6.5074896,0,0,0,27.113076,107.69678,0,0,0,0
2268,207.01869,0,0,0,0,7.9642218,6.5070224,0,0,0,27.11113,107.68905,0,0,0,0
2269,207.00383,0,0,0,0,7.96365,6.5065552,0,0,0,27.109183,107.68131,0,0,0,0
2270,206.98896,0,0,0,0,7.9630782,6.5060881,0,0,0,27.107237,107.67358,0,0,0,0
2271,206.9741,0,0,0,0,7.9625065,6.5056209,0,0,0,27.105291,107.66585,0,0,0,0
2272,206.95924,0,0,0,0,7.9619347,6.5051538,0,0,0,27.103344,107.65812,0,0,0,0
2273,206.94438,0,0,0,0,7.9613629,6.5046866,0,0,0,27.101398,107.65039,0,0,0,0
2274,206.92951,0,0,0,0,7.9607912,6.5042195,0,0,0,27.099451,107.64266,0,0,0,0
2275,206.91465,0,0,0,0,7.9602194,6.5037523,0,0,0,27.097505,107.63493,0,0,0,0
2276,206.89979,0,0,0,0,7.9596476,6.5032852,0,0,0,27.095559,107.6272,0,0,0,0
2277,206.88493,0,0,0,0,7.9590759,6.502818,0,0,0,27.093612,107.61946,0,0,0,0
2278,206.87006,0,0,0,0,7.9585041,6.5023509,0,0,0,27.091666,107.61173,0,0,0,0
2279,206.8552,0,0,0,0,7.9579323,6.5018837,0,0,0,27.08972,107.604,0,0,0,0
2280,206.84034,0,0,0,0,7.9573605,6.5014166,0,0,0,27.087773,107.59627,0,0,0,0
2281,206.82548,0,0,0,0,7.9567888,6.5009494,0,0,0,27.085827,107.58854,0,0,0,0
2282,206.81062,0,0,0,0,7.956217,6.5004822,0,0,0,27.083881,107.58081,0,0,0,0
2283,206.79575,0,0,0,0,7.9556452,6.5000151,0,0,0,27.081934,107.57308,0,0,0,0
2284,206.78089,0,0,0,0,7.9550735,6.4995479,0,0,0,27.079988,107.56535,0,0,0,0
2285,206.76603,0,0,0,0,7.9545017,6.4990808,0,0,0,27.078041,107.55761,0,0,0,0
2286,206.75117,0,0,0,0,7.9539299,6.4986136,0,0,0,27.076095,107.54988,0,0,0,0
2287,206.7363,0,0,0,0,7.9533582,6.4981465,0,0,0,27.074149,107.54215,0,0,0,0
2288,206.72144,0,0,0,0,7.9527864,6.4976793,0,0,0,27.072202,107.53442,0,0,0,0
2289,206.70658,0,0,0,0,7.9522146,6.4972122,0,0,0,27.070256,107.52669,0,0,0,0
2290,206.69172,0,0,0,0,7.9516429,6.496745,0,0,0,27.06831,107.51896,0,0,0,0
2291,206.67685,0,0,0,0,7.9510711,6.4962779,0,0,0,27.066363,107.51123,0,0,0,0
2292,206.66199,0,0,0,0,7.9504993,6.4958107,0,0,0,27.064417,107.5035,0,0,0,0
2293,206.64713,0,0,0,0,7.9499275,6.4953436,0,0,0,27.06247,107.49576,0,0,0,0
2294,206.63227,0,0,0,0,7.9493558,6.4948764,0,0,0,27.060524,107.48803,0,0,0,0
2295,206.61741,0,0,0,0,7.948784,6.4944093,0,0,0,27.058578,107.4803,0,0,0,0
2296,206.60254,0,0,0,0,7.9482122,6.4939421,0,0,0,27.056631,107.47257,0,0,0,0
2297,206.58768,0,0,0,0,7.9476405,6.4934749,0,0,0,27.054685,107.46484,0,0,0,0
2298,206.57282,0,0,0,0,7.9470687,6.4930078,0,0,0,27.052739,107.45711,0,0,0,0
2299,206.55796,0,0,0,0,7.9464969,6.4925406,0,0,0,27.050792,107.44938,0,0,0,0
2300,206.54309,0,0,0,0,7.9459252,6.4920735,0,0,0,27.048846,107.44165,0,0,0,0
2301,206.52823,0,0,0,0,7.9453534,6.4916063,0,0,0,27.0469,107.43391,0,0,0,0
2302,206.51337,0,0,0,0,7.9447816,6.4911392,0,0,0,27.044953,107.42618,0,0,0,0
2303,206.49851,0,0,0,0,7.9442099,6.490672,0,0,0,27.043007,107.41845,0,0,0,0
2304,206.48364,0,0,0,0,7.9436381,6.4902049,0,0,0,27.04106,107.41072,0,0,0,0
2305,206.46878,0,0,0,0,7.9430663,6.4897377,0,0,0,27.039114,107.40299,0,0,0,0
2306,206.45392,0,0,0,0,7.9424945,6.4892706,0,0,0,27.037168,107.39526,0,0,0,0
2307,206.43906,0,0,0,0,7.9419228,6.4888034,0,0,0,27.035221,107.38753,0,0,0,0
2308,206.42419,0,0,0,0,7.941351,6.4883363,0,0,0,27.033275,107.3798,0,0,0,0
2309,206.40933,0,0,0,0,7.9407792,6.4878691,0,0,0,27.031329,107.37206,0,0,0,0
2310,206.39447,0,0,0,0,7.9402075,6.4874019,0,0,0,27.029382,107.36433,0,0,0,0
2311,206.37961,0,0,0,0,7.9396357,6.4869348,0,0,0,27.027436,107.3566,0,0,0,0
2312,206.36475,0,0,0,0,7.9390639,6.4864676,0,0,0,27.025489,107.34887,0,0,0,0
2313,206.34988,0,0,0,0,7.9384922,6.4860005,0,0,0,27.023543,107.34114,0,0,0,0
2314,206.33132,0,0,0,0,7.9377781,6.4854171,0,0,0,27.021112,107.33148,0,0,0,0
2315,206.31276,0,0,0,0,7.937064,6.4848337,0,0,0,27.018682,107.32183,0,0,0,0
2316,206.2942,0,0,0,0,7.93635,6.4842503,0,0,0,27.016251,107.31217,0,0,0,0
2317,206.27564,0,0,0,0,7.9356359,6.4836669,0,0,0,27.01382,107.30252,0,0,0,0
2318,206.25708,0,0,0,0,7.9349219,6.4830834,0,0,0,27.011389,107.29286,0,0,0,0
2319,206.23852,0,0,0,0,7.9342078,6.4825,0,0,0,27.008959,107.28321,0,0,0,0
2320,206.21996,0,0,0,0,7.9334938,6.4819166,0,0,0,27.006528,107.27355,0,0,0,0
2321,206.2014,0,0,0,0,7.9327797,6.4813332,0,0,0,27.004097,107.2639,0,0,0,0
2322,206.18283,0,0,0,0,7.9320656,6.4807498,0,0,0,27.001667,107.25424,0,0,0,0
2323,206.16427,0,0,0,0,7.9313516,6.4801664,0,0,0,26.999236,107.24459,0,0,0,0
2324,206.14571,0,0,0,0,7.9306375,6.479583,0,0,0,26.996805,107.23493,0,0,0,0
2325,206.12715,0,0,0,0,7.9299235,6.4789996,0,0,0,26.994374,107.22528,0,0,0,0
2326,206.10859,0,0,0,0,7.9292094,6.4784162,0,0,0,26.991944,107.21562,0,0,0,0
2327,206.09003,0,0,0,0,7.9284954,6.4778328,0,0,0,26.989513,107.20597,0,0,0,0
2328,206.07147,0,0,0,0,7.9277813,6.4772494,0,0,0,26.987082,107.19631,0,0,0,0
2329,206.05291,0,0,0,0,7.9270672,6.476666,0,0,0,26.984651,107.18666,0,0,0,0
2330,206.03435,0,0,0,0,7.9263532,6.4760826,0,0,0,26.982221,107.177,0,0,0,0
2331,206.01579,0,0,0,0,7.9256391,6.4754992,0,0,0,26.97979,107.16735,0,0,0,0
2332,205.99723,0,0,0,0,7.9249251,6.4749157,0,0,0,26.977359,107.15769,0,0,0,0
2333,205.97867,0,0,0,0,7.924211,6.4743323,0,0,0,26.974928,107.14804,0,0,0,0
2334,205.9601,0,0,0,0,7.923497,6.4737489,0,0,0,26.972498,107.13838,0,0,0,0
2335,205.94154,0,0,0,0,7.9227829,6.4731655,0,0,0,26.970067,107.12873,0,0,0,0
2336,205.92298,0,0,0,0,7.9220688,6.4725821,0,0,0,26.967636,107.11907,0,0,0,0
2337,205.90442,0,0,0,0,7.9213548,6.4719987,0,0,0,26.965206,107.10942,0,0,0,0
2338,205.88586,0,0,0,0,7.9206407,6.4714153,0,0,0,26.962775,107.09976,0,0,0,0
2339,205.8673,0,0,0,0,7.9199267,6.4708319,0,0,0,26.960344,107.0901,0,0,0,0
2340,205.84874,0,0,0,0,7.9192126,6.4702485,0,0,0,26.957913,107.08045,0,0,0,0
2341,205.83018,0,0,0,0,7.9184986,6.4696651,0,0,0,26.955483,107.07079,0,0,0,0
2342,205.81162,0,0,0,0,7.9177845,6.4690817,0,0,0,26.953052,107.06114,0,0,0,0
2343,205.79306,0,0,0,0,7.9170704,6.4684983,0,0,0,26.950621,107.05148,0,0,0,0
2344,205.7745,0,0,0,0,7.9163564,6.4679149,0,0,0,26.94819,107.04183,0,0,0,0
2345,205.75593,0,0,0,0,7.9156423,6.4673314,0,0,0,26.94576,107.03217,0,0,0,0
2346,205.73737,0,0,0,0,7.9149283,6.466748,0,0,0,26.943329,107.02252,0,0,0,0
2347,205.71881,0,0,0,0,7.9142142,6.4661646,0,0,0,26.940898,107.01286,0,0,0,0
2348,205.70025,0,0,0,0,7.9135002,6.4655812,0,0,0,26.938467,107.00321,0,0,0,0
2349,205.68169,0,0,0,0,7.9127861,6.4649978,0,0,0,26.936037,106.99355,0,0,0,0
2350,205.66313,0,0,0,0,7.912072,6.4644144,0,0,0,26.933606,106.9839,0,0,0,0
2351,205.64457,0,0,0,0,7.911358,6.463831,0,0,0,26.931175,106.97424,0,0,0,0
2352,205.62601,0,0,0,0,7.9106439,6.4632476,0,0,0,26.928745,106.96459,0,0,0,0
2353,205.60745,0,0,0,0,7.9099299,6.4626642,0,0,0,26.926314,106.95493,0,0,0,0
2354,205.58889,0,0,0,0,7.9092158,6.4620808,0,0,0,26.923883,106.94528,0,0,0,0
2355,205.57033,0,0,0,0,7.9085018,6.4614974,0,0,0,26.921452,106.93562,0,0,0,0
2356,205.55176,0,0,0,0,7.9077877,6.460914,0,0,0,26.919022,106.92597,0,0,0,0
2357,205.5332,0,0,0,0,7.9070736,6.4603306,0,0,0,26.916591,106.91631,0,0,0,0
2358,205.51464,0,0,0,0,7.9063596,6.4597472,0,0,0,26.91416,106.90666,0,0,0,0
2359,205.49608,0,0,0,0,7.9056455,6.4591637,0,0,0,26.911729,106.897,0,0,0,0
2360,205.47752,0,0,0,0,7.9049315,6.4585803,0,0,0,26.909299,106.88735,0,0,0,0
2361,205.45896,0,0,0,0,7.9042174,6.4579969,0,0,0,26.906868,106.87769,0,0,0,0
2362,205.4404,0,0,0,0,7.9035034,6.4574135,0,0,0,26.904437,106.86804,0,0,0,0
2363,205.42184,0,0,0,0,7.9027893,6.4568301,0,0,0,26.902006,106.85838,0,0,0,0
2364,205.40328,0,0,0,0,7.9020752,6.4562467,0,0,0,26.899576,106.84872,0,0,0,0
2365,205.38472,0,0,0,0,7.9013612,6.4556633,0,0,0,26.897145,106.83907,0,0,0,0
2366,205.36616,0,0,0,0,7.9006471,6.4550799,0,0,0,26.894714,106.82941,0,0,0,0
2367,205.34759,0,0,0,0,7.8999331,6.4544965,0,0,0,26.892284,106.81976,0,0,0,0
2368,205.32903,0,0,0,0,7.899219,6.4539131,0,0,0,26.889853,106.8101,0,0,0,0
2369,205.31047,0,0,0,0,7.898505,6.4533297,0,0,0,26.887422,106.80045,0,0,0,0
2370,205.29191,0,0,0,0,7.8977909,6.4527463,0,0,0,26.884991,106.79079,0,0,0,0
2371,205.27335,0,0,0,0,7.8970768,6.4521629,0,0,0,26.882561,106.78114,0,0,0,0
2372,205.25479,0,0,0,0,7.8963628,6.4515795,0,0,0,26.88013,106.77148,0,0,0,0
2373,205.23623,0,0,0,0,7.8956487,6.450996,0,0,0,26.877699,106.76183,0,0,0,0
2374,205.21767,0,0,0,0,7.8949347,6.4504126,0,0,0,26.875268,106.75217,0,0,0,0
2375,205.19911,0,0,0,0,7.8942206,6.4498292,0,0,0,26.872838,106.74252,0,0,0,0
2376,205.18055,0,0,0,0,7.8935066,6.4492458,0,0,0,26.870407,106.73286,0,0,0,0
2377,205.16199,0,0,0,0,7.8927925,6.4486624,0,0,0,26.867976,106.72321,0,0,0,0
2378,205.14342,0,0,0,0,7.8920784,6.448079,0,0,0,26.865545,106.71355,0,0,0,0
2379,205.12486,0,0,0,0,7.8913644,6.4474956,0,0,0,26.863115,106.7039,0,0,0,0
2380,205.1063,0,0,0,0,7.8906503,6.4469122,0,0,0,26.860684,106.69424,0,0,0,0
2381,205.08774,0,0,0,0,7.8899363,6.4463288,0,0,0,26.858253,106.68459,0,0,0,0
2382,205.06918,0,0,0,0,7.8892222,6.4457454,0,0,0,26.855823,106.67493,0,0,0,0
2383,205.05062,0,0,0,0,7.8885082,6.445162,0,0,0,26.853392,106.66528,0,0,0,0
2384,205.03206,0,0,0,0,7.8877941,6.4445786,0,0,0,26.850961,106.65562,0,0,0,0
2385,205.0135,0,0,0,0,7.8870801,6.4439952,0,0,0,26.84853,106.64597,0,0,0,0
2386,204.99494,0,0,0,0,7.886366,6.4434117,0,0,0,26.8461,106.63631,0,0,0,0
2387,204.97638,0,0,0,0,7.8856519,6.4428283,0,0,0,26.843669,106.62666,0,0,0,0
2388,204.95782,0,0,0,0,7.8849379,6.4422449,0,0,0,26.841238,106.617,0,0,0,0
2389,204.93925,0,0,0,0,7.8842238,6.4416615,0,0,0,26.838807,106.60735,0,0,0,0
2390,204.92069,0,0,0,0,7.8835098,6.4410781,0,0,0,26.836377,106.59769,0,0,0,0
2391,204.90213,0,0,0,0,7.8827957,6.4404947,0,0,0,26.833946,106.58803,0,0,0,0
2392,204.88357,0,0,0,0,7.8820817,6.4399113,0,0,0,26.831515,106.57838,0,0,0,0
2393,204.86501,0,0,0,0,7.8813676,6.4393279,0,0,0,26.829085,106.56872,0,0,0,0
2394,204.84645,0,0,0,0,7.8806535,6.4387445,0,0,0,26.826654,106.55907,0,0,0,0
2395,204.82789,0,0,0,0,7.8799395,6.4381611,0,0,0,26.824223,106.54941,0,0,0,0
2396,204.80933,0,0,0,0,7.8792254,6.4375777,0,0,0,26.821792,106.53976,0,0,0,0
2397,204.79077,0,0,0,0,7.8785114,6.4369943,0,0,0,26.819362,106.5301,0,0,0,0
2398,204.77221,0,0,0,0,7.8777973,6.4364109,0,0,0,26.816931,106.52045,0,0,0,0
2399,204.75365,0,0,0,0,7.8770833,6.4358275,0,0,0,26.8145,106.51079,0,0,0,0
2400,204.73508,0,0,0,0,7.8763692,6.435244,0,0,0,26.812069,106.50114,0,0,0,0
2401,204.71652,0,0,0,0,7.8756551,6.4346606,0,0,0,26.809639,106.49148,0,0,0,0
2402,204.69796,0,0,0,0,7.8749411,6.4340772,0,0,0,26.807208,106.48183,0,0,0,0
2403,204.6794,0,0,0,0,7.874227,6.4334938,0,0,0,26.804777,106.47217,0,0,0,0
2404,204.66084,0,0,0,0,7.873513,6.4329104,0,0,0,26.802346,106.46252,0,0,0,0
2405,204.64228,0,0,0,0,7.8727989,6.432327,0,0,0,26.799916,106.45286,0,0,0,0
2406,204.62372,0,0,0,0,7.8720849,6.4317436,0,0,0,26.797485,106.44321,0,0,0,0
2407,204.60516,0,0,0,0,7.8713708,6.4311602,0,0,0,26.795054,106.43355,0,0,0,0
2408,204.5866,0,0,0,0,7.8706567,6.4305768,0,0,0,26.792624,106.4239,0,0,0,0
2409,204.56804,0,0,0,0,7.8699427,6.4299934,0,0,0,26.790193,106.41424,0,0,0,0
2410,204.54948,0,0,0,0,7.8692286,6.42941,0,0,0,26.787762,106.40459,0,0,0,0
2411,204.53091,0,0,0,0,7.8685146,6.4288266,0,0,0,26.785331,106.39493,0,0,0,0
2412,204.51235,0,0,0,0,7.8678005,6.4282432,0,0,0,26.782901,106.38528,0,0,0,0
2413,204.49379,0,0,0,0,7.8670865,6.4276598,0,0,0,26.78047,106.37562,0,0,0,0
2414,204.47523,0,0,0,0,7.8663724,6.4270763,0,0,0,26.778039,106.36597,0,0,0,0
2415,204.45667,0,0,0,0,7.8656583,6.4264929,0,0,0,26.775608,106.35631,0,0,0,0
2416,204.43811,0,0,0,0,7.8649443,6.4259095,0,0,0,26.773178,106.34665,0,0,0,0
2417,204.41955,0,0,0,0,7.8642302,6.4253261,0,0,0,26.770747,106.337,0,0,0,0
2418,204.40099,0,0,0,0,7.8635162,6.4247427,0,0,0,26.768316,106.32734,0,0,0,0
2419,204.38243,0,0,0,0,7.8628021,6.4241593,0,0,0,26.765885,106.31769,0,0,0,0
2420,204.36387,0,0,0,0,7.8620881,6.4235759,0,0,0,26.763455,106.30803,0,0,0,0
2421,204.34531,0,0,0,0,7.861374,6.4229925,0,0,0,26.761024,106.29838,0,0,0,0
2422,204.32675,0,0,0,0,7.86066,6.4224091,0,0,0,26.758593,106.28872,0,0,0,0
2423,204.31419,0,0,0,0,7.860177,6.4220145,0,0,0,26.756949,106.28219,0,0,0,0
2424,204.30164,0,0,0,0,7.859694,6.4216199,0,0,0,26.755305,106.27566,0,0,0,0
2425,204.28908,0,0,0,0,7.8592111,6.4212253,0,0,0,26.753661,106.26913,0,0,0,0
2426,204.27653,0,0,0,0,7.8587281,6.4208307,0,0,0,26.752017,106.2626,0,0,0,0
2427,204.26398,0,0,0,0,7.8582452,6.4204362,0,0,0,26.750373,106.25607,0,0,0,0
2428,204.25142,0,0,0,0,7.8577622,6.4200416,0,0,0,26.748729,106.24954,0,0,0,0
2429,204.23887,0,0,0,0,7.8572793,6.419647,0,0,0,26.747085,106.24301,0,0,0,0
2430,204.22632,0,0,0,0,7.8567963,6.4192524,0,0,0,26.745441,106.23648,0,0,0,0
2431,204.21376,0,0,0,0,7.8563134,6.4188578,0,0,0,26.743797,106.22995,0,0,0,0
2432,204.20121,0,0,0,0,7.8558304,6.4184632,0,0,0,26.742153,106.22342,0,0,0,0
2433,204.18865,0,0,0,0,7.8553474,6.4180686,0,0,0,26.740509,106.21689,0,0,0,0
2434,204.1761,0,0,0,0,7.8548645,6.417674,0,0,0,26.738865,106.21036,0,0,0,0
2435,204.16355,0,0,0,0,7.8543815,6.4172794,0,0,0,26.737221,106.20383,0,0,0,0
