Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa)
2892,206.01035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3755376,23.856022,29.947533,6.3442203,0,0,0,0,0,0,0,4.5257636,65.658503,183.38815,32.024484,0.62258952,0,0,0,0,0,0,11.586874,0.20758774,0,0,0,0,0,0,0,0,0
2893,206.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3754292,23.854934,29.946167,6.3439308,0,0,0,0,0,0,0,4.525557,65.655506,183.37978,32.023022,0.62256111,0,0,0,0,0,0,11.586345,0.20757827,0,0,0,0,0,0,0,0,0
2894,205.99155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3753208,23.853845,29.9448,6.3436413,0,0,0,0,0,0,0,4.5253505,65.65251,183.37141,32.021561,0.6225327,0,0,0,0,0,0,11.585816,0.2075688,0,0,0,0,0,0,0,0,0
2895,205.98215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3752123,23.852756,29.943433,6.3433517,0,0,0,0,0,0,0,4.525144,65.649514,183.36304,32.020099,0.62250428,0,0,0,0,0,0,11.585288,0.20755932,0,0,0,0,0,0,0,0,0
2896,205.97275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3751039,23.851668,29.942067,6.3430622,0,0,0,0,0,0,0,4.5249374,65.646517,183.35467,32.018638,0.62247587,0,0,0,0,0,0,11.584759,0.20754985,0,0,0,0,0,0,0,0,0
2897,205.96335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3749955,23.850579,29.9407,6.3427727,0,0,0,0,0,0,0,4.5247309,65.643521,183.3463,32.017176,0.62244746,0,0,0,0,0,0,11.58423,0.20754038,0,0,0,0,0,0,0,0,0
2898,205.95395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3748871,23.84949,29.939333,6.3424832,0,0,0,0,0,0,0,4.5245244,65.640525,183.33793,32.015715,0.62241905,0,0,0,0,0,0,11.583701,0.2075309,0,0,0,0,0,0,0,0,0
2899,205.94454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3747787,23.848402,29.937967,6.3421937,0,0,0,0,0,0,0,4.5243178,65.637528,183.32956,32.014254,0.62239064,0,0,0,0,0,0,11.583172,0.20752143,0,0,0,0,0,0,0,0,0
2900,205.93514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3746703,23.847313,29.9366,6.3419041,0,0,0,0,0,0,0,4.5241113,65.634532,183.32119,32.012792,0.62236222,0,0,0,0,0,0,11.582644,0.20751196,0,0,0,0,0,0,0,0,0
2901,205.92574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3745619,23.846224,29.935233,6.3416146,0,0,0,0,0,0,0,4.5239048,65.631536,183.31283,32.011331,0.62233381,0,0,0,0,0,0,11.582115,0.20750248,0,0,0,0,0,0,0,0,0
2902,205.91634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3744535,23.845136,29.933867,6.3413251,0,0,0,0,0,0,0,4.5236982,65.628539,183.30446,32.009869,0.6223054,0,0,0,0,0,0,11.581586,0.20749301,0,0,0,0,0,0,0,0,0
2903,205.90694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3743451,23.844047,29.9325,6.3410356,0,0,0,0,0,0,0,4.5234917,65.625543,183.29609,32.008408,0.62227699,0,0,0,0,0,0,11.581057,0.20748354,0,0,0,0,0,0,0,0,0
2904,205.89754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3742367,23.842958,29.931133,6.3407461,0,0,0,0,0,0,0,4.5232852,65.622547,183.28772,32.006946,0.62224858,0,0,0,0,0,0,11.580529,0.20747406,0,0,0,0,0,0,0,0,0
2905,205.88814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3741283,23.84187,29.929767,6.3404566,0,0,0,0,0,0,0,4.5230786,65.61955,183.27935,32.005485,0.62222017,0,0,0,0,0,0,11.58,0.20746459,0,0,0,0,0,0,0,0,0
2906,205.87874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3740199,23.840781,29.9284,6.340167,0,0,0,0,0,0,0,4.5228721,65.616554,183.27098,32.004023,0.62219175,0,0,0,0,0,0,11.579471,0.20745512,0,0,0,0,0,0,0,0,0
2907,205.86933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3739115,23.839692,29.927033,6.3398775,0,0,0,0,0,0,0,4.5226656,65.613558,183.26261,32.002562,0.62216334,0,0,0,0,0,0,11.578942,0.20744564,0,0,0,0,0,0,0,0,0
2908,205.85993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3738031,23.838604,29.925667,6.339588,0,0,0,0,0,0,0,4.522459,65.610561,183.25424,32.001101,0.62213493,0,0,0,0,0,0,11.578414,0.20743617,0,0,0,0,0,0,0,0,0
2909,205.85053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3736946,23.837515,29.9243,6.3392985,0,0,0,0,0,0,0,4.5222525,65.607565,183.24587,31.999639,0.62210652,0,0,0,0,0,0,11.577885,0.2074267,0,0,0,0,0,0,0,0,0
2910,205.84113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3735862,23.836426,29.922933,6.339009,0,0,0,0,0,0,0,4.522046,65.604569,183.23751,31.998178,0.62207811,0,0,0,0,0,0,11.577356,0.20741722,0,0,0,0,0,0,0,0,0
2911,205.83173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3734778,23.835338,29.921567,6.3387194,0,0,0,0,0,0,0,4.5218394,65.601572,183.22914,31.996716,0.62204969,0,0,0,0,0,0,11.576827,0.20740775,0,0,0,0,0,0,0,0,0
2912,205.82233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3733694,23.834249,29.9202,6.3384299,0,0,0,0,0,0,0,4.5216329,65.598576,183.22077,31.995255,0.62202128,0,0,0,0,0,0,11.576298,0.20739828,0,0,0,0,0,0,0,0,0
2913,205.81293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.373261,23.83316,29.918833,6.3381404,0,0,0,0,0,0,0,4.5214264,65.59558,183.2124,31.993793,0.62199287,0,0,0,0,0,0,11.57577,0.2073888,0,0,0,0,0,0,0,0,0
2914,205.80353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3731526,23.832071,29.917467,6.3378509,0,0,0,0,0,0,0,4.5212199,65.592583,183.20403,31.992332,0.62196446,0,0,0,0,0,0,11.575241,0.20737933,0,0,0,0,0,0,0,0,0
2915,205.79412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3730442,23.830983,29.9161,6.3375614,0,0,0,0,0,0,0,4.5210133,65.589587,183.19566,31.990871,0.62193605,0,0,0,0,0,0,11.574712,0.20736986,0,0,0,0,0,0,0,0,0
2916,205.78472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3729358,23.829894,29.914733,6.3372719,0,0,0,0,0,0,0,4.5208068,65.586591,183.18729,31.989409,0.62190764,0,0,0,0,0,0,11.574183,0.20736038,0,0,0,0,0,0,0,0,0
2917,205.77532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3728274,23.828805,29.913367,6.3369823,0,0,0,0,0,0,0,4.5206003,65.583594,183.17892,31.987948,0.62187922,0,0,0,0,0,0,11.573655,0.20735091,0,0,0,0,0,0,0,0,0
2918,205.76592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.372719,23.827717,29.912,6.3366928,0,0,0,0,0,0,0,4.5203937,65.580598,183.17055,31.986486,0.62185081,0,0,0,0,0,0,11.573126,0.20734144,0,0,0,0,0,0,0,0,0
2919,205.75652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3726106,23.826628,29.910634,6.3364033,0,0,0,0,0,0,0,4.5201872,65.577602,183.16219,31.985025,0.6218224,0,0,0,0,0,0,11.572597,0.20733197,0,0,0,0,0,0,0,0,0
2920,205.74712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3725022,23.825539,29.909267,6.3361138,0,0,0,0,0,0,0,4.5199807,65.574606,183.15382,31.983563,0.62179399,0,0,0,0,0,0,11.572068,0.20732249,0,0,0,0,0,0,0,0,0
2921,205.73772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3723938,23.824451,29.9079,6.3358243,0,0,0,0,0,0,0,4.5197741,65.571609,183.14545,31.982102,0.62176558,0,0,0,0,0,0,11.57154,0.20731302,0,0,0,0,0,0,0,0,0
2922,205.72831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3722853,23.823362,29.906534,6.3355347,0,0,0,0,0,0,0,4.5195676,65.568613,183.13708,31.980641,0.62173716,0,0,0,0,0,0,11.571011,0.20730355,0,0,0,0,0,0,0,0,0
2923,205.71891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3721769,23.822273,29.905167,6.3352452,0,0,0,0,0,0,0,4.5193611,65.565617,183.12871,31.979179,0.62170875,0,0,0,0,0,0,11.570482,0.20729407,0,0,0,0,0,0,0,0,0
2924,205.70951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3720685,23.821185,29.9038,6.3349557,0,0,0,0,0,0,0,4.5191545,65.56262,183.12034,31.977718,0.62168034,0,0,0,0,0,0,11.569953,0.2072846,0,0,0,0,0,0,0,0,0
2925,205.70011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3719601,23.820096,29.902434,6.3346662,0,0,0,0,0,0,0,4.518948,65.559624,183.11197,31.976256,0.62165193,0,0,0,0,0,0,11.569425,0.20727513,0,0,0,0,0,0,0,0,0
2926,205.69071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3718517,23.819007,29.901067,6.3343767,0,0,0,0,0,0,0,4.5187415,65.556628,183.1036,31.974795,0.62162352,0,0,0,0,0,0,11.568896,0.20726565,0,0,0,0,0,0,0,0,0
2927,205.68131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3717433,23.817919,29.8997,6.3340872,0,0,0,0,0,0,0,4.5185349,65.553631,183.09523,31.973333,0.6215951,0,0,0,0,0,0,11.568367,0.20725618,0,0,0,0,0,0,0,0,0
2928,205.67191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3716349,23.81683,29.898334,6.3337976,0,0,0,0,0,0,0,4.5183284,65.550635,183.08687,31.971872,0.62156669,0,0,0,0,0,0,11.567838,0.20724671,0,0,0,0,0,0,0,0,0
2929,205.66251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3715265,23.815741,29.896967,6.3335081,0,0,0,0,0,0,0,4.5181219,65.547639,183.0785,31.97041,0.62153828,0,0,0,0,0,0,11.567309,0.20723723,0,0,0,0,0,0,0,0,0
2930,205.6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3714181,23.814653,29.8956,6.3332186,0,0,0,0,0,0,0,4.5179153,65.544642,183.07013,31.968949,0.62150987,0,0,0,0,0,0,11.566781,0.20722776,0,0,0,0,0,0,0,0,0
2931,205.6437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3713097,23.813564,29.894234,6.3329291,0,0,0,0,0,0,0,4.5177088,65.541646,183.06176,31.967488,0.62148146,0,0,0,0,0,0,11.566252,0.20721829,0,0,0,0,0,0,0,0,0
2932,205.6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3712013,23.812475,29.892867,6.3326396,0,0,0,0,0,0,0,4.5175023,65.53865,183.05339,31.966026,0.62145305,0,0,0,0,0,0,11.565723,0.20720881,0,0,0,0,0,0,0,0,0
2933,205.6249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3710929,23.811387,29.8915,6.33235,0,0,0,0,0,0,0,4.5172957,65.535653,183.04502,31.964565,0.62142463,0,0,0,0,0,0,11.565194,0.20719934,0,0,0,0,0,0,0,0,0
2934,205.6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3709845,23.810298,29.890134,6.3320605,0,0,0,0,0,0,0,4.5170892,65.532657,183.03665,31.963103,0.62139622,0,0,0,0,0,0,11.564666,0.20718987,0,0,0,0,0,0,0,0,0
2935,205.6061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.370876,23.809209,29.888767,6.331771,0,0,0,0,0,0,0,4.5168827,65.529661,183.02828,31.961642,0.62136781,0,0,0,0,0,0,11.564137,0.20718039,0,0,0,0,0,0,0,0,0
2936,205.5967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3707676,23.808121,29.8874,6.3314815,0,0,0,0,0,0,0,4.5166761,65.526664,183.01991,31.96018,0.6213394,0,0,0,0,0,0,11.563608,0.20717092,0,0,0,0,0,0,0,0,0
2937,205.5873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3706592,23.807032,29.886034,6.331192,0,0,0,0,0,0,0,4.5164696,65.523668,183.01155,31.958719,0.62131099,0,0,0,0,0,0,11.563079,0.20716145,0,0,0,0,0,0,0,0,0
2938,205.57789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3705508,23.805943,29.884667,6.3309025,0,0,0,0,0,0,0,4.5162631,65.520672,183.00318,31.957258,0.62128257,0,0,0,0,0,0,11.562551,0.20715197,0,0,0,0,0,0,0,0,0
2939,205.56849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3704424,23.804855,29.8833,6.3306129,0,0,0,0,0,0,0,4.5160565,65.517675,182.99481,31.955796,0.62125416,0,0,0,0,0,0,11.562022,0.2071425,0,0,0,0,0,0,0,0,0
2940,205.55909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.370334,23.803766,29.881934,6.3303234,0,0,0,0,0,0,0,4.51585,65.514679,182.98644,31.954335,0.62122575,0,0,0,0,0,0,11.561493,0.20713303,0,0,0,0,0,0,0,0,0
2941,205.54969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3702256,23.802677,29.880567,6.3300339,0,0,0,0,0,0,0,4.5156435,65.511683,182.97807,31.952873,0.62119734,0,0,0,0,0,0,11.560964,0.20712355,0,0,0,0,0,0,0,0,0
2942,205.54029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3701172,23.801589,29.8792,6.3297444,0,0,0,0,0,0,0,4.5154369,65.508686,182.9697,31.951412,0.62116893,0,0,0,0,0,0,11.560436,0.20711408,0,0,0,0,0,0,0,0,0
2943,205.53089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3700088,23.8005,29.877834,6.3294549,0,0,0,0,0,0,0,4.5152304,65.50569,182.96133,31.94995,0.62114052,0,0,0,0,0,0,11.559907,0.20710461,0,0,0,0,0,0,0,0,0
2944,205.52149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3699004,23.799411,29.876467,6.3291653,0,0,0,0,0,0,0,4.5150239,65.502694,182.95296,31.948489,0.6211121,0,0,0,0,0,0,11.559378,0.20709513,0,0,0,0,0,0,0,0,0
2945,205.51209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.369792,23.798323,29.875101,6.3288758,0,0,0,0,0,0,0,4.5148173,65.499697,182.94459,31.947027,0.62108369,0,0,0,0,0,0,11.558849,0.20708566,0,0,0,0,0,0,0,0,0
2946,205.50268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3696836,23.797234,29.873734,6.3285863,0,0,0,0,0,0,0,4.5146108,65.496701,182.93622,31.945566,0.62105528,0,0,0,0,0,0,11.55832,0.20707619,0,0,0,0,0,0,0,0,0
2947,205.49328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3695752,23.796145,29.872367,6.3282968,0,0,0,0,0,0,0,4.5144043,65.493705,182.92786,31.944105,0.62102687,0,0,0,0,0,0,11.557792,0.20706671,0,0,0,0,0,0,0,0,0
2948,205.48388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3694667,23.795057,29.871001,6.3280073,0,0,0,0,0,0,0,4.5141977,65.490708,182.91949,31.942643,0.62099846,0,0,0,0,0,0,11.557263,0.20705724,0,0,0,0,0,0,0,0,0
2949,205.47448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3693583,23.793968,29.869634,6.3277178,0,0,0,0,0,0,0,4.5139912,65.487712,182.91112,31.941182,0.62097004,0,0,0,0,0,0,11.556734,0.20704777,0,0,0,0,0,0,0,0,0
2950,205.46508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3692499,23.792879,29.868267,6.3274282,0,0,0,0,0,0,0,4.5137847,65.484716,182.90275,31.93972,0.62094163,0,0,0,0,0,0,11.556205,0.20703829,0,0,0,0,0,0,0,0,0
2951,205.45568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3691415,23.791791,29.866901,6.3271387,0,0,0,0,0,0,0,4.5135781,65.48172,182.89438,31.938259,0.62091322,0,0,0,0,0,0,11.555677,0.20702882,0,0,0,0,0,0,0,0,0
2952,205.44628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3690331,23.790702,29.865534,6.3268492,0,0,0,0,0,0,0,4.5133716,65.478723,182.88601,31.936797,0.62088481,0,0,0,0,0,0,11.555148,0.20701935,0,0,0,0,0,0,0,0,0
2953,205.43688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3689247,23.789613,29.864167,6.3265597,0,0,0,0,0,0,0,4.5131651,65.475727,182.87764,31.935336,0.6208564,0,0,0,0,0,0,11.554619,0.20700987,0,0,0,0,0,0,0,0,0
2954,205.43038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3688498,23.788861,29.863223,6.3263597,0,0,0,0,0,0,0,4.5130224,65.473657,182.87186,31.934326,0.62083677,0,0,0,0,0,0,11.554254,0.20700333,0,0,0,0,0,0,0,0,0
2955,205.42388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3687749,23.788109,29.862279,6.3261596,0,0,0,0,0,0,0,4.5128797,65.471586,182.86608,31.933317,0.62081714,0,0,0,0,0,0,11.553888,0.20699678,0,0,0,0,0,0,0,0,0
2956,205.41739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3687,23.787357,29.861335,6.3259596,0,0,0,0,0,0,0,4.512737,65.469516,182.8603,31.932307,0.62079751,0,0,0,0,0,0,11.553523,0.20699024,0,0,0,0,0,0,0,0,0
2957,205.41089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3686251,23.786605,29.86039,6.3257595,0,0,0,0,0,0,0,4.5125943,65.467446,182.85451,31.931297,0.62077787,0,0,0,0,0,0,11.553158,0.20698369,0,0,0,0,0,0,0,0,0
2958,205.4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3685502,23.785852,29.859446,6.3255595,0,0,0,0,0,0,0,4.5124516,65.465376,182.84873,31.930287,0.62075824,0,0,0,0,0,0,11.552792,0.20697715,0,0,0,0,0,0,0,0,0
2959,205.3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3684753,23.7851,29.858502,6.3253595,0,0,0,0,0,0,0,4.5123089,65.463305,182.84295,31.929277,0.62073861,0,0,0,0,0,0,11.552427,0.2069706,0,0,0,0,0,0,0,0,0
2960,205.39141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3684004,23.784348,29.857557,6.3251594,0,0,0,0,0,0,0,4.5121662,65.461235,182.83717,31.928268,0.62071898,0,0,0,0,0,0,11.552062,0.20696406,0,0,0,0,0,0,0,0,0
2961,205.38491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3683255,23.783596,29.856613,6.3249594,0,0,0,0,0,0,0,4.5120235,65.459165,182.83138,31.927258,0.62069935,0,0,0,0,0,0,11.551696,0.20695751,0,0,0,0,0,0,0,0,0
2962,205.37841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3682506,23.782844,29.855669,6.3247593,0,0,0,0,0,0,0,4.5118807,65.457094,182.8256,31.926248,0.62067972,0,0,0,0,0,0,11.551331,0.20695097,0,0,0,0,0,0,0,0,0
2963,205.37192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3681757,23.782091,29.854725,6.3245593,0,0,0,0,0,0,0,4.511738,65.455024,182.81982,31.925238,0.62066009,0,0,0,0,0,0,11.550966,0.20694442,0,0,0,0,0,0,0,0,0
2964,205.36542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3681008,23.781339,29.85378,6.3243592,0,0,0,0,0,0,0,4.5115953,65.452954,182.81404,31.924229,0.62064046,0,0,0,0,0,0,11.5506,0.20693787,0,0,0,0,0,0,0,0,0
2965,205.35893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3680259,23.780587,29.852836,6.3241592,0,0,0,0,0,0,0,4.5114526,65.450884,182.80825,31.923219,0.62062083,0,0,0,0,0,0,11.550235,0.20693133,0,0,0,0,0,0,0,0,0
2966,205.35243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.367951,23.779835,29.851892,6.3239592,0,0,0,0,0,0,0,4.5113099,65.448813,182.80247,31.922209,0.6206012,0,0,0,0,0,0,11.54987,0.20692478,0,0,0,0,0,0,0,0,0
2967,205.34594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3678761,23.779083,29.850947,6.3237591,0,0,0,0,0,0,0,4.5111672,65.446743,182.79669,31.921199,0.62058156,0,0,0,0,0,0,11.549504,0.20691824,0,0,0,0,0,0,0,0,0
2968,205.33944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3678012,23.77833,29.850003,6.3235591,0,0,0,0,0,0,0,4.5110245,65.444673,182.79091,31.92019,0.62056193,0,0,0,0,0,0,11.549139,0.20691169,0,0,0,0,0,0,0,0,0
2969,205.33294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3677263,23.777578,29.849059,6.323359,0,0,0,0,0,0,0,4.5108818,65.442602,182.78512,31.91918,0.6205423,0,0,0,0,0,0,11.548774,0.20690515,0,0,0,0,0,0,0,0,0
2970,205.32645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3676514,23.776826,29.848115,6.323159,0,0,0,0,0,0,0,4.5107391,65.440532,182.77934,31.91817,0.62052267,0,0,0,0,0,0,11.548408,0.2068986,0,0,0,0,0,0,0,0,0
2971,205.31995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3675765,23.776074,29.84717,6.322959,0,0,0,0,0,0,0,4.5105964,65.438462,182.77356,31.91716,0.62050304,0,0,0,0,0,0,11.548043,0.20689206,0,0,0,0,0,0,0,0,0
2972,205.31346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3675015,23.775322,29.846226,6.3227589,0,0,0,0,0,0,0,4.5104537,65.436391,182.76778,31.91615,0.62048341,0,0,0,0,0,0,11.547677,0.20688551,0,0,0,0,0,0,0,0,0
2973,205.30696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3674266,23.774569,29.845282,6.3225589,0,0,0,0,0,0,0,4.510311,65.434321,182.76199,31.915141,0.62046378,0,0,0,0,0,0,11.547312,0.20687896,0,0,0,0,0,0,0,0,0
