Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa)
1691,287.03882,0,0,0,0,14.019936,1.8627724,0,0,0,106.26752,19.939895,0,0,0,0,0,0,1.9648586
1692,287.02989,0,0,0,0,14.0195,1.8627145,0,0,0,106.26421,19.939274,0,0,0,0,0,0,1.9647975
1693,287.02096,0,0,0,0,14.019064,1.8626565,0,0,0,106.26091,19.938654,0,0,0,0,0,0,1.9647364
1694,287.01203,0,0,0,0,14.018628,1.8625986,0,0,0,106.2576,19.938034,0,0,0,0,0,0,1.9646753
1695,287.0031,0,0,0,0,14.018191,1.8625406,0,0,0,106.2543,19.937413,0,0,0,0,0,0,1.9646141
1696,286.99417,0,0,0,0,14.017755,1.8624827,0,0,0,106.25099,19.936793,0,0,0,0,0,0,1.964553
1697,286.98524,0,0,0,0,14.017319,1.8624247,0,0,0,106.24768,19.936173,0,0,0,0,0,0,1.9644919
1698,286.97632,0,0,0,0,14.016883,1.8623668,0,0,0,106.24438,19.935553,0,0,0,0,0,0,1.9644308
1699,286.96739,0,0,0,0,14.016447,1.8623088,0,0,0,106.24107,19.934932,0,0,0,0,0,0,1.9643696
1700,286.95846,0,0,0,0,14.016011,1.8622509,0,0,0,106.23777,19.934312,0,0,0,0,0,0,1.9643085
1701,286.94953,0,0,0,0,14.015575,1.8621929,0,0,0,106.23446,19.933692,0,0,0,0,0,0,1.9642474
1702,286.9406,0,0,0,0,14.015138,1.862135,0,0,0,106.23115,19.933071,0,0,0,0,0,0,1.9641863
1703,286.93167,0,0,0,0,14.014702,1.862077,0,0,0,106.22785,19.932451,0,0,0,0,0,0,1.9641251
1704,286.91701,0,0,0,0,14.013986,1.8619819,0,0,0,106.22242,19.931433,0,0,0,0,0,0,1.9640248
1705,286.90236,0,0,0,0,14.013271,1.8618868,0,0,0,106.217,19.930415,0,0,0,0,0,0,1.9639245
1706,286.8877,0,0,0,0,14.012555,1.8617917,0,0,0,106.21157,19.929397,0,0,0,0,0,0,1.9638242
1707,286.87304,0,0,0,0,14.011839,1.8616966,0,0,0,106.20615,19.928379,0,0,0,0,0,0,1.9637238
1708,286.85839,0,0,0,0,14.011123,1.8616015,0,0,0,106.20072,19.92736,0,0,0,0,0,0,1.9636235
1709,286.84373,0,0,0,0,14.010407,1.8615064,0,0,0,106.19529,19.926342,0,0,0,0,0,0,1.9635232
1710,286.82908,0,0,0,0,14.009691,1.8614112,0,0,0,106.18987,19.925324,0,0,0,0,0,0,1.9634229
1711,286.81442,0,0,0,0,14.008975,1.8613161,0,0,0,106.18444,19.924306,0,0,0,0,0,0,1.9633225
1712,286.79976,0,0,0,0,14.00826,1.861221,0,0,0,106.17901,19.923288,0,0,0,0,0,0,1.9632222
1713,286.78511,0,0,0,0,14.007544,1.8611259,0,0,0,106.17359,19.92227,0,0,0,0,0,0,1.9631219
1714,286.77045,0,0,0,0,14.006828,1.8610308,0,0,0,106.16816,19.921252,0,0,0,0,0,0,1.9630216
1715,286.75579,0,0,0,0,14.006112,1.8609357,0,0,0,106.16274,19.920233,0,0,0,0,0,0,1.9629212
1716,286.74114,0,0,0,0,14.005396,1.8608406,0,0,0,106.15731,19.919215,0,0,0,0,0,0,1.9628209
1717,286.72648,0,0,0,0,14.00468,1.8607454,0,0,0,106.15188,19.918197,0,0,0,0,0,0,1.9627206
1718,286.71183,0,0,0,0,14.003964,1.8606503,0,0,0,106.14646,19.917179,0,0,0,0,0,0,1.9626203
1719,286.69717,0,0,0,0,14.003249,1.8605552,0,0,0,106.14103,19.916161,0,0,0,0,0,0,1.9625199
1720,286.68251,0,0,0,0,14.002533,1.8604601,0,0,0,106.13561,19.915143,0,0,0,0,0,0,1.9624196
1721,286.66786,0,0,0,0,14.001817,1.860365,0,0,0,106.13018,19.914125,0,0,0,0,0,0,1.9623193
1722,286.6532,0,0,0,0,14.001101,1.8602699,0,0,0,106.12475,19.913107,0,0,0,0,0,0,1.962219
1723,286.63854,0,0,0,0,14.000385,1.8601748,0,0,0,106.11933,19.912088,0,0,0,0,0,0,1.9621186
1724,286.62389,0,0,0,0,13.999669,1.8600796,0,0,0,106.1139,19.91107,0,0,0,0,0,0,1.9620183
1725,286.60923,0,0,0,0,13.998953,1.8599845,0,0,0,106.10848,19.910052,0,0,0,0,0,0,1.961918
1726,286.59458,0,0,0,0,13.998238,1.8598894,0,0,0,106.10305,19.909034,0,0,0,0,0,0,1.9618176
1727,286.57992,0,0,0,0,13.997522,1.8597943,0,0,0,106.09762,19.908016,0,0,0,0,0,0,1.9617173
1728,286.56526,0,0,0,0,13.996806,1.8596992,0,0,0,106.0922,19.906998,0,0,0,0,0,0,1.961617
1729,286.55061,0,0,0,0,13.99609,1.8596041,0,0,0,106.08677,19.90598,0,0,0,0,0,0,1.9615167
1730,286.53595,0,0,0,0,13.995374,1.859509,0,0,0,106.08135,19.904961,0,0,0,0,0,0,1.9614163
1731,286.52129,0,0,0,0,13.994658,1.8594139,0,0,0,106.07592,19.903943,0,0,0,0,0,0,1.961316
1732,286.50664,0,0,0,0,13.993942,1.8593187,0,0,0,106.07049,19.902925,0,0,0,0,0,0,1.9612157
1733,286.49198,0,0,0,0,13.993227,1.8592236,0,0,0,106.06507,19.901907,0,0,0,0,0,0,1.9611154
1734,286.47732,0,0,0,0,13.992511,1.8591285,0,0,0,106.05964,19.900889,0,0,0,0,0,0,1.961015
1735,286.46267,0,0,0,0,13.991795,1.8590334,0,0,0,106.05422,19.899871,0,0,0,0,0,0,1.9609147
1736,286.44801,0,0,0,0,13.991079,1.8589383,0,0,0,106.04879,19.898853,0,0,0,0,0,0,1.9608144
1737,286.43336,0,0,0,0,13.990363,1.8588432,0,0,0,106.04336,19.897834,0,0,0,0,0,0,1.9607141
1738,286.4187,0,0,0,0,13.989647,1.8587481,0,0,0,106.03794,19.896816,0,0,0,0,0,0,1.9606137
1739,286.40404,0,0,0,0,13.988931,1.8586529,0,0,0,106.03251,19.895798,0,0,0,0,0,0,1.9605134
1740,286.38939,0,0,0,0,13.988216,1.8585578,0,0,0,106.02709,19.89478,0,0,0,0,0,0,1.9604131
1741,286.37473,0,0,0,0,13.9875,1.8584627,0,0,0,106.02166,19.893762,0,0,0,0,0,0,1.9603128
1742,286.36007,0,0,0,0,13.986784,1.8583676,0,0,0,106.01623,19.892744,0,0,0,0,0,0,1.9602124
1743,286.34542,0,0,0,0,13.986068,1.8582725,0,0,0,106.01081,19.891726,0,0,0,0,0,0,1.9601121
1744,286.33076,0,0,0,0,13.985352,1.8581774,0,0,0,106.00538,19.890708,0,0,0,0,0,0,1.9600118
1745,286.31611,0,0,0,0,13.984636,1.8580823,0,0,0,105.99996,19.889689,0,0,0,0,0,0,1.9599115
1746,286.30145,0,0,0,0,13.98392,1.8579872,0,0,0,105.99453,19.888671,0,0,0,0,0,0,1.9598111
1747,286.28679,0,0,0,0,13.983204,1.857892,0,0,0,105.9891,19.887653,0,0,0,0,0,0,1.9597108
1748,286.27214,0,0,0,0,13.982489,1.8577969,0,0,0,105.98368,19.886635,0,0,0,0,0,0,1.9596105
1749,286.25748,0,0,0,0,13.981773,1.8577018,0,0,0,105.97825,19.885617,0,0,0,0,0,0,1.9595101
1750,286.24282,0,0,0,0,13.981057,1.8576067,0,0,0,105.97283,19.884599,0,0,0,0,0,0,1.9594098
1751,286.22817,0,0,0,0,13.980341,1.8575116,0,0,0,105.9674,19.883581,0,0,0,0,0,0,1.9593095
1752,286.21351,0,0,0,0,13.979625,1.8574165,0,0,0,105.96197,19.882562,0,0,0,0,0,0,1.9592092
1753,286.19886,0,0,0,0,13.978909,1.8573214,0,0,0,105.95655,19.881544,0,0,0,0,0,0,1.9591088
1754,286.1842,0,0,0,0,13.978193,1.8572262,0,0,0,105.95112,19.880526,0,0,0,0,0,0,1.9590085
1755,286.16954,0,0,0,0,13.977478,1.8571311,0,0,0,105.9457,19.879508,0,0,0,0,0,0,1.9589082
1756,286.15489,0,0,0,0,13.976762,1.857036,0,0,0,105.94027,19.87849,0,0,0,0,0,0,1.9588079
1757,286.14023,0,0,0,0,13.976046,1.8569409,0,0,0,105.93484,19.877472,0,0,0,0,0,0,1.9587075
1758,286.12557,0,0,0,0,13.97533,1.8568458,0,0,0,105.92942,19.876454,0,0,0,0,0,0,1.9586072
1759,286.11092,0,0,0,0,13.974614,1.8567507,0,0,0,105.92399,19.875436,0,0,0,0,0,0,1.9585069
1760,286.09626,0,0,0,0,13.973898,1.8566556,0,0,0,105.91857,19.874417,0,0,0,0,0,0,1.9584066
1761,286.08161,0,0,0,0,13.973182,1.8565604,0,0,0,105.91314,19.873399,0,0,0,0,0,0,1.9583062
1762,286.06695,0,0,0,0,13.972467,1.8564653,0,0,0,105.90771,19.872381,0,0,0,0,0,0,1.9582059
1763,286.05229,0,0,0,0,13.971751,1.8563702,0,0,0,105.90229,19.871363,0,0,0,0,0,0,1.9581056
1764,286.03764,0,0,0,0,13.971035,1.8562751,0,0,0,105.89686,19.870345,0,0,0,0,0,0,1.9580053
1765,286.02298,0,0,0,0,13.970319,1.85618,0,0,0,105.89143,19.869327,0,0,0,0,0,0,1.9579049
1766,286.00832,0,0,0,0,13.969603,1.8560849,0,0,0,105.88601,19.868309,0,0,0,0,0,0,1.9578046
1767,285.99367,0,0,0,0,13.968887,1.8559898,0,0,0,105.88058,19.86729,0,0,0,0,0,0,1.9577043
1768,285.97901,0,0,0,0,13.968171,1.8558947,0,0,0,105.87516,19.866272,0,0,0,0,0,0,1.957604
1769,285.96436,0,0,0,0,13.967456,1.8557995,0,0,0,105.86973,19.865254,0,0,0,0,0,0,1.9575036
1770,285.9497,0,0,0,0,13.96674,1.8557044,0,0,0,105.8643,19.864236,0,0,0,0,0,0,1.9574033
1771,285.93504,0,0,0,0,13.966024,1.8556093,0,0,0,105.85888,19.863218,0,0,0,0,0,0,1.957303
1772,285.92039,0,0,0,0,13.965308,1.8555142,0,0,0,105.85345,19.8622,0,0,0,0,0,0,1.9572026
1773,285.90573,0,0,0,0,13.964592,1.8554191,0,0,0,105.84803,19.861182,0,0,0,0,0,0,1.9571023
1774,285.89107,0,0,0,0,13.963876,1.855324,0,0,0,105.8426,19.860164,0,0,0,0,0,0,1.957002
1775,285.87642,0,0,0,0,13.96316,1.8552289,0,0,0,105.83717,19.859145,0,0,0,0,0,0,1.9569017
1776,285.86176,0,0,0,0,13.962445,1.8551337,0,0,0,105.83175,19.858127,0,0,0,0,0,0,1.9568013
1777,285.84711,0,0,0,0,13.961729,1.8550386,0,0,0,105.82632,19.857109,0,0,0,0,0,0,1.956701
1778,285.83245,0,0,0,0,13.961013,1.8549435,0,0,0,105.8209,19.856091,0,0,0,0,0,0,1.9566007
1779,285.81779,0,0,0,0,13.960297,1.8548484,0,0,0,105.81547,19.855073,0,0,0,0,0,0,1.9565004
1780,285.80314,0,0,0,0,13.959581,1.8547533,0,0,0,105.81004,19.854055,0,0,0,0,0,0,1.9564
1781,285.78848,0,0,0,0,13.958865,1.8546582,0,0,0,105.80462,19.853037,0,0,0,0,0,0,1.9562997
1782,285.77382,0,0,0,0,13.958149,1.8545631,0,0,0,105.79919,19.852018,0,0,0,0,0,0,1.9561994
1783,285.75917,0,0,0,0,13.957433,1.854468,0,0,0,105.79377,19.851,0,0,0,0,0,0,1.9560991
1784,285.74451,0,0,0,0,13.956718,1.8543728,0,0,0,105.78834,19.849982,0,0,0,0,0,0,1.9559987
1785,285.72986,0,0,0,0,13.956002,1.8542777,0,0,0,105.78291,19.848964,0,0,0,0,0,0,1.9558984
1786,285.7152,0,0,0,0,13.955286,1.8541826,0,0,0,105.77749,19.847946,0,0,0,0,0,0,1.9557981
1787,285.70054,0,0,0,0,13.95457,1.8540875,0,0,0,105.77206,19.846928,0,0,0,0,0,0,1.9556978
1788,285.68589,0,0,0,0,13.953854,1.8539924,0,0,0,105.76664,19.84591,0,0,0,0,0,0,1.9555974
1789,285.67123,0,0,0,0,13.953138,1.8538973,0,0,0,105.76121,19.844891,0,0,0,0,0,0,1.9554971
1790,285.65657,0,0,0,0,13.952422,1.8538022,0,0,0,105.75578,19.843873,0,0,0,0,0,0,1.9553968
1791,285.64192,0,0,0,0,13.951707,1.853707,0,0,0,105.75036,19.842855,0,0,0,0,0,0,1.9552965
1792,285.62726,0,0,0,0,13.950991,1.8536119,0,0,0,105.74493,19.841837,0,0,0,0,0,0,1.9551961
1793,285.61261,0,0,0,0,13.950275,1.8535168,0,0,0,105.73951,19.840819,0,0,0,0,0,0,1.9550958
1794,285.59795,0,0,0,0,13.949559,1.8534217,0,0,0,105.73408,19.839801,0,0,0,0,0,0,1.9549955
1795,285.58329,0,0,0,0,13.948843,1.8533266,0,0,0,105.72865,19.838783,0,0,0,0,0,0,1.9548951
1796,285.56864,0,0,0,0,13.948127,1.8532315,0,0,0,105.72323,19.837765,0,0,0,0,0,0,1.9547948
1797,285.55398,0,0,0,0,13.947411,1.8531364,0,0,0,105.7178,19.836746,0,0,0,0,0,0,1.9546945
1798,285.53932,0,0,0,0,13.946696,1.8530412,0,0,0,105.71238,19.835728,0,0,0,0,0,0,1.9545942
1799,285.52467,0,0,0,0,13.94598,1.8529461,0,0,0,105.70695,19.83471,0,0,0,0,0,0,1.9544938
1800,285.51001,0,0,0,0,13.945264,1.852851,0,0,0,105.70152,19.833692,0,0,0,0,0,0,1.9543935
1801,285.49536,0,0,0,0,13.944548,1.8527559,0,0,0,105.6961,19.832674,0,0,0,0,0,0,1.9542932
1802,285.4807,0,0,0,0,13.943832,1.8526608,0,0,0,105.69067,19.831656,0,0,0,0,0,0,1.9541929
1803,285.46604,0,0,0,0,13.943116,1.8525657,0,0,0,105.68525,19.830638,0,0,0,0,0,0,1.9540925
1804,285.45139,0,0,0,0,13.9424,1.8524706,0,0,0,105.67982,19.829619,0,0,0,0,0,0,1.9539922
1805,285.43673,0,0,0,0,13.941685,1.8523755,0,0,0,105.67439,19.828601,0,0,0,0,0,0,1.9538919
1806,285.42207,0,0,0,0,13.940969,1.8522803,0,0,0,105.66897,19.827583,0,0,0,0,0,0,1.9537916
1807,285.40742,0,0,0,0,13.940253,1.8521852,0,0,0,105.66354,19.826565,0,0,0,0,0,0,1.9536912
1808,285.39276,0,0,0,0,13.939537,1.8520901,0,0,0,105.65812,19.825547,0,0,0,0,0,0,1.9535909
1809,285.37811,0,0,0,0,13.938821,1.851995,0,0,0,105.65269,19.824529,0,0,0,0,0,0,1.9534906
1810,285.36345,0,0,0,0,13.938105,1.8518999,0,0,0,105.64726,19.823511,0,0,0,0,0,0,1.9533903
1811,285.34879,0,0,0,0,13.937389,1.8518048,0,0,0,105.64184,19.822493,0,0,0,0,0,0,1.9532899
1812,285.33414,0,0,0,0,13.936674,1.8517097,0,0,0,105.63641,19.821474,0,0,0,0,0,0,1.9531896
1813,285.31948,0,0,0,0,13.935958,1.8516145,0,0,0,105.63098,19.820456,0,0,0,0,0,0,1.9530893
1814,285.3029,0,0,0,0,13.935148,1.851507,0,0,0,105.62485,19.819305,0,0,0,0,0,0,1.9529758
1815,285.28632,0,0,0,0,13.934338,1.8513994,0,0,0,105.61871,19.818153,0,0,0,0,0,0,1.9528623
1816,285.26975,0,0,0,0,13.933528,1.8512918,0,0,0,105.61257,19.817001,0,0,0,0,0,0,1.9527488
1817,285.25317,0,0,0,0,13.932719,1.8511842,0,0,0,105.60643,19.81585,0,0,0,0,0,0,1.9526354
1818,285.23659,0,0,0,0,13.931909,1.8510766,0,0,0,105.6003,19.814698,0,0,0,0,0,0,1.9525219
1819,285.22001,0,0,0,0,13.931099,1.850969,0,0,0,105.59416,19.813546,0,0,0,0,0,0,1.9524084
1820,285.20343,0,0,0,0,13.93029,1.8508614,0,0,0,105.58802,19.812395,0,0,0,0,0,0,1.9522949
1821,285.18686,0,0,0,0,13.92948,1.8507539,0,0,0,105.58188,19.811243,0,0,0,0,0,0,1.9521814
1822,285.17028,0,0,0,0,13.92867,1.8506463,0,0,0,105.57575,19.810091,0,0,0,0,0,0,1.9520679
1823,285.1537,0,0,0,0,13.92786,1.8505387,0,0,0,105.56961,19.80894,0,0,0,0,0,0,1.9519545
1824,285.13712,0,0,0,0,13.927051,1.8504311,0,0,0,105.56347,19.807788,0,0,0,0,0,0,1.951841
1825,285.12054,0,0,0,0,13.926241,1.8503235,0,0,0,105.55733,19.806637,0,0,0,0,0,0,1.9517275
1826,285.10396,0,0,0,0,13.925431,1.8502159,0,0,0,105.5512,19.805485,0,0,0,0,0,0,1.951614
1827,285.08739,0,0,0,0,13.924621,1.8501083,0,0,0,105.54506,19.804333,0,0,0,0,0,0,1.9515005
1828,285.07081,0,0,0,0,13.923812,1.8500008,0,0,0,105.53892,19.803182,0,0,0,0,0,0,1.951387
1829,285.05423,0,0,0,0,13.923002,1.8498932,0,0,0,105.53278,19.80203,0,0,0,0,0,0,1.9512736
1830,285.03765,0,0,0,0,13.922192,1.8497856,0,0,0,105.52665,19.800878,0,0,0,0,0,0,1.9511601
1831,285.02107,0,0,0,0,13.921382,1.849678,0,0,0,105.52051,19.799727,0,0,0,0,0,0,1.9510466
1832,285.0045,0,0,0,0,13.920573,1.8495704,0,0,0,105.51437,19.798575,0,0,0,0,0,0,1.9509331
1833,284.98792,0,0,0,0,13.919763,1.8494628,0,0,0,105.50823,19.797423,0,0,0,0,0,0,1.9508196
1834,284.97134,0,0,0,0,13.918953,1.8493552,0,0,0,105.5021,19.796272,0,0,0,0,0,0,1.9507062
1835,284.95476,0,0,0,0,13.918144,1.8492477,0,0,0,105.49596,19.79512,0,0,0,0,0,0,1.9505927
1836,284.93818,0,0,0,0,13.917334,1.8491401,0,0,0,105.48982,19.793968,0,0,0,0,0,0,1.9504792
1837,284.9216,0,0,0,0,13.916524,1.8490325,0,0,0,105.48368,19.792817,0,0,0,0,0,0,1.9503657
1838,284.90503,0,0,0,0,13.915714,1.8489249,0,0,0,105.47755,19.791665,0,0,0,0,0,0,1.9502522
1839,284.88845,0,0,0,0,13.914905,1.8488173,0,0,0,105.47141,19.790513,0,0,0,0,0,0,1.9501387
1840,284.87187,0,0,0,0,13.914095,1.8487097,0,0,0,105.46527,19.789362,0,0,0,0,0,0,1.9500253
1841,284.85529,0,0,0,0,13.913285,1.8486021,0,0,0,105.45913,19.78821,0,0,0,0,0,0,1.9499118
1842,284.83871,0,0,0,0,13.912475,1.8484946,0,0,0,105.453,19.787059,0,0,0,0,0,0,1.9497983
1843,284.82214,0,0,0,0,13.911666,1.848387,0,0,0,105.44686,19.785907,0,0,0,0,0,0,1.9496848
1844,284.80556,0,0,0,0,13.910856,1.8482794,0,0,0,105.44072,19.784755,0,0,0,0,0,0,1.9495713
1845,284.78898,0,0,0,0,13.910046,1.8481718,0,0,0,105.43458,19.783604,0,0,0,0,0,0,1.9494579
1846,284.7724,0,0,0,0,13.909236,1.8480642,0,0,0,105.42845,19.782452,0,0,0,0,0,0,1.9493444
1847,284.75582,0,0,0,0,13.908427,1.8479566,0,0,0,105.42231,19.7813,0,0,0,0,0,0,1.9492309
1848,284.73924,0,0,0,0,13.907617,1.847849,0,0,0,105.41617,19.780149,0,0,0,0,0,0,1.9491174
1849,284.72267,0,0,0,0,13.906807,1.8477415,0,0,0,105.41003,19.778997,0,0,0,0,0,0,1.9490039
1850,284.70609,0,0,0,0,13.905998,1.8476339,0,0,0,105.40389,19.777845,0,0,0,0,0,0,1.9488904
1851,284.68951,0,0,0,0,13.905188,1.8475263,0,0,0,105.39776,19.776694,0,0,0,0,0,0,1.948777
1852,284.67293,0,0,0,0,13.904378,1.8474187,0,0,0,105.39162,19.775542,0,0,0,0,0,0,1.9486635
1853,284.65635,0,0,0,0,13.903568,1.8473111,0,0,0,105.38548,19.77439,0,0,0,0,0,0,1.94855
1854,284.63978,0,0,0,0,13.902759,1.8472035,0,0,0,105.37934,19.773239,0,0,0,0,0,0,1.9484365
1855,284.6232,0,0,0,0,13.901949,1.8470959,0,0,0,105.37321,19.772087,0,0,0,0,0,0,1.948323
1856,284.60662,0,0,0,0,13.901139,1.8469883,0,0,0,105.36707,19.770935,0,0,0,0,0,0,1.9482096
1857,284.59004,0,0,0,0,13.900329,1.8468808,0,0,0,105.36093,19.769784,0,0,0,0,0,0,1.9480961
1858,284.57346,0,0,0,0,13.89952,1.8467732,0,0,0,105.35479,19.768632,0,0,0,0,0,0,1.9479826
1859,284.55688,0,0,0,0,13.89871,1.8466656,0,0,0,105.34866,19.767481,0,0,0,0,0,0,1.9478691
1860,284.54031,0,0,0,0,13.8979,1.846558,0,0,0,105.34252,19.766329,0,0,0,0,0,0,1.9477556
1861,284.52373,0,0,0,0,13.89709,1.8464504,0,0,0,105.33638,19.765177,0,0,0,0,0,0,1.9476421
1862,284.50715,0,0,0,0,13.896281,1.8463428,0,0,0,105.33024,19.764026,0,0,0,0,0,0,1.9475287
1863,284.49057,0,0,0,0,13.895471,1.8462352,0,0,0,105.32411,19.762874,0,0,0,0,0,0,1.9474152
1864,284.47399,0,0,0,0,13.894661,1.8461277,0,0,0,105.31797,19.761722,0,0,0,0,0,0,1.9473017
1865,284.45742,0,0,0,0,13.893852,1.8460201,0,0,0,105.31183,19.760571,0,0,0,0,0,0,1.9471882
1866,284.44084,0,0,0,0,13.893042,1.8459125,0,0,0,105.30569,19.759419,0,0,0,0,0,0,1.9470747
1867,284.42426,0,0,0,0,13.892232,1.8458049,0,0,0,105.29956,19.758267,0,0,0,0,0,0,1.9469612
1868,284.40768,0,0,0,0,13.891422,1.8456973,0,0,0,105.29342,19.757116,0,0,0,0,0,0,1.9468478
1869,284.3911,0,0,0,0,13.890613,1.8455897,0,0,0,105.28728,19.755964,0,0,0,0,0,0,1.9467343
1870,284.37452,0,0,0,0,13.889803,1.8454821,0,0,0,105.28114,19.754812,0,0,0,0,0,0,1.9466208
1871,284.35795,0,0,0,0,13.888993,1.8453746,0,0,0,105.27501,19.753661,0,0,0,0,0,0,1.9465073
1872,284.34137,0,0,0,0,13.888183,1.845267,0,0,0,105.26887,19.752509,0,0,0,0,0,0,1.9463938
1873,284.32479,0,0,0,0,13.887374,1.8451594,0,0,0,105.26273,19.751358,0,0,0,0,0,0,1.9462804
1874,284.30821,0,0,0,0,13.886564,1.8450518,0,0,0,105.25659,19.750206,0,0,0,0,0,0,1.9461669
1875,284.29163,0,0,0,0,13.885754,1.8449442,0,0,0,105.25046,19.749054,0,0,0,0,0,0,1.9460534
1876,284.27506,0,0,0,0,13.884944,1.8448366,0,0,0,105.24432,19.747903,0,0,0,0,0,0,1.9459399
1877,284.25848,0,0,0,0,13.884135,1.844729,0,0,0,105.23818,19.746751,0,0,0,0,0,0,1.9458264
1878,284.2419,0,0,0,0,13.883325,1.8446215,0,0,0,105.23204,19.745599,0,0,0,0,0,0,1.9457129
1879,284.22532,0,0,0,0,13.882515,1.8445139,0,0,0,105.22591,19.744448,0,0,0,0,0,0,1.9455995
1880,284.20874,0,0,0,0,13.881706,1.8444063,0,0,0,105.21977,19.743296,0,0,0,0,0,0,1.945486
1881,284.19217,0,0,0,0,13.880896,1.8442987,0,0,0,105.21363,19.742144,0,0,0,0,0,0,1.9453725
1882,284.17559,0,0,0,0,13.880086,1.8441911,0,0,0,105.20749,19.740993,0,0,0,0,0,0,1.945259
1883,284.15901,0,0,0,0,13.879276,1.8440835,0,0,0,105.20135,19.739841,0,0,0,0,0,0,1.9451455
1884,284.14243,0,0,0,0,13.878467,1.8439759,0,0,0,105.19522,19.738689,0,0,0,0,0,0,1.9450321
1885,284.12585,0,0,0,0,13.877657,1.8438684,0,0,0,105.18908,19.737538,0,0,0,0,0,0,1.9449186
1886,284.10927,0,0,0,0,13.876847,1.8437608,0,0,0,105.18294,19.736386,0,0,0,0,0,0,1.9448051
1887,284.0927,0,0,0,0,13.876037,1.8436532,0,0,0,105.1768,19.735234,0,0,0,0,0,0,1.9446916
1888,284.07612,0,0,0,0,13.875228,1.8435456,0,0,0,105.17067,19.734083,0,0,0,0,0,0,1.9445781
1889,284.05954,0,0,0,0,13.874418,1.843438,0,0,0,105.16453,19.732931,0,0,0,0,0,0,1.9444646
1890,284.04296,0,0,0,0,13.873608,1.8433304,0,0,0,105.15839,19.73178,0,0,0,0,0,0,1.9443512
1891,284.02638,0,0,0,0,13.872798,1.8432228,0,0,0,105.15225,19.730628,0,0,0,0,0,0,1.9442377
1892,284.00981,0,0,0,0,13.871989,1.8431153,0,0,0,105.14612,19.729476,0,0,0,0,0,0,1.9441242
1893,283.99323,0,0,0,0,13.871179,1.8430077,0,0,0,105.13998,19.728325,0,0,0,0,0,0,1.9440107
1894,283.97665,0,0,0,0,13.870369,1.8429001,0,0,0,105.13384,19.727173,0,0,0,0,0,0,1.9438972
1895,283.96007,0,0,0,0,13.86956,1.8427925,0,0,0,105.1277,19.726021,0,0,0,0,0,0,1.9437837
1896,283.94349,0,0,0,0,13.86875,1.8426849,0,0,0,105.12157,19.72487,0,0,0,0,0,0,1.9436703
1897,283.92691,0,0,0,0,13.86794,1.8425773,0,0,0,105.11543,19.723718,0,0,0,0,0,0,1.9435568
1898,283.91034,0,0,0,0,13.86713,1.8424697,0,0,0,105.10929,19.722566,0,0,0,0,0,0,1.9434433
1899,283.89376,0,0,0,0,13.866321,1.8423622,0,0,0,105.10315,19.721415,0,0,0,0,0,0,1.9433298
1900,283.87718,0,0,0,0,13.865511,1.8422546,0,0,0,105.09702,19.720263,0,0,0,0,0,0,1.9432163
1901,283.8606,0,0,0,0,13.864701,1.842147,0,0,0,105.09088,19.719111,0,0,0,0,0,0,1.9431029
1902,283.84402,0,0,0,0,13.863891,1.8420394,0,0,0,105.08474,19.71796,0,0,0,0,0,0,1.9429894
1903,283.82745,0,0,0,0,13.863082,1.8419318,0,0,0,105.0786,19.716808,0,0,0,0,0,0,1.9428759
1904,283.81087,0,0,0,0,13.862272,1.8418242,0,0,0,105.07247,19.715657,0,0,0,0,0,0,1.9427624
1905,283.79429,0,0,0,0,13.861462,1.8417166,0,0,0,105.06633,19.714505,0,0,0,0,0,0,1.9426489
1906,283.77771,0,0,0,0,13.860652,1.841609,0,0,0,105.06019,19.713353,0,0,0,0,0,0,1.9425354
1907,283.76113,0,0,0,0,13.859843,1.8415015,0,0,0,105.05405,19.712202,0,0,0,0,0,0,1.942422
1908,283.74455,0,0,0,0,13.859033,1.8413939,0,0,0,105.04792,19.71105,0,0,0,0,0,0,1.9423085
1909,283.72798,0,0,0,0,13.858223,1.8412863,0,0,0,105.04178,19.709898,0,0,0,0,0,0,1.942195
1910,283.7114,0,0,0,0,13.857414,1.8411787,0,0,0,105.03564,19.708747,0,0,0,0,0,0,1.9420815
1911,283.69482,0,0,0,0,13.856604,1.8410711,0,0,0,105.0295,19.707595,0,0,0,0,0,0,1.941968
1912,283.67824,0,0,0,0,13.855794,1.8409635,0,0,0,105.02337,19.706443,0,0,0,0,0,0,1.9418546
1913,283.66166,0,0,0,0,13.854984,1.8408559,0,0,0,105.01723,19.705292,0,0,0,0,0,0,1.9417411
1914,283.64509,0,0,0,0,13.854175,1.8407484,0,0,0,105.01109,19.70414,0,0,0,0,0,0,1.9416276
1915,283.62851,0,0,0,0,13.853365,1.8406408,0,0,0,105.00495,19.702988,0,0,0,0,0,0,1.9415141
