Time (ms),Stress at 0.00 mm (kPa),Stress at 0.25 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.26 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.44 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.06 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa)
3520,201.34396,191.58382,170.14513,141.64147,114.07798,87.643108,63.892593,49.712686,35.743967,23.141213,14.818265,8.1195137,2.9407224,0,0,0,0,0,0,0
3521,201.33399,191.57434,170.13671,141.63446,114.07233,87.638769,63.88943,49.710224,35.742197,23.140067,14.817531,8.1191117,2.9405768,0,0,0,0,0,0,0
3522,201.32402,191.56485,170.12828,141.62744,114.06668,87.634429,63.886266,49.707763,35.740427,23.138921,14.816797,8.1187097,2.9404312,0,0,0,0,0,0,0
3523,201.31406,191.55537,170.11986,141.62043,114.06103,87.63009,63.883103,49.705302,35.738657,23.137775,14.816064,8.1183077,2.9402856,0,0,0,0,0,0,0
3524,201.30409,191.54588,170.11143,141.61342,114.05539,87.62575,63.879939,49.70284,35.736888,23.13663,14.81533,8.1179057,2.94014,0,0,0,0,0,0,0
3525,201.29412,191.53639,170.10301,141.6064,114.04974,87.621411,63.876776,49.700379,35.735118,23.135484,14.814596,8.1175036,2.9399944,0,0,0,0,0,0,0
3526,201.28415,191.52691,170.09459,141.59939,114.04409,87.617072,63.873612,49.697917,35.733348,23.134338,14.813862,8.1171016,2.9398488,0,0,0,0,0,0,0
3527,201.27418,191.51742,170.08616,141.59238,114.03844,87.612732,63.870449,49.695456,35.731578,23.133192,14.813129,8.1166996,2.9397032,0,0,0,0,0,0,0
3528,201.26421,191.50794,170.07774,141.58537,114.03279,87.608393,63.867285,49.692995,35.729809,23.132046,14.812395,8.1162976,2.9395575,0,0,0,0,0,0,0
3529,201.25424,191.49845,170.06931,141.57835,114.02715,87.604053,63.864122,49.690533,35.728039,23.130901,14.811661,8.1158956,2.9394119,0,0,0,0,0,0,0
3530,201.24427,191.48896,170.06089,141.57134,114.0215,87.599714,63.860958,49.688072,35.726269,23.129755,14.810928,8.1154936,2.9392663,0,0,0,0,0,0,0
3531,201.2343,191.47948,170.05247,141.56433,114.01585,87.595375,63.857795,49.685611,35.724499,23.128609,14.810194,8.1150916,2.9391208,0,0,0,0,0,0,0
3532,201.23556,191.48068,170.05353,141.56521,114.01656,87.595924,63.858195,49.685922,35.724723,23.128754,14.810287,8.1151424,2.9391392,0,0,0,0,0,0,0
3533,201.23683,191.48188,170.0546,141.5661,114.01728,87.596473,63.858595,49.686233,35.724947,23.128899,14.81038,8.1151933,2.9391576,0,0,0,0,0,0,0
3534,201.23809,191.48308,170.05566,141.56699,114.01799,87.597022,63.858996,49.686545,35.725171,23.129044,14.810473,8.1152441,2.939176,0,0,0,0,0,0,0
3535,201.23935,191.48428,170.05673,141.56788,114.01871,87.597571,63.859396,49.686856,35.725395,23.129189,14.810565,8.115295,2.9391944,0,0,0,0,0,0,0
3536,201.24061,191.48548,170.05779,141.56876,114.01942,87.598119,63.859796,49.687167,35.725619,23.129334,14.810658,8.1153458,2.9392128,0,0,0,0,0,0,0
3537,201.24187,191.48668,170.05886,141.56965,114.02014,87.598668,63.860196,49.687479,35.725843,23.129479,14.810751,8.1153967,2.9392313,0,0,0,0,0,0,0
3538,201.24313,191.48788,170.05992,141.57054,114.02085,87.599217,63.860596,49.68779,35.726066,23.129624,14.810844,8.1154475,2.9392497,0,0,0,0,0,0,0
3539,201.24439,191.48908,170.06099,141.57142,114.02156,87.599766,63.860996,49.688101,35.72629,23.129769,14.810937,8.1154984,2.9392681,0,0,0,0,0,0,0
3540,201.24565,191.49028,170.06206,141.57231,114.02228,87.600315,63.861396,49.688413,35.726514,23.129914,14.811029,8.1155492,2.9392865,0,0,0,0,0,0,0
3541,201.24691,191.49148,170.06312,141.5732,114.02299,87.600864,63.861797,49.688724,35.726738,23.130058,14.811122,8.1156001,2.9393049,0,0,0,0,0,0,0
3542,201.24817,191.49268,170.06419,141.57408,114.02371,87.601413,63.862197,49.689035,35.726962,23.130203,14.811215,8.1156509,2.9393233,0,0,0,0,0,0,0
3543,201.24944,191.49388,170.06525,141.57497,114.02442,87.601962,63.862597,49.689347,35.727186,23.130348,14.811308,8.1157018,2.9393418,0,0,0,0,0,0,0
3544,201.2507,191.49508,170.06632,141.57586,114.02514,87.60251,63.862997,49.689658,35.72741,23.130493,14.811401,8.1157526,2.9393602,0,0,0,0,0,0,0
3545,201.25196,191.49628,170.06738,141.57675,114.02585,87.603059,63.863397,49.689969,35.727633,23.130638,14.811493,8.1158035,2.9393786,0,0,0,0,0,0,0
3546,201.25322,191.49748,170.06845,141.57763,114.02657,87.603608,63.863797,49.690281,35.727857,23.130783,14.811586,8.1158543,2.939397,0,0,0,0,0,0,0
3547,201.25448,191.49868,170.06951,141.57852,114.02728,87.604157,63.864197,49.690592,35.728081,23.130928,14.811679,8.1159052,2.9394154,0,0,0,0,0,0,0
3548,201.25574,191.49988,170.07058,141.57941,114.02799,87.604706,63.864598,49.690903,35.728305,23.131073,14.811772,8.115956,2.9394338,0,0,0,0,0,0,0
3549,201.257,191.50108,170.07165,141.58029,114.02871,87.605255,63.864998,49.691215,35.728529,23.131218,14.811865,8.1160069,2.9394523,0,0,0,0,0,0,0
3550,201.25826,191.50228,170.07271,141.58118,114.02942,87.605804,63.865398,49.691526,35.728753,23.131363,14.811957,8.1160577,2.9394707,0,0,0,0,0,0,0
3551,201.25952,191.50348,170.07378,141.58207,114.03014,87.606353,63.865798,49.691837,35.728977,23.131508,14.81205,8.1161086,2.9394891,0,0,0,0,0,0,0
3552,201.26078,191.50468,170.07484,141.58295,114.03085,87.606901,63.866198,49.692149,35.7292,23.131653,14.812143,8.1161594,2.9395075,0,0,0,0,0,0,0
3553,201.26204,191.50588,170.07591,141.58384,114.03157,87.60745,63.866598,49.69246,35.729424,23.131798,14.812236,8.1162103,2.9395259,0,0,0,0,0,0,0
3554,201.26331,191.50708,170.07697,141.58473,114.03228,87.607999,63.866998,49.692771,35.729648,23.131943,14.812329,8.1162611,2.9395443,0,0,0,0,0,0,0
3555,201.26457,191.50828,170.07804,141.58562,114.033,87.608548,63.867399,49.693083,35.729872,23.132087,14.812421,8.116312,2.9395628,0,0,0,0,0,0,0
3556,201.26583,191.50948,170.0791,141.5865,114.03371,87.609097,63.867799,49.693394,35.730096,23.132232,14.812514,8.1163628,2.9395812,0,0,0,0,0,0,0
3557,201.26709,191.51068,170.08017,141.58739,114.03442,87.609646,63.868199,49.693705,35.73032,23.132377,14.812607,8.1164137,2.9395996,0,0,0,0,0,0,0
3558,201.26835,191.51188,170.08124,141.58828,114.03514,87.610195,63.868599,49.694017,35.730543,23.132522,14.8127,8.1164645,2.939618,0,0,0,0,0,0,0
3559,201.26961,191.51308,170.0823,141.58916,114.03585,87.610744,63.868999,49.694328,35.730767,23.132667,14.812793,8.1165154,2.9396364,0,0,0,0,0,0,0
3560,201.27087,191.51427,170.08337,141.59005,114.03657,87.611292,63.869399,49.694639,35.730991,23.132812,14.812885,8.1165662,2.9396548,0,0,0,0,0,0,0
3561,201.27213,191.51547,170.08443,141.59094,114.03728,87.611841,63.869799,49.694951,35.731215,23.132957,14.812978,8.1166171,2.9396733,0,0,0,0,0,0,0
3562,201.27339,191.51667,170.0855,141.59183,114.038,87.61239,63.870199,49.695262,35.731439,23.133102,14.813071,8.1166679,2.9396917,0,0,0,0,0,0,0
3563,201.27465,191.51787,170.08656,141.59271,114.03871,87.612939,63.8706,49.695573,35.731663,23.133247,14.813164,8.1167188,2.9397101,0,0,0,0,0,0,0
3564,201.27592,191.51907,170.08763,141.5936,114.03943,87.613488,63.871,49.695885,35.731887,23.133392,14.813257,8.1167696,2.9397285,0,0,0,0,0,0,0
3565,201.27718,191.52027,170.08869,141.59449,114.04014,87.614037,63.8714,49.696196,35.73211,23.133537,14.813349,8.1168205,2.9397469,0,0,0,0,0,0,0
3566,201.27844,191.52147,170.08976,141.59537,114.04085,87.614586,63.8718,49.696507,35.732334,23.133682,14.813442,8.1168713,2.9397653,0,0,0,0,0,0,0
3567,201.2797,191.52267,170.09083,141.59626,114.04157,87.615135,63.8722,49.696819,35.732558,23.133827,14.813535,8.1169222,2.9397838,0,0,0,0,0,0,0
3568,201.28096,191.52387,170.09189,141.59715,114.04228,87.615684,63.8726,49.69713,35.732782,23.133971,14.813628,8.116973,2.9398022,0,0,0,0,0,0,0
3569,201.28222,191.52507,170.09296,141.59803,114.043,87.616232,63.873,49.697441,35.733006,23.134116,14.813721,8.1170239,2.9398206,0,0,0,0,0,0,0
3570,201.28348,191.52627,170.09402,141.59892,114.04371,87.616781,63.873401,49.697753,35.73323,23.134261,14.813813,8.1170747,2.939839,0,0,0,0,0,0,0
3571,201.28474,191.52747,170.09509,141.59981,114.04443,87.61733,63.873801,49.698064,35.733454,23.134406,14.813906,8.1171256,2.9398574,0,0,0,0,0,0,0
3572,201.286,191.52867,170.09615,141.6007,114.04514,87.617879,63.874201,49.698375,35.733677,23.134551,14.813999,8.1171764,2.9398758,0,0,0,0,0,0,0
3573,201.28726,191.52987,170.09722,141.60158,114.04586,87.618428,63.874601,49.698687,35.733901,23.134696,14.814092,8.1172273,2.9398943,0,0,0,0,0,0,0
3574,201.28852,191.53107,170.09828,141.60247,114.04657,87.618977,63.875001,49.698998,35.734125,23.134841,14.814185,8.1172781,2.9399127,0,0,0,0,0,0,0
3575,201.28979,191.53227,170.09935,141.60336,114.04728,87.619526,63.875401,49.699309,35.734349,23.134986,14.814277,8.117329,2.9399311,0,0,0,0,0,0,0
3576,201.29105,191.53347,170.10042,141.60424,114.048,87.620075,63.875801,49.699621,35.734573,23.135131,14.81437,8.1173798,2.9399495,0,0,0,0,0,0,0
3577,201.29231,191.53467,170.10148,141.60513,114.04871,87.620623,63.876202,49.699932,35.734797,23.135276,14.814463,8.1174307,2.9399679,0,0,0,0,0,0,0
3578,201.29357,191.53587,170.10255,141.60602,114.04943,87.621172,63.876602,49.700243,35.735021,23.135421,14.814556,8.1174815,2.9399863,0,0,0,0,0,0,0
3579,201.29483,191.53707,170.10361,141.60691,114.05014,87.621721,63.877002,49.700555,35.735244,23.135566,14.814649,8.1175324,2.9400048,0,0,0,0,0,0,0
3580,201.29609,191.53827,170.10468,141.60779,114.05086,87.62227,63.877402,49.700866,35.735468,23.135711,14.814741,8.1175832,2.9400232,0,0,0,0,0,0,0
3581,201.29735,191.53947,170.10574,141.60868,114.05157,87.622819,63.877802,49.701177,35.735692,23.135855,14.814834,8.1176341,2.9400416,0,0,0,0,0,0,0
3582,201.29861,191.54067,170.10681,141.60957,114.05229,87.623368,63.878202,49.701489,35.735916,23.136,14.814927,8.1176849,2.94006,0,0,0,0,0,0,0
3583,201.29987,191.54187,170.10787,141.61045,114.053,87.623917,63.878602,49.7018,35.73614,23.136145,14.81502,8.1177358,2.9400784,0,0,0,0,0,0,0
3584,201.30113,191.54307,170.10894,141.61134,114.05371,87.624466,63.879003,49.702111,35.736364,23.13629,14.815113,8.1177866,2.9400968,0,0,0,0,0,0,0
3585,201.3024,191.54427,170.11001,141.61223,114.05443,87.625014,63.879403,49.702423,35.736587,23.136435,14.815205,8.1178375,2.9401153,0,0,0,0,0,0,0
3586,201.30366,191.54547,170.11107,141.61311,114.05514,87.625563,63.879803,49.702734,35.736811,23.13658,14.815298,8.1178883,2.9401337,0,0,0,0,0,0,0
3587,201.30492,191.54667,170.11214,141.614,114.05586,87.626112,63.880203,49.703045,35.737035,23.136725,14.815391,8.1179392,2.9401521,0,0,0,0,0,0,0
3588,201.30618,191.54787,170.1132,141.61489,114.05657,87.626661,63.880603,49.703357,35.737259,23.13687,14.815484,8.11799,2.9401705,0,0,0,0,0,0,0
3589,201.30744,191.54907,170.11427,141.61578,114.05729,87.62721,63.881003,49.703668,35.737483,23.137015,14.815577,8.1180409,2.9401889,0,0,0,0,0,0,0
3590,201.3087,191.55027,170.11533,141.61666,114.058,87.627759,63.881403,49.703979,35.737707,23.13716,14.815669,8.1180917,2.9402073,0,0,0,0,0,0,0
3591,201.30996,191.55147,170.1164,141.61755,114.05872,87.628308,63.881803,49.704291,35.737931,23.137305,14.815762,8.1181426,2.9402258,0,0,0,0,0,0,0
3592,201.31122,191.55267,170.11746,141.61844,114.05943,87.628857,63.882204,49.704602,35.738154,23.13745,14.815855,8.1181934,2.9402442,0,0,0,0,0,0,0
3593,201.31248,191.55387,170.11853,141.61932,114.06014,87.629405,63.882604,49.704913,35.738378,23.137595,14.815948,8.1182443,2.9402626,0,0,0,0,0,0,0
3594,201.31374,191.55507,170.1196,141.62021,114.06086,87.629954,63.883004,49.705225,35.738602,23.13774,14.816041,8.1182951,2.940281,0,0,0,0,0,0,0
3595,201.315,191.55627,170.12066,141.6211,114.06157,87.630503,63.883404,49.705536,35.738826,23.137884,14.816133,8.118346,2.9402994,0,0,0,0,0,0,0
3596,201.31627,191.55747,170.12173,141.62199,114.06229,87.631052,63.883804,49.705847,35.73905,23.138029,14.816226,8.1183968,2.9403178,0,0,0,0,0,0,0
3597,201.31753,191.55867,170.12279,141.62287,114.063,87.631601,63.884204,49.706159,35.739274,23.138174,14.816319,8.1184477,2.9403363,0,0,0,0,0,0,0
3598,201.31879,191.55987,170.12386,141.62376,114.06372,87.63215,63.884604,49.70647,35.739498,23.138319,14.816412,8.1184985,2.9403547,0,0,0,0,0,0,0
3599,201.32005,191.56107,170.12492,141.62465,114.06443,87.632699,63.885005,49.706781,35.739721,23.138464,14.816505,8.1185494,2.9403731,0,0,0,0,0,0,0
3600,201.32131,191.56227,170.12599,141.62553,114.06515,87.633248,63.885405,49.707093,35.739945,23.138609,14.816597,8.1186002,2.9403915,0,0,0,0,0,0,0
3601,201.32257,191.56347,170.12705,141.62642,114.06586,87.633797,63.885805,49.707404,35.740169,23.138754,14.81669,8.1186511,2.9404099,0,0,0,0,0,0,0
3602,201.32383,191.56467,170.12812,141.62731,114.06657,87.634345,63.886205,49.707715,35.740393,23.138899,14.816783,8.1187019,2.9404283,0,0,0,0,0,0,0
3603,201.32509,191.56587,170.12919,141.62819,114.06729,87.634894,63.886605,49.708027,35.740617,23.139044,14.816876,8.1187528,2.9404468,0,0,0,0,0,0,0
3604,201.32635,191.56707,170.13025,141.62908,114.068,87.635443,63.887005,49.708338,35.740841,23.139189,14.816969,8.1188036,2.9404652,0,0,0,0,0,0,0
3605,201.32761,191.56827,170.13132,141.62997,114.06872,87.635992,63.887405,49.708649,35.741065,23.139334,14.817061,8.1188545,2.9404836,0,0,0,0,0,0,0
3606,201.32888,191.56947,170.13238,141.63086,114.06943,87.636541,63.887806,49.708961,35.741288,23.139479,14.817154,8.1189053,2.940502,0,0,0,0,0,0,0
3607,201.33014,191.57067,170.13345,141.63174,114.07015,87.63709,63.888206,49.709272,35.741512,23.139624,14.817247,8.1189562,2.9405204,0,0,0,0,0,0,0
3608,201.3314,191.57187,170.13451,141.63263,114.07086,87.637639,63.888606,49.709583,35.741736,23.139768,14.81734,8.119007,2.9405388,0,0,0,0,0,0,0
3609,201.33266,191.57307,170.13558,141.63352,114.07157,87.638188,63.889006,49.709895,35.74196,23.139913,14.817433,8.1190579,2.9405573,0,0,0,0,0,0,0
3610,201.33392,191.57427,170.13664,141.6344,114.07229,87.638736,63.889406,49.710206,35.742184,23.140058,14.817525,8.1191087,2.9405757,0,0,0,0,0,0,0
3611,201.33518,191.57547,170.13771,141.63529,114.073,87.639285,63.889806,49.710517,35.742408,23.140203,14.817618,8.1191596,2.9405941,0,0,0,0,0,0,0
3612,201.33644,191.57667,170.13878,141.63618,114.07372,87.639834,63.890206,49.710829,35.742632,23.140348,14.817711,8.1192104,2.9406125,0,0,0,0,0,0,0
3613,201.3377,191.57787,170.13984,141.63707,114.07443,87.640383,63.890606,49.71114,35.742855,23.140493,14.817804,8.1192613,2.9406309,0,0,0,0,0,0,0
3614,201.33896,191.57907,170.14091,141.63795,114.07515,87.640932,63.891007,49.711451,35.743079,23.140638,14.817897,8.1193121,2.9406493,0,0,0,0,0,0,0
3615,201.34022,191.58027,170.14197,141.63884,114.07586,87.641481,63.891407,49.711763,35.743303,23.140783,14.817989,8.119363,2.9406678,0,0,0,0,0,0,0
3616,201.34148,191.58147,170.14304,141.63973,114.07658,87.64203,63.891807,49.712074,35.743527,23.140928,14.818082,8.1194138,2.9406862,0,0,0,0,0,0,0
3617,201.34275,191.58266,170.1441,141.64061,114.07729,87.642579,63.892207,49.712385,35.743751,23.141073,14.818175,8.1194647,2.9407046,0,0,0,0,0,0,0
3618,201.34401,191.58386,170.14517,141.6415,114.078,87.643127,63.892607,49.712697,35.743975,23.141218,14.818268,8.1195155,2.940723,0,0,0,0,0,0,0
3619,201.34527,191.58506,170.14623,141.64239,114.07872,87.643676,63.893007,49.713008,35.744198,23.141363,14.818361,8.1195664,2.9407414,0,0,0,0,0,0,0
3620,201.34653,191.58626,170.1473,141.64327,114.07943,87.644225,63.893407,49.713319,35.744422,23.141508,14.818453,8.1196172,2.9407598,0,0,0,0,0,0,0
3621,201.34779,191.58746,170.14837,141.64416,114.08015,87.644774,63.893808,49.713631,35.744646,23.141653,14.818546,8.1196681,2.9407783,0,0,0,0,0,0,0
3622,201.34905,191.58866,170.14943,141.64505,114.08086,87.645323,63.894208,49.713942,35.74487,23.141797,14.818639,8.1197189,2.9407967,0,0,0,0,0,0,0
3623,201.35031,191.58986,170.1505,141.64594,114.08158,87.645872,63.894608,49.714253,35.745094,23.141942,14.818732,8.1197698,2.9408151,0,0,0,0,0,0,0
3624,201.35157,191.59106,170.15156,141.64682,114.08229,87.646421,63.895008,49.714565,35.745318,23.142087,14.818825,8.1198206,2.9408335,0,0,0,0,0,0,0
3625,201.35283,191.59226,170.15263,141.64771,114.08301,87.64697,63.895408,49.714876,35.745542,23.142232,14.818917,8.1198715,2.9408519,0,0,0,0,0,0,0
3626,201.35409,191.59346,170.15369,141.6486,114.08372,87.647518,63.895808,49.715187,35.745765,23.142377,14.81901,8.1199223,2.9408703,0,0,0,0,0,0,0
3627,201.35536,191.59466,170.15476,141.64948,114.08443,87.648067,63.896208,49.715499,35.745989,23.142522,14.819103,8.1199732,2.9408888,0,0,0,0,0,0,0
3628,201.35662,191.59586,170.15582,141.65037,114.08515,87.648616,63.896609,49.71581,35.746213,23.142667,14.819196,8.120024,2.9409072,0,0,0,0,0,0,0
3629,201.35788,191.59706,170.15689,141.65126,114.08586,87.649165,63.897009,49.716121,35.746437,23.142812,14.819289,8.1200749,2.9409256,0,0,0,0,0,0,0
3630,201.35914,191.59826,170.15796,141.65214,114.08658,87.649714,63.897409,49.716433,35.746661,23.142957,14.819381,8.1201257,2.940944,0,0,0,0,0,0,0
3631,201.3604,191.59946,170.15902,141.65303,114.08729,87.650263,63.897809,49.716744,35.746885,23.143102,14.819474,8.1201766,2.9409624,0,0,0,0,0,0,0
3632,201.36166,191.60066,170.16009,141.65392,114.08801,87.650812,63.898209,49.717055,35.747109,23.143247,14.819567,8.1202274,2.9409809,0,0,0,0,0,0,0
3633,201.36292,191.60186,170.16115,141.65481,114.08872,87.651361,63.898609,49.717367,35.747332,23.143392,14.81966,8.1202783,2.9409993,0,0,0,0,0,0,0
3634,201.36418,191.60306,170.16222,141.65569,114.08944,87.65191,63.899009,49.717678,35.747556,23.143537,14.819753,8.1203291,2.9410177,0,0,0,0,0,0,0
3635,201.36544,191.60426,170.16328,141.65658,114.09015,87.652458,63.89941,49.717989,35.74778,23.143681,14.819845,8.12038,2.9410361,0,0,0,0,0,0,0
3636,201.3667,191.60546,170.16435,141.65747,114.09086,87.653007,63.89981,49.718301,35.748004,23.143826,14.819938,8.1204308,2.9410545,0,0,0,0,0,0,0
3637,201.36796,191.60666,170.16541,141.65835,114.09158,87.653556,63.90021,49.718612,35.748228,23.143971,14.820031,8.1204817,2.9410729,0,0,0,0,0,0,0
3638,201.36923,191.60786,170.16648,141.65924,114.09229,87.654105,63.90061,49.718923,35.748452,23.144116,14.820124,8.1205325,2.9410914,0,0,0,0,0,0,0
3639,201.37049,191.60906,170.16755,141.66013,114.09301,87.654654,63.90101,49.719235,35.748676,23.144261,14.820217,8.1205834,2.9411098,0,0,0,0,0,0,0
3640,201.37175,191.61026,170.16861,141.66102,114.09372,87.655203,63.90141,49.719546,35.748899,23.144406,14.820309,8.1206342,2.9411282,0,0,0,0,0,0,0
3641,201.37301,191.61146,170.16968,141.6619,114.09444,87.655752,63.901811,49.719858,35.749123,23.144551,14.820402,8.1206851,2.9411466,0,0,0,0,0,0,0
3642,201.37696,191.61522,170.17302,141.66468,114.09668,87.657471,63.903064,49.720833,35.749825,23.145005,14.820693,8.1208444,2.9412043,0,0,0,0,0,0,0
3643,201.38091,191.61898,170.17635,141.66746,114.09891,87.659191,63.904317,49.721808,35.750526,23.145459,14.820984,8.1210037,2.941262,0,0,0,0,0,0,0
3644,201.38486,191.62274,170.17969,141.67024,114.10115,87.66091,63.905571,49.722783,35.751227,23.145913,14.821274,8.121163,2.9413197,0,0,0,0,0,0,0
3645,201.38881,191.6265,170.18303,141.67302,114.10339,87.66263,63.906824,49.723759,35.751928,23.146367,14.821565,8.1213223,2.9413774,0,0,0,0,0,0,0
3646,201.39276,191.63025,170.18637,141.6758,114.10563,87.664349,63.908078,49.724734,35.75263,23.146821,14.821856,8.1214815,2.9414351,0,0,0,0,0,0,0
3647,201.39671,191.63401,170.18971,141.67858,114.10787,87.666069,63.909331,49.725709,35.753331,23.147275,14.822147,8.1216408,2.9414928,0,0,0,0,0,0,0
3648,201.40066,191.63777,170.19304,141.68135,114.1101,87.667788,63.910585,49.726685,35.754032,23.147729,14.822437,8.1218001,2.9415505,0,0,0,0,0,0,0
3649,201.40461,191.64153,170.19638,141.68413,114.11234,87.669507,63.911838,49.72766,35.754733,23.148183,14.822728,8.1219594,2.9416082,0,0,0,0,0,0,0
3650,201.40856,191.64529,170.19972,141.68691,114.11458,87.671227,63.913092,49.728635,35.755435,23.148637,14.823019,8.1221187,2.9416658,0,0,0,0,0,0,0
3651,201.41251,191.64905,170.20306,141.68969,114.11682,87.672946,63.914345,49.729611,35.756136,23.149091,14.823309,8.122278,2.9417235,0,0,0,0,0,0,0
3652,201.41646,191.65281,170.2064,141.69247,114.11906,87.674666,63.915599,49.730586,35.756837,23.149545,14.8236,8.1224373,2.9417812,0,0,0,0,0,0,0
3653,201.42041,191.65656,170.20973,141.69525,114.12129,87.676385,63.916852,49.731561,35.757538,23.149999,14.823891,8.1225966,2.9418389,0,0,0,0,0,0,0
3654,201.42436,191.66032,170.21307,141.69803,114.12353,87.678105,63.918106,49.732536,35.75824,23.150453,14.824182,8.1227559,2.9418966,0,0,0,0,0,0,0
3655,201.42831,191.66408,170.21641,141.70081,114.12577,87.679824,63.919359,49.733512,35.758941,23.150907,14.824472,8.1229152,2.9419543,0,0,0,0,0,0,0
3656,201.43226,191.66784,170.21975,141.70359,114.12801,87.681543,63.920613,49.734487,35.759642,23.151361,14.824763,8.1230745,2.942012,0,0,0,0,0,0,0
3657,201.43621,191.6716,170.22309,141.70636,114.13025,87.683263,63.921866,49.735462,35.760343,23.151815,14.825054,8.1232338,2.9420697,0,0,0,0,0,0,0
3658,201.44016,191.67536,170.22642,141.70914,114.13248,87.684982,63.92312,49.736438,35.761045,23.152269,14.825344,8.1233931,2.9421274,0,0,0,0,0,0,0
3659,201.44411,191.67912,170.22976,141.71192,114.13472,87.686702,63.924373,49.737413,35.761746,23.152723,14.825635,8.1235524,2.9421851,0,0,0,0,0,0,0
3660,201.44806,191.68287,170.2331,141.7147,114.13696,87.688421,63.925627,49.738388,35.762447,23.153177,14.825926,8.1237117,2.9422428,0,0,0,0,0,0,0
3661,201.45201,191.68663,170.23644,141.71748,114.1392,87.690141,63.92688,49.739363,35.763148,23.153631,14.826217,8.123871,2.9423005,0,0,0,0,0,0,0
3662,201.45596,191.69039,170.23978,141.72026,114.14144,87.69186,63.928134,49.740339,35.76385,23.154085,14.826507,8.1240302,2.9423582,0,0,0,0,0,0,0
3663,201.45991,191.69415,170.24311,141.72304,114.14367,87.69358,63.929387,49.741314,35.764551,23.154539,14.826798,8.1241895,2.9424159,0,0,0,0,0,0,0
3664,201.46386,191.69791,170.24645,141.72582,114.14591,87.695299,63.930641,49.742289,35.765252,23.154993,14.827089,8.1243488,2.9424735,0,0,0,0,0,0,0
3665,201.46781,191.70167,170.24979,141.72859,114.14815,87.697018,63.931894,49.743265,35.765953,23.155447,14.827379,8.1245081,2.9425312,0,0,0,0,0,0,0
3666,201.47176,191.70543,170.25313,141.73137,114.15039,87.698738,63.933148,49.74424,35.766655,23.155901,14.82767,8.1246674,2.9425889,0,0,0,0,0,0,0
3667,201.47571,191.70919,170.25647,141.73415,114.15263,87.700457,63.934401,49.745215,35.767356,23.156355,14.827961,8.1248267,2.9426466,0,0,0,0,0,0,0
3668,201.47966,191.71294,170.2598,141.73693,114.15486,87.702177,63.935655,49.746191,35.768057,23.156809,14.828252,8.124986,2.9427043,0,0,0,0,0,0,0
3669,201.48361,191.7167,170.26314,141.73971,114.1571,87.703896,63.936908,49.747166,35.768758,23.157263,14.828542,8.1251453,2.942762,0,0,0,0,0,0,0
3670,201.48756,191.72046,170.26648,141.74249,114.15934,87.705616,63.938162,49.748141,35.769459,23.157717,14.828833,8.1253046,2.9428197,0,0,0,0,0,0,0
3671,201.49151,191.72422,170.26982,141.74527,114.16158,87.707335,63.939415,49.749116,35.770161,23.158171,14.829124,8.1254639,2.9428774,0,0,0,0,0,0,0
3672,201.49546,191.72798,170.27316,141.74805,114.16382,87.709054,63.940669,49.750092,35.770862,23.158625,14.829414,8.1256232,2.9429351,0,0,0,0,0,0,0
3673,201.49941,191.73174,170.27649,141.75082,114.16605,87.710774,63.941922,49.751067,35.771563,23.159079,14.829705,8.1257825,2.9429928,0,0,0,0,0,0,0
3674,201.50336,191.7355,170.27983,141.7536,114.16829,87.712493,63.943176,49.752042,35.772264,23.159533,14.829996,8.1259418,2.9430505,0,0,0,0,0,0,0
3675,201.50731,191.73925,170.28317,141.75638,114.17053,87.714213,63.944429,49.753018,35.772966,23.159987,14.830287,8.1261011,2.9431082,0,0,0,0,0,0,0
3676,201.51126,191.74301,170.28651,141.75916,114.17277,87.715932,63.945682,49.753993,35.773667,23.160441,14.830577,8.1262604,2.9431659,0,0,0,0,0,0,0
3677,201.51521,191.74677,170.28985,141.76194,114.17501,87.717652,63.946936,49.754968,35.774368,23.160895,14.830868,8.1264197,2.9432236,0,0,0,0,0,0,0
3678,201.51916,191.75053,170.29318,141.76472,114.17725,87.719371,63.948189,49.755943,35.775069,23.161349,14.831159,8.1265789,2.9432812,0,0,0,0,0,0,0
3679,201.52311,191.75429,170.29652,141.7675,114.17948,87.721091,63.949443,49.756919,35.775771,23.161803,14.831449,8.1267382,2.9433389,0,0,0,0,0,0,0
3680,201.52706,191.75805,170.29986,141.77028,114.18172,87.72281,63.950696,49.757894,35.776472,23.162257,14.83174,8.1268975,2.9433966,0,0,0,0,0,0,0
3681,201.53101,191.76181,170.3032,141.77306,114.18396,87.724529,63.95195,49.758869,35.777173,23.162711,14.832031,8.1270568,2.9434543,0,0,0,0,0,0,0
3682,201.53496,191.76556,170.30654,141.77583,114.1862,87.726249,63.953203,49.759845,35.777874,23.163165,14.832322,8.1272161,2.943512,0,0,0,0,0,0,0
