Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa)
4915,-23.423078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01766902,-0.68927812,-2.2698573,-2.9589312,-0.56986679,0,0,0,0,0,0,0,-0.070502851,-2.1785898,-11.163931,-17.220909,-7.7754333,-0.37665719,0,0,0,0,0,0,0,-0.84331258,-6.4626808,-11.537301,-4.0302682,0,0,0,0,0,0,0,0,0,-0.01366725,0,0,0,0,0,0,0,0,0,0,0,0
4916,-23.484787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01771557,-0.69109405,-2.2758373,-2.9667266,-0.57136813,0,0,0,0,0,0,0,-0.070688594,-2.1843294,-11.193343,-17.266278,-7.7959181,-0.37764951,0,0,0,0,0,0,0,-0.84553433,-6.4797071,-11.567697,-4.0408862,0,0,0,0,0,0,0,0,0,-0.013703257,0,0,0,0,0,0,0,0,0,0,0,0
4917,-23.546496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01776212,-0.69290999,-2.2818173,-2.9745221,-0.57286947,0,0,0,0,0,0,0,-0.070874337,-2.190069,-11.222755,-17.311648,-7.8164028,-0.37864183,0,0,0,0,0,0,0,-0.84775608,-6.4967333,-11.598092,-4.0515041,0,0,0,0,0,0,0,0,0,-0.013739264,0,0,0,0,0,0,0,0,0,0,0,0
4918,-23.608205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01780867,-0.69472592,-2.2877974,-2.9823175,-0.57437081,0,0,0,0,0,0,0,-0.071060081,-2.1958086,-11.252167,-17.357017,-7.8368876,-0.37963415,0,0,0,0,0,0,0,-0.84997782,-6.5137595,-11.628488,-4.062122,0,0,0,0,0,0,0,0,0,-0.013775271,0,0,0,0,0,0,0,0,0,0,0,0
4919,-23.669915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01785522,-0.69654186,-2.2937774,-2.9901129,-0.57587215,0,0,0,0,0,0,0,-0.071245824,-2.2015482,-11.281578,-17.402386,-7.8573723,-0.38062647,0,0,0,0,0,0,0,-0.85219957,-6.5307858,-11.658884,-4.07274,0,0,0,0,0,0,0,0,0,-0.013811278,0,0,0,0,0,0,0,0,0,0,0,0
4920,-23.731624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01790177,-0.6983578,-2.2997575,-2.9979084,-0.57737349,0,0,0,0,0,0,0,-0.071431567,-2.2072878,-11.31099,-17.447756,-7.8778571,-0.38161879,0,0,0,0,0,0,0,-0.85442132,-6.547812,-11.689279,-4.0833579,0,0,0,0,0,0,0,0,0,-0.013847285,0,0,0,0,0,0,0,0,0,0,0,0
4921,-23.793333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01794832,-0.70017373,-2.3057375,-3.0057038,-0.57887484,0,0,0,0,0,0,0,-0.07161731,-2.2130274,-11.340402,-17.493125,-7.8983418,-0.38261112,0,0,0,0,0,0,0,-0.85664306,-6.5648383,-11.719675,-4.0939758,0,0,0,0,0,0,0,0,0,-0.013883292,0,0,0,0,0,0,0,0,0,0,0,0
4922,-23.855042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01799487,-0.70198967,-2.3117176,-3.0134993,-0.58037618,0,0,0,0,0,0,0,-0.071803053,-2.218767,-11.369814,-17.538494,-7.9188266,-0.38360344,0,0,0,0,0,0,0,-0.85886481,-6.5818645,-11.75007,-4.1045938,0,0,0,0,0,0,0,0,0,-0.013919299,0,0,0,0,0,0,0,0,0,0,0,0
4923,-23.916752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018041419,-0.7038056,-2.3176976,-3.0212947,-0.58187752,0,0,0,0,0,0,0,-0.071988796,-2.2245066,-11.399226,-17.583864,-7.9393113,-0.38459576,0,0,0,0,0,0,0,-0.86108656,-6.5988907,-11.780466,-4.1152117,0,0,0,0,0,0,0,0,0,-0.013955306,0,0,0,0,0,0,0,0,0,0,0,0
4924,-23.978461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018087969,-0.70562154,-2.3236777,-3.0290902,-0.58337886,0,0,0,0,0,0,0,-0.072174539,-2.2302462,-11.428638,-17.629233,-7.9597961,-0.38558808,0,0,0,0,0,0,0,-0.86330831,-6.615917,-11.810861,-4.1258296,0,0,0,0,0,0,0,0,0,-0.013991313,0,0,0,0,0,0,0,0,0,0,0,0
4925,-24.04017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018134519,-0.70743748,-2.3296577,-3.0368856,-0.5848802,0,0,0,0,0,0,0,-0.072360282,-2.2359858,-11.45805,-17.674602,-7.9802808,-0.3865804,0,0,0,0,0,0,0,-0.86553005,-6.6329432,-11.841257,-4.1364476,0,0,0,0,0,0,0,0,0,-0.01402732,0,0,0,0,0,0,0,0,0,0,0,0
4926,-24.101879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018181069,-0.70925341,-2.3356378,-3.0446811,-0.58638154,0,0,0,0,0,0,0,-0.072546026,-2.2417254,-11.487462,-17.719972,-8.0007656,-0.38757272,0,0,0,0,0,0,0,-0.8677518,-6.6499695,-11.871653,-4.1470655,0,0,0,0,0,0,0,0,0,-0.014063327,0,0,0,0,0,0,0,0,0,0,0,0
4927,-24.163588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018227619,-0.71106935,-2.3416178,-3.0524765,-0.58788288,0,0,0,0,0,0,0,-0.072731769,-2.247465,-11.516874,-17.765341,-8.0212503,-0.38856504,0,0,0,0,0,0,0,-0.86997355,-6.6669957,-11.902048,-4.1576834,0,0,0,0,0,0,0,0,0,-0.014099334,0,0,0,0,0,0,0,0,0,0,0,0
4928,-24.225298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018274169,-0.71288528,-2.3475979,-3.0602719,-0.58938422,0,0,0,0,0,0,0,-0.072917512,-2.2532046,-11.546286,-17.81071,-8.0417351,-0.38955737,0,0,0,0,0,0,0,-0.87219529,-6.6840219,-11.932444,-4.1683014,0,0,0,0,0,0,0,0,0,-0.014135341,0,0,0,0,0,0,0,0,0,0,0,0
4929,-24.287007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018320719,-0.71470122,-2.3535779,-3.0680674,-0.59088557,0,0,0,0,0,0,0,-0.073103255,-2.2589442,-11.575698,-17.856079,-8.0622198,-0.39054969,0,0,0,0,0,0,0,-0.87441704,-6.7010482,-11.962839,-4.1789193,0,0,0,0,0,0,0,0,0,-0.014171348,0,0,0,0,0,0,0,0,0,0,0,0
4930,-24.348716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018367269,-0.71651716,-2.359558,-3.0758628,-0.59238691,0,0,0,0,0,0,0,-0.073288998,-2.2646838,-11.605109,-17.901449,-8.0827046,-0.39154201,0,0,0,0,0,0,0,-0.87663879,-6.7180744,-11.993235,-4.1895372,0,0,0,0,0,0,0,0,0,-0.014207355,0,0,0,0,0,0,0,0,0,0,0,0
4931,-24.410425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018413818,-0.71833309,-2.365538,-3.0836583,-0.59388825,0,0,0,0,0,0,0,-0.073474741,-2.2704234,-11.634521,-17.946818,-8.1031893,-0.39253433,0,0,0,0,0,0,0,-0.87886054,-6.7351007,-12.02363,-4.2001552,0,0,0,0,0,0,0,0,0,-0.014243362,0,0,0,0,0,0,0,0,0,0,0,0
4932,-24.472134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018460368,-0.72014903,-2.3715181,-3.0914537,-0.59538959,0,0,0,0,0,0,0,-0.073660484,-2.276163,-11.663933,-17.992187,-8.123674,-0.39352665,0,0,0,0,0,0,0,-0.88108228,-6.7521269,-12.054026,-4.2107731,0,0,0,0,0,0,0,0,0,-0.014279369,0,0,0,0,0,0,0,0,0,0,0,0
4933,-24.533844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018506918,-0.72196496,-2.3774981,-3.0992492,-0.59689093,0,0,0,0,0,0,0,-0.073846227,-2.2819026,-11.693345,-18.037557,-8.1441588,-0.39451897,0,0,0,0,0,0,0,-0.88330403,-6.7691531,-12.084422,-4.221391,0,0,0,0,0,0,0,0,0,-0.014315376,0,0,0,0,0,0,0,0,0,0,0,0
4934,-24.595553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018553468,-0.7237809,-2.3834781,-3.1070446,-0.59839227,0,0,0,0,0,0,0,-0.07403197,-2.2876422,-11.722757,-18.082926,-8.1646435,-0.39551129,0,0,0,0,0,0,0,-0.88552578,-6.7861794,-12.114817,-4.232009,0,0,0,0,0,0,0,0,0,-0.014351383,0,0,0,0,0,0,0,0,0,0,0,0
4935,-24.657262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018600018,-0.72559684,-2.3894582,-3.1148401,-0.59989361,0,0,0,0,0,0,0,-0.074217714,-2.2933818,-11.752169,-18.128295,-8.1851283,-0.39650361,0,0,0,0,0,0,0,-0.88774752,-6.8032056,-12.145213,-4.2426269,0,0,0,0,0,0,0,0,0,-0.014387391,0,0,0,0,0,0,0,0,0,0,0,0
4936,-24.718971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018646568,-0.72741277,-2.3954382,-3.1226355,-0.60139495,0,0,0,0,0,0,0,-0.074403457,-2.2991214,-11.781581,-18.173665,-8.205613,-0.39749594,0,0,0,0,0,0,0,-0.88996927,-6.8202319,-12.175608,-4.2532448,0,0,0,0,0,0,0,0,0,-0.014423398,0,0,0,0,0,0,0,0,0,0,0,0
4937,-24.780681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018693118,-0.72922871,-2.4014183,-3.130431,-0.6028963,0,0,0,0,0,0,0,-0.0745892,-2.304861,-11.810993,-18.219034,-8.2260978,-0.39848826,0,0,0,0,0,0,0,-0.89219102,-6.8372581,-12.206004,-4.2638628,0,0,0,0,0,0,0,0,0,-0.014459405,0,0,0,0,0,0,0,0,0,0,0,0
4938,-24.84239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018739668,-0.73104465,-2.4073983,-3.1382264,-0.60439764,0,0,0,0,0,0,0,-0.074774943,-2.3106006,-11.840405,-18.264403,-8.2465825,-0.39948058,0,0,0,0,0,0,0,-0.89441277,-6.8542843,-12.236399,-4.2744807,0,0,0,0,0,0,0,0,0,-0.014495412,0,0,0,0,0,0,0,0,0,0,0,0
4939,-24.904099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018786217,-0.73286058,-2.4133784,-3.1460218,-0.60589898,0,0,0,0,0,0,0,-0.074960686,-2.3163402,-11.869817,-18.309773,-8.2670673,-0.4004729,0,0,0,0,0,0,0,-0.89663451,-6.8713106,-12.266795,-4.2850986,0,0,0,0,0,0,0,0,0,-0.014531419,0,0,0,0,0,0,0,0,0,0,0,0
4940,-24.965808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018832767,-0.73467652,-2.4193584,-3.1538173,-0.60740032,0,0,0,0,0,0,0,-0.075146429,-2.3220798,-11.899229,-18.355142,-8.287552,-0.40146522,0,0,0,0,0,0,0,-0.89885626,-6.8883368,-12.29719,-4.2957166,0,0,0,0,0,0,0,0,0,-0.014567426,0,0,0,0,0,0,0,0,0,0,0,0
4941,-25.027517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018879317,-0.73649245,-2.4253385,-3.1616127,-0.60890166,0,0,0,0,0,0,0,-0.075332172,-2.3278194,-11.92864,-18.400511,-8.3080368,-0.40245754,0,0,0,0,0,0,0,-0.90107801,-6.9053631,-12.327586,-4.3063345,0,0,0,0,0,0,0,0,0,-0.014603433,0,0,0,0,0,0,0,0,0,0,0,0
4942,-25.089227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018925867,-0.73830839,-2.4313185,-3.1694082,-0.610403,0,0,0,0,0,0,0,-0.075517915,-2.333559,-11.958052,-18.44588,-8.3285215,-0.40344986,0,0,0,0,0,0,0,-0.90329975,-6.9223893,-12.357982,-4.3169524,0,0,0,0,0,0,0,0,0,-0.01463944,0,0,0,0,0,0,0,0,0,0,0,0
4943,-25.150936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018972417,-0.74012433,-2.4372986,-3.1772036,-0.61190434,0,0,0,0,0,0,0,-0.075703659,-2.3392986,-11.987464,-18.49125,-8.3490063,-0.40444218,0,0,0,0,0,0,0,-0.9055215,-6.9394155,-12.388377,-4.3275704,0,0,0,0,0,0,0,0,0,-0.014675447,0,0,0,0,0,0,0,0,0,0,0,0
4944,-25.212645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019018967,-0.74194026,-2.4432786,-3.1849991,-0.61340568,0,0,0,0,0,0,0,-0.075889402,-2.3450382,-12.016876,-18.536619,-8.369491,-0.40543451,0,0,0,0,0,0,0,-0.90774325,-6.9564418,-12.418773,-4.3381883,0,0,0,0,0,0,0,0,0,-0.014711454,0,0,0,0,0,0,0,0,0,0,0,0
4945,-25.274354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019065517,-0.7437562,-2.4492587,-3.1927945,-0.61490702,0,0,0,0,0,0,0,-0.076075145,-2.3507778,-12.046288,-18.581988,-8.3899758,-0.40642683,0,0,0,0,0,0,0,-0.909965,-6.973468,-12.449168,-4.3488062,0,0,0,0,0,0,0,0,0,-0.014747461,0,0,0,0,0,0,0,0,0,0,0,0
4946,-25.336063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019112067,-0.74557213,-2.4552387,-3.20059,-0.61640837,0,0,0,0,0,0,0,-0.076260888,-2.3565174,-12.0757,-18.627358,-8.4104605,-0.40741915,0,0,0,0,0,0,0,-0.91218674,-6.9904943,-12.479564,-4.3594242,0,0,0,0,0,0,0,0,0,-0.014783468,0,0,0,0,0,0,0,0,0,0,0,0
4947,-25.397773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019158616,-0.74738807,-2.4612188,-3.2083854,-0.61790971,0,0,0,0,0,0,0,-0.076446631,-2.362257,-12.105112,-18.672727,-8.4309453,-0.40841147,0,0,0,0,0,0,0,-0.91440849,-7.0075205,-12.509959,-4.3700421,0,0,0,0,0,0,0,0,0,-0.014819475,0,0,0,0,0,0,0,0,0,0,0,0
4948,-25.459482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019205166,-0.74920401,-2.4671988,-3.2161808,-0.61941105,0,0,0,0,0,0,0,-0.076632374,-2.3679966,-12.134524,-18.718096,-8.45143,-0.40940379,0,0,0,0,0,0,0,-0.91663024,-7.0245468,-12.540355,-4.38066,0,0,0,0,0,0,0,0,0,-0.014855482,0,0,0,0,0,0,0,0,0,0,0,0
4949,-25.521191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019251716,-0.75101994,-2.4731789,-3.2239763,-0.62091239,0,0,0,0,0,0,0,-0.076818117,-2.3737362,-12.163936,-18.763466,-8.4719148,-0.41039611,0,0,0,0,0,0,0,-0.91885198,-7.041573,-12.570751,-4.391278,0,0,0,0,0,0,0,0,0,-0.014891489,0,0,0,0,0,0,0,0,0,0,0,0
4950,-25.5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019298266,-0.75283588,-2.4791589,-3.2317717,-0.62241373,0,0,0,0,0,0,0,-0.07700386,-2.3794758,-12.193348,-18.808835,-8.4923995,-0.41138843,0,0,0,0,0,0,0,-0.92107373,-7.0585992,-12.601146,-4.4018959,0,0,0,0,0,0,0,0,0,-0.014927496,0,0,0,0,0,0,0,0,0,0,0,0
4951,-25.644609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019344816,-0.75465181,-2.4851389,-3.2395672,-0.62391507,0,0,0,0,0,0,0,-0.077189604,-2.3852154,-12.22276,-18.854204,-8.5128843,-0.41238076,0,0,0,0,0,0,0,-0.92329548,-7.0756255,-12.631542,-4.4125138,0,0,0,0,0,0,0,0,0,-0.014963503,0,0,0,0,0,0,0,0,0,0,0,0
4952,-25.706319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019391366,-0.75646775,-2.491119,-3.2473626,-0.62541641,0,0,0,0,0,0,0,-0.077375347,-2.390955,-12.252171,-18.899573,-8.533369,-0.41337308,0,0,0,0,0,0,0,-0.92551723,-7.0926517,-12.661937,-4.4231318,0,0,0,0,0,0,0,0,0,-0.01499951,0,0,0,0,0,0,0,0,0,0,0,0
4953,-25.768028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019437916,-0.75828369,-2.497099,-3.2551581,-0.62691775,0,0,0,0,0,0,0,-0.07756109,-2.3966946,-12.281583,-18.944943,-8.5538538,-0.4143654,0,0,0,0,0,0,0,-0.92773897,-7.109678,-12.692333,-4.4337497,0,0,0,0,0,0,0,0,0,-0.015035517,0,0,0,0,0,0,0,0,0,0,0,0
4954,-25.829737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019484466,-0.76009962,-2.5030791,-3.2629535,-0.6284191,0,0,0,0,0,0,0,-0.077746833,-2.4024342,-12.310995,-18.990312,-8.5743385,-0.41535772,0,0,0,0,0,0,0,-0.92996072,-7.1267042,-12.722728,-4.4443676,0,0,0,0,0,0,0,0,0,-0.015071524,0,0,0,0,0,0,0,0,0,0,0,0
4955,-25.891446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019531015,-0.76191556,-2.5090591,-3.270749,-0.62992044,0,0,0,0,0,0,0,-0.077932576,-2.4081738,-12.340407,-19.035681,-8.5948233,-0.41635004,0,0,0,0,0,0,0,-0.93218247,-7.1437304,-12.753124,-4.4549856,0,0,0,0,0,0,0,0,0,-0.015107531,0,0,0,0,0,0,0,0,0,0,0,0
4956,-25.953156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019577565,-0.76373149,-2.5150392,-3.2785444,-0.63142178,0,0,0,0,0,0,0,-0.078118319,-2.4139134,-12.369819,-19.081051,-8.615308,-0.41734236,0,0,0,0,0,0,0,-0.93440421,-7.1607567,-12.78352,-4.4656035,0,0,0,0,0,0,0,0,0,-0.015143538,0,0,0,0,0,0,0,0,0,0,0,0
4957,-26.014865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019624115,-0.76554743,-2.5210192,-3.2863399,-0.63292312,0,0,0,0,0,0,0,-0.078304062,-2.419653,-12.399231,-19.12642,-8.6357928,-0.41833468,0,0,0,0,0,0,0,-0.93662596,-7.1777829,-12.813915,-4.4762214,0,0,0,0,0,0,0,0,0,-0.015179545,0,0,0,0,0,0,0,0,0,0,0,0
4958,-26.076574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019670665,-0.76736337,-2.5269993,-3.2941353,-0.63442446,0,0,0,0,0,0,0,-0.078489805,-2.4253926,-12.428643,-19.171789,-8.6562775,-0.419327,0,0,0,0,0,0,0,-0.93884771,-7.1948092,-12.844311,-4.4868394,0,0,0,0,0,0,0,0,0,-0.015215552,0,0,0,0,0,0,0,0,0,0,0,0
4959,-26.138283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019717215,-0.7691793,-2.5329793,-3.3019307,-0.6359258,0,0,0,0,0,0,0,-0.078675548,-2.4311322,-12.458055,-19.217159,-8.6767623,-0.42031933,0,0,0,0,0,0,0,-0.94106946,-7.2118354,-12.874706,-4.4974573,0,0,0,0,0,0,0,0,0,-0.015251559,0,0,0,0,0,0,0,0,0,0,0,0
4960,-26.199992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019763765,-0.77099524,-2.5389594,-3.3097262,-0.63742714,0,0,0,0,0,0,0,-0.078861292,-2.4368718,-12.487467,-19.262528,-8.697247,-0.42131165,0,0,0,0,0,0,0,-0.9432912,-7.2288616,-12.905102,-4.5080752,0,0,0,0,0,0,0,0,0,-0.015287566,0,0,0,0,0,0,0,0,0,0,0,0
4961,-26.261702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019810315,-0.77281117,-2.5449394,-3.3175216,-0.63892848,0,0,0,0,0,0,0,-0.079047035,-2.4426114,-12.516879,-19.307897,-8.7177318,-0.42230397,0,0,0,0,0,0,0,-0.94551295,-7.2458879,-12.935497,-4.5186932,0,0,0,0,0,0,0,0,0,-0.015323573,0,0,0,0,0,0,0,0,0,0,0,0
4962,-26.323411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019856865,-0.77462711,-2.5509195,-3.3253171,-0.64042982,0,0,0,0,0,0,0,-0.079232778,-2.448351,-12.546291,-19.353267,-8.7382165,-0.42329629,0,0,0,0,0,0,0,-0.9477347,-7.2629141,-12.965893,-4.5293111,0,0,0,0,0,0,0,0,0,-0.01535958,0,0,0,0,0,0,0,0,0,0,0,0
4963,-26.38512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019903414,-0.77644305,-2.5568995,-3.3331125,-0.64193117,0,0,0,0,0,0,0,-0.079418521,-2.4540906,-12.575702,-19.398636,-8.7587013,-0.42428861,0,0,0,0,0,0,0,-0.94995644,-7.2799404,-12.996289,-4.539929,0,0,0,0,0,0,0,0,0,-0.015395587,0,0,0,0,0,0,0,0,0,0,0,0
4964,-26.446829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019949964,-0.77825898,-2.5628796,-3.340908,-0.64343251,0,0,0,0,0,0,0,-0.079604264,-2.4598302,-12.605114,-19.444005,-8.779186,-0.42528093,0,0,0,0,0,0,0,-0.95217819,-7.2969666,-13.026684,-4.550547,0,0,0,0,0,0,0,0,0,-0.015431594,0,0,0,0,0,0,0,0,0,0,0,0
4965,-26.508538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019996514,-0.78007492,-2.5688596,-3.3487034,-0.64493385,0,0,0,0,0,0,0,-0.079790007,-2.4655698,-12.634526,-19.489374,-8.7996708,-0.42627325,0,0,0,0,0,0,0,-0.95439994,-7.3139928,-13.05708,-4.5611649,0,0,0,0,0,0,0,0,0,-0.015467601,0,0,0,0,0,0,0,0,0,0,0,0
