Time (ms),Avg stress (kPa),Upper (kPa),Lower (kPa)
3518.519,163.545,178.1676,148.9224
3523.524,163.5345,178.2989,148.77
3528.529,163.524,178.4322,148.6157
3533.534,163.4851,178.5229,148.4472
3538.539,163.4184,178.5709,148.2659
3543.544,163.3518,178.6192,148.0844
3548.549,163.2868,178.6662,147.9074
3553.554,163.2255,178.7101,147.741
3558.559,163.1643,178.7542,147.5744
3563.564,163.103,178.7985,147.4075
3568.569,163.0417,178.843,147.2404
3573.574,162.9804,178.8878,147.0731
3578.579,162.9192,178.9327,146.9056
3583.584,162.8579,178.9779,146.7379
3588.589,162.7966,179.0233,146.5699
3593.594,162.7353,179.0688,146.4018
3598.599,162.674,179.1146,146.2335
3603.604,162.6128,179.1605,146.065
3608.609,162.5515,179.2067,145.8963
3613.614,162.4785,179.2265,145.7305
3618.619,162.4045,179.2444,145.5646
3623.624,162.3304,179.2626,145.3983
3628.629,162.2564,179.2811,145.2318
3633.634,162.1824,179.2999,145.0649
3638.639,162.1084,179.319,144.8978
3643.644,161.9904,179.2629,144.7178
3648.649,161.8559,179.1786,144.5331
3653.654,161.7214,179.0944,144.3484
3658.659,161.5869,179.0104,144.1635
3663.664,161.4524,178.9263,143.9785
3668.669,161.318,178.8424,143.7935
3673.674,161.1967,178.7463,143.647
3678.679,161.1016,178.6258,143.5774
3683.684,161.0065,178.5054,143.5076
3688.689,160.9114,178.3852,143.4377
3693.694,160.8164,178.2651,143.3676
3698.699,160.7213,178.1452,143.2973
3703.704,160.6262,178.0254,143.227
3708.709,160.5311,177.9058,143.1564
3713.714,160.4361,177.7863,143.0858
3718.719,160.3413,177.6678,143.0148
3723.724,160.2485,177.5538,142.9432
3728.729,160.1557,177.4401,142.8714
3733.734,160.0629,177.3265,142.7994
3738.739,159.9702,177.2131,142.7273
3743.744,159.8774,177.0998,142.6549
3748.749,159.7846,176.9867,142.5824
3753.754,159.6918,176.8738,142.5097
3758.759,159.599,176.7611,142.4369
3763.764,159.5062,176.6486,142.3638
3768.769,159.3761,176.4774,142.2749
3773.774,159.2338,176.2881,142.1795
3778.779,159.0915,176.1001,142.0829
3783.784,158.9581,175.9054,142.0108
3788.789,158.8318,175.7057,141.9578
3793.794,158.7055,175.5075,141.9034
3798.799,158.5792,175.3109,141.8475
3803.804,158.4529,175.1157,141.79
3808.809,158.3265,174.9221,141.731
3813.814,158.2002,174.73,141.6705
3818.819,158.0739,174.5394,141.6084
3823.824,157.9476,174.3505,141.5447
3828.829,157.8213,174.1632,141.4794
3833.834,157.695,173.9775,141.4125
3838.839,157.5687,173.7934,141.3439
3843.844,157.435,173.5924,141.2776
3848.849,157.2649,173.3004,141.2294
3853.854,157.0948,173.0092,141.1803
3858.859,156.9246,172.7188,141.1305
3863.864,156.7545,172.4292,141.0799
3868.869,156.5844,172.1404,141.0284
3873.874,156.4143,171.8525,140.9761
3878.879,156.2641,171.5894,140.9387
3883.884,156.1196,171.3337,140.9056
3888.889,155.9752,171.0782,140.8722
3893.894,155.8364,170.8186,140.8541
3898.899,155.7017,170.5563,140.8471
3903.904,155.567,170.2943,140.8397
3908.909,155.4323,170.0327,140.8319
3913.914,155.2976,169.7715,140.8237
3918.919,155.1629,169.5108,140.815
3923.924,155.0282,169.2505,140.8059
3928.929,154.8935,168.9906,140.7963
3933.934,154.7588,168.7312,140.7863
3938.939,154.6241,168.4723,140.7758
3943.944,154.4894,168.2139,140.7649
3948.949,154.3547,167.9559,140.7534
3953.954,154.2133,167.6806,140.7459
3958.959,154.0434,167.3296,140.7572
3963.964,153.8736,166.9787,140.7684
3968.969,153.7037,166.6281,140.7794
3973.974,153.5339,166.2776,140.7901
3978.979,153.364,165.9274,140.8007
3983.984,153.1942,165.5773,140.811
3988.989,153.0243,165.2275,140.8212
3993.994,152.8545,164.8779,140.831
3998.999,152.6846,164.5286,140.8407
4004.004,152.5061,164.2062,140.8061
4009.009,152.3255,163.8906,140.7604
4014.014,152.1448,163.5749,140.7147
4019.019,151.9642,163.2592,140.6691
4024.024,151.7835,162.9436,140.6234
4029.029,151.6028,162.6279,140.5777
4034.034,151.4222,162.3123,140.5321
4039.039,151.2415,161.9966,140.4864
4044.044,151.0609,161.681,140.4407
4049.049,150.8802,161.3653,140.3951
4054.054,150.6995,161.0497,140.3494
4059.059,150.5189,160.734,140.3038
4064.064,150.3447,160.436,140.2535
4069.069,150.1798,160.163,140.1967
4074.074,150.0149,159.89,140.1398
4079.079,149.8583,159.6252,140.0915
4084.084,149.732,159.39,140.074
4089.089,149.6056,159.1552,140.056
4094.094,149.4781,158.9216,140.0345
4099.099,149.2904,158.7315,139.8493
4104.104,149.1027,158.543,139.6625
4109.109,148.9151,158.3561,139.4741
4114.114,148.7274,158.1708,139.284
4119.119,148.5397,157.9872,139.0923
4124.124,148.3521,157.8052,138.8989
4129.129,148.1644,157.6249,138.704
4134.134,147.9767,157.4461,138.5074
4139.139,147.7891,157.269,138.3092
4144.144,147.6014,157.0934,138.1094
4149.149,147.4138,156.9195,137.908
4154.154,147.2261,156.7472,137.705
4159.159,147.0384,156.5765,137.5004
4164.164,146.8508,156.4073,137.2942
4169.169,146.6631,156.2397,137.0864
4174.174,146.4754,156.0737,136.8771
4179.179,146.2878,155.9093,136.6663
4184.184,146.1001,155.7463,136.4538
4189.189,145.8859,155.5456,136.2263
4194.194,145.6377,155.2946,135.9808
4199.199,145.3894,155.0436,135.7353
4204.204,145.089,154.7707,135.4074
4209.209,144.6241,154.4308,134.8173
4214.214,144.1591,154.0947,134.2235
4219.219,143.6941,153.7621,133.6262
4224.224,143.2292,153.4329,133.0254
4229.229,142.7642,153.1071,132.4214
4234.234,142.2992,152.7843,131.8142
4239.239,141.8343,152.4646,131.2039
4244.244,141.3693,152.1478,130.5908
4249.249,140.9043,151.8338,129.9749
4254.254,140.4394,151.5224,129.3563
4259.259,139.9744,151.2136,128.7352
4264.264,139.5094,150.9073,128.1116
4269.269,139.0445,150.6033,127.4856
4274.274,138.5795,150.3016,126.8574
4279.279,138.1145,150.002,126.227
4284.284,137.6496,149.7045,125.5946
4289.289,137.1846,149.409,124.9602
4294.294,136.7196,149.1154,124.3238
4299.299,136.2547,148.8237,123.6856
4304.304,135.7897,148.5337,123.0457
4309.309,135.3247,148.2454,122.4041
4314.314,134.6583,147.756,121.5605
4319.319,133.7576,147.0318,120.4834
4324.324,132.8569,146.3079,119.4059
4329.329,131.9562,145.5844,118.328
4334.334,131.0555,144.8613,117.2498
4339.339,130.1549,144.1385,116.1713
4344.344,129.2542,143.416,115.0924
4349.349,128.3535,142.6938,114.0132
4354.354,127.4528,141.972,112.9337
4359.359,126.5521,141.2504,111.8539
4364.364,125.6514,140.5291,110.7738
4369.369,124.7508,139.8081,109.6934
4374.374,123.8501,139.0873,108.6128
4379.379,122.9494,138.3668,107.532
4384.384,122.0487,137.6466,106.4509
4389.389,121.148,136.9265,105.3695
4394.394,120.2473,136.2067,104.2879
4399.399,119.3466,135.4871,103.2062
4404.404,118.446,134.7678,102.1242
4409.409,117.5453,134.0486,101.042
4414.414,116.6446,133.3296,99.95955
4419.419,115.7439,132.6109,98.87696
4424.424,114.5517,131.4816,97.62166
4429.429,113.1896,130.1959,96.18329
4434.434,111.8276,128.9102,94.74492
4439.439,110.4655,127.6245,93.30654
4444.444,109.1035,126.3388,91.86816
4449.449,107.7415,125.0532,90.42977
4454.454,106.3794,123.7675,88.99137
4459.459,105.0174,122.4818,87.55297
4464.464,103.6554,121.1961,86.11456
4469.469,102.2933,119.9105,84.67615
4474.474,100.9313,118.6248,83.23773
4479.479,99.56924,117.3392,81.79931
4484.484,98.2072,116.0535,80.36088
4489.489,96.84516,114.7679,78.92245
4494.494,95.48313,113.4822,77.48401
4499.499,94.12109,112.1966,76.04557
4504.505,92.75905,110.911,74.60712
4509.51,91.39702,109.6254,73.16867
4514.515,90.03498,108.3397,71.73021
4519.52,88.67294,107.0541,70.29175
4524.525,87.3109,105.7685,68.85328
4529.53,85.94887,104.4829,67.41481
4534.535,84.50102,102.9081,66.09395
4539.54,83.01748,101.213,64.82201
4544.545,81.53395,99.51786,63.55003
4549.55,80.05041,97.82279,62.27802
4554.555,78.56687,96.12776,61.00598
4559.56,77.08333,94.43277,59.7339
4564.565,75.5998,92.73781,58.46178
4569.57,74.11626,91.04289,57.18963
4574.575,72.63272,89.34801,55.91743
4579.58,71.14918,87.65317,54.6452
4584.585,69.66565,85.95837,53.37292
4589.59,68.18211,84.26362,52.1006
4594.595,66.69857,82.56891,50.82823
4599.6,65.21503,80.87425,49.55582
4604.605,63.7315,79.17964,48.28335
4609.61,62.24796,77.48508,47.01084
4614.615,60.76442,75.79058,45.73827
4619.62,59.28088,74.09613,44.46564
4624.625,57.79735,72.40174,43.19295
4629.63,56.31381,70.70742,41.9202
4634.635,54.83027,69.01315,40.64739
4639.64,53.34674,67.31896,39.37451
4644.645,52.09458,66.06349,38.12567
4649.65,50.86038,64.84274,36.87802
4654.655,49.62618,63.62268,35.62968
4659.66,48.45759,62.34223,34.57295
4664.665,47.31312,61.0397,33.58654
4669.67,46.16864,59.73751,32.59977
4674.675,45.02417,58.43569,31.61265
4679.68,43.8797,57.13424,30.62515
4684.685,42.73522,55.83318,29.63727
4689.69,41.59075,54.53252,28.64898
4694.695,40.44628,53.23227,27.66028
4699.7,39.3018,51.93246,26.67115
4704.705,38.15733,50.6331,25.68157
4709.71,37.01286,49.3342,24.69152
4714.715,35.86839,48.03578,23.70099
4719.72,34.72391,46.73786,22.70996
4724.725,33.57944,45.44047,21.71841
4729.73,32.43497,44.14361,20.72632
4734.735,31.29049,42.84732,19.73367
4739.74,30.14602,41.55161,18.74043
4744.745,29.00155,40.25651,17.74659
4749.75,27.85707,38.96204,16.75211
4754.755,26.86213,37.98031,15.74395
4759.76,25.87506,37.01759,14.73252
4764.765,24.88798,36.05751,13.71846
4769.77,24.18202,35.21706,13.14699
4774.775,23.52913,34.34552,12.71274
4779.78,22.87623,33.47428,12.27818
4784.785,22.22334,32.60336,11.84332
4789.79,21.57044,31.73277,11.40812
4794.795,20.91755,30.86254,10.97256
4799.8,20.26465,29.99268,10.53663
4804.805,19.61176,29.12323,10.10028
4809.81,18.95886,28.25422,9.663507
4814.815,18.30597,27.38567,9.226265
4819.82,17.65307,26.51762,8.788524
4824.825,17.00018,25.65011,8.350246
4829.83,16.34728,24.78317,7.911391
4834.835,15.69439,23.91686,7.471913
4839.84,15.04149,23.05122,7.031763
4844.845,14.3886,22.18631,6.590885
4849.85,13.7357,21.32218,6.149219
4854.855,13.08281,20.45892,5.706697
4859.86,12.45312,19.64112,5.265116
4864.865,11.93529,19.04026,4.83032
4869.87,11.41746,18.44262,4.392311
4874.875,10.89964,17.8483,3.950978
4879.88,10.67028,17.45202,3.888536
4884.885,10.44832,17.06326,3.833374
4889.89,10.22636,16.67721,3.775507
4894.895,10.00439,16.29407,3.714723
4899.9,9.782433,15.91407,3.650792
4904.905,9.560471,15.53748,3.583464
4909.91,9.338509,15.16455,3.51247
4914.915,9.116547,14.79558,3.437516
4919.92,8.894585,14.43088,3.358288
4924.925,8.672624,14.0708,3.274446
4929.93,8.450662,13.7157,3.185627
4934.935,8.2287,13.36596,3.091444
4939.94,8.006738,13.02199,2.991487
4944.945,7.784776,12.68423,2.885325
4949.95,7.562814,12.35312,2.772507
4954.955,7.340853,12.02914,2.652569
4959.96,7.118891,11.71274,2.525037
4964.965,6.896929,11.40443,2.389433
4969.97,6.674967,11.10465,2.245285
4974.975,6.453005,10.81388,2.092135
4979.98,6.231044,10.53254,1.929552
4984.985,6.040315,10.30992,1.77071
4989.99,5.977055,10.30796,1.646149
4994.995,5.913794,10.33357,1.494018
5000,5.850534,10.38513,1.315938
