Time (ms),Avg stress (kPa),Upper (kPa),Lower (kPa)
3533.534,368.9392,371.581,366.2974
3538.539,368.8849,371.5051,366.2648
3543.544,368.8307,371.4292,366.2321
3548.549,368.7769,371.3542,366.1996
3553.554,368.7243,371.2809,366.1676
3558.559,368.6716,371.2077,366.1356
3563.564,368.619,371.1344,366.1036
3568.569,368.5664,371.0612,366.0715
3573.574,368.5138,370.9881,366.0394
3578.579,368.4611,370.915,366.0073
3583.584,368.4085,370.8419,365.9751
3588.589,368.3559,370.7688,365.9429
3593.594,368.3029,370.6961,365.9097
3598.599,368.2473,370.6257,365.8688
3603.604,368.1917,370.5554,365.8279
3608.609,368.136,370.4851,365.787
3613.614,368.0887,370.4351,365.7422
3618.619,368.042,370.387,365.697
3623.624,367.9953,370.339,365.6515
3628.629,367.9486,370.2912,365.6059
3633.634,367.9019,370.2436,365.5602
3638.639,367.8552,370.1962,365.5142
3643.644,367.8085,370.1489,365.4681
3648.649,367.7619,370.1018,365.4219
3653.654,367.7152,370.0549,365.3754
3658.659,367.6669,370.0061,365.3276
3663.664,367.6171,369.9558,365.2784
3668.669,367.5674,369.9058,365.2289
3673.674,367.5176,369.8561,365.1792
3678.679,367.4679,369.8067,365.1291
3683.684,367.4182,369.7575,365.0788
3688.689,367.3684,369.7086,365.0282
3693.694,367.3187,369.6601,364.9773
3698.699,367.2689,369.6118,364.9261
3703.704,367.2192,369.5638,364.8746
3708.709,367.1694,369.516,364.8229
3713.714,367.1197,369.4686,364.7708
3718.719,367.0704,369.4257,364.7151
3723.724,367.0237,369.4088,364.6386
3728.729,366.9769,369.3921,364.5617
3733.734,366.9302,369.3758,364.4846
3738.739,366.8835,369.3598,364.4071
3743.744,366.8367,369.3441,364.3294
3748.749,366.79,369.3287,364.2513
3753.754,366.7433,369.3135,364.173
3758.759,366.6965,369.2986,364.0944
3763.764,366.6498,369.284,364.0156
3768.769,366.6007,369.2678,363.9336
3773.774,366.5497,369.2505,363.8489
3778.779,366.4986,369.2335,363.7637
3783.784,366.4476,369.217,363.6782
3788.789,366.3965,369.2008,363.5923
3793.794,366.3455,369.185,363.506
3798.799,366.2945,369.1696,363.4194
3803.804,366.2434,369.1544,363.3324
3808.809,366.1924,369.1396,363.2452
3813.814,366.1413,369.1251,363.1576
3818.819,366.0903,369.1109,363.0697
3823.824,366.0393,369.097,362.9815
3828.829,365.9825,369.0778,362.8872
3833.834,365.897,369.0306,362.7634
3838.839,365.8115,368.9833,362.6396
3843.844,365.726,368.9361,362.5158
3848.849,365.6404,368.8889,362.3919
3853.854,365.5549,368.8417,362.2681
3858.859,365.4694,368.7945,362.1442
3863.864,365.3839,368.7474,362.0204
3868.869,365.2983,368.7002,361.8965
3873.874,365.2128,368.653,361.7726
3878.879,365.1178,368.6007,361.6349
3883.884,365.02,368.5468,361.4931
3888.889,364.9221,368.4931,361.3512
3893.894,364.8243,368.4394,361.2093
3898.899,364.7265,368.3858,361.0672
3903.904,364.6287,368.3323,360.9251
3908.909,364.5309,368.2789,360.7829
3913.914,364.4331,368.2255,360.6406
3918.919,364.3353,368.1722,360.4983
3923.924,364.2374,368.119,360.3559
3928.929,364.1396,368.0658,360.2134
3933.934,364.0418,368.0128,360.0709
3938.939,363.9177,367.8832,359.9521
3943.944,363.7519,367.6328,359.8709
3948.949,363.5861,367.3824,359.7897
3953.954,363.4036,367.1384,359.6689
3958.959,363.1506,366.9241,359.3771
3963.964,362.8976,366.7148,359.0804
3968.969,362.6446,366.5104,358.7788
3973.974,362.3916,366.3106,358.4725
3978.979,362.1386,366.1154,358.1618
3983.984,361.8856,365.9243,357.8468
3988.989,361.5357,365.6498,357.4217
3993.994,361.1856,365.3759,356.9953
3998.999,360.8355,365.1028,356.5682
4004.004,360.4853,364.8305,356.1402
4009.009,360.1352,364.5589,355.7115
4014.014,359.7851,364.2881,355.282
4019.019,359.4349,364.0179,354.8519
4024.024,359.0848,363.7484,354.4212
4029.029,358.7347,363.4795,353.9898
4034.034,358.3366,363.0748,353.5984
4039.039,357.9075,362.5817,353.2332
4044.044,357.4783,362.0885,352.8681
4049.049,356.9505,361.6233,352.2777
4054.054,356.3445,361.1672,351.5217
4059.059,355.7384,360.7122,350.7647
4064.064,355.1324,360.2582,350.0066
4069.069,354.5263,359.8052,349.2475
4074.074,353.9203,359.353,348.4876
4079.079,353.3143,358.9016,347.7269
4084.084,352.7082,358.4509,346.9655
4089.089,352.1022,358.0009,346.2035
4094.094,351.4962,357.5515,345.4408
4099.099,350.8901,357.1027,344.6775
4104.104,350.2841,356.6544,343.9137
4109.109,349.678,356.2066,343.1495
4114.114,349.072,355.7593,342.3847
4119.119,348.466,355.3123,341.6196
4124.124,347.8599,354.8658,340.854
4129.129,347.2539,354.4196,340.0881
4134.134,346.6478,353.9738,339.3219
4139.139,346.0418,353.5283,338.5553
4144.144,345.4358,353.0831,337.7884
4149.149,344.8297,352.6382,337.0213
4154.154,344.2237,352.1935,336.2539
4159.159,343.1307,351.314,334.9474
4164.164,341.7531,350.1841,333.3222
4169.169,340.3756,349.0585,331.6927
4174.174,338.9981,347.9369,330.0593
4179.179,337.6205,346.8188,328.4223
4184.184,336.243,345.7041,326.7819
4189.189,334.8655,344.5924,325.1385
4194.194,333.4879,343.4836,323.4923
4199.199,332.1104,342.3773,321.8436
4204.204,330.7329,341.2734,320.1924
4209.209,329.3554,340.1717,318.539
4214.214,327.9778,339.072,316.8836
4219.219,326.6003,337.9742,315.2264
4224.224,325.2228,336.8782,313.5673
4229.229,323.8452,335.7838,311.9067
4234.234,322.4677,334.6909,310.2445
4239.239,321.0902,333.5994,308.5809
4244.244,319.7126,332.5093,306.916
4249.249,318.3351,331.4204,305.2498
4254.254,316.9576,330.3326,303.5825
4259.259,315.58,329.2459,301.9142
4264.264,314.2025,328.1602,300.2448
4269.269,312.4233,326.5801,298.2664
4274.274,310.5748,324.942,296.2076
4279.279,308.7263,323.3319,294.1207
4284.284,306.6138,321.2314,291.9961
4289.289,304.3628,318.8648,289.8609
4294.294,302.1119,316.4985,287.7253
4299.299,299.861,314.1326,285.5894
4304.304,297.61,311.767,283.4531
4309.309,295.3591,309.4018,281.3164
4314.314,293.1082,307.037,279.1794
4319.319,290.8573,304.6726,277.0419
4324.324,288.6063,302.3087,274.904
4329.329,286.3554,299.9451,272.7657
4334.334,284.1045,297.582,270.627
4339.339,281.8536,295.2193,268.4878
4344.344,279.6026,292.8571,266.3482
4349.349,277.3517,290.4953,264.2081
4354.354,275.1008,288.1341,262.0675
4359.359,272.8498,285.7733,259.9264
4364.364,270.5989,283.413,257.7848
4369.369,268.348,281.0532,255.6427
4374.374,266.0971,278.694,253.5001
4379.379,263.5607,275.7148,251.4066
4384.384,260.9836,272.662,249.3052
4389.389,258.4065,269.6272,247.1859
4394.394,255.7001,266.3538,245.0464
4399.399,252.9322,262.9631,242.9013
4404.404,250.1644,259.5755,240.7533
4409.409,247.0781,256.4963,237.6599
4414.414,243.8428,253.5622,234.1233
4419.419,240.6074,250.6302,230.5847
4424.424,237.3721,247.7001,227.0441
4429.429,234.1368,244.7716,223.5019
4434.434,230.9014,241.8448,219.9581
4439.439,227.6661,238.9194,216.4128
4444.444,224.4308,235.9953,212.8662
4449.449,221.1954,233.0724,209.3184
4454.454,217.9601,230.1507,205.7695
4459.459,214.7248,227.23,202.2195
4464.464,211.4894,224.3103,198.6686
4469.469,208.2541,221.3915,195.1167
4474.474,205.0188,218.4735,191.564
4479.479,201.7834,215.5563,188.0106
4484.484,198.537,212.6221,184.452
4489.489,195.1872,209.526,180.8484
4494.494,191.8374,206.4364,177.2384
4499.499,188.4876,203.353,173.6221
4504.505,185.1378,200.2754,170.0001
4509.51,181.788,197.2034,166.3725
4514.515,178.4381,194.1365,162.7397
4519.52,174.9732,190.6728,159.2735
4524.525,171.4488,187.0494,155.8481
4529.53,167.9244,183.4261,152.4226
4534.535,164.4,179.8028,148.9971
4539.54,160.8756,176.1796,145.5715
4544.545,157.3512,172.5565,142.1459
4549.55,153.8268,168.9334,138.7202
4554.555,150.3024,165.3104,135.2944
4559.56,146.778,161.6874,131.8685
4564.565,143.2536,158.0645,128.4426
4569.57,139.7292,154.4417,125.0167
4574.575,136.2048,150.8189,121.5906
4579.58,132.6804,147.1963,118.1645
4584.585,129.156,143.5736,114.7383
4589.59,125.6316,139.9511,111.3121
4594.595,122.1749,136.4175,107.9324
4599.6,118.8632,133.0806,104.6457
4604.605,115.5514,129.7539,101.3489
4609.61,112.2397,126.4374,98.0419
4614.615,108.9279,123.1311,94.72472
4619.62,105.6161,119.8349,91.39735
4624.625,102.3044,116.5489,88.05983
4629.63,99.52924,113.5715,85.48701
4634.635,96.79761,110.6199,82.97534
4639.64,94.06597,107.6697,80.46227
4644.645,91.33433,104.7209,77.94772
4649.65,88.60269,101.7738,75.43162
4654.655,85.87106,98.82822,72.91389
4659.66,83.13942,95.88438,70.39446
4664.665,80.40778,92.94233,67.87323
4669.67,77.67614,90.00217,65.35012
4674.675,74.94451,87.06399,62.82502
4679.68,72.21287,84.1279,60.29783
4684.685,69.48123,81.19401,57.76846
4689.69,66.74959,78.26242,55.23676
4694.695,64.01796,75.33327,52.70264
4699.7,61.28632,72.40669,50.16595
4704.705,58.71373,69.68611,47.74136
4709.71,56.44909,67.39299,45.50519
4714.715,54.18445,65.1492,43.2197
4719.72,51.91981,62.95446,40.88516
4724.725,49.65516,60.80784,38.50249
4729.73,47.39052,58.70784,36.07321
4734.735,45.24752,56.71571,33.77934
4739.74,43.81148,55.1096,32.51336
4744.745,42.37543,53.50351,31.24736
4749.75,40.93939,51.89742,29.98136
4754.755,39.50335,50.29135,28.71534
4759.76,38.0673,48.68528,27.44932
4764.765,36.63126,47.07923,26.18328
4769.77,35.19521,45.47319,24.91724
4774.775,33.75917,43.86716,23.65118
4779.78,32.32312,42.26114,22.3851
4784.785,30.88708,40.65514,21.11901
4789.79,29.45103,39.04915,19.85291
4794.795,28.01499,37.44318,18.58679
4799.8,26.57894,35.83723,17.32066
4804.805,25.1429,34.23129,16.05451
4809.81,23.70685,32.62537,14.78834
4814.815,22.27081,31.01947,13.52215
4819.82,20.83476,29.41358,12.25594
4824.825,19.39872,27.80773,10.98971
4829.83,18.06419,26.40331,9.725072
4834.835,16.90582,25.3654,8.446252
4839.84,15.74746,24.35148,7.143433
4844.845,14.73617,23.35215,6.120194
4849.85,14.13496,22.61482,5.655109
4854.855,13.53376,21.87752,5.189997
4859.86,12.93255,21.14024,4.724857
4864.865,12.33134,20.403,4.259687
4869.87,11.73013,19.66578,3.794486
4874.875,11.12893,18.9286,3.329252
4879.88,10.52772,18.19146,2.863984
4884.885,9.926513,17.45435,2.398679
4889.89,9.325306,16.71728,1.933335
4894.895,8.724098,15.98025,1.467952
4899.9,8.122891,15.24326,1.002525
4904.905,7.521684,14.50632,0.5370524
4909.91,6.920477,13.76942,0.07153203
4914.915,6.319269,13.03258,-0.3940394
4919.92,5.718062,12.29579,-0.8596651
4924.925,5.116855,11.55906,-1.325348
4929.93,4.515647,10.82239,-1.791093
4934.935,3.91444,10.08578,-2.256903
4939.94,3.313233,9.349248,-2.722783
4944.945,2.712026,8.612788,-3.188737
4949.95,2.110818,7.876408,-3.654771
4954.955,1.662461,7.3168,-3.991878
4959.96,1.452588,7.032898,-4.127722
4964.965,1.242716,6.748999,-4.263568
4969.97,1.032843,6.465102,-4.399416
4974.975,0.8229704,6.181208,-4.535268
4979.98,0.6130978,5.897317,-4.671122
4984.985,0.4032252,5.613429,-4.806979
4989.99,0.1933525,5.329544,-4.942839
4994.995,-0.01652008,5.045662,-5.078702
5000,-0.2263927,4.761783,-5.214568
