Time (ms),Avg stress (kPa),Upper (kPa),Lower (kPa)
3478.478,276.8286,282.3462,271.3111
3483.483,276.821,282.3515,271.2904
3488.488,276.8067,282.3482,271.2652
3493.493,276.7917,282.344,271.2395
3498.498,276.7768,282.3399,271.2136
3503.504,276.7618,282.3358,271.1878
3508.509,276.7468,282.3317,271.1619
3513.514,276.7318,282.3277,271.1359
3518.519,276.7202,282.317,271.1234
3523.524,276.712,282.2998,271.1242
3528.529,276.7038,282.2827,271.125
3533.534,276.6956,282.2656,271.1256
3538.539,276.6874,282.2486,271.1262
3543.544,276.6792,282.2318,271.1267
3548.549,276.671,282.2149,271.1272
3553.554,276.6629,282.1982,271.1275
3558.559,276.6547,282.1816,271.1278
3563.564,276.6465,282.165,271.1279
3568.569,276.6383,282.1485,271.128
3573.574,276.6301,282.1321,271.128
3578.579,276.6219,282.1158,271.1279
3583.584,276.6137,282.0996,271.1278
3588.589,276.6055,282.0835,271.1275
3593.594,276.5973,282.0674,271.1272
3598.599,276.5891,282.0514,271.1268
3603.604,276.5809,282.0356,271.1262
3608.609,276.5727,282.0198,271.1256
3613.614,276.5617,282.0009,271.1225
3618.619,276.5504,281.9818,271.119
3623.624,276.5391,281.9629,271.1153
3628.629,276.5292,281.9438,271.1146
3633.634,276.5198,281.9248,271.1148
3638.639,276.5104,281.906,271.1148
3643.644,276.501,281.8873,271.1147
3648.649,276.4916,281.8688,271.1145
3653.654,276.4822,281.8504,271.114
3658.659,276.4728,281.8322,271.1134
3663.664,276.4634,281.8142,271.1126
3668.669,276.454,281.7964,271.1117
3673.674,276.4446,281.7787,271.1106
3678.679,276.4352,281.7612,271.1093
3683.684,276.4258,281.7439,271.1078
3688.689,276.4164,281.7267,271.1062
3693.694,276.407,281.7097,271.1044
3698.699,276.3977,281.6929,271.1024
3703.704,276.3883,281.6762,271.1003
3708.709,276.3789,281.6598,271.0979
3713.714,276.3695,281.6435,271.0954
3718.719,276.3601,281.6274,271.0928
3723.724,276.3479,281.609,271.0869
3728.729,276.3357,281.5908,271.0806
3733.734,276.3234,281.5728,271.074
3738.739,276.2974,281.5635,271.0314
3743.744,276.2707,281.5547,270.9867
3748.749,276.244,281.546,270.942
3753.754,276.2108,281.5194,270.9022
3758.759,276.1754,281.4868,270.864
3763.764,276.14,281.4542,270.8258
3768.769,276.1046,281.4216,270.7876
3773.774,276.0692,281.3891,270.7494
3778.779,276.0338,281.3565,270.7111
3783.784,275.9984,281.3241,270.6728
3788.789,275.963,281.2916,270.6344
3793.794,275.9276,281.2592,270.5961
3798.799,275.8922,281.2268,270.5577
3803.804,275.8569,281.1945,270.5192
3808.809,275.8215,281.1622,270.4808
3813.814,275.7861,281.1299,270.4423
3818.819,275.7507,281.0976,270.4037
3823.824,275.7153,281.0654,270.3652
3828.829,275.6759,281.0302,270.3216
3833.834,275.6163,280.98,270.2525
3838.839,275.5567,280.9305,270.1828
3843.844,275.497,280.8817,270.1124
3848.849,275.4374,280.8335,270.0413
3853.854,275.3778,280.786,269.9696
3858.859,275.3182,280.7391,269.8973
3863.864,275.2586,280.6929,269.8242
3868.869,275.199,280.6474,269.7506
3873.874,275.1394,280.6024,269.6763
3878.879,275.0515,280.4769,269.6261
3883.884,274.9555,280.3282,269.5828
3888.889,274.8595,280.1797,269.5393
3893.894,274.7159,280.0508,269.381
3898.899,274.5376,279.9369,269.1383
3903.904,274.3593,279.824,268.8946
3908.909,274.181,279.712,268.65
3913.914,274.0027,279.6009,268.4046
3918.919,273.8244,279.4906,268.1582
3923.924,273.6461,279.3812,267.9111
3928.929,273.4678,279.2726,267.6631
3933.934,273.2896,279.1648,267.4143
3938.939,273.0278,278.9976,267.058
3943.944,272.634,278.7496,266.5183
3948.949,272.2402,278.5207,265.9596
3953.954,271.8463,278.3094,265.3833
3958.959,271.4525,278.1142,264.7909
3963.964,271.0587,277.9338,264.1837
3968.969,270.6649,277.7668,263.563
3973.974,270.2711,277.612,262.9302
3978.979,269.8773,277.4683,262.2863
3983.984,269.4835,277.3345,261.6325
3988.989,268.9352,276.7534,261.117
3993.994,268.3864,276.1809,260.5918
3998.999,267.8376,275.6187,260.0565
4004.004,267.1085,275.009,259.208
4009.009,266.3344,274.3878,258.2809
4014.014,265.5602,273.7686,257.3518
4019.019,264.7861,273.1513,256.4209
4024.024,264.0119,272.5357,255.4882
4029.029,263.2378,271.9217,254.5538
4034.034,262.3113,271.3253,253.2974
4039.039,261.2859,270.7464,251.8253
4044.044,260.2604,270.1754,250.3454
4049.049,259.2349,269.611,248.8588
4054.054,258.2095,269.0526,247.3664
4059.059,257.184,268.4992,245.8688
4064.064,256.1586,267.9505,244.3667
4069.069,255.1331,267.4057,242.8605
4074.074,254.1076,266.8644,241.3508
4079.079,253.0822,266.3264,239.838
4084.084,252.0567,265.7911,238.3223
4089.089,251.0313,265.2584,236.8041
4094.094,250.0009,264.714,235.2879
4099.099,248.7159,263.4464,233.9855
4104.104,247.4309,262.1864,232.6754
4109.109,246.1391,260.9289,231.3493
4114.114,244.5414,259.4517,229.631
4119.119,242.9436,257.9795,227.9078
4124.124,241.3459,256.512,226.1797
4129.129,239.7481,255.0494,224.4469
4134.134,238.1504,253.5913,222.7095
4139.139,236.5527,252.1376,220.9677
4144.144,234.7364,250.7771,218.6957
4149.149,232.7908,249.4722,216.1094
4154.154,230.8452,248.1696,213.5207
4159.159,228.8996,246.8693,210.9298
4164.164,226.954,245.5709,208.337
4169.169,225.0084,244.2743,205.7424
4174.174,223.0627,242.9793,203.1462
4179.179,221.1171,241.6856,200.5486
4184.184,219.1715,240.3933,197.9497
4189.189,217.2259,239.1022,195.3496
4194.194,215.2803,237.8122,192.7484
4199.199,213.3347,236.5232,190.1462
4204.204,211.3145,235.0255,187.6036
4209.209,209.0591,232.8703,185.2478
4214.214,206.8036,230.721,182.8861
4219.219,204.5345,228.5659,180.503
4224.224,201.9683,226.1664,177.7702
4229.229,199.4021,223.7691,175.0351
4234.234,196.8359,221.3741,172.2977
4239.239,194.2697,218.9813,169.5581
4244.244,191.7036,216.5908,166.8164
4249.249,189.1374,214.2023,164.0724
4254.254,186.4297,211.8918,160.9675
4259.259,183.697,209.5948,157.7991
4264.264,180.9642,207.2979,154.6306
4269.269,178.2315,205.001,151.4621
4274.274,175.4988,202.7041,148.2936
4279.279,172.7661,200.4072,145.125
4284.284,170.0334,198.1104,141.9564
4289.289,167.3007,195.8135,138.7878
4294.294,164.568,193.5167,135.6192
4299.299,161.8353,191.2199,132.4506
4304.304,159.1026,188.9232,129.282
4309.309,156.3699,186.6264,126.1133
4314.314,153.5843,184.1804,122.9883
4319.319,150.6506,181.3155,119.9856
4324.324,147.7168,178.4511,116.9825
4329.329,144.7674,175.5759,113.9589
4334.334,141.7747,172.6695,110.8799
4339.339,138.782,169.7631,107.8009
4344.344,135.7893,166.8566,104.7219
4349.349,132.7966,163.9502,101.6429
4354.354,129.8038,161.0438,98.56385
4359.359,126.8233,158.1308,95.5157
4364.364,123.9996,155.1334,92.86582
4369.369,121.176,152.1373,90.21466
4374.374,118.3523,149.1425,87.56218
4379.379,115.5287,146.149,84.90836
4384.384,112.705,143.1568,82.25318
4389.389,109.8814,140.1661,79.59663
4394.394,107.0577,137.1767,76.93867
4399.399,104.2341,134.1888,74.27928
4404.404,101.4104,131.2024,71.61845
4409.409,98.58675,128.2174,68.95614
4414.414,95.76309,125.2339,66.29233
4419.419,92.93944,122.2519,63.62699
4424.424,90.15451,119.3829,60.92617
4429.429,87.4108,116.6345,58.1871
4434.434,84.66708,113.8884,55.44572
4439.439,82.01715,111.1921,52.84217
4444.444,79.5995,108.617,50.58204
4449.449,77.18186,106.0463,48.3174
4454.454,74.76421,103.4802,46.04819
4459.459,72.34657,100.9188,43.77433
4464.464,69.92892,98.36208,41.49576
4469.469,67.54291,95.79435,39.29147
4474.474,65.46257,93.07627,37.84888
4479.479,63.38224,90.3583,36.40618
4484.484,61.3019,87.64046,34.96335
4489.489,59.22157,84.92275,33.52038
4494.494,57.14123,82.2052,32.07727
4499.499,55.0609,79.4878,30.634
4504.505,52.98057,76.77057,29.19056
4509.51,50.90023,74.05352,27.74694
4514.515,48.8199,71.33668,26.30311
4519.52,46.73956,68.62005,24.85907
4524.525,44.65923,65.90367,23.41479
4529.53,42.57889,63.18754,21.97025
4534.535,40.76454,61.23472,20.29436
4539.54,39.06083,59.60319,18.51846
4544.545,37.35712,57.97613,16.7381
4549.55,35.6534,56.35348,14.95333
4554.555,33.94969,54.73519,13.1642
4559.56,32.24598,53.1212,11.37076
4564.565,30.62355,51.54498,9.702121
4569.57,29.17985,50.04504,8.314652
4574.575,27.73614,48.54682,6.925454
4579.58,26.38435,47.01678,5.751919
4584.585,25.2319,45.41609,5.047703
4589.59,24.07945,43.81792,4.340976
4594.595,22.927,42.22243,3.631563
4599.6,21.77455,40.62982,2.919275
4604.605,20.6221,39.04029,2.203907
4609.61,19.46965,37.45406,1.485232
4614.615,18.3172,35.87139,0.7630074
4619.62,17.16475,34.29253,0.03696411
4624.625,16.0123,32.71779,-0.6931899
4629.63,14.85985,31.14747,-1.427774
4634.635,13.7074,29.58193,-2.167139
4639.64,12.55495,28.02156,-2.911667
4644.645,11.4025,26.46677,-3.661778
4649.65,10.25005,24.91803,-4.417931
4654.655,9.097597,23.37582,-5.180629
4659.66,8.121387,22.36236,-6.119587
4664.665,7.209958,21.54789,-7.127969
4669.67,6.29853,20.7405,-8.143443
4674.675,5.539934,19.92537,-8.845502
4679.68,4.914488,19.10027,-9.27129
4684.685,4.289041,18.27682,-9.698735
4689.69,3.742542,17.46119,-9.976103
4694.695,3.264003,16.65176,-10.12375
4699.7,2.785464,15.8431,-10.27217
4704.705,2.306926,15.03527,-10.42142
4709.71,1.828387,14.22833,-10.57155
4714.715,1.349848,13.42235,-10.72266
4719.72,0.871309,12.61743,-10.87481
4724.725,0.3927702,11.81364,-11.0281
4729.73,-0.08576865,11.01109,-11.18262
4734.735,-0.5643075,10.20988,-11.3385
4739.74,-1.042846,9.410149,-11.49584
4744.745,-1.521385,8.61203,-11.6548
4749.75,-1.999924,7.815683,-11.81553
4754.755,-2.478463,7.021284,-11.97821
4759.76,-2.957002,6.229034,-12.14304
4764.765,-3.435541,5.439162,-12.31024
4769.77,-3.779246,5.044622,-12.60311
4774.775,-4.078769,4.779745,-12.93728
4779.78,-4.378292,4.515596,-13.27218
4784.785,-4.677814,4.252167,-13.6078
4789.79,-4.977337,3.98945,-13.94412
4794.795,-5.27686,3.727435,-14.28116
4799.8,-5.483844,3.459863,-14.42755
4804.805,-5.617945,3.187724,-14.42361
4809.81,-5.752046,2.915858,-14.41995
4814.815,-5.886147,2.644279,-14.41657
4819.82,-6.020248,2.373001,-14.4135
4824.825,-6.154349,2.102039,-14.41074
4829.83,-6.28845,1.831408,-14.40831
4834.835,-6.422551,1.561126,-14.40623
4839.84,-6.556652,1.291211,-14.40451
4844.845,-6.690753,1.021683,-14.40319
4849.85,-6.824854,0.7525608,-14.40227
4854.855,-6.958954,0.4838682,-14.40178
4859.86,-7.093055,0.2156284,-14.40174
4864.865,-7.227156,-0.05213312,-14.40218
4869.87,-7.361257,-0.3193892,-14.40313
4874.875,-7.495358,-0.5861106,-14.40461
4879.88,-7.551063,-0.6311286,-14.471
4884.885,-7.604757,-0.6704658,-14.53905
4889.89,-7.658452,-0.7097995,-14.6071
4894.895,-7.712146,-0.7491297,-14.67516
4899.9,-7.76584,-0.7884565,-14.74322
4904.905,-7.819535,-0.82778,-14.81129
4909.91,-7.859573,-0.8572427,-14.8619
4914.915,-7.895785,-0.8837532,-14.90782
4919.92,-7.931997,-0.9100503,-14.95394
4924.925,-7.947117,-0.9479688,-14.94627
4929.93,-7.947238,-0.9942565,-14.90022
4934.935,-7.94736,-1.040542,-14.85418
4939.94,-7.947481,-1.086824,-14.80814
4944.945,-7.947602,-1.133103,-14.7621
4949.95,-7.947723,-1.17938,-14.71607
4954.955,-7.947844,-1.225654,-14.67003
4959.96,-7.947965,-1.271925,-14.62401
4964.965,-7.948087,-1.318193,-14.57798
4969.97,-7.948208,-1.364457,-14.53196
4974.975,-7.948329,-1.410719,-14.48594
4979.98,-7.94845,-1.456978,-14.43992
4984.985,-7.948571,-1.503233,-14.39391
4989.99,-7.948692,-1.549485,-14.3479
4994.995,-7.948813,-1.595733,-14.30189
5000,-7.948935,-1.641978,-14.25589
