Time (ms),Stress at 0.00 mm (kPa),Stress at 0.26 mm (kPa),Stress at 0.46 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.06 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa),Stress at 4.05 mm (kPa),Stress at 4.25 mm (kPa),Stress at 4.45 mm (kPa),Stress at 4.65 mm (kPa),Stress at 4.85 mm (kPa)
964,368.02403,344.87711,324.57207,301.79263,277.12581,244.24571,219.82034,191.60596,162.44202,142.17636,114.5357,91.828613,67.856389,50.45699,26.879148,0,0,0,0,0,0,0,0,0,0
965,368.11331,344.96077,324.65081,301.86584,277.19304,244.30496,219.87367,191.65244,162.48143,142.21085,114.56349,91.85089,67.872851,50.46923,26.885669,0,0,0,0,0,0,0,0,0,0
966,368.20259,345.04444,324.72955,301.93905,277.26027,244.36422,219.927,191.69893,162.52084,142.24534,114.59127,91.873167,67.889312,50.481471,26.89219,0,0,0,0,0,0,0,0,0,0
967,368.29187,345.12811,324.80828,302.01227,277.3275,244.42347,219.98032,191.74541,162.56025,142.27983,114.61906,91.895444,67.905774,50.493711,26.89871,0,0,0,0,0,0,0,0,0,0
968,368.38115,345.21177,324.88702,302.08548,277.39473,244.48272,220.03365,191.79189,162.59965,142.31432,114.64684,91.917722,67.922235,50.505952,26.905231,0,0,0,0,0,0,0,0,0,0
969,368.47043,345.29544,324.96576,302.15869,277.46196,244.54197,220.08698,191.83837,162.63906,142.34882,114.67463,91.939999,67.938697,50.518193,26.911752,0,0,0,0,0,0,0,0,0,0
970,368.55971,345.3791,325.0445,302.23191,277.52919,244.60123,220.1403,191.88486,162.67847,142.38331,114.70241,91.962276,67.955158,50.530433,26.918273,0,0,0,0,0,0,0,0,0,0
971,368.64899,345.46277,325.12324,302.30512,277.59642,244.66048,220.19363,191.93134,162.71788,142.4178,114.7302,91.984553,67.97162,50.542674,26.924793,0,0,0,0,0,0,0,0,0,0
972,368.73827,345.54643,325.20198,302.37833,277.66365,244.71973,220.24696,191.97782,162.75728,142.45229,114.75799,92.00683,67.988082,50.554914,26.931314,0,0,0,0,0,0,0,0,0,0
973,368.82755,345.6301,325.28072,302.45155,277.73088,244.77898,220.30029,192.0243,162.79669,142.48678,114.78577,92.029107,68.004543,50.567155,26.937835,0,0,0,0,0,0,0,0,0,0
974,368.91684,345.71376,325.35946,302.52476,277.7981,244.83824,220.35361,192.07079,162.8361,142.52127,114.81356,92.051384,68.021005,50.579395,26.944355,0,0,0,0,0,0,0,0,0,0
975,369.00612,345.79743,325.4382,302.59797,277.86533,244.89749,220.40694,192.11727,162.87551,142.55576,114.84134,92.073661,68.037466,50.591636,26.950876,0,0,0,0,0,0,0,0,0,0
976,369.0954,345.88109,325.51694,302.67118,277.93256,244.95674,220.46027,192.16375,162.91491,142.59025,114.86913,92.095938,68.053928,50.603876,26.957397,0,0,0,0,0,0,0,0,0,0
977,369.18468,345.96476,325.59568,302.7444,277.99979,245.01599,220.51359,192.21023,162.95432,142.62474,114.89691,92.118215,68.070389,50.616117,26.963918,0,0,0,0,0,0,0,0,0,0
978,369.27396,346.04842,325.67442,302.81761,278.06702,245.07525,220.56692,192.25672,162.99373,142.65924,114.9247,92.140492,68.086851,50.628358,26.970438,0,0,0,0,0,0,0,0,0,0
979,369.36324,346.13209,325.75316,302.89082,278.13425,245.1345,220.62025,192.3032,163.03313,142.69373,114.95249,92.162769,68.103312,50.640598,26.976959,0,0,0,0,0,0,0,0,0,0
980,369.45252,346.21575,325.83189,302.96404,278.20148,245.19375,220.67358,192.34968,163.07254,142.72822,114.98027,92.185046,68.119774,50.652839,26.98348,0,0,0,0,0,0,0,0,0,0
981,369.5418,346.29942,325.91063,303.03725,278.26871,245.253,220.7269,192.39616,163.11195,142.76271,115.00806,92.207323,68.136235,50.665079,26.990001,0,0,0,0,0,0,0,0,0,0
982,369.63108,346.38308,325.98937,303.11046,278.33594,245.31226,220.78023,192.44265,163.15136,142.7972,115.03584,92.2296,68.152697,50.67732,26.996521,0,0,0,0,0,0,0,0,0,0
983,369.72036,346.46675,326.06811,303.18368,278.40317,245.37151,220.83356,192.48913,163.19076,142.83169,115.06363,92.251877,68.169159,50.68956,27.003042,0,0,0,0,0,0,0,0,0,0
984,369.80964,346.55041,326.14685,303.25689,278.4704,245.43076,220.88688,192.53561,163.23017,142.86618,115.09141,92.274155,68.18562,50.701801,27.009563,0,0,0,0,0,0,0,0,0,0
985,369.89892,346.63408,326.22559,303.3301,278.53762,245.49001,220.94021,192.58209,163.26958,142.90067,115.1192,92.296432,68.202082,50.714042,27.016083,0,0,0,0,0,0,0,0,0,0
986,369.9882,346.71774,326.30433,303.40332,278.60485,245.54927,220.99354,192.62858,163.30899,142.93516,115.14699,92.318709,68.218543,50.726282,27.022604,0,0,0,0,0,0,0,0,0,0
987,370.07748,346.80141,326.38307,303.47653,278.67208,245.60852,221.04687,192.67506,163.34839,142.96966,115.17477,92.340986,68.235005,50.738523,27.029125,0,0,0,0,0,0,0,0,0,0
988,370.16676,346.88507,326.46181,303.54974,278.73931,245.66777,221.10019,192.72154,163.3878,143.00415,115.20256,92.363263,68.251466,50.750763,27.035646,0,0,0,0,0,0,0,0,0,0
989,370.25604,346.96874,326.54055,303.62295,278.80654,245.72702,221.15352,192.76802,163.42721,143.03864,115.23034,92.38554,68.267928,50.763004,27.042166,0,0,0,0,0,0,0,0,0,0
990,370.34532,347.0524,326.61929,303.69617,278.87377,245.78628,221.20685,192.8145,163.46662,143.07313,115.25813,92.407817,68.284389,50.775244,27.048687,0,0,0,0,0,0,0,0,0,0
991,370.4346,347.13607,326.69803,303.76938,278.941,245.84553,221.26017,192.86099,163.50602,143.10762,115.28591,92.430094,68.300851,50.787485,27.055208,0,0,0,0,0,0,0,0,0,0
992,370.52388,347.21973,326.77676,303.84259,279.00823,245.90478,221.3135,192.90747,163.54543,143.14211,115.3137,92.452371,68.317312,50.799725,27.061728,0,0,0,0,0,0,0,0,0,0
993,370.61316,347.3034,326.8555,303.91581,279.07546,245.96403,221.36683,192.95395,163.58484,143.1766,115.34148,92.474648,68.333774,50.811966,27.068249,0,0,0,0,0,0,0,0,0,0
994,370.70244,347.38706,326.93424,303.98902,279.14269,246.02329,221.42015,193.00043,163.62425,143.21109,115.36927,92.496925,68.350236,50.824207,27.07477,0,0,0,0,0,0,0,0,0,0
995,370.79172,347.47073,327.01298,304.06223,279.20991,246.08254,221.47348,193.04692,163.66365,143.24558,115.39706,92.519202,68.366697,50.836447,27.081291,0,0,0,0,0,0,0,0,0,0
996,370.881,347.55439,327.09172,304.13545,279.27714,246.14179,221.52681,193.0934,163.70306,143.28008,115.42484,92.541479,68.383159,50.848688,27.087811,0,0,0,0,0,0,0,0,0,0
997,370.97028,347.63806,327.17046,304.20866,279.34437,246.20104,221.58014,193.13988,163.74247,143.31457,115.45263,92.563756,68.39962,50.860928,27.094332,0,0,0,0,0,0,0,0,0,0
998,371.05956,347.72172,327.2492,304.28187,279.4116,246.2603,221.63346,193.18636,163.78188,143.34906,115.48041,92.586033,68.416082,50.873169,27.100853,0,0,0,0,0,0,0,0,0,0
999,371.14884,347.80539,327.32794,304.35509,279.47883,246.31955,221.68679,193.23285,163.82128,143.38355,115.5082,92.60831,68.432543,50.885409,27.107373,0,0,0,0,0,0,0,0,0,0
1000,371.23813,347.88905,327.40668,304.4283,279.54606,246.3788,221.74012,193.27933,163.86069,143.41804,115.53598,92.630588,68.449005,50.89765,27.113894,0,0,0,0,0,0,0,0,0,0
1001,371.32741,347.97272,327.48542,304.50151,279.61329,246.43805,221.79344,193.32581,163.9001,143.45253,115.56377,92.652865,68.465466,50.90989,27.120415,0,0,0,0,0,0,0,0,0,0
1002,371.41669,348.05638,327.56416,304.57472,279.68052,246.49731,221.84677,193.37229,163.93951,143.48702,115.59156,92.675142,68.481928,50.922131,27.126936,0,0,0,0,0,0,0,0,0,0
1003,371.50597,348.14005,327.6429,304.64794,279.74775,246.55656,221.9001,193.41878,163.97891,143.52151,115.61934,92.697419,68.498389,50.934372,27.133456,0,0,0,0,0,0,0,0,0,0
1004,371.59525,348.22371,327.72164,304.72115,279.81498,246.61581,221.95343,193.46526,164.01832,143.556,115.64713,92.719696,68.514851,50.946612,27.139977,0,0,0,0,0,0,0,0,0,0
1005,371.68453,348.30738,327.80037,304.79436,279.8822,246.67506,222.00675,193.51174,164.05773,143.5905,115.67491,92.741973,68.531313,50.958853,27.146498,0,0,0,0,0,0,0,0,0,0
1006,371.77381,348.39104,327.87911,304.86758,279.94943,246.73432,222.06008,193.55822,164.09714,143.62499,115.7027,92.76425,68.547774,50.971093,27.153018,0,0,0,0,0,0,0,0,0,0
1007,371.86309,348.47471,327.95785,304.94079,280.01666,246.79357,222.11341,193.60471,164.13654,143.65948,115.73048,92.786527,68.564236,50.983334,27.159539,0,0,0,0,0,0,0,0,0,0
1008,371.95237,348.55837,328.03659,305.014,280.08389,246.85282,222.16673,193.65119,164.17595,143.69397,115.75827,92.808804,68.580697,50.995574,27.16606,0,0,0,0,0,0,0,0,0,0
1009,372.04165,348.64204,328.11533,305.08722,280.15112,246.91207,222.22006,193.69767,164.21536,143.72846,115.78606,92.831081,68.597159,51.007815,27.172581,0,0,0,0,0,0,0,0,0,0
1010,372.13093,348.7257,328.19407,305.16043,280.21835,246.97133,222.27339,193.74415,164.25477,143.76295,115.81384,92.853358,68.61362,51.020055,27.179101,0,0,0,0,0,0,0,0,0,0
1011,372.22021,348.80937,328.27281,305.23364,280.28558,247.03058,222.32672,193.79064,164.29417,143.79744,115.84163,92.875635,68.630082,51.032296,27.185622,0,0,0,0,0,0,0,0,0,0
1012,372.30949,348.89303,328.35155,305.30685,280.35281,247.08983,222.38004,193.83712,164.33358,143.83193,115.86941,92.897912,68.646543,51.044537,27.192143,0,0,0,0,0,0,0,0,0,0
1013,372.39877,348.9767,328.43029,305.38007,280.42004,247.14908,222.43337,193.8836,164.37299,143.86642,115.8972,92.920189,68.663005,51.056777,27.198663,0,0,0,0,0,0,0,0,0,0
1014,372.48805,349.06036,328.50903,305.45328,280.48727,247.20834,222.4867,193.93008,164.4124,143.90092,115.92498,92.942466,68.679466,51.069018,27.205184,0,0,0,0,0,0,0,0,0,0
1015,372.57733,349.14403,328.58777,305.52649,280.5545,247.26759,222.54002,193.97657,164.4518,143.93541,115.95277,92.964743,68.695928,51.081258,27.211705,0,0,0,0,0,0,0,0,0,0
1016,372.66661,349.22769,328.66651,305.59971,280.62172,247.32684,222.59335,194.02305,164.49121,143.9699,115.98056,92.987021,68.71239,51.093499,27.218226,0,0,0,0,0,0,0,0,0,0
1017,372.75589,349.31136,328.74524,305.67292,280.68895,247.38609,222.64668,194.06953,164.53062,144.00439,116.00834,93.009298,68.728851,51.105739,27.224746,0,0,0,0,0,0,0,0,0,0
1018,372.84517,349.39502,328.82398,305.74613,280.75618,247.44535,222.7,194.11601,164.57003,144.03888,116.03613,93.031575,68.745313,51.11798,27.231267,0,0,0,0,0,0,0,0,0,0
1019,372.93445,349.47869,328.90272,305.81935,280.82341,247.5046,222.75333,194.1625,164.60943,144.07337,116.06391,93.053852,68.761774,51.13022,27.237788,0,0,0,0,0,0,0,0,0,0
1020,373.02373,349.56235,328.98146,305.89256,280.89064,247.56385,222.80666,194.20898,164.64884,144.10786,116.0917,93.076129,68.778236,51.142461,27.244308,0,0,0,0,0,0,0,0,0,0
1021,373.11301,349.64602,329.0602,305.96577,280.95787,247.62311,222.85999,194.25546,164.68825,144.14235,116.11948,93.098406,68.794697,51.154702,27.250829,0,0,0,0,0,0,0,0,0,0
1022,373.20229,349.72968,329.13894,306.03899,281.0251,247.68236,222.91331,194.30194,164.72765,144.17684,116.14727,93.120683,68.811159,51.166942,27.25735,0,0,0,0,0,0,0,0,0,0
1023,373.29157,349.81335,329.21768,306.1122,281.09233,247.74161,222.96664,194.34843,164.76706,144.21134,116.17505,93.14296,68.82762,51.179183,27.263871,0,0,0,0,0,0,0,0,0,0
1024,373.38085,349.89702,329.29642,306.18541,281.15956,247.80086,223.01997,194.39491,164.80647,144.24583,116.20284,93.165237,68.844082,51.191423,27.270391,0,0,0,0,0,0,0,0,0,0
1025,373.47013,349.98068,329.37516,306.25862,281.22679,247.86012,223.07329,194.44139,164.84588,144.28032,116.23063,93.187514,68.860543,51.203664,27.276912,0,0,0,0,0,0,0,0,0,0
1026,373.55942,350.06435,329.4539,306.33184,281.29401,247.91937,223.12662,194.48787,164.88528,144.31481,116.25841,93.209791,68.877005,51.215904,27.283433,0,0,0,0,0,0,0,0,0,0
1027,373.6487,350.14801,329.53264,306.40505,281.36124,247.97862,223.17995,194.53436,164.92469,144.3493,116.2862,93.232068,68.893467,51.228145,27.289954,0,0,0,0,0,0,0,0,0,0
1028,373.73798,350.23168,329.61138,306.47826,281.42847,248.03787,223.23328,194.58084,164.9641,144.38379,116.31398,93.254345,68.909928,51.240386,27.296474,0,0,0,0,0,0,0,0,0,0
1029,373.82726,350.31534,329.69012,306.55148,281.4957,248.09713,223.2866,194.62732,165.00351,144.41828,116.34177,93.276622,68.92639,51.252626,27.302995,0,0,0,0,0,0,0,0,0,0
1030,373.91654,350.39901,329.76885,306.62469,281.56293,248.15638,223.33993,194.6738,165.04291,144.45277,116.36955,93.298899,68.942851,51.264867,27.309516,0,0,0,0,0,0,0,0,0,0
1031,374.00581,350.48267,329.84759,306.6979,281.63016,248.21563,223.39325,194.72028,165.08232,144.48726,116.39734,93.321175,68.959312,51.277106,27.316036,0,0,0,0,0,0,0,0,0,0
1032,374.0379,350.51274,329.87589,306.72421,281.65432,248.23692,223.41242,194.73699,165.09648,144.49966,116.40733,93.329182,68.965229,51.281506,27.31838,0,0,0,0,0,0,0,0,0,0
1033,374.06999,350.54281,329.90419,306.75053,281.67848,248.25822,223.43159,194.7537,165.11065,144.51206,116.41731,93.337189,68.971145,51.285906,27.320724,0,0,0,0,0,0,0,0,0,0
1034,374.10208,350.57288,329.93249,306.77684,281.70265,248.27952,223.45076,194.7704,165.12481,144.52445,116.4273,93.345197,68.977062,51.290305,27.323067,0,0,0,0,0,0,0,0,0,0
1035,374.13417,350.60295,329.9608,306.80316,281.72681,248.30082,223.46992,194.78711,165.13898,144.53685,116.43729,93.353204,68.982979,51.294705,27.325411,0,0,0,0,0,0,0,0,0,0
1036,374.16626,350.63303,329.9891,306.82948,281.75098,248.32211,223.48909,194.80382,165.15314,144.54925,116.44727,93.361211,68.988896,51.299105,27.327755,0,0,0,0,0,0,0,0,0,0
1037,374.19835,350.6631,330.0174,306.85579,281.77514,248.34341,223.50826,194.82053,165.16731,144.56165,116.45726,93.369218,68.994813,51.303505,27.330099,0,0,0,0,0,0,0,0,0,0
1038,374.23045,350.69317,330.0457,306.88211,281.79931,248.36471,223.52743,194.83723,165.18147,144.57404,116.46725,93.377225,69.00073,51.307904,27.332442,0,0,0,0,0,0,0,0,0,0
1039,374.26254,350.72324,330.074,306.90842,281.82347,248.38601,223.54659,194.85394,165.19564,144.58644,116.47724,93.385232,69.006647,51.312304,27.334786,0,0,0,0,0,0,0,0,0,0
1040,374.29463,350.75332,330.1023,306.93474,281.84764,248.4073,223.56576,194.87065,165.2098,144.59884,116.48722,93.39324,69.012564,51.316704,27.33713,0,0,0,0,0,0,0,0,0,0
1041,374.32672,350.78339,330.13061,306.96105,281.8718,248.4286,223.58493,194.88736,165.22396,144.61124,116.49721,93.401247,69.01848,51.321103,27.339474,0,0,0,0,0,0,0,0,0,0
1042,374.35881,350.81346,330.15891,306.98737,281.89597,248.4499,223.6041,194.90406,165.23813,144.62363,116.5072,93.409254,69.024397,51.325503,27.341818,0,0,0,0,0,0,0,0,0,0
1043,374.3909,350.84353,330.18721,307.01368,281.92013,248.4712,223.62327,194.92077,165.25229,144.63603,116.51718,93.417261,69.030314,51.329903,27.344161,0,0,0,0,0,0,0,0,0,0
1044,374.42299,350.8736,330.21551,307.04,281.94429,248.49249,223.64243,194.93748,165.26646,144.64843,116.52717,93.425268,69.036231,51.334302,27.346505,0,0,0,0,0,0,0,0,0,0
1045,374.45508,350.90368,330.24381,307.06631,281.96846,248.51379,223.6616,194.95419,165.28062,144.66083,116.53716,93.433275,69.042148,51.338702,27.348849,0,0,0,0,0,0,0,0,0,0
1046,374.48717,350.93375,330.27211,307.09263,281.99262,248.53509,223.68077,194.97089,165.29479,144.67322,116.54715,93.441283,69.048065,51.343102,27.351193,0,0,0,0,0,0,0,0,0,0
1047,374.51926,350.96382,330.30042,307.11894,282.01679,248.55639,223.69994,194.9876,165.30895,144.68562,116.55713,93.44929,69.053982,51.347502,27.353536,0,0,0,0,0,0,0,0,0,0
1048,374.55135,350.99389,330.32872,307.14526,282.04095,248.57768,223.7191,195.00431,165.32312,144.69802,116.56712,93.457297,69.059899,51.351901,27.35588,0,0,0,0,0,0,0,0,0,0
1049,374.58344,351.02397,330.35702,307.17158,282.06512,248.59898,223.73827,195.02102,165.33728,144.71042,116.57711,93.465304,69.065815,51.356301,27.358224,0,0,0,0,0,0,0,0,0,0
1050,374.61553,351.05404,330.38532,307.19789,282.08928,248.62028,223.75744,195.03772,165.35144,144.72281,116.58709,93.473311,69.071732,51.360701,27.360568,0,0,0,0,0,0,0,0,0,0
1051,374.64762,351.08411,330.41362,307.22421,282.11345,248.64158,223.77661,195.05443,165.36561,144.73521,116.59708,93.481319,69.077649,51.3651,27.362912,0,0,0,0,0,0,0,0,0,0
1052,374.67971,351.11418,330.44192,307.25052,282.13761,248.66287,223.79577,195.07114,165.37977,144.74761,116.60707,93.489326,69.083566,51.3695,27.365255,0,0,0,0,0,0,0,0,0,0
1053,374.7118,351.14425,330.47023,307.27684,282.16178,248.68417,223.81494,195.08785,165.39394,144.76,116.61706,93.497333,69.089483,51.3739,27.367599,0,0,0,0,0,0,0,0,0,0
1054,374.74389,351.17433,330.49853,307.30315,282.18594,248.70547,223.83411,195.10455,165.4081,144.7724,116.62704,93.50534,69.0954,51.378299,27.369943,0,0,0,0,0,0,0,0,0,0
1055,374.77599,351.2044,330.52683,307.32947,282.2101,248.72677,223.85328,195.12126,165.42227,144.7848,116.63703,93.513347,69.101317,51.382699,27.372287,0,0,0,0,0,0,0,0,0,0
1056,374.80808,351.23447,330.55513,307.35578,282.23427,248.74806,223.87244,195.13797,165.43643,144.7972,116.64702,93.521354,69.107234,51.387099,27.37463,0,0,0,0,0,0,0,0,0,0
1057,374.84017,351.26454,330.58343,307.3821,282.25843,248.76936,223.89161,195.15468,165.4506,144.80959,116.657,93.529362,69.11315,51.391499,27.376974,0,0,0,0,0,0,0,0,0,0
1058,374.87226,351.29462,330.61173,307.40841,282.2826,248.79066,223.91078,195.17138,165.46476,144.82199,116.66699,93.537369,69.119067,51.395898,27.379318,0,0,0,0,0,0,0,0,0,0
1059,374.90435,351.32469,330.64004,307.43473,282.30676,248.81196,223.92995,195.18809,165.47892,144.83439,116.67698,93.545376,69.124984,51.400298,27.381662,0,0,0,0,0,0,0,0,0,0
1060,374.93644,351.35476,330.66834,307.46104,282.33093,248.83325,223.94912,195.2048,165.49309,144.84679,116.68697,93.553383,69.130901,51.404698,27.384006,0,0,0,0,0,0,0,0,0,0
1061,374.96853,351.38483,330.69664,307.48736,282.35509,248.85455,223.96828,195.22151,165.50725,144.85918,116.69695,93.56139,69.136818,51.409097,27.386349,0,0,0,0,0,0,0,0,0,0
1062,375.00062,351.4149,330.72494,307.51368,282.37926,248.87585,223.98745,195.23821,165.52142,144.87158,116.70694,93.569398,69.142735,51.413497,27.388693,0,0,0,0,0,0,0,0,0,0
1063,375.03271,351.44498,330.75324,307.53999,282.40342,248.89715,224.00662,195.25492,165.53558,144.88398,116.71693,93.577405,69.148652,51.417897,27.391037,0,0,0,0,0,0,0,0,0,0
1064,375.0648,351.47505,330.78154,307.56631,282.42759,248.91844,224.02579,195.27163,165.54975,144.89638,116.72691,93.585412,69.154568,51.422296,27.393381,0,0,0,0,0,0,0,0,0,0
1065,375.09689,351.50512,330.80985,307.59262,282.45175,248.93974,224.04495,195.28834,165.56391,144.90877,116.7369,93.593419,69.160485,51.426696,27.395725,0,0,0,0,0,0,0,0,0,0
1066,375.12898,351.53519,330.83815,307.61894,282.47591,248.96104,224.06412,195.30504,165.57808,144.92117,116.74689,93.601426,69.166402,51.431096,27.398068,0,0,0,0,0,0,0,0,0,0
1067,375.16107,351.56527,330.86645,307.64525,282.50008,248.98234,224.08329,195.32175,165.59224,144.93357,116.75688,93.609433,69.172319,51.435495,27.400412,0,0,0,0,0,0,0,0,0,0
1068,375.19316,351.59534,330.89475,307.67157,282.52424,249.00363,224.10246,195.33846,165.6064,144.94596,116.76686,93.617441,69.178236,51.439895,27.402756,0,0,0,0,0,0,0,0,0,0
1069,375.22525,351.62541,330.92305,307.69788,282.54841,249.02493,224.12162,195.35517,165.62057,144.95836,116.77685,93.625448,69.184153,51.444295,27.4051,0,0,0,0,0,0,0,0,0,0
1070,375.25734,351.65548,330.95136,307.7242,282.57257,249.04623,224.14079,195.37187,165.63473,144.97076,116.78684,93.633455,69.19007,51.448695,27.407443,0,0,0,0,0,0,0,0,0,0
1071,375.28943,351.68555,330.97966,307.75051,282.59674,249.06753,224.15996,195.38858,165.6489,144.98316,116.79682,93.641462,69.195987,51.453094,27.409787,0,0,0,0,0,0,0,0,0,0
1072,375.32153,351.71563,331.00796,307.77683,282.6209,249.08882,224.17913,195.40529,165.66306,144.99555,116.80681,93.649469,69.201903,51.457494,27.412131,0,0,0,0,0,0,0,0,0,0
1073,375.35362,351.7457,331.03626,307.80315,282.64507,249.11012,224.1983,195.422,165.67723,145.00795,116.8168,93.657476,69.20782,51.461894,27.414475,0,0,0,0,0,0,0,0,0,0
1074,375.38571,351.77577,331.06456,307.82946,282.66923,249.13142,224.21746,195.4387,165.69139,145.02035,116.82679,93.665484,69.213737,51.466293,27.416819,0,0,0,0,0,0,0,0,0,0
1075,375.4178,351.80584,331.09286,307.85578,282.6934,249.15272,224.23663,195.45541,165.70556,145.03275,116.83677,93.673491,69.219654,51.470693,27.419162,0,0,0,0,0,0,0,0,0,0
1076,375.44989,351.83592,331.12117,307.88209,282.71756,249.17401,224.2558,195.47212,165.71972,145.04514,116.84676,93.681498,69.225571,51.475093,27.421506,0,0,0,0,0,0,0,0,0,0
1077,375.48198,351.86599,331.14947,307.90841,282.74172,249.19531,224.27497,195.48883,165.73388,145.05754,116.85675,93.689505,69.231488,51.479492,27.42385,0,0,0,0,0,0,0,0,0,0
1078,375.51407,351.89606,331.17777,307.93472,282.76589,249.21661,224.29413,195.50553,165.74805,145.06994,116.86674,93.697512,69.237405,51.483892,27.426194,0,0,0,0,0,0,0,0,0,0
1079,375.54616,351.92613,331.20607,307.96104,282.79005,249.23791,224.3133,195.52224,165.76221,145.08234,116.87672,93.70552,69.243322,51.488292,27.428537,0,0,0,0,0,0,0,0,0,0
1080,375.57825,351.95621,331.23437,307.98735,282.81422,249.2592,224.33247,195.53895,165.77638,145.09473,116.88671,93.713527,69.249238,51.492692,27.430881,0,0,0,0,0,0,0,0,0,0
1081,375.61034,351.98628,331.26267,308.01367,282.83838,249.2805,224.35164,195.55565,165.79054,145.10713,116.8967,93.721534,69.255155,51.497091,27.433225,0,0,0,0,0,0,0,0,0,0
1082,375.64243,352.01635,331.29098,308.03998,282.86255,249.3018,224.3708,195.57236,165.80471,145.11953,116.90668,93.729541,69.261072,51.501491,27.435569,0,0,0,0,0,0,0,0,0,0
1083,375.67452,352.04642,331.31928,308.0663,282.88671,249.3231,224.38997,195.58907,165.81887,145.13192,116.91667,93.737548,69.266989,51.505891,27.437913,0,0,0,0,0,0,0,0,0,0
1084,375.70661,352.07649,331.34758,308.09261,282.91088,249.34439,224.40914,195.60578,165.83304,145.14432,116.92666,93.745555,69.272906,51.51029,27.440256,0,0,0,0,0,0,0,0,0,0
1085,375.7387,352.10657,331.37588,308.11893,282.93504,249.36569,224.42831,195.62248,165.8472,145.15672,116.93665,93.753563,69.278823,51.51469,27.4426,0,0,0,0,0,0,0,0,0,0
1086,375.77079,352.13664,331.40418,308.14525,282.9592,249.38699,224.44747,195.63919,165.86136,145.16912,116.94663,93.76157,69.28474,51.51909,27.444944,0,0,0,0,0,0,0,0,0,0
1087,375.80288,352.16671,331.43248,308.17156,282.98337,249.40829,224.46664,195.6559,165.87553,145.18151,116.95662,93.769577,69.290657,51.523489,27.447288,0,0,0,0,0,0,0,0,0,0
1088,375.83497,352.19678,331.46079,308.19788,283.00753,249.42958,224.48581,195.67261,165.88969,145.19391,116.96661,93.777584,69.296573,51.527889,27.449631,0,0,0,0,0,0,0,0,0,0
1089,375.86707,352.22686,331.48909,308.22419,283.0317,249.45088,224.50498,195.68931,165.90386,145.20631,116.97659,93.785591,69.30249,51.532289,27.451975,0,0,0,0,0,0,0,0,0,0
1090,375.89916,352.25693,331.51739,308.25051,283.05586,249.47218,224.52415,195.70602,165.91802,145.21871,116.98658,93.793598,69.308407,51.536689,27.454319,0,0,0,0,0,0,0,0,0,0
1091,375.93125,352.287,331.54569,308.27682,283.08003,249.49348,224.54331,195.72273,165.93219,145.2311,116.99657,93.801606,69.314324,51.541088,27.456663,0,0,0,0,0,0,0,0,0,0
1092,375.96334,352.31707,331.57399,308.30314,283.10419,249.51477,224.56248,195.73944,165.94635,145.2435,117.00656,93.809613,69.320241,51.545488,27.459007,0,0,0,0,0,0,0,0,0,0
1093,375.99543,352.34714,331.60229,308.32945,283.12836,249.53607,224.58165,195.75614,165.96052,145.2559,117.01654,93.81762,69.326158,51.549888,27.46135,0,0,0,0,0,0,0,0,0,0
1094,376.02752,352.37722,331.6306,308.35577,283.15252,249.55737,224.60082,195.77285,165.97468,145.2683,117.02653,93.825627,69.332075,51.554287,27.463694,0,0,0,0,0,0,0,0,0,0
1095,376.05961,352.40729,331.6589,308.38208,283.17669,249.57867,224.61998,195.78956,165.98884,145.28069,117.03652,93.833634,69.337992,51.558687,27.466038,0,0,0,0,0,0,0,0,0,0
1096,376.0917,352.43736,331.6872,308.4084,283.20085,249.59996,224.63915,195.80627,166.00301,145.29309,117.0465,93.841642,69.343908,51.563087,27.468382,0,0,0,0,0,0,0,0,0,0
1097,376.12379,352.46743,331.7155,308.43471,283.22501,249.62126,224.65832,195.82297,166.01717,145.30549,117.05649,93.849649,69.349825,51.567486,27.470725,0,0,0,0,0,0,0,0,0,0
1098,376.15588,352.49751,331.7438,308.46103,283.24918,249.64256,224.67749,195.83968,166.03134,145.31789,117.06648,93.857656,69.355742,51.571886,27.473069,0,0,0,0,0,0,0,0,0,0
1099,376.18797,352.52758,331.7721,308.48735,283.27334,249.66386,224.69665,195.85639,166.0455,145.33028,117.07647,93.865663,69.361659,51.576286,27.475413,0,0,0,0,0,0,0,0,0,0
1100,376.22006,352.55765,331.80041,308.51366,283.29751,249.68515,224.71582,195.8731,166.05967,145.34268,117.08645,93.87367,69.367576,51.580685,27.477757,0,0,0,0,0,0,0,0,0,0
1101,376.25215,352.58772,331.82871,308.53998,283.32167,249.70645,224.73499,195.8898,166.07383,145.35508,117.09644,93.881677,69.373493,51.585085,27.480101,0,0,0,0,0,0,0,0,0,0
1102,376.28424,352.61779,331.85701,308.56629,283.34584,249.72775,224.75416,195.90651,166.088,145.36747,117.10643,93.889685,69.37941,51.589485,27.482444,0,0,0,0,0,0,0,0,0,0
