Time (ms),Stress at 0.00 mm (kPa),Stress at 0.33 mm (kPa),Stress at 0.54 mm (kPa),Stress at 0.68 mm (kPa),Stress at 0.89 mm (kPa),Stress at 1.12 mm (kPa),Stress at 1.32 mm (kPa),Stress at 1.52 mm (kPa),Stress at 1.70 mm (kPa),Stress at 1.89 mm (kPa),Stress at 2.11 mm (kPa),Stress at 2.31 mm (kPa),Stress at 2.52 mm (kPa),Stress at 2.70 mm (kPa),Stress at 2.90 mm (kPa),Stress at 3.10 mm (kPa),Stress at 3.30 mm (kPa),Stress at 3.49 mm (kPa),Stress at 3.68 mm (kPa),Stress at 3.90 mm (kPa),Stress at 4.10 mm (kPa),Stress at 4.32 mm (kPa),Stress at 4.51 mm (kPa),Stress at 4.71 mm (kPa),Stress at 4.90 mm (kPa)
2266,138.47373,108.30606,91.341741,75.023958,61.557966,49.319475,36.646792,30.503506,25.03128,21.13133,16.67623,15.178782,11.825031,9.7939684,9.6006724,8.6058573,6.9798185,5.6321384,5.4469556,5.5610716,4.5699251,4.1082013,2.9801137,2.4422313,1.503478
2267,138.44793,108.28589,91.324722,75.00998,61.546497,49.310286,36.639964,30.497823,25.026617,21.127393,16.673123,15.175954,11.822828,9.7921436,9.5988837,8.6042539,6.9785181,5.6310891,5.4459408,5.5600355,4.5690737,4.1074359,2.9795585,2.4417763,1.5031978
2268,138.42213,108.26571,91.307704,74.996002,61.535027,49.301097,36.633136,30.49214,25.021953,21.123456,16.670016,15.173126,11.820624,9.7903188,9.5970949,8.6026505,6.9772176,5.6300397,5.4449259,5.5589994,4.5682222,4.1066705,2.9790032,2.4413212,1.5029177
2269,138.39633,108.24553,91.290685,74.982023,61.523558,49.291908,36.626308,30.486456,25.017289,21.119519,16.666909,15.170298,11.818421,9.788494,9.5953061,8.601047,6.9759172,5.6289903,5.4439111,5.5579633,4.5673708,4.1059051,2.978448,2.4408662,1.5026376
2270,138.37053,108.22535,91.273666,74.968045,61.512089,49.282719,36.61948,30.480773,25.012625,21.115582,16.663802,15.16747,11.816218,9.7866693,9.5935173,8.5994436,6.9746167,5.627941,5.4428962,5.5569272,4.5665193,4.1051396,2.9778927,2.4404112,1.5023575
2271,138.34473,108.20517,91.256648,74.954066,61.500619,49.27353,36.612652,30.47509,25.007961,21.111645,16.660695,15.164642,11.814015,9.7848445,9.5917286,8.5978402,6.9733162,5.6268916,5.4418813,5.555891,4.5656678,4.1043742,2.9773375,2.4399561,1.5020773
2272,138.31893,108.18499,91.239629,74.940088,61.48915,49.264341,36.605824,30.469406,25.003298,21.107708,16.657588,15.161814,11.811812,9.7830197,9.5899398,8.5962368,6.9720158,5.6258422,5.4408665,5.5548549,4.5648164,4.1036088,2.9767822,2.4395011,1.5017972
2273,138.29313,108.16481,91.222611,74.92611,61.477681,49.255151,36.598996,30.463723,24.998634,21.10377,16.654481,15.158986,11.809608,9.7811949,9.588151,8.5946333,6.9707153,5.6247929,5.4398516,5.5538188,4.5639649,4.1028433,2.976227,2.4390461,1.5015171
2274,138.26733,108.14463,91.205592,74.912131,61.466211,49.245962,36.592168,30.45804,24.99397,21.099833,16.651374,15.156158,11.807405,9.7793701,9.5863622,8.5930299,6.9694148,5.6237435,5.4388367,5.5527826,4.5631135,4.1020779,2.9756717,2.438591,1.501237
2275,138.24153,108.12445,91.188573,74.898153,61.454742,49.236773,36.585341,30.452356,24.989306,21.095896,16.648266,15.15333,11.805202,9.7775453,9.5845734,8.5914265,6.9681144,5.6226941,5.4378218,5.5517465,4.562262,4.1013125,2.9751165,2.438136,1.5009568
2276,138.21573,108.10427,91.171555,74.884175,61.443272,49.227584,36.578513,30.446673,24.984643,21.091959,16.645159,15.150501,11.802999,9.7757205,9.5827846,8.589823,6.9668139,5.6216448,5.436807,5.5507104,4.5614105,4.100547,2.9745612,2.437681,1.5006767
2277,138.18993,108.08409,91.154536,74.870196,61.431803,49.218395,36.571685,30.440989,24.979979,21.088022,16.642052,15.147673,11.800795,9.7738957,9.5809959,8.5882196,6.9655134,5.6205954,5.4357921,5.5496743,4.5605591,4.0997816,2.974006,2.4372259,1.5003966
2278,138.16413,108.06391,91.137517,74.856218,61.420334,49.209206,36.564857,30.435306,24.975315,21.084085,16.638945,15.144845,11.798592,9.7720709,9.5792071,8.5866162,6.964213,5.619546,5.4347772,5.5486381,4.5597076,4.0990162,2.9734507,2.4367709,1.5001165
2279,138.13833,108.04373,91.120499,74.84224,61.408864,49.200017,36.558029,30.429623,24.970651,21.080147,16.635838,15.142017,11.796389,9.7702461,9.5774183,8.5850128,6.9629125,5.6184966,5.4337624,5.547602,4.5588561,4.0982507,2.9728955,2.4363159,1.4998363
2280,138.11253,108.02355,91.10348,74.828261,61.397395,49.190828,36.551201,30.423939,24.965987,21.07621,16.632731,15.139189,11.794186,9.7684213,9.5756295,8.5834093,6.961612,5.6174473,5.4327475,5.5465659,4.5580047,4.0974853,2.9723402,2.4358608,1.4995562
2281,138.08673,108.00337,91.086461,74.814283,61.385926,49.181638,36.544373,30.418256,24.961324,21.072273,16.629624,15.136361,11.791983,9.7665965,9.5738407,8.5818059,6.9603116,5.6163979,5.4317326,5.5455297,4.5571532,4.0967199,2.971785,2.4354058,1.4992761
2282,138.06093,107.98319,91.069443,74.800305,61.374456,49.172449,36.537545,30.412573,24.95666,21.068336,16.626517,15.133533,11.789779,9.7647717,9.572052,8.5802025,6.9590111,5.6153485,5.4307178,5.5444936,4.5563018,4.0959544,2.9712297,2.4349508,1.498996
2283,138.03513,107.96302,91.052424,74.786326,61.362987,49.16326,36.530717,30.406889,24.951996,21.064399,16.62341,15.130705,11.787576,9.7629469,9.5702632,8.578599,6.9577106,5.6142992,5.4297029,5.5434575,4.5554503,4.095189,2.9706745,2.4344958,1.4987158
2284,138.00932,107.94284,91.035406,74.772348,61.351517,49.154071,36.523889,30.401206,24.947332,21.060462,16.620303,15.127877,11.785373,9.7611221,9.5684744,8.5769956,6.9564101,5.6132498,5.428688,5.5424213,4.5545988,4.0944236,2.9701192,2.4340407,1.4984357
2285,137.98352,107.92266,91.018387,74.75837,61.340048,49.144882,36.517061,30.395523,24.942668,21.056525,16.617196,15.125049,11.78317,9.7592973,9.5666856,8.5753922,6.9551097,5.6122004,5.4276732,5.5413852,4.5537474,4.0936581,2.969564,2.4335857,1.4981556
2286,137.95772,107.90248,91.001368,74.744391,61.328579,49.135693,36.510233,30.389839,24.938005,21.052587,16.614089,15.122221,11.780966,9.7574725,9.5648968,8.5737888,6.9538092,5.611151,5.4266583,5.5403491,4.5528959,4.0928927,2.9690087,2.4331307,1.4978754
2287,137.93192,107.8823,90.98435,74.730413,61.317109,49.126504,36.503405,30.384156,24.933341,21.04865,16.610981,15.119393,11.778763,9.7556477,9.5631081,8.5721853,6.9525087,5.6101017,5.4256434,5.539313,4.5520445,4.0921273,2.9684535,2.4326756,1.4975953
2288,137.90612,107.86212,90.967331,74.716435,61.30564,49.117315,36.496577,30.378472,24.928677,21.044713,16.607874,15.116564,11.77656,9.7538229,9.5613193,8.5705819,6.9512083,5.6090523,5.4246286,5.5382768,4.551193,4.0913618,2.9678982,2.4322206,1.4973152
2289,137.88032,107.84194,90.950312,74.702456,61.294171,49.108125,36.489749,30.372789,24.924013,21.040776,16.604767,15.113736,11.774357,9.7519981,9.5595305,8.5689785,6.9499078,5.6080029,5.4236137,5.5372407,4.5503415,4.0905964,2.967343,2.4317656,1.4970351
2290,137.85452,107.82176,90.933294,74.688478,61.282701,49.098936,36.482921,30.367106,24.91935,21.036839,16.60166,15.110908,11.772154,9.7501733,9.5577417,8.567375,6.9486073,5.6069536,5.4225988,5.5362046,4.5494901,4.089831,2.9667877,2.4313105,1.4967549
2291,137.82872,107.80158,90.916275,74.6745,61.271232,49.089747,36.476093,30.361422,24.914686,21.032902,16.598553,15.10808,11.76995,9.7483485,9.5559529,8.5657716,6.9473069,5.6059042,5.421584,5.5351684,4.5486386,4.0890655,2.9662325,2.4308555,1.4964748
2292,137.80292,107.7814,90.899256,74.660521,61.259762,49.080558,36.469265,30.355739,24.910022,21.028964,16.595446,15.105252,11.767747,9.7465237,9.5541641,8.5641682,6.9460064,5.6048548,5.4205691,5.5341323,4.5477872,4.0883001,2.9656772,2.4304005,1.4961947
2293,137.77712,107.76122,90.882238,74.646543,61.248293,49.071369,36.462437,30.350056,24.905358,21.025027,16.592339,15.102424,11.765544,9.7446989,9.5523754,8.5625648,6.9447059,5.6038055,5.4195542,5.5330962,4.5469357,4.0875347,2.965122,2.4299454,1.4959146
2294,137.75132,107.74104,90.865219,74.632565,61.236824,49.06218,36.455609,30.344372,24.900694,21.02109,16.589232,15.099596,11.763341,9.7428742,9.5505866,8.5609613,6.9434055,5.6027561,5.4185394,5.5320601,4.5460842,4.0867692,2.9645667,2.4294904,1.4956344
2295,137.72552,107.72086,90.8482,74.618586,61.225354,49.052991,36.448781,30.338689,24.896031,21.017153,16.586125,15.096768,11.761137,9.7410494,9.5487978,8.5593579,6.942105,5.6017067,5.4175245,5.5310239,4.5452328,4.0860038,2.9640115,2.4290354,1.4953543
2296,137.69972,107.70068,90.831182,74.604608,61.213885,49.043802,36.441953,30.333006,24.891367,21.013216,16.583018,15.09394,11.758934,9.7392246,9.547009,8.5577545,6.9408045,5.6006573,5.4165096,5.5299878,4.5443813,4.0852384,2.9634562,2.4285803,1.4950742
2297,137.67392,107.6805,90.814163,74.59063,61.202416,49.034612,36.435125,30.327322,24.886703,21.009279,16.579911,15.091112,11.756731,9.7373998,9.5452202,8.556151,6.9395041,5.599608,5.4154948,5.5289517,4.5435299,4.0844729,2.962901,2.4281253,1.4947941
2298,137.64812,107.66032,90.797145,74.576651,61.190946,49.025423,36.428297,30.321639,24.882039,21.005342,16.576803,15.088284,11.754528,9.735575,9.5434315,8.5545476,6.9382036,5.5985586,5.4144799,5.5279155,4.5426784,4.0837075,2.9623457,2.4276703,1.4945139
2299,137.62232,107.64014,90.780126,74.562673,61.179477,49.016234,36.421469,30.315956,24.877375,21.001404,16.573696,15.085455,11.752325,9.7337502,9.5416427,8.5529442,6.9369031,5.5975092,5.413465,5.5268794,4.5418269,4.0829421,2.9617905,2.4272152,1.4942338
2300,137.59652,107.61997,90.763107,74.548695,61.168007,49.007045,36.414641,30.310272,24.872712,20.997467,16.570589,15.082627,11.750121,9.7319254,9.5398539,8.5513408,6.9356027,5.5964599,5.4124502,5.5258433,4.5409755,4.0821766,2.9612352,2.4267602,1.4939537
2301,137.57072,107.59979,90.746089,74.534716,61.156538,48.997856,36.407813,30.304589,24.868048,20.99353,16.567482,15.079799,11.747918,9.7301006,9.5380651,8.5497373,6.9343022,5.5954105,5.4114353,5.5248071,4.540124,4.0814112,2.96068,2.4263052,1.4936736
2302,137.54492,107.57961,90.72907,74.520738,61.145069,48.988667,36.400985,30.298905,24.863384,20.989593,16.564375,15.076971,11.745715,9.7282758,9.5362763,8.5481339,6.9330017,5.5943611,5.4104204,5.523771,4.5392725,4.0806458,2.9601247,2.4258501,1.4933934
2303,137.51912,107.55943,90.712051,74.50676,61.133599,48.979478,36.394157,30.293222,24.85872,20.985656,16.561268,15.074143,11.743512,9.726451,9.5344876,8.5465305,6.9317013,5.5933117,5.4094056,5.5227349,4.5384211,4.0798803,2.9595695,2.4253951,1.4931133
2304,137.49332,107.53925,90.695033,74.492781,61.12213,48.970289,36.387329,30.287539,24.854057,20.981719,16.558161,15.071315,11.741308,9.7246262,9.5326988,8.544927,6.9304008,5.5922624,5.4083907,5.5216988,4.5375696,4.0791149,2.9590142,2.4249401,1.4928332
2305,137.46752,107.51907,90.678014,74.478803,61.110661,48.961099,36.380501,30.281855,24.849393,20.977781,16.555054,15.068487,11.739105,9.7228014,9.53091,8.5433236,6.9291003,5.591213,5.4073758,5.5206626,4.5367182,4.0783495,2.958459,2.424485,1.4925531
2306,137.44172,107.49889,90.660995,74.464825,61.099191,48.95191,36.373673,30.276172,24.844729,20.973844,16.551947,15.065659,11.736902,9.7209766,9.5291212,8.5417202,6.9277998,5.5901636,5.406361,5.5196265,4.5358667,4.077584,2.9579037,2.42403,1.4922729
2307,137.41592,107.47871,90.643977,74.450846,61.087722,48.942721,36.366846,30.270489,24.840065,20.969907,16.54884,15.062831,11.734699,9.7191518,9.5273324,8.5401167,6.9264994,5.5891143,5.4053461,5.5185904,4.5350152,4.0768186,2.9573485,2.423575,1.4919928
2308,137.39012,107.45853,90.626958,74.436868,61.076252,48.933532,36.360018,30.264805,24.835401,20.96597,16.545733,15.060003,11.732496,9.717327,9.5255436,8.5385133,6.9251989,5.5880649,5.4043312,5.5175542,4.5341638,4.0760532,2.9567932,2.4231199,1.4917127
2309,137.36432,107.43835,90.60994,74.42289,61.064783,48.924343,36.35319,30.259122,24.830738,20.962033,16.542625,15.057175,11.730292,9.7155022,9.5237549,8.5369099,6.9238984,5.5870155,5.4033163,5.5165181,4.5333123,4.0752877,2.956238,2.4226649,1.4914326
2310,137.33852,107.41817,90.592921,74.408911,61.053314,48.915154,36.346362,30.253439,24.826074,20.958096,16.539518,15.054347,11.728089,9.7136774,9.5219661,8.5353065,6.922598,5.5859662,5.4023015,5.515482,4.5324609,4.0745223,2.9556827,2.4222099,1.4911524
2311,137.31272,107.39799,90.575902,74.394933,61.041844,48.905965,36.339534,30.247755,24.82141,20.954159,16.536411,15.051518,11.725886,9.7118526,9.5201773,8.533703,6.9212975,5.5849168,5.4012866,5.5144458,4.5316094,4.0737569,2.9551275,2.4217548,1.4908723
2312,137.28692,107.37781,90.558884,74.380955,61.030375,48.896776,36.332706,30.242072,24.816746,20.950221,16.533304,15.04869,11.723683,9.7100278,9.5183885,8.5320996,6.919997,5.5838674,5.4002717,5.5134097,4.5307579,4.0729914,2.9545722,2.4212998,1.4905922
2313,137.26112,107.35763,90.541865,74.366976,61.018906,48.887586,36.325878,30.236388,24.812082,20.946284,16.530197,15.045862,11.721479,9.708203,9.5165997,8.5304962,6.9186966,5.582818,5.3992569,5.5123736,4.5299065,4.072226,2.954017,2.4208448,1.4903121
2314,137.23532,107.33745,90.524846,74.352998,61.007436,48.878397,36.31905,30.230705,24.807419,20.942347,16.52709,15.043034,11.719276,9.7063782,9.514811,8.5288927,6.9173961,5.5817687,5.398242,5.5113375,4.529055,4.0714606,2.9534617,2.4203897,1.4900319
2315,137.20952,107.31727,90.507828,74.33902,60.995967,48.869208,36.312222,30.225022,24.802755,20.93841,16.523983,15.040206,11.717073,9.7045534,9.5130222,8.5272893,6.9160956,5.5807193,5.3972271,5.5103013,4.5282036,4.0706951,2.9529065,2.4199347,1.4897518
2316,137.18372,107.29709,90.490809,74.325041,60.984497,48.860019,36.305394,30.219338,24.798091,20.934473,16.520876,15.037378,11.71487,9.7027286,9.5112334,8.5256859,6.9147952,5.5796699,5.3962123,5.5092652,4.5273521,4.0699297,2.9523512,2.4194797,1.4894717
2317,137.15792,107.27692,90.47379,74.311063,60.973028,48.85083,36.298566,30.213655,24.793427,20.930536,16.517769,15.03455,11.712667,9.7009038,9.5094446,8.5240825,6.9134947,5.5786206,5.3951974,5.5082291,4.5265006,4.0691643,2.951796,2.4190246,1.4891916
2318,137.13212,107.25674,90.456772,74.297085,60.961559,48.841641,36.291738,30.207972,24.788764,20.926598,16.514662,15.031722,11.710463,9.6990791,9.5076558,8.522479,6.9121942,5.5775712,5.3941825,5.5071929,4.5256492,4.0683988,2.9512407,2.4185696,1.4889114
2319,137.10632,107.23656,90.439753,74.283106,60.950089,48.832452,36.28491,30.202288,24.7841,20.922661,16.511555,15.028894,11.70826,9.6972543,9.5058671,8.5208756,6.9108938,5.5765218,5.3931677,5.5061568,4.5247977,4.0676334,2.9506855,2.4181146,1.4886313
2320,137.08052,107.21638,90.422734,74.269128,60.93862,48.823263,36.278082,30.196605,24.779436,20.918724,16.508448,15.026066,11.706057,9.6954295,9.5040783,8.5192722,6.9095933,5.5754724,5.3921528,5.5051207,4.5239463,4.066868,2.9501302,2.4176596,1.4883512
2321,137.05472,107.1962,90.405716,74.25515,60.92715,48.814074,36.271254,30.190922,24.774772,20.914787,16.50534,15.023238,11.703854,9.6936047,9.5022895,8.5176687,6.9082928,5.5744231,5.3911379,5.5040846,4.5230948,4.0661025,2.949575,2.4172045,1.4880711
2322,137.02892,107.17602,90.388697,74.241171,60.915681,48.804884,36.264426,30.185238,24.770108,20.91085,16.502233,15.02041,11.701651,9.6917799,9.5005007,8.5160653,6.9069924,5.5733737,5.3901231,5.5030484,4.5222433,4.0653371,2.9490197,2.4167495,1.4877909
2323,137.00312,107.15584,90.371679,74.227193,60.904212,48.795695,36.257598,30.179555,24.765445,20.906913,16.499126,15.017581,11.699447,9.6899551,9.4987119,8.5144619,6.9056919,5.5723243,5.3891082,5.5020123,4.5213919,4.0645717,2.9484645,2.4162945,1.4875108
2324,136.97732,107.13566,90.35466,74.213215,60.892742,48.786506,36.25077,30.173871,24.760781,20.902976,16.496019,15.014753,11.697244,9.6881303,9.4969231,8.5128585,6.9043914,5.571275,5.3880933,5.5009762,4.5205404,4.0638062,2.9479092,2.4158394,1.4872307
2325,136.95152,107.11548,90.337641,74.199236,60.881273,48.777317,36.243942,30.168188,24.756117,20.899038,16.492912,15.011925,11.695041,9.6863055,9.4951344,8.511255,6.903091,5.5702256,5.3870785,5.49994,4.519689,4.0630408,2.947354,2.4153844,1.4869506
2326,136.92572,107.0953,90.320623,74.185258,60.869804,48.768128,36.237114,30.162505,24.751453,20.895101,16.489805,15.009097,11.692838,9.6844807,9.4933456,8.5096516,6.9017905,5.5691762,5.3860636,5.4989039,4.5188375,4.0622754,2.9467987,2.4149294,1.4866704
2327,136.89992,107.07512,90.303604,74.17128,60.858334,48.758939,36.230286,30.156821,24.746789,20.891164,16.486698,15.006269,11.690634,9.6826559,9.4915568,8.5080482,6.90049,5.5681269,5.3850487,5.4978678,4.517986,4.0615099,2.9462435,2.4144743,1.4863903
2328,136.87412,107.05494,90.286585,74.157301,60.846865,48.74975,36.223458,30.151138,24.742126,20.887227,16.483591,15.003441,11.688431,9.6808311,9.489768,8.5064447,6.8991895,5.5670775,5.3840339,5.4968316,4.5171346,4.0607445,2.9456882,2.4140193,1.4861102
2329,136.84832,107.03476,90.269567,74.143323,60.835395,48.740561,36.21663,30.145455,24.737462,20.88329,16.480484,15.000613,11.686228,9.6790063,9.4879792,8.5048413,6.8978891,5.5660281,5.383019,5.4957955,4.5162831,4.0599791,2.945133,2.4135643,1.4858301
2330,136.82252,107.01458,90.252548,74.129345,60.823926,48.731371,36.209802,30.139771,24.732798,20.879353,16.477377,14.997785,11.684025,9.6771815,9.4861905,8.5032379,6.8965886,5.5649787,5.3820041,5.4947594,4.5154316,4.0592136,2.9445777,2.4131092,1.4855499
2331,136.79672,106.9944,90.235529,74.115366,60.812457,48.722182,36.202974,30.134088,24.728134,20.875415,16.47427,14.994957,11.681822,9.6753567,9.4844017,8.5016345,6.8952881,5.5639294,5.3809893,5.4937233,4.5145802,4.0584482,2.9440225,2.4126542,1.4852698
2332,136.77092,106.97422,90.218511,74.101388,60.800987,48.712993,36.196146,30.128405,24.723471,20.871478,16.471162,14.992129,11.679618,9.6735319,9.4826129,8.500031,6.8939877,5.56288,5.3799744,5.4926871,4.5137287,4.0576828,2.9434672,2.4121992,1.4849897
2333,136.74512,106.95404,90.201492,74.087409,60.789518,48.703804,36.189318,30.122721,24.718807,20.867541,16.468055,14.989301,11.677415,9.6717071,9.4808241,8.4984276,6.8926872,5.5618306,5.3789595,5.491651,4.5128773,4.0569173,2.942912,2.4117441,1.4847096
2334,136.71932,106.93387,90.184473,74.073431,60.778049,48.694615,36.18249,30.117038,24.714143,20.863604,16.464948,14.986472,11.675212,9.6698823,9.4790353,8.4968242,6.8913867,5.5607813,5.3779447,5.4906149,4.5120258,4.0561519,2.9423567,2.4112891,1.4844294
2335,136.69352,106.91369,90.167455,74.059453,60.766579,48.685426,36.175662,30.111354,24.709479,20.859667,16.461841,14.983644,11.673009,9.6680575,9.4772466,8.4952207,6.8900863,5.5597319,5.3769298,5.4895787,4.5111743,4.0553865,2.9418015,2.4108341,1.4841493
2336,136.66771,106.89351,90.150436,74.045474,60.75511,48.676237,36.168834,30.105671,24.704815,20.85573,16.458734,14.980816,11.670805,9.6662327,9.4754578,8.4936173,6.8887858,5.5586825,5.3759149,5.4885426,4.5103229,4.054621,2.9412462,2.410379,1.4838692
2337,136.64191,106.87333,90.133418,74.031496,60.74364,48.667048,36.162006,30.099988,24.700152,20.851793,16.455627,14.977988,11.668602,9.6644079,9.473669,8.4920139,6.8874853,5.5576331,5.3749001,5.4875065,4.5094714,4.0538556,2.940691,2.409924,1.483589
2338,136.61611,106.85315,90.116399,74.017518,60.732171,48.657858,36.155178,30.094304,24.695488,20.847855,16.45252,14.97516,11.666399,9.6625831,9.4718802,8.4904105,6.8861849,5.5565838,5.3738852,5.4864703,4.50862,4.0530902,2.9401357,2.409469,1.4833089
2339,136.59031,106.83297,90.09938,74.003539,60.720702,48.648669,36.14835,30.088621,24.690824,20.843918,16.449413,14.972332,11.664196,9.6607583,9.4700914,8.488807,6.8848844,5.5555344,5.3728703,5.4854342,4.5077685,4.0523247,2.9395805,2.4090139,1.4830288
2340,136.56451,106.81279,90.082362,73.989561,60.709232,48.63948,36.141523,30.082938,24.68616,20.839981,16.446306,14.969504,11.661993,9.6589335,9.4683026,8.4872036,6.8835839,5.554485,5.3718554,5.4843981,4.506917,4.0515593,2.9390252,2.4085589,1.4827487
2341,136.53871,106.79261,90.065343,73.975583,60.697763,48.630291,36.134695,30.077254,24.681496,20.836044,16.443199,14.966676,11.659789,9.6571087,9.4665139,8.4856002,6.8822835,5.5534357,5.3708406,5.483362,4.5060656,4.0507939,2.93847,2.4081039,1.4824685
2342,136.51291,106.77243,90.048324,73.961604,60.686294,48.621102,36.127867,30.071571,24.676833,20.832107,16.440092,14.963848,11.657586,9.655284,9.4647251,8.4839967,6.880983,5.5523863,5.3698257,5.4823258,4.5052141,4.0500284,2.9379147,2.4076488,1.4821884
2343,136.48711,106.75225,90.031306,73.947626,60.674824,48.611913,36.121039,30.065888,24.672169,20.82817,16.436985,14.96102,11.655383,9.6534592,9.4629363,8.4823933,6.8796825,5.5513369,5.3688108,5.4812897,4.5043627,4.049263,2.9373595,2.4071938,1.4819083
2344,136.46131,106.73207,90.014287,73.933648,60.663355,48.602724,36.114211,30.060204,24.667505,20.824232,16.433877,14.958192,11.65318,9.6516344,9.4611475,8.4807899,6.8783821,5.5502876,5.367796,5.4802536,4.5035112,4.0484976,2.9368042,2.4067388,1.4816282
2345,136.43551,106.71189,89.997268,73.919669,60.651885,48.593535,36.107383,30.054521,24.662841,20.820295,16.43077,14.955364,11.650976,9.6498096,9.4593587,8.4791864,6.8770816,5.5492382,5.3667811,5.4792174,4.5026597,4.0477321,2.936249,2.4062837,1.481348
2346,136.40971,106.69171,89.98025,73.905691,60.640416,48.584345,36.100555,30.048837,24.658178,20.816358,16.427663,14.952535,11.648773,9.6479848,9.45757,8.477583,6.8757811,5.5481888,5.3657662,5.4781813,4.5018083,4.0469667,2.9356937,2.4058287,1.4810679
2347,136.38391,106.67153,89.963231,73.891713,60.628947,48.575156,36.093727,30.043154,24.653514,20.812421,16.424556,14.949707,11.64657,9.64616,9.4557812,8.4759796,6.8744807,5.5471394,5.3647514,5.4771452,4.5009568,4.0462013,2.9351385,2.4053737,1.4807878
2348,136.35811,106.65135,89.946213,73.877734,60.617477,48.565967,36.086899,30.037471,24.64885,20.808484,16.421449,14.946879,11.644367,9.6443352,9.4539924,8.4743762,6.8731802,5.5460901,5.3637365,5.4761091,4.5001054,4.0454358,2.9345832,2.4049186,1.4805077
2349,136.33231,106.63117,89.929194,73.863756,60.606008,48.556778,36.080071,30.031787,24.644186,20.804547,16.418342,14.944051,11.642164,9.6425104,9.4522036,8.4727727,6.8718797,5.5450407,5.3627216,5.4750729,4.4992539,4.0446704,2.934028,2.4044636,1.4802275
2350,136.30651,106.61099,89.912175,73.849778,60.594539,48.547589,36.073243,30.026104,24.639522,20.80061,16.415235,14.941223,11.63996,9.6406856,9.4504148,8.4711693,6.8705792,5.5439913,5.3617068,5.4740368,4.4984024,4.043905,2.9334727,2.4040086,1.4799474
2351,136.28071,106.59082,89.895157,73.835799,60.583069,48.5384,36.066415,30.020421,24.634859,20.796672,16.412128,14.938395,11.637757,9.6388608,9.4486261,8.4695659,6.8692788,5.542942,5.3606919,5.4730007,4.497551,4.0431395,2.9329175,2.4035535,1.4796673
2352,136.25491,106.57064,89.878138,73.821821,60.5716,48.529211,36.059587,30.014737,24.630195,20.792735,16.409021,14.935567,11.635554,9.637036,9.4468373,8.4679624,6.8679783,5.5418926,5.359677,5.4719645,4.4966995,4.0423741,2.9323622,2.4030985,1.4793872
2353,136.22911,106.55046,89.861119,73.807843,60.56013,48.520022,36.052759,30.009054,24.625531,20.788798,16.405914,14.932739,11.633351,9.6352112,9.4450485,8.466359,6.8666778,5.5408432,5.3586622,5.4709284,4.495848,4.0416087,2.931807,2.4026435,1.479107
2354,136.20331,106.53028,89.844101,73.793864,60.548661,48.510832,36.045931,30.003371,24.620867,20.784861,16.402807,14.929911,11.631147,9.6333864,9.4432597,8.4647556,6.8653774,5.5397938,5.3576473,5.4698923,4.4949966,4.0408432,2.9312517,2.4021884,1.4788269
2355,136.17751,106.5101,89.827082,73.779886,60.537192,48.501643,36.039103,29.997687,24.616203,20.780924,16.399699,14.927083,11.628944,9.6315616,9.4414709,8.4631522,6.8640769,5.5387445,5.3566324,5.4688561,4.4941451,4.0400778,2.9306965,2.4017334,1.4785468
2356,136.15171,106.48992,89.810063,73.765908,60.525722,48.492454,36.032275,29.992004,24.61154,20.776987,16.396592,14.924255,11.626741,9.6297368,9.4396821,8.4615487,6.8627764,5.5376951,5.3556176,5.46782,4.4932937,4.0393124,2.9301412,2.4012784,1.4782667
2357,136.12591,106.46974,89.793045,73.751929,60.514253,48.483265,36.025447,29.98632,24.606876,20.773049,16.393485,14.921427,11.624538,9.627912,9.4378934,8.4599453,6.861476,5.5366457,5.3546027,5.4667839,4.4924422,4.0385469,2.929586,2.4008234,1.4779865
2358,136.10011,106.44956,89.776026,73.737951,60.502784,48.474076,36.018619,29.980637,24.602212,20.769112,16.390378,14.918598,11.622335,9.6260872,9.4361046,8.4583419,6.8601755,5.5355964,5.3535878,5.4657478,4.4915907,4.0377815,2.9290307,2.4003683,1.4777064
2359,136.07431,106.42938,89.759007,73.723973,60.491314,48.464887,36.011791,29.974954,24.597548,20.765175,16.387271,14.91577,11.620131,9.6242624,9.4343158,8.4567384,6.858875,5.534547,5.352573,5.4647116,4.4907393,4.0370161,2.9284755,2.3999133,1.4774263
2360,136.04851,106.4092,89.741989,73.709994,60.479845,48.455698,36.004963,29.96927,24.592884,20.761238,16.384164,14.912942,11.617928,9.6224376,9.432527,8.455135,6.8575746,5.5334976,5.3515581,5.4636755,4.4898878,4.0362506,2.9279202,2.3994583,1.4771462
2361,136.02271,106.38902,89.72497,73.696016,60.468375,48.446509,35.998135,29.963587,24.588221,20.757301,16.381057,14.910114,11.615725,9.6206128,9.4307382,8.4535316,6.8562741,5.5324483,5.3505432,5.4626394,4.4890364,4.0354852,2.927365,2.3990032,1.476866
2362,135.99691,106.36884,89.707952,73.682038,60.456906,48.43732,35.991307,29.957904,24.583557,20.753364,16.37795,14.907286,11.613522,9.618788,9.4289495,8.4519282,6.8549736,5.5313989,5.3495284,5.4616032,4.4881849,4.0347198,2.9268097,2.3985482,1.4765859
2363,135.97111,106.34866,89.690933,73.668059,60.445437,48.42813,35.984479,29.95222,24.578893,20.749427,16.374843,14.904458,11.611318,9.6169632,9.4271607,8.4503247,6.8536732,5.5303495,5.3485135,5.4605671,4.4873334,4.0339543,2.9262545,2.3980932,1.4763058
