Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa)
2661,128.30846,0,3.2611114,8.1678281,9.2028963,15.993348,12.953281,19.077582,0,0,4.1686119,12.490905,37.66033,55.23379,14.074549,11.863254,0,0,1.4940498,10.625702,20.704592,26.474651,11.101435,11.350784,0,0,0,0,0.31945868,5.8029995,2.7014439,7.168036,0,0,0,0,0,0,0,0.27552067,0,0,0,0,0,0,0,0
2662,128.28266,0,3.2604556,8.1661858,9.2010457,15.990132,12.950676,19.073746,0,0,4.1677737,12.488393,37.652757,55.222684,14.071719,11.860869,0,0,1.4937494,10.623565,20.700429,26.469328,11.099203,11.348501,0,0,0,0,0.31939444,5.8018326,2.7009007,7.1665947,0,0,0,0,0,0,0,0.27546527,0,0,0,0,0,0,0,0
2663,128.25686,0,3.2597999,8.1645434,9.1991952,15.986916,12.948071,19.06991,0,0,4.1669355,12.485881,37.645184,55.211577,14.068889,11.858484,0,0,1.4934489,10.621429,20.696265,26.464004,11.096971,11.346219,0,0,0,0,0.3193302,5.8006657,2.7003575,7.1651533,0,0,0,0,0,0,0,0.27540987,0,0,0,0,0,0,0,0
2664,128.23106,0,3.2591441,8.162901,9.1973447,15.9837,12.945467,19.066074,0,0,4.1660972,12.48337,37.637612,55.200471,14.066058,11.856098,0,0,1.4931485,10.619292,20.692102,26.458681,11.094738,11.343937,0,0,0,0,0.31926597,5.7994989,2.6998143,7.163712,0,0,0,0,0,0,0,0.27535447,0,0,0,0,0,0,0,0
2665,128.20526,0,3.2584884,8.1612586,9.1954942,15.980484,12.942862,19.062238,0,0,4.165259,12.480858,37.630039,55.189365,14.063228,11.853713,0,0,1.4928481,10.617156,20.687939,26.453357,11.092506,11.341654,0,0,0,0,0.31920173,5.798332,2.6992711,7.1622706,0,0,0,0,0,0,0,0.27529907,0,0,0,0,0,0,0,0
2666,128.17946,0,3.2578327,8.1596162,9.1936437,15.977268,12.940257,19.058402,0,0,4.1644208,12.478346,37.622466,55.178258,14.060398,11.851327,0,0,1.4925477,10.615019,20.683775,26.448034,11.090274,11.339372,0,0,0,0,0.3191375,5.7971651,2.6987279,7.1608293,0,0,0,0,0,0,0,0.27524366,0,0,0,0,0,0,0,0
2667,128.15366,0,3.2571769,8.1579738,9.1917932,15.974053,12.937653,19.054566,0,0,4.1635826,12.475835,37.614894,55.167152,14.057568,11.848942,0,0,1.4922472,10.612882,20.679612,26.44271,11.088042,11.337089,0,0,0,0,0.31907326,5.7959983,2.6981847,7.1593879,0,0,0,0,0,0,0,0.27518826,0,0,0,0,0,0,0,0
2668,128.12785,0,3.2565212,8.1563315,9.1899427,15.970837,12.935048,19.05073,0,0,4.1627444,12.473323,37.607321,55.156045,14.054738,11.846556,0,0,1.4919468,10.610746,20.675449,26.437387,11.085809,11.334807,0,0,0,0,0.31900902,5.7948314,2.6976415,7.1579466,0,0,0,0,0,0,0,0.27513286,0,0,0,0,0,0,0,0
2669,128.10205,0,3.2558654,8.1546891,9.1880921,15.967621,12.932443,19.046893,0,0,4.1619061,12.470811,37.599748,55.144939,14.051908,11.844171,0,0,1.4916464,10.608609,20.671286,26.432063,11.083577,11.332525,0,0,0,0,0.31894479,5.7936646,2.6970983,7.1565052,0,0,0,0,0,0,0,0.27507746,0,0,0,0,0,0,0,0
2670,128.07625,0,3.2552097,8.1530467,9.1862416,15.964405,12.929839,19.043057,0,0,4.1610679,12.4683,37.592175,55.133833,14.049078,11.841785,0,0,1.491346,10.606473,20.667122,26.42674,11.081345,11.330242,0,0,0,0,0.31888055,5.7924977,2.6965551,7.1550639,0,0,0,0,0,0,0,0.27502206,0,0,0,0,0,0,0,0
2671,128.05045,0,3.2545539,8.1514043,9.1843911,15.961189,12.927234,19.039221,0,0,4.1602297,12.465788,37.584603,55.122726,14.046248,11.8394,0,0,1.4910456,10.604336,20.662959,26.421416,11.079113,11.32796,0,0,0,0,0.31881631,5.7913308,2.6960119,7.1536226,0,0,0,0,0,0,0,0.27496666,0,0,0,0,0,0,0,0
2672,128.02465,0,3.2538982,8.1497619,9.1825406,15.957973,12.92463,19.035385,0,0,4.1593915,12.463276,37.57703,55.11162,14.043418,11.837014,0,0,1.4907451,10.602199,20.658796,26.416093,11.07688,11.325677,0,0,0,0,0.31875208,5.790164,2.6954687,7.1521812,0,0,0,0,0,0,0,0.27491126,0,0,0,0,0,0,0,0
2673,127.99885,0,3.2532425,8.1481196,9.1806901,15.954757,12.922025,19.031549,0,0,4.1585532,12.460765,37.569457,55.100514,14.040588,11.834629,0,0,1.4904447,10.600063,20.654633,26.410769,11.074648,11.323395,0,0,0,0,0.31868784,5.7889971,2.6949255,7.1507399,0,0,0,0,0,0,0,0.27485585,0,0,0,0,0,0,0,0
2674,127.97305,0,3.2525867,8.1464772,9.1788396,15.951541,12.91942,19.027713,0,0,4.157715,12.458253,37.561885,55.089407,14.037757,11.832243,0,0,1.4901443,10.597926,20.650469,26.405445,11.072416,11.321113,0,0,0,0,0.3186236,5.7878302,2.6943823,7.1492985,0,0,0,0,0,0,0,0.27480045,0,0,0,0,0,0,0,0
2675,127.94725,0,3.251931,8.1448348,9.1769891,15.948325,12.916816,19.023877,0,0,4.1568768,12.455741,37.554312,55.078301,14.034927,11.829858,0,0,1.4898439,10.59579,20.646306,26.400122,11.070183,11.31883,0,0,0,0,0.31855937,5.7866634,2.6938391,7.1478572,0,0,0,0,0,0,0,0.27474505,0,0,0,0,0,0,0,0
2676,127.92145,0,3.2512752,8.1431924,9.1751386,15.945109,12.914211,19.020041,0,0,4.1560386,12.45323,37.546739,55.067194,14.032097,11.827473,0,0,1.4895434,10.593653,20.642143,26.394798,11.067951,11.316548,0,0,0,0,0.31849513,5.7854965,2.6932958,7.1464158,0,0,0,0,0,0,0,0.27468965,0,0,0,0,0,0,0,0
2677,127.89565,0,3.2506195,8.14155,9.173288,15.941893,12.911606,19.016205,0,0,4.1552004,12.450718,37.539166,55.056088,14.029267,11.825087,0,0,1.489243,10.591516,20.63798,26.389475,11.065719,11.314265,0,0,0,0,0.31843089,5.7843296,2.6927526,7.1449745,0,0,0,0,0,0,0,0.27463425,0,0,0,0,0,0,0,0
2678,127.86985,0,3.2499637,8.1399076,9.1714375,15.938677,12.909002,19.012368,0,0,4.1543621,12.448206,37.531594,55.044982,14.026437,11.822702,0,0,1.4889426,10.58938,20.633816,26.384151,11.063487,11.311983,0,0,0,0,0.31836666,5.7831628,2.6922094,7.1435331,0,0,0,0,0,0,0,0.27457885,0,0,0,0,0,0,0,0
2679,127.84405,0,3.249308,8.1382653,9.169587,15.935461,12.906397,19.008532,0,0,4.1535239,12.445695,37.524021,55.033875,14.023607,11.820316,0,0,1.4886422,10.587243,20.629653,26.378828,11.061254,11.309701,0,0,0,0,0.31830242,5.7819959,2.6916662,7.1420918,0,0,0,0,0,0,0,0.27452344,0,0,0,0,0,0,0,0
2680,127.81825,0,3.2486523,8.1366229,9.1677365,15.932245,12.903792,19.004696,0,0,4.1526857,12.443183,37.516448,55.022769,14.020777,11.817931,0,0,1.4883418,10.585106,20.62549,26.373504,11.059022,11.307418,0,0,0,0,0.31823818,5.7808291,2.691123,7.1406504,0,0,0,0,0,0,0,0.27446804,0,0,0,0,0,0,0,0
2681,127.79245,0,3.2479965,8.1349805,9.165886,15.929029,12.901188,19.00086,0,0,4.1518475,12.440671,37.508876,55.011662,14.017947,11.815545,0,0,1.4880413,10.58297,20.621326,26.368181,11.05679,11.305136,0,0,0,0,0.31817395,5.7796622,2.6905798,7.1392091,0,0,0,0,0,0,0,0.27441264,0,0,0,0,0,0,0,0
2682,127.76665,0,3.2473408,8.1333381,9.1640355,15.925814,12.898583,18.997024,0,0,4.1510092,12.43816,37.501303,55.000556,14.015117,11.81316,0,0,1.4877409,10.580833,20.617163,26.362857,11.054558,11.302853,0,0,0,0,0.31810971,5.7784953,2.6900366,7.1377678,0,0,0,0,0,0,0,0.27435724,0,0,0,0,0,0,0,0
2683,127.74085,0,3.246685,8.1316957,9.162185,15.922598,12.895979,18.993188,0,0,4.150171,12.435648,37.49373,54.98945,14.012287,11.810774,0,0,1.4874405,10.578697,20.613,26.357534,11.052325,11.300571,0,0,0,0,0.31804547,5.7773285,2.6894934,7.1363264,0,0,0,0,0,0,0,0.27430184,0,0,0,0,0,0,0,0
2684,127.71505,0,3.2460293,8.1300533,9.1603344,15.919382,12.893374,18.989352,0,0,4.1493328,12.433136,37.486157,54.978343,14.009456,11.808389,0,0,1.4871401,10.57656,20.608837,26.35221,11.050093,11.298288,0,0,0,0,0.31798124,5.7761616,2.6889502,7.1348851,0,0,0,0,0,0,0,0.27424644,0,0,0,0,0,0,0,0
2685,127.68925,0,3.2453735,8.128411,9.1584839,15.916166,12.890769,18.985516,0,0,4.1484946,12.430625,37.478585,54.967237,14.006626,11.806003,0,0,1.4868396,10.574423,20.604673,26.346887,11.047861,11.296006,0,0,0,0,0.317917,5.7749947,2.688407,7.1334437,0,0,0,0,0,0,0,0.27419104,0,0,0,0,0,0,0,0
2686,127.66345,0,3.2447178,8.1267686,9.1566334,15.91295,12.888165,18.98168,0,0,4.1476564,12.428113,37.471012,54.956131,14.003796,11.803618,0,0,1.4865392,10.572287,20.60051,26.341563,11.045628,11.293724,0,0,0,0,0.31785276,5.7738279,2.6878638,7.1320024,0,0,0,0,0,0,0,0.27413563,0,0,0,0,0,0,0,0
2687,127.63765,0,3.2440621,8.1251262,9.1547829,15.909734,12.88556,18.977843,0,0,4.1468181,12.425601,37.463439,54.945024,14.000966,11.801233,0,0,1.4862388,10.57015,20.596347,26.33624,11.043396,11.291441,0,0,0,0,0.31778853,5.772661,2.6873206,7.130561,0,0,0,0,0,0,0,0.27408023,0,0,0,0,0,0,0,0
2688,127.61185,0,3.2434063,8.1234838,9.1529324,15.906518,12.882955,18.974007,0,0,4.1459799,12.42309,37.455867,54.933918,13.998136,11.798847,0,0,1.4859384,10.568014,20.592184,26.330916,11.041164,11.289159,0,0,0,0,0.31772429,5.7714941,2.6867774,7.1291197,0,0,0,0,0,0,0,0.27402483,0,0,0,0,0,0,0,0
2689,127.58605,0,3.2427506,8.1218414,9.1510819,15.903302,12.880351,18.970171,0,0,4.1451417,12.420578,37.448294,54.922811,13.995306,11.796462,0,0,1.4856379,10.565877,20.58802,26.325593,11.038932,11.286876,0,0,0,0,0.31766005,5.7703273,2.6862342,7.1276783,0,0,0,0,0,0,0,0.27396943,0,0,0,0,0,0,0,0
2690,127.56025,0,3.2420948,8.1201991,9.1492314,15.900086,12.877746,18.966335,0,0,4.1443035,12.418066,37.440721,54.911705,13.992476,11.794076,0,0,1.4853375,10.56374,20.583857,26.320269,11.036699,11.284594,0,0,0,0,0.31759582,5.7691604,2.685691,7.126237,0,0,0,0,0,0,0,0.27391403,0,0,0,0,0,0,0,0
2691,127.53445,0,3.2414391,8.1185567,9.1473809,15.89687,12.875141,18.962499,0,0,4.1434652,12.415555,37.433148,54.900599,13.989646,11.791691,0,0,1.4850371,10.561604,20.579694,26.314946,11.034467,11.282312,0,0,0,0,0.31753158,5.7679936,2.6851478,7.1247957,0,0,0,0,0,0,0,0.27385863,0,0,0,0,0,0,0,0
2692,127.50865,0,3.2407834,8.1169143,9.1455303,15.893654,12.872537,18.958663,0,0,4.142627,12.413043,37.425576,54.889492,13.986816,11.789305,0,0,1.4847367,10.559467,20.575531,26.309622,11.032235,11.280029,0,0,0,0,0.31746734,5.7668267,2.6846046,7.1233543,0,0,0,0,0,0,0,0.27380322,0,0,0,0,0,0,0,0
2693,127.48285,0,3.2401276,8.1152719,9.1436798,15.890438,12.869932,18.954827,0,0,4.1417888,12.410531,37.418003,54.878386,13.983985,11.78692,0,0,1.4844363,10.557331,20.571367,26.304299,11.030003,11.277747,0,0,0,0,0.31740311,5.7656598,2.6840614,7.121913,0,0,0,0,0,0,0,0.27374782,0,0,0,0,0,0,0,0
2694,127.45705,0,3.2394719,8.1136295,9.1418293,15.887222,12.867327,18.950991,0,0,4.1409506,12.40802,37.41043,54.86728,13.981155,11.784534,0,0,1.4841358,10.555194,20.567204,26.298975,11.02777,11.275464,0,0,0,0,0.31733887,5.764493,2.6835182,7.1204716,0,0,0,0,0,0,0,0.27369242,0,0,0,0,0,0,0,0
2695,127.43125,0,3.2388161,8.1119871,9.1399788,15.884006,12.864723,18.947155,0,0,4.1401124,12.405508,37.402857,54.856173,13.978325,11.782149,0,0,1.4838354,10.553057,20.563041,26.293652,11.025538,11.273182,0,0,0,0,0.31727463,5.7633261,2.682975,7.1190303,0,0,0,0,0,0,0,0.27363702,0,0,0,0,0,0,0,0
2696,127.40545,0,3.2381604,8.1103448,9.1381283,15.88079,12.862118,18.943319,0,0,4.1392741,12.402996,37.395285,54.845067,13.975495,11.779763,0,0,1.483535,10.550921,20.558877,26.288328,11.023306,11.2709,0,0,0,0,0.3172104,5.7621592,2.6824317,7.1175889,0,0,0,0,0,0,0,0.27358162,0,0,0,0,0,0,0,0
2697,127.37965,0,3.2375046,8.1087024,9.1362778,15.877575,12.859514,18.939482,0,0,4.1384359,12.400485,37.387712,54.83396,13.972665,11.777378,0,0,1.4832346,10.548784,20.554714,26.283005,11.021074,11.268617,0,0,0,0,0.31714616,5.7609924,2.6818885,7.1161476,0,0,0,0,0,0,0,0.27352622,0,0,0,0,0,0,0,0
2698,127.35385,0,3.2368489,8.10706,9.1344273,15.874359,12.856909,18.935646,0,0,4.1375977,12.397973,37.380139,54.822854,13.969835,11.774993,0,0,1.4829341,10.546647,20.550551,26.277681,11.018841,11.266335,0,0,0,0,0.31708192,5.7598255,2.6813453,7.1147062,0,0,0,0,0,0,0,0.27347082,0,0,0,0,0,0,0,0
2699,127.32805,0,3.2361932,8.1054176,9.1325767,15.871143,12.854304,18.93181,0,0,4.1367595,12.395461,37.372567,54.811748,13.967005,11.772607,0,0,1.4826337,10.544511,20.546388,26.272358,11.016609,11.264052,0,0,0,0,0.31701769,5.7586586,2.6808021,7.1132649,0,0,0,0,0,0,0,0.27341541,0,0,0,0,0,0,0,0
2700,127.30225,0,3.2355374,8.1037752,9.1307262,15.867927,12.8517,18.927974,0,0,4.1359212,12.39295,37.364994,54.800641,13.964175,11.770222,0,0,1.4823333,10.542374,20.542224,26.267034,11.014377,11.26177,0,0,0,0,0.31695345,5.7574918,2.6802589,7.1118236,0,0,0,0,0,0,0,0.27336001,0,0,0,0,0,0,0,0
2701,127.27645,0,3.2348817,8.1021328,9.1288757,15.864711,12.849095,18.924138,0,0,4.135083,12.390438,37.357421,54.789535,13.961345,11.767836,0,0,1.4820329,10.540238,20.538061,26.261711,11.012144,11.259488,0,0,0,0,0.31688921,5.7563249,2.6797157,7.1103822,0,0,0,0,0,0,0,0.27330461,0,0,0,0,0,0,0,0
2702,127.25065,0,3.2342259,8.1004905,9.1270252,15.861495,12.84649,18.920302,0,0,4.1342448,12.387926,37.349848,54.778429,13.958515,11.765451,0,0,1.4817325,10.538101,20.533898,26.256387,11.009912,11.257205,0,0,0,0,0.31682498,5.755158,2.6791725,7.1089409,0,0,0,0,0,0,0,0.27324921,0,0,0,0,0,0,0,0
2703,127.22485,0,3.2335702,8.0988481,9.1251747,15.858279,12.843886,18.916466,0,0,4.1334066,12.385415,37.342276,54.767322,13.955684,11.763065,0,0,1.481432,10.535964,20.529735,26.251064,11.00768,11.254923,0,0,0,0,0.31676074,5.7539912,2.6786293,7.1074995,0,0,0,0,0,0,0,0.27319381,0,0,0,0,0,0,0,0
2704,127.25064,0,3.2342258,8.1004902,9.127025,15.861494,12.84649,18.920301,0,0,4.1342447,12.387926,37.349847,54.778427,13.958514,11.76545,0,0,1.4817324,10.538101,20.533897,26.256387,11.009912,11.257205,0,0,0,0,0.31682497,5.7551579,2.6791724,7.1089407,0,0,0,0,0,0,0,0.2732492,0,0,0,0,0,0,0,0
2705,127.27644,0,3.2348816,8.1021326,9.1288755,15.86471,12.849095,18.924137,0,0,4.1350829,12.390438,37.35742,54.789533,13.961344,11.767836,0,0,1.4820328,10.540237,20.538061,26.26171,11.012144,11.259487,0,0,0,0,0.31688921,5.7563248,2.6797156,7.110382,0,0,0,0,0,0,0,0.2733046,0,0,0,0,0,0,0,0
2706,127.30225,0,3.2355373,8.103775,9.130726,15.867926,12.851699,18.927974,0,0,4.1359211,12.392949,37.364993,54.80064,13.964174,11.770221,0,0,1.4823333,10.542374,20.542224,26.267034,11.014376,11.26177,0,0,0,0,0.31695344,5.7574916,2.6802589,7.1118234,0,0,0,0,0,0,0,0.27336,0,0,0,0,0,0,0,0
2707,127.32805,0,3.2361931,8.1054174,9.1325765,15.871142,12.854304,18.93181,0,0,4.1367593,12.395461,37.372566,54.811746,13.967004,11.772607,0,0,1.4826337,10.544511,20.546387,26.272357,11.016609,11.264052,0,0,0,0,0.31701768,5.7586585,2.6808021,7.1132647,0,0,0,0,0,0,0,0.27341541,0,0,0,0,0,0,0,0
2708,127.35385,0,3.2368488,8.1070598,9.134427,15.874358,12.856909,18.935646,0,0,4.1375976,12.397973,37.380138,54.822853,13.969835,11.774992,0,0,1.4829341,10.546647,20.55055,26.277681,11.018841,11.266334,0,0,0,0,0.31708192,5.7598253,2.6813453,7.114706,0,0,0,0,0,0,0,0.27347081,0,0,0,0,0,0,0,0
2709,127.37965,0,3.2375045,8.1087022,9.1362775,15.877574,12.859513,18.939482,0,0,4.1384358,12.400484,37.387711,54.833959,13.972665,11.777378,0,0,1.4832345,10.548784,20.554714,26.283004,11.021073,11.268617,0,0,0,0,0.31714615,5.7609922,2.6818885,7.1161474,0,0,0,0,0,0,0,0.27352621,0,0,0,0,0,0,0,0
2710,127.40545,0,3.2381603,8.1103445,9.138128,15.88079,12.862118,18.943318,0,0,4.139274,12.402996,37.395284,54.845065,13.975495,11.779763,0,0,1.4835349,10.55092,20.558877,26.288328,11.023305,11.270899,0,0,0,0,0.31721039,5.7621591,2.6824317,7.1175887,0,0,0,0,0,0,0,0.27358161,0,0,0,0,0,0,0,0
2711,127.43125,0,3.238816,8.1119869,9.1399785,15.884006,12.864722,18.947154,0,0,4.1401122,12.405508,37.402856,54.856172,13.978325,11.782149,0,0,1.4838354,10.553057,20.56304,26.293651,11.025538,11.273182,0,0,0,0,0.31727463,5.7633259,2.6829749,7.1190301,0,0,0,0,0,0,0,0.27363701,0,0,0,0,0,0,0,0
2712,127.45705,0,3.2394718,8.1136293,9.1418291,15.887222,12.867327,18.95099,0,0,4.1409505,12.408019,37.410429,54.867278,13.981155,11.784534,0,0,1.4841358,10.555194,20.567203,26.298975,11.02777,11.275464,0,0,0,0,0.31733886,5.7644928,2.6835181,7.1204714,0,0,0,0,0,0,0,0.27369241,0,0,0,0,0,0,0,0
2713,127.48285,0,3.2401275,8.1152717,9.1436796,15.890438,12.869932,18.954826,0,0,4.1417887,12.410531,37.418002,54.878384,13.983985,11.786919,0,0,1.4844362,10.55733,20.571367,26.304298,11.030002,11.277746,0,0,0,0,0.3174031,5.7656597,2.6840613,7.1219128,0,0,0,0,0,0,0,0.27374782,0,0,0,0,0,0,0,0
2714,127.50865,0,3.2407833,8.1169141,9.1455301,15.893654,12.872536,18.958662,0,0,4.1426269,12.413043,37.425575,54.889491,13.986815,11.789305,0,0,1.4847366,10.559467,20.57553,26.309622,11.032235,11.280029,0,0,0,0,0.31746734,5.7668265,2.6846045,7.1233541,0,0,0,0,0,0,0,0.27380322,0,0,0,0,0,0,0,0
2715,127.53445,0,3.241439,8.1185564,9.1473806,15.89687,12.875141,18.962499,0,0,4.1434651,12.415554,37.433147,54.900597,13.989645,11.79169,0,0,1.4850371,10.561603,20.579693,26.314945,11.034467,11.282311,0,0,0,0,0.31753157,5.7679934,2.6851477,7.1247955,0,0,0,0,0,0,0,0.27385862,0,0,0,0,0,0,0,0
2716,127.56025,0,3.2420947,8.1201988,9.1492311,15.900086,12.877746,18.966335,0,0,4.1443033,12.418066,37.44072,54.911704,13.992475,11.794076,0,0,1.4853375,10.56374,20.583856,26.320269,11.036699,11.284594,0,0,0,0,0.31759581,5.7691603,2.6856909,7.1262368,0,0,0,0,0,0,0,0.27391402,0,0,0,0,0,0,0,0
2717,127.58605,0,3.2427505,8.1218412,9.1510816,15.903302,12.88035,18.970171,0,0,4.1451416,12.420578,37.448293,54.92281,13.995306,11.796461,0,0,1.4856379,10.565877,20.58802,26.325592,11.038931,11.286876,0,0,0,0,0.31766005,5.7703271,2.6862341,7.1276781,0,0,0,0,0,0,0,0.27396942,0,0,0,0,0,0,0,0
2718,127.61185,0,3.2434062,8.1234836,9.1529321,15.906518,12.882955,18.974007,0,0,4.1459798,12.423089,37.455865,54.933916,13.998136,11.798847,0,0,1.4859383,10.568013,20.592183,26.330916,11.041164,11.289159,0,0,0,0,0.31772428,5.771494,2.6867773,7.1291195,0,0,0,0,0,0,0,0.27402482,0,0,0,0,0,0,0,0
2719,127.63765,0,3.244062,8.125126,9.1547827,15.909733,12.88556,18.977843,0,0,4.146818,12.425601,37.463438,54.945023,14.000966,11.801232,0,0,1.4862388,10.57015,20.596346,26.336239,11.043396,11.291441,0,0,0,0,0.31778852,5.7726608,2.6873205,7.1305608,0,0,0,0,0,0,0,0.27408022,0,0,0,0,0,0,0,0
2720,127.66345,0,3.2447177,8.1267684,9.1566332,15.912949,12.888164,18.981679,0,0,4.1476562,12.428113,37.471011,54.956129,14.003796,11.803618,0,0,1.4865392,10.572287,20.60051,26.341563,11.045628,11.293723,0,0,0,0,0.31785275,5.7738277,2.6878637,7.1320022,0,0,0,0,0,0,0,0.27413563,0,0,0,0,0,0,0,0
2721,127.68925,0,3.2453735,8.1284107,9.1584837,15.916165,12.890769,18.985515,0,0,4.1484945,12.430624,37.478584,54.967235,14.006626,11.806003,0,0,1.4868396,10.574423,20.604673,26.346886,11.04786,11.296006,0,0,0,0,0.31791699,5.7749946,2.6884069,7.1334435,0,0,0,0,0,0,0,0.27419103,0,0,0,0,0,0,0,0
2722,127.71505,0,3.2460292,8.1300531,9.1603342,15.919381,12.893374,18.989351,0,0,4.1493327,12.433136,37.486156,54.978342,14.009456,11.808389,0,0,1.48714,10.57656,20.608836,26.35221,11.050093,11.298288,0,0,0,0,0.31798123,5.7761614,2.6889501,7.1348849,0,0,0,0,0,0,0,0.27424643,0,0,0,0,0,0,0,0
2723,127.74085,0,3.2466849,8.1316955,9.1621847,15.922597,12.895978,18.993187,0,0,4.1501709,12.435648,37.493729,54.989448,14.012286,11.810774,0,0,1.4874404,10.578696,20.612999,26.357533,11.052325,11.300571,0,0,0,0,0.31804546,5.7773283,2.6894933,7.1363262,0,0,0,0,0,0,0,0.27430183,0,0,0,0,0,0,0,0
2724,127.76665,0,3.2473407,8.1333379,9.1640352,15.925813,12.898583,18.997024,0,0,4.1510091,12.438159,37.501302,55.000555,14.015116,11.81316,0,0,1.4877409,10.580833,20.617163,26.362857,11.054557,11.302853,0,0,0,0,0.3181097,5.7784952,2.6900365,7.1377676,0,0,0,0,0,0,0,0.27435723,0,0,0,0,0,0,0,0
2725,127.79245,0,3.2479964,8.1349803,9.1658857,15.929029,12.901187,19.00086,0,0,4.1518473,12.440671,37.508875,55.011661,14.017946,11.815545,0,0,1.4880413,10.58297,20.621326,26.36818,11.05679,11.305135,0,0,0,0,0.31817394,5.779662,2.6905797,7.1392089,0,0,0,0,0,0,0,0.27441263,0,0,0,0,0,0,0,0
2726,127.81825,0,3.2486522,8.1366227,9.1677362,15.932245,12.903792,19.004696,0,0,4.1526856,12.443183,37.516447,55.022767,14.020776,11.81793,0,0,1.4883417,10.585106,20.625489,26.373504,11.059022,11.307418,0,0,0,0,0.31823817,5.7808289,2.691123,7.1406503,0,0,0,0,0,0,0,0.27446804,0,0,0,0,0,0,0,0
2727,127.84405,0,3.2493079,8.138265,9.1695868,15.935461,12.906397,19.008532,0,0,4.1535238,12.445694,37.52402,55.033874,14.023607,11.820316,0,0,1.4886421,10.587243,20.629652,26.378827,11.061254,11.3097,0,0,0,0,0.31830241,5.7819958,2.6916662,7.1420916,0,0,0,0,0,0,0,0.27452344,0,0,0,0,0,0,0,0
2728,127.86985,0,3.2499637,8.1399074,9.1714373,15.938677,12.909001,19.012368,0,0,4.154362,12.448206,37.531593,55.04498,14.026437,11.822701,0,0,1.4889426,10.589379,20.633816,26.384151,11.063486,11.311983,0,0,0,0,0.31836665,5.7831626,2.6922094,7.1435329,0,0,0,0,0,0,0,0.27457884,0,0,0,0,0,0,0,0
2729,127.89565,0,3.2506194,8.1415498,9.1732878,15.941893,12.911606,19.016204,0,0,4.1552002,12.450718,37.539165,55.056086,14.029267,11.825087,0,0,1.489243,10.591516,20.637979,26.389474,11.065719,11.314265,0,0,0,0,0.31843088,5.7843295,2.6927526,7.1449743,0,0,0,0,0,0,0,0.27463424,0,0,0,0,0,0,0,0
2730,127.92145,0,3.2512751,8.1431922,9.1751383,15.945109,12.914211,19.02004,0,0,4.1560385,12.453229,37.546738,55.067193,14.032097,11.827472,0,0,1.4895434,10.593653,20.642142,26.394798,11.067951,11.316547,0,0,0,0,0.31849512,5.7854963,2.6932958,7.1464156,0,0,0,0,0,0,0,0.27468964,0,0,0,0,0,0,0,0
2731,127.94725,0,3.2519309,8.1448346,9.1769888,15.948325,12.916815,19.023876,0,0,4.1568767,12.455741,37.554311,55.078299,14.034927,11.829858,0,0,1.4898438,10.595789,20.646305,26.400121,11.070183,11.31883,0,0,0,0,0.31855936,5.7866632,2.693839,7.147857,0,0,0,0,0,0,0,0.27474504,0,0,0,0,0,0,0,0
2732,127.97305,0,3.2525866,8.1464769,9.1788393,15.951541,12.91942,19.027712,0,0,4.1577149,12.458253,37.561884,55.089406,14.037757,11.832243,0,0,1.4901442,10.597926,20.650469,26.405445,11.072415,11.321112,0,0,0,0,0.31862359,5.7878301,2.6943822,7.1492983,0,0,0,0,0,0,0,0.27480044,0,0,0,0,0,0,0,0
2733,127.99885,0,3.2532424,8.1481193,9.1806898,15.954757,12.922025,19.031549,0,0,4.1585531,12.460764,37.569456,55.100512,14.040587,11.834629,0,0,1.4904447,10.600062,20.654632,26.410768,11.074648,11.323395,0,0,0,0,0.31868783,5.7889969,2.6949254,7.1507397,0,0,0,0,0,0,0,0.27485585,0,0,0,0,0,0,0,0
