Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa)
2510,208.78686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.416515,57.538956,65.950758,25.991426,0,0,0,0,0,0,0,21.223562,105.62768,195.6257,68.658204,6.4554161,0,0,0,0,0,0,37.306364,3.3398286,0,0,0,0,0,0,0,0,0
2511,208.78074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.416093,57.537268,65.948824,25.990664,0,0,0,0,0,0,0,21.22294,105.62458,195.61997,68.656191,6.4552268,0,0,0,0,0,0,37.30527,3.3397307,0,0,0,0,0,0,0,0,0
2512,208.77462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41567,57.535581,65.94689,25.989902,0,0,0,0,0,0,0,21.222317,105.62148,195.61423,68.654177,6.4550375,0,0,0,0,0,0,37.304176,3.3396327,0,0,0,0,0,0,0,0,0
2513,208.7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.415247,57.533894,65.944956,25.989139,0,0,0,0,0,0,0,21.221695,105.61839,195.60849,68.652163,6.4548482,0,0,0,0,0,0,37.303082,3.3395348,0,0,0,0,0,0,0,0,0
2514,208.76237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.414824,57.532206,65.943021,25.988377,0,0,0,0,0,0,0,21.221072,105.61529,195.60275,68.65015,6.4546588,0,0,0,0,0,0,37.301988,3.3394368,0,0,0,0,0,0,0,0,0
2515,208.75625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.414401,57.530519,65.941087,25.987615,0,0,0,0,0,0,0,21.22045,105.61219,195.59702,68.648136,6.4544695,0,0,0,0,0,0,37.300894,3.3393389,0,0,0,0,0,0,0,0,0
2516,208.75013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.413979,57.528831,65.939153,25.986853,0,0,0,0,0,0,0,21.219828,105.60909,195.59128,68.646123,6.4542802,0,0,0,0,0,0,37.2998,3.3392409,0,0,0,0,0,0,0,0,0
2517,208.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.413556,57.527144,65.937219,25.98609,0,0,0,0,0,0,0,21.219205,105.606,195.58554,68.644109,6.4540909,0,0,0,0,0,0,37.298705,3.339143,0,0,0,0,0,0,0,0,0
2518,208.73788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.413133,57.525456,65.935285,25.985328,0,0,0,0,0,0,0,21.218583,105.6029,195.57981,68.642096,6.4539015,0,0,0,0,0,0,37.297611,3.339045,0,0,0,0,0,0,0,0,0
2519,208.73176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41271,57.523769,65.933351,25.984566,0,0,0,0,0,0,0,21.21796,105.5998,195.57407,68.640082,6.4537122,0,0,0,0,0,0,37.296517,3.3389471,0,0,0,0,0,0,0,0,0
2520,208.72563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.412287,57.522081,65.931416,25.983804,0,0,0,0,0,0,0,21.217338,105.5967,195.56833,68.638068,6.4535229,0,0,0,0,0,0,37.295423,3.3388491,0,0,0,0,0,0,0,0,0
2521,208.71951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.411865,57.520394,65.929482,25.983041,0,0,0,0,0,0,0,21.216715,105.5936,195.56259,68.636055,6.4533336,0,0,0,0,0,0,37.294329,3.3387512,0,0,0,0,0,0,0,0,0
2522,208.71339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.411442,57.518706,65.927548,25.982279,0,0,0,0,0,0,0,21.216093,105.59051,195.55686,68.634041,6.4531443,0,0,0,0,0,0,37.293235,3.3386532,0,0,0,0,0,0,0,0,0
2523,208.70726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.411019,57.517019,65.925614,25.981517,0,0,0,0,0,0,0,21.21547,105.58741,195.55112,68.632028,6.4529549,0,0,0,0,0,0,37.292141,3.3385553,0,0,0,0,0,0,0,0,0
2524,208.70114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.410596,57.515331,65.92368,25.980755,0,0,0,0,0,0,0,21.214848,105.58431,195.54538,68.630014,6.4527656,0,0,0,0,0,0,37.291047,3.3384573,0,0,0,0,0,0,0,0,0
2525,208.69502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.410173,57.513644,65.921746,25.979992,0,0,0,0,0,0,0,21.214226,105.58121,195.53964,68.628001,6.4525763,0,0,0,0,0,0,37.289953,3.3383594,0,0,0,0,0,0,0,0,0
2526,208.68889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.409751,57.511956,65.919811,25.97923,0,0,0,0,0,0,0,21.213603,105.57812,195.53391,68.625987,6.452387,0,0,0,0,0,0,37.288859,3.3382615,0,0,0,0,0,0,0,0,0
2527,208.68277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.409328,57.510269,65.917877,25.978468,0,0,0,0,0,0,0,21.212981,105.57502,195.52817,68.623974,6.4521977,0,0,0,0,0,0,37.287764,3.3381635,0,0,0,0,0,0,0,0,0
2528,208.67665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.408905,57.508581,65.915943,25.977706,0,0,0,0,0,0,0,21.212358,105.57192,195.52243,68.62196,6.4520083,0,0,0,0,0,0,37.28667,3.3380656,0,0,0,0,0,0,0,0,0
2529,208.67052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.408482,57.506894,65.914009,25.976943,0,0,0,0,0,0,0,21.211736,105.56882,195.5167,68.619946,6.451819,0,0,0,0,0,0,37.285576,3.3379676,0,0,0,0,0,0,0,0,0
2530,208.6644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.408059,57.505207,65.912075,25.976181,0,0,0,0,0,0,0,21.211113,105.56572,195.51096,68.617933,6.4516297,0,0,0,0,0,0,37.284482,3.3378697,0,0,0,0,0,0,0,0,0
2531,208.65828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.407637,57.503519,65.910141,25.975419,0,0,0,0,0,0,0,21.210491,105.56263,195.50522,68.615919,6.4514404,0,0,0,0,0,0,37.283388,3.3377717,0,0,0,0,0,0,0,0,0
2532,208.65215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.407214,57.501832,65.908206,25.974656,0,0,0,0,0,0,0,21.209869,105.55953,195.49948,68.613906,6.4512511,0,0,0,0,0,0,37.282294,3.3376738,0,0,0,0,0,0,0,0,0
2533,208.64603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.406791,57.500144,65.906272,25.973894,0,0,0,0,0,0,0,21.209246,105.55643,195.49375,68.611892,6.4510617,0,0,0,0,0,0,37.2812,3.3375758,0,0,0,0,0,0,0,0,0
2534,208.63991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.406368,57.498457,65.904338,25.973132,0,0,0,0,0,0,0,21.208624,105.55333,195.48801,68.609879,6.4508724,0,0,0,0,0,0,37.280106,3.3374779,0,0,0,0,0,0,0,0,0
2535,208.63379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.405945,57.496769,65.902404,25.97237,0,0,0,0,0,0,0,21.208001,105.55024,195.48227,68.607865,6.4506831,0,0,0,0,0,0,37.279012,3.3373799,0,0,0,0,0,0,0,0,0
2536,208.62766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.405523,57.495082,65.90047,25.971607,0,0,0,0,0,0,0,21.207379,105.54714,195.47654,68.605851,6.4504938,0,0,0,0,0,0,37.277918,3.337282,0,0,0,0,0,0,0,0,0
2537,208.62154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4051,57.493394,65.898536,25.970845,0,0,0,0,0,0,0,21.206756,105.54404,195.4708,68.603838,6.4503045,0,0,0,0,0,0,37.276823,3.337184,0,0,0,0,0,0,0,0,0
2538,208.61542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.404677,57.491707,65.896601,25.970083,0,0,0,0,0,0,0,21.206134,105.54094,195.46506,68.601824,6.4501151,0,0,0,0,0,0,37.275729,3.3370861,0,0,0,0,0,0,0,0,0
2539,208.60929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.404254,57.490019,65.894667,25.969321,0,0,0,0,0,0,0,21.205512,105.53784,195.45932,68.599811,6.4499258,0,0,0,0,0,0,37.274635,3.3369881,0,0,0,0,0,0,0,0,0
2540,208.60317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.403831,57.488332,65.892733,25.968558,0,0,0,0,0,0,0,21.204889,105.53475,195.45359,68.597797,6.4497365,0,0,0,0,0,0,37.273541,3.3368902,0,0,0,0,0,0,0,0,0
2541,208.59705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.403409,57.486644,65.890799,25.967796,0,0,0,0,0,0,0,21.204267,105.53165,195.44785,68.595784,6.4495472,0,0,0,0,0,0,37.272447,3.3367922,0,0,0,0,0,0,0,0,0
2542,208.59092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402986,57.484957,65.888865,25.967034,0,0,0,0,0,0,0,21.203644,105.52855,195.44211,68.59377,6.4493579,0,0,0,0,0,0,37.271353,3.3366943,0,0,0,0,0,0,0,0,0
2543,208.5848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.402563,57.483269,65.886931,25.966272,0,0,0,0,0,0,0,21.203022,105.52545,195.43638,68.591756,6.4491685,0,0,0,0,0,0,37.270259,3.3365963,0,0,0,0,0,0,0,0,0
2544,208.57868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.40214,57.481582,65.884996,25.965509,0,0,0,0,0,0,0,21.202399,105.52236,195.43064,68.589743,6.4489792,0,0,0,0,0,0,37.269165,3.3364984,0,0,0,0,0,0,0,0,0
2545,208.57255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.401717,57.479894,65.883062,25.964747,0,0,0,0,0,0,0,21.201777,105.51926,195.4249,68.587729,6.4487899,0,0,0,0,0,0,37.268071,3.3364004,0,0,0,0,0,0,0,0,0
2546,208.56643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.401295,57.478207,65.881128,25.963985,0,0,0,0,0,0,0,21.201155,105.51616,195.41916,68.585716,6.4486006,0,0,0,0,0,0,37.266977,3.3363025,0,0,0,0,0,0,0,0,0
2547,208.56031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.400872,57.47652,65.879194,25.963223,0,0,0,0,0,0,0,21.200532,105.51306,195.41343,68.583702,6.4484112,0,0,0,0,0,0,37.265882,3.3362045,0,0,0,0,0,0,0,0,0
2548,208.55418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.400449,57.474832,65.87726,25.96246,0,0,0,0,0,0,0,21.19991,105.50996,195.40769,68.581689,6.4482219,0,0,0,0,0,0,37.264788,3.3361066,0,0,0,0,0,0,0,0,0
2549,208.54806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.400026,57.473145,65.875326,25.961698,0,0,0,0,0,0,0,21.199287,105.50687,195.40195,68.579675,6.4480326,0,0,0,0,0,0,37.263694,3.3360086,0,0,0,0,0,0,0,0,0
2550,208.54194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.399603,57.471457,65.873391,25.960936,0,0,0,0,0,0,0,21.198665,105.50377,195.39621,68.577661,6.4478433,0,0,0,0,0,0,37.2626,3.3359107,0,0,0,0,0,0,0,0,0
2551,208.53581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.399181,57.46977,65.871457,25.960174,0,0,0,0,0,0,0,21.198042,105.50067,195.39048,68.575648,6.447654,0,0,0,0,0,0,37.261506,3.3358127,0,0,0,0,0,0,0,0,0
2552,208.52969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.398758,57.468082,65.869523,25.959411,0,0,0,0,0,0,0,21.19742,105.49757,195.38474,68.573634,6.4474646,0,0,0,0,0,0,37.260412,3.3357148,0,0,0,0,0,0,0,0,0
2553,208.52357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.398335,57.466395,65.867589,25.958649,0,0,0,0,0,0,0,21.196798,105.49448,195.379,68.571621,6.4472753,0,0,0,0,0,0,37.259318,3.3356168,0,0,0,0,0,0,0,0,0
2554,208.51744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.397912,57.464707,65.865655,25.957887,0,0,0,0,0,0,0,21.196175,105.49138,195.37327,68.569607,6.447086,0,0,0,0,0,0,37.258224,3.3355189,0,0,0,0,0,0,0,0,0
2555,208.51132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.397489,57.46302,65.863721,25.957124,0,0,0,0,0,0,0,21.195553,105.48828,195.36753,68.567594,6.4468967,0,0,0,0,0,0,37.25713,3.3354209,0,0,0,0,0,0,0,0,0
2556,208.5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.397067,57.461332,65.861786,25.956362,0,0,0,0,0,0,0,21.19493,105.48518,195.36179,68.56558,6.4467074,0,0,0,0,0,0,37.256036,3.335323,0,0,0,0,0,0,0,0,0
2557,208.49908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.396644,57.459645,65.859852,25.9556,0,0,0,0,0,0,0,21.194308,105.48208,195.35605,68.563566,6.446518,0,0,0,0,0,0,37.254941,3.335225,0,0,0,0,0,0,0,0,0
2558,208.49295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.396221,57.457957,65.857918,25.954838,0,0,0,0,0,0,0,21.193685,105.47899,195.35032,68.561553,6.4463287,0,0,0,0,0,0,37.253847,3.3351271,0,0,0,0,0,0,0,0,0
2559,208.48683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.395798,57.45627,65.855984,25.954075,0,0,0,0,0,0,0,21.193063,105.47589,195.34458,68.559539,6.4461394,0,0,0,0,0,0,37.252753,3.3350291,0,0,0,0,0,0,0,0,0
2560,208.48071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.395375,57.454582,65.85405,25.953313,0,0,0,0,0,0,0,21.19244,105.47279,195.33884,68.557526,6.4459501,0,0,0,0,0,0,37.251659,3.3349312,0,0,0,0,0,0,0,0,0
2561,208.47458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.394953,57.452895,65.852116,25.952551,0,0,0,0,0,0,0,21.191818,105.46969,195.33311,68.555512,6.4457608,0,0,0,0,0,0,37.250565,3.3348332,0,0,0,0,0,0,0,0,0
2562,208.46846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39453,57.451207,65.850181,25.951789,0,0,0,0,0,0,0,21.191196,105.4666,195.32737,68.553499,6.4455714,0,0,0,0,0,0,37.249471,3.3347353,0,0,0,0,0,0,0,0,0
2563,208.46234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.394107,57.44952,65.848247,25.951026,0,0,0,0,0,0,0,21.190573,105.4635,195.32163,68.551485,6.4453821,0,0,0,0,0,0,37.248377,3.3346374,0,0,0,0,0,0,0,0,0
2564,208.45621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.393684,57.447833,65.846313,25.950264,0,0,0,0,0,0,0,21.189951,105.4604,195.31589,68.549471,6.4451928,0,0,0,0,0,0,37.247283,3.3345394,0,0,0,0,0,0,0,0,0
2565,208.45009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.393261,57.446145,65.844379,25.949502,0,0,0,0,0,0,0,21.189328,105.4573,195.31016,68.547458,6.4450035,0,0,0,0,0,0,37.246189,3.3344415,0,0,0,0,0,0,0,0,0
2566,208.44397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.392839,57.444458,65.842445,25.94874,0,0,0,0,0,0,0,21.188706,105.4542,195.30442,68.545444,6.4448142,0,0,0,0,0,0,37.245095,3.3343435,0,0,0,0,0,0,0,0,0
2567,208.43784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.392416,57.44277,65.840511,25.947977,0,0,0,0,0,0,0,21.188083,105.45111,195.29868,68.543431,6.4446248,0,0,0,0,0,0,37.244,3.3342456,0,0,0,0,0,0,0,0,0
2568,208.43172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.391993,57.441083,65.838576,25.947215,0,0,0,0,0,0,0,21.187461,105.44801,195.29295,68.541417,6.4444355,0,0,0,0,0,0,37.242906,3.3341476,0,0,0,0,0,0,0,0,0
2569,208.4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39157,57.439395,65.836642,25.946453,0,0,0,0,0,0,0,21.186839,105.44491,195.28721,68.539404,6.4442462,0,0,0,0,0,0,37.241812,3.3340497,0,0,0,0,0,0,0,0,0
2570,208.41947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.391147,57.437708,65.834708,25.945691,0,0,0,0,0,0,0,21.186216,105.44181,195.28147,68.53739,6.4440569,0,0,0,0,0,0,37.240718,3.3339517,0,0,0,0,0,0,0,0,0
2571,208.41335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.390725,57.43602,65.832774,25.944928,0,0,0,0,0,0,0,21.185594,105.43872,195.27573,68.535376,6.4438675,0,0,0,0,0,0,37.239624,3.3338538,0,0,0,0,0,0,0,0,0
2572,208.40723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.390302,57.434333,65.83084,25.944166,0,0,0,0,0,0,0,21.184971,105.43562,195.27,68.533363,6.4436782,0,0,0,0,0,0,37.23853,3.3337558,0,0,0,0,0,0,0,0,0
2573,208.4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.389879,57.432645,65.828906,25.943404,0,0,0,0,0,0,0,21.184349,105.43252,195.26426,68.531349,6.4434889,0,0,0,0,0,0,37.237436,3.3336579,0,0,0,0,0,0,0,0,0
2574,208.39498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.389456,57.430958,65.826971,25.942641,0,0,0,0,0,0,0,21.183726,105.42942,195.25852,68.529336,6.4432996,0,0,0,0,0,0,37.236342,3.3335599,0,0,0,0,0,0,0,0,0
2575,208.38886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.389033,57.42927,65.825037,25.941879,0,0,0,0,0,0,0,21.183104,105.42632,195.25278,68.527322,6.4431103,0,0,0,0,0,0,37.235248,3.333462,0,0,0,0,0,0,0,0,0
2576,208.38273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.388611,57.427583,65.823103,25.941117,0,0,0,0,0,0,0,21.182482,105.42323,195.24705,68.525309,6.4429209,0,0,0,0,0,0,37.234154,3.333364,0,0,0,0,0,0,0,0,0
2577,208.37661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.388188,57.425895,65.821169,25.940355,0,0,0,0,0,0,0,21.181859,105.42013,195.24131,68.523295,6.4427316,0,0,0,0,0,0,37.233059,3.3332661,0,0,0,0,0,0,0,0,0
2578,208.37049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.387765,57.424208,65.819235,25.939592,0,0,0,0,0,0,0,21.181237,105.41703,195.23557,68.521281,6.4425423,0,0,0,0,0,0,37.231965,3.3331681,0,0,0,0,0,0,0,0,0
2579,208.36437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.387342,57.42252,65.817301,25.93883,0,0,0,0,0,0,0,21.180614,105.41393,195.22984,68.519268,6.442353,0,0,0,0,0,0,37.230871,3.3330702,0,0,0,0,0,0,0,0,0
2580,208.35824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.386919,57.420833,65.815366,25.938068,0,0,0,0,0,0,0,21.179992,105.41084,195.2241,68.517254,6.4421637,0,0,0,0,0,0,37.229777,3.3329722,0,0,0,0,0,0,0,0,0
2581,208.35212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.386497,57.419146,65.813432,25.937306,0,0,0,0,0,0,0,21.179369,105.40774,195.21836,68.515241,6.4419743,0,0,0,0,0,0,37.228683,3.3328743,0,0,0,0,0,0,0,0,0
2582,208.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.386074,57.417458,65.811498,25.936543,0,0,0,0,0,0,0,21.178747,105.40464,195.21262,68.513227,6.441785,0,0,0,0,0,0,37.227589,3.3327763,0,0,0,0,0,0,0,0,0
2583,208.33987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.385651,57.415771,65.809564,25.935781,0,0,0,0,0,0,0,21.178125,105.40154,195.20689,68.511214,6.4415957,0,0,0,0,0,0,37.226495,3.3326784,0,0,0,0,0,0,0,0,0
2584,208.33375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.385228,57.414083,65.80763,25.935019,0,0,0,0,0,0,0,21.177502,105.39844,195.20115,68.5092,6.4414064,0,0,0,0,0,0,37.225401,3.3325804,0,0,0,0,0,0,0,0,0
2585,208.32763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.384805,57.412396,65.805696,25.934257,0,0,0,0,0,0,0,21.17688,105.39535,195.19541,68.507187,6.4412171,0,0,0,0,0,0,37.224307,3.3324825,0,0,0,0,0,0,0,0,0
2586,208.3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.384383,57.410708,65.803761,25.933494,0,0,0,0,0,0,0,21.176257,105.39225,195.18968,68.505173,6.4410277,0,0,0,0,0,0,37.223213,3.3323845,0,0,0,0,0,0,0,0,0
2587,208.31538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.38396,57.409021,65.801827,25.932732,0,0,0,0,0,0,0,21.175635,105.38915,195.18394,68.503159,6.4408384,0,0,0,0,0,0,37.222118,3.3322866,0,0,0,0,0,0,0,0,0
2588,208.30926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.383537,57.407333,65.799893,25.93197,0,0,0,0,0,0,0,21.175012,105.38605,195.1782,68.501146,6.4406491,0,0,0,0,0,0,37.221024,3.3321886,0,0,0,0,0,0,0,0,0
2589,208.30313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.383114,57.405646,65.797959,25.931208,0,0,0,0,0,0,0,21.17439,105.38296,195.17246,68.499132,6.4404598,0,0,0,0,0,0,37.21993,3.3320907,0,0,0,0,0,0,0,0,0
2590,208.29701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.382691,57.403958,65.796025,25.930445,0,0,0,0,0,0,0,21.173768,105.37986,195.16673,68.497119,6.4402705,0,0,0,0,0,0,37.218836,3.3319927,0,0,0,0,0,0,0,0,0
2591,208.29089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.382269,57.402271,65.794091,25.929683,0,0,0,0,0,0,0,21.173145,105.37676,195.16099,68.495105,6.4400811,0,0,0,0,0,0,37.217742,3.3318948,0,0,0,0,0,0,0,0,0
2592,208.28476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.381846,57.400583,65.792156,25.928921,0,0,0,0,0,0,0,21.172523,105.37366,195.15525,68.493092,6.4398918,0,0,0,0,0,0,37.216648,3.3317968,0,0,0,0,0,0,0,0,0
2593,208.27864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.381423,57.398896,65.790222,25.928159,0,0,0,0,0,0,0,21.1719,105.37056,195.14952,68.491078,6.4397025,0,0,0,0,0,0,37.215554,3.3316989,0,0,0,0,0,0,0,0,0
