Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa)
2438,279.33642,0,0,0,0,56.118675,108.01927,0,0,0,0,0
2439,279.33456,0,0,0,0,56.1183,108.01855,0,0,0,0,0
2440,279.33269,0,0,0,0,56.117925,108.01783,0,0,0,0,0
2441,279.33083,0,0,0,0,56.11755,108.01711,0,0,0,0,0
2442,279.32896,0,0,0,0,56.117176,108.01639,0,0,0,0,0
2443,279.32709,0,0,0,0,56.116801,108.01567,0,0,0,0,0
2444,279.32523,0,0,0,0,56.116426,108.01494,0,0,0,0,0
2445,279.32336,0,0,0,0,56.116051,108.01422,0,0,0,0,0
2446,279.3215,0,0,0,0,56.115676,108.0135,0,0,0,0,0
2447,279.31963,0,0,0,0,56.115302,108.01278,0,0,0,0,0
2448,279.31777,0,0,0,0,56.114927,108.01206,0,0,0,0,0
2449,279.3159,0,0,0,0,56.114552,108.01134,0,0,0,0,0
2450,279.31403,0,0,0,0,56.114177,108.01062,0,0,0,0,0
2451,279.31217,0,0,0,0,56.113802,108.00989,0,0,0,0,0
2452,279.3103,0,0,0,0,56.113428,108.00917,0,0,0,0,0
2453,279.30844,0,0,0,0,56.113053,108.00845,0,0,0,0,0
2454,279.30657,0,0,0,0,56.112678,108.00773,0,0,0,0,0
2455,279.30471,0,0,0,0,56.112303,108.00701,0,0,0,0,0
2456,279.30284,0,0,0,0,56.111928,108.00629,0,0,0,0,0
2457,279.30098,0,0,0,0,56.111554,108.00557,0,0,0,0,0
2458,279.29911,0,0,0,0,56.111179,108.00484,0,0,0,0,0
2459,279.29724,0,0,0,0,56.110804,108.00412,0,0,0,0,0
2460,279.29538,0,0,0,0,56.110429,108.0034,0,0,0,0,0
2461,279.29351,0,0,0,0,56.110054,108.00268,0,0,0,0,0
2462,279.29165,0,0,0,0,56.109679,108.00196,0,0,0,0,0
2463,279.28978,0,0,0,0,56.109305,108.00124,0,0,0,0,0
2464,279.28792,0,0,0,0,56.10893,108.00052,0,0,0,0,0
2465,279.28605,0,0,0,0,56.108555,107.99979,0,0,0,0,0
2466,279.28418,0,0,0,0,56.10818,107.99907,0,0,0,0,0
2467,279.28232,0,0,0,0,56.107805,107.99835,0,0,0,0,0
2468,279.28045,0,0,0,0,56.107431,107.99763,0,0,0,0,0
2469,279.27859,0,0,0,0,56.107056,107.99691,0,0,0,0,0
2470,279.27672,0,0,0,0,56.106681,107.99619,0,0,0,0,0
2471,279.27486,0,0,0,0,56.106306,107.99547,0,0,0,0,0
2472,279.27299,0,0,0,0,56.105931,107.99474,0,0,0,0,0
2473,279.27112,0,0,0,0,56.105557,107.99402,0,0,0,0,0
2474,279.26926,0,0,0,0,56.105182,107.9933,0,0,0,0,0
2475,279.26739,0,0,0,0,56.104807,107.99258,0,0,0,0,0
2476,279.26553,0,0,0,0,56.104432,107.99186,0,0,0,0,0
2477,279.26366,0,0,0,0,56.104057,107.99114,0,0,0,0,0
2478,279.2618,0,0,0,0,56.103683,107.99042,0,0,0,0,0
2479,279.25993,0,0,0,0,56.103308,107.98969,0,0,0,0,0
2480,279.25807,0,0,0,0,56.102933,107.98897,0,0,0,0,0
2481,279.2562,0,0,0,0,56.102558,107.98825,0,0,0,0,0
2482,279.25433,0,0,0,0,56.102183,107.98753,0,0,0,0,0
2483,279.25247,0,0,0,0,56.101809,107.98681,0,0,0,0,0
2484,279.2506,0,0,0,0,56.101434,107.98609,0,0,0,0,0
2485,279.24874,0,0,0,0,56.101059,107.98537,0,0,0,0,0
2486,279.24687,0,0,0,0,56.100684,107.98464,0,0,0,0,0
2487,279.24501,0,0,0,0,56.100309,107.98392,0,0,0,0,0
2488,279.24314,0,0,0,0,56.099935,107.9832,0,0,0,0,0
2489,279.24127,0,0,0,0,56.09956,107.98248,0,0,0,0,0
2490,279.23941,0,0,0,0,56.099185,107.98176,0,0,0,0,0
2491,279.23754,0,0,0,0,56.09881,107.98104,0,0,0,0,0
2492,279.23568,0,0,0,0,56.098435,107.98032,0,0,0,0,0
2493,279.23381,0,0,0,0,56.09806,107.97959,0,0,0,0,0
2494,279.23195,0,0,0,0,56.097686,107.97887,0,0,0,0,0
2495,279.23008,0,0,0,0,56.097311,107.97815,0,0,0,0,0
2496,279.22822,0,0,0,0,56.096936,107.97743,0,0,0,0,0
2497,279.22635,0,0,0,0,56.096561,107.97671,0,0,0,0,0
2498,279.22448,0,0,0,0,56.096186,107.97599,0,0,0,0,0
2499,279.22262,0,0,0,0,56.095812,107.97527,0,0,0,0,0
2500,279.22075,0,0,0,0,56.095437,107.97454,0,0,0,0,0
2501,279.21889,0,0,0,0,56.095062,107.97382,0,0,0,0,0
2502,279.21702,0,0,0,0,56.094687,107.9731,0,0,0,0,0
2503,279.21516,0,0,0,0,56.094312,107.97238,0,0,0,0,0
2504,279.21329,0,0,0,0,56.093938,107.97166,0,0,0,0,0
2505,279.21142,0,0,0,0,56.093563,107.97094,0,0,0,0,0
2506,279.20956,0,0,0,0,56.093188,107.97021,0,0,0,0,0
2507,279.20769,0,0,0,0,56.092813,107.96949,0,0,0,0,0
2508,279.20583,0,0,0,0,56.092438,107.96877,0,0,0,0,0
2509,279.20396,0,0,0,0,56.092064,107.96805,0,0,0,0,0
2510,279.2021,0,0,0,0,56.091689,107.96733,0,0,0,0,0
2511,279.20023,0,0,0,0,56.091314,107.96661,0,0,0,0,0
2512,279.19837,0,0,0,0,56.090939,107.96589,0,0,0,0,0
2513,279.1965,0,0,0,0,56.090564,107.96516,0,0,0,0,0
2514,279.19463,0,0,0,0,56.09019,107.96444,0,0,0,0,0
2515,279.19277,0,0,0,0,56.089815,107.96372,0,0,0,0,0
2516,279.1909,0,0,0,0,56.08944,107.963,0,0,0,0,0
2517,279.18904,0,0,0,0,56.089065,107.96228,0,0,0,0,0
2518,279.18717,0,0,0,0,56.08869,107.96156,0,0,0,0,0
2519,279.18531,0,0,0,0,56.088316,107.96084,0,0,0,0,0
2520,279.18344,0,0,0,0,56.087941,107.96011,0,0,0,0,0
2521,279.18157,0,0,0,0,56.087566,107.95939,0,0,0,0,0
2522,279.17971,0,0,0,0,56.087191,107.95867,0,0,0,0,0
2523,279.17784,0,0,0,0,56.086816,107.95795,0,0,0,0,0
2524,279.17598,0,0,0,0,56.086442,107.95723,0,0,0,0,0
2525,279.17411,0,0,0,0,56.086067,107.95651,0,0,0,0,0
2526,279.17225,0,0,0,0,56.085692,107.95579,0,0,0,0,0
2527,279.17038,0,0,0,0,56.085317,107.95506,0,0,0,0,0
2528,279.16852,0,0,0,0,56.084942,107.95434,0,0,0,0,0
2529,279.16665,0,0,0,0,56.084567,107.95362,0,0,0,0,0
2530,279.16478,0,0,0,0,56.084193,107.9529,0,0,0,0,0
2531,279.16292,0,0,0,0,56.083818,107.95218,0,0,0,0,0
2532,279.16105,0,0,0,0,56.083443,107.95146,0,0,0,0,0
2533,279.15919,0,0,0,0,56.083068,107.95074,0,0,0,0,0
2534,279.15732,0,0,0,0,56.082693,107.95001,0,0,0,0,0
2535,279.15546,0,0,0,0,56.082319,107.94929,0,0,0,0,0
2536,279.15359,0,0,0,0,56.081944,107.94857,0,0,0,0,0
2537,279.15172,0,0,0,0,56.081569,107.94785,0,0,0,0,0
2538,279.14986,0,0,0,0,56.081194,107.94713,0,0,0,0,0
2539,279.14799,0,0,0,0,56.080819,107.94641,0,0,0,0,0
2540,279.14613,0,0,0,0,56.080445,107.94569,0,0,0,0,0
2541,279.14426,0,0,0,0,56.08007,107.94496,0,0,0,0,0
2542,279.1424,0,0,0,0,56.079695,107.94424,0,0,0,0,0
2543,279.14053,0,0,0,0,56.07932,107.94352,0,0,0,0,0
2544,279.13866,0,0,0,0,56.078945,107.9428,0,0,0,0,0
2545,279.1368,0,0,0,0,56.078571,107.94208,0,0,0,0,0
2546,279.13493,0,0,0,0,56.078196,107.94136,0,0,0,0,0
2547,279.13307,0,0,0,0,56.077821,107.94064,0,0,0,0,0
2548,279.1312,0,0,0,0,56.077446,107.93991,0,0,0,0,0
2549,279.12934,0,0,0,0,56.077071,107.93919,0,0,0,0,0
2550,279.12747,0,0,0,0,56.076697,107.93847,0,0,0,0,0
2551,279.12561,0,0,0,0,56.076322,107.93775,0,0,0,0,0
2552,279.12374,0,0,0,0,56.075947,107.93703,0,0,0,0,0
2553,279.12187,0,0,0,0,56.075572,107.93631,0,0,0,0,0
2554,279.12001,0,0,0,0,56.075197,107.93559,0,0,0,0,0
2555,279.11814,0,0,0,0,56.074823,107.93486,0,0,0,0,0
2556,279.11628,0,0,0,0,56.074448,107.93414,0,0,0,0,0
2557,279.11441,0,0,0,0,56.074073,107.93342,0,0,0,0,0
2558,279.11255,0,0,0,0,56.073698,107.9327,0,0,0,0,0
2559,279.11068,0,0,0,0,56.073323,107.93198,0,0,0,0,0
2560,279.10881,0,0,0,0,56.072949,107.93126,0,0,0,0,0
2561,279.10695,0,0,0,0,56.072574,107.93054,0,0,0,0,0
2562,279.10508,0,0,0,0,56.072199,107.92981,0,0,0,0,0
2563,279.10888,0,0,0,0,56.072961,107.93128,0,0,0,0,0
2564,279.11267,0,0,0,0,56.073724,107.93275,0,0,0,0,0
2565,279.11647,0,0,0,0,56.074486,107.93422,0,0,0,0,0
2566,279.12026,0,0,0,0,56.075248,107.93568,0,0,0,0,0
2567,279.12406,0,0,0,0,56.076011,107.93715,0,0,0,0,0
2568,279.12785,0,0,0,0,56.076773,107.93862,0,0,0,0,0
2569,279.13165,0,0,0,0,56.077535,107.94009,0,0,0,0,0
2570,279.13544,0,0,0,0,56.078298,107.94155,0,0,0,0,0
2571,279.13924,0,0,0,0,56.07906,107.94302,0,0,0,0,0
2572,279.14303,0,0,0,0,56.079823,107.94449,0,0,0,0,0
2573,279.14683,0,0,0,0,56.080585,107.94596,0,0,0,0,0
2574,279.15062,0,0,0,0,56.081347,107.94742,0,0,0,0,0
2575,279.15442,0,0,0,0,56.08211,107.94889,0,0,0,0,0
2576,279.15821,0,0,0,0,56.082872,107.95036,0,0,0,0,0
2577,279.16201,0,0,0,0,56.083634,107.95183,0,0,0,0,0
2578,279.1658,0,0,0,0,56.084397,107.95329,0,0,0,0,0
2579,279.16959,0,0,0,0,56.085159,107.95476,0,0,0,0,0
2580,279.17339,0,0,0,0,56.085922,107.95623,0,0,0,0,0
2581,279.17718,0,0,0,0,56.086684,107.9577,0,0,0,0,0
2582,279.18098,0,0,0,0,56.087446,107.95916,0,0,0,0,0
2583,279.18477,0,0,0,0,56.088209,107.96063,0,0,0,0,0
2584,279.18857,0,0,0,0,56.088971,107.9621,0,0,0,0,0
2585,279.19236,0,0,0,0,56.089733,107.96357,0,0,0,0,0
2586,279.19616,0,0,0,0,56.090496,107.96503,0,0,0,0,0
2587,279.19995,0,0,0,0,56.091258,107.9665,0,0,0,0,0
2588,279.20375,0,0,0,0,56.09202,107.96797,0,0,0,0,0
2589,279.20754,0,0,0,0,56.092783,107.96944,0,0,0,0,0
2590,279.21134,0,0,0,0,56.093545,107.9709,0,0,0,0,0
2591,279.21513,0,0,0,0,56.094308,107.97237,0,0,0,0,0
2592,279.21893,0,0,0,0,56.09507,107.97384,0,0,0,0,0
2593,279.22272,0,0,0,0,56.095832,107.9753,0,0,0,0,0
2594,279.22652,0,0,0,0,56.096595,107.97677,0,0,0,0,0
2595,279.23031,0,0,0,0,56.097357,107.97824,0,0,0,0,0
2596,279.23411,0,0,0,0,56.098119,107.97971,0,0,0,0,0
2597,279.2379,0,0,0,0,56.098882,107.98117,0,0,0,0,0
2598,279.2417,0,0,0,0,56.099644,107.98264,0,0,0,0,0
2599,279.24549,0,0,0,0,56.100407,107.98411,0,0,0,0,0
2600,279.24928,0,0,0,0,56.101169,107.98558,0,0,0,0,0
2601,279.25308,0,0,0,0,56.101931,107.98704,0,0,0,0,0
2602,279.25687,0,0,0,0,56.102694,107.98851,0,0,0,0,0
2603,279.26067,0,0,0,0,56.103456,107.98998,0,0,0,0,0
2604,279.26446,0,0,0,0,56.104218,107.99145,0,0,0,0,0
2605,279.26826,0,0,0,0,56.104981,107.99291,0,0,0,0,0
2606,279.27205,0,0,0,0,56.105743,107.99438,0,0,0,0,0
2607,279.27585,0,0,0,0,56.106506,107.99585,0,0,0,0,0
2608,279.27964,0,0,0,0,56.107268,107.99732,0,0,0,0,0
2609,279.28344,0,0,0,0,56.10803,107.99878,0,0,0,0,0
2610,279.28723,0,0,0,0,56.108793,108.00025,0,0,0,0,0
2611,279.29103,0,0,0,0,56.109555,108.00172,0,0,0,0,0
2612,279.29482,0,0,0,0,56.110317,108.00319,0,0,0,0,0
2613,279.29862,0,0,0,0,56.11108,108.00465,0,0,0,0,0
2614,279.30241,0,0,0,0,56.111842,108.00612,0,0,0,0,0
2615,279.30621,0,0,0,0,56.112605,108.00759,0,0,0,0,0
2616,279.31,0,0,0,0,56.113367,108.00906,0,0,0,0,0
2617,279.3138,0,0,0,0,56.114129,108.01052,0,0,0,0,0
2618,279.31759,0,0,0,0,56.114892,108.01199,0,0,0,0,0
2619,279.32139,0,0,0,0,56.115654,108.01346,0,0,0,0,0
2620,279.32518,0,0,0,0,56.116416,108.01493,0,0,0,0,0
2621,279.32898,0,0,0,0,56.117179,108.01639,0,0,0,0,0
2622,279.33277,0,0,0,0,56.117941,108.01786,0,0,0,0,0
2623,279.33656,0,0,0,0,56.118703,108.01933,0,0,0,0,0
2624,279.34036,0,0,0,0,56.119466,108.0208,0,0,0,0,0
2625,279.34415,0,0,0,0,56.120228,108.02226,0,0,0,0,0
2626,279.34795,0,0,0,0,56.120991,108.02373,0,0,0,0,0
2627,279.35174,0,0,0,0,56.121753,108.0252,0,0,0,0,0
2628,279.35554,0,0,0,0,56.122515,108.02667,0,0,0,0,0
2629,279.35933,0,0,0,0,56.123278,108.02813,0,0,0,0,0
2630,279.36313,0,0,0,0,56.12404,108.0296,0,0,0,0,0
2631,279.36692,0,0,0,0,56.124802,108.03107,0,0,0,0,0
2632,279.37072,0,0,0,0,56.125565,108.03253,0,0,0,0,0
2633,279.37451,0,0,0,0,56.126327,108.034,0,0,0,0,0
2634,279.37831,0,0,0,0,56.12709,108.03547,0,0,0,0,0
2635,279.3821,0,0,0,0,56.127852,108.03694,0,0,0,0,0
2636,279.3859,0,0,0,0,56.128614,108.0384,0,0,0,0,0
2637,279.38969,0,0,0,0,56.129377,108.03987,0,0,0,0,0
2638,279.39349,0,0,0,0,56.130139,108.04134,0,0,0,0,0
2639,279.39728,0,0,0,0,56.130901,108.04281,0,0,0,0,0
2640,279.40108,0,0,0,0,56.131664,108.04427,0,0,0,0,0
2641,279.40487,0,0,0,0,56.132426,108.04574,0,0,0,0,0
2642,279.40867,0,0,0,0,56.133189,108.04721,0,0,0,0,0
2643,279.41246,0,0,0,0,56.133951,108.04868,0,0,0,0,0
2644,279.41626,0,0,0,0,56.134713,108.05014,0,0,0,0,0
2645,279.42005,0,0,0,0,56.135476,108.05161,0,0,0,0,0
2646,279.42384,0,0,0,0,56.136238,108.05308,0,0,0,0,0
2647,279.42764,0,0,0,0,56.137,108.05455,0,0,0,0,0
2648,279.43143,0,0,0,0,56.137763,108.05601,0,0,0,0,0
2649,279.43523,0,0,0,0,56.138525,108.05748,0,0,0,0,0
2650,279.43902,0,0,0,0,56.139287,108.05895,0,0,0,0,0
2651,279.44282,0,0,0,0,56.14005,108.06042,0,0,0,0,0
2652,279.44661,0,0,0,0,56.140812,108.06188,0,0,0,0,0
2653,279.45041,0,0,0,0,56.141575,108.06335,0,0,0,0,0
2654,279.4542,0,0,0,0,56.142337,108.06482,0,0,0,0,0
2655,279.458,0,0,0,0,56.143099,108.06629,0,0,0,0,0
2656,279.46179,0,0,0,0,56.143862,108.06775,0,0,0,0,0
2657,279.46559,0,0,0,0,56.144624,108.06922,0,0,0,0,0
2658,279.46938,0,0,0,0,56.145386,108.07069,0,0,0,0,0
2659,279.47318,0,0,0,0,56.146149,108.07216,0,0,0,0,0
2660,279.47697,0,0,0,0,56.146911,108.07362,0,0,0,0,0
2661,279.48077,0,0,0,0,56.147674,108.07509,0,0,0,0,0
2662,279.48456,0,0,0,0,56.148436,108.07656,0,0,0,0,0
2663,279.48836,0,0,0,0,56.149198,108.07803,0,0,0,0,0
2664,279.49215,0,0,0,0,56.149961,108.07949,0,0,0,0,0
2665,279.49595,0,0,0,0,56.150723,108.08096,0,0,0,0,0
2666,279.49974,0,0,0,0,56.151485,108.08243,0,0,0,0,0
2667,279.50354,0,0,0,0,56.152248,108.0839,0,0,0,0,0
2668,279.50733,0,0,0,0,56.15301,108.08536,0,0,0,0,0
2669,279.51112,0,0,0,0,56.153773,108.08683,0,0,0,0,0
2670,279.51492,0,0,0,0,56.154535,108.0883,0,0,0,0,0
2671,279.51871,0,0,0,0,56.155297,108.08977,0,0,0,0,0
2672,279.52251,0,0,0,0,56.15606,108.09123,0,0,0,0,0
2673,279.53194,0,0,0,0,56.157955,108.09488,0,0,0,0,0
2674,279.54138,0,0,0,0,56.15985,108.09853,0,0,0,0,0
2675,279.55081,0,0,0,0,56.161746,108.10218,0,0,0,0,0
2676,279.56025,0,0,0,0,56.163641,108.10583,0,0,0,0,0
2677,279.56968,0,0,0,0,56.165537,108.10947,0,0,0,0,0
2678,279.57912,0,0,0,0,56.167432,108.11312,0,0,0,0,0
2679,279.58855,0,0,0,0,56.169327,108.11677,0,0,0,0,0
2680,279.59798,0,0,0,0,56.171223,108.12042,0,0,0,0,0
2681,279.60742,0,0,0,0,56.173118,108.12407,0,0,0,0,0
2682,279.61685,0,0,0,0,56.175013,108.12772,0,0,0,0,0
2683,279.62629,0,0,0,0,56.176909,108.13136,0,0,0,0,0
2684,279.63572,0,0,0,0,56.178804,108.13501,0,0,0,0,0
2685,279.64516,0,0,0,0,56.180699,108.13866,0,0,0,0,0
2686,279.65459,0,0,0,0,56.182595,108.14231,0,0,0,0,0
2687,279.66402,0,0,0,0,56.18449,108.14596,0,0,0,0,0
2688,279.67346,0,0,0,0,56.186386,108.1496,0,0,0,0,0
2689,279.68289,0,0,0,0,56.188281,108.15325,0,0,0,0,0
2690,279.69233,0,0,0,0,56.190176,108.1569,0,0,0,0,0
2691,279.70176,0,0,0,0,56.192072,108.16055,0,0,0,0,0
2692,279.7112,0,0,0,0,56.193967,108.1642,0,0,0,0,0
2693,279.72063,0,0,0,0,56.195862,108.16785,0,0,0,0,0
2694,279.73007,0,0,0,0,56.197758,108.17149,0,0,0,0,0
2695,279.7395,0,0,0,0,56.199653,108.17514,0,0,0,0,0
2696,279.74893,0,0,0,0,56.201548,108.17879,0,0,0,0,0
2697,279.75837,0,0,0,0,56.203444,108.18244,0,0,0,0,0
2698,279.7678,0,0,0,0,56.205339,108.18609,0,0,0,0,0
2699,279.77724,0,0,0,0,56.207235,108.18974,0,0,0,0,0
2700,279.78667,0,0,0,0,56.20913,108.19338,0,0,0,0,0
2701,279.79611,0,0,0,0,56.211025,108.19703,0,0,0,0,0
2702,279.80554,0,0,0,0,56.212921,108.20068,0,0,0,0,0
2703,279.81497,0,0,0,0,56.214816,108.20433,0,0,0,0,0
2704,279.82441,0,0,0,0,56.216711,108.20798,0,0,0,0,0
2705,279.83384,0,0,0,0,56.218607,108.21163,0,0,0,0,0
2706,279.84328,0,0,0,0,56.220502,108.21527,0,0,0,0,0
2707,279.85271,0,0,0,0,56.222397,108.21892,0,0,0,0,0
2708,279.86215,0,0,0,0,56.224293,108.22257,0,0,0,0,0
2709,279.87158,0,0,0,0,56.226188,108.22622,0,0,0,0,0
2710,279.88102,0,0,0,0,56.228084,108.22987,0,0,0,0,0
2711,279.89045,0,0,0,0,56.229979,108.23352,0,0,0,0,0
2712,279.89988,0,0,0,0,56.231874,108.23716,0,0,0,0,0
2713,279.90932,0,0,0,0,56.23377,108.24081,0,0,0,0,0
2714,279.91875,0,0,0,0,56.235665,108.24446,0,0,0,0,0
2715,279.92819,0,0,0,0,56.23756,108.24811,0,0,0,0,0
2716,279.93762,0,0,0,0,56.239456,108.25176,0,0,0,0,0
2717,279.94706,0,0,0,0,56.241351,108.2554,0,0,0,0,0
2718,279.95649,0,0,0,0,56.243246,108.25905,0,0,0,0,0
2719,279.96592,0,0,0,0,56.245142,108.2627,0,0,0,0,0
2720,279.97536,0,0,0,0,56.247037,108.26635,0,0,0,0,0
2721,279.98479,0,0,0,0,56.248933,108.27,0,0,0,0,0
2722,279.99423,0,0,0,0,56.250828,108.27365,0,0,0,0,0
2723,280.00366,0,0,0,0,56.252723,108.27729,0,0,0,0,0
2724,280.0131,0,0,0,0,56.254619,108.28094,0,0,0,0,0
2725,280.02253,0,0,0,0,56.256514,108.28459,0,0,0,0,0
2726,280.03197,0,0,0,0,56.258409,108.28824,0,0,0,0,0
2727,280.0414,0,0,0,0,56.260305,108.29189,0,0,0,0,0
2728,280.05083,0,0,0,0,56.2622,108.29554,0,0,0,0,0
2729,280.06027,0,0,0,0,56.264095,108.29918,0,0,0,0,0
2730,280.0697,0,0,0,0,56.265991,108.30283,0,0,0,0,0
2731,280.07914,0,0,0,0,56.267886,108.30648,0,0,0,0,0
2732,280.08857,0,0,0,0,56.269782,108.31013,0,0,0,0,0
2733,280.09801,0,0,0,0,56.271677,108.31378,0,0,0,0,0
2734,280.10744,0,0,0,0,56.273572,108.31743,0,0,0,0,0
2735,280.11687,0,0,0,0,56.275468,108.32107,0,0,0,0,0
2736,280.12631,0,0,0,0,56.277363,108.32472,0,0,0,0,0
2737,280.13574,0,0,0,0,56.279258,108.32837,0,0,0,0,0
2738,280.14518,0,0,0,0,56.281154,108.33202,0,0,0,0,0
2739,280.15461,0,0,0,0,56.283049,108.33567,0,0,0,0,0
2740,280.16405,0,0,0,0,56.284944,108.33931,0,0,0,0,0
2741,280.17348,0,0,0,0,56.28684,108.34296,0,0,0,0,0
2742,280.18291,0,0,0,0,56.288735,108.34661,0,0,0,0,0
2743,280.19235,0,0,0,0,56.290631,108.35026,0,0,0,0,0
2744,280.20178,0,0,0,0,56.292526,108.35391,0,0,0,0,0
2745,280.21122,0,0,0,0,56.294421,108.35756,0,0,0,0,0
2746,280.22065,0,0,0,0,56.296317,108.3612,0,0,0,0,0
2747,280.23009,0,0,0,0,56.298212,108.36485,0,0,0,0,0
2748,280.23952,0,0,0,0,56.300107,108.3685,0,0,0,0,0
2749,280.24896,0,0,0,0,56.302003,108.37215,0,0,0,0,0
2750,280.25839,0,0,0,0,56.303898,108.3758,0,0,0,0,0
2751,280.26782,0,0,0,0,56.305793,108.37945,0,0,0,0,0
2752,280.27726,0,0,0,0,56.307689,108.38309,0,0,0,0,0
2753,280.28669,0,0,0,0,56.309584,108.38674,0,0,0,0,0
2754,280.29613,0,0,0,0,56.31148,108.39039,0,0,0,0,0
2755,280.30556,0,0,0,0,56.313375,108.39404,0,0,0,0,0
2756,280.315,0,0,0,0,56.31527,108.39769,0,0,0,0,0
2757,280.32443,0,0,0,0,56.317166,108.40134,0,0,0,0,0
2758,280.33386,0,0,0,0,56.319061,108.40498,0,0,0,0,0
2759,280.3433,0,0,0,0,56.320956,108.40863,0,0,0,0,0
2760,280.35273,0,0,0,0,56.322852,108.41228,0,0,0,0,0
2761,280.36217,0,0,0,0,56.324747,108.41593,0,0,0,0,0
2762,280.3716,0,0,0,0,56.326642,108.41958,0,0,0,0,0
2763,280.38104,0,0,0,0,56.328538,108.42322,0,0,0,0,0
2764,280.39047,0,0,0,0,56.330433,108.42687,0,0,0,0,0
2765,280.39991,0,0,0,0,56.332329,108.43052,0,0,0,0,0
2766,280.40934,0,0,0,0,56.334224,108.43417,0,0,0,0,0
2767,280.41877,0,0,0,0,56.336119,108.43782,0,0,0,0,0
2768,280.42821,0,0,0,0,56.338015,108.44147,0,0,0,0,0
2769,280.43764,0,0,0,0,56.33991,108.44511,0,0,0,0,0
2770,280.44708,0,0,0,0,56.341805,108.44876,0,0,0,0,0
2771,280.45651,0,0,0,0,56.343701,108.45241,0,0,0,0,0
2772,280.46595,0,0,0,0,56.345596,108.45606,0,0,0,0,0
2773,280.47538,0,0,0,0,56.347491,108.45971,0,0,0,0,0
2774,280.48481,0,0,0,0,56.349387,108.46336,0,0,0,0,0
2775,280.49425,0,0,0,0,56.351282,108.467,0,0,0,0,0
2776,280.50368,0,0,0,0,56.353178,108.47065,0,0,0,0,0
2777,280.51312,0,0,0,0,56.355073,108.4743,0,0,0,0,0
2778,280.52255,0,0,0,0,56.356968,108.47795,0,0,0,0,0
2779,280.53199,0,0,0,0,56.358864,108.4816,0,0,0,0,0
2780,280.54142,0,0,0,0,56.360759,108.48525,0,0,0,0,0
2781,280.55086,0,0,0,0,56.362654,108.48889,0,0,0,0,0
2782,280.55549,0,0,0,0,56.363586,108.49069,0,0,0,0,0
2783,280.56012,0,0,0,0,56.364517,108.49248,0,0,0,0,0
2784,280.56476,0,0,0,0,56.365448,108.49427,0,0,0,0,0
2785,280.56939,0,0,0,0,56.366379,108.49606,0,0,0,0,0
2786,280.57403,0,0,0,0,56.36731,108.49785,0,0,0,0,0
2787,280.57866,0,0,0,0,56.368241,108.49965,0,0,0,0,0
2788,280.5833,0,0,0,0,56.369172,108.50144,0,0,0,0,0
2789,280.58793,0,0,0,0,56.370103,108.50323,0,0,0,0,0
2790,280.59256,0,0,0,0,56.371034,108.50502,0,0,0,0,0
2791,280.5972,0,0,0,0,56.371965,108.50681,0,0,0,0,0
2792,280.60183,0,0,0,0,56.372896,108.50861,0,0,0,0,0
2793,280.60647,0,0,0,0,56.373827,108.5104,0,0,0,0,0
2794,280.6111,0,0,0,0,56.374758,108.51219,0,0,0,0,0
2795,280.61574,0,0,0,0,56.375689,108.51398,0,0,0,0,0
2796,280.62037,0,0,0,0,56.37662,108.51577,0,0,0,0,0
2797,280.625,0,0,0,0,56.377551,108.51757,0,0,0,0,0
2798,280.62964,0,0,0,0,56.378482,108.51936,0,0,0,0,0
2799,280.63427,0,0,0,0,56.379413,108.52115,0,0,0,0,0
2800,280.63891,0,0,0,0,56.380344,108.52294,0,0,0,0,0
2801,280.64354,0,0,0,0,56.381275,108.52474,0,0,0,0,0
2802,280.64818,0,0,0,0,56.382206,108.52653,0,0,0,0,0
2803,280.65281,0,0,0,0,56.383137,108.52832,0,0,0,0,0
2804,280.65744,0,0,0,0,56.384068,108.53011,0,0,0,0,0
2805,280.66208,0,0,0,0,56.384999,108.5319,0,0,0,0,0
2806,280.66671,0,0,0,0,56.38593,108.5337,0,0,0,0,0
2807,280.67135,0,0,0,0,56.386861,108.53549,0,0,0,0,0
2808,280.67598,0,0,0,0,56.387792,108.53728,0,0,0,0,0
2809,280.68062,0,0,0,0,56.388723,108.53907,0,0,0,0,0
2810,280.68525,0,0,0,0,56.389654,108.54086,0,0,0,0,0
2811,280.68988,0,0,0,0,56.390585,108.54266,0,0,0,0,0
2812,280.69452,0,0,0,0,56.391516,108.54445,0,0,0,0,0
2813,280.69915,0,0,0,0,56.392447,108.54624,0,0,0,0,0
2814,280.70379,0,0,0,0,56.393378,108.54803,0,0,0,0,0
2815,280.70842,0,0,0,0,56.394309,108.54982,0,0,0,0,0
2816,280.71306,0,0,0,0,56.39524,108.55162,0,0,0,0,0
2817,280.71769,0,0,0,0,56.396171,108.55341,0,0,0,0,0
2818,280.72232,0,0,0,0,56.397103,108.5552,0,0,0,0,0
2819,280.72696,0,0,0,0,56.398034,108.55699,0,0,0,0,0
2820,280.73159,0,0,0,0,56.398965,108.55878,0,0,0,0,0
2821,280.73623,0,0,0,0,56.399896,108.56058,0,0,0,0,0
