Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa)
3241,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,266.78275,0,0,0,0,0,51.696077,4.2270772,0,0,0,0,456.97125,81.009915,0,0,10.046216,82.222461,131.65636,27.211857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,266.79041,0,0,0,0,0,51.697562,4.2271986,0,0,0,0,456.98437,81.012241,0,0,10.046505,82.224823,131.66014,27.212638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,266.79807,0,0,0,0,0,51.699047,4.22732,0,0,0,0,456.9975,81.014568,0,0,10.046793,82.227184,131.66393,27.21342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,266.80574,0,0,0,0,0,51.700532,4.2274414,0,0,0,0,457.01062,81.016895,0,0,10.047082,82.229546,131.66771,27.214201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,266.8134,0,0,0,0,0,51.702016,4.2275628,0,0,0,0,457.02375,81.019222,0,0,10.04737,82.231907,131.67149,27.214983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,266.82106,0,0,0,0,0,51.703501,4.2276843,0,0,0,0,457.03687,81.021549,0,0,10.047659,82.234269,131.67527,27.215765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,266.82873,0,0,0,0,0,51.704986,4.2278057,0,0,0,0,457.05,81.023875,0,0,10.047947,82.236631,131.67905,27.216546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,266.83639,0,0,0,0,0,51.706471,4.2279271,0,0,0,0,457.06312,81.026202,0,0,10.048236,82.238992,131.68283,27.217328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,266.84405,0,0,0,0,0,51.707956,4.2280485,0,0,0,0,457.07625,81.028529,0,0,10.048524,82.241354,131.68662,27.218109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,266.85171,0,0,0,0,0,51.709441,4.2281699,0,0,0,0,457.08938,81.030856,0,0,10.048813,82.243716,131.6904,27.218891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,266.85938,0,0,0,0,0,51.710925,4.2282913,0,0,0,0,457.1025,81.033183,0,0,10.049102,82.246077,131.69418,27.219673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,266.86704,0,0,0,0,0,51.71241,4.2284127,0,0,0,0,457.11563,81.035509,0,0,10.04939,82.248439,131.69796,27.220454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,266.8747,0,0,0,0,0,51.713895,4.2285341,0,0,0,0,457.12875,81.037836,0,0,10.049679,82.250801,131.70174,27.221236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,266.88236,0,0,0,0,0,51.71538,4.2286556,0,0,0,0,457.14188,81.040163,0,0,10.049967,82.253162,131.70552,27.222017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,266.89003,0,0,0,0,0,51.716865,4.228777,0,0,0,0,457.155,81.04249,0,0,10.050256,82.255524,131.7093,27.222799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,266.89769,0,0,0,0,0,51.71835,4.2288984,0,0,0,0,457.16813,81.044817,0,0,10.050544,82.257885,131.71309,27.223581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,266.90535,0,0,0,0,0,51.719834,4.2290198,0,0,0,0,457.18125,81.047143,0,0,10.050833,82.260247,131.71687,27.224362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,266.91301,0,0,0,0,0,51.721319,4.2291412,0,0,0,0,457.19438,81.04947,0,0,10.051121,82.262609,131.72065,27.225144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,266.92068,0,0,0,0,0,51.722804,4.2292626,0,0,0,0,457.2075,81.051797,0,0,10.05141,82.26497,131.72443,27.225925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,266.92834,0,0,0,0,0,51.724289,4.229384,0,0,0,0,457.22063,81.054124,0,0,10.051699,82.267332,131.72821,27.226707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,266.936,0,0,0,0,0,51.725774,4.2295054,0,0,0,0,457.23375,81.056451,0,0,10.051987,82.269694,131.73199,27.227489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,266.94367,0,0,0,0,0,51.727259,4.2296268,0,0,0,0,457.24688,81.058777,0,0,10.052276,82.272055,131.73577,27.22827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,266.95133,0,0,0,0,0,51.728744,4.2297483,0,0,0,0,457.26,81.061104,0,0,10.052564,82.274417,131.73956,27.229052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,266.95899,0,0,0,0,0,51.730228,4.2298697,0,0,0,0,457.27313,81.063431,0,0,10.052853,82.276779,131.74334,27.229833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,266.96665,0,0,0,0,0,51.731713,4.2299911,0,0,0,0,457.28626,81.065758,0,0,10.053141,82.27914,131.74712,27.230615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,266.97432,0,0,0,0,0,51.733198,4.2301125,0,0,0,0,457.29938,81.068085,0,0,10.05343,82.281502,131.7509,27.231396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,266.98198,0,0,0,0,0,51.734683,4.2302339,0,0,0,0,457.31251,81.070411,0,0,10.053718,82.283863,131.75468,27.232178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,266.98964,0,0,0,0,0,51.736168,4.2303553,0,0,0,0,457.32563,81.072738,0,0,10.054007,82.286225,131.75846,27.23296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,266.9973,0,0,0,0,0,51.737653,4.2304767,0,0,0,0,457.33876,81.075065,0,0,10.054295,82.288587,131.76225,27.233741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,267.00497,0,0,0,0,0,51.739137,4.2305981,0,0,0,0,457.35188,81.077392,0,0,10.054584,82.290948,131.76603,27.234523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,267.01263,0,0,0,0,0,51.740622,4.2307196,0,0,0,0,457.36501,81.079719,0,0,10.054873,82.29331,131.76981,27.235304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,267.02029,0,0,0,0,0,51.742107,4.230841,0,0,0,0,457.37813,81.082045,0,0,10.055161,82.295672,131.77359,27.236086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,267.02795,0,0,0,0,0,51.743592,4.2309624,0,0,0,0,457.39126,81.084372,0,0,10.05545,82.298033,131.77737,27.236868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,267.03562,0,0,0,0,0,51.745077,4.2310838,0,0,0,0,457.40438,81.086699,0,0,10.055738,82.300395,131.78115,27.237649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,267.04328,0,0,0,0,0,51.746562,4.2312052,0,0,0,0,457.41751,81.089026,0,0,10.056027,82.302756,131.78493,27.238431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,267.05094,0,0,0,0,0,51.748046,4.2313266,0,0,0,0,457.43063,81.091353,0,0,10.056315,82.305118,131.78872,27.239212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,267.05861,0,0,0,0,0,51.749531,4.231448,0,0,0,0,457.44376,81.093679,0,0,10.056604,82.30748,131.7925,27.239994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,267.06627,0,0,0,0,0,51.751016,4.2315694,0,0,0,0,457.45688,81.096006,0,0,10.056892,82.309841,131.79628,27.240776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,267.07393,0,0,0,0,0,51.752501,4.2316909,0,0,0,0,457.47001,81.098333,0,0,10.057181,82.312203,131.80006,27.241557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,267.08159,0,0,0,0,0,51.753986,4.2318123,0,0,0,0,457.48314,81.10066,0,0,10.05747,82.314565,131.80384,27.242339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,267.08926,0,0,0,0,0,51.755471,4.2319337,0,0,0,0,457.49626,81.102987,0,0,10.057758,82.316926,131.80762,27.24312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,267.09692,0,0,0,0,0,51.756955,4.2320551,0,0,0,0,457.50939,81.105313,0,0,10.058047,82.319288,131.8114,27.243902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,267.10458,0,0,0,0,0,51.75844,4.2321765,0,0,0,0,457.52251,81.10764,0,0,10.058335,82.32165,131.81519,27.244684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,267.11224,0,0,0,0,0,51.759925,4.2322979,0,0,0,0,457.53564,81.109967,0,0,10.058624,82.324011,131.81897,27.245465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,267.11991,0,0,0,0,0,51.76141,4.2324193,0,0,0,0,457.54876,81.112294,0,0,10.058912,82.326373,131.82275,27.246247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,267.12757,0,0,0,0,0,51.762895,4.2325407,0,0,0,0,457.56189,81.114621,0,0,10.059201,82.328734,131.82653,27.247028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,267.13523,0,0,0,0,0,51.76438,4.2326622,0,0,0,0,457.57501,81.116948,0,0,10.059489,82.331096,131.83031,27.24781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,267.14289,0,0,0,0,0,51.765865,4.2327836,0,0,0,0,457.58814,81.119274,0,0,10.059778,82.333458,131.83409,27.248591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,267.15056,0,0,0,0,0,51.767349,4.232905,0,0,0,0,457.60126,81.121601,0,0,10.060067,82.335819,131.83788,27.249373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,267.15822,0,0,0,0,0,51.768834,4.2330264,0,0,0,0,457.61439,81.123928,0,0,10.060355,82.338181,131.84166,27.250155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,267.16588,0,0,0,0,0,51.770319,4.2331478,0,0,0,0,457.62751,81.126255,0,0,10.060644,82.340543,131.84544,27.250936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,267.17354,0,0,0,0,0,51.771804,4.2332692,0,0,0,0,457.64064,81.128582,0,0,10.060932,82.342904,131.84922,27.251718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,267.18121,0,0,0,0,0,51.773289,4.2333906,0,0,0,0,457.65376,81.130908,0,0,10.061221,82.345266,131.853,27.252499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,267.18887,0,0,0,0,0,51.774774,4.233512,0,0,0,0,457.66689,81.133235,0,0,10.061509,82.347627,131.85678,27.253281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,267.19653,0,0,0,0,0,51.776258,4.2336334,0,0,0,0,457.68002,81.135562,0,0,10.061798,82.349989,131.86056,27.254063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,267.2042,0,0,0,0,0,51.777743,4.2337549,0,0,0,0,457.69314,81.137889,0,0,10.062086,82.352351,131.86435,27.254844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3353,267.21186,0,0,0,0,0,51.779228,4.2338763,0,0,0,0,457.70627,81.140216,0,0,10.062375,82.354712,131.86813,27.255626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3354,267.21952,0,0,0,0,0,51.780713,4.2339977,0,0,0,0,457.71939,81.142542,0,0,10.062663,82.357074,131.87191,27.256407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355,267.22718,0,0,0,0,0,51.782198,4.2341191,0,0,0,0,457.73252,81.144869,0,0,10.062952,82.359436,131.87569,27.257189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3356,267.23485,0,0,0,0,0,51.783683,4.2342405,0,0,0,0,457.74564,81.147196,0,0,10.063241,82.361797,131.87947,27.257971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,267.24251,0,0,0,0,0,51.785167,4.2343619,0,0,0,0,457.75877,81.149523,0,0,10.063529,82.364159,131.88325,27.258752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358,267.25017,0,0,0,0,0,51.786652,4.2344833,0,0,0,0,457.77189,81.15185,0,0,10.063818,82.366521,131.88703,27.259534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3359,267.25783,0,0,0,0,0,51.788137,4.2346047,0,0,0,0,457.78502,81.154176,0,0,10.064106,82.368882,131.89082,27.260315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,267.2655,0,0,0,0,0,51.789622,4.2347262,0,0,0,0,457.79814,81.156503,0,0,10.064395,82.371244,131.8946,27.261097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,267.27316,0,0,0,0,0,51.791107,4.2348476,0,0,0,0,457.81127,81.15883,0,0,10.064683,82.373605,131.89838,27.261879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,267.28082,0,0,0,0,0,51.792592,4.234969,0,0,0,0,457.82439,81.161157,0,0,10.064972,82.375967,131.90216,27.26266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,267.28848,0,0,0,0,0,51.794076,4.2350904,0,0,0,0,457.83752,81.163484,0,0,10.06526,82.378329,131.90594,27.263442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3364,267.29615,0,0,0,0,0,51.795561,4.2352118,0,0,0,0,457.85065,81.16581,0,0,10.065549,82.38069,131.90972,27.264223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,267.30381,0,0,0,0,0,51.797046,4.2353332,0,0,0,0,457.86377,81.168137,0,0,10.065838,82.383052,131.9135,27.265005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,267.31147,0,0,0,0,0,51.798531,4.2354546,0,0,0,0,457.8769,81.170464,0,0,10.066126,82.385414,131.91729,27.265787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,267.31914,0,0,0,0,0,51.800016,4.235576,0,0,0,0,457.89002,81.172791,0,0,10.066415,82.387775,131.92107,27.266568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3368,267.3268,0,0,0,0,0,51.801501,4.2356975,0,0,0,0,457.90315,81.175118,0,0,10.066703,82.390137,131.92485,27.26735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
