Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa)
2441,279.33083,0,0,0,0,105.26214,155.9224,0,0,0,0,0
2442,279.32896,0,0,0,0,105.26144,155.92136,0,0,0,0,0
2443,279.32709,0,0,0,0,105.26074,155.92032,0,0,0,0,0
2444,279.32523,0,0,0,0,105.26004,155.91928,0,0,0,0,0
2445,279.32336,0,0,0,0,105.25933,155.91824,0,0,0,0,0
2446,279.3215,0,0,0,0,105.25863,155.9172,0,0,0,0,0
2447,279.31963,0,0,0,0,105.25793,155.91615,0,0,0,0,0
2448,279.31777,0,0,0,0,105.25722,155.91511,0,0,0,0,0
2449,279.3159,0,0,0,0,105.25652,155.91407,0,0,0,0,0
2450,279.31403,0,0,0,0,105.25582,155.91303,0,0,0,0,0
2451,279.31217,0,0,0,0,105.25511,155.91199,0,0,0,0,0
2452,279.3103,0,0,0,0,105.25441,155.91095,0,0,0,0,0
2453,279.30844,0,0,0,0,105.25371,155.90991,0,0,0,0,0
2454,279.30657,0,0,0,0,105.253,155.90886,0,0,0,0,0
2455,279.30471,0,0,0,0,105.2523,155.90782,0,0,0,0,0
2456,279.30284,0,0,0,0,105.2516,155.90678,0,0,0,0,0
2457,279.30098,0,0,0,0,105.2509,155.90574,0,0,0,0,0
2458,279.29911,0,0,0,0,105.25019,155.9047,0,0,0,0,0
2459,279.29724,0,0,0,0,105.24949,155.90366,0,0,0,0,0
2460,279.29538,0,0,0,0,105.24879,155.90262,0,0,0,0,0
2461,279.29351,0,0,0,0,105.24808,155.90157,0,0,0,0,0
2462,279.29165,0,0,0,0,105.24738,155.90053,0,0,0,0,0
2463,279.28978,0,0,0,0,105.24668,155.89949,0,0,0,0,0
2464,279.28792,0,0,0,0,105.24597,155.89845,0,0,0,0,0
2465,279.28605,0,0,0,0,105.24527,155.89741,0,0,0,0,0
2466,279.28418,0,0,0,0,105.24457,155.89637,0,0,0,0,0
2467,279.28232,0,0,0,0,105.24387,155.89533,0,0,0,0,0
2468,279.28045,0,0,0,0,105.24316,155.89428,0,0,0,0,0
2469,279.27859,0,0,0,0,105.24246,155.89324,0,0,0,0,0
2470,279.27672,0,0,0,0,105.24176,155.8922,0,0,0,0,0
2471,279.27486,0,0,0,0,105.24105,155.89116,0,0,0,0,0
2472,279.27299,0,0,0,0,105.24035,155.89012,0,0,0,0,0
2473,279.27112,0,0,0,0,105.23965,155.88908,0,0,0,0,0
2474,279.26926,0,0,0,0,105.23894,155.88804,0,0,0,0,0
2475,279.26739,0,0,0,0,105.23824,155.88699,0,0,0,0,0
2476,279.26553,0,0,0,0,105.23754,155.88595,0,0,0,0,0
2477,279.26366,0,0,0,0,105.23683,155.88491,0,0,0,0,0
2478,279.2618,0,0,0,0,105.23613,155.88387,0,0,0,0,0
2479,279.25993,0,0,0,0,105.23543,155.88283,0,0,0,0,0
2480,279.25807,0,0,0,0,105.23473,155.88179,0,0,0,0,0
2481,279.2562,0,0,0,0,105.23402,155.88075,0,0,0,0,0
2482,279.25433,0,0,0,0,105.23332,155.87971,0,0,0,0,0
2483,279.25247,0,0,0,0,105.23262,155.87866,0,0,0,0,0
2484,279.2506,0,0,0,0,105.23191,155.87762,0,0,0,0,0
2485,279.24874,0,0,0,0,105.23121,155.87658,0,0,0,0,0
2486,279.24687,0,0,0,0,105.23051,155.87554,0,0,0,0,0
2487,279.24501,0,0,0,0,105.2298,155.8745,0,0,0,0,0
2488,279.24314,0,0,0,0,105.2291,155.87346,0,0,0,0,0
2489,279.24127,0,0,0,0,105.2284,155.87242,0,0,0,0,0
2490,279.23941,0,0,0,0,105.2277,155.87137,0,0,0,0,0
2491,279.23754,0,0,0,0,105.22699,155.87033,0,0,0,0,0
2492,279.23568,0,0,0,0,105.22629,155.86929,0,0,0,0,0
2493,279.23381,0,0,0,0,105.22559,155.86825,0,0,0,0,0
2494,279.23195,0,0,0,0,105.22488,155.86721,0,0,0,0,0
2495,279.23008,0,0,0,0,105.22418,155.86617,0,0,0,0,0
2496,279.22822,0,0,0,0,105.22348,155.86513,0,0,0,0,0
2497,279.22635,0,0,0,0,105.22277,155.86408,0,0,0,0,0
2498,279.22448,0,0,0,0,105.22207,155.86304,0,0,0,0,0
2499,279.22262,0,0,0,0,105.22137,155.862,0,0,0,0,0
2500,279.22075,0,0,0,0,105.22066,155.86096,0,0,0,0,0
2501,279.21889,0,0,0,0,105.21996,155.85992,0,0,0,0,0
2502,279.21702,0,0,0,0,105.21926,155.85888,0,0,0,0,0
2503,279.21516,0,0,0,0,105.21856,155.85784,0,0,0,0,0
2504,279.21329,0,0,0,0,105.21785,155.85679,0,0,0,0,0
2505,279.21142,0,0,0,0,105.21715,155.85575,0,0,0,0,0
2506,279.20956,0,0,0,0,105.21645,155.85471,0,0,0,0,0
2507,279.20769,0,0,0,0,105.21574,155.85367,0,0,0,0,0
2508,279.20583,0,0,0,0,105.21504,155.85263,0,0,0,0,0
2509,279.20396,0,0,0,0,105.21434,155.85159,0,0,0,0,0
2510,279.2021,0,0,0,0,105.21363,155.85055,0,0,0,0,0
2511,279.20023,0,0,0,0,105.21293,155.8495,0,0,0,0,0
2512,279.19837,0,0,0,0,105.21223,155.84846,0,0,0,0,0
2513,279.1965,0,0,0,0,105.21153,155.84742,0,0,0,0,0
2514,279.19463,0,0,0,0,105.21082,155.84638,0,0,0,0,0
2515,279.19277,0,0,0,0,105.21012,155.84534,0,0,0,0,0
2516,279.1909,0,0,0,0,105.20942,155.8443,0,0,0,0,0
2517,279.18904,0,0,0,0,105.20871,155.84326,0,0,0,0,0
2518,279.18717,0,0,0,0,105.20801,155.84221,0,0,0,0,0
2519,279.18531,0,0,0,0,105.20731,155.84117,0,0,0,0,0
2520,279.18344,0,0,0,0,105.2066,155.84013,0,0,0,0,0
2521,279.18157,0,0,0,0,105.2059,155.83909,0,0,0,0,0
2522,279.17971,0,0,0,0,105.2052,155.83805,0,0,0,0,0
2523,279.17784,0,0,0,0,105.20449,155.83701,0,0,0,0,0
2524,279.17598,0,0,0,0,105.20379,155.83597,0,0,0,0,0
2525,279.17411,0,0,0,0,105.20309,155.83493,0,0,0,0,0
2526,279.17225,0,0,0,0,105.20239,155.83388,0,0,0,0,0
2527,279.17038,0,0,0,0,105.20168,155.83284,0,0,0,0,0
2528,279.16852,0,0,0,0,105.20098,155.8318,0,0,0,0,0
2529,279.16665,0,0,0,0,105.20028,155.83076,0,0,0,0,0
2530,279.16478,0,0,0,0,105.19957,155.82972,0,0,0,0,0
2531,279.16292,0,0,0,0,105.19887,155.82868,0,0,0,0,0
2532,279.16105,0,0,0,0,105.19817,155.82764,0,0,0,0,0
2533,279.15919,0,0,0,0,105.19746,155.82659,0,0,0,0,0
2534,279.15732,0,0,0,0,105.19676,155.82555,0,0,0,0,0
2535,279.15546,0,0,0,0,105.19606,155.82451,0,0,0,0,0
2536,279.15359,0,0,0,0,105.19536,155.82347,0,0,0,0,0
2537,279.15172,0,0,0,0,105.19465,155.82243,0,0,0,0,0
2538,279.14986,0,0,0,0,105.19395,155.82139,0,0,0,0,0
2539,279.14799,0,0,0,0,105.19325,155.82035,0,0,0,0,0
2540,279.14613,0,0,0,0,105.19254,155.8193,0,0,0,0,0
2541,279.14426,0,0,0,0,105.19184,155.81826,0,0,0,0,0
2542,279.1424,0,0,0,0,105.19114,155.81722,0,0,0,0,0
2543,279.14053,0,0,0,0,105.19043,155.81618,0,0,0,0,0
2544,279.13866,0,0,0,0,105.18973,155.81514,0,0,0,0,0
2545,279.1368,0,0,0,0,105.18903,155.8141,0,0,0,0,0
2546,279.13493,0,0,0,0,105.18833,155.81306,0,0,0,0,0
2547,279.13307,0,0,0,0,105.18762,155.81201,0,0,0,0,0
2548,279.1312,0,0,0,0,105.18692,155.81097,0,0,0,0,0
2549,279.12934,0,0,0,0,105.18622,155.80993,0,0,0,0,0
2550,279.12747,0,0,0,0,105.18551,155.80889,0,0,0,0,0
2551,279.12561,0,0,0,0,105.18481,155.80785,0,0,0,0,0
2552,279.12374,0,0,0,0,105.18411,155.80681,0,0,0,0,0
2553,279.12187,0,0,0,0,105.1834,155.80577,0,0,0,0,0
2554,279.12001,0,0,0,0,105.1827,155.80472,0,0,0,0,0
2555,279.11814,0,0,0,0,105.182,155.80368,0,0,0,0,0
2556,279.11628,0,0,0,0,105.18129,155.80264,0,0,0,0,0
2557,279.11441,0,0,0,0,105.18059,155.8016,0,0,0,0,0
2558,279.11255,0,0,0,0,105.17989,155.80056,0,0,0,0,0
2559,279.11068,0,0,0,0,105.17919,155.79952,0,0,0,0,0
2560,279.10881,0,0,0,0,105.17848,155.79848,0,0,0,0,0
2561,279.10695,0,0,0,0,105.17778,155.79743,0,0,0,0,0
2562,279.10508,0,0,0,0,105.17708,155.79639,0,0,0,0,0
2563,279.10888,0,0,0,0,105.17851,155.79851,0,0,0,0,0
2564,279.11267,0,0,0,0,105.17994,155.80063,0,0,0,0,0
2565,279.11647,0,0,0,0,105.18137,155.80275,0,0,0,0,0
2566,279.12026,0,0,0,0,105.1828,155.80487,0,0,0,0,0
2567,279.12406,0,0,0,0,105.18423,155.80698,0,0,0,0,0
2568,279.12785,0,0,0,0,105.18566,155.8091,0,0,0,0,0
2569,279.13165,0,0,0,0,105.18709,155.81122,0,0,0,0,0
2570,279.13544,0,0,0,0,105.18852,155.81334,0,0,0,0,0
2571,279.13924,0,0,0,0,105.18995,155.81546,0,0,0,0,0
2572,279.14303,0,0,0,0,105.19138,155.81758,0,0,0,0,0
2573,279.14683,0,0,0,0,105.19281,155.81969,0,0,0,0,0
2574,279.15062,0,0,0,0,105.19424,155.82181,0,0,0,0,0
2575,279.15442,0,0,0,0,105.19567,155.82393,0,0,0,0,0
2576,279.15821,0,0,0,0,105.1971,155.82605,0,0,0,0,0
2577,279.16201,0,0,0,0,105.19853,155.82817,0,0,0,0,0
2578,279.1658,0,0,0,0,105.19996,155.83029,0,0,0,0,0
2579,279.16959,0,0,0,0,105.20139,155.8324,0,0,0,0,0
2580,279.17339,0,0,0,0,105.20282,155.83452,0,0,0,0,0
2581,279.17718,0,0,0,0,105.20425,155.83664,0,0,0,0,0
2582,279.18098,0,0,0,0,105.20568,155.83876,0,0,0,0,0
2583,279.18477,0,0,0,0,105.20711,155.84088,0,0,0,0,0
2584,279.18857,0,0,0,0,105.20854,155.84299,0,0,0,0,0
2585,279.19236,0,0,0,0,105.20997,155.84511,0,0,0,0,0
2586,279.19616,0,0,0,0,105.2114,155.84723,0,0,0,0,0
2587,279.19995,0,0,0,0,105.21283,155.84935,0,0,0,0,0
2588,279.20375,0,0,0,0,105.21426,155.85147,0,0,0,0,0
2589,279.20754,0,0,0,0,105.21569,155.85359,0,0,0,0,0
2590,279.21134,0,0,0,0,105.21712,155.8557,0,0,0,0,0
2591,279.21513,0,0,0,0,105.21855,155.85782,0,0,0,0,0
2592,279.21893,0,0,0,0,105.21998,155.85994,0,0,0,0,0
2593,279.22272,0,0,0,0,105.22141,155.86206,0,0,0,0,0
2594,279.22652,0,0,0,0,105.22284,155.86418,0,0,0,0,0
2595,279.23031,0,0,0,0,105.22427,155.8663,0,0,0,0,0
2596,279.23411,0,0,0,0,105.2257,155.86841,0,0,0,0,0
2597,279.2379,0,0,0,0,105.22713,155.87053,0,0,0,0,0
2598,279.2417,0,0,0,0,105.22856,155.87265,0,0,0,0,0
2599,279.24549,0,0,0,0,105.22999,155.87477,0,0,0,0,0
2600,279.24928,0,0,0,0,105.23142,155.87689,0,0,0,0,0
2601,279.25308,0,0,0,0,105.23285,155.879,0,0,0,0,0
2602,279.25687,0,0,0,0,105.23428,155.88112,0,0,0,0,0
2603,279.26067,0,0,0,0,105.23571,155.88324,0,0,0,0,0
2604,279.26446,0,0,0,0,105.23714,155.88536,0,0,0,0,0
2605,279.26826,0,0,0,0,105.23857,155.88748,0,0,0,0,0
2606,279.27205,0,0,0,0,105.24,155.8896,0,0,0,0,0
2607,279.27585,0,0,0,0,105.24143,155.89171,0,0,0,0,0
2608,279.27964,0,0,0,0,105.24286,155.89383,0,0,0,0,0
2609,279.28344,0,0,0,0,105.24429,155.89595,0,0,0,0,0
2610,279.28723,0,0,0,0,105.24572,155.89807,0,0,0,0,0
2611,279.29103,0,0,0,0,105.24715,155.90019,0,0,0,0,0
2612,279.29482,0,0,0,0,105.24858,155.90231,0,0,0,0,0
2613,279.29862,0,0,0,0,105.25001,155.90442,0,0,0,0,0
2614,279.30241,0,0,0,0,105.25144,155.90654,0,0,0,0,0
2615,279.30621,0,0,0,0,105.25287,155.90866,0,0,0,0,0
2616,279.31,0,0,0,0,105.2543,155.91078,0,0,0,0,0
2617,279.3138,0,0,0,0,105.25573,155.9129,0,0,0,0,0
2618,279.31759,0,0,0,0,105.25716,155.91502,0,0,0,0,0
2619,279.32139,0,0,0,0,105.25859,155.91713,0,0,0,0,0
2620,279.32518,0,0,0,0,105.26002,155.91925,0,0,0,0,0
2621,279.32898,0,0,0,0,105.26145,155.92137,0,0,0,0,0
2622,279.33277,0,0,0,0,105.26288,155.92349,0,0,0,0,0
2623,279.33656,0,0,0,0,105.26431,155.92561,0,0,0,0,0
2624,279.34036,0,0,0,0,105.26574,155.92772,0,0,0,0,0
2625,279.34415,0,0,0,0,105.26717,155.92984,0,0,0,0,0
2626,279.34795,0,0,0,0,105.2686,155.93196,0,0,0,0,0
2627,279.35174,0,0,0,0,105.27003,155.93408,0,0,0,0,0
2628,279.35554,0,0,0,0,105.27146,155.9362,0,0,0,0,0
2629,279.35933,0,0,0,0,105.27289,155.93832,0,0,0,0,0
2630,279.36313,0,0,0,0,105.27432,155.94043,0,0,0,0,0
2631,279.36692,0,0,0,0,105.27575,155.94255,0,0,0,0,0
2632,279.37072,0,0,0,0,105.27718,155.94467,0,0,0,0,0
2633,279.37451,0,0,0,0,105.27861,155.94679,0,0,0,0,0
2634,279.37831,0,0,0,0,105.28004,155.94891,0,0,0,0,0
2635,279.3821,0,0,0,0,105.28147,155.95103,0,0,0,0,0
2636,279.3859,0,0,0,0,105.2829,155.95314,0,0,0,0,0
2637,279.38969,0,0,0,0,105.28433,155.95526,0,0,0,0,0
2638,279.39349,0,0,0,0,105.28576,155.95738,0,0,0,0,0
2639,279.39728,0,0,0,0,105.28719,155.9595,0,0,0,0,0
2640,279.40108,0,0,0,0,105.28862,155.96162,0,0,0,0,0
2641,279.40487,0,0,0,0,105.29005,155.96373,0,0,0,0,0
2642,279.40867,0,0,0,0,105.29148,155.96585,0,0,0,0,0
2643,279.41246,0,0,0,0,105.29291,155.96797,0,0,0,0,0
2644,279.41626,0,0,0,0,105.29434,155.97009,0,0,0,0,0
2645,279.42005,0,0,0,0,105.29577,155.97221,0,0,0,0,0
2646,279.42384,0,0,0,0,105.2972,155.97433,0,0,0,0,0
2647,279.42764,0,0,0,0,105.29863,155.97644,0,0,0,0,0
2648,279.43143,0,0,0,0,105.30006,155.97856,0,0,0,0,0
2649,279.43523,0,0,0,0,105.30149,155.98068,0,0,0,0,0
2650,279.43902,0,0,0,0,105.30292,155.9828,0,0,0,0,0
2651,279.44282,0,0,0,0,105.30435,155.98492,0,0,0,0,0
2652,279.44661,0,0,0,0,105.30578,155.98704,0,0,0,0,0
2653,279.45041,0,0,0,0,105.30721,155.98915,0,0,0,0,0
2654,279.4542,0,0,0,0,105.30864,155.99127,0,0,0,0,0
2655,279.458,0,0,0,0,105.31007,155.99339,0,0,0,0,0
2656,279.46179,0,0,0,0,105.3115,155.99551,0,0,0,0,0
2657,279.46559,0,0,0,0,105.31293,155.99763,0,0,0,0,0
2658,279.46938,0,0,0,0,105.31436,155.99974,0,0,0,0,0
2659,279.47318,0,0,0,0,105.31579,156.00186,0,0,0,0,0
2660,279.47697,0,0,0,0,105.31722,156.00398,0,0,0,0,0
2661,279.48077,0,0,0,0,105.31865,156.0061,0,0,0,0,0
2662,279.48456,0,0,0,0,105.32008,156.00822,0,0,0,0,0
2663,279.48836,0,0,0,0,105.32151,156.01034,0,0,0,0,0
2664,279.49215,0,0,0,0,105.32294,156.01245,0,0,0,0,0
2665,279.49595,0,0,0,0,105.32437,156.01457,0,0,0,0,0
2666,279.49974,0,0,0,0,105.3258,156.01669,0,0,0,0,0
2667,279.50354,0,0,0,0,105.32723,156.01881,0,0,0,0,0
2668,279.50733,0,0,0,0,105.32866,156.02093,0,0,0,0,0
2669,279.51112,0,0,0,0,105.33009,156.02305,0,0,0,0,0
2670,279.51492,0,0,0,0,105.33152,156.02516,0,0,0,0,0
2671,279.51871,0,0,0,0,105.33295,156.02728,0,0,0,0,0
2672,279.52251,0,0,0,0,105.33438,156.0294,0,0,0,0,0
2673,279.53194,0,0,0,0,105.33793,156.03467,0,0,0,0,0
2674,279.54138,0,0,0,0,105.34149,156.03993,0,0,0,0,0
2675,279.55081,0,0,0,0,105.34504,156.0452,0,0,0,0,0
2676,279.56025,0,0,0,0,105.3486,156.05047,0,0,0,0,0
2677,279.56968,0,0,0,0,105.35215,156.05573,0,0,0,0,0
2678,279.57912,0,0,0,0,105.35571,156.061,0,0,0,0,0
2679,279.58855,0,0,0,0,105.35926,156.06626,0,0,0,0,0
2680,279.59798,0,0,0,0,105.36282,156.07153,0,0,0,0,0
2681,279.60742,0,0,0,0,105.36637,156.0768,0,0,0,0,0
2682,279.61685,0,0,0,0,105.36993,156.08206,0,0,0,0,0
2683,279.62629,0,0,0,0,105.37349,156.08733,0,0,0,0,0
2684,279.63572,0,0,0,0,105.37704,156.0926,0,0,0,0,0
2685,279.64516,0,0,0,0,105.3806,156.09786,0,0,0,0,0
2686,279.65459,0,0,0,0,105.38415,156.10313,0,0,0,0,0
2687,279.66402,0,0,0,0,105.38771,156.10839,0,0,0,0,0
2688,279.67346,0,0,0,0,105.39126,156.11366,0,0,0,0,0
2689,279.68289,0,0,0,0,105.39482,156.11893,0,0,0,0,0
2690,279.69233,0,0,0,0,105.39837,156.12419,0,0,0,0,0
2691,279.70176,0,0,0,0,105.40193,156.12946,0,0,0,0,0
2692,279.7112,0,0,0,0,105.40548,156.13473,0,0,0,0,0
2693,279.72063,0,0,0,0,105.40904,156.13999,0,0,0,0,0
2694,279.73007,0,0,0,0,105.41259,156.14526,0,0,0,0,0
2695,279.7395,0,0,0,0,105.41615,156.15052,0,0,0,0,0
2696,279.74893,0,0,0,0,105.4197,156.15579,0,0,0,0,0
2697,279.75837,0,0,0,0,105.42326,156.16106,0,0,0,0,0
2698,279.7678,0,0,0,0,105.42681,156.16632,0,0,0,0,0
2699,279.77724,0,0,0,0,105.43037,156.17159,0,0,0,0,0
2700,279.78667,0,0,0,0,105.43392,156.17686,0,0,0,0,0
2701,279.79611,0,0,0,0,105.43748,156.18212,0,0,0,0,0
2702,279.80554,0,0,0,0,105.44103,156.18739,0,0,0,0,0
2703,279.81497,0,0,0,0,105.44459,156.19265,0,0,0,0,0
2704,279.82441,0,0,0,0,105.44814,156.19792,0,0,0,0,0
2705,279.83384,0,0,0,0,105.4517,156.20319,0,0,0,0,0
2706,279.84328,0,0,0,0,105.45526,156.20845,0,0,0,0,0
2707,279.85271,0,0,0,0,105.45881,156.21372,0,0,0,0,0
2708,279.86215,0,0,0,0,105.46237,156.21899,0,0,0,0,0
2709,279.87158,0,0,0,0,105.46592,156.22425,0,0,0,0,0
2710,279.88102,0,0,0,0,105.46948,156.22952,0,0,0,0,0
2711,279.89045,0,0,0,0,105.47303,156.23478,0,0,0,0,0
2712,279.89988,0,0,0,0,105.47659,156.24005,0,0,0,0,0
2713,279.90932,0,0,0,0,105.48014,156.24532,0,0,0,0,0
2714,279.91875,0,0,0,0,105.4837,156.25058,0,0,0,0,0
2715,279.92819,0,0,0,0,105.48725,156.25585,0,0,0,0,0
2716,279.93762,0,0,0,0,105.49081,156.26112,0,0,0,0,0
2717,279.94706,0,0,0,0,105.49436,156.26638,0,0,0,0,0
2718,279.95649,0,0,0,0,105.49792,156.27165,0,0,0,0,0
2719,279.96592,0,0,0,0,105.50147,156.27691,0,0,0,0,0
2720,279.97536,0,0,0,0,105.50503,156.28218,0,0,0,0,0
2721,279.98479,0,0,0,0,105.50858,156.28745,0,0,0,0,0
2722,279.99423,0,0,0,0,105.51214,156.29271,0,0,0,0,0
2723,280.00366,0,0,0,0,105.51569,156.29798,0,0,0,0,0
2724,280.0131,0,0,0,0,105.51925,156.30325,0,0,0,0,0
2725,280.02253,0,0,0,0,105.5228,156.30851,0,0,0,0,0
2726,280.03197,0,0,0,0,105.52636,156.31378,0,0,0,0,0
2727,280.0414,0,0,0,0,105.52991,156.31904,0,0,0,0,0
2728,280.05083,0,0,0,0,105.53347,156.32431,0,0,0,0,0
2729,280.06027,0,0,0,0,105.53703,156.32958,0,0,0,0,0
2730,280.0697,0,0,0,0,105.54058,156.33484,0,0,0,0,0
2731,280.07914,0,0,0,0,105.54414,156.34011,0,0,0,0,0
2732,280.08857,0,0,0,0,105.54769,156.34538,0,0,0,0,0
2733,280.09801,0,0,0,0,105.55125,156.35064,0,0,0,0,0
2734,280.10744,0,0,0,0,105.5548,156.35591,0,0,0,0,0
2735,280.11687,0,0,0,0,105.55836,156.36117,0,0,0,0,0
2736,280.12631,0,0,0,0,105.56191,156.36644,0,0,0,0,0
2737,280.13574,0,0,0,0,105.56547,156.37171,0,0,0,0,0
2738,280.14518,0,0,0,0,105.56902,156.37697,0,0,0,0,0
2739,280.15461,0,0,0,0,105.57258,156.38224,0,0,0,0,0
2740,280.16405,0,0,0,0,105.57613,156.38751,0,0,0,0,0
2741,280.17348,0,0,0,0,105.57969,156.39277,0,0,0,0,0
2742,280.18291,0,0,0,0,105.58324,156.39804,0,0,0,0,0
2743,280.19235,0,0,0,0,105.5868,156.4033,0,0,0,0,0
2744,280.20178,0,0,0,0,105.59035,156.40857,0,0,0,0,0
2745,280.21122,0,0,0,0,105.59391,156.41384,0,0,0,0,0
2746,280.22065,0,0,0,0,105.59746,156.4191,0,0,0,0,0
2747,280.23009,0,0,0,0,105.60102,156.42437,0,0,0,0,0
2748,280.23952,0,0,0,0,105.60457,156.42964,0,0,0,0,0
2749,280.24896,0,0,0,0,105.60813,156.4349,0,0,0,0,0
2750,280.25839,0,0,0,0,105.61168,156.44017,0,0,0,0,0
2751,280.26782,0,0,0,0,105.61524,156.44544,0,0,0,0,0
2752,280.27726,0,0,0,0,105.6188,156.4507,0,0,0,0,0
2753,280.28669,0,0,0,0,105.62235,156.45597,0,0,0,0,0
2754,280.29613,0,0,0,0,105.62591,156.46123,0,0,0,0,0
2755,280.30556,0,0,0,0,105.62946,156.4665,0,0,0,0,0
2756,280.315,0,0,0,0,105.63302,156.47177,0,0,0,0,0
2757,280.32443,0,0,0,0,105.63657,156.47703,0,0,0,0,0
2758,280.33386,0,0,0,0,105.64013,156.4823,0,0,0,0,0
2759,280.3433,0,0,0,0,105.64368,156.48757,0,0,0,0,0
2760,280.35273,0,0,0,0,105.64724,156.49283,0,0,0,0,0
2761,280.36217,0,0,0,0,105.65079,156.4981,0,0,0,0,0
2762,280.3716,0,0,0,0,105.65435,156.50336,0,0,0,0,0
2763,280.38104,0,0,0,0,105.6579,156.50863,0,0,0,0,0
2764,280.39047,0,0,0,0,105.66146,156.5139,0,0,0,0,0
2765,280.39991,0,0,0,0,105.66501,156.51916,0,0,0,0,0
2766,280.40934,0,0,0,0,105.66857,156.52443,0,0,0,0,0
2767,280.41877,0,0,0,0,105.67212,156.5297,0,0,0,0,0
2768,280.42821,0,0,0,0,105.67568,156.53496,0,0,0,0,0
2769,280.43764,0,0,0,0,105.67923,156.54023,0,0,0,0,0
2770,280.44708,0,0,0,0,105.68279,156.54549,0,0,0,0,0
2771,280.45651,0,0,0,0,105.68634,156.55076,0,0,0,0,0
2772,280.46595,0,0,0,0,105.6899,156.55603,0,0,0,0,0
2773,280.47538,0,0,0,0,105.69345,156.56129,0,0,0,0,0
2774,280.48481,0,0,0,0,105.69701,156.56656,0,0,0,0,0
2775,280.49425,0,0,0,0,105.70057,156.57183,0,0,0,0,0
2776,280.50368,0,0,0,0,105.70412,156.57709,0,0,0,0,0
2777,280.51312,0,0,0,0,105.70768,156.58236,0,0,0,0,0
2778,280.52255,0,0,0,0,105.71123,156.58762,0,0,0,0,0
2779,280.53199,0,0,0,0,105.71479,156.59289,0,0,0,0,0
2780,280.54142,0,0,0,0,105.71834,156.59816,0,0,0,0,0
2781,280.55086,0,0,0,0,105.7219,156.60342,0,0,0,0,0
2782,280.55549,0,0,0,0,105.72364,156.60601,0,0,0,0,0
2783,280.56012,0,0,0,0,105.72539,156.6086,0,0,0,0,0
2784,280.56476,0,0,0,0,105.72714,156.61118,0,0,0,0,0
2785,280.56939,0,0,0,0,105.72888,156.61377,0,0,0,0,0
2786,280.57403,0,0,0,0,105.73063,156.61636,0,0,0,0,0
2787,280.57866,0,0,0,0,105.73237,156.61894,0,0,0,0,0
2788,280.5833,0,0,0,0,105.73412,156.62153,0,0,0,0,0
2789,280.58793,0,0,0,0,105.73587,156.62412,0,0,0,0,0
2790,280.59256,0,0,0,0,105.73761,156.6267,0,0,0,0,0
2791,280.5972,0,0,0,0,105.73936,156.62929,0,0,0,0,0
2792,280.60183,0,0,0,0,105.74111,156.63188,0,0,0,0,0
2793,280.60647,0,0,0,0,105.74285,156.63447,0,0,0,0,0
2794,280.6111,0,0,0,0,105.7446,156.63705,0,0,0,0,0
2795,280.61574,0,0,0,0,105.74635,156.63964,0,0,0,0,0
2796,280.62037,0,0,0,0,105.74809,156.64223,0,0,0,0,0
2797,280.625,0,0,0,0,105.74984,156.64481,0,0,0,0,0
2798,280.62964,0,0,0,0,105.75158,156.6474,0,0,0,0,0
2799,280.63427,0,0,0,0,105.75333,156.64999,0,0,0,0,0
2800,280.63891,0,0,0,0,105.75508,156.65257,0,0,0,0,0
2801,280.64354,0,0,0,0,105.75682,156.65516,0,0,0,0,0
2802,280.64818,0,0,0,0,105.75857,156.65775,0,0,0,0,0
2803,280.65281,0,0,0,0,105.76032,156.66033,0,0,0,0,0
2804,280.65744,0,0,0,0,105.76206,156.66292,0,0,0,0,0
2805,280.66208,0,0,0,0,105.76381,156.66551,0,0,0,0,0
2806,280.66671,0,0,0,0,105.76556,156.66809,0,0,0,0,0
2807,280.67135,0,0,0,0,105.7673,156.67068,0,0,0,0,0
2808,280.67598,0,0,0,0,105.76905,156.67327,0,0,0,0,0
2809,280.68062,0,0,0,0,105.77079,156.67586,0,0,0,0,0
2810,280.68525,0,0,0,0,105.77254,156.67844,0,0,0,0,0
2811,280.68988,0,0,0,0,105.77429,156.68103,0,0,0,0,0
2812,280.69452,0,0,0,0,105.77603,156.68362,0,0,0,0,0
2813,280.69915,0,0,0,0,105.77778,156.6862,0,0,0,0,0
2814,280.70379,0,0,0,0,105.77953,156.68879,0,0,0,0,0
2815,280.70842,0,0,0,0,105.78127,156.69138,0,0,0,0,0
2816,280.71306,0,0,0,0,105.78302,156.69396,0,0,0,0,0
2817,280.71769,0,0,0,0,105.78477,156.69655,0,0,0,0,0
2818,280.72232,0,0,0,0,105.78651,156.69914,0,0,0,0,0
2819,280.72696,0,0,0,0,105.78826,156.70172,0,0,0,0,0
2820,280.73159,0,0,0,0,105.79001,156.70431,0,0,0,0,0
2821,280.73623,0,0,0,0,105.79175,156.7069,0,0,0,0,0
2822,280.74086,0,0,0,0,105.7935,156.70948,0,0,0,0,0
2823,280.7455,0,0,0,0,105.79524,156.71207,0,0,0,0,0
2824,280.75013,0,0,0,0,105.79699,156.71466,0,0,0,0,0
