Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa)
2552,369.56752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8229596,1.362164,0,0,0,0,0,0,0,0,0,65.535803,100.28042,178.36514,159.79334,67.847288,0,0,0,0,0,0,21.764129,98.122723,220.52152,348.06104,281.80064,125.82731,0,0,0,0,0,0,0,8.9621527,72.047968,130.25168,196.43883,162.76027,65.664997,0,0,0,0,0,0,0,0,0,16.131734,27.140893,1.3341547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,369.55956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8228557,1.3621347,0,0,0,0,0,0,0,0,0,65.534391,100.27826,178.36129,159.78989,67.845826,0,0,0,0,0,0,21.76366,98.120609,220.51677,348.05354,281.79457,125.8246,0,0,0,0,0,0,0,8.9619596,72.046416,130.24887,196.4346,162.75677,65.663582,0,0,0,0,0,0,0,0,0,16.131386,27.140308,1.334126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,369.5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8227518,1.3621053,0,0,0,0,0,0,0,0,0,65.532979,100.2761,178.35745,159.78645,67.844364,0,0,0,0,0,0,21.763191,98.118495,220.51201,348.04604,281.7885,125.82189,0,0,0,0,0,0,0,8.9617665,72.044863,130.24607,196.43037,162.75326,65.662167,0,0,0,0,0,0,0,0,0,16.131039,27.139723,1.3340972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,369.54364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8226479,1.362076,0,0,0,0,0,0,0,0,0,65.531568,100.27394,178.35361,159.78301,67.842903,0,0,0,0,0,0,21.762723,98.116381,220.50726,348.03854,281.78243,125.81918,0,0,0,0,0,0,0,8.9615734,72.043311,130.24326,196.42613,162.74975,65.660753,0,0,0,0,0,0,0,0,0,16.130691,27.139139,1.3340685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,369.53567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.822544,1.3620466,0,0,0,0,0,0,0,0,0,65.530156,100.27178,178.34976,159.77957,67.841441,0,0,0,0,0,0,21.762254,98.114267,220.50251,348.03104,281.77635,125.81646,0,0,0,0,0,0,0,8.9613803,72.041759,130.24046,196.4219,162.74625,65.659338,0,0,0,0,0,0,0,0,0,16.130344,27.138554,1.3340397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,369.52771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8224401,1.3620173,0,0,0,0,0,0,0,0,0,65.528744,100.26962,178.34592,159.77612,67.839979,0,0,0,0,0,0,21.761785,98.112153,220.49776,348.02354,281.77028,125.81375,0,0,0,0,0,0,0,8.9611873,72.040207,130.23765,196.41767,162.74274,65.657923,0,0,0,0,0,0,0,0,0,16.129996,27.137969,1.334011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,369.51975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8223362,1.3619879,0,0,0,0,0,0,0,0,0,65.527332,100.26746,178.34208,159.77268,67.838517,0,0,0,0,0,0,21.761316,98.110039,220.49301,348.01604,281.76421,125.81104,0,0,0,0,0,0,0,8.9609942,72.038654,130.23484,196.41344,162.73923,65.656508,0,0,0,0,0,0,0,0,0,16.129648,27.137385,1.3339823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,369.51179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8222323,1.3619586,0,0,0,0,0,0,0,0,0,65.52592,100.2653,178.33824,159.76924,67.837056,0,0,0,0,0,0,21.760847,98.107925,220.48826,348.00854,281.75814,125.80833,0,0,0,0,0,0,0,8.9608011,72.037102,130.23204,196.4092,162.73573,65.655094,0,0,0,0,0,0,0,0,0,16.129301,27.1368,1.3339535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,369.50382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8221284,1.3619292,0,0,0,0,0,0,0,0,0,65.524508,100.26313,178.33439,159.7658,67.835594,0,0,0,0,0,0,21.760378,98.105811,220.48351,348.00105,281.75207,125.80562,0,0,0,0,0,0,0,8.960608,72.03555,130.22923,196.40497,162.73222,65.653679,0,0,0,0,0,0,0,0,0,16.128953,27.136215,1.3339248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,369.49586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8220245,1.3618999,0,0,0,0,0,0,0,0,0,65.523096,100.26097,178.33055,159.76235,67.834132,0,0,0,0,0,0,21.759909,98.103697,220.47876,347.99355,281.746,125.80291,0,0,0,0,0,0,0,8.9604149,72.033998,130.22642,196.40074,162.72871,65.652264,0,0,0,0,0,0,0,0,0,16.128606,27.13563,1.333896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,369.4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8219206,1.3618705,0,0,0,0,0,0,0,0,0,65.521684,100.25881,178.32671,159.75891,67.83267,0,0,0,0,0,0,21.75944,98.101583,220.47401,347.98605,281.73993,125.8002,0,0,0,0,0,0,0,8.9602218,72.032446,130.22362,196.39651,162.72521,65.65085,0,0,0,0,0,0,0,0,0,16.128258,27.135046,1.3338673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,369.47994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8218166,1.3618412,0,0,0,0,0,0,0,0,0,65.520272,100.25665,178.32287,159.75547,67.831209,0,0,0,0,0,0,21.758971,98.099469,220.46926,347.97855,281.73386,125.79749,0,0,0,0,0,0,0,8.9600288,72.030893,130.22081,196.39228,162.7217,65.649435,0,0,0,0,0,0,0,0,0,16.127911,27.134461,1.3338385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,369.47198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8217127,1.3618118,0,0,0,0,0,0,0,0,0,65.51886,100.25449,178.31902,159.75203,67.829747,0,0,0,0,0,0,21.758502,98.097355,220.4645,347.97105,281.72778,125.79478,0,0,0,0,0,0,0,8.9598357,72.029341,130.21801,196.38804,162.7182,65.64802,0,0,0,0,0,0,0,0,0,16.127563,27.133876,1.3338098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,369.46401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8216088,1.3617825,0,0,0,0,0,0,0,0,0,65.517448,100.25233,178.31518,159.74858,67.828285,0,0,0,0,0,0,21.758034,98.095241,220.45975,347.96355,281.72171,125.79207,0,0,0,0,0,0,0,8.9596426,72.027789,130.2152,196.38381,162.71469,65.646605,0,0,0,0,0,0,0,0,0,16.127216,27.133291,1.3337811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,369.45605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8215049,1.3617532,0,0,0,0,0,0,0,0,0,65.516036,100.25017,178.31134,159.74514,67.826824,0,0,0,0,0,0,21.757565,98.093127,220.455,347.95605,281.71564,125.78936,0,0,0,0,0,0,0,8.9594495,72.026237,130.21239,196.37958,162.71118,65.645191,0,0,0,0,0,0,0,0,0,16.126868,27.132707,1.3337523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,369.44809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.821401,1.3617238,0,0,0,0,0,0,0,0,0,65.514624,100.24801,178.30749,159.7417,67.825362,0,0,0,0,0,0,21.757096,98.091013,220.45025,347.94855,281.70957,125.78664,0,0,0,0,0,0,0,8.9592564,72.024684,130.20959,196.37535,162.70768,65.643776,0,0,0,0,0,0,0,0,0,16.12652,27.132122,1.3337236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,369.44013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8212971,1.3616945,0,0,0,0,0,0,0,0,0,65.513212,100.24585,178.30365,159.73826,67.8239,0,0,0,0,0,0,21.756627,98.088899,220.4455,347.94106,281.7035,125.78393,0,0,0,0,0,0,0,8.9590633,72.023132,130.20678,196.37112,162.70417,65.642361,0,0,0,0,0,0,0,0,0,16.126173,27.131537,1.3336948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,369.43217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8211932,1.3616651,0,0,0,0,0,0,0,0,0,65.511801,100.24369,178.29981,159.73481,67.822438,0,0,0,0,0,0,21.756158,98.086785,220.44075,347.93356,281.69743,125.78122,0,0,0,0,0,0,0,8.9588702,72.02158,130.20398,196.36688,162.70066,65.640947,0,0,0,0,0,0,0,0,0,16.125825,27.130952,1.3336661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,369.4242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8210893,1.3616358,0,0,0,0,0,0,0,0,0,65.510389,100.24153,178.29597,159.73137,67.820977,0,0,0,0,0,0,21.755689,98.084671,220.436,347.92606,281.69136,125.77851,0,0,0,0,0,0,0,8.9586772,72.020028,130.20117,196.36265,162.69716,65.639532,0,0,0,0,0,0,0,0,0,16.125478,27.130368,1.3336373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,369.41624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8209854,1.3616064,0,0,0,0,0,0,0,0,0,65.508977,100.23937,178.29212,159.72793,67.819515,0,0,0,0,0,0,21.75522,98.082557,220.43125,347.91856,281.68529,125.7758,0,0,0,0,0,0,0,8.9584841,72.018475,130.19836,196.35842,162.69365,65.638117,0,0,0,0,0,0,0,0,0,16.12513,27.129783,1.3336086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,369.40828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8208815,1.3615771,0,0,0,0,0,0,0,0,0,65.507565,100.23721,178.28828,159.72448,67.818053,0,0,0,0,0,0,21.754751,98.080443,220.4265,347.91106,281.67921,125.77309,0,0,0,0,0,0,0,8.958291,72.016923,130.19556,196.35419,162.69014,65.636702,0,0,0,0,0,0,0,0,0,16.124783,27.129198,1.3335798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,369.40032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8207776,1.3615477,0,0,0,0,0,0,0,0,0,65.506153,100.23505,178.28444,159.72104,67.816591,0,0,0,0,0,0,21.754282,98.078329,220.42175,347.90356,281.67314,125.77038,0,0,0,0,0,0,0,8.9580979,72.015371,130.19275,196.34995,162.68664,65.635288,0,0,0,0,0,0,0,0,0,16.124435,27.128614,1.3335511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,369.39236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8206737,1.3615184,0,0,0,0,0,0,0,0,0,65.504741,100.23289,178.28059,159.7176,67.81513,0,0,0,0,0,0,21.753814,98.076215,220.41699,347.89606,281.66707,125.76767,0,0,0,0,0,0,0,8.9579048,72.013819,130.18994,196.34572,162.68313,65.633873,0,0,0,0,0,0,0,0,0,16.124088,27.128029,1.3335224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,369.38439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8205698,1.361489,0,0,0,0,0,0,0,0,0,65.503329,100.23073,178.27675,159.71416,67.813668,0,0,0,0,0,0,21.753345,98.074101,220.41224,347.88856,281.661,125.76496,0,0,0,0,0,0,0,8.9577117,72.012267,130.18714,196.34149,162.67962,65.632458,0,0,0,0,0,0,0,0,0,16.12374,27.127444,1.3334936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,369.37643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8204658,1.3614597,0,0,0,0,0,0,0,0,0,65.501917,100.22857,178.27291,159.71071,67.812206,0,0,0,0,0,0,21.752876,98.071987,220.40749,347.88107,281.65493,125.76225,0,0,0,0,0,0,0,8.9575187,72.010714,130.18433,196.33726,162.67612,65.631044,0,0,0,0,0,0,0,0,0,16.123393,27.126859,1.3334649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,369.36847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8203619,1.3614303,0,0,0,0,0,0,0,0,0,65.500505,100.22641,178.26907,159.70727,67.810745,0,0,0,0,0,0,21.752407,98.069873,220.40274,347.87357,281.64886,125.75954,0,0,0,0,0,0,0,8.9573256,72.009162,130.18153,196.33303,162.67261,65.629629,0,0,0,0,0,0,0,0,0,16.123045,27.126275,1.3334361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,369.36051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.820258,1.361401,0,0,0,0,0,0,0,0,0,65.499093,100.22425,178.26522,159.70383,67.809283,0,0,0,0,0,0,21.751938,98.067759,220.39799,347.86607,281.64279,125.75683,0,0,0,0,0,0,0,8.9571325,72.00761,130.17872,196.32879,162.6691,65.628214,0,0,0,0,0,0,0,0,0,16.122697,27.12569,1.3334074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,369.35254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8201541,1.3613716,0,0,0,0,0,0,0,0,0,65.497681,100.22209,178.26138,159.70039,67.807821,0,0,0,0,0,0,21.751469,98.065645,220.39324,347.85857,281.63672,125.75411,0,0,0,0,0,0,0,8.9569394,72.006058,130.17591,196.32456,162.6656,65.626799,0,0,0,0,0,0,0,0,0,16.12235,27.125105,1.3333786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,369.34458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8200502,1.3613423,0,0,0,0,0,0,0,0,0,65.496269,100.21993,178.25754,159.69694,67.806359,0,0,0,0,0,0,21.751,98.063531,220.38849,347.85107,281.63064,125.7514,0,0,0,0,0,0,0,8.9567463,72.004505,130.17311,196.32033,162.66209,65.625385,0,0,0,0,0,0,0,0,0,16.122002,27.12452,1.3333499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,369.33662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8199463,1.3613129,0,0,0,0,0,0,0,0,0,65.494857,100.21776,178.2537,159.6935,67.804898,0,0,0,0,0,0,21.750531,98.061417,220.38374,347.84357,281.62457,125.74869,0,0,0,0,0,0,0,8.9565532,72.002953,130.1703,196.3161,162.65858,65.62397,0,0,0,0,0,0,0,0,0,16.121655,27.123936,1.3333212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,369.32866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8198424,1.3612836,0,0,0,0,0,0,0,0,0,65.493445,100.2156,178.24985,159.69006,67.803436,0,0,0,0,0,0,21.750062,98.059303,220.37899,347.83607,281.6185,125.74598,0,0,0,0,0,0,0,8.9563602,72.001401,130.16749,196.31187,162.65508,65.622555,0,0,0,0,0,0,0,0,0,16.121307,27.123351,1.3332924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,369.3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8197385,1.3612543,0,0,0,0,0,0,0,0,0,65.492034,100.21344,178.24601,159.68662,67.801974,0,0,0,0,0,0,21.749593,98.057189,220.37424,347.82857,281.61243,125.74327,0,0,0,0,0,0,0,8.9561671,71.999849,130.16469,196.30763,162.65157,65.621141,0,0,0,0,0,0,0,0,0,16.12096,27.122766,1.3332637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,369.31273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8196346,1.3612249,0,0,0,0,0,0,0,0,0,65.490622,100.21128,178.24217,159.68317,67.800512,0,0,0,0,0,0,21.749125,98.055075,220.36948,347.82108,281.60636,125.74056,0,0,0,0,0,0,0,8.955974,71.998296,130.16188,196.3034,162.64806,65.619726,0,0,0,0,0,0,0,0,0,16.120612,27.122181,1.3332349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,369.30477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8195307,1.3611956,0,0,0,0,0,0,0,0,0,65.48921,100.20912,178.23832,159.67973,67.799051,0,0,0,0,0,0,21.748656,98.052961,220.36473,347.81358,281.60029,125.73785,0,0,0,0,0,0,0,8.9557809,71.996744,130.15908,196.29917,162.64456,65.618311,0,0,0,0,0,0,0,0,0,16.120265,27.121597,1.3332062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,369.29681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8194268,1.3611662,0,0,0,0,0,0,0,0,0,65.487798,100.20696,178.23448,159.67629,67.797589,0,0,0,0,0,0,21.748187,98.050847,220.35998,347.80608,281.59422,125.73514,0,0,0,0,0,0,0,8.9555878,71.995192,130.15627,196.29494,162.64105,65.616896,0,0,0,0,0,0,0,0,0,16.119917,27.121012,1.3331774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,369.28885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8193229,1.3611369,0,0,0,0,0,0,0,0,0,65.486386,100.2048,178.23064,159.67284,67.796127,0,0,0,0,0,0,21.747718,98.048733,220.35523,347.79858,281.58815,125.73243,0,0,0,0,0,0,0,8.9553947,71.99364,130.15346,196.2907,162.63754,65.615482,0,0,0,0,0,0,0,0,0,16.11957,27.120427,1.3331487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,369.28089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819219,1.3611075,0,0,0,0,0,0,0,0,0,65.484974,100.20264,178.2268,159.6694,67.794666,0,0,0,0,0,0,21.747249,98.046619,220.35048,347.79108,281.58207,125.72972,0,0,0,0,0,0,0,8.9552017,71.992088,130.15066,196.28647,162.63404,65.614067,0,0,0,0,0,0,0,0,0,16.119222,27.119843,1.3331199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,369.27292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819115,1.3610782,0,0,0,0,0,0,0,0,0,65.483562,100.20048,178.22295,159.66596,67.793204,0,0,0,0,0,0,21.74678,98.044505,220.34573,347.78358,281.576,125.72701,0,0,0,0,0,0,0,8.9550086,71.990535,130.14785,196.28224,162.63053,65.612652,0,0,0,0,0,0,0,0,0,16.118874,27.119258,1.3330912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,369.26496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8190111,1.3610488,0,0,0,0,0,0,0,0,0,65.48215,100.19832,178.21911,159.66252,67.791742,0,0,0,0,0,0,21.746311,98.042391,220.34098,347.77608,281.56993,125.72429,0,0,0,0,0,0,0,8.9548155,71.988983,130.14505,196.27801,162.62702,65.611238,0,0,0,0,0,0,0,0,0,16.118527,27.118673,1.3330625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,369.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8189072,1.3610195,0,0,0,0,0,0,0,0,0,65.480738,100.19616,178.21527,159.65907,67.79028,0,0,0,0,0,0,21.745842,98.040277,220.33623,347.76858,281.56386,125.72158,0,0,0,0,0,0,0,8.9546224,71.987431,130.14224,196.27378,162.62352,65.609823,0,0,0,0,0,0,0,0,0,16.118179,27.118088,1.3330337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,369.24904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8188033,1.3609901,0,0,0,0,0,0,0,0,0,65.479326,100.194,178.21142,159.65563,67.788819,0,0,0,0,0,0,21.745373,98.038163,220.33148,347.76108,281.55779,125.71887,0,0,0,0,0,0,0,8.9544293,71.985879,130.13943,196.26954,162.62001,65.608408,0,0,0,0,0,0,0,0,0,16.117832,27.117504,1.333005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,369.24108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8186994,1.3609608,0,0,0,0,0,0,0,0,0,65.477914,100.19184,178.20758,159.65219,67.787357,0,0,0,0,0,0,21.744905,98.036049,220.32673,347.75359,281.55172,125.71616,0,0,0,0,0,0,0,8.9542362,71.984326,130.13663,196.26531,162.6165,65.606993,0,0,0,0,0,0,0,0,0,16.117484,27.116919,1.3329762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,369.23133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8185723,1.3609249,0,0,0,0,0,0,0,0,0,65.476187,100.1892,178.20288,159.64798,67.785568,0,0,0,0,0,0,21.744331,98.033462,220.32091,347.74441,281.54429,125.71284,0,0,0,0,0,0,0,8.954,71.982427,130.13319,196.26013,162.61221,65.605262,0,0,0,0,0,0,0,0,0,16.117059,27.116203,1.3329411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,369.22159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8184451,1.360889,0,0,0,0,0,0,0,0,0,65.474459,100.18655,178.19818,159.64376,67.78378,0,0,0,0,0,0,21.743757,98.030875,220.3151,347.73523,281.53686,125.70953,0,0,0,0,0,0,0,8.9537637,71.980528,130.12976,196.25495,162.60792,65.603531,0,0,0,0,0,0,0,0,0,16.116634,27.115488,1.3329059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,369.21185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818318,1.3608531,0,0,0,0,0,0,0,0,0,65.472731,100.18391,178.19348,159.63955,67.781991,0,0,0,0,0,0,21.743183,98.028289,220.30929,347.72606,281.52943,125.70621,0,0,0,0,0,0,0,8.9535274,71.978628,130.12633,196.24978,162.60363,65.6018,0,0,0,0,0,0,0,0,0,16.116208,27.114772,1.3328707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
