Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa)
1864,373.55502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27022216,0.03285342,0,0,0,0,0,0,0,0,0,20.908809,42.483975,110.92979,92.355485,22.152312,0,0,0,0,0,0,3.3299195,40.971409,157.98525,338.03157,237.7396,62.014001,0,0,0,0,0,0,0,0.75895987,24.485058,65.690687,130.28982,95.231129,20.977551,0,0,0,0,0,0,0,0,0,2.021467,4.8110345,0.031735249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,373.55351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27022107,0.032853287,0,0,0,0,0,0,0,0,0,20.908725,42.483804,110.92934,92.355113,22.152223,0,0,0,0,0,0,3.3299061,40.971244,157.98461,338.03021,237.73865,62.013751,0,0,0,0,0,0,0,0.75895681,24.484959,65.690423,130.28929,95.230746,20.977467,0,0,0,0,0,0,0,0,0,2.0214588,4.8110151,0.031735121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,373.55201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27021998,0.032853155,0,0,0,0,0,0,0,0,0,20.90864,42.483633,110.9289,92.354741,22.152134,0,0,0,0,0,0,3.3298927,40.971079,157.98397,338.02884,237.73769,62.013502,0,0,0,0,0,0,0,0.75895375,24.484861,65.690158,130.28877,95.230362,20.977382,0,0,0,0,0,0,0,0,0,2.0214507,4.8109957,0.031734993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,373.5505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27021889,0.032853023,0,0,0,0,0,0,0,0,0,20.908556,42.483461,110.92845,92.354368,22.152044,0,0,0,0,0,0,3.3298793,40.970913,157.98334,338.02748,237.73673,62.013252,0,0,0,0,0,0,0,0.75895069,24.484762,65.689893,130.28824,95.229978,20.977298,0,0,0,0,0,0,0,0,0,2.0214426,4.8109763,0.031734865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,373.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2702178,0.03285289,0,0,0,0,0,0,0,0,0,20.908472,42.48329,110.928,92.353996,22.151955,0,0,0,0,0,0,3.3298659,40.970748,157.9827,338.02612,237.73577,62.013002,0,0,0,0,0,0,0,0.75894763,24.484663,65.689628,130.28772,95.229594,20.977213,0,0,0,0,0,0,0,0,0,2.0214344,4.8109569,0.031734737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,373.54749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27021671,0.032852758,0,0,0,0,0,0,0,0,0,20.908388,42.483119,110.92756,92.353624,22.151866,0,0,0,0,0,0,3.3298524,40.970583,157.98206,338.02476,237.73481,62.012752,0,0,0,0,0,0,0,0.75894457,24.484565,65.689363,130.28719,95.22921,20.977129,0,0,0,0,0,0,0,0,0,2.0214263,4.8109375,0.031734609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,373.54599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27021562,0.032852625,0,0,0,0,0,0,0,0,0,20.908303,42.482948,110.92711,92.353252,22.151777,0,0,0,0,0,0,3.329839,40.970418,157.98143,338.02339,237.73386,62.012502,0,0,0,0,0,0,0,0.75894151,24.484466,65.689099,130.28667,95.228826,20.977044,0,0,0,0,0,0,0,0,0,2.0214181,4.8109181,0.031734481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,373.54448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27021453,0.032852493,0,0,0,0,0,0,0,0,0,20.908219,42.482776,110.92666,92.352879,22.151687,0,0,0,0,0,0,3.3298256,40.970253,157.98079,338.02203,237.7329,62.012252,0,0,0,0,0,0,0,0.75893845,24.484367,65.688834,130.28614,95.228443,20.976959,0,0,0,0,0,0,0,0,0,2.02141,4.8108987,0.031734353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,373.54297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27021345,0.03285236,0,0,0,0,0,0,0,0,0,20.908135,42.482605,110.92621,92.352507,22.151598,0,0,0,0,0,0,3.3298122,40.970088,157.98015,338.02067,237.73194,62.012002,0,0,0,0,0,0,0,0.75893539,24.484269,65.688569,130.28562,95.228059,20.976875,0,0,0,0,0,0,0,0,0,2.0214018,4.8108793,0.031734226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,373.54147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27021236,0.032852228,0,0,0,0,0,0,0,0,0,20.90805,42.482434,110.92577,92.352135,22.151509,0,0,0,0,0,0,3.3297988,40.969923,157.97952,338.01931,237.73098,62.011752,0,0,0,0,0,0,0,0.75893233,24.48417,65.688304,130.28509,95.227675,20.97679,0,0,0,0,0,0,0,0,0,2.0213937,4.8108599,0.031734098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,373.53996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27021127,0.032852096,0,0,0,0,0,0,0,0,0,20.907966,42.482263,110.92532,92.351763,22.151419,0,0,0,0,0,0,3.3297853,40.969757,157.97888,338.01794,237.73002,62.011502,0,0,0,0,0,0,0,0.75892928,24.484071,65.68804,130.28457,95.227291,20.976706,0,0,0,0,0,0,0,0,0,2.0213855,4.8108405,0.03173397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,373.53846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27021018,0.032851963,0,0,0,0,0,0,0,0,0,20.907882,42.482092,110.92487,92.35139,22.15133,0,0,0,0,0,0,3.3297719,40.969592,157.97824,338.01658,237.72906,62.011252,0,0,0,0,0,0,0,0.75892622,24.483973,65.687775,130.28404,95.226907,20.976621,0,0,0,0,0,0,0,0,0,2.0213774,4.8108211,0.031733842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,373.53695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27020909,0.032851831,0,0,0,0,0,0,0,0,0,20.907798,42.48192,110.92443,92.351018,22.151241,0,0,0,0,0,0,3.3297585,40.969427,157.97761,338.01522,237.72811,62.011002,0,0,0,0,0,0,0,0.75892316,24.483874,65.68751,130.28352,95.226523,20.976537,0,0,0,0,0,0,0,0,0,2.0213692,4.8108018,0.031733714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,373.53545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270208,0.032851698,0,0,0,0,0,0,0,0,0,20.907713,42.481749,110.92398,92.350646,22.151152,0,0,0,0,0,0,3.3297451,40.969262,157.97697,338.01386,237.72715,62.010752,0,0,0,0,0,0,0,0.7589201,24.483775,65.687245,130.28299,95.22614,20.976452,0,0,0,0,0,0,0,0,0,2.0213611,4.8107824,0.031733586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,373.53394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27020691,0.032851566,0,0,0,0,0,0,0,0,0,20.907629,42.481578,110.92353,92.350274,22.151062,0,0,0,0,0,0,3.3297316,40.969097,157.97633,338.01249,237.72619,62.010502,0,0,0,0,0,0,0,0.75891704,24.483677,65.68698,130.28247,95.225756,20.976368,0,0,0,0,0,0,0,0,0,2.0213529,4.810763,0.031733458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,373.53243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27020582,0.032851433,0,0,0,0,0,0,0,0,0,20.907545,42.481407,110.92308,92.349901,22.150973,0,0,0,0,0,0,3.3297182,40.968932,157.97569,338.01113,237.72523,62.010252,0,0,0,0,0,0,0,0.75891398,24.483578,65.686716,130.28194,95.225372,20.976283,0,0,0,0,0,0,0,0,0,2.0213448,4.8107436,0.03173333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,373.53093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27020473,0.032851301,0,0,0,0,0,0,0,0,0,20.90746,42.481235,110.92264,92.349529,22.150884,0,0,0,0,0,0,3.3297048,40.968767,157.97506,338.00977,237.72427,62.010002,0,0,0,0,0,0,0,0.75891092,24.483479,65.686451,130.28142,95.224988,20.976198,0,0,0,0,0,0,0,0,0,2.0213366,4.8107242,0.031733202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,373.52942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27020364,0.032851169,0,0,0,0,0,0,0,0,0,20.907376,42.481064,110.92219,92.349157,22.150794,0,0,0,0,0,0,3.3296914,40.968602,157.97442,338.00841,237.72331,62.009752,0,0,0,0,0,0,0,0.75890786,24.48338,65.686186,130.28089,95.224604,20.976114,0,0,0,0,0,0,0,0,0,2.0213285,4.8107048,0.031733074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,373.52792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27020255,0.032851036,0,0,0,0,0,0,0,0,0,20.907292,42.480893,110.92174,92.348785,22.150705,0,0,0,0,0,0,3.329678,40.968436,157.97378,338.00704,237.72236,62.009502,0,0,0,0,0,0,0,0.7589048,24.483282,65.685921,130.28037,95.22422,20.976029,0,0,0,0,0,0,0,0,0,2.0213203,4.8106854,0.031732946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,373.52641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27020146,0.032850904,0,0,0,0,0,0,0,0,0,20.907208,42.480722,110.9213,92.348412,22.150616,0,0,0,0,0,0,3.3296645,40.968271,157.97315,338.00568,237.7214,62.009252,0,0,0,0,0,0,0,0.75890174,24.483183,65.685657,130.27984,95.223836,20.975945,0,0,0,0,0,0,0,0,0,2.0213122,4.810666,0.031732818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,373.52491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27020038,0.032850771,0,0,0,0,0,0,0,0,0,20.907123,42.48055,110.92085,92.34804,22.150527,0,0,0,0,0,0,3.3296511,40.968106,157.97251,338.00432,237.72044,62.009002,0,0,0,0,0,0,0,0.75889869,24.483084,65.685392,130.27932,95.223453,20.97586,0,0,0,0,0,0,0,0,0,2.021304,4.8106466,0.031732691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,373.5234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27019929,0.032850639,0,0,0,0,0,0,0,0,0,20.907039,42.480379,110.9204,92.347668,22.150437,0,0,0,0,0,0,3.3296377,40.967941,157.97187,338.00296,237.71948,62.008752,0,0,0,0,0,0,0,0.75889563,24.482986,65.685127,130.27879,95.223069,20.975776,0,0,0,0,0,0,0,0,0,2.0212959,4.8106272,0.031732563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,373.52189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2701982,0.032850507,0,0,0,0,0,0,0,0,0,20.906955,42.480208,110.91995,92.347296,22.150348,0,0,0,0,0,0,3.3296243,40.967776,157.97124,338.00159,237.71852,62.008502,0,0,0,0,0,0,0,0.75889257,24.482887,65.684862,130.27827,95.222685,20.975691,0,0,0,0,0,0,0,0,0,2.0212877,4.8106078,0.031732435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,373.52039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27019711,0.032850374,0,0,0,0,0,0,0,0,0,20.906871,42.480037,110.91951,92.346923,22.150259,0,0,0,0,0,0,3.3296108,40.967611,157.9706,338.00023,237.71757,62.008252,0,0,0,0,0,0,0,0.75888951,24.482788,65.684598,130.27774,95.222301,20.975607,0,0,0,0,0,0,0,0,0,2.0212796,4.8105885,0.031732307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,373.51888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27019602,0.032850242,0,0,0,0,0,0,0,0,0,20.906786,42.479865,110.91906,92.346551,22.150169,0,0,0,0,0,0,3.3295974,40.967446,157.96996,337.99887,237.71661,62.008003,0,0,0,0,0,0,0,0.75888645,24.48269,65.684333,130.27721,95.221917,20.975522,0,0,0,0,0,0,0,0,0,2.0212714,4.8105691,0.031732179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,373.51738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27019493,0.032850109,0,0,0,0,0,0,0,0,0,20.906702,42.479694,110.91861,92.346179,22.15008,0,0,0,0,0,0,3.329584,40.96728,157.96933,337.99751,237.71565,62.007753,0,0,0,0,0,0,0,0.75888339,24.482591,65.684068,130.27669,95.221533,20.975437,0,0,0,0,0,0,0,0,0,2.0212633,4.8105497,0.031732051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,373.51587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27019384,0.032849977,0,0,0,0,0,0,0,0,0,20.906618,42.479523,110.91817,92.345807,22.149991,0,0,0,0,0,0,3.3295706,40.967115,157.96869,337.99614,237.71469,62.007503,0,0,0,0,0,0,0,0.75888033,24.482492,65.683803,130.27616,95.22115,20.975353,0,0,0,0,0,0,0,0,0,2.0212552,4.8105303,0.031731923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,373.51437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27019275,0.032849844,0,0,0,0,0,0,0,0,0,20.906533,42.479352,110.91772,92.345434,22.149902,0,0,0,0,0,0,3.3295572,40.96695,157.96805,337.99478,237.71373,62.007253,0,0,0,0,0,0,0,0.75887727,24.482394,65.683538,130.27564,95.220766,20.975268,0,0,0,0,0,0,0,0,0,2.021247,4.8105109,0.031731795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,373.51286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27019166,0.032849712,0,0,0,0,0,0,0,0,0,20.906449,42.479181,110.91727,92.345062,22.149812,0,0,0,0,0,0,3.3295437,40.966785,157.96742,337.99342,237.71277,62.007003,0,0,0,0,0,0,0,0.75887421,24.482295,65.683274,130.27511,95.220382,20.975184,0,0,0,0,0,0,0,0,0,2.0212389,4.8104915,0.031731667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,373.51136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27019057,0.03284958,0,0,0,0,0,0,0,0,0,20.906365,42.479009,110.91682,92.34469,22.149723,0,0,0,0,0,0,3.3295303,40.96662,157.96678,337.99206,237.71182,62.006753,0,0,0,0,0,0,0,0.75887115,24.482196,65.683009,130.27459,95.219998,20.975099,0,0,0,0,0,0,0,0,0,2.0212307,4.8104721,0.031731539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,373.50985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27018948,0.032849447,0,0,0,0,0,0,0,0,0,20.906281,42.478838,110.91638,92.344318,22.149634,0,0,0,0,0,0,3.3295169,40.966455,157.96614,337.99069,237.71086,62.006503,0,0,0,0,0,0,0,0.75886809,24.482097,65.682744,130.27406,95.219614,20.975015,0,0,0,0,0,0,0,0,0,2.0212226,4.8104527,0.031731411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,373.50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27018839,0.032849315,0,0,0,0,0,0,0,0,0,20.906196,42.478667,110.91593,92.343945,22.149544,0,0,0,0,0,0,3.3295035,40.96629,157.96551,337.98933,237.7099,62.006253,0,0,0,0,0,0,0,0.75886504,24.481999,65.682479,130.27354,95.21923,20.97493,0,0,0,0,0,0,0,0,0,2.0212144,4.8104333,0.031731284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,373.50684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27018731,0.032849182,0,0,0,0,0,0,0,0,0,20.906112,42.478496,110.91548,92.343573,22.149455,0,0,0,0,0,0,3.3294901,40.966124,157.96487,337.98797,237.70894,62.006003,0,0,0,0,0,0,0,0.75886198,24.4819,65.682215,130.27301,95.218847,20.974846,0,0,0,0,0,0,0,0,0,2.0212063,4.8104139,0.031731156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,373.50533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27018622,0.03284905,0,0,0,0,0,0,0,0,0,20.906028,42.478324,110.91504,92.343201,22.149366,0,0,0,0,0,0,3.3294766,40.965959,157.96423,337.98661,237.70798,62.005753,0,0,0,0,0,0,0,0.75885892,24.481801,65.68195,130.27249,95.218463,20.974761,0,0,0,0,0,0,0,0,0,2.0211981,4.8103945,0.031731028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,373.50383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27018513,0.032848918,0,0,0,0,0,0,0,0,0,20.905944,42.478153,110.91459,92.342829,22.149277,0,0,0,0,0,0,3.3294632,40.965794,157.9636,337.98524,237.70702,62.005503,0,0,0,0,0,0,0,0.75885586,24.481703,65.681685,130.27196,95.218079,20.974676,0,0,0,0,0,0,0,0,0,2.02119,4.8103751,0.0317309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,373.50232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27018404,0.032848785,0,0,0,0,0,0,0,0,0,20.905859,42.477982,110.91414,92.342456,22.149187,0,0,0,0,0,0,3.3294498,40.965629,157.96296,337.98388,237.70607,62.005253,0,0,0,0,0,0,0,0.7588528,24.481604,65.68142,130.27144,95.217695,20.974592,0,0,0,0,0,0,0,0,0,2.0211818,4.8103558,0.031730772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,373.50082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27018295,0.032848653,0,0,0,0,0,0,0,0,0,20.905775,42.477811,110.91369,92.342084,22.149098,0,0,0,0,0,0,3.3294364,40.965464,157.96232,337.98252,237.70511,62.005003,0,0,0,0,0,0,0,0.75884974,24.481505,65.681155,130.27091,95.217311,20.974507,0,0,0,0,0,0,0,0,0,2.0211737,4.8103364,0.031730644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,373.49931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27018186,0.03284852,0,0,0,0,0,0,0,0,0,20.905691,42.477639,110.91325,92.341712,22.149009,0,0,0,0,0,0,3.3294229,40.965299,157.96169,337.98116,237.70415,62.004753,0,0,0,0,0,0,0,0.75884668,24.481407,65.680891,130.27039,95.216927,20.974423,0,0,0,0,0,0,0,0,0,2.0211655,4.810317,0.031730516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,373.4978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27018077,0.032848388,0,0,0,0,0,0,0,0,0,20.905606,42.477468,110.9128,92.34134,22.148919,0,0,0,0,0,0,3.3294095,40.965134,157.96105,337.97979,237.70319,62.004503,0,0,0,0,0,0,0,0.75884362,24.481308,65.680626,130.26986,95.216544,20.974338,0,0,0,0,0,0,0,0,0,2.0211574,4.8102976,0.031730388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,373.4963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27017968,0.032848255,0,0,0,0,0,0,0,0,0,20.905522,42.477297,110.91235,92.340967,22.14883,0,0,0,0,0,0,3.3293961,40.964968,157.96041,337.97843,237.70223,62.004253,0,0,0,0,0,0,0,0.75884056,24.481209,65.680361,130.26934,95.21616,20.974254,0,0,0,0,0,0,0,0,0,2.0211492,4.8102782,0.03173026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,373.49479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27017859,0.032848123,0,0,0,0,0,0,0,0,0,20.905438,42.477126,110.91191,92.340595,22.148741,0,0,0,0,0,0,3.3293827,40.964803,157.95978,337.97707,237.70128,62.004003,0,0,0,0,0,0,0,0.7588375,24.481111,65.680096,130.26881,95.215776,20.974169,0,0,0,0,0,0,0,0,0,2.0211411,4.8102588,0.031730132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,373.49329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2701775,0.032847991,0,0,0,0,0,0,0,0,0,20.905354,42.476954,110.91146,92.340223,22.148652,0,0,0,0,0,0,3.3293693,40.964638,157.95914,337.97571,237.70032,62.003753,0,0,0,0,0,0,0,0.75883444,24.481012,65.679832,130.26829,95.215392,20.974085,0,0,0,0,0,0,0,0,0,2.0211329,4.8102394,0.031730004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,373.49178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27017641,0.032847858,0,0,0,0,0,0,0,0,0,20.905269,42.476783,110.91101,92.339851,22.148562,0,0,0,0,0,0,3.3293558,40.964473,157.9585,337.97434,237.69936,62.003503,0,0,0,0,0,0,0,0.75883139,24.480913,65.679567,130.26776,95.215008,20.974,0,0,0,0,0,0,0,0,0,2.0211248,4.81022,0.031729877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,373.49028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27017532,0.032847726,0,0,0,0,0,0,0,0,0,20.905185,42.476612,110.91057,92.339478,22.148473,0,0,0,0,0,0,3.3293424,40.964308,157.95786,337.97298,237.6984,62.003253,0,0,0,0,0,0,0,0.75882833,24.480815,65.679302,130.26724,95.214624,20.973916,0,0,0,0,0,0,0,0,0,2.0211166,4.8102006,0.031729749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
