X coord (mm),Y coord (mm)
3.94194,4.99108
4.54502,5.00115
4.99835,4.98432
5.44706,4.96655
6.017,4.97558
6.56351,4.97592
6.96736,4.95149
7.47351,4.9487
7.96403,4.94441
8.56408,4.96131
9.04344,4.95735
9.5164,4.96117
9.98872,4.96055
10.4625,4.96033
11.0328,4.98223
11.4829,4.97603
12.0145,4.98941
12.5379,5.00265
13.0497,5.01379
13.5395,5.00544
14.0025,5.02773
14.5579,4.95364
14.9986,4.94962
15.4961,4.96195
16.0412,4.98968
16.2439,5.13735
16.2439,5.13735
0.080145,6.29848
0.080145,6.29848
1.09494,5.30692
1.09494,5.30692
1.56202,5.39774
1.90117,5.36466
2.54988,5.36365
2.98404,5.44446
3.45991,5.42624
4.0217,5.52862
4.4799,5.50879
5.01624,5.29776
5.52779,5.4947
5.96467,5.47609
6.50155,5.47524
7.0264,5.45998
7.53406,5.45553
8.02291,5.44944
8.51027,5.44531
9.00122,5.44662
9.48086,5.44722
9.96039,5.44752
10.5503,5.47305
11.0146,5.46906
11.4638,5.46669
12.0311,5.51783
12.4477,5.51933
12.9671,5.45207
13.5375,5.49119
13.9968,5.50775
14.5429,5.44903
14.979,5.46034
15.49,5.45884
16.0313,5.48912
16.4562,5.65182
16.739,5.72367
0.080145,6.29848
0.080145,6.29848
0.844173,6.01715
1.00031,6.04362
1.47828,6.03037
1.94065,6.10425
2.45665,6.30576
3.2285,5.60092
3.51463,5.65098
4.01807,5.84182
4.34256,5.79914
5.42083,5.69398
5.65028,5.82471
5.84112,5.75482
6.65372,6.00392
7.0349,5.76105
7.54444,6.03887
8.03677,6.03182
8.53288,6.03815
9.02806,6.04659
9.49677,6.00764
10.0377,5.95901
10.4701,5.93675
11.0309,5.96855
11.4763,5.97533
12.0067,6.0019
12.5186,6.02665
13.0375,5.95721
13.5174,5.97628
13.9775,5.99175
14.5131,6.02967
15.0397,5.96923
15.5284,5.99484
15.9965,6.01863
16.5386,5.97133
16.739,5.72367
0.0091781,6.61417
0.0320299,6.51213
0.49681,6.49138
0.993745,6.46583
1.48173,6.44326
2.04816,6.54859
2.50497,6.51459
2.78179,6.56639
3.82663,6.87026
4.14717,6.70886
4.33269,6.62959
4.92067,6.62865
5.4681,6.6186
5.96308,6.4968
6.44397,6.58608
7.0995,6.59716
7.39043,6.54486
8.0608,6.46883
8.56347,6.48422
9.06063,6.50534
9.54824,6.51829
10.0355,6.53192
10.535,6.44815
10.9909,6.45455
11.5376,6.48328
11.9668,6.48707
12.4745,6.50835
12.9927,6.43674
13.4753,6.45842
14.0213,6.4956
14.4671,6.51111
15.0038,6.4548
15.4861,6.4813
16.0291,6.53174
16.4501,6.34245
16.4501,6.34245
0.0091781,6.61417
0.0091781,6.61417
0.602969,6.72207
1.03436,6.7984
1.58729,6.90043
1.98755,6.9729
2.4555,6.94277
2.93412,7.08308
3.42564,7.18451
3.98687,7.00248
4.56645,6.9968
4.99994,6.96295
5.51775,7.0607
5.98358,6.93034
6.46242,7.01869
7.00403,7.00193
7.54251,6.99776
7.95171,6.96837
8.46304,6.98013
8.98285,6.99556
9.48832,7.0107
9.97496,7.02157
10.4852,6.93396
11.0468,6.96534
11.4905,6.97189
12.0114,6.99555
12.5097,7.01352
12.9934,7.03319
13.4998,6.96093
14.0468,7.00072
14.4904,7.01614
15.0219,6.95633
15.5054,6.99233
15.9672,7.02534
16.1634,6.87618
16.3003,6.59046
0.159659,6.64039
0.602969,6.72207
1.1616,6.82289
1.58729,6.90043
2.1281,6.99513
2.51436,7.33519
3.01546,7.43282
3.50341,7.53368
4.03515,7.53425
4.44988,7.50795
4.98248,7.50642
5.51516,7.5041
6.06305,7.49503
6.49197,7.46314
7.03523,7.45298
7.51675,7.54576
8.04915,7.54088
8.45981,7.51957
8.98844,7.52452
9.50646,7.53127
10.0022,7.53675
10.5175,7.44987
10.9742,7.45417
11.5142,7.47961
12.0359,7.50192
12.5366,7.52102
13.0169,7.54156
13.5173,7.46822
13.9734,7.48702
14.4974,7.52424
15.0279,7.46767
15.5023,7.50545
15.8581,7.40135
15.9855,7.236
2.51436,7.33519
2.90499,7.63416
3.09313,7.78378
3.49771,7.98443
4.03252,7.98294
4.56682,7.98166
4.97653,7.95538
5.51252,7.95131
6.00418,8.04414
6.43981,8.01112
7.00149,8.00244
7.53855,7.99473
7.95385,7.9663
8.48765,7.96382
9.01749,7.96293
9.53898,7.96365
10.038,7.9664
10.5169,7.96758
10.9735,7.96818
11.5115,7.99169
12.0317,8.01209
12.5364,8.03226
13.0557,7.95996
13.5221,7.9778
13.9691,7.99807
14.5178,7.9432
15.0078,7.98312
15.4763,8.02279
15.615,7.85235
15.7939,7.58961
3.09313,7.78378
3.31991,8.05711
3.63996,8.35978
3.99236,8.43792
4.47236,8.53887
5.01623,8.53391
5.44781,8.50397
5.99885,8.49531
6.56264,8.48558
6.99726,8.4526
7.54312,8.44545
8.01933,8.5389
8.55564,8.53305
8.96973,8.50476
9.49027,8.49986
9.99766,8.49567
10.4809,8.49178
11.0394,8.51327
11.4775,8.50997
11.9977,8.52978
12.5458,8.45464
13.0295,8.47303
13.4886,8.49349
14.0082,8.53458
14.4778,8.45968
15.0332,8.52526
15.2581,8.3805
15.4046,8.21353
3.63996,8.35978
3.79309,8.51345
4.03018,8.79666
4.55543,9.02266
4.99117,8.99125
5.54945,8.98358
5.99345,8.95054
6.54485,8.93939
7.02609,9.03122
7.45784,8.99916
8.0035,8.9903
8.53981,8.98249
8.95929,8.95029
9.48083,8.94162
9.98231,8.93414
10.5092,9.04823
11.0221,8.94548
11.5545,8.96397
11.9772,8.9594
12.4729,8.9782
13.0336,9.02045
13.5396,8.94503
13.9772,8.9661
14.526,8.91262
14.8749,8.69437
15.221,8.47577
15.221,8.47577
4.03018,8.79666
4.36807,9.10145
4.71155,9.40347
5.07141,9.47452
5.50272,9.44104
5.97789,9.53661
6.53366,9.52659
6.96743,9.49159
7.52065,9.48059
7.95725,9.44531
8.50423,9.43313
8.96388,9.52427
9.47951,9.51269
9.97473,9.50178
10.5532,9.51573
11.0022,9.50776
11.5295,9.52284
12.037,9.53879
12.4996,9.4364
13.0486,9.48088
13.5,9.50086
13.9716,9.30198
14.2785,9.06175
14.6444,8.83732
4.76303,9.53083
4.76303,9.53083
5.00108,9.57761
5.54685,9.56729
6.13067,9.69078
6.60704,9.78385
7.08335,9.8747
7.54742,9.96465
7.98919,9.92657
8.45254,10.0182
8.9851,10.0044
9.49825,9.99172
9.99354,9.97966
10.5507,9.98963
10.9992,9.9786
11.5267,9.99082
12.0093,9.88469
12.4101,9.88068
13.0236,9.82883
13.2986,9.67562
13.7116,9.45082
13.9716,9.30198
4.76303,9.53083
5.00108,9.57761
5.66532,9.59296
6.13067,9.69078
6.60704,9.78385
7.08335,9.8747
7.54742,9.96465
8.14452,10.0783
8.59437,10.1695
9.11771,10.1549
9.54675,10.2474
9.83666,10.1871
10.5681,10.1169
10.927,10.0786
11.5267,9.99082
11.8545,9.95979
12.4101,9.88068
13.0236,9.82883
13.1599,9.75179
