Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa)
2753,206.85833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9947605,16.097079,19.293813,0,0,0,0,0,0,2.7510332,92.307072,173.13106,12.298968,0,0,0,0,0,0,0.38486091,3.3985964,0,0,0,0,0,0,0,0
2754,206.87269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9948989,16.098196,19.295152,0,0,0,0,0,0,2.7512241,92.313477,173.14307,12.299821,0,0,0,0,0,0,0.38488762,3.3988323,0,0,0,0,0,0,0,0
2755,206.88704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9950374,16.099313,19.296491,0,0,0,0,0,0,2.751415,92.319883,173.15509,12.300675,0,0,0,0,0,0,0.38491433,3.3990681,0,0,0,0,0,0,0,0
2756,206.9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9951758,16.10043,19.29783,0,0,0,0,0,0,2.7516059,92.326289,173.1671,12.301528,0,0,0,0,0,0,0.38494103,3.399304,0,0,0,0,0,0,0,0
2757,206.91575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9953142,16.101547,19.299169,0,0,0,0,0,0,2.7517968,92.332694,173.17911,12.302382,0,0,0,0,0,0,0.38496774,3.3995398,0,0,0,0,0,0,0,0
2758,206.93011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9954526,16.102665,19.300508,0,0,0,0,0,0,2.7519877,92.3391,173.19113,12.303235,0,0,0,0,0,0,0.38499445,3.3997757,0,0,0,0,0,0,0,0
2759,206.94446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9955911,16.103782,19.301846,0,0,0,0,0,0,2.7521786,92.345506,173.20314,12.304089,0,0,0,0,0,0,0.38502116,3.4000115,0,0,0,0,0,0,0,0
2760,206.95882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9957295,16.104899,19.303185,0,0,0,0,0,0,2.7523695,92.351911,173.21516,12.304942,0,0,0,0,0,0,0.38504786,3.4002474,0,0,0,0,0,0,0,0
2761,206.97317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9958679,16.106016,19.304524,0,0,0,0,0,0,2.7525604,92.358317,173.22717,12.305796,0,0,0,0,0,0,0.38507457,3.4004832,0,0,0,0,0,0,0,0
2762,206.98753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9960064,16.107133,19.305863,0,0,0,0,0,0,2.7527513,92.364723,173.23919,12.306649,0,0,0,0,0,0,0.38510128,3.4007191,0,0,0,0,0,0,0,0
2763,207.00188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9961448,16.10825,19.307202,0,0,0,0,0,0,2.7529422,92.371128,173.2512,12.307503,0,0,0,0,0,0,0.38512799,3.4009549,0,0,0,0,0,0,0,0
2764,207.01624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9962832,16.109367,19.308541,0,0,0,0,0,0,2.7531332,92.377534,173.26322,12.308356,0,0,0,0,0,0,0.38515469,3.4011908,0,0,0,0,0,0,0,0
2765,207.03059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9964216,16.110484,19.30988,0,0,0,0,0,0,2.7533241,92.38394,173.27523,12.30921,0,0,0,0,0,0,0.3851814,3.4014266,0,0,0,0,0,0,0,0
2766,207.04495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9965601,16.111601,19.311219,0,0,0,0,0,0,2.753515,92.390345,173.28724,12.310063,0,0,0,0,0,0,0.38520811,3.4016625,0,0,0,0,0,0,0,0
2767,207.0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9966985,16.112718,19.312558,0,0,0,0,0,0,2.7537059,92.396751,173.29926,12.310917,0,0,0,0,0,0,0.38523482,3.4018983,0,0,0,0,0,0,0,0
2768,207.07366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9968369,16.113835,19.313897,0,0,0,0,0,0,2.7538968,92.403157,173.31127,12.31177,0,0,0,0,0,0,0.38526152,3.4021342,0,0,0,0,0,0,0,0
2769,207.08801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9969753,16.114952,19.315235,0,0,0,0,0,0,2.7540877,92.409562,173.32329,12.312624,0,0,0,0,0,0,0.38528823,3.40237,0,0,0,0,0,0,0,0
2770,207.10237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9971138,16.116069,19.316574,0,0,0,0,0,0,2.7542786,92.415968,173.3353,12.313477,0,0,0,0,0,0,0.38531494,3.4026058,0,0,0,0,0,0,0,0
2771,207.11672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9972522,16.117186,19.317913,0,0,0,0,0,0,2.7544695,92.422374,173.34732,12.314331,0,0,0,0,0,0,0.38534165,3.4028417,0,0,0,0,0,0,0,0
2772,207.13108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9973906,16.118303,19.319252,0,0,0,0,0,0,2.7546604,92.428779,173.35933,12.315184,0,0,0,0,0,0,0.38536835,3.4030775,0,0,0,0,0,0,0,0
2773,207.14543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997529,16.11942,19.320591,0,0,0,0,0,0,2.7548513,92.435185,173.37135,12.316038,0,0,0,0,0,0,0.38539506,3.4033134,0,0,0,0,0,0,0,0
2774,207.15979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9976675,16.120538,19.32193,0,0,0,0,0,0,2.7550422,92.441591,173.38336,12.316891,0,0,0,0,0,0,0.38542177,3.4035492,0,0,0,0,0,0,0,0
2775,207.17414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9978059,16.121655,19.323269,0,0,0,0,0,0,2.7552332,92.447997,173.39538,12.317745,0,0,0,0,0,0,0.38544848,3.4037851,0,0,0,0,0,0,0,0
2776,207.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9979443,16.122772,19.324608,0,0,0,0,0,0,2.7554241,92.454402,173.40739,12.318598,0,0,0,0,0,0,0.38547518,3.4040209,0,0,0,0,0,0,0,0
2777,207.20285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9980828,16.123889,19.325947,0,0,0,0,0,0,2.755615,92.460808,173.4194,12.319451,0,0,0,0,0,0,0.38550189,3.4042568,0,0,0,0,0,0,0,0
2778,207.21721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9982212,16.125006,19.327286,0,0,0,0,0,0,2.7558059,92.467214,173.43142,12.320305,0,0,0,0,0,0,0.3855286,3.4044926,0,0,0,0,0,0,0,0
2779,207.23156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9983596,16.126123,19.328624,0,0,0,0,0,0,2.7559968,92.473619,173.44343,12.321158,0,0,0,0,0,0,0.38555531,3.4047285,0,0,0,0,0,0,0,0
2780,207.24592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.998498,16.12724,19.329963,0,0,0,0,0,0,2.7561877,92.480025,173.45545,12.322012,0,0,0,0,0,0,0.38558201,3.4049643,0,0,0,0,0,0,0,0
2781,207.26027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9986365,16.128357,19.331302,0,0,0,0,0,0,2.7563786,92.486431,173.46746,12.322865,0,0,0,0,0,0,0.38560872,3.4052002,0,0,0,0,0,0,0,0
2782,207.27463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9987749,16.129474,19.332641,0,0,0,0,0,0,2.7565695,92.492836,173.47948,12.323719,0,0,0,0,0,0,0.38563543,3.405436,0,0,0,0,0,0,0,0
2783,207.28898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9989133,16.130591,19.33398,0,0,0,0,0,0,2.7567604,92.499242,173.49149,12.324572,0,0,0,0,0,0,0.38566214,3.4056719,0,0,0,0,0,0,0,0
2784,207.30334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9990517,16.131708,19.335319,0,0,0,0,0,0,2.7569513,92.505648,173.50351,12.325426,0,0,0,0,0,0,0.38568884,3.4059077,0,0,0,0,0,0,0,0
2785,207.31769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9991902,16.132825,19.336658,0,0,0,0,0,0,2.7571422,92.512053,173.51552,12.326279,0,0,0,0,0,0,0.38571555,3.4061435,0,0,0,0,0,0,0,0
2786,207.33205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9993286,16.133942,19.337997,0,0,0,0,0,0,2.7573332,92.518459,173.52753,12.327133,0,0,0,0,0,0,0.38574226,3.4063794,0,0,0,0,0,0,0,0
2787,207.3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999467,16.135059,19.339336,0,0,0,0,0,0,2.7575241,92.524865,173.53955,12.327986,0,0,0,0,0,0,0.38576897,3.4066152,0,0,0,0,0,0,0,0
2788,207.36076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9996055,16.136176,19.340675,0,0,0,0,0,0,2.757715,92.53127,173.55156,12.32884,0,0,0,0,0,0,0.38579567,3.4068511,0,0,0,0,0,0,0,0
2789,207.37511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9997439,16.137293,19.342013,0,0,0,0,0,0,2.7579059,92.537676,173.56358,12.329693,0,0,0,0,0,0,0.38582238,3.4070869,0,0,0,0,0,0,0,0
2790,207.38947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9998823,16.138411,19.343352,0,0,0,0,0,0,2.7580968,92.544082,173.57559,12.330547,0,0,0,0,0,0,0.38584909,3.4073228,0,0,0,0,0,0,0,0
2791,207.40382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0000207,16.139528,19.344691,0,0,0,0,0,0,2.7582877,92.550487,173.58761,12.3314,0,0,0,0,0,0,0.3858758,3.4075586,0,0,0,0,0,0,0,0
2792,207.41818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0001592,16.140645,19.34603,0,0,0,0,0,0,2.7584786,92.556893,173.59962,12.332254,0,0,0,0,0,0,0.38590251,3.4077945,0,0,0,0,0,0,0,0
2793,207.43253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0002976,16.141762,19.347369,0,0,0,0,0,0,2.7586695,92.563299,173.61164,12.333107,0,0,0,0,0,0,0.38592921,3.4080303,0,0,0,0,0,0,0,0
2794,207.44689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000436,16.142879,19.348708,0,0,0,0,0,0,2.7588604,92.569705,173.62365,12.333961,0,0,0,0,0,0,0.38595592,3.4082662,0,0,0,0,0,0,0,0
2795,207.46124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0005744,16.143996,19.350047,0,0,0,0,0,0,2.7590513,92.57611,173.63567,12.334814,0,0,0,0,0,0,0.38598263,3.408502,0,0,0,0,0,0,0,0
2796,207.4756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0007129,16.145113,19.351386,0,0,0,0,0,0,2.7592422,92.582516,173.64768,12.335668,0,0,0,0,0,0,0.38600934,3.4087379,0,0,0,0,0,0,0,0
2797,207.48995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0008513,16.14623,19.352725,0,0,0,0,0,0,2.7594332,92.588922,173.65969,12.336521,0,0,0,0,0,0,0.38603604,3.4089737,0,0,0,0,0,0,0,0
2798,207.50431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0009897,16.147347,19.354064,0,0,0,0,0,0,2.7596241,92.595327,173.67171,12.337375,0,0,0,0,0,0,0.38606275,3.4092096,0,0,0,0,0,0,0,0
2799,207.51866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0011282,16.148464,19.355403,0,0,0,0,0,0,2.759815,92.601733,173.68372,12.338228,0,0,0,0,0,0,0.38608946,3.4094454,0,0,0,0,0,0,0,0
2800,207.53302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0012666,16.149581,19.356741,0,0,0,0,0,0,2.7600059,92.608139,173.69574,12.339082,0,0,0,0,0,0,0.38611617,3.4096813,0,0,0,0,0,0,0,0
2801,207.54737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001405,16.150698,19.35808,0,0,0,0,0,0,2.7601968,92.614544,173.70775,12.339935,0,0,0,0,0,0,0.38614287,3.4099171,0,0,0,0,0,0,0,0
2802,207.56173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0015434,16.151815,19.359419,0,0,0,0,0,0,2.7603877,92.62095,173.71977,12.340789,0,0,0,0,0,0,0.38616958,3.4101529,0,0,0,0,0,0,0,0
2803,207.57608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0016819,16.152932,19.360758,0,0,0,0,0,0,2.7605786,92.627356,173.73178,12.341642,0,0,0,0,0,0,0.38619629,3.4103888,0,0,0,0,0,0,0,0
2804,207.59044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0018203,16.154049,19.362097,0,0,0,0,0,0,2.7607695,92.633761,173.7438,12.342496,0,0,0,0,0,0,0.386223,3.4106246,0,0,0,0,0,0,0,0
2805,207.60479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0019587,16.155166,19.363436,0,0,0,0,0,0,2.7609604,92.640167,173.75581,12.343349,0,0,0,0,0,0,0.3862497,3.4108605,0,0,0,0,0,0,0,0
2806,207.61915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0020971,16.156284,19.364775,0,0,0,0,0,0,2.7611513,92.646573,173.76782,12.344203,0,0,0,0,0,0,0.38627641,3.4110963,0,0,0,0,0,0,0,0
2807,207.6335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0022356,16.157401,19.366114,0,0,0,0,0,0,2.7613422,92.652978,173.77984,12.345056,0,0,0,0,0,0,0.38630312,3.4113322,0,0,0,0,0,0,0,0
2808,207.64786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002374,16.158518,19.367453,0,0,0,0,0,0,2.7615332,92.659384,173.79185,12.34591,0,0,0,0,0,0,0.38632983,3.411568,0,0,0,0,0,0,0,0
2809,207.66221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0025124,16.159635,19.368792,0,0,0,0,0,0,2.7617241,92.66579,173.80387,12.346763,0,0,0,0,0,0,0.38635653,3.4118039,0,0,0,0,0,0,0,0
2810,207.67657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0026509,16.160752,19.37013,0,0,0,0,0,0,2.761915,92.672195,173.81588,12.347617,0,0,0,0,0,0,0.38638324,3.4120397,0,0,0,0,0,0,0,0
2811,207.69092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0027893,16.161869,19.371469,0,0,0,0,0,0,2.7621059,92.678601,173.8279,12.34847,0,0,0,0,0,0,0.38640995,3.4122756,0,0,0,0,0,0,0,0
2812,207.70528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0029277,16.162986,19.372808,0,0,0,0,0,0,2.7622968,92.685007,173.83991,12.349324,0,0,0,0,0,0,0.38643666,3.4125114,0,0,0,0,0,0,0,0
2813,207.71963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0030661,16.164103,19.374147,0,0,0,0,0,0,2.7624877,92.691412,173.85193,12.350177,0,0,0,0,0,0,0.38646336,3.4127473,0,0,0,0,0,0,0,0
2814,207.73399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0032046,16.16522,19.375486,0,0,0,0,0,0,2.7626786,92.697818,173.86394,12.351031,0,0,0,0,0,0,0.38649007,3.4129831,0,0,0,0,0,0,0,0
2815,207.74834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.003343,16.166337,19.376825,0,0,0,0,0,0,2.7628695,92.704224,173.87595,12.351884,0,0,0,0,0,0,0.38651678,3.413219,0,0,0,0,0,0,0,0
2816,207.7627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0034814,16.167454,19.378164,0,0,0,0,0,0,2.7630604,92.71063,173.88797,12.352738,0,0,0,0,0,0,0.38654349,3.4134548,0,0,0,0,0,0,0,0
2817,207.77705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0036198,16.168571,19.379503,0,0,0,0,0,0,2.7632513,92.717035,173.89998,12.353591,0,0,0,0,0,0,0.38657019,3.4136906,0,0,0,0,0,0,0,0
2818,207.79141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0037583,16.169688,19.380842,0,0,0,0,0,0,2.7634422,92.723441,173.912,12.354445,0,0,0,0,0,0,0.3865969,3.4139265,0,0,0,0,0,0,0,0
2819,207.80576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0038967,16.170805,19.382181,0,0,0,0,0,0,2.7636331,92.729847,173.92401,12.355298,0,0,0,0,0,0,0.38662361,3.4141623,0,0,0,0,0,0,0,0
2820,207.82012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0040351,16.171922,19.383519,0,0,0,0,0,0,2.7638241,92.736252,173.93603,12.356152,0,0,0,0,0,0,0.38665032,3.4143982,0,0,0,0,0,0,0,0
2821,207.83447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0041736,16.173039,19.384858,0,0,0,0,0,0,2.764015,92.742658,173.94804,12.357005,0,0,0,0,0,0,0.38667702,3.414634,0,0,0,0,0,0,0,0
2822,207.84883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004312,16.174157,19.386197,0,0,0,0,0,0,2.7642059,92.749064,173.96006,12.357859,0,0,0,0,0,0,0.38670373,3.4148699,0,0,0,0,0,0,0,0
2823,207.86318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0044504,16.175274,19.387536,0,0,0,0,0,0,2.7643968,92.755469,173.97207,12.358712,0,0,0,0,0,0,0.38673044,3.4151057,0,0,0,0,0,0,0,0
2824,207.87754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0045888,16.176391,19.388875,0,0,0,0,0,0,2.7645877,92.761875,173.98409,12.359566,0,0,0,0,0,0,0.38675715,3.4153416,0,0,0,0,0,0,0,0
2825,207.89189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0047273,16.177508,19.390214,0,0,0,0,0,0,2.7647786,92.768281,173.9961,12.360419,0,0,0,0,0,0,0.38678385,3.4155774,0,0,0,0,0,0,0,0
2826,207.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0048657,16.178625,19.391553,0,0,0,0,0,0,2.7649695,92.774686,174.00811,12.361273,0,0,0,0,0,0,0.38681056,3.4158133,0,0,0,0,0,0,0,0
2827,207.9206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0050041,16.179742,19.392892,0,0,0,0,0,0,2.7651604,92.781092,174.02013,12.362126,0,0,0,0,0,0,0.38683727,3.4160491,0,0,0,0,0,0,0,0
2828,207.93496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0051425,16.180859,19.394231,0,0,0,0,0,0,2.7653513,92.787498,174.03214,12.36298,0,0,0,0,0,0,0.38686398,3.416285,0,0,0,0,0,0,0,0
2829,207.94931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.005281,16.181976,19.39557,0,0,0,0,0,0,2.7655422,92.793903,174.04416,12.363833,0,0,0,0,0,0,0.38689069,3.4165208,0,0,0,0,0,0,0,0
2830,207.96367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0054194,16.183093,19.396908,0,0,0,0,0,0,2.7657331,92.800309,174.05617,12.364687,0,0,0,0,0,0,0.38691739,3.4167567,0,0,0,0,0,0,0,0
2831,207.97802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0055578,16.18421,19.398247,0,0,0,0,0,0,2.7659241,92.806715,174.06819,12.36554,0,0,0,0,0,0,0.3869441,3.4169925,0,0,0,0,0,0,0,0
2832,207.99238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0056963,16.185327,19.399586,0,0,0,0,0,0,2.766115,92.81312,174.0802,12.366394,0,0,0,0,0,0,0.38697081,3.4172283,0,0,0,0,0,0,0,0
2833,208.00673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0058347,16.186444,19.400925,0,0,0,0,0,0,2.7663059,92.819526,174.09222,12.367247,0,0,0,0,0,0,0.38699752,3.4174642,0,0,0,0,0,0,0,0
2834,208.02109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0059731,16.187561,19.402264,0,0,0,0,0,0,2.7664968,92.825932,174.10423,12.368101,0,0,0,0,0,0,0.38702422,3.4177,0,0,0,0,0,0,0,0
2835,208.03544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0061115,16.188678,19.403603,0,0,0,0,0,0,2.7666877,92.832338,174.11624,12.368954,0,0,0,0,0,0,0.38705093,3.4179359,0,0,0,0,0,0,0,0
2836,208.0498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00625,16.189795,19.404942,0,0,0,0,0,0,2.7668786,92.838743,174.12826,12.369807,0,0,0,0,0,0,0.38707764,3.4181717,0,0,0,0,0,0,0,0
2837,208.06415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0063884,16.190912,19.406281,0,0,0,0,0,0,2.7670695,92.845149,174.14027,12.370661,0,0,0,0,0,0,0.38710435,3.4184076,0,0,0,0,0,0,0,0
2838,208.07851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0065268,16.19203,19.40762,0,0,0,0,0,0,2.7672604,92.851555,174.15229,12.371514,0,0,0,0,0,0,0.38713105,3.4186434,0,0,0,0,0,0,0,0
2839,208.09286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0066652,16.193147,19.408959,0,0,0,0,0,0,2.7674513,92.85796,174.1643,12.372368,0,0,0,0,0,0,0.38715776,3.4188793,0,0,0,0,0,0,0,0
2840,208.10722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0068037,16.194264,19.410297,0,0,0,0,0,0,2.7676422,92.864366,174.17632,12.373221,0,0,0,0,0,0,0.38718447,3.4191151,0,0,0,0,0,0,0,0
2841,208.12157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0069421,16.195381,19.411636,0,0,0,0,0,0,2.7678331,92.870772,174.18833,12.374075,0,0,0,0,0,0,0.38721118,3.419351,0,0,0,0,0,0,0,0
2842,208.13593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0070805,16.196498,19.412975,0,0,0,0,0,0,2.7680241,92.877177,174.20035,12.374928,0,0,0,0,0,0,0.38723788,3.4195868,0,0,0,0,0,0,0,0
2843,208.15028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0072189,16.197615,19.414314,0,0,0,0,0,0,2.768215,92.883583,174.21236,12.375782,0,0,0,0,0,0,0.38726459,3.4198227,0,0,0,0,0,0,0,0
2844,208.16464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0073574,16.198732,19.415653,0,0,0,0,0,0,2.7684059,92.889989,174.22438,12.376635,0,0,0,0,0,0,0.3872913,3.4200585,0,0,0,0,0,0,0,0
2845,208.17899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0074958,16.199849,19.416992,0,0,0,0,0,0,2.7685968,92.896394,174.23639,12.377489,0,0,0,0,0,0,0.38731801,3.4202944,0,0,0,0,0,0,0,0
2846,208.19335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0076342,16.200966,19.418331,0,0,0,0,0,0,2.7687877,92.9028,174.2484,12.378342,0,0,0,0,0,0,0.38734471,3.4205302,0,0,0,0,0,0,0,0
2847,208.2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0077727,16.202083,19.41967,0,0,0,0,0,0,2.7689786,92.909206,174.26042,12.379196,0,0,0,0,0,0,0.38737142,3.4207661,0,0,0,0,0,0,0,0
2848,208.22206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0079111,16.2032,19.421009,0,0,0,0,0,0,2.7691695,92.915611,174.27243,12.380049,0,0,0,0,0,0,0.38739813,3.4210019,0,0,0,0,0,0,0,0
2849,208.23641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0080495,16.204317,19.422348,0,0,0,0,0,0,2.7693604,92.922017,174.28445,12.380903,0,0,0,0,0,0,0.38742484,3.4212377,0,0,0,0,0,0,0,0
2850,208.25077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0081879,16.205434,19.423686,0,0,0,0,0,0,2.7695513,92.928423,174.29646,12.381756,0,0,0,0,0,0,0.38745154,3.4214736,0,0,0,0,0,0,0,0
2851,208.26512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0083264,16.206551,19.425025,0,0,0,0,0,0,2.7697422,92.934828,174.30848,12.38261,0,0,0,0,0,0,0.38747825,3.4217094,0,0,0,0,0,0,0,0
2852,208.27948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0084648,16.207668,19.426364,0,0,0,0,0,0,2.7699331,92.941234,174.32049,12.383463,0,0,0,0,0,0,0.38750496,3.4219453,0,0,0,0,0,0,0,0
2853,208.29383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0086032,16.208785,19.427703,0,0,0,0,0,0,2.7701241,92.94764,174.33251,12.384317,0,0,0,0,0,0,0.38753167,3.4221811,0,0,0,0,0,0,0,0
2854,208.30819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0087416,16.209903,19.429042,0,0,0,0,0,0,2.770315,92.954045,174.34452,12.38517,0,0,0,0,0,0,0.38755837,3.422417,0,0,0,0,0,0,0,0
2855,208.32254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0088801,16.21102,19.430381,0,0,0,0,0,0,2.7705059,92.960451,174.35653,12.386024,0,0,0,0,0,0,0.38758508,3.4226528,0,0,0,0,0,0,0,0
2856,208.3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0090185,16.212137,19.43172,0,0,0,0,0,0,2.7706968,92.966857,174.36855,12.386877,0,0,0,0,0,0,0.38761179,3.4228887,0,0,0,0,0,0,0,0
2857,208.35125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0091569,16.213254,19.433059,0,0,0,0,0,0,2.7708877,92.973263,174.38056,12.387731,0,0,0,0,0,0,0.3876385,3.4231245,0,0,0,0,0,0,0,0
