Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa)
2059,135.69042,0,0,0,6.0780347,0,0,8.1615048,42.699524,0,0,0,0,0,0,0,0
2060,135.72145,0,0,0,6.0794249,0,0,8.1633716,42.709291,0,0,0,0,0,0,0,0
2061,135.75249,0,0,0,6.0808152,0,0,8.1652384,42.719058,0,0,0,0,0,0,0,0
2062,135.78353,0,0,0,6.0822054,0,0,8.1671052,42.728824,0,0,0,0,0,0,0,0
2063,135.81456,0,0,0,6.0835957,0,0,8.168972,42.738591,0,0,0,0,0,0,0,0
2064,135.8456,0,0,0,6.0849859,0,0,8.1708388,42.748358,0,0,0,0,0,0,0,0
2065,135.87664,0,0,0,6.0863762,0,0,8.1727056,42.758125,0,0,0,0,0,0,0,0
2066,135.90768,0,0,0,6.0877664,0,0,8.1745724,42.767892,0,0,0,0,0,0,0,0
2067,135.93871,0,0,0,6.0891567,0,0,8.1764392,42.777658,0,0,0,0,0,0,0,0
2068,135.96975,0,0,0,6.0905469,0,0,8.178306,42.787425,0,0,0,0,0,0,0,0
2069,136.00079,0,0,0,6.0919372,0,0,8.1801728,42.797192,0,0,0,0,0,0,0,0
2070,136.03182,0,0,0,6.0933274,0,0,8.1820397,42.806959,0,0,0,0,0,0,0,0
2071,136.06286,0,0,0,6.0947177,0,0,8.1839065,42.816726,0,0,0,0,0,0,0,0
2072,136.0939,0,0,0,6.0961079,0,0,8.1857733,42.826492,0,0,0,0,0,0,0,0
2073,136.12493,0,0,0,6.0974982,0,0,8.1876401,42.836259,0,0,0,0,0,0,0,0
2074,136.15597,0,0,0,6.0988884,0,0,8.1895069,42.846026,0,0,0,0,0,0,0,0
2075,136.18701,0,0,0,6.1002786,0,0,8.1913737,42.855793,0,0,0,0,0,0,0,0
2076,136.21804,0,0,0,6.1016689,0,0,8.1932405,42.86556,0,0,0,0,0,0,0,0
2077,136.24908,0,0,0,6.1030591,0,0,8.1951073,42.875326,0,0,0,0,0,0,0,0
2078,136.28012,0,0,0,6.1044494,0,0,8.1969741,42.885093,0,0,0,0,0,0,0,0
2079,136.31115,0,0,0,6.1058396,0,0,8.1988409,42.89486,0,0,0,0,0,0,0,0
2080,136.34219,0,0,0,6.1072299,0,0,8.2007077,42.904627,0,0,0,0,0,0,0,0
2081,136.37323,0,0,0,6.1086201,0,0,8.2025745,42.914393,0,0,0,0,0,0,0,0
2082,136.40427,0,0,0,6.1100104,0,0,8.2044413,42.92416,0,0,0,0,0,0,0,0
2083,136.4353,0,0,0,6.1114006,0,0,8.2063081,42.933927,0,0,0,0,0,0,0,0
2084,136.46634,0,0,0,6.1127909,0,0,8.2081749,42.943694,0,0,0,0,0,0,0,0
2085,136.49738,0,0,0,6.1141811,0,0,8.2100417,42.953461,0,0,0,0,0,0,0,0
2086,136.52841,0,0,0,6.1155714,0,0,8.2119085,42.963227,0,0,0,0,0,0,0,0
2087,136.55945,0,0,0,6.1169616,0,0,8.2137754,42.972994,0,0,0,0,0,0,0,0
2088,136.59049,0,0,0,6.1183519,0,0,8.2156422,42.982761,0,0,0,0,0,0,0,0
2089,136.62152,0,0,0,6.1197421,0,0,8.217509,42.992528,0,0,0,0,0,0,0,0
2090,136.65256,0,0,0,6.1211324,0,0,8.2193758,43.002295,0,0,0,0,0,0,0,0
2091,136.6836,0,0,0,6.1225226,0,0,8.2212426,43.012061,0,0,0,0,0,0,0,0
2092,136.71463,0,0,0,6.1239129,0,0,8.2231094,43.021828,0,0,0,0,0,0,0,0
2093,136.74567,0,0,0,6.1253031,0,0,8.2249762,43.031595,0,0,0,0,0,0,0,0
2094,136.77671,0,0,0,6.1266933,0,0,8.226843,43.041362,0,0,0,0,0,0,0,0
2095,136.80774,0,0,0,6.1280836,0,0,8.2287098,43.051129,0,0,0,0,0,0,0,0
2096,136.83878,0,0,0,6.1294738,0,0,8.2305766,43.060895,0,0,0,0,0,0,0,0
2097,136.86982,0,0,0,6.1308641,0,0,8.2324434,43.070662,0,0,0,0,0,0,0,0
2098,136.90086,0,0,0,6.1322543,0,0,8.2343102,43.080429,0,0,0,0,0,0,0,0
2099,136.93189,0,0,0,6.1336446,0,0,8.236177,43.090196,0,0,0,0,0,0,0,0
2100,136.96293,0,0,0,6.1350348,0,0,8.2380438,43.099963,0,0,0,0,0,0,0,0
2101,136.99397,0,0,0,6.1364251,0,0,8.2399106,43.109729,0,0,0,0,0,0,0,0
2102,137.025,0,0,0,6.1378153,0,0,8.2417774,43.119496,0,0,0,0,0,0,0,0
2103,137.05604,0,0,0,6.1392056,0,0,8.2436442,43.129263,0,0,0,0,0,0,0,0
2104,137.08708,0,0,0,6.1405958,0,0,8.2455111,43.13903,0,0,0,0,0,0,0,0
2105,137.11811,0,0,0,6.1419861,0,0,8.2473779,43.148796,0,0,0,0,0,0,0,0
2106,137.14915,0,0,0,6.1433763,0,0,8.2492447,43.158563,0,0,0,0,0,0,0,0
2107,137.18019,0,0,0,6.1447666,0,0,8.2511115,43.16833,0,0,0,0,0,0,0,0
2108,137.21122,0,0,0,6.1461568,0,0,8.2529783,43.178097,0,0,0,0,0,0,0,0
2109,137.24226,0,0,0,6.1475471,0,0,8.2548451,43.187864,0,0,0,0,0,0,0,0
2110,137.2733,0,0,0,6.1489373,0,0,8.2567119,43.19763,0,0,0,0,0,0,0,0
2111,137.30433,0,0,0,6.1503276,0,0,8.2585787,43.207397,0,0,0,0,0,0,0,0
2112,137.33537,0,0,0,6.1517178,0,0,8.2604455,43.217164,0,0,0,0,0,0,0,0
2113,137.36641,0,0,0,6.153108,0,0,8.2623123,43.226931,0,0,0,0,0,0,0,0
2114,137.39745,0,0,0,6.1544983,0,0,8.2641791,43.236698,0,0,0,0,0,0,0,0
2115,137.42848,0,0,0,6.1558885,0,0,8.2660459,43.246464,0,0,0,0,0,0,0,0
2116,137.45952,0,0,0,6.1572788,0,0,8.2679127,43.256231,0,0,0,0,0,0,0,0
2117,137.49056,0,0,0,6.158669,0,0,8.2697795,43.265998,0,0,0,0,0,0,0,0
2118,137.52159,0,0,0,6.1600593,0,0,8.2716463,43.275765,0,0,0,0,0,0,0,0
2119,137.55263,0,0,0,6.1614495,0,0,8.2735131,43.285532,0,0,0,0,0,0,0,0
2120,137.58367,0,0,0,6.1628398,0,0,8.2753799,43.295298,0,0,0,0,0,0,0,0
2121,137.6147,0,0,0,6.16423,0,0,8.2772468,43.305065,0,0,0,0,0,0,0,0
2122,137.64574,0,0,0,6.1656203,0,0,8.2791136,43.314832,0,0,0,0,0,0,0,0
2123,137.67678,0,0,0,6.1670105,0,0,8.2809804,43.324599,0,0,0,0,0,0,0,0
2124,137.70781,0,0,0,6.1684008,0,0,8.2828472,43.334366,0,0,0,0,0,0,0,0
2125,137.73885,0,0,0,6.169791,0,0,8.284714,43.344132,0,0,0,0,0,0,0,0
2126,137.76989,0,0,0,6.1711813,0,0,8.2865808,43.353899,0,0,0,0,0,0,0,0
2127,137.80092,0,0,0,6.1725715,0,0,8.2884476,43.363666,0,0,0,0,0,0,0,0
2128,137.83196,0,0,0,6.1739618,0,0,8.2903144,43.373433,0,0,0,0,0,0,0,0
2129,137.863,0,0,0,6.175352,0,0,8.2921812,43.3832,0,0,0,0,0,0,0,0
2130,137.89404,0,0,0,6.1767423,0,0,8.294048,43.392966,0,0,0,0,0,0,0,0
2131,137.92507,0,0,0,6.1781325,0,0,8.2959148,43.402733,0,0,0,0,0,0,0,0
2132,137.95611,0,0,0,6.1795227,0,0,8.2977816,43.4125,0,0,0,0,0,0,0,0
2133,137.98715,0,0,0,6.180913,0,0,8.2996484,43.422267,0,0,0,0,0,0,0,0
2134,138.01818,0,0,0,6.1823032,0,0,8.3015152,43.432033,0,0,0,0,0,0,0,0
2135,138.04922,0,0,0,6.1836935,0,0,8.303382,43.4418,0,0,0,0,0,0,0,0
2136,138.08026,0,0,0,6.1850837,0,0,8.3052488,43.451567,0,0,0,0,0,0,0,0
2137,138.11129,0,0,0,6.186474,0,0,8.3071156,43.461334,0,0,0,0,0,0,0,0
2138,138.14233,0,0,0,6.1878642,0,0,8.3089825,43.471101,0,0,0,0,0,0,0,0
2139,138.17337,0,0,0,6.1892545,0,0,8.3108493,43.480867,0,0,0,0,0,0,0,0
2140,138.2044,0,0,0,6.1906447,0,0,8.3127161,43.490634,0,0,0,0,0,0,0,0
2141,138.23544,0,0,0,6.192035,0,0,8.3145829,43.500401,0,0,0,0,0,0,0,0
2142,138.26648,0,0,0,6.1934252,0,0,8.3164497,43.510168,0,0,0,0,0,0,0,0
2143,138.29752,0,0,0,6.1948155,0,0,8.3183165,43.519935,0,0,0,0,0,0,0,0
2144,138.32855,0,0,0,6.1962057,0,0,8.3201833,43.529701,0,0,0,0,0,0,0,0
2145,138.35959,0,0,0,6.197596,0,0,8.3220501,43.539468,0,0,0,0,0,0,0,0
2146,138.39063,0,0,0,6.1989862,0,0,8.3239169,43.549235,0,0,0,0,0,0,0,0
2147,138.42166,0,0,0,6.2003765,0,0,8.3257837,43.559002,0,0,0,0,0,0,0,0
2148,138.4527,0,0,0,6.2017667,0,0,8.3276505,43.568769,0,0,0,0,0,0,0,0
2149,138.48374,0,0,0,6.203157,0,0,8.3295173,43.578535,0,0,0,0,0,0,0,0
2150,138.51477,0,0,0,6.2045472,0,0,8.3313841,43.588302,0,0,0,0,0,0,0,0
2151,138.54581,0,0,0,6.2059374,0,0,8.3332509,43.598069,0,0,0,0,0,0,0,0
2152,138.57685,0,0,0,6.2073277,0,0,8.3351177,43.607836,0,0,0,0,0,0,0,0
2153,138.60788,0,0,0,6.2087179,0,0,8.3369845,43.617603,0,0,0,0,0,0,0,0
2154,138.63892,0,0,0,6.2101082,0,0,8.3388513,43.627369,0,0,0,0,0,0,0,0
2155,138.66996,0,0,0,6.2114984,0,0,8.3407181,43.637136,0,0,0,0,0,0,0,0
2156,138.70099,0,0,0,6.2128887,0,0,8.342585,43.646903,0,0,0,0,0,0,0,0
2157,138.71154,0,0,0,6.2133611,0,0,8.3432194,43.650222,0,0,0,0,0,0,0,0
2158,138.72209,0,0,0,6.2138335,0,0,8.3438536,43.65354,0,0,0,0,0,0,0,0
2159,138.73263,0,0,0,6.2143058,0,0,8.3444879,43.656859,0,0,0,0,0,0,0,0
2160,138.74318,0,0,0,6.2147781,0,0,8.3451221,43.660177,0,0,0,0,0,0,0,0
2161,138.75372,0,0,0,6.2152505,0,0,8.3457563,43.663495,0,0,0,0,0,0,0,0
2162,138.76427,0,0,0,6.2157228,0,0,8.3463906,43.666813,0,0,0,0,0,0,0,0
2163,138.77481,0,0,0,6.2161952,0,0,8.3470248,43.670132,0,0,0,0,0,0,0,0
2164,138.78536,0,0,0,6.2166675,0,0,8.3476591,43.67345,0,0,0,0,0,0,0,0
2165,138.7959,0,0,0,6.2171398,0,0,8.3482933,43.676768,0,0,0,0,0,0,0,0
2166,138.80644,0,0,0,6.2176122,0,0,8.3489276,43.680086,0,0,0,0,0,0,0,0
2167,138.81699,0,0,0,6.2180845,0,0,8.3495618,43.683405,0,0,0,0,0,0,0,0
2168,138.82753,0,0,0,6.2185568,0,0,8.3501961,43.686723,0,0,0,0,0,0,0,0
2169,138.83808,0,0,0,6.2190292,0,0,8.3508303,43.690041,0,0,0,0,0,0,0,0
2170,138.84862,0,0,0,6.2195015,0,0,8.3514645,43.693359,0,0,0,0,0,0,0,0
2171,138.85917,0,0,0,6.2199738,0,0,8.3520988,43.696678,0,0,0,0,0,0,0,0
2172,138.86971,0,0,0,6.2204462,0,0,8.352733,43.699996,0,0,0,0,0,0,0,0
2173,138.88026,0,0,0,6.2209185,0,0,8.3533673,43.703314,0,0,0,0,0,0,0,0
2174,138.8908,0,0,0,6.2213908,0,0,8.3540015,43.706632,0,0,0,0,0,0,0,0
2175,138.90135,0,0,0,6.2218632,0,0,8.3546358,43.709951,0,0,0,0,0,0,0,0
2176,138.91189,0,0,0,6.2223355,0,0,8.35527,43.713269,0,0,0,0,0,0,0,0
2177,138.92244,0,0,0,6.2228078,0,0,8.3559043,43.716587,0,0,0,0,0,0,0,0
2178,138.93298,0,0,0,6.2232802,0,0,8.3565385,43.719905,0,0,0,0,0,0,0,0
2179,138.94353,0,0,0,6.2237525,0,0,8.3571727,43.723224,0,0,0,0,0,0,0,0
2180,138.95407,0,0,0,6.2242248,0,0,8.357807,43.726542,0,0,0,0,0,0,0,0
2181,138.96462,0,0,0,6.2246972,0,0,8.3584412,43.72986,0,0,0,0,0,0,0,0
2182,138.97516,0,0,0,6.2251695,0,0,8.3590755,43.733178,0,0,0,0,0,0,0,0
2183,138.98571,0,0,0,6.2256418,0,0,8.3597097,43.736497,0,0,0,0,0,0,0,0
2184,138.99625,0,0,0,6.2261142,0,0,8.360344,43.739815,0,0,0,0,0,0,0,0
2185,139.00679,0,0,0,6.2265865,0,0,8.3609782,43.743133,0,0,0,0,0,0,0,0
2186,139.01734,0,0,0,6.2270588,0,0,8.3616125,43.746451,0,0,0,0,0,0,0,0
2187,139.02788,0,0,0,6.2275312,0,0,8.3622467,43.74977,0,0,0,0,0,0,0,0
2188,139.03843,0,0,0,6.2280035,0,0,8.3628809,43.753088,0,0,0,0,0,0,0,0
2189,139.04897,0,0,0,6.2284758,0,0,8.3635152,43.756406,0,0,0,0,0,0,0,0
2190,139.05952,0,0,0,6.2289482,0,0,8.3641494,43.759724,0,0,0,0,0,0,0,0
2191,139.07006,0,0,0,6.2294205,0,0,8.3647837,43.763043,0,0,0,0,0,0,0,0
2192,139.08061,0,0,0,6.2298928,0,0,8.3654179,43.766361,0,0,0,0,0,0,0,0
2193,139.09115,0,0,0,6.2303652,0,0,8.3660522,43.769679,0,0,0,0,0,0,0,0
2194,139.1017,0,0,0,6.2308375,0,0,8.3666864,43.772997,0,0,0,0,0,0,0,0
2195,139.11224,0,0,0,6.2313099,0,0,8.3673207,43.776316,0,0,0,0,0,0,0,0
2196,139.12279,0,0,0,6.2317822,0,0,8.3679549,43.779634,0,0,0,0,0,0,0,0
2197,139.13333,0,0,0,6.2322545,0,0,8.3685891,43.782952,0,0,0,0,0,0,0,0
2198,139.14388,0,0,0,6.2327269,0,0,8.3692234,43.78627,0,0,0,0,0,0,0,0
2199,139.15442,0,0,0,6.2331992,0,0,8.3698576,43.789589,0,0,0,0,0,0,0,0
2200,139.16497,0,0,0,6.2336715,0,0,8.3704919,43.792907,0,0,0,0,0,0,0,0
2201,139.17551,0,0,0,6.2341439,0,0,8.3711261,43.796225,0,0,0,0,0,0,0,0
2202,139.18606,0,0,0,6.2346162,0,0,8.3717604,43.799543,0,0,0,0,0,0,0,0
2203,139.1966,0,0,0,6.2350885,0,0,8.3723946,43.802862,0,0,0,0,0,0,0,0
2204,139.20714,0,0,0,6.2355609,0,0,8.3730289,43.80618,0,0,0,0,0,0,0,0
2205,139.21769,0,0,0,6.2360332,0,0,8.3736631,43.809498,0,0,0,0,0,0,0,0
2206,139.22823,0,0,0,6.2365055,0,0,8.3742973,43.812816,0,0,0,0,0,0,0,0
2207,139.23878,0,0,0,6.2369779,0,0,8.3749316,43.816135,0,0,0,0,0,0,0,0
2208,139.24932,0,0,0,6.2374502,0,0,8.3755658,43.819453,0,0,0,0,0,0,0,0
2209,139.25987,0,0,0,6.2379225,0,0,8.3762001,43.822771,0,0,0,0,0,0,0,0
2210,139.27041,0,0,0,6.2383949,0,0,8.3768343,43.826089,0,0,0,0,0,0,0,0
2211,139.28096,0,0,0,6.2388672,0,0,8.3774686,43.829408,0,0,0,0,0,0,0,0
2212,139.2915,0,0,0,6.2393395,0,0,8.3781028,43.832726,0,0,0,0,0,0,0,0
2213,139.30205,0,0,0,6.2398119,0,0,8.3787371,43.836044,0,0,0,0,0,0,0,0
2214,139.31259,0,0,0,6.2402842,0,0,8.3793713,43.839362,0,0,0,0,0,0,0,0
2215,139.32314,0,0,0,6.2407565,0,0,8.3800055,43.842681,0,0,0,0,0,0,0,0
2216,139.33368,0,0,0,6.2412289,0,0,8.3806398,43.845999,0,0,0,0,0,0,0,0
2217,139.34423,0,0,0,6.2417012,0,0,8.381274,43.849317,0,0,0,0,0,0,0,0
2218,139.35477,0,0,0,6.2421735,0,0,8.3819083,43.852635,0,0,0,0,0,0,0,0
2219,139.36532,0,0,0,6.2426459,0,0,8.3825425,43.855954,0,0,0,0,0,0,0,0
2220,139.37586,0,0,0,6.2431182,0,0,8.3831768,43.859272,0,0,0,0,0,0,0,0
2221,139.3864,0,0,0,6.2435905,0,0,8.383811,43.86259,0,0,0,0,0,0,0,0
2222,139.39695,0,0,0,6.2440629,0,0,8.3844453,43.865908,0,0,0,0,0,0,0,0
2223,139.40749,0,0,0,6.2445352,0,0,8.3850795,43.869227,0,0,0,0,0,0,0,0
2224,139.41804,0,0,0,6.2450076,0,0,8.3857137,43.872545,0,0,0,0,0,0,0,0
2225,139.42858,0,0,0,6.2454799,0,0,8.386348,43.875863,0,0,0,0,0,0,0,0
2226,139.43913,0,0,0,6.2459522,0,0,8.3869822,43.879181,0,0,0,0,0,0,0,0
2227,139.44967,0,0,0,6.2464246,0,0,8.3876165,43.8825,0,0,0,0,0,0,0,0
2228,139.46022,0,0,0,6.2468969,0,0,8.3882507,43.885818,0,0,0,0,0,0,0,0
2229,139.47076,0,0,0,6.2473692,0,0,8.388885,43.889136,0,0,0,0,0,0,0,0
2230,139.48131,0,0,0,6.2478416,0,0,8.3895192,43.892454,0,0,0,0,0,0,0,0
2231,139.49185,0,0,0,6.2483139,0,0,8.3901535,43.895773,0,0,0,0,0,0,0,0
2232,139.5024,0,0,0,6.2487862,0,0,8.3907877,43.899091,0,0,0,0,0,0,0,0
2233,139.51294,0,0,0,6.2492586,0,0,8.3914219,43.902409,0,0,0,0,0,0,0,0
2234,139.52349,0,0,0,6.2497309,0,0,8.3920562,43.905727,0,0,0,0,0,0,0,0
2235,139.53403,0,0,0,6.2502032,0,0,8.3926904,43.909046,0,0,0,0,0,0,0,0
2236,139.54458,0,0,0,6.2506756,0,0,8.3933247,43.912364,0,0,0,0,0,0,0,0
2237,139.55512,0,0,0,6.2511479,0,0,8.3939589,43.915682,0,0,0,0,0,0,0,0
2238,139.56567,0,0,0,6.2516202,0,0,8.3945932,43.919,0,0,0,0,0,0,0,0
2239,139.57621,0,0,0,6.2520926,0,0,8.3952274,43.922319,0,0,0,0,0,0,0,0
2240,139.58675,0,0,0,6.2525649,0,0,8.3958617,43.925637,0,0,0,0,0,0,0,0
2241,139.5973,0,0,0,6.2530372,0,0,8.3964959,43.928955,0,0,0,0,0,0,0,0
2242,139.60784,0,0,0,6.2535096,0,0,8.3971301,43.932273,0,0,0,0,0,0,0,0
2243,139.61839,0,0,0,6.2539819,0,0,8.3977644,43.935592,0,0,0,0,0,0,0,0
2244,139.62893,0,0,0,6.2544542,0,0,8.3983986,43.93891,0,0,0,0,0,0,0,0
2245,139.63948,0,0,0,6.2549266,0,0,8.3990329,43.942228,0,0,0,0,0,0,0,0
2246,139.65002,0,0,0,6.2553989,0,0,8.3996671,43.945547,0,0,0,0,0,0,0,0
2247,139.66057,0,0,0,6.2558712,0,0,8.4003014,43.948865,0,0,0,0,0,0,0,0
2248,139.67111,0,0,0,6.2563436,0,0,8.4009356,43.952183,0,0,0,0,0,0,0,0
2249,139.68166,0,0,0,6.2568159,0,0,8.4015699,43.955501,0,0,0,0,0,0,0,0
2250,139.6922,0,0,0,6.2572882,0,0,8.4022041,43.95882,0,0,0,0,0,0,0,0
2251,139.70275,0,0,0,6.2577606,0,0,8.4028383,43.962138,0,0,0,0,0,0,0,0
2252,139.71329,0,0,0,6.2582329,0,0,8.4034726,43.965456,0,0,0,0,0,0,0,0
2253,139.72384,0,0,0,6.2587052,0,0,8.4041068,43.968774,0,0,0,0,0,0,0,0
2254,139.73438,0,0,0,6.2591776,0,0,8.4047411,43.972093,0,0,0,0,0,0,0,0
2255,139.74493,0,0,0,6.2596499,0,0,8.4053753,43.975411,0,0,0,0,0,0,0,0
2256,139.75547,0,0,0,6.2601223,0,0,8.4060096,43.978729,0,0,0,0,0,0,0,0
2257,139.76602,0,0,0,6.2605946,0,0,8.4066438,43.982047,0,0,0,0,0,0,0,0
2258,139.77656,0,0,0,6.2610669,0,0,8.4072781,43.985366,0,0,0,0,0,0,0,0
2259,139.7871,0,0,0,6.2615393,0,0,8.4079123,43.988684,0,0,0,0,0,0,0,0
2260,139.79765,0,0,0,6.2620116,0,0,8.4085465,43.992002,0,0,0,0,0,0,0,0
2261,139.80819,0,0,0,6.2624839,0,0,8.4091808,43.99532,0,0,0,0,0,0,0,0
2262,139.81874,0,0,0,6.2629563,0,0,8.409815,43.998639,0,0,0,0,0,0,0,0
2263,139.82928,0,0,0,6.2634286,0,0,8.4104493,44.001957,0,0,0,0,0,0,0,0
2264,139.83983,0,0,0,6.2639009,0,0,8.4110835,44.005275,0,0,0,0,0,0,0,0
2265,139.85037,0,0,0,6.2643733,0,0,8.4117178,44.008593,0,0,0,0,0,0,0,0
2266,139.86092,0,0,0,6.2648456,0,0,8.412352,44.011912,0,0,0,0,0,0,0,0
2267,139.8418,0,0,0,6.263989,0,0,8.4112018,44.005894,0,0,0,0,0,0,0,0
2268,139.82267,0,0,0,6.2631324,0,0,8.4100516,43.999876,0,0,0,0,0,0,0,0
2269,139.80355,0,0,0,6.2622758,0,0,8.4089013,43.993858,0,0,0,0,0,0,0,0
2270,139.78442,0,0,0,6.2614192,0,0,8.407751,43.98784,0,0,0,0,0,0,0,0
2271,139.7653,0,0,0,6.2605625,0,0,8.4066008,43.981822,0,0,0,0,0,0,0,0
2272,139.74618,0,0,0,6.2597059,0,0,8.4054505,43.975804,0,0,0,0,0,0,0,0
2273,139.72705,0,0,0,6.2588493,0,0,8.4043003,43.969786,0,0,0,0,0,0,0,0
2274,139.70793,0,0,0,6.2579927,0,0,8.40315,43.963768,0,0,0,0,0,0,0,0
2275,139.68881,0,0,0,6.2571361,0,0,8.4019998,43.95775,0,0,0,0,0,0,0,0
2276,139.66968,0,0,0,6.2562795,0,0,8.4008495,43.951733,0,0,0,0,0,0,0,0
2277,139.65056,0,0,0,6.2554228,0,0,8.3996993,43.945715,0,0,0,0,0,0,0,0
2278,139.63143,0,0,0,6.2545662,0,0,8.398549,43.939697,0,0,0,0,0,0,0,0
2279,139.61231,0,0,0,6.2537096,0,0,8.3973987,43.933679,0,0,0,0,0,0,0,0
2280,139.59319,0,0,0,6.252853,0,0,8.3962485,43.927661,0,0,0,0,0,0,0,0
2281,139.57406,0,0,0,6.2519964,0,0,8.3950982,43.921643,0,0,0,0,0,0,0,0
2282,139.55494,0,0,0,6.2511397,0,0,8.393948,43.915625,0,0,0,0,0,0,0,0
2283,139.53582,0,0,0,6.2502831,0,0,8.3927977,43.909607,0,0,0,0,0,0,0,0
2284,139.51669,0,0,0,6.2494265,0,0,8.3916475,43.903589,0,0,0,0,0,0,0,0
2285,139.49757,0,0,0,6.2485699,0,0,8.3904972,43.897571,0,0,0,0,0,0,0,0
2286,139.47844,0,0,0,6.2477133,0,0,8.389347,43.891553,0,0,0,0,0,0,0,0
2287,139.45932,0,0,0,6.2468567,0,0,8.3881967,43.885535,0,0,0,0,0,0,0,0
2288,139.4402,0,0,0,6.246,0,0,8.3870464,43.879517,0,0,0,0,0,0,0,0
2289,139.42107,0,0,0,6.2451434,0,0,8.3858962,43.873499,0,0,0,0,0,0,0,0
2290,139.40195,0,0,0,6.2442868,0,0,8.3847459,43.867482,0,0,0,0,0,0,0,0
2291,139.38282,0,0,0,6.2434302,0,0,8.3835957,43.861464,0,0,0,0,0,0,0,0
2292,139.3637,0,0,0,6.2425736,0,0,8.3824454,43.855446,0,0,0,0,0,0,0,0
2293,139.34458,0,0,0,6.2417169,0,0,8.3812952,43.849428,0,0,0,0,0,0,0,0
2294,139.32545,0,0,0,6.2408603,0,0,8.3801449,43.84341,0,0,0,0,0,0,0,0
2295,139.30633,0,0,0,6.2400037,0,0,8.3789947,43.837392,0,0,0,0,0,0,0,0
2296,139.28721,0,0,0,6.2391471,0,0,8.3778444,43.831374,0,0,0,0,0,0,0,0
2297,139.26808,0,0,0,6.2382905,0,0,8.3766941,43.825356,0,0,0,0,0,0,0,0
2298,139.24896,0,0,0,6.2374339,0,0,8.3755439,43.819338,0,0,0,0,0,0,0,0
2299,139.22983,0,0,0,6.2365772,0,0,8.3743936,43.81332,0,0,0,0,0,0,0,0
2300,139.21071,0,0,0,6.2357206,0,0,8.3732434,43.807302,0,0,0,0,0,0,0,0
2301,139.19159,0,0,0,6.234864,0,0,8.3720931,43.801284,0,0,0,0,0,0,0,0
2302,139.17246,0,0,0,6.2340074,0,0,8.3709429,43.795266,0,0,0,0,0,0,0,0
2303,139.15334,0,0,0,6.2331508,0,0,8.3697926,43.789248,0,0,0,0,0,0,0,0
2304,139.13422,0,0,0,6.2322941,0,0,8.3686424,43.783231,0,0,0,0,0,0,0,0
2305,139.11509,0,0,0,6.2314375,0,0,8.3674921,43.777213,0,0,0,0,0,0,0,0
2306,139.09597,0,0,0,6.2305809,0,0,8.3663418,43.771195,0,0,0,0,0,0,0,0
2307,139.07684,0,0,0,6.2297243,0,0,8.3651916,43.765177,0,0,0,0,0,0,0,0
2308,139.05772,0,0,0,6.2288677,0,0,8.3640413,43.759159,0,0,0,0,0,0,0,0
2309,139.0386,0,0,0,6.2280111,0,0,8.3628911,43.753141,0,0,0,0,0,0,0,0
2310,139.01947,0,0,0,6.2271544,0,0,8.3617408,43.747123,0,0,0,0,0,0,0,0
2311,139.00035,0,0,0,6.2262978,0,0,8.3605906,43.741105,0,0,0,0,0,0,0,0
2312,138.98123,0,0,0,6.2254412,0,0,8.3594403,43.735087,0,0,0,0,0,0,0,0
2313,138.9621,0,0,0,6.2245846,0,0,8.3582901,43.729069,0,0,0,0,0,0,0,0
2314,138.94298,0,0,0,6.223728,0,0,8.3571398,43.723051,0,0,0,0,0,0,0,0
2315,138.92385,0,0,0,6.2228713,0,0,8.3559895,43.717033,0,0,0,0,0,0,0,0
2316,138.90473,0,0,0,6.2220147,0,0,8.3548393,43.711015,0,0,0,0,0,0,0,0
2317,138.88561,0,0,0,6.2211581,0,0,8.353689,43.704997,0,0,0,0,0,0,0,0
2318,138.86648,0,0,0,6.2203015,0,0,8.3525388,43.698979,0,0,0,0,0,0,0,0
2319,138.84736,0,0,0,6.2194449,0,0,8.3513885,43.692962,0,0,0,0,0,0,0,0
2320,138.82824,0,0,0,6.2185883,0,0,8.3502383,43.686944,0,0,0,0,0,0,0,0
2321,138.80911,0,0,0,6.2177316,0,0,8.349088,43.680926,0,0,0,0,0,0,0,0
2322,138.78999,0,0,0,6.216875,0,0,8.3479378,43.674908,0,0,0,0,0,0,0,0
2323,138.77086,0,0,0,6.2160184,0,0,8.3467875,43.66889,0,0,0,0,0,0,0,0
2324,138.75174,0,0,0,6.2151618,0,0,8.3456372,43.662872,0,0,0,0,0,0,0,0
2325,138.73262,0,0,0,6.2143052,0,0,8.344487,43.656854,0,0,0,0,0,0,0,0
2326,138.71349,0,0,0,6.2134485,0,0,8.3433367,43.650836,0,0,0,0,0,0,0,0
2327,138.69437,0,0,0,6.2125919,0,0,8.3421865,43.644818,0,0,0,0,0,0,0,0
2328,138.67525,0,0,0,6.2117353,0,0,8.3410362,43.6388,0,0,0,0,0,0,0,0
