Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa)
4757,66.894702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6443384,7.5307045,3.4647611,0.76771696,0,0,0,0,0,0,0,13.997628,43.240373,38.338767,5.3889663,1.1206706,0,0,0,0,0,0,14.953415,41.284906,31.841238,4.5379972,0.86388558,0,0,0,0,0,0,0,2.4843508,6.1217115,2.9673577,0.88790687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,66.530619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6245036,7.4897177,3.4459037,0.76353856,0,0,0,0,0,0,0,13.921444,43.005032,38.130103,5.3596362,1.1145712,0,0,0,0,0,0,14.87203,41.060207,31.667938,4.5132986,0.85918377,0,0,0,0,0,0,0,2.4708294,6.0883933,2.9512075,0.88307432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,66.166536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6046688,7.4487309,3.4270463,0.75936016,0,0,0,0,0,0,0,13.845261,42.769691,37.921439,5.330306,1.1084718,0,0,0,0,0,0,14.790644,40.835509,31.494638,4.4886,0.85448197,0,0,0,0,0,0,0,2.457308,6.0550751,2.9350573,0.87824178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,65.802454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5848341,7.4077441,3.4081889,0.75518177,0,0,0,0,0,0,0,13.769077,42.534349,37.712776,5.3009759,1.1023724,0,0,0,0,0,0,14.709258,40.610811,31.321338,4.4639013,0.84978016,0,0,0,0,0,0,0,2.4437866,6.0217569,2.918907,0.87340923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,65.438371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5649993,7.3667572,3.3893315,0.75100337,0,0,0,0,0,0,0,13.692893,42.299008,37.504112,5.2716458,1.096273,0,0,0,0,0,0,14.627872,40.386112,31.148038,4.4392027,0.84507835,0,0,0,0,0,0,0,2.4302652,5.9884387,2.9027568,0.86857668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,65.074288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5451645,7.3257704,3.3704741,0.74682497,0,0,0,0,0,0,0,13.616709,42.063667,37.295448,5.2423156,1.0901736,0,0,0,0,0,0,14.546486,40.161414,30.974738,4.4145041,0.84037655,0,0,0,0,0,0,0,2.4167438,5.9551205,2.8866066,0.86374414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,64.710205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5253297,7.2847836,3.3516167,0.74264657,0,0,0,0,0,0,0,13.540525,41.828326,37.086785,5.2129855,1.0840742,0,0,0,0,0,0,14.4651,39.936716,30.801438,4.3898055,0.83567474,0,0,0,0,0,0,0,2.4032224,5.9218023,2.8704564,0.85891159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,64.346122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.505495,7.2437968,3.3327593,0.73846818,0,0,0,0,0,0,0,13.464341,41.592985,36.878121,5.1836554,1.0779748,0,0,0,0,0,0,14.383714,39.712017,30.628138,4.3651068,0.83097293,0,0,0,0,0,0,0,2.389701,5.8884841,2.8543061,0.85407905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,63.982039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4856602,7.20281,3.3139019,0.73428978,0,0,0,0,0,0,0,13.388157,41.357643,36.669458,5.1543252,1.0718754,0,0,0,0,0,0,14.302329,39.487319,30.454838,4.3404082,0.82627112,0,0,0,0,0,0,0,2.3761796,5.8551659,2.8381559,0.8492465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766,63.617956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4658254,7.1618231,3.2950445,0.73011138,0,0,0,0,0,0,0,13.311974,41.122302,36.460794,5.1249951,1.065776,0,0,0,0,0,0,14.220943,39.262621,30.281538,4.3157096,0.82156932,0,0,0,0,0,0,0,2.3626582,5.8218477,2.8220057,0.84441395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767,63.253873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4459906,7.1208363,3.2761871,0.72593299,0,0,0,0,0,0,0,13.23579,40.886961,36.25213,5.095665,1.0596766,0,0,0,0,0,0,14.139557,39.037922,30.108238,4.291011,0.81686751,0,0,0,0,0,0,0,2.3491368,5.7885295,2.8058555,0.83958141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,62.88979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4261559,7.0798495,3.2573297,0.72175459,0,0,0,0,0,0,0,13.159606,40.65162,36.043467,5.0663348,1.0535772,0,0,0,0,0,0,14.058171,38.813224,29.934938,4.2663123,0.8121657,0,0,0,0,0,0,0,2.3356154,5.7552113,2.7897053,0.83474886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,62.525707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4063211,7.0388627,3.2384723,0.71757619,0,0,0,0,0,0,0,13.083422,40.416278,35.834803,5.0370047,1.0474779,0,0,0,0,0,0,13.976785,38.588526,29.761638,4.2416137,0.8074639,0,0,0,0,0,0,0,2.322094,5.7218931,2.773555,0.82991632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,62.161624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3864863,6.9978759,3.2196148,0.71339779,0,0,0,0,0,0,0,13.007238,40.180937,35.62614,5.0076745,1.0413785,0,0,0,0,0,0,13.895399,38.363827,29.588338,4.2169151,0.80276209,0,0,0,0,0,0,0,2.3085726,5.6885749,2.7574048,0.82508377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,61.797541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3666515,6.9568891,3.2007574,0.7092194,0,0,0,0,0,0,0,12.931054,39.945596,35.417476,4.9783444,1.0352791,0,0,0,0,0,0,13.814013,38.139129,29.415038,4.1922164,0.79806028,0,0,0,0,0,0,0,2.2950512,5.6552568,2.7412546,0.82025122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772,61.433458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3468168,6.9159022,3.1819,0.705041,0,0,0,0,0,0,0,12.85487,39.710255,35.208812,4.9490143,1.0291797,0,0,0,0,0,0,13.732628,37.914431,29.241738,4.1675178,0.79335847,0,0,0,0,0,0,0,2.2815298,5.6219386,2.7251044,0.81541868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,61.069376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.326982,6.8749154,3.1630426,0.7008626,0,0,0,0,0,0,0,12.778686,39.474913,35.000149,4.9196841,1.0230803,0,0,0,0,0,0,13.651242,37.689732,29.068438,4.1428192,0.78865667,0,0,0,0,0,0,0,2.2680084,5.5886204,2.7089541,0.81058613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,60.705293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3071472,6.8339286,3.1441852,0.69668421,0,0,0,0,0,0,0,12.702503,39.239572,34.791485,4.890354,1.0169809,0,0,0,0,0,0,13.569856,37.465034,28.895138,4.1181206,0.78395486,0,0,0,0,0,0,0,2.254487,5.5553022,2.6928039,0.80575359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,60.34121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2873124,6.7929418,3.1253278,0.69250581,0,0,0,0,0,0,0,12.626319,39.004231,34.582822,4.8610239,1.0108815,0,0,0,0,0,0,13.48847,37.240335,28.721838,4.0934219,0.77925305,0,0,0,0,0,0,0,2.2409656,5.521984,2.6766537,0.80092104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776,59.977127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2674777,6.751955,3.1064704,0.68832741,0,0,0,0,0,0,0,12.550135,38.76889,34.374158,4.8316937,1.0047821,0,0,0,0,0,0,13.407084,37.015637,28.548538,4.0687233,0.77455125,0,0,0,0,0,0,0,2.2274443,5.4886658,2.6605035,0.79608849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,59.613044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2476429,6.7109682,3.087613,0.68414901,0,0,0,0,0,0,0,12.473951,38.533549,34.165494,4.8023636,0.99868272,0,0,0,0,0,0,13.325698,36.790939,28.375238,4.0440247,0.76984944,0,0,0,0,0,0,0,2.2139229,5.4553476,2.6443533,0.79125595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778,59.248961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2278081,6.6699813,3.0687556,0.67997062,0,0,0,0,0,0,0,12.397767,38.298207,33.956831,4.7730335,0.99258333,0,0,0,0,0,0,13.244312,36.56624,28.201938,4.0193261,0.76514763,0,0,0,0,0,0,0,2.2004015,5.4220294,2.628203,0.7864234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779,58.884878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2079733,6.6289945,3.0498982,0.67579222,0,0,0,0,0,0,0,12.321583,38.062866,33.748167,4.7437033,0.98648393,0,0,0,0,0,0,13.162926,36.341542,28.028638,3.9946274,0.76044582,0,0,0,0,0,0,0,2.1868801,5.3887112,2.6120528,0.78159086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780,58.520795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1881386,6.5880077,3.0310408,0.67161382,0,0,0,0,0,0,0,12.245399,37.827525,33.539503,4.7143732,0.98038454,0,0,0,0,0,0,13.081541,36.116844,27.855338,3.9699288,0.75574402,0,0,0,0,0,0,0,2.1733587,5.355393,2.5959026,0.77675831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781,58.156712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1683038,6.5470209,3.0121834,0.66743543,0,0,0,0,0,0,0,12.169215,37.592184,33.33084,4.6850431,0.97428515,0,0,0,0,0,0,13.000155,35.892145,27.682038,3.9452302,0.75104221,0,0,0,0,0,0,0,2.1598373,5.3220748,2.5797524,0.77192576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782,57.792629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.148469,6.5060341,2.993326,0.66325703,0,0,0,0,0,0,0,12.093032,37.356842,33.122176,4.6557129,0.96818576,0,0,0,0,0,0,12.918769,35.667447,27.508738,3.9205316,0.7463404,0,0,0,0,0,0,0,2.1463159,5.2887566,2.5636022,0.76709322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783,57.428546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1286342,6.4650473,2.9744686,0.65907863,0,0,0,0,0,0,0,12.016848,37.121501,32.913513,4.6263828,0.96208637,0,0,0,0,0,0,12.837383,35.442749,27.335438,3.8958329,0.7416386,0,0,0,0,0,0,0,2.1327945,5.2554384,2.5474519,0.76226067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,57.064463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1087995,6.4240604,2.9556112,0.65490023,0,0,0,0,0,0,0,11.940664,36.88616,32.704849,4.5970527,0.95598697,0,0,0,0,0,0,12.755997,35.21805,27.162138,3.8711343,0.73693679,0,0,0,0,0,0,0,2.1192731,5.2221202,2.5313017,0.75742813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,56.70038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0889647,6.3830736,2.9367538,0.65072184,0,0,0,0,0,0,0,11.86448,36.650819,32.496185,4.5677225,0.94988758,0,0,0,0,0,0,12.674611,34.993352,26.988838,3.8464357,0.73223498,0,0,0,0,0,0,0,2.1057517,5.1888021,2.5151515,0.75259558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786,56.336298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0691299,6.3420868,2.9178964,0.64654344,0,0,0,0,0,0,0,11.788296,36.415478,32.287522,4.5383924,0.94378819,0,0,0,0,0,0,12.593225,34.768654,26.815538,3.821737,0.72753318,0,0,0,0,0,0,0,2.0922303,5.1554839,2.4990013,0.74776303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,55.972215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0492951,6.3011,2.899039,0.64236504,0,0,0,0,0,0,0,11.712112,36.180136,32.078858,4.5090623,0.9376888,0,0,0,0,0,0,12.51184,34.543955,26.642238,3.7970384,0.72283137,0,0,0,0,0,0,0,2.0787089,5.1221657,2.482851,0.74293049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4788,55.608132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0294604,6.2601132,2.8801816,0.63818665,0,0,0,0,0,0,0,11.635928,35.944795,31.870195,4.4797321,0.93158941,0,0,0,0,0,0,12.430454,34.319257,26.468938,3.7723398,0.71812956,0,0,0,0,0,0,0,2.0651875,5.0888475,2.4667008,0.73809794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4789,55.244049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0096256,6.2191264,2.8613242,0.63400825,0,0,0,0,0,0,0,11.559744,35.709454,31.661531,4.450402,0.92549001,0,0,0,0,0,0,12.349068,34.094559,26.295638,3.7476412,0.71342775,0,0,0,0,0,0,0,2.0516661,5.0555293,2.4505506,0.7332654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,54.879966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9897908,6.1781395,2.8424668,0.62982985,0,0,0,0,0,0,0,11.483561,35.474113,31.452867,4.4210719,0.91939062,0,0,0,0,0,0,12.267682,33.86986,26.122338,3.7229425,0.70872595,0,0,0,0,0,0,0,2.0381447,5.0222111,2.4344004,0.72843285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,54.515883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.969956,6.1371527,2.8236094,0.62565145,0,0,0,0,0,0,0,11.407377,35.238771,31.244204,4.3917417,0.91329123,0,0,0,0,0,0,12.186296,33.645162,25.949038,3.6982439,0.70402414,0,0,0,0,0,0,0,2.0246233,4.9888929,2.4182502,0.7236003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,54.1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9501213,6.0961659,2.804752,0.62147306,0,0,0,0,0,0,0,11.331193,35.00343,31.03554,4.3624116,0.90719184,0,0,0,0,0,0,12.10491,33.420464,25.775738,3.6735453,0.69932233,0,0,0,0,0,0,0,2.0111019,4.9555747,2.4020999,0.71876776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793,53.787717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9302865,6.0551791,2.7858946,0.61729466,0,0,0,0,0,0,0,11.255009,34.768089,30.826877,4.3330815,0.90109245,0,0,0,0,0,0,12.023524,33.195765,25.602438,3.6488467,0.69462053,0,0,0,0,0,0,0,1.9975805,4.9222565,2.3859497,0.71393521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,53.423634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9104517,6.0141923,2.7670372,0.61311626,0,0,0,0,0,0,0,11.178825,34.532748,30.618213,4.3037513,0.89499305,0,0,0,0,0,0,11.942138,32.971067,25.429138,3.624148,0.68991872,0,0,0,0,0,0,0,1.9840591,4.8889383,2.3697995,0.70910266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4795,53.059551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8906169,5.9732055,2.7481798,0.60893787,0,0,0,0,0,0,0,11.102641,34.297406,30.409549,4.2744212,0.88889366,0,0,0,0,0,0,11.860753,32.746368,25.255838,3.5994494,0.68521691,0,0,0,0,0,0,0,1.9705378,4.8556201,2.3536493,0.70427012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4796,52.695468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8707822,5.9322186,2.7293224,0.60475947,0,0,0,0,0,0,0,11.026457,34.062065,30.200886,4.2450911,0.88279427,0,0,0,0,0,0,11.779367,32.52167,25.082538,3.5747508,0.6805151,0,0,0,0,0,0,0,1.9570164,4.8223019,2.3374991,0.69943757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,52.331385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8509474,5.8912318,2.710465,0.60058107,0,0,0,0,0,0,0,10.950273,33.826724,29.992222,4.2157609,0.87669488,0,0,0,0,0,0,11.697981,32.296972,24.909238,3.5500521,0.6758133,0,0,0,0,0,0,0,1.943495,4.7889837,2.3213488,0.69460503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,51.967302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8311126,5.850245,2.6916076,0.59640267,0,0,0,0,0,0,0,10.87409,33.591383,29.783558,4.1864308,0.87059549,0,0,0,0,0,0,11.616595,32.072273,24.735938,3.5253535,0.67111149,0,0,0,0,0,0,0,1.9299736,4.7556655,2.3051986,0.68977248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799,51.60322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8112778,5.8092582,2.6727502,0.59222428,0,0,0,0,0,0,0,10.797906,33.356042,29.574895,4.1571007,0.86449609,0,0,0,0,0,0,11.535209,31.847575,24.562638,3.5006549,0.66640968,0,0,0,0,0,0,0,1.9164522,4.7223474,2.2890484,0.68493993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,51.239137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7914431,5.7682714,2.6538928,0.58804588,0,0,0,0,0,0,0,10.721722,33.1207,29.366231,4.1277705,0.8583967,0,0,0,0,0,0,11.453823,31.622877,24.389338,3.4759563,0.66170788,0,0,0,0,0,0,0,1.9029308,4.6890292,2.2728982,0.68010739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,50.875054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7716083,5.7272846,2.6350354,0.58386748,0,0,0,0,0,0,0,10.645538,32.885359,29.157568,4.0984404,0.85229731,0,0,0,0,0,0,11.372437,31.398178,24.216038,3.4512576,0.65700607,0,0,0,0,0,0,0,1.8894094,4.655711,2.2567479,0.67527484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802,50.510971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7517735,5.6862977,2.616178,0.57968909,0,0,0,0,0,0,0,10.569354,32.650018,28.948904,4.0691103,0.84619792,0,0,0,0,0,0,11.291052,31.17348,24.042738,3.426559,0.65230426,0,0,0,0,0,0,0,1.875888,4.6223928,2.2405977,0.6704423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,50.146888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7319387,5.6453109,2.5973206,0.57551069,0,0,0,0,0,0,0,10.49317,32.414677,28.74024,4.0397801,0.84009853,0,0,0,0,0,0,11.209666,30.948782,23.869438,3.4018604,0.64760245,0,0,0,0,0,0,0,1.8623666,4.5890746,2.2244475,0.66560975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,49.782805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712104,5.6043241,2.5784632,0.57133229,0,0,0,0,0,0,0,10.416986,32.179335,28.531577,4.01045,0.83399913,0,0,0,0,0,0,11.12828,30.724083,23.696138,3.3771618,0.64290065,0,0,0,0,0,0,0,1.8488452,4.5557564,2.2082973,0.6607772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,49.418722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6922692,5.5633373,2.5596058,0.56715389,0,0,0,0,0,0,0,10.340802,31.943994,28.322913,3.9811198,0.82789974,0,0,0,0,0,0,11.046894,30.499385,23.522838,3.3524631,0.63819884,0,0,0,0,0,0,0,1.8353238,4.5224382,2.1921471,0.65594466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,49.054639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6724344,5.5223505,2.5407483,0.5629755,0,0,0,0,0,0,0,10.264619,31.708653,28.11425,3.9517897,0.82180035,0,0,0,0,0,0,10.965508,30.274687,23.349538,3.3277645,0.63349703,0,0,0,0,0,0,0,1.8218024,4.48912,2.1759968,0.65111211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
