Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa)
2652,276.89207,0,0,0,68.663256,12.260934,0,0,19.9909,3.6752443,0,0,0,0
2653,276.89583,0,0,0,68.664188,12.2611,0,0,19.991171,3.6752942,0,0,0,0
2654,276.89959,0,0,0,68.665121,12.261267,0,0,19.991442,3.6753441,0,0,0,0
2655,276.90335,0,0,0,68.666053,12.261433,0,0,19.991714,3.675394,0,0,0,0
2656,276.90711,0,0,0,68.666985,12.261599,0,0,19.991985,3.6754439,0,0,0,0
2657,276.91087,0,0,0,68.667917,12.261766,0,0,19.992256,3.6754938,0,0,0,0
2658,276.91268,0,0,0,68.668366,12.261846,0,0,19.992387,3.6755178,0,0,0,0
2659,276.91449,0,0,0,68.668816,12.261926,0,0,19.992518,3.6755419,0,0,0,0
2660,276.9163,0,0,0,68.669265,12.262007,0,0,19.992649,3.6755659,0,0,0,0
2661,276.91812,0,0,0,68.669714,12.262087,0,0,19.99278,3.67559,0,0,0,0
2662,276.91993,0,0,0,68.670164,12.262167,0,0,19.992911,3.675614,0,0,0,0
2663,276.92174,0,0,0,68.670613,12.262247,0,0,19.993041,3.6756381,0,0,0,0
2664,276.92355,0,0,0,68.671063,12.262328,0,0,19.993172,3.6756621,0,0,0,0
2665,276.92537,0,0,0,68.671512,12.262408,0,0,19.993303,3.6756862,0,0,0,0
2666,276.92718,0,0,0,68.671962,12.262488,0,0,19.993434,3.6757103,0,0,0,0
2667,276.92899,0,0,0,68.672411,12.262568,0,0,19.993565,3.6757343,0,0,0,0
2668,276.9308,0,0,0,68.672861,12.262649,0,0,19.993696,3.6757584,0,0,0,0
2669,276.93262,0,0,0,68.67331,12.262729,0,0,19.993827,3.6757824,0,0,0,0
2670,276.93443,0,0,0,68.673759,12.262809,0,0,19.993957,3.6758065,0,0,0,0
2671,276.93624,0,0,0,68.674209,12.262889,0,0,19.994088,3.6758305,0,0,0,0
2672,276.93805,0,0,0,68.674658,12.26297,0,0,19.994219,3.6758546,0,0,0,0
2673,276.93987,0,0,0,68.675108,12.26305,0,0,19.99435,3.6758787,0,0,0,0
2674,276.94168,0,0,0,68.675557,12.26313,0,0,19.994481,3.6759027,0,0,0,0
2675,276.94349,0,0,0,68.676007,12.263211,0,0,19.994612,3.6759268,0,0,0,0
2676,276.9453,0,0,0,68.676456,12.263291,0,0,19.994743,3.6759508,0,0,0,0
2677,276.94711,0,0,0,68.676905,12.263371,0,0,19.994873,3.6759749,0,0,0,0
2678,276.94893,0,0,0,68.677355,12.263451,0,0,19.995004,3.6759989,0,0,0,0
2679,276.95074,0,0,0,68.677804,12.263532,0,0,19.995135,3.676023,0,0,0,0
2680,276.95255,0,0,0,68.678254,12.263612,0,0,19.995266,3.676047,0,0,0,0
2681,276.95436,0,0,0,68.678703,12.263692,0,0,19.995397,3.6760711,0,0,0,0
2682,276.95618,0,0,0,68.679153,12.263772,0,0,19.995528,3.6760952,0,0,0,0
2683,276.95799,0,0,0,68.679602,12.263853,0,0,19.995658,3.6761192,0,0,0,0
2684,276.9598,0,0,0,68.680051,12.263933,0,0,19.995789,3.6761433,0,0,0,0
2685,276.96161,0,0,0,68.680501,12.264013,0,0,19.99592,3.6761673,0,0,0,0
2686,276.96343,0,0,0,68.68095,12.264093,0,0,19.996051,3.6761914,0,0,0,0
2687,276.96524,0,0,0,68.6814,12.264174,0,0,19.996182,3.6762154,0,0,0,0
2688,276.96705,0,0,0,68.681849,12.264254,0,0,19.996313,3.6762395,0,0,0,0
2689,276.96886,0,0,0,68.682299,12.264334,0,0,19.996444,3.6762636,0,0,0,0
2690,276.97068,0,0,0,68.682748,12.264414,0,0,19.996574,3.6762876,0,0,0,0
2691,276.97249,0,0,0,68.683198,12.264495,0,0,19.996705,3.6763117,0,0,0,0
2692,276.9743,0,0,0,68.683647,12.264575,0,0,19.996836,3.6763357,0,0,0,0
2693,276.97611,0,0,0,68.684096,12.264655,0,0,19.996967,3.6763598,0,0,0,0
2694,276.97793,0,0,0,68.684546,12.264735,0,0,19.997098,3.6763838,0,0,0,0
2695,276.97974,0,0,0,68.684995,12.264816,0,0,19.997229,3.6764079,0,0,0,0
2696,276.98155,0,0,0,68.685445,12.264896,0,0,19.99736,3.6764319,0,0,0,0
2697,276.98336,0,0,0,68.685894,12.264976,0,0,19.99749,3.676456,0,0,0,0
2698,276.98518,0,0,0,68.686344,12.265056,0,0,19.997621,3.6764801,0,0,0,0
2699,276.98699,0,0,0,68.686793,12.265137,0,0,19.997752,3.6765041,0,0,0,0
2700,276.9888,0,0,0,68.687242,12.265217,0,0,19.997883,3.6765282,0,0,0,0
2701,276.99061,0,0,0,68.687692,12.265297,0,0,19.998014,3.6765522,0,0,0,0
2702,276.99242,0,0,0,68.688141,12.265377,0,0,19.998145,3.6765763,0,0,0,0
2703,276.99424,0,0,0,68.688591,12.265458,0,0,19.998275,3.6766003,0,0,0,0
2704,276.99605,0,0,0,68.68904,12.265538,0,0,19.998406,3.6766244,0,0,0,0
2705,276.99786,0,0,0,68.68949,12.265618,0,0,19.998537,3.6766485,0,0,0,0
2706,276.99967,0,0,0,68.689939,12.265698,0,0,19.998668,3.6766725,0,0,0,0
2707,277.00149,0,0,0,68.690388,12.265779,0,0,19.998799,3.6766966,0,0,0,0
2708,277.0033,0,0,0,68.690838,12.265859,0,0,19.99893,3.6767206,0,0,0,0
2709,277.00511,0,0,0,68.691287,12.265939,0,0,19.999061,3.6767447,0,0,0,0
2710,277.00692,0,0,0,68.691737,12.266019,0,0,19.999191,3.6767687,0,0,0,0
2711,277.00874,0,0,0,68.692186,12.2661,0,0,19.999322,3.6767928,0,0,0,0
2712,277.01055,0,0,0,68.692636,12.26618,0,0,19.999453,3.6768168,0,0,0,0
2713,277.01236,0,0,0,68.693085,12.26626,0,0,19.999584,3.6768409,0,0,0,0
2714,277.01417,0,0,0,68.693535,12.26634,0,0,19.999715,3.676865,0,0,0,0
2715,277.01599,0,0,0,68.693984,12.266421,0,0,19.999846,3.676889,0,0,0,0
2716,277.0178,0,0,0,68.694433,12.266501,0,0,19.999977,3.6769131,0,0,0,0
2717,277.01961,0,0,0,68.694883,12.266581,0,0,20.000107,3.6769371,0,0,0,0
2718,277.02142,0,0,0,68.695332,12.266661,0,0,20.000238,3.6769612,0,0,0,0
2719,277.02324,0,0,0,68.695782,12.266742,0,0,20.000369,3.6769852,0,0,0,0
2720,277.02505,0,0,0,68.696231,12.266822,0,0,20.0005,3.6770093,0,0,0,0
2721,277.02686,0,0,0,68.696681,12.266902,0,0,20.000631,3.6770334,0,0,0,0
2722,277.02867,0,0,0,68.69713,12.266982,0,0,20.000762,3.6770574,0,0,0,0
2723,277.03048,0,0,0,68.697579,12.267063,0,0,20.000892,3.6770815,0,0,0,0
2724,277.0323,0,0,0,68.698029,12.267143,0,0,20.001023,3.6771055,0,0,0,0
2725,277.03411,0,0,0,68.698478,12.267223,0,0,20.001154,3.6771296,0,0,0,0
2726,277.03592,0,0,0,68.698928,12.267303,0,0,20.001285,3.6771536,0,0,0,0
2727,277.03773,0,0,0,68.699377,12.267384,0,0,20.001416,3.6771777,0,0,0,0
2728,277.03955,0,0,0,68.699827,12.267464,0,0,20.001547,3.6772017,0,0,0,0
2729,277.04136,0,0,0,68.700276,12.267544,0,0,20.001678,3.6772258,0,0,0,0
2730,277.04317,0,0,0,68.700725,12.267624,0,0,20.001808,3.6772499,0,0,0,0
2731,277.04498,0,0,0,68.701175,12.267705,0,0,20.001939,3.6772739,0,0,0,0
2732,277.0468,0,0,0,68.701624,12.267785,0,0,20.00207,3.677298,0,0,0,0
2733,277.04861,0,0,0,68.702074,12.267865,0,0,20.002201,3.677322,0,0,0,0
2734,277.05042,0,0,0,68.702523,12.267945,0,0,20.002332,3.6773461,0,0,0,0
2735,277.05223,0,0,0,68.702973,12.268026,0,0,20.002463,3.6773701,0,0,0,0
2736,277.05405,0,0,0,68.703422,12.268106,0,0,20.002594,3.6773942,0,0,0,0
2737,277.05586,0,0,0,68.703872,12.268186,0,0,20.002724,3.6774183,0,0,0,0
2738,277.05767,0,0,0,68.704321,12.268266,0,0,20.002855,3.6774423,0,0,0,0
2739,277.05948,0,0,0,68.70477,12.268347,0,0,20.002986,3.6774664,0,0,0,0
2740,277.0613,0,0,0,68.70522,12.268427,0,0,20.003117,3.6774904,0,0,0,0
2741,277.06311,0,0,0,68.705669,12.268507,0,0,20.003248,3.6775145,0,0,0,0
2742,277.06492,0,0,0,68.706119,12.268588,0,0,20.003379,3.6775385,0,0,0,0
2743,277.06673,0,0,0,68.706568,12.268668,0,0,20.00351,3.6775626,0,0,0,0
2744,277.06855,0,0,0,68.707018,12.268748,0,0,20.00364,3.6775866,0,0,0,0
2745,277.07036,0,0,0,68.707467,12.268828,0,0,20.003771,3.6776107,0,0,0,0
2746,277.07217,0,0,0,68.707916,12.268909,0,0,20.003902,3.6776348,0,0,0,0
2747,277.07398,0,0,0,68.708366,12.268989,0,0,20.004033,3.6776588,0,0,0,0
2748,277.07579,0,0,0,68.708815,12.269069,0,0,20.004164,3.6776829,0,0,0,0
2749,277.07761,0,0,0,68.709265,12.269149,0,0,20.004295,3.6777069,0,0,0,0
2750,277.07942,0,0,0,68.709714,12.26923,0,0,20.004425,3.677731,0,0,0,0
2751,277.08123,0,0,0,68.710164,12.26931,0,0,20.004556,3.677755,0,0,0,0
2752,277.08304,0,0,0,68.710613,12.26939,0,0,20.004687,3.6777791,0,0,0,0
2753,277.08486,0,0,0,68.711062,12.26947,0,0,20.004818,3.6778032,0,0,0,0
2754,277.08667,0,0,0,68.711512,12.269551,0,0,20.004949,3.6778272,0,0,0,0
2755,277.08848,0,0,0,68.711961,12.269631,0,0,20.00508,3.6778513,0,0,0,0
2756,277.09029,0,0,0,68.712411,12.269711,0,0,20.005211,3.6778753,0,0,0,0
2757,277.09211,0,0,0,68.71286,12.269791,0,0,20.005341,3.6778994,0,0,0,0
2758,277.09392,0,0,0,68.71331,12.269872,0,0,20.005472,3.6779234,0,0,0,0
2759,277.09573,0,0,0,68.713759,12.269952,0,0,20.005603,3.6779475,0,0,0,0
2760,277.09754,0,0,0,68.714208,12.270032,0,0,20.005734,3.6779715,0,0,0,0
2761,277.09936,0,0,0,68.714658,12.270112,0,0,20.005865,3.6779956,0,0,0,0
2762,277.10117,0,0,0,68.715107,12.270193,0,0,20.005996,3.6780197,0,0,0,0
2763,277.10298,0,0,0,68.715557,12.270273,0,0,20.006127,3.6780437,0,0,0,0
2764,277.10479,0,0,0,68.716006,12.270353,0,0,20.006257,3.6780678,0,0,0,0
2765,277.10661,0,0,0,68.716456,12.270433,0,0,20.006388,3.6780918,0,0,0,0
2766,277.10842,0,0,0,68.716905,12.270514,0,0,20.006519,3.6781159,0,0,0,0
2767,277.10243,0,0,0,68.71542,12.270248,0,0,20.006087,3.6780364,0,0,0,0
2768,277.09644,0,0,0,68.713934,12.269983,0,0,20.005654,3.6779568,0,0,0,0
2769,277.09044,0,0,0,68.712448,12.269718,0,0,20.005221,3.6778773,0,0,0,0
2770,277.08445,0,0,0,68.710963,12.269452,0,0,20.004789,3.6777978,0,0,0,0
2771,277.07846,0,0,0,68.709477,12.269187,0,0,20.004356,3.6777183,0,0,0,0
2772,277.07247,0,0,0,68.707991,12.268922,0,0,20.003924,3.6776388,0,0,0,0
2773,277.06648,0,0,0,68.706506,12.268657,0,0,20.003491,3.6775592,0,0,0,0
2774,277.06049,0,0,0,68.70502,12.268391,0,0,20.003059,3.6774797,0,0,0,0
2775,277.0545,0,0,0,68.703534,12.268126,0,0,20.002626,3.6774002,0,0,0,0
2776,277.04851,0,0,0,68.702049,12.267861,0,0,20.002194,3.6773207,0,0,0,0
2777,277.04252,0,0,0,68.700563,12.267595,0,0,20.001761,3.6772412,0,0,0,0
2778,277.03653,0,0,0,68.699077,12.26733,0,0,20.001329,3.6771616,0,0,0,0
2779,277.03053,0,0,0,68.697592,12.267065,0,0,20.000896,3.6770821,0,0,0,0
2780,277.02454,0,0,0,68.696106,12.2668,0,0,20.000464,3.6770026,0,0,0,0
2781,277.01855,0,0,0,68.69462,12.266534,0,0,20.000031,3.6769231,0,0,0,0
2782,277.01256,0,0,0,68.693135,12.266269,0,0,19.999598,3.6768436,0,0,0,0
2783,277.00657,0,0,0,68.691649,12.266004,0,0,19.999166,3.676764,0,0,0,0
2784,277.00058,0,0,0,68.690163,12.265738,0,0,19.998733,3.6766845,0,0,0,0
2785,276.99459,0,0,0,68.688678,12.265473,0,0,19.998301,3.676605,0,0,0,0
2786,276.9886,0,0,0,68.687192,12.265208,0,0,19.997868,3.6765255,0,0,0,0
2787,276.98261,0,0,0,68.685706,12.264943,0,0,19.997436,3.676446,0,0,0,0
2788,276.97662,0,0,0,68.684221,12.264677,0,0,19.997003,3.6763664,0,0,0,0
2789,276.97062,0,0,0,68.682735,12.264412,0,0,19.996571,3.6762869,0,0,0,0
2790,276.96463,0,0,0,68.68125,12.264147,0,0,19.996138,3.6762074,0,0,0,0
2791,276.95864,0,0,0,68.679764,12.263881,0,0,19.995706,3.6761279,0,0,0,0
2792,276.95265,0,0,0,68.678278,12.263616,0,0,19.995273,3.6760484,0,0,0,0
2793,276.94666,0,0,0,68.676793,12.263351,0,0,19.994841,3.6759688,0,0,0,0
2794,276.94067,0,0,0,68.675307,12.263086,0,0,19.994408,3.6758893,0,0,0,0
2795,276.93468,0,0,0,68.673821,12.26282,0,0,19.993975,3.6758098,0,0,0,0
2796,276.92869,0,0,0,68.672336,12.262555,0,0,19.993543,3.6757303,0,0,0,0
2797,276.9227,0,0,0,68.67085,12.26229,0,0,19.99311,3.6756508,0,0,0,0
2798,276.9167,0,0,0,68.669364,12.262024,0,0,19.992678,3.6755712,0,0,0,0
2799,276.91071,0,0,0,68.667879,12.261759,0,0,19.992245,3.6754917,0,0,0,0
2800,276.90472,0,0,0,68.666393,12.261494,0,0,19.991813,3.6754122,0,0,0,0
2801,276.89873,0,0,0,68.664907,12.261229,0,0,19.99138,3.6753327,0,0,0,0
2802,276.89274,0,0,0,68.663422,12.260963,0,0,19.990948,3.6752532,0,0,0,0
2803,276.88675,0,0,0,68.661936,12.260698,0,0,19.990515,3.6751736,0,0,0,0
2804,276.88076,0,0,0,68.66045,12.260433,0,0,19.990083,3.6750941,0,0,0,0
2805,276.87477,0,0,0,68.658965,12.260167,0,0,19.98965,3.6750146,0,0,0,0
2806,276.86878,0,0,0,68.657479,12.259902,0,0,19.989218,3.6749351,0,0,0,0
2807,276.86279,0,0,0,68.655993,12.259637,0,0,19.988785,3.6748556,0,0,0,0
2808,276.85679,0,0,0,68.654508,12.259372,0,0,19.988352,3.674776,0,0,0,0
2809,276.8508,0,0,0,68.653022,12.259106,0,0,19.98792,3.6746965,0,0,0,0
2810,276.84481,0,0,0,68.651537,12.258841,0,0,19.987487,3.674617,0,0,0,0
2811,276.83882,0,0,0,68.650051,12.258576,0,0,19.987055,3.6745375,0,0,0,0
2812,276.83283,0,0,0,68.648565,12.25831,0,0,19.986622,3.674458,0,0,0,0
2813,276.82684,0,0,0,68.64708,12.258045,0,0,19.98619,3.6743784,0,0,0,0
2814,276.82085,0,0,0,68.645594,12.25778,0,0,19.985757,3.6742989,0,0,0,0
2815,276.81486,0,0,0,68.644108,12.257515,0,0,19.985325,3.6742194,0,0,0,0
2816,276.80887,0,0,0,68.642623,12.257249,0,0,19.984892,3.6741399,0,0,0,0
2817,276.80287,0,0,0,68.641137,12.256984,0,0,19.98446,3.6740603,0,0,0,0
2818,276.79688,0,0,0,68.639651,12.256719,0,0,19.984027,3.6739808,0,0,0,0
2819,276.79089,0,0,0,68.638166,12.256453,0,0,19.983595,3.6739013,0,0,0,0
2820,276.7849,0,0,0,68.63668,12.256188,0,0,19.983162,3.6738218,0,0,0,0
2821,276.77891,0,0,0,68.635194,12.255923,0,0,19.982729,3.6737423,0,0,0,0
2822,276.77292,0,0,0,68.633709,12.255658,0,0,19.982297,3.6736627,0,0,0,0
2823,276.76693,0,0,0,68.632223,12.255392,0,0,19.981864,3.6735832,0,0,0,0
2824,276.76094,0,0,0,68.630737,12.255127,0,0,19.981432,3.6735037,0,0,0,0
2825,276.75495,0,0,0,68.629252,12.254862,0,0,19.980999,3.6734242,0,0,0,0
2826,276.74896,0,0,0,68.627766,12.254596,0,0,19.980567,3.6733447,0,0,0,0
2827,276.74296,0,0,0,68.62628,12.254331,0,0,19.980134,3.6732651,0,0,0,0
2828,276.73697,0,0,0,68.624795,12.254066,0,0,19.979702,3.6731856,0,0,0,0
2829,276.73098,0,0,0,68.623309,12.253801,0,0,19.979269,3.6731061,0,0,0,0
2830,276.72499,0,0,0,68.621824,12.253535,0,0,19.978837,3.6730266,0,0,0,0
2831,276.719,0,0,0,68.620338,12.25327,0,0,19.978404,3.6729471,0,0,0,0
2832,276.71301,0,0,0,68.618852,12.253005,0,0,19.977972,3.6728675,0,0,0,0
2833,276.70702,0,0,0,68.617367,12.252739,0,0,19.977539,3.672788,0,0,0,0
2834,276.70103,0,0,0,68.615881,12.252474,0,0,19.977106,3.6727085,0,0,0,0
2835,276.69504,0,0,0,68.614395,12.252209,0,0,19.976674,3.672629,0,0,0,0
2836,276.68904,0,0,0,68.61291,12.251944,0,0,19.976241,3.6725495,0,0,0,0
2837,276.68305,0,0,0,68.611424,12.251678,0,0,19.975809,3.6724699,0,0,0,0
2838,276.67706,0,0,0,68.609938,12.251413,0,0,19.975376,3.6723904,0,0,0,0
2839,276.67107,0,0,0,68.608453,12.251148,0,0,19.974944,3.6723109,0,0,0,0
2840,276.66508,0,0,0,68.606967,12.250882,0,0,19.974511,3.6722314,0,0,0,0
2841,276.65909,0,0,0,68.605481,12.250617,0,0,19.974079,3.6721519,0,0,0,0
2842,276.6531,0,0,0,68.603996,12.250352,0,0,19.973646,3.6720723,0,0,0,0
2843,276.64711,0,0,0,68.60251,12.250087,0,0,19.973214,3.6719928,0,0,0,0
2844,276.64112,0,0,0,68.601024,12.249821,0,0,19.972781,3.6719133,0,0,0,0
2845,276.63513,0,0,0,68.599539,12.249556,0,0,19.972349,3.6718338,0,0,0,0
2846,276.62913,0,0,0,68.598053,12.249291,0,0,19.971916,3.6717543,0,0,0,0
2847,276.62314,0,0,0,68.596567,12.249025,0,0,19.971483,3.6716747,0,0,0,0
2848,276.61715,0,0,0,68.595082,12.24876,0,0,19.971051,3.6715952,0,0,0,0
2849,276.61116,0,0,0,68.593596,12.248495,0,0,19.970618,3.6715157,0,0,0,0
2850,276.60517,0,0,0,68.59211,12.24823,0,0,19.970186,3.6714362,0,0,0,0
2851,276.59918,0,0,0,68.590625,12.247964,0,0,19.969753,3.6713567,0,0,0,0
2852,276.59319,0,0,0,68.589139,12.247699,0,0,19.969321,3.6712771,0,0,0,0
2853,276.5872,0,0,0,68.587654,12.247434,0,0,19.968888,3.6711976,0,0,0,0
2854,276.58121,0,0,0,68.586168,12.247168,0,0,19.968456,3.6711181,0,0,0,0
2855,276.57521,0,0,0,68.584682,12.246903,0,0,19.968023,3.6710386,0,0,0,0
2856,276.56922,0,0,0,68.583197,12.246638,0,0,19.967591,3.6709591,0,0,0,0
2857,276.56323,0,0,0,68.581711,12.246372,0,0,19.967158,3.6708795,0,0,0,0
2858,276.55724,0,0,0,68.580225,12.246107,0,0,19.966726,3.6708,0,0,0,0
2859,276.55125,0,0,0,68.57874,12.245842,0,0,19.966293,3.6707205,0,0,0,0
2860,276.54526,0,0,0,68.577254,12.245577,0,0,19.96586,3.670641,0,0,0,0
2861,276.53927,0,0,0,68.575768,12.245311,0,0,19.965428,3.6705615,0,0,0,0
2862,276.53328,0,0,0,68.574283,12.245046,0,0,19.964995,3.6704819,0,0,0,0
2863,276.52729,0,0,0,68.572797,12.244781,0,0,19.964563,3.6704024,0,0,0,0
2864,276.5213,0,0,0,68.571311,12.244515,0,0,19.96413,3.6703229,0,0,0,0
2865,276.5153,0,0,0,68.569826,12.24425,0,0,19.963698,3.6702434,0,0,0,0
2866,276.50931,0,0,0,68.56834,12.243985,0,0,19.963265,3.6701638,0,0,0,0
2867,276.50332,0,0,0,68.566854,12.24372,0,0,19.962833,3.6700843,0,0,0,0
2868,276.49733,0,0,0,68.565369,12.243454,0,0,19.9624,3.6700048,0,0,0,0
2869,276.49134,0,0,0,68.563883,12.243189,0,0,19.961968,3.6699253,0,0,0,0
2870,276.48535,0,0,0,68.562397,12.242924,0,0,19.961535,3.6698458,0,0,0,0
2871,276.47936,0,0,0,68.560912,12.242658,0,0,19.961103,3.6697662,0,0,0,0
2872,276.47337,0,0,0,68.559426,12.242393,0,0,19.96067,3.6696867,0,0,0,0
2873,276.46738,0,0,0,68.557941,12.242128,0,0,19.960237,3.6696072,0,0,0,0
2874,276.46138,0,0,0,68.556455,12.241863,0,0,19.959805,3.6695277,0,0,0,0
2875,276.45539,0,0,0,68.554969,12.241597,0,0,19.959372,3.6694482,0,0,0,0
2876,276.43574,0,0,0,68.550096,12.240727,0,0,19.957953,3.6691873,0,0,0,0
2877,276.41609,0,0,0,68.545222,12.239857,0,0,19.956535,3.6689264,0,0,0,0
2878,276.39643,0,0,0,68.540349,12.238987,0,0,19.955116,3.6686656,0,0,0,0
2879,276.37678,0,0,0,68.535475,12.238116,0,0,19.953697,3.6684047,0,0,0,0
2880,276.35713,0,0,0,68.530602,12.237246,0,0,19.952278,3.6681439,0,0,0,0
2881,276.33748,0,0,0,68.525728,12.236376,0,0,19.950859,3.667883,0,0,0,0
2882,276.31782,0,0,0,68.520854,12.235506,0,0,19.94944,3.6676222,0,0,0,0
2883,276.29817,0,0,0,68.515981,12.234635,0,0,19.948021,3.6673613,0,0,0,0
2884,276.27852,0,0,0,68.511107,12.233765,0,0,19.946602,3.6671004,0,0,0,0
2885,276.25886,0,0,0,68.506234,12.232895,0,0,19.945183,3.6668396,0,0,0,0
2886,276.23921,0,0,0,68.50136,12.232025,0,0,19.943764,3.6665787,0,0,0,0
2887,276.21956,0,0,0,68.496487,12.231154,0,0,19.942346,3.6663179,0,0,0,0
2888,276.1999,0,0,0,68.491613,12.230284,0,0,19.940927,3.666057,0,0,0,0
2889,276.18025,0,0,0,68.48674,12.229414,0,0,19.939508,3.6657961,0,0,0,0
2890,276.1606,0,0,0,68.481866,12.228544,0,0,19.938089,3.6655353,0,0,0,0
2891,276.14094,0,0,0,68.476993,12.227673,0,0,19.93667,3.6652744,0,0,0,0
2892,276.12129,0,0,0,68.472119,12.226803,0,0,19.935251,3.6650136,0,0,0,0
2893,276.10164,0,0,0,68.467246,12.225933,0,0,19.933832,3.6647527,0,0,0,0
2894,276.08199,0,0,0,68.462372,12.225063,0,0,19.932413,3.6644918,0,0,0,0
2895,276.06233,0,0,0,68.457498,12.224192,0,0,19.930994,3.664231,0,0,0,0
2896,276.04268,0,0,0,68.452625,12.223322,0,0,19.929575,3.6639701,0,0,0,0
2897,276.02303,0,0,0,68.447751,12.222452,0,0,19.928157,3.6637093,0,0,0,0
2898,276.00337,0,0,0,68.442878,12.221582,0,0,19.926738,3.6634484,0,0,0,0
2899,275.98372,0,0,0,68.438004,12.220711,0,0,19.925319,3.6631875,0,0,0,0
2900,275.96407,0,0,0,68.433131,12.219841,0,0,19.9239,3.6629267,0,0,0,0
2901,275.94441,0,0,0,68.428257,12.218971,0,0,19.922481,3.6626658,0,0,0,0
2902,275.92476,0,0,0,68.423384,12.218101,0,0,19.921062,3.662405,0,0,0,0
2903,275.90511,0,0,0,68.41851,12.21723,0,0,19.919643,3.6621441,0,0,0,0
2904,275.88545,0,0,0,68.413637,12.21636,0,0,19.918224,3.6618833,0,0,0,0
2905,275.8658,0,0,0,68.408763,12.21549,0,0,19.916805,3.6616224,0,0,0,0
2906,275.84615,0,0,0,68.40389,12.21462,0,0,19.915386,3.6613615,0,0,0,0
2907,275.8265,0,0,0,68.399016,12.213749,0,0,19.913968,3.6611007,0,0,0,0
2908,275.80684,0,0,0,68.394143,12.212879,0,0,19.912549,3.6608398,0,0,0,0
2909,275.78719,0,0,0,68.389269,12.212009,0,0,19.91113,3.660579,0,0,0,0
2910,275.76754,0,0,0,68.384395,12.211139,0,0,19.909711,3.6603181,0,0,0,0
2911,275.74788,0,0,0,68.379522,12.210268,0,0,19.908292,3.6600572,0,0,0,0
2912,275.72823,0,0,0,68.374648,12.209398,0,0,19.906873,3.6597964,0,0,0,0
2913,275.70858,0,0,0,68.369775,12.208528,0,0,19.905454,3.6595355,0,0,0,0
2914,275.68892,0,0,0,68.364901,12.207658,0,0,19.904035,3.6592747,0,0,0,0
2915,275.66927,0,0,0,68.360028,12.206787,0,0,19.902616,3.6590138,0,0,0,0
2916,275.64962,0,0,0,68.355154,12.205917,0,0,19.901197,3.6587529,0,0,0,0
2917,275.62996,0,0,0,68.350281,12.205047,0,0,19.899779,3.6584921,0,0,0,0
2918,275.61031,0,0,0,68.345407,12.204177,0,0,19.89836,3.6582312,0,0,0,0
2919,275.59066,0,0,0,68.340534,12.203306,0,0,19.896941,3.6579704,0,0,0,0
2920,275.57101,0,0,0,68.33566,12.202436,0,0,19.895522,3.6577095,0,0,0,0
2921,275.55135,0,0,0,68.330787,12.201566,0,0,19.894103,3.6574486,0,0,0,0
2922,275.5317,0,0,0,68.325913,12.200696,0,0,19.892684,3.6571878,0,0,0,0
2923,275.51205,0,0,0,68.321039,12.199825,0,0,19.891265,3.6569269,0,0,0,0
2924,275.49239,0,0,0,68.316166,12.198955,0,0,19.889846,3.6566661,0,0,0,0
2925,275.47274,0,0,0,68.311292,12.198085,0,0,19.888427,3.6564052,0,0,0,0
2926,275.45309,0,0,0,68.306419,12.197215,0,0,19.887008,3.6561444,0,0,0,0
2927,275.43343,0,0,0,68.301545,12.196344,0,0,19.88559,3.6558835,0,0,0,0
2928,275.41378,0,0,0,68.296672,12.195474,0,0,19.884171,3.6556226,0,0,0,0
2929,275.39413,0,0,0,68.291798,12.194604,0,0,19.882752,3.6553618,0,0,0,0
2930,275.37447,0,0,0,68.286925,12.193734,0,0,19.881333,3.6551009,0,0,0,0
2931,275.35482,0,0,0,68.282051,12.192863,0,0,19.879914,3.6548401,0,0,0,0
2932,275.33517,0,0,0,68.277178,12.191993,0,0,19.878495,3.6545792,0,0,0,0
2933,275.31552,0,0,0,68.272304,12.191123,0,0,19.877076,3.6543183,0,0,0,0
2934,275.29586,0,0,0,68.267431,12.190253,0,0,19.875657,3.6540575,0,0,0,0
2935,275.27621,0,0,0,68.262557,12.189382,0,0,19.874238,3.6537966,0,0,0,0
2936,275.25656,0,0,0,68.257683,12.188512,0,0,19.872819,3.6535358,0,0,0,0
2937,275.2369,0,0,0,68.25281,12.187642,0,0,19.871401,3.6532749,0,0,0,0
2938,275.21725,0,0,0,68.247936,12.186772,0,0,19.869982,3.653014,0,0,0,0
2939,275.1976,0,0,0,68.243063,12.185901,0,0,19.868563,3.6527532,0,0,0,0
2940,275.17794,0,0,0,68.238189,12.185031,0,0,19.867144,3.6524923,0,0,0,0
2941,275.15829,0,0,0,68.233316,12.184161,0,0,19.865725,3.6522315,0,0,0,0
2942,275.13864,0,0,0,68.228442,12.183291,0,0,19.864306,3.6519706,0,0,0,0
2943,275.11899,0,0,0,68.223569,12.18242,0,0,19.862887,3.6517097,0,0,0,0
2944,275.09933,0,0,0,68.218695,12.18155,0,0,19.861468,3.6514489,0,0,0,0
2945,275.07968,0,0,0,68.213822,12.18068,0,0,19.860049,3.651188,0,0,0,0
