Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa)
1619,136.43804,0,0,0,0,0,0,0,0,7.9020663,7.4687259,3.2111649,0,0,0,0,0,0,0,0,0,11.07185,28.229117,28.599838,7.073932,0,0,0,0,0,0,0,10.436422,13.710291,53.650595,78.462842,19.452483,0,0,0,0,0,0,0,0,5.6011666,15.985522,16.910156,10.048863,0,0,0,0,0,0,0,0,0,1.7527862,2.6381608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,136.43098,0,0,0,0,0,0,0,0,7.9016577,7.4683397,3.2109988,0,0,0,0,0,0,0,0,0,11.071277,28.227658,28.598359,7.0735663,0,0,0,0,0,0,0,10.435883,13.709582,53.647821,78.458786,19.451478,0,0,0,0,0,0,0,0,5.600877,15.984695,16.909281,10.048344,0,0,0,0,0,0,0,0,0,1.7526955,2.6380244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,136.42393,0,0,0,0,0,0,0,0,7.9012492,7.4679536,3.2108328,0,0,0,0,0,0,0,0,0,11.070705,28.226198,28.59688,7.0732005,0,0,0,0,0,0,0,10.435343,13.708873,53.645048,78.454729,19.450472,0,0,0,0,0,0,0,0,5.6005874,15.983869,16.908407,10.047824,0,0,0,0,0,0,0,0,0,1.7526049,2.637888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,136.41688,0,0,0,0,0,0,0,0,7.9008406,7.4675674,3.2106668,0,0,0,0,0,0,0,0,0,11.070133,28.224739,28.595402,7.0728348,0,0,0,0,0,0,0,10.434803,13.708164,53.642274,78.450672,19.449466,0,0,0,0,0,0,0,0,5.6002978,15.983042,16.907533,10.047305,0,0,0,0,0,0,0,0,0,1.7525143,2.6377516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,136.40982,0,0,0,0,0,0,0,0,7.900432,7.4671813,3.2105008,0,0,0,0,0,0,0,0,0,11.06956,28.223279,28.593923,7.072469,0,0,0,0,0,0,0,10.434264,13.707455,53.6395,78.446615,19.44846,0,0,0,0,0,0,0,0,5.6000082,15.982216,16.906659,10.046785,0,0,0,0,0,0,0,0,0,1.7524237,2.6376152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,136.40277,0,0,0,0,0,0,0,0,7.9000235,7.4667951,3.2103347,0,0,0,0,0,0,0,0,0,11.068988,28.22182,28.592444,7.0721033,0,0,0,0,0,0,0,10.433724,13.706746,53.636726,78.442559,19.447455,0,0,0,0,0,0,0,0,5.5997186,15.981389,16.905784,10.046265,0,0,0,0,0,0,0,0,0,1.752333,2.6374788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,136.39571,0,0,0,0,0,0,0,0,7.8996149,7.466409,3.2101687,0,0,0,0,0,0,0,0,0,11.068415,28.22036,28.590965,7.0717375,0,0,0,0,0,0,0,10.433185,13.706037,53.633952,78.438502,19.446449,0,0,0,0,0,0,0,0,5.599429,15.980563,16.90491,10.045746,0,0,0,0,0,0,0,0,0,1.7522424,2.6373424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,136.38866,0,0,0,0,0,0,0,0,7.8992064,7.4660228,3.2100027,0,0,0,0,0,0,0,0,0,11.067843,28.2189,28.589487,7.0713718,0,0,0,0,0,0,0,10.432645,13.705328,53.631178,78.434445,19.445443,0,0,0,0,0,0,0,0,5.5991394,15.979736,16.904036,10.045226,0,0,0,0,0,0,0,0,0,1.7521518,2.637206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,136.3816,0,0,0,0,0,0,0,0,7.8987978,7.4656367,3.2098367,0,0,0,0,0,0,0,0,0,11.06727,28.217441,28.588008,7.0710061,0,0,0,0,0,0,0,10.432105,13.70462,53.628404,78.430388,19.444437,0,0,0,0,0,0,0,0,5.5988498,15.97891,16.903161,10.044707,0,0,0,0,0,0,0,0,0,1.7520612,2.6370696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,136.37455,0,0,0,0,0,0,0,0,7.8983892,7.4652505,3.2096706,0,0,0,0,0,0,0,0,0,11.066698,28.215981,28.586529,7.0706403,0,0,0,0,0,0,0,10.431566,13.703911,53.62563,78.426332,19.443432,0,0,0,0,0,0,0,0,5.5985602,15.978083,16.902287,10.044187,0,0,0,0,0,0,0,0,0,1.7519706,2.6369332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,136.3675,0,0,0,0,0,0,0,0,7.8979807,7.4648643,3.2095046,0,0,0,0,0,0,0,0,0,11.066125,28.214522,28.585051,7.0702746,0,0,0,0,0,0,0,10.431026,13.703202,53.622856,78.422275,19.442426,0,0,0,0,0,0,0,0,5.5982706,15.977257,16.901413,10.043668,0,0,0,0,0,0,0,0,0,1.7518799,2.6367968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,136.36044,0,0,0,0,0,0,0,0,7.8975721,7.4644782,3.2093386,0,0,0,0,0,0,0,0,0,11.065553,28.213062,28.583572,7.0699088,0,0,0,0,0,0,0,10.430487,13.702493,53.620083,78.418218,19.44142,0,0,0,0,0,0,0,0,5.597981,15.97643,16.900538,10.043148,0,0,0,0,0,0,0,0,0,1.7517893,2.6366604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,136.35339,0,0,0,0,0,0,0,0,7.8971636,7.464092,3.2091726,0,0,0,0,0,0,0,0,0,11.064981,28.211603,28.582093,7.0695431,0,0,0,0,0,0,0,10.429947,13.701784,53.617309,78.414161,19.440414,0,0,0,0,0,0,0,0,5.5976914,15.975604,16.899664,10.042629,0,0,0,0,0,0,0,0,0,1.7516987,2.636524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,136.34633,0,0,0,0,0,0,0,0,7.896755,7.4637059,3.2090065,0,0,0,0,0,0,0,0,0,11.064408,28.210143,28.580615,7.0691773,0,0,0,0,0,0,0,10.429407,13.701075,53.614535,78.410105,19.439409,0,0,0,0,0,0,0,0,5.5974018,15.974777,16.89879,10.042109,0,0,0,0,0,0,0,0,0,1.7516081,2.6363876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,136.33928,0,0,0,0,0,0,0,0,7.8963464,7.4633197,3.2088405,0,0,0,0,0,0,0,0,0,11.063836,28.208684,28.579136,7.0688116,0,0,0,0,0,0,0,10.428868,13.700366,53.611761,78.406048,19.438403,0,0,0,0,0,0,0,0,5.5971122,15.973951,16.897916,10.041589,0,0,0,0,0,0,0,0,0,1.7515174,2.6362512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,136.33222,0,0,0,0,0,0,0,0,7.8959379,7.4629336,3.2086745,0,0,0,0,0,0,0,0,0,11.063263,28.207224,28.577657,7.0684459,0,0,0,0,0,0,0,10.428328,13.699658,53.608987,78.401991,19.437397,0,0,0,0,0,0,0,0,5.5968226,15.973124,16.897041,10.04107,0,0,0,0,0,0,0,0,0,1.7514268,2.6361148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,136.32517,0,0,0,0,0,0,0,0,7.8955293,7.4625474,3.2085084,0,0,0,0,0,0,0,0,0,11.062691,28.205765,28.576178,7.0680801,0,0,0,0,0,0,0,10.427789,13.698949,53.606213,78.397934,19.436391,0,0,0,0,0,0,0,0,5.596533,15.972298,16.896167,10.04055,0,0,0,0,0,0,0,0,0,1.7513362,2.6359784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,136.31812,0,0,0,0,0,0,0,0,7.8951208,7.4621613,3.2083424,0,0,0,0,0,0,0,0,0,11.062118,28.204305,28.5747,7.0677144,0,0,0,0,0,0,0,10.427249,13.69824,53.603439,78.393878,19.435386,0,0,0,0,0,0,0,0,5.5962434,15.971471,16.895293,10.040031,0,0,0,0,0,0,0,0,0,1.7512456,2.635842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,136.31106,0,0,0,0,0,0,0,0,7.8947122,7.4617751,3.2081764,0,0,0,0,0,0,0,0,0,11.061546,28.202846,28.573221,7.0673486,0,0,0,0,0,0,0,10.426709,13.697531,53.600665,78.389821,19.43438,0,0,0,0,0,0,0,0,5.5959538,15.970645,16.894418,10.039511,0,0,0,0,0,0,0,0,0,1.7511549,2.6357056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,136.30401,0,0,0,0,0,0,0,0,7.8943036,7.4613889,3.2080104,0,0,0,0,0,0,0,0,0,11.060973,28.201386,28.571742,7.0669829,0,0,0,0,0,0,0,10.42617,13.696822,53.597891,78.385764,19.433374,0,0,0,0,0,0,0,0,5.5956642,15.969818,16.893544,10.038992,0,0,0,0,0,0,0,0,0,1.7510643,2.6355692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,136.29695,0,0,0,0,0,0,0,0,7.8938951,7.4610028,3.2078443,0,0,0,0,0,0,0,0,0,11.060401,28.199927,28.570264,7.0666171,0,0,0,0,0,0,0,10.42563,13.696113,53.595118,78.381707,19.432368,0,0,0,0,0,0,0,0,5.5953746,15.968992,16.89267,10.038472,0,0,0,0,0,0,0,0,0,1.7509737,2.6354328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,136.2899,0,0,0,0,0,0,0,0,7.8934865,7.4606166,3.2076783,0,0,0,0,0,0,0,0,0,11.059829,28.198467,28.568785,7.0662514,0,0,0,0,0,0,0,10.425091,13.695404,53.592344,78.377651,19.431363,0,0,0,0,0,0,0,0,5.595085,15.968165,16.891795,10.037953,0,0,0,0,0,0,0,0,0,1.7508831,2.6352964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,136.28284,0,0,0,0,0,0,0,0,7.893078,7.4602305,3.2075123,0,0,0,0,0,0,0,0,0,11.059256,28.197008,28.567306,7.0658857,0,0,0,0,0,0,0,10.424551,13.694696,53.58957,78.373594,19.430357,0,0,0,0,0,0,0,0,5.5947954,15.967339,16.890921,10.037433,0,0,0,0,0,0,0,0,0,1.7507924,2.63516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,136.27579,0,0,0,0,0,0,0,0,7.8926694,7.4598443,3.2073463,0,0,0,0,0,0,0,0,0,11.058684,28.195548,28.565828,7.0655199,0,0,0,0,0,0,0,10.424011,13.693987,53.586796,78.369537,19.429351,0,0,0,0,0,0,0,0,5.5945058,15.966512,16.890047,10.036913,0,0,0,0,0,0,0,0,0,1.7507018,2.6350236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,136.26874,0,0,0,0,0,0,0,0,7.8922608,7.4594582,3.2071802,0,0,0,0,0,0,0,0,0,11.058111,28.194089,28.564349,7.0651542,0,0,0,0,0,0,0,10.423472,13.693278,53.584022,78.36548,19.428345,0,0,0,0,0,0,0,0,5.5942162,15.965686,16.889172,10.036394,0,0,0,0,0,0,0,0,0,1.7506112,2.6348872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,136.26168,0,0,0,0,0,0,0,0,7.8918523,7.459072,3.2070142,0,0,0,0,0,0,0,0,0,11.057539,28.192629,28.56287,7.0647884,0,0,0,0,0,0,0,10.422932,13.692569,53.581248,78.361424,19.42734,0,0,0,0,0,0,0,0,5.5939266,15.964859,16.888298,10.035874,0,0,0,0,0,0,0,0,0,1.7505206,2.6347508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,136.25463,0,0,0,0,0,0,0,0,7.8914437,7.4586859,3.2068482,0,0,0,0,0,0,0,0,0,11.056966,28.191169,28.561392,7.0644227,0,0,0,0,0,0,0,10.422393,13.69186,53.578474,78.357367,19.426334,0,0,0,0,0,0,0,0,5.5936371,15.964033,16.887424,10.035355,0,0,0,0,0,0,0,0,0,1.7504299,2.6346144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,136.24757,0,0,0,0,0,0,0,0,7.8910352,7.4582997,3.2066822,0,0,0,0,0,0,0,0,0,11.056394,28.18971,28.559913,7.0640569,0,0,0,0,0,0,0,10.421853,13.691151,53.5757,78.35331,19.425328,0,0,0,0,0,0,0,0,5.5933475,15.963206,16.88655,10.034835,0,0,0,0,0,0,0,0,0,1.7503393,2.634478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,136.24052,0,0,0,0,0,0,0,0,7.8906266,7.4579136,3.2065161,0,0,0,0,0,0,0,0,0,11.055821,28.18825,28.558434,7.0636912,0,0,0,0,0,0,0,10.421313,13.690442,53.572926,78.349253,19.424322,0,0,0,0,0,0,0,0,5.5930579,15.96238,16.885675,10.034316,0,0,0,0,0,0,0,0,0,1.7502487,2.6343416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,136.23346,0,0,0,0,0,0,0,0,7.890218,7.4575274,3.2063501,0,0,0,0,0,0,0,0,0,11.055249,28.186791,28.556955,7.0633255,0,0,0,0,0,0,0,10.420774,13.689734,53.570152,78.345196,19.423317,0,0,0,0,0,0,0,0,5.5927683,15.961553,16.884801,10.033796,0,0,0,0,0,0,0,0,0,1.7501581,2.6342052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,136.22641,0,0,0,0,0,0,0,0,7.8898095,7.4571412,3.2061841,0,0,0,0,0,0,0,0,0,11.054677,28.185331,28.555477,7.0629597,0,0,0,0,0,0,0,10.420234,13.689025,53.567379,78.34114,19.422311,0,0,0,0,0,0,0,0,5.5924787,15.960727,16.883927,10.033277,0,0,0,0,0,0,0,0,0,1.7500674,2.6340688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,136.21936,0,0,0,0,0,0,0,0,7.8894009,7.4567551,3.2060181,0,0,0,0,0,0,0,0,0,11.054104,28.183872,28.553998,7.062594,0,0,0,0,0,0,0,10.419695,13.688316,53.564605,78.337083,19.421305,0,0,0,0,0,0,0,0,5.5921891,15.9599,16.883052,10.032757,0,0,0,0,0,0,0,0,0,1.7499768,2.6339324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,136.2123,0,0,0,0,0,0,0,0,7.8889924,7.4563689,3.205852,0,0,0,0,0,0,0,0,0,11.053532,28.182412,28.552519,7.0622282,0,0,0,0,0,0,0,10.419155,13.687607,53.561831,78.333026,19.420299,0,0,0,0,0,0,0,0,5.5918995,15.959074,16.882178,10.032237,0,0,0,0,0,0,0,0,0,1.7498862,2.633796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,136.20525,0,0,0,0,0,0,0,0,7.8885838,7.4559828,3.205686,0,0,0,0,0,0,0,0,0,11.052959,28.180953,28.551041,7.0618625,0,0,0,0,0,0,0,10.418616,13.686898,53.559057,78.328969,19.419294,0,0,0,0,0,0,0,0,5.5916099,15.958247,16.881304,10.031718,0,0,0,0,0,0,0,0,0,1.7497956,2.6336596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,136.19819,0,0,0,0,0,0,0,0,7.8881752,7.4555966,3.20552,0,0,0,0,0,0,0,0,0,11.052387,28.179493,28.549562,7.0614967,0,0,0,0,0,0,0,10.418076,13.686189,53.556283,78.324913,19.418288,0,0,0,0,0,0,0,0,5.5913203,15.957421,16.880429,10.031198,0,0,0,0,0,0,0,0,0,1.7497049,2.6335232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,136.19114,0,0,0,0,0,0,0,0,7.8877667,7.4552105,3.2053539,0,0,0,0,0,0,0,0,0,11.051814,28.178034,28.548083,7.061131,0,0,0,0,0,0,0,10.417536,13.68548,53.553509,78.320856,19.417282,0,0,0,0,0,0,0,0,5.5910307,15.956594,16.879555,10.030679,0,0,0,0,0,0,0,0,0,1.7496143,2.6333868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,136.18409,0,0,0,0,0,0,0,0,7.8873581,7.4548243,3.2051879,0,0,0,0,0,0,0,0,0,11.051242,28.176574,28.546605,7.0607653,0,0,0,0,0,0,0,10.416997,13.684771,53.550735,78.316799,19.416276,0,0,0,0,0,0,0,0,5.5907411,15.955768,16.878681,10.030159,0,0,0,0,0,0,0,0,0,1.7495237,2.6332504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,136.17703,0,0,0,0,0,0,0,0,7.8869496,7.4544382,3.2050219,0,0,0,0,0,0,0,0,0,11.050669,28.175115,28.545126,7.0603995,0,0,0,0,0,0,0,10.416457,13.684063,53.547961,78.312742,19.415271,0,0,0,0,0,0,0,0,5.5904515,15.954941,16.877807,10.02964,0,0,0,0,0,0,0,0,0,1.7494331,2.633114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,136.16998,0,0,0,0,0,0,0,0,7.886541,7.454052,3.2048559,0,0,0,0,0,0,0,0,0,11.050097,28.173655,28.543647,7.0600338,0,0,0,0,0,0,0,10.415918,13.683354,53.545187,78.308686,19.414265,0,0,0,0,0,0,0,0,5.5901619,15.954115,16.876932,10.02912,0,0,0,0,0,0,0,0,0,1.7493425,2.6329776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,136.16292,0,0,0,0,0,0,0,0,7.8861324,7.4536659,3.2046898,0,0,0,0,0,0,0,0,0,11.049525,28.172196,28.542169,7.059668,0,0,0,0,0,0,0,10.415378,13.682645,53.542414,78.304629,19.413259,0,0,0,0,0,0,0,0,5.5898723,15.953288,16.876058,10.028601,0,0,0,0,0,0,0,0,0,1.7492518,2.6328412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,136.15587,0,0,0,0,0,0,0,0,7.8857239,7.4532797,3.2045238,0,0,0,0,0,0,0,0,0,11.048952,28.170736,28.54069,7.0593023,0,0,0,0,0,0,0,10.414838,13.681936,53.53964,78.300572,19.412253,0,0,0,0,0,0,0,0,5.5895827,15.952462,16.875184,10.028081,0,0,0,0,0,0,0,0,0,1.7491612,2.6327048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,136.14881,0,0,0,0,0,0,0,0,7.8853153,7.4528935,3.2043578,0,0,0,0,0,0,0,0,0,11.04838,28.169277,28.539211,7.0589365,0,0,0,0,0,0,0,10.414299,13.681227,53.536866,78.296515,19.411248,0,0,0,0,0,0,0,0,5.5892931,15.951635,16.874309,10.027561,0,0,0,0,0,0,0,0,0,1.7490706,2.6325684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,136.14176,0,0,0,0,0,0,0,0,7.8849068,7.4525074,3.2041918,0,0,0,0,0,0,0,0,0,11.047807,28.167817,28.537732,7.0585708,0,0,0,0,0,0,0,10.413759,13.680518,53.534092,78.292459,19.410242,0,0,0,0,0,0,0,0,5.5890035,15.950809,16.873435,10.027042,0,0,0,0,0,0,0,0,0,1.74898,2.632432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,136.13471,0,0,0,0,0,0,0,0,7.8844982,7.4521212,3.2040257,0,0,0,0,0,0,0,0,0,11.047235,28.166357,28.536254,7.0582051,0,0,0,0,0,0,0,10.41322,13.679809,53.531318,78.288402,19.409236,0,0,0,0,0,0,0,0,5.5887139,15.949982,16.872561,10.026522,0,0,0,0,0,0,0,0,0,1.7488893,2.6322956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,136.12765,0,0,0,0,0,0,0,0,7.8840896,7.4517351,3.2038597,0,0,0,0,0,0,0,0,0,11.046662,28.164898,28.534775,7.0578393,0,0,0,0,0,0,0,10.41268,13.679101,53.528544,78.284345,19.40823,0,0,0,0,0,0,0,0,5.5884243,15.949156,16.871686,10.026003,0,0,0,0,0,0,0,0,0,1.7487987,2.6321592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,136.1206,0,0,0,0,0,0,0,0,7.8836811,7.4513489,3.2036937,0,0,0,0,0,0,0,0,0,11.04609,28.163438,28.533296,7.0574736,0,0,0,0,0,0,0,10.41214,13.678392,53.52577,78.280288,19.407225,0,0,0,0,0,0,0,0,5.5881347,15.948329,16.870812,10.025483,0,0,0,0,0,0,0,0,0,1.7487081,2.6320228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
