Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa) 
2814,129.98594,16.019684,12.014877,11.077183,9.3151969,39.285979,12.748523,12.965605,11.358308,10.926245,13.018842,37.670745,47.745802,12.338132,9.7373761,7.9989862,5.6113814,6.3388291,10.289093,12.235053,8.891118,9.7376854,12.042681,6.1318826,5.4636254,5.3490596,6.1369805,5.8583043,7.7756677,13.343343,10.180921,8.624085,6.805533,6.1075467,8.7412498,9.5372169,16.266067,14.819529,13.882734,10.856117,10.149221,10.720895,11.151365
2815,129.96037,16.016534,12.012514,11.075004,9.3133648,39.278252,12.746016,12.963055,11.356074,10.924096,13.016281,37.663336,47.736412,12.335705,9.735461,7.997413,5.6102778,6.3375823,10.28707,12.232646,8.8893693,9.7357702,12.040313,6.1306765,5.4625508,5.3480076,6.1357735,5.8571521,7.7741384,13.340718,10.178918,8.6223888,6.8041945,6.1063455,8.7395306,9.5353411,16.262868,14.816614,13.880003,10.853982,10.147225,10.718787,11.149172
2816,129.9348,16.013383,12.010151,11.072826,9.3115327,39.270525,12.743508,12.960504,11.35384,10.921947,13.013721,37.655927,47.727021,12.333278,9.7335458,7.9958397,5.6091741,6.3363356,10.285046,12.23024,8.8876206,9.733855,12.037944,6.1294705,5.4614762,5.3469555,6.1345664,5.8559999,7.7726091,13.338094,10.176916,8.6206926,6.802856,6.1051442,8.7378113,9.5334654,16.259669,14.8137,13.877273,10.851847,10.145229,10.716678,11.146978
2817,129.90924,16.010232,12.007788,11.070647,9.3097006,39.262798,12.741001,12.957954,11.351606,10.919798,13.01116,37.648518,47.717631,12.330852,9.7316307,7.9942665,5.6080705,6.3350889,10.283023,12.227834,8.8858719,9.7319398,12.035575,6.1282645,5.4604016,5.3459035,6.1333594,5.8548476,7.7710798,13.33547,10.174914,8.6189964,6.8015175,6.103943,8.7360921,9.5315896,16.256469,14.810785,13.874542,10.849712,10.143232,10.714569,11.144785
2818,129.88367,16.007081,12.005425,11.068468,9.3078685,39.255071,12.738494,12.955404,11.349372,10.917649,13.0086,37.641109,47.70824,12.328425,9.7297155,7.9926933,5.6069668,6.3338422,10.280999,12.225427,8.8841232,9.7300246,12.033207,6.1270585,5.4593271,5.3448514,6.1321524,5.8536954,7.7695504,13.332845,10.172911,8.6173002,6.800179,6.1027418,8.7343729,9.5297138,16.25327,14.80787,13.871812,10.847576,10.141236,10.712461,11.142592
2819,129.85811,16.00393,12.003062,11.06629,9.3060364,39.247345,12.735986,12.952854,11.347138,10.9155,13.006039,37.6337,47.698849,12.325998,9.7278004,7.99112,5.6058632,6.3325954,10.278975,12.223021,8.8823745,9.7281094,12.030838,6.1258525,5.4582525,5.3437993,6.1309454,5.8525432,7.7680211,13.330221,10.170909,8.615604,6.7988405,6.1015405,8.7326536,9.527838,16.250071,14.804956,13.869081,10.845441,10.13924,10.710352,11.140398
2820,129.83254,16.00078,12.000699,11.064111,9.3042042,39.239618,12.733479,12.950304,11.344904,10.913351,13.003479,37.626291,47.689459,12.323572,9.7258852,7.9895468,5.6047595,6.3313487,10.276952,12.220614,8.8806258,9.7261941,12.02847,6.1246464,5.4571779,5.3427473,6.1297383,5.851391,7.7664918,13.327596,10.168906,8.6139078,6.797502,6.1003393,8.7309344,9.5259622,16.246872,14.802041,13.866351,10.843306,10.137244,10.708244,11.138205
2821,129.80698,15.997629,11.998336,11.061932,9.3023721,39.231891,12.730971,12.947754,11.34267,10.911202,13.000918,37.618882,47.680068,12.321145,9.7239701,7.9879735,5.6036559,6.330102,10.274928,12.218208,8.8788771,9.7242789,12.026101,6.1234404,5.4561033,5.3416952,6.1285313,5.8502388,7.7649625,13.324972,10.166904,8.6122117,6.7961634,6.0991381,8.7292152,9.5240865,16.243672,14.799126,13.86362,10.841171,10.135248,10.706135,11.136012
2822,129.78141,15.994478,11.995973,11.059754,9.30054,39.224164,12.728464,12.945204,11.340436,10.909053,12.998358,37.611473,47.670677,12.318718,9.7220549,7.9864003,5.6025522,6.3288553,10.272904,12.215802,8.8771284,9.7223637,12.023733,6.1222344,5.4550287,5.3406432,6.1273243,5.8490866,7.7634332,13.322348,10.164902,8.6105155,6.7948249,6.0979368,8.727496,9.5222107,16.240473,14.796212,13.86089,10.839036,10.133252,10.704027,11.133819
2823,129.75585,15.991327,11.99361,11.057575,9.2987079,39.216438,12.725957,12.942654,11.338202,10.906904,12.995797,37.604064,47.661287,12.316292,9.7201398,7.984827,5.6014486,6.3276086,10.270881,12.213395,8.8753796,9.7204485,12.021364,6.1210284,5.4539541,5.3395911,6.1261173,5.8479344,7.7619038,13.319723,10.162899,8.6088193,6.7934864,6.0967356,8.7257767,9.5203349,16.237274,14.793297,13.858159,10.836901,10.131256,10.701918,11.131625
2824,129.73028,15.988177,11.991246,11.055396,9.2968758,39.208711,12.723449,12.940104,11.335968,10.904755,12.993236,37.596655,47.651896,12.313865,9.7182246,7.9832538,5.6003449,6.3263618,10.268857,12.210989,8.8736309,9.7185333,12.018996,6.1198224,5.4528795,5.3385391,6.1249103,5.8467822,7.7603745,13.317099,10.160897,8.6071231,6.7921479,6.0955344,8.7240575,9.5184591,16.234075,14.790382,13.855429,10.834765,10.129259,10.699809,11.129432
2825,129.70471,15.985026,11.988883,11.053218,9.2950437,39.200984,12.720942,12.937554,11.333734,10.902606,12.990676,37.589245,47.642505,12.311438,9.7163095,7.9816806,5.5992413,6.3251151,10.266833,12.208582,8.8718822,9.7166181,12.016627,6.1186163,5.451805,5.337487,6.1237032,5.8456299,7.7588452,13.314475,10.158895,8.6054269,6.7908094,6.0943331,8.7223383,9.5165833,16.230876,14.787467,13.852698,10.83263,10.127263,10.697701,11.127239
2826,129.67915,15.981875,11.98652,11.051039,9.2932115,39.193257,12.718435,12.935004,11.3315,10.900457,12.988115,37.581836,47.633115,12.309012,9.7143943,7.9801073,5.5981376,6.3238684,10.26481,12.206176,8.8701335,9.7147029,12.014258,6.1174103,5.4507304,5.336435,6.1224962,5.8444777,7.7573159,13.31185,10.156892,8.6037307,6.7894709,6.0931319,8.720619,9.5147075,16.227676,14.784553,13.849968,10.830495,10.125267,10.695592,11.125046
2827,129.65358,15.978724,11.984157,11.04886,9.2913794,39.185531,12.715927,12.932454,11.329266,10.898308,12.985555,37.574427,47.623724,12.306585,9.7124792,7.9785341,5.597034,6.3226217,10.262786,12.20377,8.8683848,9.7127877,12.01189,6.1162043,5.4496558,5.3353829,6.1212892,5.8433255,7.7557866,13.309226,10.15489,8.6020345,6.7881324,6.0919307,8.7188998,9.5128318,16.224477,14.781638,13.847238,10.82836,10.123271,10.693484,11.122852
2828,129.62802,15.975574,11.981794,11.046682,9.2895473,39.177804,12.71342,12.929904,11.327032,10.896159,12.982994,37.567018,47.614333,12.304158,9.710564,7.9769608,5.5959303,6.3213749,10.260762,12.201363,8.8666361,9.7108725,12.009521,6.1149983,5.4485812,5.3343309,6.1200822,5.8421733,7.7542572,13.306601,10.152887,8.6003384,6.7867939,6.0907294,8.7171806,9.510956,16.221278,14.778723,13.844507,10.826225,10.121275,10.691375,11.120659
2829,129.60245,15.972423,11.979431,11.044503,9.2877152,39.170077,12.710912,12.927353,11.324798,10.89401,12.980434,37.559609,47.604943,12.301732,9.7086489,7.9753876,5.5948267,6.3201282,10.258739,12.198957,8.8648874,9.7089573,12.007153,6.1137923,5.4475066,5.3332788,6.1188751,5.8410211,7.7527279,13.303977,10.150885,8.5986422,6.7854553,6.0895282,8.7154613,9.5090802,16.218079,14.775809,13.841777,10.824089,10.119279,10.689266,11.118466
2830,129.57689,15.969272,11.977068,11.042324,9.2858831,39.16235,12.708405,12.924803,11.322564,10.891861,12.977873,37.5522,47.595552,12.299305,9.7067337,7.9738143,5.593723,6.3188815,10.256715,12.19655,8.8631387,9.707042,12.004784,6.1125862,5.446432,5.3322267,6.1176681,5.8398689,7.7511986,13.301353,10.148883,8.596946,6.7841168,6.088327,8.7137421,9.5072044,16.21488,14.772894,13.839046,10.821954,10.117282,10.687158,11.116273
2831,129.55132,15.966121,11.974705,11.040146,9.284051,39.154623,12.705898,12.922253,11.32033,10.889712,12.975313,37.544791,47.586161,12.296878,9.7048186,7.9722411,5.5926194,6.3176348,10.254691,12.194144,8.86139,9.7051268,12.002416,6.1113802,5.4453574,5.3311747,6.1164611,5.8387167,7.7496693,13.298728,10.14688,8.5952498,6.7827783,6.0871257,8.7120229,9.5053286,16.21168,14.769979,13.836316,10.819819,10.115286,10.685049,11.114079
2832,129.52575,15.962971,11.972342,11.037967,9.2822189,39.146897,12.70339,12.919703,11.318096,10.887563,12.972752,37.537382,47.576771,12.294452,9.7029034,7.9706679,5.5915157,6.3163881,10.252668,12.191738,8.8596413,9.7032116,12.000047,6.1101742,5.4442828,5.3301226,6.1152541,5.8375645,7.74814,13.296104,10.144878,8.5935536,6.7814398,6.0859245,8.7103036,9.5034528,16.208481,14.767064,13.833585,10.817684,10.11329,10.682941,11.111886
2833,129.50019,15.95982,11.969979,11.035788,9.2803867,39.13917,12.700883,12.917153,11.315862,10.885414,12.970191,37.529973,47.56738,12.292025,9.7009883,7.9690946,5.5904121,6.3151413,10.250644,12.189331,8.8578926,9.7012964,11.997679,6.1089682,5.4432083,5.3290706,6.1140471,5.8364122,7.7466106,13.29348,10.142875,8.5918574,6.7801013,6.0847232,8.7085844,9.5015771,16.205282,14.76415,13.830855,10.815549,10.111294,10.680832,11.109693
2834,129.47462,15.956669,11.967616,11.03361,9.2785546,39.131443,12.698375,12.914603,11.313628,10.883265,12.967631,37.522564,47.557989,12.289598,9.6990731,7.9675214,5.5893085,6.3138946,10.24862,12.186925,8.8561439,9.6993812,11.99531,6.1077622,5.4421337,5.3280185,6.11284,5.83526,7.7450813,13.290855,10.140873,8.5901612,6.7787628,6.083522,8.7068652,9.4997013,16.202083,14.761235,13.828124,10.813414,10.109298,10.678723,11.1075
2835,129.44906,15.953518,11.965253,11.031431,9.2767225,39.123716,12.695868,12.912053,11.311394,10.881116,12.96507,37.515155,47.548599,12.287172,9.697158,7.9659481,5.5882048,6.3126479,10.246597,12.184518,8.8543952,9.697466,11.992941,6.1065561,5.4410591,5.3269665,6.111633,5.8341078,7.743552,13.288231,10.138871,8.588465,6.7774243,6.0823208,8.705146,9.4978255,16.198883,14.75832,13.825394,10.811278,10.107302,10.676615,11.105306
2836,129.42349,15.950368,11.962889,11.029252,9.2748904,39.11599,12.693361,12.909503,11.309161,10.878967,12.96251,37.507745,47.539208,12.284745,9.6952428,7.9643749,5.5871012,6.3114012,10.244573,12.182112,8.8526465,9.6955508,11.990573,6.1053501,5.4399845,5.3259144,6.110426,5.8329556,7.7420227,13.285606,10.136868,8.5867689,6.7760857,6.0811195,8.7034267,9.4959497,16.195684,14.755406,13.822663,10.809143,10.105306,10.674506,11.103113
2837,129.39793,15.947217,11.960526,11.027074,9.2730583,39.108263,12.690853,12.906953,11.306927,10.876818,12.959949,37.500336,47.529817,12.282318,9.6933277,7.9628017,5.5859975,6.3101544,10.242549,12.179706,8.8508977,9.6936356,11.988204,6.1041441,5.4389099,5.3248624,6.109219,5.8318034,7.7404934,13.282982,10.134866,8.5850727,6.7747472,6.0799183,8.7017075,9.4940739,16.192485,14.752491,13.819933,10.807008,10.103309,10.672398,11.10092
2838,129.37236,15.944066,11.958163,11.024895,9.2712262,39.100536,12.688346,12.904403,11.304693,10.874669,12.957389,37.492927,47.520427,12.279892,9.6914125,7.9612284,5.5848939,6.3089077,10.240526,12.177299,8.849149,9.6917204,11.985836,6.1029381,5.4378353,5.3238103,6.1080119,5.8306512,7.738964,13.280358,10.132864,8.5833765,6.7734087,6.0787171,8.6999883,9.4921982,16.189286,14.749576,13.817203,10.804873,10.101313,10.670289,11.098727
2839,129.34679,15.940915,11.9558,11.022716,9.2693941,39.092809,12.685839,12.901853,11.302459,10.87252,12.954828,37.485518,47.511036,12.277465,9.6894974,7.9596552,5.5837902,6.307661,10.238502,12.174893,8.8474003,9.6898052,11.983467,6.1017321,5.4367607,5.3227583,6.1068049,5.829499,7.7374347,13.277733,10.130861,8.5816803,6.7720702,6.0775158,8.698269,9.4903224,16.186087,14.746661,13.814472,10.802738,10.099317,10.668181,11.096533
2840,129.32123,15.937765,11.953437,11.020538,9.2675619,39.085082,12.683331,12.899303,11.300225,10.870371,12.952268,37.478109,47.501645,12.275038,9.6875822,7.9580819,5.5826866,6.3064143,10.236478,12.172487,8.8456516,9.6878899,11.981099,6.100526,5.4356861,5.3217062,6.1055979,5.8283467,7.7359054,13.275109,10.128859,8.5799841,6.7707317,6.0763146,8.6965498,9.4884466,16.182887,14.743747,13.811742,10.800602,10.097321,10.666072,11.09434
2841,129.29566,15.934614,11.951074,11.018359,9.2657298,39.077356,12.680824,12.896753,11.297991,10.868222,12.949707,37.4707,47.492255,12.272612,9.6856671,7.9565087,5.5815829,6.3051676,10.234455,12.17008,8.8439029,9.6859747,11.97873,6.09932,5.4346116,5.3206542,6.1043909,5.8271945,7.7343761,13.272485,10.126856,8.5782879,6.7693932,6.0751134,8.6948306,9.4865708,16.179688,14.740832,13.809011,10.798467,10.095325,10.663963,11.092147
2842,129.2701,15.931463,11.948711,11.01618,9.2638977,39.069629,12.678316,12.894202,11.295757,10.866073,12.947147,37.463291,47.482864,12.270185,9.6837519,7.9549354,5.5804793,6.3039208,10.232431,12.167674,8.8421542,9.6840595,11.976361,6.098114,5.433537,5.3196021,6.1031839,5.8260423,7.7328468,13.26986,10.124854,8.5765917,6.7680547,6.0739121,8.6931113,9.484695,16.176489,14.737917,13.806281,10.796332,10.093329,10.661855,11.089954
2843,129.24453,15.928312,11.946348,11.014002,9.2620656,39.061902,12.675809,12.891652,11.293523,10.863924,12.944586,37.455882,47.473473,12.267758,9.6818368,7.9533622,5.5793756,6.3026741,10.230407,12.165267,8.8404055,9.6821443,11.973993,6.096908,5.4324624,5.31855,6.1019768,5.8248901,7.7313174,13.267236,10.122852,8.5748955,6.7667161,6.0727109,8.6913921,9.4828192,16.17329,14.735003,13.80355,10.794197,10.091333,10.659746,11.08776
2844,129.21897,15.925162,11.943985,11.011823,9.2602335,39.054175,12.673302,12.889102,11.291289,10.861775,12.942025,37.448473,47.464083,12.265332,9.6799216,7.951789,5.578272,6.3014274,10.228384,12.162861,8.8386568,9.6802291,11.971624,6.095702,5.4313878,5.317498,6.1007698,5.8237379,7.7297881,13.264612,10.120849,8.5731994,6.7653776,6.0715097,8.6896729,9.4809435,16.170091,14.732088,13.80082,10.792062,10.089336,10.657638,11.085567
2845,129.1934,15.922011,11.941622,11.009644,9.2584014,39.046449,12.670794,12.886552,11.289055,10.859626,12.939465,37.441064,47.454692,12.262905,9.6780065,7.9502157,5.5771683,6.3001807,10.22636,12.160455,8.8369081,9.6783139,11.969256,6.0944959,5.4303132,5.3164459,6.0995628,5.8225857,7.7282588,13.261987,10.118847,8.5715032,6.7640391,6.0703084,8.6879536,9.4790677,16.166891,14.729173,13.798089,10.789927,10.08734,10.655529,11.083374
2846,129.16784,15.91886,11.939259,11.007466,9.2565692,39.038722,12.668287,12.884002,11.286821,10.857477,12.936904,37.433655,47.445302,12.260478,9.6760913,7.9486425,5.5760647,6.2989339,10.224336,12.158048,8.8351594,9.6763987,11.966887,6.0932899,5.4292386,5.3153939,6.0983558,5.8214335,7.7267295,13.259363,10.116844,8.569807,6.7627006,6.0691072,8.6862344,9.4771919,16.163692,14.726259,13.795359,10.787791,10.085344,10.65342,11.081181
2847,129.14227,15.915709,11.936895,11.005287,9.2547371,39.030995,12.665779,12.881452,11.284587,10.855328,12.934344,37.426245,47.435911,12.258052,9.6741762,7.9470692,5.574961,6.2976872,10.222313,12.155642,8.8334107,9.6744835,11.964519,6.0920839,5.428164,5.3143418,6.0971487,5.8202813,7.7252002,13.256738,10.114842,8.5681108,6.7613621,6.067906,8.6845152,9.4753161,16.160493,14.723344,13.792628,10.785656,10.083348,10.651312,11.078987
2848,129.1167,15.912559,11.934532,11.003109,9.252905,39.023268,12.663272,12.878902,11.282353,10.853179,12.931783,37.418836,47.42652,12.255625,9.672261,7.945496,5.5738574,6.2964405,10.220289,12.153235,8.831662,9.6725683,11.96215,6.0908779,5.4270894,5.3132898,6.0959417,5.819129,7.7236708,13.254114,10.11284,8.5664146,6.7600236,6.0667047,8.682796,9.4734403,16.157294,14.720429,13.789898,10.783521,10.081352,10.649203,11.076794
2849,129.09114,15.909408,11.932169,11.00093,9.2510729,39.015541,12.660765,12.876352,11.280119,10.85103,12.929223,37.411427,47.41713,12.253198,9.6703459,7.9439227,5.5727537,6.2951938,10.218265,12.150829,8.8299133,9.670653,11.959782,6.0896719,5.4260149,5.3122377,6.0947347,5.8179768,7.7221415,13.25149,10.110837,8.5647184,6.7586851,6.0655035,8.6810767,9.4715646,16.154094,14.717514,13.787167,10.781386,10.079356,10.647095,11.074601
2850,129.06557,15.906257,11.929806,10.998751,9.2492408,39.007815,12.658257,12.873802,11.277885,10.848881,12.926662,37.404018,47.407739,12.250772,9.6684307,7.9423495,5.5716501,6.2939471,10.216242,12.148423,8.8281646,9.6687378,11.957413,6.0884658,5.4249403,5.3111857,6.0935277,5.8168246,7.7206122,13.248865,10.108835,8.5630222,6.7573465,6.0643023,8.6793575,9.4696888,16.150895,14.7146,13.784437,10.779251,10.077359,10.644986,11.072408
2851,129.04001,15.903106,11.927443,10.996573,9.2474087,39.000088,12.65575,12.871252,11.275651,10.846733,12.924102,37.396609,47.398348,12.248345,9.6665156,7.9407763,5.5705464,6.2927003,10.214218,12.146016,8.8264159,9.6668226,11.955044,6.0872598,5.4238657,5.3101336,6.0923206,5.8156724,7.7190829,13.246241,10.106832,8.5613261,6.756008,6.063101,8.6776383,9.467813,16.147696,14.711685,13.781707,10.777115,10.075363,10.642877,11.070214
2852,129.01444,15.899956,11.92508,10.994394,9.2455766,38.992361,12.653243,12.868702,11.273417,10.844584,12.921541,37.3892,47.388958,12.245918,9.6646004,7.939203,5.5694428,6.2914536,10.212194,12.14361,8.8246671,9.6649074,11.952676,6.0860538,5.4227911,5.3090816,6.0911136,5.8145202,7.7175536,13.243617,10.10483,8.5596299,6.7546695,6.0618998,8.675919,9.4659372,16.144497,14.70877,13.778976,10.77498,10.073367,10.640769,11.068021
2853,128.98888,15.896805,11.922717,10.992215,9.2437444,38.984634,12.650735,12.866152,11.271183,10.842435,12.918981,37.381791,47.379567,12.243492,9.6626853,7.9376298,5.5683391,6.2902069,10.210171,12.141203,8.8229184,9.6629922,11.950307,6.0848478,5.4217165,5.3080295,6.0899066,5.813368,7.7160242,13.240992,10.102828,8.5579337,6.753331,6.0606986,8.6741998,9.4640614,16.141298,14.705856,13.776246,10.772845,10.071371,10.63866,11.065828
2854,128.96331,15.893654,11.920354,10.990037,9.2419123,38.976908,12.648228,12.863602,11.268949,10.840286,12.91642,37.374382,47.370176,12.241065,9.6607701,7.9360565,5.5672355,6.2889602,10.208147,12.138797,8.8211697,9.661077,11.947939,6.0836418,5.4206419,5.3069774,6.0886996,5.8122158,7.7144949,13.238368,10.100825,8.5562375,6.7519925,6.0594973,8.6724806,9.4621856,16.138098,14.702941,13.773515,10.77071,10.069375,10.636552,11.063635
2855,128.93774,15.890503,11.917991,10.987858,9.2400802,38.969181,12.64572,12.861051,11.266715,10.838137,12.913859,37.366973,47.360786,12.238638,9.658855,7.9344833,5.5661318,6.2877134,10.206123,12.136391,8.819421,9.6591618,11.94557,6.0824357,5.4195673,5.3059254,6.0874926,5.8110636,7.7129656,13.235743,10.098823,8.5545413,6.750654,6.0582961,8.6707613,9.4603099,16.134899,14.700026,13.770785,10.768575,10.067379,10.634443,11.061441
2856,128.91218,15.887353,11.915628,10.985679,9.2382481,38.961454,12.643213,12.858501,11.264481,10.835988,12.911299,37.359564,47.351395,12.236212,9.6569398,7.93291,5.5650282,6.2864667,10.2041,12.133984,8.8176723,9.6572466,11.943202,6.0812297,5.4184928,5.3048733,6.0862855,5.8099113,7.7114363,13.233119,10.096821,8.5528451,6.7493155,6.0570949,8.6690421,9.4584341,16.1317,14.697111,13.768054,10.766439,10.065383,10.632335,11.059248
2857,128.88661,15.884202,11.913265,10.983501,9.236416,38.953727,12.640706,12.855951,11.262247,10.833839,12.908738,37.352155,47.342004,12.233785,9.6550247,7.9313368,5.5639246,6.28522,10.202076,12.131578,8.8159236,9.6553314,11.940833,6.0800237,5.4174182,5.3038213,6.0850785,5.8087591,7.709907,13.230495,10.094818,8.5511489,6.747977,6.0558936,8.6673229,9.4565583,16.128501,14.694197,13.765324,10.764304,10.063386,10.630226,11.057055
2858,128.86105,15.881051,11.910901,10.981322,9.2345839,38.946,12.638198,12.853401,11.260014,10.83169,12.906178,37.344745,47.332614,12.231358,9.6531095,7.9297636,5.5628209,6.2839733,10.200052,12.129171,8.8141749,9.6534162,11.938465,6.0788177,5.4163436,5.3027692,6.0838715,5.8076069,7.7083776,13.22787,10.092816,8.5494527,6.7466384,6.0546924,8.6656036,9.4546825,16.125302,14.691282,13.762593,10.762169,10.06139,10.628117,11.054862
2859,128.83548,15.8779,11.908538,10.979143,9.2327518,38.938274,12.635691,12.850851,11.25778,10.829541,12.903617,37.337336,47.323223,12.228932,9.6511944,7.9281903,5.5617173,6.2827265,10.198029,12.126765,8.8124262,9.6515009,11.936096,6.0776117,5.415269,5.3017172,6.0826645,5.8064547,7.7068483,13.225246,10.090813,8.5477566,6.7452999,6.0534912,8.6638844,9.4528067,16.122102,14.688367,13.759863,10.760034,10.059394,10.626009,11.052668
2860,128.80992,15.87475,11.906175,10.976965,9.2309196,38.930547,12.633184,12.848301,11.255546,10.827392,12.901057,37.329927,47.313832,12.226505,9.6492792,7.9266171,5.5606136,6.2814798,10.196005,12.124359,8.8106775,9.6495857,11.933727,6.0764056,5.4141944,5.3006651,6.0814574,5.8053025,7.705319,13.222622,10.088811,8.5460604,6.7439614,6.0522899,8.6621652,9.450931,16.118903,14.685453,13.757132,10.757899,10.057398,10.6239,11.050475
2861,128.78435,15.871599,11.903812,10.974786,9.2290875,38.92282,12.630676,12.845751,11.253312,10.825243,12.898496,37.322518,47.304442,12.224078,9.6473641,7.9250438,5.55951,6.2802331,10.193981,12.121952,8.8089288,9.6476705,11.931359,6.0751996,5.4131198,5.2996131,6.0802504,5.8041503,7.7037897,13.219997,10.086809,8.5443642,6.7426229,6.0510887,8.6604459,9.4490552,16.115704,14.682538,13.754402,10.755764,10.055402,10.621792,11.048282
2862,128.75878,15.868448,11.901449,10.972607,9.2272554,38.915093,12.628169,12.843201,11.251078,10.823094,12.895936,37.315109,47.295051,12.221652,9.6454489,7.9234706,5.5584063,6.2789864,10.191958,12.119546,8.8071801,9.6457553,11.92899,6.0739936,5.4120452,5.298561,6.0790434,5.8029981,7.7022604,13.217373,10.084806,8.542668,6.7412844,6.0498875,8.6587267,9.4471794,16.112505,14.679623,13.751671,10.753628,10.053406,10.619683,11.046089
2863,128.73322,15.865297,11.899086,10.970429,9.2254233,38.907367,12.625661,12.840651,11.248844,10.820945,12.893375,37.3077,47.28566,12.219225,9.6435338,7.9218973,5.5573027,6.2777397,10.189934,12.117139,8.8054314,9.6438401,11.926622,6.0727876,5.4109706,5.297509,6.0778364,5.8018459,7.700731,13.214748,10.082804,8.5409718,6.7399459,6.0486862,8.6570075,9.4453036,16.109305,14.676708,13.748941,10.751493,10.05141,10.617574,11.043895
2864,128.70765,15.862147,11.896723,10.96825,9.2235912,38.89964,12.623154,12.838101,11.24661,10.818796,12.890814,37.300291,47.27627,12.216798,9.6416186,7.9203241,5.556199,6.2764929,10.18791,12.114733,8.8036827,9.6419249,11.924253,6.0715816,5.4098961,5.2964569,6.0766294,5.8006936,7.6992017,13.212124,10.080801,8.5392756,6.7386074,6.047485,8.6552883,9.4434278,16.106106,14.673794,13.746211,10.749358,10.049413,10.615466,11.041702
2865,128.68209,15.858996,11.89436,10.966071,9.2217591,38.891913,12.620647,12.835551,11.244376,10.816647,12.888254,37.292882,47.266879,12.214372,9.6397035,7.9187509,5.5550954,6.2752462,10.185887,12.112327,8.801934,9.6400097,11.921885,6.0703755,5.4088215,5.2954049,6.0754223,5.7995414,7.6976724,13.2095,10.078799,8.5375794,6.7372688,6.0462838,8.653569,9.441552,16.102907,14.670879,13.74348,10.747223,10.047417,10.613357,11.039509
2866,128.65652,15.855845,11.891997,10.963893,9.2199269,38.884186,12.618139,12.833001,11.242142,10.814498,12.885693,37.285473,47.257488,12.211945,9.6377883,7.9171776,5.5539917,6.2739995,10.183863,12.10992,8.8001852,9.6380945,11.919516,6.0691695,5.4077469,5.2943528,6.0742153,5.7983892,7.6961431,13.206875,10.076797,8.5358832,6.7359303,6.0450825,8.6518498,9.4396763,16.099708,14.667964,13.74075,10.745088,10.045421,10.611249,11.037316
2867,128.63096,15.852694,11.889634,10.961714,9.2180948,38.87646,12.615632,12.830451,11.239908,10.812349,12.883133,37.278064,47.248098,12.209518,9.6358732,7.9156044,5.5528881,6.2727528,10.181839,12.107514,8.7984365,9.6361793,11.917148,6.0679635,5.4066723,5.2933007,6.0730083,5.797237,7.6946138,13.204251,10.074794,8.5341871,6.7345918,6.0438813,8.6501306,9.4378005,16.096509,14.66505,13.738019,10.742952,10.043425,10.60914,11.035122
2868,128.60539,15.849543,11.887271,10.959535,9.2162627,38.868733,12.613124,12.8279,11.237674,10.8102,12.880572,37.270655,47.238707,12.207092,9.633958,7.9140311,5.5517844,6.271506,10.179816,12.105108,8.7966878,9.6342641,11.914779,6.0667575,5.4055977,5.2922487,6.0718013,5.7960848,7.6930844,13.201627,10.072792,8.5324909,6.7332533,6.0426801,8.6484113,9.4359247,16.093309,14.662135,13.735289,10.740817,10.041429,10.607031,11.032929
2869,128.57982,15.846393,11.884908,10.957357,9.2144306,38.861006,12.610617,12.82535,11.23544,10.808051,12.878012,37.263245,47.229316,12.204665,9.6320429,7.9124579,5.5506808,6.2702593,10.177792,12.102701,8.7949391,9.6323488,11.91241,6.0655515,5.4045231,5.2911966,6.0705942,5.7949326,7.6915551,13.199002,10.07079,8.5307947,6.7319148,6.0414788,8.6466921,9.4340489,16.09011,14.65922,13.732558,10.738682,10.039433,10.604923,11.030736
2870,128.55426,15.843242,11.882544,10.955178,9.2125985,38.853279,12.60811,12.8228,11.233206,10.805902,12.875451,37.255836,47.219926,12.202238,9.6301277,7.9108847,5.5495771,6.2690126,10.175768,12.100295,8.7931904,9.6304336,11.910042,6.0643454,5.4034485,5.2901446,6.0693872,5.7937804,7.6900258,13.196378,10.068787,8.5290985,6.7305763,6.0402776,8.6449729,9.4321731,16.086911,14.656306,13.729828,10.736547,10.037436,10.602814,11.028543
