Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa) 
1811,383.98407,40.281262,42.783083,38.226814,31.423417,37.220861,37.074511,29.167063,39.747635,29.84043,25.15072,163.34395,143.00338,14.283005,27.888966,33.640824,18.600837,61.647822,283.12836,274.71154,10.705464,26.07732,36.022235,29.696078,18.233897,25.924833,20.915606,31.912272,24.325939,34.038818,37.165532,47.45267,55.689508,47.107292,30.6082,20.580161,33.013533,35.711667,43.508007,42.877645,34.86208,26.408632,16.849498
1812,383.98407,40.281262,42.783083,38.226814,31.423417,37.220861,37.074511,29.167063,39.747635,29.84043,25.15072,163.34395,143.00338,14.283005,27.888966,33.640824,18.600837,61.647822,283.12836,274.71154,10.705464,26.07732,36.022235,29.696078,18.233897,25.924833,20.915606,31.912272,24.325939,34.038818,37.165532,47.45267,55.689508,47.107292,30.6082,20.580161,33.013533,35.711667,43.508007,42.877645,34.86208,26.408632,16.849498
1813,383.98407,40.281262,42.783083,38.226814,31.423417,37.220861,37.074511,29.167063,39.747635,29.84043,25.15072,163.34395,143.00338,14.283005,27.888966,33.640824,18.600837,61.647822,283.12836,274.71154,10.705464,26.07732,36.022235,29.696078,18.233897,25.924833,20.915605,31.912272,24.325939,34.038818,37.165532,47.45267,55.689508,47.107292,30.6082,20.580161,33.013533,35.711667,43.508007,42.877645,34.86208,26.408631,16.849498
1814,383.97762,40.280586,42.782365,38.226172,31.422889,37.220236,37.073888,29.166573,39.746967,29.839928,25.150298,163.3412,143.00098,14.282765,27.888498,33.640258,18.600525,61.646787,283.1236,274.70692,10.705285,26.076882,36.02163,29.695579,18.233591,25.924397,20.915254,31.911736,24.325531,34.038246,37.164908,47.451873,55.688573,47.1065,30.607685,20.579816,33.012978,35.711068,43.507276,42.876924,34.861494,26.408188,16.849215
1815,383.97117,40.279909,42.781646,38.22553,31.422361,37.21961,37.073265,29.166083,39.7463,29.839427,25.149875,163.33846,142.99858,14.282525,27.888029,33.639693,18.600212,61.645751,283.11885,274.70231,10.705105,26.076444,36.021025,29.69508,18.233284,25.923962,20.914903,31.9112,24.325122,34.037675,37.164284,47.451076,55.687637,47.105709,30.607171,20.57947,33.012424,35.710468,43.506545,42.876204,34.860909,26.407744,16.848932
1816,383.96472,40.279232,42.780927,38.224888,31.421834,37.218985,37.072642,29.165593,39.745632,29.838926,25.149453,163.33572,142.99617,14.282285,27.887561,33.639128,18.5999,61.644715,283.11409,274.6977,10.704925,26.076006,36.02042,29.694581,18.232978,25.923526,20.914551,31.910664,24.324713,34.037103,37.163659,47.450279,55.686702,47.104918,30.606657,20.579124,33.011869,35.709868,43.505814,42.875484,34.860323,26.407301,16.848649
1817,383.95827,40.278556,42.780209,38.224246,31.421306,37.21836,37.07202,29.165103,39.744964,29.838425,25.14903,163.33297,142.99377,14.282045,27.887092,33.638563,18.599587,61.64368,283.10934,274.69308,10.704745,26.075568,36.019815,29.694082,18.232672,25.923091,20.9142,31.910128,24.324305,34.036531,37.163035,47.449482,55.685767,47.104127,30.606143,20.578778,33.011315,35.709268,43.505083,42.874764,34.859738,26.406857,16.848366
1818,383.95182,40.277879,42.77949,38.223604,31.420778,37.217735,37.071397,29.164613,39.744297,29.837923,25.148608,163.33023,142.99137,14.281805,27.886624,33.637998,18.599275,61.642644,283.10458,274.68847,10.704565,26.075129,36.019209,29.693583,18.232366,25.922655,20.913849,31.909592,24.323896,34.035959,37.162411,47.448685,55.684831,47.103335,30.605629,20.578433,33.01076,35.708668,43.504352,42.874043,34.859152,26.406413,16.848083
1819,383.94537,40.277203,42.778771,38.222962,31.42025,37.217109,37.070774,29.164123,39.743629,29.837422,25.148185,163.32749,142.98897,14.281565,27.886155,33.637433,18.598962,61.641609,283.09982,274.68385,10.704385,26.074691,36.018604,29.693085,18.232059,25.92222,20.913497,31.909056,24.323487,34.035388,37.161786,47.447888,55.683896,47.102544,30.605115,20.578087,33.010206,35.708068,43.503622,42.873323,34.858566,26.40597,16.8478
1820,383.93892,40.276526,42.778053,38.22232,31.419722,37.216484,37.070151,29.163633,39.742961,29.836921,25.147763,163.32474,142.98656,14.281325,27.885687,33.636868,18.59865,61.640573,283.09507,274.67924,10.704206,26.074253,36.017999,29.692586,18.231753,25.921784,20.913146,31.90852,24.323079,34.034816,37.161162,47.447091,55.68296,47.101753,30.604601,20.577741,33.009651,35.707468,43.502891,42.872603,34.857981,26.405526,16.847517
1821,383.93247,40.275849,42.777334,38.221677,31.419194,37.215859,37.069529,29.163143,39.742294,29.83642,25.14734,163.322,142.98416,14.281085,27.885218,33.636303,18.598338,61.639538,283.09031,274.67462,10.704026,26.073815,36.017394,29.692087,18.231447,25.921349,20.912795,31.907984,24.32267,34.034244,37.160538,47.446294,55.682025,47.100961,30.604086,20.577396,33.009097,35.706868,43.50216,42.871883,34.857395,26.405083,16.847234
1822,383.92602,40.275173,42.776615,38.221035,31.418667,37.215234,37.068906,29.162653,39.741626,29.835918,25.146918,163.31925,142.98176,14.280845,27.88475,33.635738,18.598025,61.638502,283.08556,274.67001,10.703846,26.073377,36.016789,29.691588,18.23114,25.920913,20.912443,31.907448,24.322262,34.033672,37.159914,47.445497,55.681089,47.10017,30.603572,20.57705,33.008542,35.706269,43.501429,42.871162,34.85681,26.404639,16.846951
1823,383.91957,40.274496,42.775897,38.220393,31.418139,37.214609,37.068283,29.162163,39.740958,29.835417,25.146496,163.31651,142.97936,14.280605,27.884282,33.635173,18.597713,61.637467,283.0808,274.66539,10.703666,26.072939,36.016184,29.691089,18.230834,25.920478,20.912092,31.906912,24.321853,34.033101,37.159289,47.444699,55.680154,47.099379,30.603058,20.576704,33.007987,35.705669,43.500698,42.870442,34.856224,26.404195,16.846668
1824,383.91312,40.273819,42.775178,38.219751,31.417611,37.213983,37.06766,29.161673,39.74029,29.834916,25.146073,163.31377,142.97696,14.280365,27.883813,33.634608,18.5974,61.636431,283.07604,274.66078,10.703486,26.072501,36.015579,29.69059,18.230528,25.920042,20.911741,31.906376,24.321444,34.032529,37.158665,47.443902,55.679218,47.098588,30.602544,20.576359,33.007433,35.705069,43.499967,42.869722,34.855638,26.403752,16.846385
1825,383.90667,40.273143,42.774459,38.219109,31.417083,37.213358,37.067038,29.161184,39.739623,29.834415,25.145651,163.31102,142.97455,14.280125,27.883345,33.634043,18.597088,61.635396,283.07129,274.65617,10.703306,26.072063,36.014974,29.690092,18.230222,25.919607,20.911389,31.90584,24.321036,34.031957,37.158041,47.443105,55.678283,47.097796,30.60203,20.576013,33.006878,35.704469,43.499237,42.869002,34.855053,26.403308,16.846102
1826,383.90022,40.272466,42.773741,38.218467,31.416555,37.212733,37.066415,29.160694,39.738955,29.833913,25.145228,163.30828,142.97215,14.279886,27.882876,33.633477,18.596775,61.63436,283.06653,274.65155,10.703127,26.071625,36.014369,29.689593,18.229915,25.919172,20.911038,31.905303,24.320627,34.031385,37.157416,47.442308,55.677347,47.097005,30.601516,20.575667,33.006324,35.703869,43.498506,42.868281,34.854467,26.402865,16.845819
1827,383.89377,40.271789,42.773022,38.217825,31.416027,37.212108,37.065792,29.160204,39.738287,29.833412,25.144806,163.30554,142.96975,14.279646,27.882408,33.632912,18.596463,61.633324,283.06178,274.64694,10.702947,26.071187,36.013764,29.689094,18.229609,25.918736,20.910687,31.904767,24.320218,34.030813,37.156792,47.441511,55.676412,47.096214,30.601002,20.575321,33.005769,35.703269,43.497775,42.867561,34.853882,26.402421,16.845536
1828,383.88732,40.271113,42.772304,38.217183,31.4155,37.211482,37.065169,29.159714,39.73762,29.832911,25.144383,163.30279,142.96735,14.279406,27.881939,33.632347,18.59615,61.632289,283.05702,274.64232,10.702767,26.070749,36.013159,29.688595,18.229303,25.918301,20.910335,31.904231,24.31981,34.030242,37.156168,47.440714,55.675477,47.095422,30.600487,20.574976,33.005215,35.702669,43.497044,42.866841,34.853296,26.401977,16.845253
1829,383.88087,40.270436,42.771585,38.21654,31.414972,37.210857,37.064547,29.159224,39.736952,29.83241,25.143961,163.30005,142.96495,14.279166,27.881471,33.631782,18.595838,61.631253,283.05227,274.63771,10.702587,26.070311,36.012553,29.688096,18.228996,25.917865,20.909984,31.903695,24.319401,34.02967,37.155544,47.439917,55.674541,47.094631,30.599973,20.57463,33.00466,35.702069,43.496313,42.866121,34.85271,26.401534,16.84497
1830,383.87442,40.26976,42.770866,38.215898,31.414444,37.210232,37.063924,29.158734,39.736284,29.831908,25.143538,163.2973,142.96254,14.278926,27.881002,33.631217,18.595526,61.630218,283.04751,274.63309,10.702407,26.069873,36.011948,29.687598,18.22869,25.91743,20.909633,31.903159,24.318993,34.029098,37.154919,47.43912,55.673606,47.09384,30.599459,20.574284,33.004106,35.70147,43.495582,42.8654,34.852125,26.40109,16.844687
1831,383.86797,40.269083,42.770148,38.215256,31.413916,37.209607,37.063301,29.158244,39.735617,29.831407,25.143116,163.29456,142.96014,14.278686,27.880534,33.630652,18.595213,61.629182,283.04275,274.62848,10.702227,26.069435,36.011343,29.687099,18.228384,25.916994,20.909281,31.902623,24.318584,34.028526,37.154295,47.438323,55.67267,47.093048,30.598945,20.573939,33.003551,35.70087,43.494852,42.86468,34.851539,26.400647,16.844404
1832,383.86152,40.268406,42.769429,38.214614,31.413388,37.208981,37.062678,29.157754,39.734949,29.830906,25.142693,163.29182,142.95774,14.278446,27.880065,33.630087,18.594901,61.628147,283.038,274.62386,10.702048,26.068997,36.010738,29.6866,18.228078,25.916559,20.90893,31.902087,24.318175,34.027955,37.153671,47.437526,55.671735,47.092257,30.598431,20.573593,33.002996,35.70027,43.494121,42.86396,34.850954,26.400203,16.844121
1833,383.85507,40.26773,42.76871,38.213972,31.41286,37.208356,37.062055,29.157264,39.734281,29.830405,25.142271,163.28907,142.95534,14.278206,27.879597,33.629522,18.594588,61.627111,283.03324,274.61925,10.701868,26.068559,36.010133,29.686101,18.227771,25.916123,20.908579,31.901551,24.317767,34.027383,37.153046,47.436728,55.670799,47.091466,30.597917,20.573247,33.002442,35.69967,43.49339,42.86324,34.850368,26.399759,16.843838
1834,383.84862,40.267053,42.767992,38.21333,31.412332,37.207731,37.061433,29.156774,39.733614,29.829903,25.141848,163.28633,142.95293,14.277966,27.879128,33.628957,18.594276,61.626076,283.02849,274.61463,10.701688,26.068121,36.009528,29.685602,18.227465,25.915688,20.908227,31.901015,24.317358,34.026811,37.152422,47.435931,55.669864,47.090675,30.597403,20.572902,33.001887,35.69907,43.492659,42.862519,34.849782,26.399316,16.843555
1835,383.84217,40.266376,42.767273,38.212688,31.411805,37.207106,37.06081,29.156284,39.732946,29.829402,25.141426,163.28358,142.95053,14.277726,27.87866,33.628392,18.593963,61.62504,283.02373,274.61002,10.701508,26.067683,36.008923,29.685103,18.227159,25.915252,20.907876,31.900479,24.31695,34.026239,37.151798,47.435134,55.668928,47.089883,30.596888,20.572556,33.001333,35.69847,43.491928,42.861799,34.849197,26.398872,16.843272
1836,383.83572,40.2657,42.766554,38.212046,31.411277,37.206481,37.060187,29.155794,39.732278,29.828901,25.141003,163.28084,142.94813,14.277486,27.878191,33.627827,18.593651,61.624005,283.01897,274.60541,10.701328,26.067245,36.008318,29.684605,18.226852,25.914817,20.907525,31.899943,24.316541,34.025667,37.151173,47.434337,55.667993,47.089092,30.596374,20.57221,33.000778,35.69787,43.491197,42.861079,34.848611,26.398429,16.842989
1837,383.82927,40.265023,42.765836,38.211403,31.410749,37.205855,37.059564,29.155304,39.731611,29.8284,25.140581,163.2781,142.94573,14.277246,27.877723,33.627261,18.593338,61.622969,283.01422,274.60079,10.701149,26.066807,36.007713,29.684106,18.226546,25.914381,20.907173,31.899407,24.316132,34.025096,37.150549,47.43354,55.667057,47.088301,30.59586,20.571864,33.000224,35.697271,43.490467,42.860359,34.848026,26.397985,16.842706
1838,383.82282,40.264347,42.765117,38.210761,31.410221,37.20523,37.058942,29.154814,39.730943,29.827898,25.140158,163.27535,142.94333,14.277006,27.877254,33.626696,18.593026,61.621934,283.00946,274.59618,10.700969,26.066369,36.007108,29.683607,18.22624,25.913946,20.906822,31.898871,24.315724,34.024524,37.149925,47.432743,55.666122,47.087509,30.595346,20.571519,32.999669,35.696671,43.489736,42.859638,34.84744,26.397541,16.842423
1839,383.81637,40.26367,42.764398,38.210119,31.409693,37.204605,37.058319,29.154324,39.730275,29.827397,25.139736,163.27261,142.94092,14.276767,27.876786,33.626131,18.592713,61.620898,283.00471,274.59156,10.700789,26.065931,36.006503,29.683108,18.225934,25.91351,20.906471,31.898335,24.315315,34.023952,37.149301,47.431946,55.665187,47.086718,30.594832,20.571173,32.999115,35.696071,43.489005,42.858918,34.846854,26.397098,16.84214
1840,383.80992,40.262993,42.76368,38.209477,31.409165,37.20398,37.057696,29.153834,39.729608,29.826896,25.139313,163.26987,142.93852,14.276527,27.876318,33.625566,18.592401,61.619862,282.99995,274.58695,10.700609,26.065493,36.005898,29.682609,18.225627,25.913075,20.906119,31.897799,24.314906,34.02338,37.148676,47.431149,55.664251,47.085927,30.594318,20.570827,32.99856,35.695471,43.488274,42.858198,34.846269,26.396654,16.841857
1841,383.80347,40.262317,42.762961,38.208835,31.408638,37.203354,37.057073,29.153345,39.72894,29.826395,25.138891,163.26712,142.93612,14.276287,27.875849,33.625001,18.592089,61.618827,282.99519,274.58233,10.700429,26.065055,36.005292,29.68211,18.225321,25.912639,20.905768,31.897263,24.314498,34.022809,37.148052,47.430352,55.663316,47.085136,30.593803,20.570482,32.998005,35.694871,43.487543,42.857478,34.845683,26.396211,16.841573
1842,383.79702,40.26164,42.762242,38.208193,31.40811,37.202729,37.056451,29.152855,39.728272,29.825893,25.138469,163.26438,142.93372,14.276047,27.875381,33.624436,18.591776,61.617791,282.99044,274.57772,10.700249,26.064617,36.004687,29.681612,18.225015,25.912204,20.905417,31.896727,24.314089,34.022237,37.147428,47.429555,55.66238,47.084344,30.593289,20.570136,32.997451,35.694271,43.486812,42.856757,34.845098,26.395767,16.84129
1843,383.79057,40.260963,42.761524,38.207551,31.407582,37.202104,37.055828,29.152365,39.727605,29.825392,25.138046,163.26163,142.93132,14.275807,27.874912,33.623871,18.591464,61.616756,282.98568,274.5731,10.70007,26.064179,36.004082,29.681113,18.224708,25.911768,20.905065,31.896191,24.313681,34.021665,37.146803,47.428758,55.661445,47.083553,30.592775,20.56979,32.996896,35.693671,43.486082,42.856037,34.844512,26.395323,16.841007
1844,383.78412,40.260287,42.760805,38.206909,31.407054,37.201479,37.055205,29.151875,39.726937,29.824891,25.137624,163.25889,142.92891,14.275567,27.874444,33.623306,18.591151,61.61572,282.98093,274.56849,10.69989,26.06374,36.003477,29.680614,18.224402,25.911333,20.904714,31.895655,24.313272,34.021093,37.146179,47.42796,55.660509,47.082762,30.592261,20.569445,32.996342,35.693071,43.485351,42.855317,34.843926,26.39488,16.840724
1845,383.77767,40.25961,42.760086,38.206267,31.406526,37.200854,37.054582,29.151385,39.726269,29.82439,25.137201,163.25615,142.92651,14.275327,27.873975,33.622741,18.590839,61.614685,282.97617,274.56387,10.69971,26.063302,36.002872,29.680115,18.224096,25.910897,20.904363,31.895118,24.312863,34.020521,37.145555,47.427163,55.659574,47.08197,30.591747,20.569099,32.995787,35.692472,43.48462,42.854597,34.843341,26.394436,16.840441
1846,383.77122,40.258933,42.759368,38.205624,31.405998,37.200228,37.05396,29.150895,39.725602,29.823888,25.136779,163.2534,142.92411,14.275087,27.873507,33.622176,18.590526,61.613649,282.97142,274.55926,10.69953,26.062864,36.002267,29.679616,18.22379,25.910462,20.904011,31.894582,24.312455,34.01995,37.144931,47.426366,55.658638,47.081179,30.591233,20.568753,32.995233,35.691872,43.483889,42.853876,34.842755,26.393993,16.840158
1847,383.76477,40.258257,42.758649,38.204982,31.405471,37.199603,37.053337,29.150405,39.724934,29.823387,25.136356,163.25066,142.92171,14.274847,27.873038,33.621611,18.590214,61.612614,282.96666,274.55465,10.69935,26.062426,36.001662,29.679118,18.223483,25.910026,20.90366,31.894046,24.312046,34.019378,37.144306,47.425569,55.657703,47.080388,30.590719,20.568407,32.994678,35.691272,43.483158,42.853156,34.84217,26.393549,16.839875
1848,383.75832,40.25758,42.75793,38.20434,31.404943,37.198978,37.052714,29.149915,39.724266,29.822886,25.135934,163.24792,142.9193,14.274607,27.87257,33.621045,18.589901,61.611578,282.9619,274.55003,10.69917,26.061988,36.001057,29.678619,18.223177,25.909591,20.903309,31.89351,24.311637,34.018806,37.143682,47.424772,55.656767,47.079596,30.590204,20.568062,32.994124,35.690672,43.482427,42.852436,34.841584,26.393105,16.839592
1849,383.75187,40.256904,42.757212,38.203698,31.404415,37.198353,37.052091,29.149425,39.723599,29.822385,25.135511,163.24517,142.9169,14.274367,27.872101,33.62048,18.589589,61.610543,282.95715,274.54542,10.698991,26.06155,36.000452,29.67812,18.222871,25.909156,20.902957,31.892974,24.311229,34.018234,37.143058,47.423975,55.655832,47.078805,30.58969,20.567716,32.993569,35.690072,43.481697,42.851716,34.840998,26.392662,16.839309
1850,383.74542,40.256227,42.756493,38.203056,31.403887,37.197727,37.051468,29.148935,39.722931,29.821883,25.135089,163.24243,142.9145,14.274127,27.871633,33.619915,18.589276,61.609507,282.95239,274.5408,10.698811,26.061112,35.999847,29.677621,18.222564,25.90872,20.902606,31.892438,24.31082,34.017663,37.142433,47.423178,55.654897,47.078014,30.589176,20.56737,32.993015,35.689472,43.480966,42.850995,34.840413,26.392218,16.839026
1851,383.73897,40.25555,42.755774,38.202414,31.403359,37.197102,37.050846,29.148445,39.722263,29.821382,25.134666,163.23968,142.9121,14.273888,27.871164,33.61935,18.588964,61.608471,282.94764,274.53619,10.698631,26.060674,35.999242,29.677122,18.222258,25.908285,20.902255,31.891902,24.310412,34.017091,37.141809,47.422381,55.653961,47.077223,30.588662,20.567025,32.99246,35.688872,43.480235,42.850275,34.839827,26.391775,16.838743
1852,383.73252,40.254874,42.755056,38.201772,31.402831,37.196477,37.050223,29.147955,39.721596,29.820881,25.134244,163.23694,142.9097,14.273648,27.870696,33.618785,18.588652,61.607436,282.94288,274.53157,10.698451,26.060236,35.998636,29.676623,18.221952,25.907849,20.901903,31.891366,24.310003,34.016519,37.141185,47.421584,55.653026,47.076431,30.588148,20.566679,32.991905,35.688272,43.479504,42.849555,34.839242,26.391331,16.83846
1853,383.72607,40.254197,42.754337,38.20113,31.402303,37.195852,37.0496,29.147465,39.720928,29.82038,25.133821,163.2342,142.90729,14.273408,27.870227,33.61822,18.588339,61.6064,282.93812,274.52696,10.698271,26.059798,35.998031,29.676125,18.221646,25.907414,20.901552,31.89083,24.309594,34.015947,37.14056,47.420787,55.65209,47.07564,30.587634,20.566333,32.991351,35.687673,43.478773,42.848835,34.838656,26.390887,16.838177
1854,383.71962,40.25352,42.753618,38.200487,31.401776,37.195227,37.048977,29.146975,39.72026,29.819878,25.133399,163.23145,142.90489,14.273168,27.869759,33.617655,18.588027,61.605365,282.93337,274.52234,10.698091,26.05936,35.997426,29.675626,18.221339,25.906978,20.901201,31.890294,24.309186,34.015376,37.139936,47.419989,55.651155,47.074849,30.58712,20.565988,32.990796,35.687073,43.478042,42.848114,34.83807,26.390444,16.837894
1855,383.71317,40.252844,42.7529,38.199845,31.401248,37.194601,37.048355,29.146485,39.719593,29.819377,25.132976,163.22871,142.90249,14.272928,27.86929,33.61709,18.587714,61.604329,282.92861,274.51773,10.697912,26.058922,35.996821,29.675127,18.221033,25.906543,20.900849,31.889758,24.308777,34.014804,37.139312,47.419192,55.650219,47.074057,30.586605,20.565642,32.990242,35.686473,43.477312,42.847394,34.837485,26.39,16.837611
1856,383.70672,40.252167,42.752181,38.199203,31.40072,37.193976,37.047732,29.145995,39.718925,29.818876,25.132554,163.22597,142.90009,14.272688,27.868822,33.616525,18.587402,61.603294,282.92386,274.51311,10.697732,26.058484,35.996216,29.674628,18.220727,25.906107,20.900498,31.889222,24.308368,34.014232,37.138688,47.418395,55.649284,47.073266,30.586091,20.565296,32.989687,35.685873,43.476581,42.846674,34.836899,26.389557,16.837328
1857,383.70027,40.25149,42.751462,38.198561,31.400192,37.193351,37.047109,29.145505,39.718257,29.818375,25.132131,163.22322,142.89769,14.272448,27.868354,33.61596,18.587089,61.602258,282.9191,274.5085,10.697552,26.058046,35.995611,29.674129,18.22042,25.905672,20.900147,31.888686,24.30796,34.01366,37.138063,47.417598,55.648348,47.072475,30.585577,20.56495,32.989133,35.685273,43.47585,42.845954,34.836314,26.389113,16.837045
1858,383.69382,40.250814,42.750744,38.197919,31.399664,37.192726,37.046486,29.145016,39.71759,29.817873,25.131709,163.22048,142.89528,14.272208,27.867885,33.615395,18.586777,61.601223,282.91434,274.50389,10.697372,26.057608,35.995006,29.67363,18.220114,25.905236,20.899795,31.88815,24.307551,34.013088,37.137439,47.416801,55.647413,47.071684,30.585063,20.564605,32.988578,35.684673,43.475119,42.845233,34.835728,26.388669,16.836762
1859,383.68737,40.250137,42.750025,38.197277,31.399136,37.1921,37.045864,29.144526,39.716922,29.817372,25.131286,163.21773,142.89288,14.271968,27.867417,33.61483,18.586464,61.600187,282.90959,274.49927,10.697192,26.05717,35.994401,29.673132,18.219808,25.904801,20.899444,31.887614,24.307143,34.012517,37.136815,47.416004,55.646477,47.070892,30.584549,20.564259,32.988024,35.684073,43.474388,42.844513,34.835142,26.388226,16.836479
1860,383.68092,40.249461,42.749306,38.196635,31.398609,37.191475,37.045241,29.144036,39.716254,29.816871,25.130864,163.21499,142.89048,14.271728,27.866948,33.614264,18.586152,61.599152,282.90483,274.49466,10.697012,26.056732,35.993796,29.672633,18.219501,25.904365,20.899093,31.887078,24.306734,34.011945,37.13619,47.415207,55.645542,47.070101,30.584035,20.563913,32.987469,35.683473,43.473657,42.843793,34.834557,26.387782,16.836196
1861,383.67447,40.248784,42.748588,38.195993,31.398081,37.19085,37.044618,29.143546,39.715587,29.81637,25.130442,163.21225,142.88808,14.271488,27.86648,33.613699,18.58584,61.598116,282.90008,274.49004,10.696833,26.056294,35.993191,29.672134,18.219195,25.90393,20.898741,31.886542,24.306325,34.011373,37.135566,47.41441,55.644607,47.06931,30.583521,20.563568,32.986914,35.682874,43.472927,42.843073,34.833971,26.387338,16.835913
1862,383.66802,40.248107,42.747869,38.19535,31.397553,37.190225,37.043995,29.143056,39.714919,29.815868,25.130019,163.2095,142.88568,14.271248,27.866011,33.613134,18.585527,61.597081,282.89532,274.48543,10.696653,26.055856,35.992586,29.671635,18.218889,25.903494,20.89839,31.886006,24.305917,34.010801,37.134942,47.413613,55.643671,47.068518,30.583006,20.563222,32.98636,35.682274,43.472196,42.842352,34.833386,26.386895,16.83563
1863,383.66157,40.247431,42.747151,38.194708,31.397025,37.1896,37.043372,29.142566,39.714251,29.815367,25.129597,163.20676,142.88327,14.271008,27.865543,33.612569,18.585215,61.596045,282.89056,274.48081,10.696473,26.055418,35.99198,29.671136,18.218583,25.903059,20.898039,31.88547,24.305508,34.01023,37.134317,47.412816,55.642736,47.067727,30.582492,20.562876,32.985805,35.681674,43.471465,42.841632,34.8328,26.386451,16.835347
1864,383.65512,40.246754,42.746432,38.194066,31.396497,37.188974,37.04275,29.142076,39.713584,29.814866,25.129174,163.20401,142.88087,14.270769,27.865074,33.612004,18.584902,61.595009,282.88581,274.4762,10.696293,26.05498,35.991375,29.670637,18.218276,25.902623,20.897687,31.884933,24.3051,34.009658,37.133693,47.412019,55.6418,47.066936,30.581978,20.562531,32.985251,35.681074,43.470734,42.840912,34.832214,26.386008,16.835064
1865,383.64867,40.246077,42.745713,38.193424,31.395969,37.188349,37.042127,29.141586,39.712916,29.814365,25.128752,163.20127,142.87847,14.270529,27.864606,33.611439,18.58459,61.593974,282.88105,274.47158,10.696113,26.054542,35.99077,29.670139,18.21797,25.902188,20.897336,31.884397,24.304691,34.009086,37.133069,47.411221,55.640865,47.066144,30.581464,20.562185,32.984696,35.680474,43.470003,42.840192,34.831629,26.385564,16.834781
1866,383.64222,40.245401,42.744995,38.192782,31.395442,37.187724,37.041504,29.141096,39.712248,29.813863,25.128329,163.19853,142.87607,14.270289,27.864137,33.610874,18.584277,61.592938,282.8763,274.46697,10.695934,26.054104,35.990165,29.66964,18.217664,25.901752,20.896985,31.883861,24.304282,34.008514,37.132445,47.410424,55.639929,47.065353,30.58095,20.561839,32.984142,35.679874,43.469272,42.839471,34.831043,26.38512,16.834498
1867,383.63577,40.244724,42.744276,38.19214,31.394914,37.187099,37.040881,29.140606,39.711581,29.813362,25.127907,163.19578,142.87366,14.270049,27.863669,33.610309,18.583965,61.591903,282.87154,274.46236,10.695754,26.053666,35.98956,29.669141,18.217357,25.901317,20.896633,31.883325,24.303874,34.007942,37.13182,47.409627,55.638994,47.064562,30.580436,20.561493,32.983587,35.679274,43.468542,42.838751,34.830458,26.384677,16.834215
1868,383.62932,40.244048,42.743557,38.191498,31.394386,37.186473,37.040259,29.140116,39.710913,29.812861,25.127484,163.19304,142.87126,14.269809,27.8632,33.609744,18.583652,61.590867,282.86679,274.45774,10.695574,26.053228,35.988955,29.668642,18.217051,25.900881,20.896282,31.882789,24.303465,34.007371,37.131196,47.40883,55.638058,47.063771,30.579922,20.561148,32.983033,35.678674,43.467811,42.838031,34.829872,26.384233,16.833932
1869,383.62287,40.243371,42.742839,38.190856,31.393858,37.185848,37.039636,29.139626,39.710245,29.81236,25.127062,163.1903,142.86886,14.269569,27.862732,33.609179,18.58334,61.589832,282.86203,274.45313,10.695394,26.05279,35.98835,29.668143,18.216745,25.900446,20.895931,31.882253,24.303056,34.006799,37.130572,47.408033,55.637123,47.062979,30.579407,20.560802,32.982478,35.678075,43.46708,42.837311,34.829286,26.38379,16.833649
1870,383.61642,40.242694,42.74212,38.190213,31.39333,37.185223,37.039013,29.139136,39.709578,29.811858,25.126639,163.18755,142.86646,14.269329,27.862263,33.608614,18.583027,61.588796,282.85727,274.44851,10.695214,26.052351,35.987745,29.667645,18.216439,25.90001,20.895579,31.881717,24.302648,34.006227,37.129947,47.407236,55.636187,47.062188,30.578893,20.560456,32.981923,35.677475,43.466349,42.836591,34.828701,26.383346,16.833366
1871,383.60997,40.242018,42.741401,38.189571,31.392802,37.184598,37.03839,29.138646,39.70891,29.811357,25.126217,163.18481,142.86406,14.269089,27.861795,33.608048,18.582715,61.587761,282.85252,274.4439,10.695034,26.051913,35.98714,29.667146,18.216132,25.899575,20.895228,31.881181,24.302239,34.005655,37.129323,47.406439,55.635252,47.061397,30.578379,20.560111,32.981369,35.676875,43.465618,42.83587,34.828115,26.382902,16.833082
