Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa) 
593,233.77426,45.025124,50.244286,30.371345,24.062465,17.758604,17.794055,12.86034,16.508059,52.977115,25.936951,28.719506,6.9934764,8.7408423,11.938772,28.311413,39.01325,74.599355,152.40122,20.560719,6.081557,9.4370591,16.022023,12.534171,7.4887125,8.4106019,6.1815982,6.5752316,8.4973985,17.030368,17.94507,20.967469,21.580023,15.135834,7.6979701,8.4443499,22.413283,22.028186,21.281826,18.706017,13.042141,9.856177,6.5789634
594,234.31909,45.13006,50.361386,30.442129,24.118545,17.799992,17.835526,12.890313,16.546533,53.100583,25.9974,28.78644,7.0097754,8.7612137,11.966597,28.377395,39.104175,74.773216,152.7564,20.608637,6.0957307,9.4590531,16.059364,12.563383,7.5061657,8.4302036,6.196005,6.5905558,8.5172025,17.070059,17.986893,21.016335,21.630317,15.171109,7.715911,8.4640303,22.465519,22.079525,21.331425,18.749613,13.072537,9.8791478,6.5942964
595,234.72456,45.208154,50.448532,30.494806,24.16028,17.830794,17.866389,12.912618,16.575166,53.19247,26.042386,28.836253,7.0219053,8.7763743,11.987304,28.4265,39.171841,74.902605,153.02073,20.644299,6.1062789,9.4754213,16.087153,12.585123,7.5191545,8.4447915,6.2067267,6.6019603,8.5319409,17.099598,18.018018,21.052702,21.667747,15.197362,7.7292628,8.4786767,22.504394,22.117732,21.368337,18.782058,13.095158,9.8962429,6.6057073
596,235.13002,45.286246,50.535676,30.547482,24.202014,17.861594,17.897251,12.934923,16.603797,53.284353,26.087371,28.886064,7.0340348,8.7915344,12.008011,28.475604,39.239506,75.03199,153.28506,20.67996,6.1168267,9.4917889,16.114942,12.606862,7.5321429,8.4593788,6.2174481,6.6133644,8.5466788,17.129135,18.049142,21.089068,21.705175,15.223613,7.7426142,8.4933225,22.543268,22.155937,21.405249,18.814501,13.117778,9.9133374,6.6171178
597,235.53548,45.364337,50.62282,30.600158,24.243748,17.892395,17.928113,12.957228,16.632429,53.376237,26.132356,28.935875,7.0461643,8.8066945,12.028717,28.524707,39.30717,75.161375,153.54938,20.71562,6.1273746,9.5081565,16.142731,12.628601,7.5451313,8.4739662,6.2281694,6.6247684,8.5614167,17.158672,18.080265,21.125434,21.742603,15.249865,7.7559655,8.5079684,22.582141,22.194143,21.44216,18.846945,13.140398,9.930432,6.6285284
598,235.94093,45.442429,50.709963,30.652834,24.285482,17.923195,17.958975,12.979533,16.66106,53.46812,26.177341,28.985686,7.0582937,8.8218546,12.049424,28.57381,39.374835,75.29076,153.81371,20.75128,6.1379224,9.5245242,16.170519,12.650341,7.5581198,8.4885535,6.2388908,6.6361725,8.5761545,17.18821,18.111389,21.1618,21.780032,15.276116,7.7693169,8.5226143,22.621015,22.232348,21.479071,18.879389,13.163019,9.9475265,6.6399389
599,236.34639,45.52052,50.797107,30.70551,24.327216,17.953996,17.989837,13.001838,16.689692,53.560003,26.222326,29.035497,7.0704232,8.8370147,12.07013,28.622913,39.442499,75.420145,154.07803,20.786941,6.1484703,9.5408918,16.198308,12.67208,7.5711082,8.5031408,6.2496121,6.6475766,8.5908924,17.217747,18.142513,21.198166,21.81746,15.302368,7.7826682,8.5372601,22.659888,22.270554,21.515982,18.911832,13.185639,9.964621,6.6513495
600,236.75185,45.598612,50.88425,30.758186,24.36895,17.984796,18.020699,13.024143,16.718323,53.651887,26.267311,29.085308,7.0825527,8.8521748,12.090837,28.672017,39.510164,75.54953,154.34236,20.822601,6.1590181,9.5572594,16.226096,12.693819,7.5840966,8.5177282,6.2603335,6.6589807,8.6056303,17.247285,18.173637,21.234532,21.854888,15.328619,7.7960196,8.551906,22.698762,22.30876,21.552893,18.944276,13.208259,9.9817156,6.66276
601,237.15731,45.676703,50.971394,30.810862,24.410684,18.015597,18.051561,13.046448,16.746955,53.74377,26.312296,29.135119,7.0946822,8.8673349,12.111543,28.72112,39.577829,75.678915,154.60668,20.858262,6.1695659,9.573627,16.253885,12.715558,7.597085,8.5323155,6.2710548,6.6703847,8.6203682,17.276822,18.204761,21.270898,21.892317,15.354871,7.8093709,8.5665519,22.737635,22.346965,21.589804,18.97672,13.230879,9.9988101,6.6741706
602,237.56276,45.754795,51.058538,30.863538,24.452418,18.046397,18.082423,13.068753,16.775586,53.835654,26.357281,29.18493,7.1068116,8.882495,12.13225,28.770223,39.645493,75.8083,154.87101,20.893922,6.1801138,9.5899946,16.281673,12.737298,7.6100734,8.5469028,6.2817762,6.6817888,8.635106,17.30636,18.235885,21.307264,21.929745,15.381123,7.8227223,8.5811977,22.776509,22.385171,21.626715,19.009163,13.2535,10.015905,6.6855811
603,237.96822,45.832886,51.145681,30.916214,24.494152,18.077198,18.113285,13.091058,16.804218,53.927537,26.402266,29.234741,7.1189411,8.8976551,12.152957,28.819326,39.713158,75.937685,155.13533,20.929583,6.1906616,9.6063623,16.309462,12.759037,7.6230618,8.5614902,6.2924975,6.6931929,8.6498439,17.335897,18.267009,21.34363,21.967173,15.407374,7.8360736,8.5958436,22.815383,22.423377,21.663627,19.041607,13.27612,10.032999,6.6969916
604,238.37368,45.910978,51.232825,30.96889,24.535886,18.107998,18.144147,13.113363,16.83285,54.01942,26.447251,29.284552,7.1310706,8.9128152,12.173663,28.86843,39.780822,76.06707,155.39965,20.965243,6.2012095,9.6227299,16.337251,12.780776,7.6360502,8.5760775,6.3032189,6.7045969,8.6645818,17.365434,18.298133,21.379996,22.004602,15.433626,7.8494249,8.6104895,22.854256,22.461582,21.700538,19.074051,13.29874,10.050094,6.7084022
605,238.77914,45.989069,51.319968,31.021566,24.577619,18.138799,18.175009,13.135668,16.861481,54.111304,26.492236,29.334363,7.1432,8.9279753,12.19437,28.917533,39.848487,76.196455,155.66398,21.000904,6.2117573,9.6390975,16.365039,12.802515,7.6490386,8.5906648,6.3139402,6.716001,8.6793197,17.394972,18.329257,21.416362,22.04203,15.459877,7.8627763,8.6251353,22.89313,22.499788,21.737449,19.106494,13.32136,10.067188,6.7198127
606,239.1846,46.067161,51.407112,31.074242,24.619353,18.169599,18.205871,13.157973,16.890113,54.203187,26.537221,29.384174,7.1553295,8.9431354,12.215076,28.966636,39.916151,76.32584,155.9283,21.036564,6.2223052,9.6554651,16.392828,12.824255,7.662027,8.6052522,6.3246616,6.7274051,8.6940575,17.424509,18.360381,21.452728,22.079458,15.486129,7.8761276,8.6397812,22.932003,22.537994,21.77436,19.138938,13.343981,10.084283,6.7312233
607,239.59005,46.145252,51.494256,31.126918,24.661087,18.200399,18.236733,13.180278,16.918744,54.295071,26.582206,29.433985,7.167459,8.9582955,12.235783,29.015739,39.983816,76.455225,156.19263,21.072225,6.232853,9.6718327,16.420616,12.845994,7.6750154,8.6198395,6.3353829,6.7388091,8.7087954,17.454047,18.391504,21.489094,22.116887,15.51238,7.889479,8.6544271,22.970877,22.576199,21.811271,19.171382,13.366601,10.101377,6.7426338
608,239.99551,46.223344,51.581399,31.179594,24.702821,18.2312,18.267595,13.202583,16.947376,54.386954,26.627191,29.483797,7.1795885,8.9734556,12.25649,29.064843,40.05148,76.58461,156.45695,21.107885,6.2434008,9.6882004,16.448405,12.867733,7.6880039,8.6344268,6.3461043,6.7502132,8.7235333,17.483584,18.422628,21.52546,22.154315,15.538632,7.9028303,8.6690729,23.00975,22.614405,21.848182,19.203825,13.389221,10.118472,6.7540444
609,240.40097,46.301435,51.668543,31.23227,24.744555,18.262,18.298457,13.224888,16.976007,54.478838,26.672176,29.533608,7.1917179,8.9886157,12.277196,29.113946,40.119145,76.713995,156.72128,21.143546,6.2539487,9.704568,16.476193,12.889472,7.7009923,8.6490142,6.3568256,6.7616173,8.7382711,17.513122,18.453752,21.561826,22.191744,15.564883,7.9161817,8.6837188,23.048624,22.652611,21.885094,19.236269,13.411842,10.135566,6.7654549
610,240.80643,46.379527,51.755686,31.284946,24.786289,18.292801,18.329318,13.247193,17.004639,54.570721,26.717161,29.583419,7.2038474,9.0037758,12.297903,29.163049,40.186809,76.84338,156.9856,21.179206,6.2644965,9.7209356,16.503982,12.911212,7.7139807,8.6636015,6.367547,6.7730214,8.753009,17.542659,18.484876,21.598192,22.229172,15.591135,7.929533,8.6983647,23.087498,22.690816,21.922005,19.268713,13.434462,10.152661,6.7768654
611,241.21188,46.457618,51.84283,31.337622,24.828023,18.323601,18.36018,13.269498,17.03327,54.662604,26.762146,29.63323,7.2159769,9.0189359,12.318609,29.212153,40.254474,76.972765,157.24993,21.214867,6.2750444,9.7373032,16.531771,12.932951,7.7269691,8.6781888,6.3782684,6.7844254,8.7677469,17.572197,18.516,21.634558,22.2666,15.617387,7.9428844,8.7130105,23.126371,22.729022,21.958916,19.301157,13.457082,10.169755,6.788276
612,241.61734,46.53571,51.929974,31.390299,24.869757,18.354402,18.391042,13.291802,17.061902,54.754488,26.807131,29.683041,7.2281064,9.034096,12.339316,29.261256,40.322138,77.10215,157.51425,21.250527,6.2855922,9.7536708,16.559559,12.95469,7.7399575,8.6927762,6.3889897,6.7958295,8.7824848,17.601734,18.547124,21.670923,22.304029,15.643638,7.9562357,8.7276564,23.165245,22.767228,21.995827,19.3336,13.479702,10.18685,6.7996865
613,242.0228,46.613801,52.017117,31.442975,24.911491,18.385202,18.421904,13.314107,17.090534,54.846371,26.852116,29.732852,7.2402358,9.0492561,12.360022,29.310359,40.389803,77.231535,157.77857,21.286188,6.29614,9.7700384,16.587348,12.976429,7.7529459,8.7073635,6.3997111,6.8072336,8.7972226,17.631271,18.578248,21.707289,22.341457,15.66989,7.9695871,8.7423023,23.204118,22.805433,22.032738,19.366044,13.502323,10.203945,6.8110971
614,242.42826,46.691893,52.104261,31.495651,24.953224,18.416003,18.452766,13.336412,17.119165,54.938255,26.897101,29.782663,7.2523653,9.0644162,12.380729,29.359462,40.457467,77.36092,158.0429,21.321848,6.3066879,9.7864061,16.615136,12.998169,7.7659343,8.7219508,6.4104324,6.8186376,8.8119605,17.660809,18.609372,21.743655,22.378885,15.696141,7.9829384,8.7569481,23.242992,22.843639,22.069649,19.398488,13.524943,10.221039,6.8225076
615,242.83371,46.769984,52.191404,31.548327,24.994958,18.446803,18.483628,13.358717,17.147797,55.030138,26.942086,29.832474,7.2644948,9.0795763,12.401436,29.408566,40.525132,77.490305,158.30722,21.357509,6.3172357,9.8027737,16.642925,13.019908,7.7789227,8.7365382,6.4211538,6.8300417,8.8266984,17.690346,18.640496,21.780021,22.416314,15.722393,7.9962898,8.771594,23.281865,22.881844,22.106561,19.430931,13.547563,10.238134,6.8339182
616,243.23917,46.848076,52.278548,31.601003,25.036692,18.477604,18.51449,13.381022,17.176428,55.122021,26.987071,29.882285,7.2766243,9.0947364,12.422142,29.457669,40.592796,77.61969,158.57155,21.393169,6.3277836,9.8191413,16.670713,13.041647,7.7919111,8.7511255,6.4318751,6.8414458,8.8414363,17.719884,18.67162,21.816387,22.453742,15.748644,8.0096411,8.7862399,23.320739,22.92005,22.143472,19.463375,13.570183,10.255228,6.8453287
617,243.64463,46.926167,52.365692,31.653679,25.078426,18.508404,18.545352,13.403327,17.20506,55.213905,27.032056,29.932096,7.2887537,9.1098965,12.442849,29.506772,40.660461,77.749075,158.83587,21.428829,6.3383314,9.8355089,16.698502,13.063386,7.8048995,8.7657128,6.4425965,6.8528499,8.8561741,17.749421,18.702743,21.852753,22.49117,15.774896,8.0229924,8.8008857,23.359612,22.958256,22.180383,19.495819,13.592804,10.272323,6.8567392
618,244.05009,47.004259,52.452835,31.706355,25.12016,18.539205,18.576214,13.425632,17.233691,55.305788,27.077041,29.981907,7.3008832,9.1250566,12.463555,29.555875,40.728125,77.87846,159.1002,21.46449,6.3488793,9.8518765,16.726291,13.085126,7.817888,8.7803002,6.4533178,6.8642539,8.870912,17.778959,18.733867,21.889119,22.528599,15.801148,8.0363438,8.8155316,23.398486,22.996461,22.217294,19.528262,13.615424,10.289417,6.8681498
619,244.45554,47.08235,52.539979,31.759031,25.161894,18.570005,18.607076,13.447937,17.262323,55.397672,27.122026,30.031718,7.3130127,9.1402167,12.484262,29.604979,40.79579,78.007845,159.36452,21.50015,6.3594271,9.8682442,16.754079,13.106865,7.8308764,8.7948875,6.4640392,6.875658,8.8856499,17.808496,18.764991,21.925485,22.566027,15.827399,8.0496951,8.8301775,23.43736,23.034667,22.254205,19.560706,13.638044,10.306512,6.8795603
620,244.861,47.160442,52.627122,31.811707,25.203628,18.600806,18.637938,13.470242,17.290954,55.489555,27.167011,30.081529,7.3251422,9.1553768,12.504969,29.654082,40.863454,78.13723,159.62884,21.535811,6.3699749,9.8846118,16.781868,13.128604,7.8438648,8.8094748,6.4747605,6.8870621,8.9003878,17.838034,18.796115,21.961851,22.603455,15.853651,8.0630465,8.8448233,23.476233,23.072873,22.291116,19.59315,13.660664,10.323606,6.8909709
621,245.26646,47.238533,52.714266,31.864383,25.245362,18.631606,18.6688,13.492547,17.319586,55.581439,27.211996,30.13134,7.3372716,9.1705369,12.525675,29.703185,40.931119,78.266615,159.89317,21.571471,6.3805228,9.9009794,16.809656,13.150343,7.8568532,8.8240622,6.4854819,6.8984661,8.9151256,17.867571,18.827239,21.998217,22.640884,15.879902,8.0763978,8.8594692,23.515107,23.111078,22.328028,19.625593,13.683285,10.340701,6.9023814
622,245.67192,47.316625,52.80141,31.917059,25.287096,18.662407,18.699662,13.514852,17.348217,55.673322,27.256981,30.181151,7.3494011,9.185697,12.546382,29.752288,40.998783,78.396,160.15749,21.607132,6.3910706,9.917347,16.837445,13.172083,7.8698416,8.8386495,6.4962032,6.9098702,8.9298635,17.897108,18.858363,22.034583,22.678312,15.906154,8.0897492,8.8741151,23.55398,23.149284,22.364939,19.658037,13.705905,10.357795,6.913792
623,246.07738,47.394716,52.888553,31.969735,25.32883,18.693207,18.730524,13.537157,17.376849,55.765205,27.301966,30.230962,7.3615306,9.2008571,12.567088,29.801392,41.066448,78.525385,160.42182,21.642792,6.4016185,9.9337146,16.865233,13.193822,7.88283,8.8532368,6.5069246,6.9212743,8.9446014,17.926646,18.889487,22.070949,22.71574,15.932405,8.1031005,8.8887609,23.592854,23.18749,22.40185,19.690481,13.728525,10.37489,6.9252025
624,246.48283,47.472808,52.975697,32.022411,25.370563,18.724008,18.761386,13.559462,17.405481,55.857089,27.346951,30.280774,7.37366,9.2160172,12.587795,29.850495,41.134112,78.65477,160.68614,21.678453,6.4121663,9.9500823,16.893022,13.215561,7.8958184,8.8678242,6.5176459,6.9326783,8.9593392,17.956183,18.920611,22.107315,22.753169,15.958657,8.1164519,8.9034068,23.631727,23.225695,22.438761,19.722924,13.751146,10.391984,6.936613
625,246.88829,47.550899,53.06284,32.075087,25.412297,18.754808,18.792248,13.581767,17.434112,55.948972,27.391936,30.330585,7.3857895,9.2311773,12.608502,29.899598,41.201777,78.784155,160.95047,21.714113,6.4227142,9.9664499,16.920811,13.2373,7.9088068,8.8824115,6.5283673,6.9440824,8.9740771,17.985721,18.951735,22.143681,22.790597,15.984909,8.1298032,8.9180527,23.670601,23.263901,22.475672,19.755368,13.773766,10.409079,6.9480236
626,247.29375,47.628991,53.149984,32.127763,25.454031,18.785609,18.82311,13.604072,17.462744,56.040856,27.436921,30.380396,7.397919,9.2463374,12.629208,29.948702,41.269441,78.91354,161.21479,21.749774,6.433262,9.9828175,16.948599,13.25904,7.9217952,8.8969988,6.5390887,6.9554865,8.988815,18.015258,18.982858,22.180047,22.828026,16.01116,8.1431546,8.9326985,23.709474,23.302107,22.512583,19.787812,13.796386,10.426174,6.9594341
627,247.69921,47.707082,53.237128,32.180439,25.495765,18.816409,18.853972,13.626377,17.491375,56.132739,27.481906,30.430207,7.4100485,9.2614975,12.649915,29.997805,41.337106,79.042925,161.47912,21.785434,6.4438098,9.9991851,16.976388,13.280779,7.9347837,8.9115862,6.54981,6.9668906,9.0035529,18.044796,19.013982,22.216413,22.865454,16.037412,8.1565059,8.9473444,23.748348,23.340312,22.549495,19.820255,13.819006,10.443268,6.9708447
628,248.10466,47.785174,53.324271,32.233115,25.537499,18.84721,18.884834,13.648682,17.520007,56.224622,27.526891,30.480018,7.4221779,9.2766576,12.670621,30.046908,41.40477,79.17231,161.74344,21.821095,6.4543577,10.015553,17.004176,13.302518,7.9477721,8.9261735,6.5605314,6.9782946,9.0182907,18.074333,19.045106,22.252779,22.902882,16.063663,8.1698573,8.9619903,23.787222,23.378518,22.586406,19.852699,13.841627,10.460363,6.9822552
629,248.51012,47.863265,53.411415,32.285791,25.579233,18.87801,18.915696,13.670987,17.548638,56.316506,27.571876,30.529829,7.4343074,9.2918177,12.691328,30.096011,41.472435,79.301695,162.00776,21.856755,6.4649055,10.03192,17.031965,13.324257,7.9607605,8.9407608,6.5712527,6.9896987,9.0330286,18.103871,19.07623,22.289145,22.940311,16.089915,8.1832086,8.9766361,23.826095,23.416724,22.623317,19.885143,13.864247,10.477457,6.9936658
630,248.91558,47.941357,53.498558,32.338467,25.620967,18.908811,18.946558,13.693292,17.57727,56.408389,27.616861,30.57964,7.4464369,9.3069778,12.712034,30.145115,41.540099,79.43108,162.27209,21.892416,6.4754534,10.048288,17.059753,13.345996,7.9737489,8.9553482,6.5819741,7.0011028,9.0477665,18.133408,19.107354,22.32551,22.977739,16.116166,8.19656,8.991282,23.864969,23.454929,22.660228,19.917586,13.886867,10.494552,7.0050763
631,249.32104,48.019448,53.585702,32.391143,25.662701,18.939611,18.97742,13.715597,17.605901,56.500273,27.661846,30.629451,7.4585664,9.322138,12.732741,30.194218,41.607764,79.560465,162.53641,21.928076,6.4860012,10.064656,17.087542,13.367736,7.9867373,8.9699355,6.5926954,7.0125068,9.0625044,18.162945,19.138478,22.361876,23.015167,16.142418,8.2099113,9.0059279,23.903842,23.493135,22.697139,19.95003,13.909487,10.511646,7.0164868
632,249.72649,48.09754,53.672846,32.443819,25.704435,18.970412,19.008282,13.737902,17.634533,56.592156,27.706831,30.679262,7.4706958,9.3372981,12.753448,30.243321,41.675428,79.68985,162.80074,21.963737,6.496549,10.081023,17.115331,13.389475,7.9997257,8.9845228,6.6034168,7.0239109,9.0772422,18.192483,19.169602,22.398242,23.052596,16.168669,8.2232626,9.0205737,23.942716,23.53134,22.73405,19.982474,13.932108,10.528741,7.0278974
633,250.13195,48.175631,53.759989,32.496495,25.746169,19.001212,19.039144,13.760206,17.663165,56.68404,27.751816,30.729073,7.4828253,9.3524582,12.774154,30.292424,41.743093,79.819235,163.06506,21.999397,6.5070969,10.097391,17.143119,13.411214,8.0127141,8.9991102,6.6141381,7.035315,9.0919801,18.22202,19.200726,22.434608,23.090024,16.194921,8.236614,9.0352196,23.981589,23.569546,22.770962,20.014918,13.954728,10.545835,7.0393079
634,250.53741,48.253723,53.847133,32.549171,25.787902,19.032013,19.070006,13.782511,17.691796,56.775923,27.796801,30.778884,7.4949548,9.3676183,12.794861,30.341528,41.810758,79.94862,163.32939,22.035058,6.5176447,10.113758,17.170908,13.432953,8.0257025,9.0136975,6.6248595,7.046719,9.106718,18.251558,19.23185,22.470974,23.127452,16.221173,8.2499653,9.0498655,24.020463,23.607752,22.807873,20.047361,13.977348,10.56293,7.0507185
635,250.94287,48.331814,53.934277,32.601847,25.829636,19.062813,19.100868,13.804816,17.720428,56.867806,27.841786,30.828695,7.5070843,9.3827784,12.815567,30.390631,41.878422,80.078005,163.59371,22.070718,6.5281926,10.130126,17.198696,13.454693,8.0386909,9.0282848,6.6355808,7.0581231,9.1214559,18.281095,19.262974,22.50734,23.164881,16.247424,8.2633167,9.0645113,24.059336,23.645957,22.844784,20.079805,13.999968,10.580024,7.062129
636,251.34833,48.409906,54.02142,32.654523,25.87137,19.093614,19.13173,13.827121,17.749059,56.95969,27.886771,30.878506,7.5192137,9.3979385,12.836274,30.439734,41.946087,80.20739,163.85804,22.106379,6.5387404,10.146494,17.226485,13.476432,8.0516793,9.0428722,6.6463022,7.0695272,9.1361937,18.310633,19.294097,22.543706,23.202309,16.273676,8.276668,9.0791572,24.09821,23.684163,22.881695,20.112249,14.022589,10.597119,7.0735396
637,251.75378,48.487997,54.108564,32.707199,25.913104,19.124414,19.162592,13.849426,17.777691,57.051573,27.931756,30.928317,7.5313432,9.4130986,12.856981,30.488837,42.013751,80.336775,164.12236,22.142039,6.5492883,10.162861,17.254273,13.498171,8.0646678,9.0574595,6.6570235,7.0809313,9.1509316,18.34017,19.325221,22.580072,23.239737,16.299927,8.2900194,9.093803,24.137084,23.722369,22.918606,20.144692,14.045209,10.614213,7.0849501
638,252.15924,48.566089,54.195707,32.759875,25.954838,19.155215,19.193454,13.871731,17.806322,57.143457,27.976741,30.978128,7.5434727,9.4282587,12.877687,30.537941,42.081416,80.46616,164.38668,22.177699,6.5598361,10.179229,17.282062,13.51991,8.0776562,9.0720468,6.6677449,7.0923353,9.1656695,18.369707,19.356345,22.616438,23.277166,16.326179,8.3033707,9.1084489,24.175957,23.760574,22.955517,20.177136,14.067829,10.631308,7.0963606
639,252.5647,48.64418,54.282851,32.812551,25.996572,19.186015,19.224316,13.894036,17.834954,57.23534,28.021726,31.027939,7.5556022,9.4434188,12.898394,30.587044,42.14908,80.595545,164.65101,22.21336,6.5703839,10.195597,17.309851,13.54165,8.0906446,9.0866342,6.6784662,7.1037394,9.1804074,18.399245,19.387469,22.652804,23.314594,16.35243,8.3167221,9.1230948,24.214831,23.79878,22.992428,20.20958,14.09045,10.648402,7.1077712
640,252.97016,48.722272,54.369995,32.865227,26.038306,19.216816,19.255178,13.916341,17.863585,57.327223,28.066711,31.077751,7.5677316,9.4585789,12.9191,30.636147,42.216745,80.72493,164.91533,22.24902,6.5809318,10.211964,17.337639,13.563389,8.103633,9.1012215,6.6891876,7.1151435,9.1951452,18.428782,19.418593,22.68917,23.352023,16.378682,8.3300734,9.1377406,24.253704,23.836986,23.02934,20.242023,14.11307,10.665497,7.1191817
641,253.37561,48.800363,54.457138,32.917903,26.08004,19.247616,19.28604,13.938646,17.892217,57.419107,28.111696,31.127562,7.5798611,9.473739,12.939807,30.685251,42.284409,80.854315,165.17966,22.284681,6.5914796,10.228332,17.365428,13.585128,8.1166214,9.1158088,6.699909,7.1265475,9.2098831,18.45832,19.449717,22.725536,23.389451,16.404934,8.3434248,9.1523865,24.292578,23.875191,23.066251,20.274467,14.13569,10.682592,7.1305923
642,253.78107,48.878455,54.544282,32.970579,26.121774,19.278417,19.316902,13.960951,17.920848,57.51099,28.156681,31.177373,7.5919906,9.4888991,12.960513,30.734354,42.352074,80.9837,165.44398,22.320341,6.6020275,10.244699,17.393216,13.606867,8.1296098,9.1303962,6.7106303,7.1379516,9.224621,18.487857,19.480841,22.761902,23.426879,16.431185,8.3567761,9.1670324,24.331451,23.913397,23.103162,20.306911,14.15831,10.699686,7.1420028
643,254.18653,48.956546,54.631425,33.023255,26.163508,19.309217,19.347764,13.983256,17.94948,57.602874,28.201666,31.227184,7.60412,9.5040592,12.98122,30.783457,42.419738,81.113085,165.70831,22.356002,6.6125753,10.261067,17.421005,13.628607,8.1425982,9.1449835,6.7213517,7.1493557,9.2393588,18.517395,19.511965,22.798268,23.464308,16.457437,8.3701275,9.1816782,24.370325,23.951603,23.140073,20.339354,14.180931,10.716781,7.1534134
644,254.59199,49.034638,54.718569,33.075931,26.205241,19.340018,19.378626,14.005561,17.978112,57.694757,28.246651,31.276995,7.6162495,9.5192193,13.001927,30.83256,42.487403,81.24247,165.97263,22.391662,6.6231232,10.277435,17.448793,13.650346,8.1555866,9.1595708,6.732073,7.1607598,9.2540967,18.546932,19.543089,22.834634,23.501736,16.483688,8.3834788,9.1963241,24.409199,23.989808,23.176984,20.371798,14.203551,10.733875,7.1648239
645,254.99744,49.112729,54.805713,33.128607,26.246975,19.370818,19.409488,14.027866,18.006743,57.786641,28.291636,31.326806,7.628379,9.5343794,13.022633,30.881664,42.555067,81.371855,166.23695,22.427323,6.633671,10.293802,17.476582,13.672085,8.168575,9.1741582,6.7427944,7.1721638,9.2688346,18.57647,19.574213,22.871,23.539164,16.50994,8.3968301,9.21097,24.448072,24.028014,23.213895,20.404242,14.226171,10.75097,7.1762344
646,255.4029,49.190821,54.892856,33.181283,26.288709,19.401619,19.44035,14.050171,18.035375,57.878524,28.336621,31.376617,7.6405085,9.5495395,13.04334,30.930767,42.622732,81.50124,166.50128,22.462983,6.6442188,10.31017,17.504371,13.693824,8.1815634,9.1887455,6.7535157,7.1835679,9.2835725,18.606007,19.605336,22.907366,23.576593,16.536191,8.4101815,9.2256158,24.486946,24.06622,23.250807,20.436685,14.248791,10.768064,7.187645
647,255.80836,49.268912,54.98,33.233959,26.330443,19.432419,19.471212,14.072476,18.064006,57.970407,28.381606,31.426428,7.6526379,9.5646996,13.064046,30.97987,42.690396,81.630625,166.7656,22.498644,6.6547667,10.326538,17.532159,13.715564,8.1945519,9.2033328,6.7642371,7.194972,9.2983103,18.635544,19.63646,22.943731,23.614021,16.562443,8.4235328,9.2402617,24.525819,24.104425,23.287718,20.469129,14.271412,10.785159,7.1990555
648,256.21382,49.347004,55.067143,33.286635,26.372177,19.46322,19.502074,14.094781,18.092638,58.062291,28.426591,31.476239,7.6647674,9.5798597,13.084753,31.028973,42.758061,81.76001,167.02993,22.534304,6.6653145,10.342905,17.559948,13.737303,8.2075403,9.2179202,6.7749584,7.206376,9.3130482,18.665082,19.667584,22.980097,23.651449,16.588694,8.4368842,9.2549076,24.564693,24.142631,23.324629,20.501573,14.294032,10.802253,7.2104661
649,256.61927,49.425095,55.154287,33.339311,26.413911,19.49402,19.532936,14.117086,18.121269,58.154174,28.471576,31.52605,7.6768969,9.5950198,13.10546,31.078077,42.825725,81.889395,167.29425,22.569965,6.6758624,10.359273,17.587736,13.759042,8.2205287,9.2325075,6.7856798,7.2177801,9.3277861,18.694619,19.698708,23.016463,23.688878,16.614946,8.4502355,9.2695534,24.603566,24.180836,23.36154,20.534016,14.316652,10.819348,7.2218766
650,257.02473,49.503187,55.241431,33.391987,26.455645,19.524821,19.563798,14.139391,18.149901,58.246058,28.516561,31.575861,7.6890264,9.6101799,13.126166,31.12718,42.89339,82.01878,167.55858,22.605625,6.6864102,10.37564,17.615525,13.780781,8.2335171,9.2470948,6.7964011,7.2291842,9.342524,18.724157,19.729832,23.052829,23.726306,16.641198,8.4635869,9.2841993,24.64244,24.219042,23.398451,20.56646,14.339272,10.836442,7.2332872
