Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa) 
2426,269.36019,19.984139,63.363726,36.19113,21.018953,27.710937,24.255556,22.332317,19.984139,33.115716,36.19113,32.544858,44.460727,7.6236066,15.144159,21.341783,16.843437,9.7488711,99.140944,175.92075,14.737488,12.949385,15.363295,15.902119,7.7238202,11.229779,11.306879,11.720853,12.529562,13.998978,15.781874,19.884654,26.493089,25.646704,17.83033,10.385132,14.120617,17.976015,20.615812,21.21919,20.177202,16.40499,12.757136
2427,269.32536,19.981555,63.355533,36.18645,21.016235,27.707354,24.252419,22.329429,19.981555,33.111434,36.18645,32.54065,44.454977,7.6226208,15.142201,21.339024,16.841259,9.7476105,99.128124,175.89801,14.735582,12.947711,15.361308,15.900063,7.7228214,11.228327,11.305417,11.719338,12.527942,13.997168,15.779833,19.882082,26.489663,25.643388,17.828025,10.383789,14.118791,17.97369,20.613146,21.216446,20.174593,16.402869,12.755487
2428,269.29053,19.978971,63.347339,36.181771,21.013517,27.703771,24.249283,22.326541,19.978971,33.107152,36.181771,32.536441,44.449228,7.621635,15.140243,21.336264,16.839081,9.7463499,99.115305,175.87526,14.733677,12.946036,15.359322,15.898007,7.7218227,11.226875,11.303955,11.717822,12.526322,13.995358,15.777792,19.879511,26.486238,25.640071,17.825719,10.382446,14.116965,17.971366,20.61048,21.213703,20.171984,16.400747,12.753837
2429,269.2557,19.976387,63.339146,36.177091,21.010799,27.700187,24.246146,22.323654,19.976387,33.10287,36.177091,32.532233,44.443479,7.6206492,15.138285,21.333504,16.836903,9.7450893,99.102485,175.85251,14.731771,12.944362,15.357335,15.89595,7.7208239,11.225423,11.302493,11.716306,12.524702,13.993548,15.775751,19.87694,26.482812,25.636755,17.823413,10.381103,14.115139,17.969041,20.607815,21.210959,20.169375,16.398626,12.752187
2430,269.22087,19.973803,63.330953,36.172411,21.008082,27.696604,24.24301,22.320766,19.973803,33.098588,36.172411,32.528025,44.43773,7.6196634,15.136326,21.330745,16.834725,9.7438287,99.089665,175.82976,14.729865,12.942687,15.355348,15.893894,7.7198252,11.22397,11.301031,11.714791,12.523082,13.991737,15.773711,19.874369,26.479386,25.633439,17.821108,10.37976,14.113313,17.966717,20.605149,21.208215,20.166765,16.396505,12.750538
2431,269.18604,19.971219,63.322759,36.167731,21.005364,27.693021,24.239874,22.317878,19.971219,33.094305,36.167731,32.523816,44.431981,7.6186776,15.134368,21.327985,16.832547,9.7425681,99.076845,175.80701,14.72796,12.941013,15.353362,15.891838,7.7188264,11.222518,11.299569,11.713275,12.521461,13.989927,15.77167,19.871797,26.47596,25.630122,17.818802,10.378418,14.111488,17.964393,20.602483,21.205471,20.164156,16.394383,12.748888
2432,269.15121,19.968635,63.314566,36.163051,21.002646,27.689438,24.236737,22.314991,19.968635,33.090023,36.163051,32.519608,44.426232,7.6176919,15.13241,21.325225,16.830369,9.7413075,99.064026,175.78427,14.726054,12.939338,15.351375,15.889782,7.7178277,11.221066,11.298107,11.71176,12.519841,13.988117,15.769629,19.869226,26.472535,25.626806,17.816497,10.377075,14.109662,17.962068,20.599817,21.202727,20.161547,16.392262,12.747239
2433,269.11638,19.966051,63.306372,36.158372,20.999928,27.685854,24.233601,22.312103,19.966051,33.085741,36.158372,32.5154,44.420483,7.6167061,15.130451,21.322466,16.828191,9.7400469,99.051206,175.76152,14.724148,12.937664,15.349389,15.887725,7.7168289,11.219614,11.296645,11.710244,12.518221,13.986307,15.767589,19.866655,26.469109,25.62349,17.814191,10.375732,14.107836,17.959744,20.597151,21.199984,20.158938,16.390141,12.745589
2434,269.08155,19.963467,63.298179,36.153692,20.99721,27.682271,24.230464,22.309215,19.963467,33.081459,36.153692,32.511192,44.414734,7.6157203,15.128493,21.319706,16.826013,9.7387863,99.038386,175.73877,14.722242,12.935989,15.347402,15.885669,7.7158302,11.218162,11.295182,11.708728,12.516601,13.984497,15.765548,19.864084,26.465683,25.620173,17.811885,10.374389,14.10601,17.957419,20.594486,21.19724,20.156329,16.388019,12.743939
2435,269.04672,19.960882,63.289986,36.149012,20.994492,27.678688,24.227328,22.306327,19.960882,33.077177,36.149012,32.506983,44.408985,7.6147345,15.126535,21.316946,16.823835,9.7375257,99.025567,175.71602,14.720337,12.934315,15.345416,15.883613,7.7148314,11.21671,11.29372,11.707213,12.514981,13.982686,15.763507,19.861513,26.462257,25.616857,17.80958,10.373046,14.104184,17.955095,20.59182,21.194496,20.15372,16.385898,12.74229
2436,269.01189,19.958298,63.281792,36.144332,20.991774,27.675105,24.224191,22.30344,19.958298,33.072895,36.144332,32.502775,44.403235,7.6137487,15.124577,21.314187,16.821657,9.7362651,99.012747,175.69327,14.718431,12.932641,15.343429,15.881556,7.7138327,11.215258,11.292258,11.705697,12.513361,13.980876,15.761466,19.858941,26.458832,25.613541,17.807274,10.371703,14.102358,17.95277,20.589154,21.191752,20.151111,16.383777,12.74064
2437,268.97706,19.955714,63.273599,36.139652,20.989056,27.671522,24.221055,22.300552,19.955714,33.068613,36.139652,32.498567,44.397486,7.6127629,15.122618,21.311427,16.819479,9.7350045,98.999927,175.67053,14.716525,12.930966,15.341442,15.8795,7.7128339,11.213806,11.290796,11.704182,12.51174,13.979066,15.759426,19.85637,26.455406,25.610224,17.804969,10.37036,14.100532,17.950446,20.586488,21.189008,20.148502,16.381656,12.738991
2438,268.94223,19.95313,63.265405,36.134973,20.986338,27.667938,24.217919,22.297664,19.95313,33.064331,36.134973,32.494358,44.391737,7.6117771,15.12066,21.308668,16.817301,9.7337439,98.987108,175.64778,14.71462,12.929292,15.339456,15.877444,7.7118352,11.212354,11.289334,11.702666,12.51012,13.977256,15.757385,19.853799,26.45198,25.606908,17.802663,10.369017,14.098706,17.948122,20.583823,21.186265,20.145893,16.379534,12.737341
2439,268.9074,19.950546,63.257212,36.130293,20.98362,27.664355,24.214782,22.294776,19.950546,33.060049,36.130293,32.49015,44.385988,7.6107913,15.118702,21.305908,16.815123,9.7324833,98.974288,175.62503,14.712714,12.927617,15.337469,15.875388,7.7108364,11.210902,11.287872,11.701151,12.5085,13.975446,15.755344,19.851228,26.448554,25.603592,17.800357,10.367674,14.09688,17.945797,20.581157,21.183521,20.143284,16.377413,12.735692
2440,268.87257,19.947962,63.249019,36.125613,20.980902,27.660772,24.211646,22.291889,19.947962,33.055766,36.125613,32.485942,44.380239,7.6098055,15.116744,21.303148,16.812945,9.7312227,98.961468,175.60228,14.710808,12.925943,15.335483,15.873331,7.7098377,11.209449,11.28641,11.699635,12.50688,13.973636,15.753303,19.848656,26.445129,25.600276,17.798052,10.366332,14.095054,17.943473,20.578491,21.180777,20.140675,16.375292,12.734042
2441,268.83774,19.945378,63.240825,36.120933,20.978184,27.657189,24.208509,22.289001,19.945378,33.051484,36.120933,32.481733,44.37449,7.6088197,15.114785,21.300389,16.810767,9.7299621,98.948649,175.57954,14.708903,12.924268,15.333496,15.871275,7.7088389,11.207997,11.284948,11.698119,12.50526,13.971825,15.751263,19.846085,26.441703,25.596959,17.795746,10.364989,14.093228,17.941148,20.575825,21.178033,20.138066,16.37317,12.732392
2442,268.80291,19.942794,63.232632,36.116254,20.975467,27.653605,24.205373,22.286113,19.942794,33.047202,36.116254,32.477525,44.368741,7.6078339,15.112827,21.297629,16.808589,9.7287015,98.935829,175.55679,14.706997,12.922594,15.331509,15.869219,7.7078402,11.206545,11.283486,11.696604,12.50364,13.970015,15.749222,19.843514,26.438277,25.593643,17.793441,10.363646,14.091403,17.938824,20.573159,21.175289,20.135457,16.371049,12.730743
2443,268.76808,19.94021,63.224438,36.111574,20.972749,27.650022,24.202236,22.283225,19.94021,33.04292,36.111574,32.473317,44.362992,7.6068482,15.110869,21.294869,16.806411,9.7274409,98.923009,175.53404,14.705091,12.920919,15.329523,15.867163,7.7068414,11.205093,11.282024,11.695088,12.502019,13.968205,15.747181,19.840943,26.434851,25.590327,17.791135,10.362303,14.089577,17.936499,20.570494,21.172546,20.132848,16.368928,12.729093
2444,268.73325,19.937626,63.216245,36.106894,20.970031,27.646439,24.1991,22.280338,19.937626,33.038638,36.106894,32.469109,44.357243,7.6058624,15.108911,21.29211,16.804233,9.7261803,98.91019,175.51129,14.703186,12.919245,15.327536,15.865106,7.7058427,11.203641,11.280562,11.693573,12.500399,13.966395,15.745141,19.838371,26.431426,25.58701,17.788829,10.36096,14.087751,17.934175,20.567828,21.169802,20.130239,16.366807,12.727444
2445,268.69842,19.935041,63.208052,36.102214,20.967313,27.642856,24.195964,22.27745,19.935041,33.034356,36.102214,32.4649,44.351493,7.6048766,15.106952,21.28935,16.802055,9.7249197,98.89737,175.48854,14.70128,12.91757,15.32555,15.86305,7.7048439,11.202189,11.2791,11.692057,12.498779,13.964585,15.7431,19.8358,26.428,25.583694,17.786524,10.359617,14.085925,17.931851,20.565162,21.167058,20.127629,16.364685,12.725794
2446,268.66359,19.932457,63.199858,36.097534,20.964595,27.639272,24.192827,22.274562,19.932457,33.030074,36.097534,32.460692,44.345744,7.6038908,15.104994,21.28659,16.799877,9.7236591,98.88455,175.4658,14.699374,12.915896,15.323563,15.860994,7.7038452,11.200737,11.277638,11.690541,12.497159,13.962775,15.741059,19.833229,26.424574,25.580378,17.784218,10.358274,14.084099,17.929526,20.562496,21.164314,20.12502,16.362564,12.724144
2447,268.62876,19.929873,63.191665,36.092855,20.961877,27.635689,24.189691,22.271674,19.929873,33.025792,36.092855,32.456484,44.339995,7.602905,15.103036,21.283831,16.7977,9.7223985,98.871731,175.44305,14.697469,12.914222,15.321576,15.858938,7.7028465,11.199285,11.276176,11.689026,12.495539,13.960964,15.739018,19.830658,26.421148,25.577061,17.781913,10.356931,14.082273,17.927202,20.559831,21.16157,20.122411,16.360443,12.722495
2448,268.59393,19.927289,63.183471,36.088175,20.959159,27.632106,24.186554,22.268787,19.927289,33.02151,36.088175,32.452275,44.334246,7.6019192,15.101078,21.281071,16.795522,9.7211379,98.858911,175.4203,14.695563,12.912547,15.31959,15.856881,7.7018477,11.197833,11.274714,11.68751,12.493919,13.959154,15.736978,19.828086,26.417723,25.573745,17.779607,10.355589,14.080447,17.924877,20.557165,21.158827,20.119802,16.358321,12.720845
2449,268.5591,19.924705,63.175278,36.083495,20.956441,27.628523,24.183418,22.265899,19.924705,33.017227,36.083495,32.448067,44.328497,7.6009334,15.099119,21.278311,16.793344,9.7198773,98.846091,175.39755,14.693657,12.910873,15.317603,15.854825,7.700849,11.196381,11.273251,11.685995,12.492298,13.957344,15.734937,19.825515,26.414297,25.570429,17.777301,10.354246,14.078621,17.922553,20.554499,21.156083,20.117193,16.3562,12.719196
2450,268.52427,19.922121,63.167084,36.078815,20.953723,27.62494,24.180281,22.263011,19.922121,33.012945,36.078815,32.443859,44.322748,7.5999476,15.097161,21.275552,16.791166,9.7186167,98.833272,175.3748,14.691752,12.909198,15.315617,15.852769,7.6998502,11.194929,11.271789,11.684479,12.490678,13.955534,15.732896,19.822944,26.410871,25.567112,17.774996,10.352903,14.076795,17.920228,20.551833,21.153339,20.114584,16.354079,12.717546
2451,268.48944,19.919537,63.158891,36.074135,20.951005,27.621356,24.177145,22.260124,19.919537,33.008663,36.074135,32.439651,44.316999,7.5989618,15.095203,21.272792,16.788988,9.7173561,98.820452,175.35206,14.689846,12.907524,15.31363,15.850713,7.6988515,11.193476,11.270327,11.682963,12.489058,13.953724,15.730856,19.820373,26.407445,25.563796,17.77269,10.35156,14.074969,17.917904,20.549167,21.150595,20.111975,16.351958,12.715896
2452,268.45461,19.916953,63.150698,36.069456,20.948287,27.617773,24.174009,22.257236,19.916953,33.004381,36.069456,32.435442,44.31125,7.597976,15.093245,21.270032,16.78681,9.7160955,98.807632,175.32931,14.68794,12.905849,15.311643,15.848656,7.6978527,11.192024,11.268865,11.681448,12.487438,13.951914,15.728815,19.817801,26.404019,25.56048,17.770385,10.350217,14.073144,17.915579,20.546502,21.147851,20.109366,16.349836,12.714247
2453,268.41978,19.914369,63.142504,36.064776,20.94557,27.61419,24.170872,22.254348,19.914369,33.000099,36.064776,32.431234,44.305501,7.5969903,15.091286,21.267273,16.784632,9.7148349,98.794813,175.30656,14.686035,12.904175,15.309657,15.8466,7.696854,11.190572,11.267403,11.679932,12.485818,13.950103,15.726774,19.81523,26.400594,25.557163,17.768079,10.348874,14.071318,17.913255,20.543836,21.145108,20.106757,16.347715,12.712597
2454,268.38494,19.911785,63.134311,36.060096,20.942852,27.610607,24.167736,22.25146,19.911785,32.995817,36.060096,32.427026,44.299752,7.5960045,15.089328,21.264513,16.782454,9.7135743,98.781993,175.28381,14.684129,12.9025,15.30767,15.844544,7.6958552,11.18912,11.265941,11.678417,12.484198,13.948293,15.724733,19.812659,26.397168,25.553847,17.765773,10.347531,14.069492,17.910931,20.54117,21.142364,20.104148,16.345594,12.710948
2455,268.35011,19.9092,63.126117,36.055416,20.940134,27.607023,24.164599,22.248573,19.9092,32.991535,36.055416,32.422817,44.294002,7.5950187,15.08737,21.261753,16.780276,9.7123137,98.769173,175.26107,14.682223,12.900826,15.305684,15.842487,7.6948565,11.187668,11.264479,11.676901,12.482577,13.946483,15.722693,19.810088,26.393742,25.550531,17.763468,10.346188,14.067666,17.908606,20.538504,21.13962,20.101539,16.343472,12.709298
2456,268.31528,19.906616,63.117924,36.050736,20.937416,27.60344,24.161463,22.245685,19.906616,32.987253,36.050736,32.418609,44.288253,7.5940329,15.085412,21.258994,16.778098,9.7110531,98.756354,175.23832,14.680318,12.899151,15.303697,15.840431,7.6938577,11.186216,11.263017,11.675385,12.480957,13.944673,15.720652,19.807517,26.390316,25.547215,17.761162,10.344846,14.06584,17.906282,20.535839,21.136876,20.09893,16.341351,12.707648
2457,268.28045,19.904032,63.109731,36.046057,20.934698,27.599857,24.158326,22.242797,19.904032,32.982971,36.046057,32.414401,44.282504,7.5930471,15.083453,21.256234,16.77592,9.7097925,98.743534,175.21557,14.678412,12.897477,15.301711,15.838375,7.692859,11.184764,11.261555,11.67387,12.479337,13.942863,15.718611,19.804945,26.386891,25.543898,17.758857,10.343503,14.064014,17.903957,20.533173,21.134132,20.096321,16.33923,12.705999
2458,268.24562,19.901448,63.101537,36.041377,20.93198,27.596274,24.15519,22.239909,19.901448,32.978688,36.041377,32.410192,44.276755,7.5920613,15.081495,21.253474,16.773742,9.7085319,98.730714,175.19282,14.676506,12.895803,15.299724,15.836319,7.6918602,11.183312,11.260093,11.672354,12.477717,13.941052,15.716571,19.802374,26.383465,25.540582,17.756551,10.34216,14.062188,17.901633,20.530507,21.131389,20.093712,16.337109,12.704349
2459,268.21079,19.898864,63.093344,36.036697,20.929262,27.59269,24.152054,22.237022,19.898864,32.974406,36.036697,32.405984,44.271006,7.5910755,15.079537,21.250715,16.771564,9.7072713,98.717895,175.17007,14.674601,12.894128,15.297737,15.834262,7.6908615,11.18186,11.258631,11.670839,12.476097,13.939242,15.71453,19.799803,26.380039,25.537266,17.754245,10.340817,14.060362,17.899308,20.527841,21.128645,20.091103,16.334987,12.7027
2460,268.17596,19.89628,63.08515,36.032017,20.926544,27.589107,24.148917,22.234134,19.89628,32.970124,36.032017,32.401776,44.265257,7.5900897,15.077579,21.247955,16.769386,9.7060106,98.705075,175.14733,14.672695,12.892454,15.295751,15.832206,7.6898627,11.180408,11.257169,11.669323,12.474477,13.937432,15.712489,19.797232,26.376613,25.533949,17.75194,10.339474,14.058536,17.896984,20.525175,21.125901,20.088493,16.332866,12.70105
2461,268.14113,19.893696,63.076957,36.027338,20.923826,27.585524,24.145781,22.231246,19.893696,32.965842,36.027338,32.397568,44.259508,7.5891039,15.07562,21.245195,16.767208,9.70475,98.692255,175.12458,14.670789,12.890779,15.293764,15.83015,7.688864,11.178955,11.255707,11.667807,12.472856,13.935622,15.710448,19.79466,26.373188,25.530633,17.749634,10.338131,14.05671,17.89466,20.52251,21.123157,20.085884,16.330745,12.6994
2462,268.1063,19.891112,63.068764,36.022658,20.921108,27.581941,24.142644,22.228358,19.891112,32.96156,36.022658,32.393359,44.253759,7.5881181,15.073662,21.242436,16.76503,9.7034894,98.679436,175.10183,14.668884,12.889105,15.291778,15.828094,7.6878652,11.177503,11.254245,11.666292,12.471236,13.933812,15.708408,19.792089,26.369762,25.527317,17.747329,10.336788,14.054885,17.892335,20.519844,21.120413,20.083275,16.328623,12.697751
2463,268.07147,19.888528,63.06057,36.017978,20.91839,27.578357,24.139508,22.225471,19.888528,32.957278,36.017978,32.389151,44.24801,7.5871324,15.071704,21.239676,16.762852,9.7022288,98.666616,175.07908,14.666978,12.88743,15.289791,15.826037,7.6868665,11.176051,11.252783,11.664776,12.469616,13.932002,15.706367,19.789518,26.366336,25.524,17.745023,10.335445,14.053059,17.890011,20.517178,21.11767,20.080666,16.326502,12.696101
2464,268.03664,19.885944,63.052377,36.013298,20.915673,27.574774,24.136371,22.222583,19.885944,32.952996,36.013298,32.384943,44.24226,7.5861466,15.069746,21.236917,16.760674,9.7009682,98.653796,175.05633,14.665072,12.885756,15.287804,15.823981,7.6858677,11.174599,11.25132,11.663261,12.467996,13.930191,15.704326,19.786947,26.36291,25.520684,17.742717,10.334103,14.051233,17.887686,20.514512,21.114926,20.078057,16.324381,12.694452
2465,268.00181,19.883359,63.044183,36.008618,20.912955,27.571191,24.133235,22.219695,19.883359,32.948714,36.008618,32.380734,44.236511,7.5851608,15.067787,21.234157,16.758496,9.6997076,98.640977,175.03359,14.663167,12.884081,15.285818,15.821925,7.684869,11.173147,11.249858,11.661745,12.466376,13.928381,15.702286,19.784375,26.359485,25.517368,17.740412,10.33276,14.049407,17.885362,20.511846,21.112182,20.075448,16.32226,12.692802
2466,267.96698,19.880775,63.03599,36.003939,20.910237,27.567608,24.130099,22.216807,19.880775,32.944432,36.003939,32.376526,44.230762,7.584175,15.065829,21.231397,16.756318,9.698447,98.628157,175.01084,14.661261,12.882407,15.283831,15.819869,7.6838702,11.171695,11.248396,11.660229,12.464756,13.926571,15.700245,19.781804,26.356059,25.514051,17.738106,10.331417,14.047581,17.883037,20.509181,21.109438,20.072839,16.320138,12.691152
2467,267.93215,19.878191,63.027796,35.999259,20.907519,27.564025,24.126962,22.21392,19.878191,32.940149,35.999259,32.372318,44.225013,7.5831892,15.063871,21.228638,16.75414,9.6971864,98.615337,174.98809,14.659355,12.880732,15.281845,15.817812,7.6828715,11.170243,11.246934,11.658714,12.463135,13.924761,15.698204,19.779233,26.352633,25.510735,17.735801,10.330074,14.045755,17.880713,20.506515,21.106694,20.07023,16.318017,12.689503
2468,267.89732,19.875607,63.019603,35.994579,20.904801,27.560441,24.123826,22.211032,19.875607,32.935867,35.994579,32.368109,44.219264,7.5822034,15.061913,21.225878,16.751962,9.6959258,98.602518,174.96534,14.65745,12.879058,15.279858,15.815756,7.6818727,11.168791,11.245472,11.657198,12.461515,13.922951,15.696163,19.776662,26.349207,25.507419,17.733495,10.328731,14.043929,17.878389,20.503849,21.103951,20.067621,16.315896,12.687853
2469,267.86249,19.873023,63.01141,35.989899,20.902083,27.556858,24.120689,22.208144,19.873023,32.931585,35.989899,32.363901,44.213515,7.5812176,15.059954,21.223118,16.749784,9.6946652,98.589698,174.94259,14.655544,12.877384,15.277871,15.8137,7.680874,11.167339,11.24401,11.655683,12.459895,13.921141,15.694123,19.77409,26.345782,25.504102,17.731189,10.327388,14.042103,17.876064,20.501183,21.101207,20.065012,16.313774,12.686204
2470,267.82766,19.870439,63.003216,35.985219,20.899365,27.553275,24.117553,22.205257,19.870439,32.927303,35.985219,32.359693,44.207766,7.5802318,15.057996,21.220359,16.747606,9.6934046,98.576878,174.91985,14.653638,12.875709,15.275885,15.811644,7.6798752,11.165887,11.242548,11.654167,12.458275,13.91933,15.692082,19.771519,26.342356,25.500786,17.728884,10.326045,14.040277,17.87374,20.498518,21.098463,20.062403,16.311653,12.684554
2471,267.79283,19.867855,62.995023,35.98054,20.896647,27.549692,24.114417,22.202369,19.867855,32.923021,35.98054,32.355485,44.202017,7.579246,15.056038,21.217599,16.745428,9.692144,98.564058,174.8971,14.651733,12.874035,15.273898,15.809587,7.6788765,11.164435,11.241086,11.652651,12.456655,13.91752,15.690041,19.768948,26.33893,25.49747,17.726578,10.324702,14.038451,17.871415,20.495852,21.095719,20.059794,16.309532,12.682904
2472,267.758,19.865271,62.986829,35.97586,20.893929,27.546108,24.11128,22.199481,19.865271,32.918739,35.97586,32.351276,44.196268,7.5782602,15.05408,21.214839,16.74325,9.6908834,98.551239,174.87435,14.649827,12.87236,15.271912,15.807531,7.6778777,11.162982,11.239624,11.651136,12.455035,13.91571,15.688001,19.766377,26.335504,25.494154,17.724273,10.32336,14.036625,17.869091,20.493186,21.092975,20.057185,16.30741,12.681255
2473,267.72317,19.862687,62.978636,35.97118,20.891211,27.542525,24.108144,22.196593,19.862687,32.914457,35.97118,32.347068,44.190518,7.5772745,15.052121,21.21208,16.741072,9.6896228,98.538419,174.8516,14.647921,12.870686,15.269925,15.805475,7.676879,11.16153,11.238162,11.64962,12.453414,13.9139,15.68596,19.763806,26.332079,25.490837,17.721967,10.322017,14.0348,17.866766,20.49052,21.090232,20.054576,16.305289,12.679605
2474,267.68834,19.860103,62.970443,35.9665,20.888493,27.538942,24.105007,22.193706,19.860103,32.910175,35.9665,32.34286,44.184769,7.5762887,15.050163,21.20932,16.738894,9.6883622,98.525599,174.82886,14.646016,12.869011,15.267939,15.803418,7.6758802,11.160078,11.2367,11.648105,12.451794,13.91209,15.683919,19.761234,26.328653,25.487521,17.719661,10.320674,14.032974,17.864442,20.487854,21.087488,20.051967,16.303168,12.677956
2475,267.65351,19.857518,62.962249,35.961821,20.885776,27.535359,24.101871,22.190818,19.857518,32.905893,35.961821,32.338651,44.17902,7.5753029,15.048205,21.20656,16.736716,9.6871016,98.51278,174.80611,14.64411,12.867337,15.265952,15.801362,7.6748815,11.158626,11.235238,11.646589,12.450174,13.91028,15.681878,19.758663,26.325227,25.484205,17.717356,10.319331,14.031148,17.862117,20.485189,21.084744,20.049358,16.301047,12.676306
2476,267.61868,19.854934,62.954056,35.957141,20.883058,27.531775,24.098734,22.18793,19.854934,32.90161,35.957141,32.334443,44.173271,7.5743171,15.046247,21.203801,16.734538,9.685841,98.49996,174.78336,14.642204,12.865662,15.263965,15.799306,7.6738827,11.157174,11.233776,11.645073,12.448554,13.908469,15.679838,19.756092,26.321801,25.480888,17.71505,10.317988,14.029322,17.859793,20.482523,21.082,20.046748,16.298925,12.674657
2477,267.58385,19.85235,62.945862,35.952461,20.88034,27.528192,24.095598,22.185042,19.85235,32.897328,35.952461,32.330235,44.167522,7.5733313,15.044288,21.201041,16.73236,9.6845804,98.48714,174.76061,14.640299,12.863988,15.261979,15.79725,7.672884,11.155722,11.232314,11.643558,12.446934,13.906659,15.677797,19.753521,26.318376,25.477572,17.712745,10.316645,14.027496,17.857469,20.479857,21.079256,20.044139,16.296804,12.673007
2478,267.54902,19.849766,62.937669,35.947781,20.877622,27.524609,24.092462,22.182155,19.849766,32.893046,35.947781,32.326027,44.161773,7.5723455,15.04233,21.198281,16.730182,9.6833198,98.474321,174.73786,14.638393,12.862313,15.259992,15.795193,7.6718852,11.15427,11.230852,11.642042,12.445314,13.904849,15.675756,19.750949,26.31495,25.474256,17.710439,10.315302,14.02567,17.855144,20.477191,21.076513,20.04153,16.294683,12.671357
2479,267.51419,19.847182,62.929476,35.943101,20.874904,27.521026,24.089325,22.179267,19.847182,32.888764,35.943101,32.321818,44.156024,7.5713597,15.040372,21.195522,16.728004,9.6820592,98.461501,174.71512,14.636487,12.860639,15.258006,15.793137,7.6708865,11.152818,11.22939,11.640527,12.443693,13.903039,15.673716,19.748378,26.311524,25.470939,17.708134,10.313959,14.023844,17.85282,20.474526,21.073769,20.038921,16.292561,12.669708
2480,267.47936,19.844598,62.921282,35.938422,20.872186,27.517442,24.086189,22.176379,19.844598,32.884482,35.938422,32.31761,44.150275,7.5703739,15.038414,21.192762,16.725826,9.6807986,98.448681,174.69237,14.634582,12.858965,15.256019,15.791081,7.6698878,11.151366,11.227927,11.639011,12.442073,13.901229,15.671675,19.745807,26.308098,25.467623,17.705828,10.312617,14.022018,17.850495,20.47186,21.071025,20.036312,16.29044,12.668058
2481,267.44453,19.842014,62.913089,35.933742,20.869468,27.513859,24.083052,22.173491,19.842014,32.8802,35.933742,32.313402,44.144526,7.5693881,15.036455,21.190002,16.723648,9.679538,98.435862,174.66962,14.632676,12.85729,15.254032,15.789025,7.668889,11.149914,11.226465,11.637496,12.440453,13.899418,15.669634,19.743236,26.304673,25.464307,17.703522,10.311274,14.020192,17.848171,20.469194,21.068281,20.033703,16.288319,12.666409
2482,267.4097,19.83943,62.904895,35.929062,20.86675,27.510276,24.079916,22.170604,19.83943,32.875918,35.929062,32.309193,44.138776,7.5684023,15.034497,21.187243,16.72147,9.6782774,98.423042,174.64687,14.63077,12.855616,15.252046,15.786968,7.6678903,11.148461,11.225003,11.63598,12.438833,13.897608,15.667593,19.740664,26.301247,25.46099,17.701217,10.309931,14.018366,17.845846,20.466528,21.065537,20.031094,16.286198,12.664759
2483,267.37487,19.836846,62.896702,35.924382,20.864032,27.506693,24.076779,22.167716,19.836846,32.871636,35.924382,32.304985,44.133027,7.5674166,15.032539,21.184483,16.719292,9.6770168,98.410222,174.62412,14.628865,12.853941,15.250059,15.784912,7.6668915,11.147009,11.223541,11.634464,12.437213,13.895798,15.665553,19.738093,26.297821,25.457674,17.698911,10.308588,14.016541,17.843522,20.463862,21.062794,20.028485,16.284076,12.663109
2484,267.34004,19.834262,62.888509,35.919702,20.861314,27.50311,24.073643,22.164828,19.834262,32.867354,35.919702,32.300777,44.127278,7.5664308,15.030581,21.181723,16.717114,9.6757562,98.397403,174.60138,14.626959,12.852267,15.248073,15.782856,7.6658928,11.145557,11.222079,11.632949,12.435593,13.893988,15.663512,19.735522,26.294395,25.454358,17.696606,10.307245,14.014715,17.841198,20.461197,21.06005,20.025876,16.281955,12.66146
2485,267.30521,19.831677,62.880315,35.915023,20.858596,27.499526,24.070507,22.16194,19.831677,32.863071,35.915023,32.296568,44.121529,7.565445,15.028622,21.178964,16.714936,9.6744956,98.384583,174.57863,14.625053,12.850592,15.246086,15.7808,7.664894,11.144105,11.220617,11.631433,12.433972,13.892178,15.661471,19.732951,26.29097,25.451041,17.6943,10.305902,14.012889,17.838873,20.458531,21.057306,20.023267,16.279834,12.65981
