Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa)
1308,76.862337,0,0,0,0,0,12.640195,20.008237,0,0,0,0,0,0
1309,76.840155,0,0,0,0,0,12.636547,20.002463,0,0,0,0,0,0
1310,76.817972,0,0,0,0,0,12.632899,19.996688,0,0,0,0,0,0
1311,76.79579,0,0,0,0,0,12.629251,19.990914,0,0,0,0,0,0
1312,76.773607,0,0,0,0,0,12.625603,19.98514,0,0,0,0,0,0
1313,76.751424,0,0,0,0,0,12.621955,19.979365,0,0,0,0,0,0
1314,76.729242,0,0,0,0,0,12.618307,19.973591,0,0,0,0,0,0
1315,76.707059,0,0,0,0,0,12.614659,19.967816,0,0,0,0,0,0
1316,76.684876,0,0,0,0,0,12.611011,19.962042,0,0,0,0,0,0
1317,76.662694,0,0,0,0,0,12.607363,19.956268,0,0,0,0,0,0
1318,76.640511,0,0,0,0,0,12.603715,19.950493,0,0,0,0,0,0
1319,76.618329,0,0,0,0,0,12.600067,19.944719,0,0,0,0,0,0
1320,76.596146,0,0,0,0,0,12.596419,19.938944,0,0,0,0,0,0
1321,76.573963,0,0,0,0,0,12.592771,19.93317,0,0,0,0,0,0
1322,76.551781,0,0,0,0,0,12.589123,19.927395,0,0,0,0,0,0
1323,76.529598,0,0,0,0,0,12.585475,19.921621,0,0,0,0,0,0
1324,76.507416,0,0,0,0,0,12.581827,19.915847,0,0,0,0,0,0
1325,76.485233,0,0,0,0,0,12.578179,19.910072,0,0,0,0,0,0
1326,76.46305,0,0,0,0,0,12.574531,19.904298,0,0,0,0,0,0
1327,76.440868,0,0,0,0,0,12.570883,19.898523,0,0,0,0,0,0
1328,76.418685,0,0,0,0,0,12.567235,19.892749,0,0,0,0,0,0
1329,76.396503,0,0,0,0,0,12.563587,19.886975,0,0,0,0,0,0
1330,76.37432,0,0,0,0,0,12.559939,19.8812,0,0,0,0,0,0
1331,76.352137,0,0,0,0,0,12.556291,19.875426,0,0,0,0,0,0
1332,76.329955,0,0,0,0,0,12.552643,19.869651,0,0,0,0,0,0
1333,76.307772,0,0,0,0,0,12.548995,19.863877,0,0,0,0,0,0
1334,76.285589,0,0,0,0,0,12.545347,19.858103,0,0,0,0,0,0
1335,76.263407,0,0,0,0,0,12.541699,19.852328,0,0,0,0,0,0
1336,76.241224,0,0,0,0,0,12.538051,19.846554,0,0,0,0,0,0
1337,76.219042,0,0,0,0,0,12.534403,19.840779,0,0,0,0,0,0
1338,76.196859,0,0,0,0,0,12.530755,19.835005,0,0,0,0,0,0
1339,76.174676,0,0,0,0,0,12.527108,19.82923,0,0,0,0,0,0
1340,76.152494,0,0,0,0,0,12.52346,19.823456,0,0,0,0,0,0
1341,76.130311,0,0,0,0,0,12.519812,19.817682,0,0,0,0,0,0
1342,76.108129,0,0,0,0,0,12.516164,19.811907,0,0,0,0,0,0
1343,76.085946,0,0,0,0,0,12.512516,19.806133,0,0,0,0,0,0
1344,76.059805,0,0,0,0,0,12.508217,19.799328,0,0,0,0,0,0
1345,76.033665,0,0,0,0,0,12.503918,19.792523,0,0,0,0,0,0
1346,76.007525,0,0,0,0,0,12.499619,19.785719,0,0,0,0,0,0
1347,75.981384,0,0,0,0,0,12.49532,19.778914,0,0,0,0,0,0
1348,75.955244,0,0,0,0,0,12.491021,19.772109,0,0,0,0,0,0
1349,75.929104,0,0,0,0,0,12.486723,19.765305,0,0,0,0,0,0
1350,75.902964,0,0,0,0,0,12.482424,19.7585,0,0,0,0,0,0
1351,75.876823,0,0,0,0,0,12.478125,19.751696,0,0,0,0,0,0
1352,75.850683,0,0,0,0,0,12.473826,19.744891,0,0,0,0,0,0
1353,75.824543,0,0,0,0,0,12.469527,19.738086,0,0,0,0,0,0
1354,75.798402,0,0,0,0,0,12.465228,19.731282,0,0,0,0,0,0
1355,75.772262,0,0,0,0,0,12.46093,19.724477,0,0,0,0,0,0
1356,75.746122,0,0,0,0,0,12.456631,19.717672,0,0,0,0,0,0
1357,75.719981,0,0,0,0,0,12.452332,19.710868,0,0,0,0,0,0
1358,75.693841,0,0,0,0,0,12.448033,19.704063,0,0,0,0,0,0
1359,75.667701,0,0,0,0,0,12.443734,19.697258,0,0,0,0,0,0
1360,75.64156,0,0,0,0,0,12.439435,19.690454,0,0,0,0,0,0
1361,75.61542,0,0,0,0,0,12.435136,19.683649,0,0,0,0,0,0
1362,75.58928,0,0,0,0,0,12.430838,19.676844,0,0,0,0,0,0
1363,75.563139,0,0,0,0,0,12.426539,19.67004,0,0,0,0,0,0
1364,75.536999,0,0,0,0,0,12.42224,19.663235,0,0,0,0,0,0
1365,75.510859,0,0,0,0,0,12.417941,19.65643,0,0,0,0,0,0
1366,75.484719,0,0,0,0,0,12.413642,19.649626,0,0,0,0,0,0
1367,75.458578,0,0,0,0,0,12.409343,19.642821,0,0,0,0,0,0
1368,75.432438,0,0,0,0,0,12.405045,19.636016,0,0,0,0,0,0
1369,75.406298,0,0,0,0,0,12.400746,19.629212,0,0,0,0,0,0
1370,75.380157,0,0,0,0,0,12.396447,19.622407,0,0,0,0,0,0
1371,75.354017,0,0,0,0,0,12.392148,19.615602,0,0,0,0,0,0
1372,75.327877,0,0,0,0,0,12.387849,19.608798,0,0,0,0,0,0
1373,75.301736,0,0,0,0,0,12.38355,19.601993,0,0,0,0,0,0
1374,75.275596,0,0,0,0,0,12.379252,19.595188,0,0,0,0,0,0
1375,75.249456,0,0,0,0,0,12.374953,19.588384,0,0,0,0,0,0
1376,75.223315,0,0,0,0,0,12.370654,19.581579,0,0,0,0,0,0
1377,75.197175,0,0,0,0,0,12.366355,19.574775,0,0,0,0,0,0
1378,75.171035,0,0,0,0,0,12.362056,19.56797,0,0,0,0,0,0
1379,75.144895,0,0,0,0,0,12.357757,19.561165,0,0,0,0,0,0
1380,75.118754,0,0,0,0,0,12.353459,19.554361,0,0,0,0,0,0
1381,75.092614,0,0,0,0,0,12.34916,19.547556,0,0,0,0,0,0
1382,75.066474,0,0,0,0,0,12.344861,19.540751,0,0,0,0,0,0
1383,75.040333,0,0,0,0,0,12.340562,19.533947,0,0,0,0,0,0
1384,75.014193,0,0,0,0,0,12.336263,19.527142,0,0,0,0,0,0
1385,74.988053,0,0,0,0,0,12.331964,19.520337,0,0,0,0,0,0
1386,74.961912,0,0,0,0,0,12.327666,19.513533,0,0,0,0,0,0
1387,74.935772,0,0,0,0,0,12.323367,19.506728,0,0,0,0,0,0
1388,74.909632,0,0,0,0,0,12.319068,19.499923,0,0,0,0,0,0
1389,74.883491,0,0,0,0,0,12.314769,19.493119,0,0,0,0,0,0
1390,74.857351,0,0,0,0,0,12.31047,19.486314,0,0,0,0,0,0
1391,74.831211,0,0,0,0,0,12.306171,19.479509,0,0,0,0,0,0
1392,74.80507,0,0,0,0,0,12.301873,19.472705,0,0,0,0,0,0
1393,74.77893,0,0,0,0,0,12.297574,19.4659,0,0,0,0,0,0
1394,74.75279,0,0,0,0,0,12.293275,19.459095,0,0,0,0,0,0
1395,74.72665,0,0,0,0,0,12.288976,19.452291,0,0,0,0,0,0
1396,74.700509,0,0,0,0,0,12.284677,19.445486,0,0,0,0,0,0
1397,74.674369,0,0,0,0,0,12.280378,19.438681,0,0,0,0,0,0
1398,74.648229,0,0,0,0,0,12.27608,19.431877,0,0,0,0,0,0
1399,74.622088,0,0,0,0,0,12.271781,19.425072,0,0,0,0,0,0
1400,74.595948,0,0,0,0,0,12.267482,19.418268,0,0,0,0,0,0
1401,74.569808,0,0,0,0,0,12.263183,19.411463,0,0,0,0,0,0
1402,74.543667,0,0,0,0,0,12.258884,19.404658,0,0,0,0,0,0
1403,74.517527,0,0,0,0,0,12.254585,19.397854,0,0,0,0,0,0
1404,74.491387,0,0,0,0,0,12.250287,19.391049,0,0,0,0,0,0
1405,74.465246,0,0,0,0,0,12.245988,19.384244,0,0,0,0,0,0
1406,74.439106,0,0,0,0,0,12.241689,19.37744,0,0,0,0,0,0
1407,74.412966,0,0,0,0,0,12.23739,19.370635,0,0,0,0,0,0
1408,74.386826,0,0,0,0,0,12.233091,19.36383,0,0,0,0,0,0
1409,74.360685,0,0,0,0,0,12.228792,19.357026,0,0,0,0,0,0
1410,74.334545,0,0,0,0,0,12.224493,19.350221,0,0,0,0,0,0
1411,74.308405,0,0,0,0,0,12.220195,19.343416,0,0,0,0,0,0
1412,74.282264,0,0,0,0,0,12.215896,19.336612,0,0,0,0,0,0
1413,74.256124,0,0,0,0,0,12.211597,19.329807,0,0,0,0,0,0
1414,74.229984,0,0,0,0,0,12.207298,19.323002,0,0,0,0,0,0
1415,74.203843,0,0,0,0,0,12.202999,19.316198,0,0,0,0,0,0
1416,74.177703,0,0,0,0,0,12.1987,19.309393,0,0,0,0,0,0
1417,74.151563,0,0,0,0,0,12.194402,19.302588,0,0,0,0,0,0
1418,74.125422,0,0,0,0,0,12.190103,19.295784,0,0,0,0,0,0
1419,74.099282,0,0,0,0,0,12.185804,19.288979,0,0,0,0,0,0
1420,74.073142,0,0,0,0,0,12.181505,19.282174,0,0,0,0,0,0
1421,74.047001,0,0,0,0,0,12.177206,19.27537,0,0,0,0,0,0
1422,74.020861,0,0,0,0,0,12.172907,19.268565,0,0,0,0,0,0
1423,73.994721,0,0,0,0,0,12.168609,19.26176,0,0,0,0,0,0
1424,73.968581,0,0,0,0,0,12.16431,19.254956,0,0,0,0,0,0
1425,73.94244,0,0,0,0,0,12.160011,19.248151,0,0,0,0,0,0
1426,73.9163,0,0,0,0,0,12.155712,19.241347,0,0,0,0,0,0
1427,73.89016,0,0,0,0,0,12.151413,19.234542,0,0,0,0,0,0
1428,73.864019,0,0,0,0,0,12.147114,19.227737,0,0,0,0,0,0
1429,73.837879,0,0,0,0,0,12.142816,19.220933,0,0,0,0,0,0
1430,73.811739,0,0,0,0,0,12.138517,19.214128,0,0,0,0,0,0
1431,73.785598,0,0,0,0,0,12.134218,19.207323,0,0,0,0,0,0
1432,73.759458,0,0,0,0,0,12.129919,19.200519,0,0,0,0,0,0
1433,73.733318,0,0,0,0,0,12.12562,19.193714,0,0,0,0,0,0
1434,73.707177,0,0,0,0,0,12.121321,19.186909,0,0,0,0,0,0
1435,73.681037,0,0,0,0,0,12.117023,19.180105,0,0,0,0,0,0
1436,73.654897,0,0,0,0,0,12.112724,19.1733,0,0,0,0,0,0
1437,73.628757,0,0,0,0,0,12.108425,19.166495,0,0,0,0,0,0
1438,73.602616,0,0,0,0,0,12.104126,19.159691,0,0,0,0,0,0
1439,73.576476,0,0,0,0,0,12.099827,19.152886,0,0,0,0,0,0
1440,73.550336,0,0,0,0,0,12.095528,19.146081,0,0,0,0,0,0
1441,73.524195,0,0,0,0,0,12.09123,19.139277,0,0,0,0,0,0
1442,73.498055,0,0,0,0,0,12.086931,19.132472,0,0,0,0,0,0
1443,73.471915,0,0,0,0,0,12.082632,19.125667,0,0,0,0,0,0
1444,73.445774,0,0,0,0,0,12.078333,19.118863,0,0,0,0,0,0
1445,73.419634,0,0,0,0,0,12.074034,19.112058,0,0,0,0,0,0
1446,73.393494,0,0,0,0,0,12.069735,19.105253,0,0,0,0,0,0
1447,73.367353,0,0,0,0,0,12.065437,19.098449,0,0,0,0,0,0
1448,73.341213,0,0,0,0,0,12.061138,19.091644,0,0,0,0,0,0
1449,73.315073,0,0,0,0,0,12.056839,19.08484,0,0,0,0,0,0
1450,73.288932,0,0,0,0,0,12.05254,19.078035,0,0,0,0,0,0
1451,73.262792,0,0,0,0,0,12.048241,19.07123,0,0,0,0,0,0
1452,73.236652,0,0,0,0,0,12.043942,19.064426,0,0,0,0,0,0
1453,73.210512,0,0,0,0,0,12.039644,19.057621,0,0,0,0,0,0
1454,73.172501,0,0,0,0,0,12.033393,19.047726,0,0,0,0,0,0
1455,73.134489,0,0,0,0,0,12.027141,19.037831,0,0,0,0,0,0
1456,73.096478,0,0,0,0,0,12.02089,19.027936,0,0,0,0,0,0
1457,73.058466,0,0,0,0,0,12.014639,19.018042,0,0,0,0,0,0
1458,73.020454,0,0,0,0,0,12.008388,19.008147,0,0,0,0,0,0
1459,72.982443,0,0,0,0,0,12.002137,18.998252,0,0,0,0,0,0
1460,72.944431,0,0,0,0,0,11.995886,18.988357,0,0,0,0,0,0
1461,72.90642,0,0,0,0,0,11.989635,18.978462,0,0,0,0,0,0
1462,72.868408,0,0,0,0,0,11.983384,18.968567,0,0,0,0,0,0
1463,72.830397,0,0,0,0,0,11.977133,18.958672,0,0,0,0,0,0
1464,72.792385,0,0,0,0,0,11.970882,18.948777,0,0,0,0,0,0
1465,72.754373,0,0,0,0,0,11.964631,18.938882,0,0,0,0,0,0
1466,72.716362,0,0,0,0,0,11.958379,18.928987,0,0,0,0,0,0
1467,72.67835,0,0,0,0,0,11.952128,18.919093,0,0,0,0,0,0
1468,72.640339,0,0,0,0,0,11.945877,18.909198,0,0,0,0,0,0
1469,72.602327,0,0,0,0,0,11.939626,18.899303,0,0,0,0,0,0
1470,72.564315,0,0,0,0,0,11.933375,18.889408,0,0,0,0,0,0
1471,72.526304,0,0,0,0,0,11.927124,18.879513,0,0,0,0,0,0
1472,72.488292,0,0,0,0,0,11.920873,18.869618,0,0,0,0,0,0
1473,72.450281,0,0,0,0,0,11.914622,18.859723,0,0,0,0,0,0
1474,72.412269,0,0,0,0,0,11.908371,18.849828,0,0,0,0,0,0
1475,72.374258,0,0,0,0,0,11.90212,18.839933,0,0,0,0,0,0
1476,72.336246,0,0,0,0,0,11.895868,18.830039,0,0,0,0,0,0
1477,72.298234,0,0,0,0,0,11.889617,18.820144,0,0,0,0,0,0
1478,72.260223,0,0,0,0,0,11.883366,18.810249,0,0,0,0,0,0
1479,72.222211,0,0,0,0,0,11.877115,18.800354,0,0,0,0,0,0
1480,72.1842,0,0,0,0,0,11.870864,18.790459,0,0,0,0,0,0
1481,72.146188,0,0,0,0,0,11.864613,18.780564,0,0,0,0,0,0
1482,72.108176,0,0,0,0,0,11.858362,18.770669,0,0,0,0,0,0
1483,72.070165,0,0,0,0,0,11.852111,18.760774,0,0,0,0,0,0
1484,72.032153,0,0,0,0,0,11.84586,18.750879,0,0,0,0,0,0
1485,71.994142,0,0,0,0,0,11.839609,18.740984,0,0,0,0,0,0
1486,71.95613,0,0,0,0,0,11.833358,18.73109,0,0,0,0,0,0
1487,71.918119,0,0,0,0,0,11.827106,18.721195,0,0,0,0,0,0
1488,71.880107,0,0,0,0,0,11.820855,18.7113,0,0,0,0,0,0
1489,71.842095,0,0,0,0,0,11.814604,18.701405,0,0,0,0,0,0
1490,71.804084,0,0,0,0,0,11.808353,18.69151,0,0,0,0,0,0
1491,71.766072,0,0,0,0,0,11.802102,18.681615,0,0,0,0,0,0
1492,71.728061,0,0,0,0,0,11.795851,18.67172,0,0,0,0,0,0
1493,71.690049,0,0,0,0,0,11.7896,18.661825,0,0,0,0,0,0
1494,71.652037,0,0,0,0,0,11.783349,18.65193,0,0,0,0,0,0
1495,71.614026,0,0,0,0,0,11.777098,18.642036,0,0,0,0,0,0
1496,71.576014,0,0,0,0,0,11.770847,18.632141,0,0,0,0,0,0
1497,71.538003,0,0,0,0,0,11.764595,18.622246,0,0,0,0,0,0
1498,71.499991,0,0,0,0,0,11.758344,18.612351,0,0,0,0,0,0
1499,71.46198,0,0,0,0,0,11.752093,18.602456,0,0,0,0,0,0
1500,71.423968,0,0,0,0,0,11.745842,18.592561,0,0,0,0,0,0
1501,71.385956,0,0,0,0,0,11.739591,18.582666,0,0,0,0,0,0
1502,71.347945,0,0,0,0,0,11.73334,18.572771,0,0,0,0,0,0
1503,71.309933,0,0,0,0,0,11.727089,18.562876,0,0,0,0,0,0
1504,71.271922,0,0,0,0,0,11.720838,18.552981,0,0,0,0,0,0
1505,71.23391,0,0,0,0,0,11.714587,18.543087,0,0,0,0,0,0
1506,71.195898,0,0,0,0,0,11.708336,18.533192,0,0,0,0,0,0
1507,71.157887,0,0,0,0,0,11.702084,18.523297,0,0,0,0,0,0
1508,71.119875,0,0,0,0,0,11.695833,18.513402,0,0,0,0,0,0
1509,71.081864,0,0,0,0,0,11.689582,18.503507,0,0,0,0,0,0
1510,71.043852,0,0,0,0,0,11.683331,18.493612,0,0,0,0,0,0
1511,71.005841,0,0,0,0,0,11.67708,18.483717,0,0,0,0,0,0
1512,70.967829,0,0,0,0,0,11.670829,18.473822,0,0,0,0,0,0
1513,70.929817,0,0,0,0,0,11.664578,18.463927,0,0,0,0,0,0
1514,70.891806,0,0,0,0,0,11.658327,18.454033,0,0,0,0,0,0
1515,70.853794,0,0,0,0,0,11.652076,18.444138,0,0,0,0,0,0
1516,70.815783,0,0,0,0,0,11.645825,18.434243,0,0,0,0,0,0
1517,70.777771,0,0,0,0,0,11.639574,18.424348,0,0,0,0,0,0
1518,70.739759,0,0,0,0,0,11.633322,18.414453,0,0,0,0,0,0
1519,70.701748,0,0,0,0,0,11.627071,18.404558,0,0,0,0,0,0
1520,70.663736,0,0,0,0,0,11.62082,18.394663,0,0,0,0,0,0
1521,70.625725,0,0,0,0,0,11.614569,18.384768,0,0,0,0,0,0
1522,70.587713,0,0,0,0,0,11.608318,18.374873,0,0,0,0,0,0
1523,70.549702,0,0,0,0,0,11.602067,18.364978,0,0,0,0,0,0
1524,70.51169,0,0,0,0,0,11.595816,18.355084,0,0,0,0,0,0
1525,70.473678,0,0,0,0,0,11.589565,18.345189,0,0,0,0,0,0
1526,70.435667,0,0,0,0,0,11.583314,18.335294,0,0,0,0,0,0
1527,70.397655,0,0,0,0,0,11.577063,18.325399,0,0,0,0,0,0
1528,70.359644,0,0,0,0,0,11.570811,18.315504,0,0,0,0,0,0
1529,70.321632,0,0,0,0,0,11.56456,18.305609,0,0,0,0,0,0
1530,70.28362,0,0,0,0,0,11.558309,18.295714,0,0,0,0,0,0
1531,70.245609,0,0,0,0,0,11.552058,18.285819,0,0,0,0,0,0
1532,70.207597,0,0,0,0,0,11.545807,18.275924,0,0,0,0,0,0
1533,70.169586,0,0,0,0,0,11.539556,18.266029,0,0,0,0,0,0
1534,70.131574,0,0,0,0,0,11.533305,18.256135,0,0,0,0,0,0
1535,70.093563,0,0,0,0,0,11.527054,18.24624,0,0,0,0,0,0
1536,70.055551,0,0,0,0,0,11.520803,18.236345,0,0,0,0,0,0
1537,70.017539,0,0,0,0,0,11.514552,18.22645,0,0,0,0,0,0
1538,69.979528,0,0,0,0,0,11.508301,18.216555,0,0,0,0,0,0
1539,69.941516,0,0,0,0,0,11.502049,18.20666,0,0,0,0,0,0
1540,69.903505,0,0,0,0,0,11.495798,18.196765,0,0,0,0,0,0
1541,69.865493,0,0,0,0,0,11.489547,18.18687,0,0,0,0,0,0
1542,69.827481,0,0,0,0,0,11.483296,18.176975,0,0,0,0,0,0
1543,69.78947,0,0,0,0,0,11.477045,18.167081,0,0,0,0,0,0
1544,69.751458,0,0,0,0,0,11.470794,18.157186,0,0,0,0,0,0
1545,69.713447,0,0,0,0,0,11.464543,18.147291,0,0,0,0,0,0
1546,69.675435,0,0,0,0,0,11.458292,18.137396,0,0,0,0,0,0
1547,69.637424,0,0,0,0,0,11.452041,18.127501,0,0,0,0,0,0
1548,69.599412,0,0,0,0,0,11.44579,18.117606,0,0,0,0,0,0
1549,69.5614,0,0,0,0,0,11.439538,18.107711,0,0,0,0,0,0
1550,69.523389,0,0,0,0,0,11.433287,18.097816,0,0,0,0,0,0
1551,69.485377,0,0,0,0,0,11.427036,18.087921,0,0,0,0,0,0
1552,69.447366,0,0,0,0,0,11.420785,18.078026,0,0,0,0,0,0
1553,69.409354,0,0,0,0,0,11.414534,18.068132,0,0,0,0,0,0
1554,69.371343,0,0,0,0,0,11.408283,18.058237,0,0,0,0,0,0
1555,69.333331,0,0,0,0,0,11.402032,18.048342,0,0,0,0,0,0
1556,69.295319,0,0,0,0,0,11.395781,18.038447,0,0,0,0,0,0
1557,69.257308,0,0,0,0,0,11.38953,18.028552,0,0,0,0,0,0
1558,69.219296,0,0,0,0,0,11.383279,18.018657,0,0,0,0,0,0
1559,69.181285,0,0,0,0,0,11.377028,18.008762,0,0,0,0,0,0
1560,69.143273,0,0,0,0,0,11.370776,17.998867,0,0,0,0,0,0
1561,69.105261,0,0,0,0,0,11.364525,17.988972,0,0,0,0,0,0
1562,69.06725,0,0,0,0,0,11.358274,17.979078,0,0,0,0,0,0
1563,69.029238,0,0,0,0,0,11.352023,17.969183,0,0,0,0,0,0
1564,68.991227,0,0,0,0,0,11.345772,17.959288,0,0,0,0,0,0
1565,68.953215,0,0,0,0,0,11.339521,17.949393,0,0,0,0,0,0
1566,68.915204,0,0,0,0,0,11.33327,17.939498,0,0,0,0,0,0
1567,68.877192,0,0,0,0,0,11.327019,17.929603,0,0,0,0,0,0
1568,68.83918,0,0,0,0,0,11.320768,17.919708,0,0,0,0,0,0
1569,68.801169,0,0,0,0,0,11.314517,17.909813,0,0,0,0,0,0
1570,68.763157,0,0,0,0,0,11.308265,17.899918,0,0,0,0,0,0
1571,68.725146,0,0,0,0,0,11.302014,17.890023,0,0,0,0,0,0
1572,68.687134,0,0,0,0,0,11.295763,17.880129,0,0,0,0,0,0
1573,68.649122,0,0,0,0,0,11.289512,17.870234,0,0,0,0,0,0
1574,68.611111,0,0,0,0,0,11.283261,17.860339,0,0,0,0,0,0
1575,68.573099,0,0,0,0,0,11.27701,17.850444,0,0,0,0,0,0
1576,68.535088,0,0,0,0,0,11.270759,17.840549,0,0,0,0,0,0
1577,68.497076,0,0,0,0,0,11.264508,17.830654,0,0,0,0,0,0
1578,68.459065,0,0,0,0,0,11.258257,17.820759,0,0,0,0,0,0
1579,68.421496,0,0,0,0,0,11.252078,17.81098,0,0,0,0,0,0
1580,68.383928,0,0,0,0,0,11.2459,17.8012,0,0,0,0,0,0
1581,68.346359,0,0,0,0,0,11.239722,17.791421,0,0,0,0,0,0
1582,68.308791,0,0,0,0,0,11.233544,17.781641,0,0,0,0,0,0
1583,68.271222,0,0,0,0,0,11.227366,17.771861,0,0,0,0,0,0
1584,68.233654,0,0,0,0,0,11.221187,17.762082,0,0,0,0,0,0
1585,68.196085,0,0,0,0,0,11.215009,17.752302,0,0,0,0,0,0
1586,68.158517,0,0,0,0,0,11.208831,17.742523,0,0,0,0,0,0
1587,68.120948,0,0,0,0,0,11.202653,17.732743,0,0,0,0,0,0
1588,68.08338,0,0,0,0,0,11.196474,17.722964,0,0,0,0,0,0
1589,68.045811,0,0,0,0,0,11.190296,17.713184,0,0,0,0,0,0
1590,68.008243,0,0,0,0,0,11.184118,17.703405,0,0,0,0,0,0
1591,67.970674,0,0,0,0,0,11.17794,17.693625,0,0,0,0,0,0
1592,67.933106,0,0,0,0,0,11.171762,17.683846,0,0,0,0,0,0
1593,67.895537,0,0,0,0,0,11.165583,17.674066,0,0,0,0,0,0
1594,67.857969,0,0,0,0,0,11.159405,17.664286,0,0,0,0,0,0
1595,67.8204,0,0,0,0,0,11.153227,17.654507,0,0,0,0,0,0
1596,67.782832,0,0,0,0,0,11.147049,17.644727,0,0,0,0,0,0
1597,67.745263,0,0,0,0,0,11.14087,17.634948,0,0,0,0,0,0
1598,67.707695,0,0,0,0,0,11.134692,17.625168,0,0,0,0,0,0
1599,67.670126,0,0,0,0,0,11.128514,17.615389,0,0,0,0,0,0
1600,67.632558,0,0,0,0,0,11.122336,17.605609,0,0,0,0,0,0
1601,67.594989,0,0,0,0,0,11.116157,17.59583,0,0,0,0,0,0
1602,67.557421,0,0,0,0,0,11.109979,17.58605,0,0,0,0,0,0
1603,67.519852,0,0,0,0,0,11.103801,17.57627,0,0,0,0,0,0
1604,67.482284,0,0,0,0,0,11.097623,17.566491,0,0,0,0,0,0
1605,67.444715,0,0,0,0,0,11.091445,17.556711,0,0,0,0,0,0
1606,67.407147,0,0,0,0,0,11.085266,17.546932,0,0,0,0,0,0
1607,67.369579,0,0,0,0,0,11.079088,17.537152,0,0,0,0,0,0
1608,67.33201,0,0,0,0,0,11.07291,17.527373,0,0,0,0,0,0
1609,67.294442,0,0,0,0,0,11.066732,17.517593,0,0,0,0,0,0
1610,67.256873,0,0,0,0,0,11.060553,17.507814,0,0,0,0,0,0
1611,67.219305,0,0,0,0,0,11.054375,17.498034,0,0,0,0,0,0
1612,67.181736,0,0,0,0,0,11.048197,17.488255,0,0,0,0,0,0
1613,67.144168,0,0,0,0,0,11.042019,17.478475,0,0,0,0,0,0
1614,67.106599,0,0,0,0,0,11.035841,17.468695,0,0,0,0,0,0
1615,67.069031,0,0,0,0,0,11.029662,17.458916,0,0,0,0,0,0
1616,67.031462,0,0,0,0,0,11.023484,17.449136,0,0,0,0,0,0
1617,66.993894,0,0,0,0,0,11.017306,17.439357,0,0,0,0,0,0
1618,66.956325,0,0,0,0,0,11.011128,17.429577,0,0,0,0,0,0
1619,66.918757,0,0,0,0,0,11.004949,17.419798,0,0,0,0,0,0
1620,66.881188,0,0,0,0,0,10.998771,17.410018,0,0,0,0,0,0
1621,66.84362,0,0,0,0,0,10.992593,17.400239,0,0,0,0,0,0
1622,66.806051,0,0,0,0,0,10.986415,17.390459,0,0,0,0,0,0
1623,66.768483,0,0,0,0,0,10.980237,17.380679,0,0,0,0,0,0
1624,66.730914,0,0,0,0,0,10.974058,17.3709,0,0,0,0,0,0
1625,66.693346,0,0,0,0,0,10.96788,17.36112,0,0,0,0,0,0
1626,66.655777,0,0,0,0,0,10.961702,17.351341,0,0,0,0,0,0
1627,66.618209,0,0,0,0,0,10.955524,17.341561,0,0,0,0,0,0
1628,66.58064,0,0,0,0,0,10.949345,17.331782,0,0,0,0,0,0
1629,66.543072,0,0,0,0,0,10.943167,17.322002,0,0,0,0,0,0
1630,66.505503,0,0,0,0,0,10.936989,17.312223,0,0,0,0,0,0
1631,66.467935,0,0,0,0,0,10.930811,17.302443,0,0,0,0,0,0
1632,66.430366,0,0,0,0,0,10.924632,17.292663,0,0,0,0,0,0
1633,66.392798,0,0,0,0,0,10.918454,17.282884,0,0,0,0,0,0
1634,66.35523,0,0,0,0,0,10.912276,17.273104,0,0,0,0,0,0
1635,66.317661,0,0,0,0,0,10.906098,17.263325,0,0,0,0,0,0
1636,66.280093,0,0,0,0,0,10.89992,17.253545,0,0,0,0,0,0
1637,66.242524,0,0,0,0,0,10.893741,17.243766,0,0,0,0,0,0
1638,66.204956,0,0,0,0,0,10.887563,17.233986,0,0,0,0,0,0
1639,66.167387,0,0,0,0,0,10.881385,17.224207,0,0,0,0,0,0
1640,66.129819,0,0,0,0,0,10.875207,17.214427,0,0,0,0,0,0
1641,66.09225,0,0,0,0,0,10.869028,17.204648,0,0,0,0,0,0
1642,66.054682,0,0,0,0,0,10.86285,17.194868,0,0,0,0,0,0
1643,66.017113,0,0,0,0,0,10.856672,17.185088,0,0,0,0,0,0
1644,65.979545,0,0,0,0,0,10.850494,17.175309,0,0,0,0,0,0
1645,65.941976,0,0,0,0,0,10.844316,17.165529,0,0,0,0,0,0
1646,65.904408,0,0,0,0,0,10.838137,17.15575,0,0,0,0,0,0
1647,65.866839,0,0,0,0,0,10.831959,17.14597,0,0,0,0,0,0
1648,65.829271,0,0,0,0,0,10.825781,17.136191,0,0,0,0,0,0
1649,65.791702,0,0,0,0,0,10.819603,17.126411,0,0,0,0,0,0
1650,65.754134,0,0,0,0,0,10.813424,17.116632,0,0,0,0,0,0
1651,65.716565,0,0,0,0,0,10.807246,17.106852,0,0,0,0,0,0
