Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa)
845,371.27964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.760383,20.829428,0,0,0,0,0,0,0,0,0,0,48.958084,153.80994,144.96214,53.313453,0,0,0,0,0,0,0,0,118.1583,237.92827,306.10999,63.689714,0,0,0,0,0,0,0,0,81.827201,208.46002,111.18238,16.712727,0,0,0,0,0,0,0,0,0,10.612932,26.282054,1.3208253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,371.40939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.771132,20.836707,0,0,0,0,0,0,0,0,0,0,48.975193,153.86369,145.0128,53.332084,0,0,0,0,0,0,0,0,118.19959,238.01142,306.21696,63.711971,0,0,0,0,0,0,0,0,81.855796,208.53287,111.22124,16.718567,0,0,0,0,0,0,0,0,0,10.616641,26.291238,1.3212869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,371.53914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.781882,20.843986,0,0,0,0,0,0,0,0,0,0,48.992302,153.91744,145.06346,53.350715,0,0,0,0,0,0,0,0,118.24088,238.09457,306.32394,63.734228,0,0,0,0,0,0,0,0,81.884392,208.60572,111.26009,16.724408,0,0,0,0,0,0,0,0,0,10.62035,26.300423,1.3217485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,371.66888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.792631,20.851265,0,0,0,0,0,0,0,0,0,0,49.009411,153.97119,145.11411,53.369346,0,0,0,0,0,0,0,0,118.28217,238.17771,306.43091,63.756485,0,0,0,0,0,0,0,0,81.912987,208.67857,111.29894,16.730248,0,0,0,0,0,0,0,0,0,10.624059,26.309607,1.32221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,371.79863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.803381,20.858544,0,0,0,0,0,0,0,0,0,0,49.026519,154.02494,145.16477,53.387977,0,0,0,0,0,0,0,0,118.32346,238.26086,306.53788,63.778742,0,0,0,0,0,0,0,0,81.941582,208.75141,111.3378,16.736088,0,0,0,0,0,0,0,0,0,10.627767,26.318792,1.3226716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,371.92838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.81413,20.865823,0,0,0,0,0,0,0,0,0,0,49.043628,154.07869,145.21543,53.406608,0,0,0,0,0,0,0,0,118.36475,238.34401,306.64486,63.800999,0,0,0,0,0,0,0,0,81.970178,208.82426,111.37665,16.741929,0,0,0,0,0,0,0,0,0,10.631476,26.327976,1.3231332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,372.05813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.82488,20.873103,0,0,0,0,0,0,0,0,0,0,49.060737,154.13244,145.26609,53.425239,0,0,0,0,0,0,0,0,118.40605,238.42715,306.75183,63.823256,0,0,0,0,0,0,0,0,81.998773,208.89711,111.4155,16.747769,0,0,0,0,0,0,0,0,0,10.635185,26.337161,1.3235948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,372.18787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.835629,20.880382,0,0,0,0,0,0,0,0,0,0,49.077846,154.18619,145.31675,53.443869,0,0,0,0,0,0,0,0,118.44734,238.5103,306.8588,63.845513,0,0,0,0,0,0,0,0,82.027368,208.96996,111.45436,16.75361,0,0,0,0,0,0,0,0,0,10.638894,26.346345,1.3240563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,372.31762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.846379,20.887661,0,0,0,0,0,0,0,0,0,0,49.094955,154.23994,145.36741,53.4625,0,0,0,0,0,0,0,0,118.48863,238.59345,306.96578,63.86777,0,0,0,0,0,0,0,0,82.055964,209.04281,111.49321,16.75945,0,0,0,0,0,0,0,0,0,10.642603,26.35553,1.3245179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,372.44737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.857129,20.89494,0,0,0,0,0,0,0,0,0,0,49.112064,154.29369,145.41806,53.481131,0,0,0,0,0,0,0,0,118.52992,238.67659,307.07275,63.890027,0,0,0,0,0,0,0,0,82.084559,209.11566,111.53207,16.765291,0,0,0,0,0,0,0,0,0,10.646311,26.364715,1.3249795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,372.57712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.867878,20.902219,0,0,0,0,0,0,0,0,0,0,49.129173,154.34744,145.46872,53.499762,0,0,0,0,0,0,0,0,118.57121,238.75974,307.17972,63.912284,0,0,0,0,0,0,0,0,82.113154,209.1885,111.57092,16.771131,0,0,0,0,0,0,0,0,0,10.65002,26.373899,1.3254411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,372.70686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.878628,20.909498,0,0,0,0,0,0,0,0,0,0,49.146282,154.40119,145.51938,53.518393,0,0,0,0,0,0,0,0,118.6125,238.84288,307.2867,63.934541,0,0,0,0,0,0,0,0,82.14175,209.26135,111.60977,16.776971,0,0,0,0,0,0,0,0,0,10.653729,26.383084,1.3259026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,372.83661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.889377,20.916777,0,0,0,0,0,0,0,0,0,0,49.163391,154.45494,145.57004,53.537024,0,0,0,0,0,0,0,0,118.6538,238.92603,307.39367,63.956798,0,0,0,0,0,0,0,0,82.170345,209.3342,111.64863,16.782812,0,0,0,0,0,0,0,0,0,10.657438,26.392268,1.3263642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,372.96636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.900127,20.924056,0,0,0,0,0,0,0,0,0,0,49.180499,154.50869,145.6207,53.555655,0,0,0,0,0,0,0,0,118.69509,239.00918,307.50064,63.979055,0,0,0,0,0,0,0,0,82.19894,209.40705,111.68748,16.788652,0,0,0,0,0,0,0,0,0,10.661147,26.401453,1.3268258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,373.09611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.910876,20.931335,0,0,0,0,0,0,0,0,0,0,49.197608,154.56244,145.67136,53.574286,0,0,0,0,0,0,0,0,118.73638,239.09232,307.60762,64.001312,0,0,0,0,0,0,0,0,82.227535,209.4799,111.72634,16.794493,0,0,0,0,0,0,0,0,0,10.664855,26.410637,1.3272874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,373.22585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.921626,20.938614,0,0,0,0,0,0,0,0,0,0,49.214717,154.61619,145.72202,53.592917,0,0,0,0,0,0,0,0,118.77767,239.17547,307.71459,64.023569,0,0,0,0,0,0,0,0,82.256131,209.55275,111.76519,16.800333,0,0,0,0,0,0,0,0,0,10.668564,26.419822,1.3277489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,373.3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.932375,20.945893,0,0,0,0,0,0,0,0,0,0,49.231826,154.66994,145.77267,53.611548,0,0,0,0,0,0,0,0,118.81896,239.25862,307.82156,64.045826,0,0,0,0,0,0,0,0,82.284726,209.62559,111.80404,16.806174,0,0,0,0,0,0,0,0,0,10.672273,26.429006,1.3282105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,373.48535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.943125,20.953172,0,0,0,0,0,0,0,0,0,0,49.248935,154.7237,145.82333,53.630179,0,0,0,0,0,0,0,0,118.86025,239.34176,307.92854,64.068083,0,0,0,0,0,0,0,0,82.313321,209.69844,111.8429,16.812014,0,0,0,0,0,0,0,0,0,10.675982,26.438191,1.3286721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,373.61509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.953874,20.960451,0,0,0,0,0,0,0,0,0,0,49.266044,154.77745,145.87399,53.648809,0,0,0,0,0,0,0,0,118.90155,239.42491,308.03551,64.09034,0,0,0,0,0,0,0,0,82.341917,209.77129,111.88175,16.817854,0,0,0,0,0,0,0,0,0,10.679691,26.447375,1.3291337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,373.74484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.964624,20.96773,0,0,0,0,0,0,0,0,0,0,49.283153,154.8312,145.92465,53.66744,0,0,0,0,0,0,0,0,118.94284,239.50806,308.14248,64.112597,0,0,0,0,0,0,0,0,82.370512,209.84414,111.9206,16.823695,0,0,0,0,0,0,0,0,0,10.683399,26.45656,1.3295952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,373.87459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.975373,20.975009,0,0,0,0,0,0,0,0,0,0,49.300262,154.88495,145.97531,53.686071,0,0,0,0,0,0,0,0,118.98413,239.5912,308.24946,64.134854,0,0,0,0,0,0,0,0,82.399107,209.91699,111.95946,16.829535,0,0,0,0,0,0,0,0,0,10.687108,26.465744,1.3300568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,374.00434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.986123,20.982288,0,0,0,0,0,0,0,0,0,0,49.317371,154.9387,146.02597,53.704702,0,0,0,0,0,0,0,0,119.02542,239.67435,308.35643,64.157111,0,0,0,0,0,0,0,0,82.427703,209.98984,111.99831,16.835376,0,0,0,0,0,0,0,0,0,10.690817,26.474929,1.3305184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,374.13408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.996872,20.989567,0,0,0,0,0,0,0,0,0,0,49.334479,154.99245,146.07662,53.723333,0,0,0,0,0,0,0,0,119.06671,239.7575,308.4634,64.179368,0,0,0,0,0,0,0,0,82.456298,210.06269,112.03717,16.841216,0,0,0,0,0,0,0,0,0,10.694526,26.484113,1.33098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,374.26383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.007622,20.996846,0,0,0,0,0,0,0,0,0,0,49.351588,155.0462,146.12728,53.741964,0,0,0,0,0,0,0,0,119.108,239.84064,308.57037,64.201625,0,0,0,0,0,0,0,0,82.484893,210.13553,112.07602,16.847057,0,0,0,0,0,0,0,0,0,10.698235,26.493298,1.3314416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,374.39358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.018371,21.004125,0,0,0,0,0,0,0,0,0,0,49.368697,155.09995,146.17794,53.760595,0,0,0,0,0,0,0,0,119.14929,239.92379,308.67735,64.223882,0,0,0,0,0,0,0,0,82.513489,210.20838,112.11487,16.852897,0,0,0,0,0,0,0,0,0,10.701943,26.502482,1.3319031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,374.52333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.029121,21.011404,0,0,0,0,0,0,0,0,0,0,49.385806,155.1537,146.2286,53.779226,0,0,0,0,0,0,0,0,119.19059,240.00693,308.78432,64.246139,0,0,0,0,0,0,0,0,82.542084,210.28123,112.15373,16.858737,0,0,0,0,0,0,0,0,0,10.705652,26.511667,1.3323647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,374.65307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03987,21.018684,0,0,0,0,0,0,0,0,0,0,49.402915,155.20745,146.27926,53.797857,0,0,0,0,0,0,0,0,119.23188,240.09008,308.89129,64.268396,0,0,0,0,0,0,0,0,82.570679,210.35408,112.19258,16.864578,0,0,0,0,0,0,0,0,0,10.709361,26.520851,1.3328263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,374.78282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.05062,21.025963,0,0,0,0,0,0,0,0,0,0,49.420024,155.2612,146.32992,53.816488,0,0,0,0,0,0,0,0,119.27317,240.17323,308.99827,64.290653,0,0,0,0,0,0,0,0,82.599275,210.42693,112.23143,16.870418,0,0,0,0,0,0,0,0,0,10.71307,26.530036,1.3332879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,374.91257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.061369,21.033242,0,0,0,0,0,0,0,0,0,0,49.437133,155.31495,146.38058,53.835119,0,0,0,0,0,0,0,0,119.31446,240.25637,309.10524,64.31291,0,0,0,0,0,0,0,0,82.62787,210.49978,112.27029,16.876259,0,0,0,0,0,0,0,0,0,10.716779,26.539221,1.3337494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,375.04232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.072119,21.040521,0,0,0,0,0,0,0,0,0,0,49.454242,155.3687,146.43123,53.85375,0,0,0,0,0,0,0,0,119.35575,240.33952,309.21221,64.335167,0,0,0,0,0,0,0,0,82.656465,210.57262,112.30914,16.882099,0,0,0,0,0,0,0,0,0,10.720487,26.548405,1.334211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,375.17206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.082868,21.0478,0,0,0,0,0,0,0,0,0,0,49.47135,155.42245,146.48189,53.87238,0,0,0,0,0,0,0,0,119.39704,240.42267,309.31919,64.357424,0,0,0,0,0,0,0,0,82.685061,210.64547,112.348,16.88794,0,0,0,0,0,0,0,0,0,10.724196,26.55759,1.3346726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,375.30181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.093618,21.055079,0,0,0,0,0,0,0,0,0,0,49.488459,155.4762,146.53255,53.891011,0,0,0,0,0,0,0,0,119.43834,240.50581,309.42616,64.379681,0,0,0,0,0,0,0,0,82.713656,210.71832,112.38685,16.89378,0,0,0,0,0,0,0,0,0,10.727905,26.566774,1.3351342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,375.43156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.104367,21.062358,0,0,0,0,0,0,0,0,0,0,49.505568,155.52995,146.58321,53.909642,0,0,0,0,0,0,0,0,119.47963,240.58896,309.53313,64.401938,0,0,0,0,0,0,0,0,82.742251,210.79117,112.4257,16.89962,0,0,0,0,0,0,0,0,0,10.731614,26.575959,1.3355957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,375.56131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.115117,21.069637,0,0,0,0,0,0,0,0,0,0,49.522677,155.5837,146.63387,53.928273,0,0,0,0,0,0,0,0,119.52092,240.67211,309.64011,64.424195,0,0,0,0,0,0,0,0,82.770847,210.86402,112.46456,16.905461,0,0,0,0,0,0,0,0,0,10.735322,26.585143,1.3360573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,375.69105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.125867,21.076916,0,0,0,0,0,0,0,0,0,0,49.539786,155.63745,146.68453,53.946904,0,0,0,0,0,0,0,0,119.56221,240.75525,309.74708,64.446452,0,0,0,0,0,0,0,0,82.799442,210.93687,112.50341,16.911301,0,0,0,0,0,0,0,0,0,10.739031,26.594328,1.3365189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,375.8208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.136616,21.084195,0,0,0,0,0,0,0,0,0,0,49.556895,155.6912,146.73518,53.965535,0,0,0,0,0,0,0,0,119.6035,240.8384,309.85405,64.468709,0,0,0,0,0,0,0,0,82.828037,211.00971,112.54226,16.917142,0,0,0,0,0,0,0,0,0,10.74274,26.603512,1.3369805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,375.95055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.147366,21.091474,0,0,0,0,0,0,0,0,0,0,49.574004,155.74495,146.78584,53.984166,0,0,0,0,0,0,0,0,119.64479,240.92154,309.96103,64.490966,0,0,0,0,0,0,0,0,82.856633,211.08256,112.58112,16.922982,0,0,0,0,0,0,0,0,0,10.746449,26.612697,1.337442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,376.08029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.158115,21.098753,0,0,0,0,0,0,0,0,0,0,49.591113,155.7987,146.8365,54.002797,0,0,0,0,0,0,0,0,119.68609,241.00469,310.068,64.513223,0,0,0,0,0,0,0,0,82.885228,211.15541,112.61997,16.928823,0,0,0,0,0,0,0,0,0,10.750158,26.621881,1.3379036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,376.21004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.168865,21.106032,0,0,0,0,0,0,0,0,0,0,49.608222,155.85245,146.88716,54.021428,0,0,0,0,0,0,0,0,119.72738,241.08784,310.17497,64.53548,0,0,0,0,0,0,0,0,82.913823,211.22826,112.65883,16.934663,0,0,0,0,0,0,0,0,0,10.753866,26.631066,1.3383652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,376.33979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.179614,21.113311,0,0,0,0,0,0,0,0,0,0,49.62533,155.9062,146.93782,54.040059,0,0,0,0,0,0,0,0,119.76867,241.17098,310.28195,64.557737,0,0,0,0,0,0,0,0,82.942419,211.30111,112.69768,16.940503,0,0,0,0,0,0,0,0,0,10.757575,26.64025,1.3388268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,376.46954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.190364,21.12059,0,0,0,0,0,0,0,0,0,0,49.642439,155.95995,146.98848,54.05869,0,0,0,0,0,0,0,0,119.80996,241.25413,310.38892,64.579994,0,0,0,0,0,0,0,0,82.971014,211.37396,112.73653,16.946344,0,0,0,0,0,0,0,0,0,10.761284,26.649435,1.3392883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,376.59928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.201113,21.127869,0,0,0,0,0,0,0,0,0,0,49.659548,156.0137,147.03913,54.077321,0,0,0,0,0,0,0,0,119.85125,241.33728,310.49589,64.602251,0,0,0,0,0,0,0,0,82.999609,211.44681,112.77539,16.952184,0,0,0,0,0,0,0,0,0,10.764993,26.658619,1.3397499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,376.72903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.211863,21.135148,0,0,0,0,0,0,0,0,0,0,49.676657,156.06746,147.08979,54.095951,0,0,0,0,0,0,0,0,119.89254,241.42042,310.60286,64.624508,0,0,0,0,0,0,0,0,83.028205,211.51965,112.81424,16.958025,0,0,0,0,0,0,0,0,0,10.768702,26.667804,1.3402115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,376.85878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.222612,21.142427,0,0,0,0,0,0,0,0,0,0,49.693766,156.12121,147.14045,54.114582,0,0,0,0,0,0,0,0,119.93383,241.50357,310.70984,64.646765,0,0,0,0,0,0,0,0,83.0568,211.5925,112.85309,16.963865,0,0,0,0,0,0,0,0,0,10.77241,26.676988,1.3406731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,376.98853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.233362,21.149706,0,0,0,0,0,0,0,0,0,0,49.710875,156.17496,147.19111,54.133213,0,0,0,0,0,0,0,0,119.97513,241.58672,310.81681,64.669022,0,0,0,0,0,0,0,0,83.085395,211.66535,112.89195,16.969706,0,0,0,0,0,0,0,0,0,10.776119,26.686173,1.3411346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,377.11827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.244111,21.156985,0,0,0,0,0,0,0,0,0,0,49.727984,156.22871,147.24177,54.151844,0,0,0,0,0,0,0,0,120.01642,241.66986,310.92378,64.691279,0,0,0,0,0,0,0,0,83.113991,211.7382,112.9308,16.975546,0,0,0,0,0,0,0,0,0,10.779828,26.695357,1.3415962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,377.24802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.254861,21.164265,0,0,0,0,0,0,0,0,0,0,49.745093,156.28246,147.29243,54.170475,0,0,0,0,0,0,0,0,120.05771,241.75301,311.03076,64.713536,0,0,0,0,0,0,0,0,83.142586,211.81105,112.96966,16.981386,0,0,0,0,0,0,0,0,0,10.783537,26.704542,1.3420578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
