Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa)
2431,370.52279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.585756,166.61863,87.329716,0,0,0,0,0,53.128587,194.48912,310.9964,138.52997,0,0,0,0,0,0,33.645898,55.616853,0,0,0,0,0,0,0,0,0,0,0
2432,370.51498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.584057,166.61512,87.327875,0,0,0,0,0,53.127467,194.48502,310.98984,138.52705,0,0,0,0,0,0,33.645189,55.615681,0,0,0,0,0,0,0,0,0,0,0
2433,370.50717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.582359,166.61161,87.326035,0,0,0,0,0,53.126348,194.48092,310.98329,138.52413,0,0,0,0,0,0,33.64448,55.614509,0,0,0,0,0,0,0,0,0,0,0
2434,370.49937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.580661,166.6081,87.324194,0,0,0,0,0,53.125228,194.47682,310.97673,138.52121,0,0,0,0,0,0,33.643771,55.613337,0,0,0,0,0,0,0,0,0,0,0
2435,370.49156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.578963,166.60458,87.322354,0,0,0,0,0,53.124108,194.47272,310.97018,138.51829,0,0,0,0,0,0,33.643062,55.612165,0,0,0,0,0,0,0,0,0,0,0
2436,370.48375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.577264,166.60107,87.320514,0,0,0,0,0,53.122989,194.46862,310.96363,138.51537,0,0,0,0,0,0,33.642353,55.610992,0,0,0,0,0,0,0,0,0,0,0
2437,370.47594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.575566,166.59756,87.318673,0,0,0,0,0,53.121869,194.46453,310.95707,138.51245,0,0,0,0,0,0,33.641644,55.60982,0,0,0,0,0,0,0,0,0,0,0
2438,370.46813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.573868,166.59405,87.316833,0,0,0,0,0,53.12075,194.46043,310.95052,138.50953,0,0,0,0,0,0,33.640935,55.608648,0,0,0,0,0,0,0,0,0,0,0
2439,370.46032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.57217,166.59054,87.314992,0,0,0,0,0,53.11963,194.45633,310.94396,138.50661,0,0,0,0,0,0,33.640226,55.607476,0,0,0,0,0,0,0,0,0,0,0
2440,370.45252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.570471,166.58703,87.313152,0,0,0,0,0,53.11851,194.45223,310.93741,138.5037,0,0,0,0,0,0,33.639517,55.606304,0,0,0,0,0,0,0,0,0,0,0
2441,370.44471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.568773,166.58352,87.311312,0,0,0,0,0,53.117391,194.44813,310.93086,138.50078,0,0,0,0,0,0,33.638808,55.605132,0,0,0,0,0,0,0,0,0,0,0
2442,370.4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.567075,166.58,87.309471,0,0,0,0,0,53.116271,194.44403,310.9243,138.49786,0,0,0,0,0,0,33.638099,55.60396,0,0,0,0,0,0,0,0,0,0,0
2443,370.42909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.565376,166.57649,87.307631,0,0,0,0,0,53.115151,194.43993,310.91775,138.49494,0,0,0,0,0,0,33.63739,55.602788,0,0,0,0,0,0,0,0,0,0,0
2444,370.42128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.563678,166.57298,87.30579,0,0,0,0,0,53.114032,194.43584,310.91119,138.49202,0,0,0,0,0,0,33.636681,55.601616,0,0,0,0,0,0,0,0,0,0,0
2445,370.41347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.56198,166.56947,87.30395,0,0,0,0,0,53.112912,194.43174,310.90464,138.4891,0,0,0,0,0,0,33.635972,55.600444,0,0,0,0,0,0,0,0,0,0,0
2446,370.40567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.560282,166.56596,87.30211,0,0,0,0,0,53.111792,194.42764,310.89809,138.48618,0,0,0,0,0,0,33.635263,55.599272,0,0,0,0,0,0,0,0,0,0,0
2447,370.39786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.558583,166.56245,87.300269,0,0,0,0,0,53.110673,194.42354,310.89153,138.48326,0,0,0,0,0,0,33.634554,55.5981,0,0,0,0,0,0,0,0,0,0,0
2448,370.39005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.556885,166.55894,87.298429,0,0,0,0,0,53.109553,194.41944,310.88498,138.48034,0,0,0,0,0,0,33.633845,55.596928,0,0,0,0,0,0,0,0,0,0,0
2449,370.38224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.555187,166.55543,87.296589,0,0,0,0,0,53.108434,194.41534,310.87843,138.47742,0,0,0,0,0,0,33.633135,55.595756,0,0,0,0,0,0,0,0,0,0,0
2450,370.37443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.553489,166.55191,87.294748,0,0,0,0,0,53.107314,194.41124,310.87187,138.4745,0,0,0,0,0,0,33.632426,55.594583,0,0,0,0,0,0,0,0,0,0,0
2451,370.36662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.55179,166.5484,87.292908,0,0,0,0,0,53.106194,194.40714,310.86532,138.47158,0,0,0,0,0,0,33.631717,55.593411,0,0,0,0,0,0,0,0,0,0,0
2452,370.35881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.550092,166.54489,87.291067,0,0,0,0,0,53.105075,194.40305,310.85876,138.46866,0,0,0,0,0,0,33.631008,55.592239,0,0,0,0,0,0,0,0,0,0,0
2453,370.35101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.548394,166.54138,87.289227,0,0,0,0,0,53.103955,194.39895,310.85221,138.46574,0,0,0,0,0,0,33.630299,55.591067,0,0,0,0,0,0,0,0,0,0,0
2454,370.3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.546695,166.53787,87.287387,0,0,0,0,0,53.102835,194.39485,310.84566,138.46282,0,0,0,0,0,0,33.62959,55.589895,0,0,0,0,0,0,0,0,0,0,0
2455,370.33539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.544997,166.53436,87.285546,0,0,0,0,0,53.101716,194.39075,310.8391,138.4599,0,0,0,0,0,0,33.628881,55.588723,0,0,0,0,0,0,0,0,0,0,0
2456,370.32758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.543299,166.53085,87.283706,0,0,0,0,0,53.100596,194.38665,310.83255,138.45699,0,0,0,0,0,0,33.628172,55.587551,0,0,0,0,0,0,0,0,0,0,0
2457,370.31977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.541601,166.52733,87.281865,0,0,0,0,0,53.099476,194.38255,310.82599,138.45407,0,0,0,0,0,0,33.627463,55.586379,0,0,0,0,0,0,0,0,0,0,0
2458,370.31196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.539902,166.52382,87.280025,0,0,0,0,0,53.098357,194.37845,310.81944,138.45115,0,0,0,0,0,0,33.626754,55.585207,0,0,0,0,0,0,0,0,0,0,0
2459,370.30416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.538204,166.52031,87.278185,0,0,0,0,0,53.097237,194.37436,310.81289,138.44823,0,0,0,0,0,0,33.626045,55.584035,0,0,0,0,0,0,0,0,0,0,0
2460,370.29635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.536506,166.5168,87.276344,0,0,0,0,0,53.096118,194.37026,310.80633,138.44531,0,0,0,0,0,0,33.625336,55.582863,0,0,0,0,0,0,0,0,0,0,0
2461,370.28854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.534808,166.51329,87.274504,0,0,0,0,0,53.094998,194.36616,310.79978,138.44239,0,0,0,0,0,0,33.624627,55.581691,0,0,0,0,0,0,0,0,0,0,0
2462,370.28073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.533109,166.50978,87.272663,0,0,0,0,0,53.093878,194.36206,310.79322,138.43947,0,0,0,0,0,0,33.623918,55.580519,0,0,0,0,0,0,0,0,0,0,0
2463,370.27292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.531411,166.50627,87.270823,0,0,0,0,0,53.092759,194.35796,310.78667,138.43655,0,0,0,0,0,0,33.623209,55.579346,0,0,0,0,0,0,0,0,0,0,0
2464,370.26511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.529713,166.50276,87.268983,0,0,0,0,0,53.091639,194.35386,310.78012,138.43363,0,0,0,0,0,0,33.6225,55.578174,0,0,0,0,0,0,0,0,0,0,0
2465,370.2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.528014,166.49924,87.267142,0,0,0,0,0,53.090519,194.34976,310.77356,138.43071,0,0,0,0,0,0,33.621791,55.577002,0,0,0,0,0,0,0,0,0,0,0
2466,370.2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.526316,166.49573,87.265302,0,0,0,0,0,53.0894,194.34566,310.76701,138.42779,0,0,0,0,0,0,33.621081,55.57583,0,0,0,0,0,0,0,0,0,0,0
2467,370.24169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.524618,166.49222,87.263461,0,0,0,0,0,53.08828,194.34157,310.76045,138.42487,0,0,0,0,0,0,33.620372,55.574658,0,0,0,0,0,0,0,0,0,0,0
2468,370.23388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.52292,166.48871,87.261621,0,0,0,0,0,53.08716,194.33747,310.7539,138.42195,0,0,0,0,0,0,33.619663,55.573486,0,0,0,0,0,0,0,0,0,0,0
2469,370.22607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.521221,166.4852,87.259781,0,0,0,0,0,53.086041,194.33337,310.74735,138.41903,0,0,0,0,0,0,33.618954,55.572314,0,0,0,0,0,0,0,0,0,0,0
2470,370.21826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.519523,166.48169,87.25794,0,0,0,0,0,53.084921,194.32927,310.74079,138.41611,0,0,0,0,0,0,33.618245,55.571142,0,0,0,0,0,0,0,0,0,0,0
2471,370.21045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.517825,166.47818,87.2561,0,0,0,0,0,53.083802,194.32517,310.73424,138.41319,0,0,0,0,0,0,33.617536,55.56997,0,0,0,0,0,0,0,0,0,0,0
2472,370.20265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.516127,166.47466,87.254259,0,0,0,0,0,53.082682,194.32107,310.72768,138.41027,0,0,0,0,0,0,33.616827,55.568798,0,0,0,0,0,0,0,0,0,0,0
2473,370.19484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.514428,166.47115,87.252419,0,0,0,0,0,53.081562,194.31697,310.72113,138.40736,0,0,0,0,0,0,33.616118,55.567626,0,0,0,0,0,0,0,0,0,0,0
2474,370.18703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.51273,166.46764,87.250579,0,0,0,0,0,53.080443,194.31287,310.71458,138.40444,0,0,0,0,0,0,33.615409,55.566454,0,0,0,0,0,0,0,0,0,0,0
2475,370.17922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.511032,166.46413,87.248738,0,0,0,0,0,53.079323,194.30878,310.70802,138.40152,0,0,0,0,0,0,33.6147,55.565282,0,0,0,0,0,0,0,0,0,0,0
2476,370.17141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.509334,166.46062,87.246898,0,0,0,0,0,53.078203,194.30468,310.70147,138.3986,0,0,0,0,0,0,33.613991,55.56411,0,0,0,0,0,0,0,0,0,0,0
2477,370.1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.507635,166.45711,87.245057,0,0,0,0,0,53.077084,194.30058,310.69491,138.39568,0,0,0,0,0,0,33.613282,55.562937,0,0,0,0,0,0,0,0,0,0,0
2478,370.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.505937,166.4536,87.243217,0,0,0,0,0,53.075964,194.29648,310.68836,138.39276,0,0,0,0,0,0,33.612573,55.561765,0,0,0,0,0,0,0,0,0,0,0
2479,370.14799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.504239,166.45009,87.241377,0,0,0,0,0,53.074844,194.29238,310.68181,138.38984,0,0,0,0,0,0,33.611864,55.560593,0,0,0,0,0,0,0,0,0,0,0
2480,370.14018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.50254,166.44657,87.239536,0,0,0,0,0,53.073725,194.28828,310.67525,138.38692,0,0,0,0,0,0,33.611155,55.559421,0,0,0,0,0,0,0,0,0,0,0
2481,370.13237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.500842,166.44306,87.237696,0,0,0,0,0,53.072605,194.28418,310.6687,138.384,0,0,0,0,0,0,33.610446,55.558249,0,0,0,0,0,0,0,0,0,0,0
2482,370.12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.499144,166.43955,87.235856,0,0,0,0,0,53.071486,194.28009,310.66214,138.38108,0,0,0,0,0,0,33.609737,55.557077,0,0,0,0,0,0,0,0,0,0,0
2483,370.11675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.497446,166.43604,87.234015,0,0,0,0,0,53.070366,194.27599,310.65559,138.37816,0,0,0,0,0,0,33.609028,55.555905,0,0,0,0,0,0,0,0,0,0,0
2484,370.10894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.495747,166.43253,87.232175,0,0,0,0,0,53.069246,194.27189,310.64904,138.37524,0,0,0,0,0,0,33.608318,55.554733,0,0,0,0,0,0,0,0,0,0,0
2485,370.10098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.494016,166.42895,87.230298,0,0,0,0,0,53.068105,194.26771,310.64235,138.37227,0,0,0,0,0,0,33.607595,55.553538,0,0,0,0,0,0,0,0,0,0,0
2486,370.09302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.492284,166.42537,87.228421,0,0,0,0,0,53.066963,194.26353,310.63567,138.36929,0,0,0,0,0,0,33.606872,55.552343,0,0,0,0,0,0,0,0,0,0,0
2487,370.08506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.490552,166.42179,87.226545,0,0,0,0,0,53.065821,194.25935,310.62899,138.36631,0,0,0,0,0,0,33.606149,55.551147,0,0,0,0,0,0,0,0,0,0,0
2488,370.0771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.488821,166.41821,87.224668,0,0,0,0,0,53.06468,194.25517,310.6223,138.36333,0,0,0,0,0,0,33.605426,55.549952,0,0,0,0,0,0,0,0,0,0,0
2489,370.06913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.487089,166.41463,87.222792,0,0,0,0,0,53.063538,194.25099,310.61562,138.36036,0,0,0,0,0,0,33.604703,55.548757,0,0,0,0,0,0,0,0,0,0,0
2490,370.06117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.485357,166.41105,87.220915,0,0,0,0,0,53.062396,194.24681,310.60894,138.35738,0,0,0,0,0,0,33.60398,55.547562,0,0,0,0,0,0,0,0,0,0,0
2491,370.05321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.483625,166.40747,87.219038,0,0,0,0,0,53.061255,194.24263,310.60226,138.3544,0,0,0,0,0,0,33.603257,55.546367,0,0,0,0,0,0,0,0,0,0,0
2492,370.04525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.481894,166.40388,87.217162,0,0,0,0,0,53.060113,194.23845,310.59557,138.35143,0,0,0,0,0,0,33.602534,55.545172,0,0,0,0,0,0,0,0,0,0,0
2493,370.03729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.480162,166.4003,87.215285,0,0,0,0,0,53.058971,194.23427,310.58889,138.34845,0,0,0,0,0,0,33.601811,55.543977,0,0,0,0,0,0,0,0,0,0,0
2494,370.02932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.47843,166.39672,87.213409,0,0,0,0,0,53.05783,194.23009,310.58221,138.34547,0,0,0,0,0,0,33.601088,55.542782,0,0,0,0,0,0,0,0,0,0,0
2495,370.02136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.476699,166.39314,87.211532,0,0,0,0,0,53.056688,194.22592,310.57552,138.3425,0,0,0,0,0,0,33.600365,55.541586,0,0,0,0,0,0,0,0,0,0,0
2496,370.0134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.474967,166.38956,87.209655,0,0,0,0,0,53.055546,194.22174,310.56884,138.33952,0,0,0,0,0,0,33.599642,55.540391,0,0,0,0,0,0,0,0,0,0,0
2497,370.00544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.473235,166.38598,87.207779,0,0,0,0,0,53.054405,194.21756,310.56216,138.33654,0,0,0,0,0,0,33.598919,55.539196,0,0,0,0,0,0,0,0,0,0,0
2498,369.99748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.471504,166.3824,87.205902,0,0,0,0,0,53.053263,194.21338,310.55548,138.33357,0,0,0,0,0,0,33.598196,55.538001,0,0,0,0,0,0,0,0,0,0,0
2499,369.98951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.469772,166.37882,87.204026,0,0,0,0,0,53.052121,194.2092,310.54879,138.33059,0,0,0,0,0,0,33.597473,55.536806,0,0,0,0,0,0,0,0,0,0,0
2500,369.98155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.46804,166.37524,87.202149,0,0,0,0,0,53.05098,194.20502,310.54211,138.32761,0,0,0,0,0,0,33.59675,55.535611,0,0,0,0,0,0,0,0,0,0,0
2501,369.97359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.466309,166.37166,87.200272,0,0,0,0,0,53.049838,194.20084,310.53543,138.32464,0,0,0,0,0,0,33.596027,55.534416,0,0,0,0,0,0,0,0,0,0,0
2502,369.96563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.464577,166.36808,87.198396,0,0,0,0,0,53.048696,194.19666,310.52874,138.32166,0,0,0,0,0,0,33.595304,55.53322,0,0,0,0,0,0,0,0,0,0,0
2503,369.95766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.462845,166.3645,87.196519,0,0,0,0,0,53.047555,194.19248,310.52206,138.31868,0,0,0,0,0,0,33.594581,55.532025,0,0,0,0,0,0,0,0,0,0,0
2504,369.9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.461113,166.36092,87.194642,0,0,0,0,0,53.046413,194.1883,310.51538,138.31571,0,0,0,0,0,0,33.593858,55.53083,0,0,0,0,0,0,0,0,0,0,0
2505,369.94174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.459382,166.35734,87.192766,0,0,0,0,0,53.045271,194.18412,310.50869,138.31273,0,0,0,0,0,0,33.593135,55.529635,0,0,0,0,0,0,0,0,0,0,0
2506,369.93378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.45765,166.35376,87.190889,0,0,0,0,0,53.04413,194.17994,310.50201,138.30975,0,0,0,0,0,0,33.592412,55.52844,0,0,0,0,0,0,0,0,0,0,0
2507,369.92582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.455918,166.35018,87.189013,0,0,0,0,0,53.042988,194.17576,310.49533,138.30677,0,0,0,0,0,0,33.591689,55.527245,0,0,0,0,0,0,0,0,0,0,0
2508,369.91785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.454187,166.3466,87.187136,0,0,0,0,0,53.041846,194.17158,310.48865,138.3038,0,0,0,0,0,0,33.590966,55.52605,0,0,0,0,0,0,0,0,0,0,0
2509,369.90989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.452455,166.34302,87.185259,0,0,0,0,0,53.040704,194.1674,310.48196,138.30082,0,0,0,0,0,0,33.590243,55.524854,0,0,0,0,0,0,0,0,0,0,0
2510,369.90193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.450723,166.33944,87.183383,0,0,0,0,0,53.039563,194.16323,310.47528,138.29784,0,0,0,0,0,0,33.58952,55.523659,0,0,0,0,0,0,0,0,0,0,0
2511,369.89397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.448992,166.33586,87.181506,0,0,0,0,0,53.038421,194.15905,310.4686,138.29487,0,0,0,0,0,0,33.588797,55.522464,0,0,0,0,0,0,0,0,0,0,0
2512,369.88601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.44726,166.33228,87.17963,0,0,0,0,0,53.037279,194.15487,310.46191,138.29189,0,0,0,0,0,0,33.588074,55.521269,0,0,0,0,0,0,0,0,0,0,0
2513,369.87804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.445528,166.3287,87.177753,0,0,0,0,0,53.036138,194.15069,310.45523,138.28891,0,0,0,0,0,0,33.587351,55.520074,0,0,0,0,0,0,0,0,0,0,0
2514,369.87008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.443796,166.32512,87.175876,0,0,0,0,0,53.034996,194.14651,310.44855,138.28594,0,0,0,0,0,0,33.586628,55.518879,0,0,0,0,0,0,0,0,0,0,0
2515,369.86212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.442065,166.32153,87.174,0,0,0,0,0,53.033854,194.14233,310.44186,138.28296,0,0,0,0,0,0,33.585905,55.517684,0,0,0,0,0,0,0,0,0,0,0
2516,369.85416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.440333,166.31795,87.172123,0,0,0,0,0,53.032713,194.13815,310.43518,138.27998,0,0,0,0,0,0,33.585182,55.516488,0,0,0,0,0,0,0,0,0,0,0
2517,369.8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.438601,166.31437,87.170246,0,0,0,0,0,53.031571,194.13397,310.4285,138.27701,0,0,0,0,0,0,33.584459,55.515293,0,0,0,0,0,0,0,0,0,0,0
2518,369.83823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.43687,166.31079,87.16837,0,0,0,0,0,53.030429,194.12979,310.42182,138.27403,0,0,0,0,0,0,33.583736,55.514098,0,0,0,0,0,0,0,0,0,0,0
2519,369.83027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.435138,166.30721,87.166493,0,0,0,0,0,53.029288,194.12561,310.41513,138.27105,0,0,0,0,0,0,33.583013,55.512903,0,0,0,0,0,0,0,0,0,0,0
2520,369.82231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.433406,166.30363,87.164617,0,0,0,0,0,53.028146,194.12143,310.40845,138.26808,0,0,0,0,0,0,33.58229,55.511708,0,0,0,0,0,0,0,0,0,0,0
2521,369.81435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.431675,166.30005,87.16274,0,0,0,0,0,53.027004,194.11725,310.40177,138.2651,0,0,0,0,0,0,33.581567,55.510513,0,0,0,0,0,0,0,0,0,0,0
2522,369.80638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.429943,166.29647,87.160863,0,0,0,0,0,53.025863,194.11307,310.39508,138.26212,0,0,0,0,0,0,33.580844,55.509318,0,0,0,0,0,0,0,0,0,0,0
2523,369.79842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.428211,166.29289,87.158987,0,0,0,0,0,53.024721,194.10889,310.3884,138.25915,0,0,0,0,0,0,33.580121,55.508122,0,0,0,0,0,0,0,0,0,0,0
2524,369.79046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.42648,166.28931,87.15711,0,0,0,0,0,53.023579,194.10471,310.38172,138.25617,0,0,0,0,0,0,33.579398,55.506927,0,0,0,0,0,0,0,0,0,0,0
2525,369.7825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.424748,166.28573,87.155234,0,0,0,0,0,53.022438,194.10053,310.37504,138.25319,0,0,0,0,0,0,33.578675,55.505732,0,0,0,0,0,0,0,0,0,0,0
2526,369.77454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.423016,166.28215,87.153357,0,0,0,0,0,53.021296,194.09636,310.36835,138.25021,0,0,0,0,0,0,33.577952,55.504537,0,0,0,0,0,0,0,0,0,0,0
2527,369.76657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.421284,166.27857,87.15148,0,0,0,0,0,53.020154,194.09218,310.36167,138.24724,0,0,0,0,0,0,33.577229,55.503342,0,0,0,0,0,0,0,0,0,0,0
2528,369.75861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.419553,166.27499,87.149604,0,0,0,0,0,53.019013,194.088,310.35499,138.24426,0,0,0,0,0,0,33.576506,55.502147,0,0,0,0,0,0,0,0,0,0,0
2529,369.75065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.417821,166.27141,87.147727,0,0,0,0,0,53.017871,194.08382,310.3483,138.24128,0,0,0,0,0,0,33.575783,55.500952,0,0,0,0,0,0,0,0,0,0,0
2530,369.74269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.416089,166.26783,87.14585,0,0,0,0,0,53.016729,194.07964,310.34162,138.23831,0,0,0,0,0,0,33.57506,55.499756,0,0,0,0,0,0,0,0,0,0,0
2531,369.73473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.414358,166.26425,87.143974,0,0,0,0,0,53.015588,194.07546,310.33494,138.23533,0,0,0,0,0,0,33.574337,55.498561,0,0,0,0,0,0,0,0,0,0,0
2532,369.72676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.412626,166.26067,87.142097,0,0,0,0,0,53.014446,194.07128,310.32825,138.23235,0,0,0,0,0,0,33.573614,55.497366,0,0,0,0,0,0,0,0,0,0,0
2533,369.7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.410894,166.25709,87.140221,0,0,0,0,0,53.013304,194.0671,310.32157,138.22938,0,0,0,0,0,0,33.572891,55.496171,0,0,0,0,0,0,0,0,0,0,0
