Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa)
3560,62.637514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4525097,34.147671,33.693405,2.9369437,0,0,0,0,0,0,6.8504515,22.868863,49.810451,58.745642,9.6365712,0,0,0,0,0,0,2.4561649,9.7170065,17.581619,12.656092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,62.630791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4516024,34.144005,33.689788,2.9366284,0,0,0,0,0,0,6.8497162,22.866408,49.805104,58.739336,9.6355368,0,0,0,0,0,0,2.4559012,9.7159634,17.579732,12.654733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,62.624067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.450695,34.14034,33.686171,2.9363131,0,0,0,0,0,0,6.8489808,22.863953,49.799757,58.73303,9.6345023,0,0,0,0,0,0,2.4556376,9.7149203,17.577844,12.653375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,62.617343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4497877,34.136674,33.682554,2.9359979,0,0,0,0,0,0,6.8482454,22.861498,49.79441,58.726724,9.6334679,0,0,0,0,0,0,2.4553739,9.7138772,17.575957,12.652016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,62.610619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4488804,34.133009,33.678937,2.9356826,0,0,0,0,0,0,6.84751,22.859043,49.789063,58.720418,9.6324334,0,0,0,0,0,0,2.4551102,9.7128342,17.57407,12.650658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,62.603895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.447973,34.129343,33.67532,2.9353673,0,0,0,0,0,0,6.8467747,22.856589,49.783717,58.714112,9.631399,0,0,0,0,0,0,2.4548466,9.7117911,17.572182,12.649299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3566,62.597171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4470657,34.125677,33.671703,2.9350521,0,0,0,0,0,0,6.8460393,22.854134,49.77837,58.707805,9.6303645,0,0,0,0,0,0,2.4545829,9.710748,17.570295,12.64794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3567,62.590447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4461583,34.122012,33.668087,2.9347368,0,0,0,0,0,0,6.8453039,22.851679,49.773023,58.701499,9.6293301,0,0,0,0,0,0,2.4543193,9.7097049,17.568408,12.646582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,62.583723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.445251,34.118346,33.66447,2.9344215,0,0,0,0,0,0,6.8445686,22.849224,49.767676,58.695193,9.6282956,0,0,0,0,0,0,2.4540556,9.7086618,17.56652,12.645223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,62.576999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4443436,34.11468,33.660853,2.9341062,0,0,0,0,0,0,6.8438332,22.846769,49.762329,58.688887,9.6272612,0,0,0,0,0,0,2.4537919,9.7076187,17.564633,12.643865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3570,62.570275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4434363,34.111015,33.657236,2.933791,0,0,0,0,0,0,6.8430978,22.844314,49.756982,58.682581,9.6262267,0,0,0,0,0,0,2.4535283,9.7065756,17.562746,12.642506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,62.563551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4425289,34.107349,33.653619,2.9334757,0,0,0,0,0,0,6.8423624,22.841859,49.751635,58.676275,9.6251923,0,0,0,0,0,0,2.4532646,9.7055326,17.560858,12.641148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3572,62.556828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4416216,34.103684,33.650002,2.9331604,0,0,0,0,0,0,6.8416271,22.839404,49.746288,58.669969,9.6241578,0,0,0,0,0,0,2.453001,9.7044895,17.558971,12.639789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,62.550104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4407142,34.100018,33.646385,2.9328452,0,0,0,0,0,0,6.8408917,22.836949,49.740941,58.663662,9.6231234,0,0,0,0,0,0,2.4527373,9.7034464,17.557084,12.63843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,62.54338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4398069,34.096352,33.642768,2.9325299,0,0,0,0,0,0,6.8401563,22.834495,49.735594,58.657356,9.6220889,0,0,0,0,0,0,2.4524736,9.7024033,17.555197,12.637072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3575,62.536656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4388996,34.092687,33.639152,2.9322146,0,0,0,0,0,0,6.839421,22.83204,49.730247,58.65105,9.6210545,0,0,0,0,0,0,2.45221,9.7013602,17.553309,12.635713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,62.529932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4379922,34.089021,33.635535,2.9318993,0,0,0,0,0,0,6.8386856,22.829585,49.7249,58.644744,9.62002,0,0,0,0,0,0,2.4519463,9.7003171,17.551422,12.634355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,62.523208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4370849,34.085355,33.631918,2.9315841,0,0,0,0,0,0,6.8379502,22.82713,49.719553,58.638438,9.6189856,0,0,0,0,0,0,2.4516827,9.6992741,17.549535,12.632996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,62.516484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4361775,34.08169,33.628301,2.9312688,0,0,0,0,0,0,6.8372149,22.824675,49.714206,58.632132,9.6179511,0,0,0,0,0,0,2.451419,9.698231,17.547647,12.631637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,62.50976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4352702,34.078024,33.624684,2.9309535,0,0,0,0,0,0,6.8364795,22.82222,49.708859,58.625826,9.6169167,0,0,0,0,0,0,2.4511553,9.6971879,17.54576,12.630279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,62.503036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4343628,34.074359,33.621067,2.9306383,0,0,0,0,0,0,6.8357441,22.819765,49.703512,58.61952,9.6158822,0,0,0,0,0,0,2.4508917,9.6961448,17.543873,12.62892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,62.496312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4334555,34.070693,33.61745,2.930323,0,0,0,0,0,0,6.8350087,22.81731,49.698165,58.613213,9.6148478,0,0,0,0,0,0,2.450628,9.6951017,17.541985,12.627562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3582,62.489589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4325481,34.067027,33.613834,2.9300077,0,0,0,0,0,0,6.8342734,22.814855,49.692818,58.606907,9.6138133,0,0,0,0,0,0,2.4503644,9.6940586,17.540098,12.626203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,62.482865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4316408,34.063362,33.610217,2.9296925,0,0,0,0,0,0,6.833538,22.812401,49.687471,58.600601,9.6127789,0,0,0,0,0,0,2.4501007,9.6930155,17.538211,12.624844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,62.476141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4307334,34.059696,33.6066,2.9293772,0,0,0,0,0,0,6.8328026,22.809946,49.682124,58.594295,9.6117444,0,0,0,0,0,0,2.449837,9.6919725,17.536323,12.623486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,62.469417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4298261,34.05603,33.602983,2.9290619,0,0,0,0,0,0,6.8320673,22.807491,49.676777,58.587989,9.6107099,0,0,0,0,0,0,2.4495734,9.6909294,17.534436,12.622127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,62.462693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4289187,34.052365,33.599366,2.9287466,0,0,0,0,0,0,6.8313319,22.805036,49.67143,58.581683,9.6096755,0,0,0,0,0,0,2.4493097,9.6898863,17.532549,12.620769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,62.455969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4280114,34.048699,33.595749,2.9284314,0,0,0,0,0,0,6.8305965,22.802581,49.666083,58.575377,9.608641,0,0,0,0,0,0,2.4490461,9.6888432,17.530661,12.61941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,62.449245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4271041,34.045034,33.592132,2.9281161,0,0,0,0,0,0,6.8298611,22.800126,49.660736,58.569071,9.6076066,0,0,0,0,0,0,2.4487824,9.6878001,17.528774,12.618052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,62.442521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4261967,34.041368,33.588516,2.9278008,0,0,0,0,0,0,6.8291258,22.797671,49.655389,58.562764,9.6065721,0,0,0,0,0,0,2.4485187,9.686757,17.526887,12.616693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,62.435797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4252894,34.037702,33.584899,2.9274856,0,0,0,0,0,0,6.8283904,22.795216,49.650042,58.556458,9.6055377,0,0,0,0,0,0,2.4482551,9.6857139,17.524999,12.615334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,62.429073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.424382,34.034037,33.581282,2.9271703,0,0,0,0,0,0,6.827655,22.792762,49.644695,58.550152,9.6045032,0,0,0,0,0,0,2.4479914,9.6846709,17.523112,12.613976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,62.422349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4234747,34.030371,33.577665,2.926855,0,0,0,0,0,0,6.8269197,22.790307,49.639348,58.543846,9.6034688,0,0,0,0,0,0,2.4477278,9.6836278,17.521225,12.612617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,62.415626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4225673,34.026705,33.574048,2.9265398,0,0,0,0,0,0,6.8261843,22.787852,49.634001,58.53754,9.6024343,0,0,0,0,0,0,2.4474641,9.6825847,17.519337,12.611259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,62.408902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42166,34.02304,33.570431,2.9262245,0,0,0,0,0,0,6.8254489,22.785397,49.628654,58.531234,9.6013999,0,0,0,0,0,0,2.4472004,9.6815416,17.51745,12.6099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,62.402178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4207526,34.019374,33.566814,2.9259092,0,0,0,0,0,0,6.8247135,22.782942,49.623307,58.524928,9.6003654,0,0,0,0,0,0,2.4469368,9.6804985,17.515563,12.608541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,62.395454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4198453,34.015708,33.563197,2.9255939,0,0,0,0,0,0,6.8239782,22.780487,49.61796,58.518621,9.599331,0,0,0,0,0,0,2.4466731,9.6794554,17.513675,12.607183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3597,62.38873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4189379,34.012043,33.559581,2.9252787,0,0,0,0,0,0,6.8232428,22.778032,49.612613,58.512315,9.5982965,0,0,0,0,0,0,2.4464095,9.6784124,17.511788,12.605824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,62.382006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4180306,34.008377,33.555964,2.9249634,0,0,0,0,0,0,6.8225074,22.775577,49.607267,58.506009,9.5972621,0,0,0,0,0,0,2.4461458,9.6773693,17.509901,12.604466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,62.375282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4171232,34.004712,33.552347,2.9246481,0,0,0,0,0,0,6.8217721,22.773122,49.60192,58.499703,9.5962276,0,0,0,0,0,0,2.4458821,9.6763262,17.508013,12.603107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,62.368558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4162159,34.001046,33.54873,2.9243329,0,0,0,0,0,0,6.8210367,22.770668,49.596573,58.493397,9.5951932,0,0,0,0,0,0,2.4456185,9.6752831,17.506126,12.601749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,62.361834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4153086,33.99738,33.545113,2.9240176,0,0,0,0,0,0,6.8203013,22.768213,49.591226,58.487091,9.5941587,0,0,0,0,0,0,2.4453548,9.67424,17.504239,12.60039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,62.35511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4144012,33.993715,33.541496,2.9237023,0,0,0,0,0,0,6.819566,22.765758,49.585879,58.480785,9.5931243,0,0,0,0,0,0,2.4450912,9.6731969,17.502351,12.599031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,62.348386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4134939,33.990049,33.537879,2.9233871,0,0,0,0,0,0,6.8188306,22.763303,49.580532,58.474479,9.5920898,0,0,0,0,0,0,2.4448275,9.6721538,17.500464,12.597673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,62.341663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4125865,33.986383,33.534263,2.9230718,0,0,0,0,0,0,6.8180952,22.760848,49.575185,58.468172,9.5910554,0,0,0,0,0,0,2.4445638,9.6711108,17.498577,12.596314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,62.334939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4116792,33.982718,33.530646,2.9227565,0,0,0,0,0,0,6.8173598,22.758393,49.569838,58.461866,9.5900209,0,0,0,0,0,0,2.4443002,9.6700677,17.49669,12.594956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,62.328215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4107718,33.979052,33.527029,2.9224412,0,0,0,0,0,0,6.8166245,22.755938,49.564491,58.45556,9.5889865,0,0,0,0,0,0,2.4440365,9.6690246,17.494802,12.593597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,62.321491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4098645,33.975387,33.523412,2.922126,0,0,0,0,0,0,6.8158891,22.753483,49.559144,58.449254,9.587952,0,0,0,0,0,0,2.4437729,9.6679815,17.492915,12.592238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,62.314767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4089571,33.971721,33.519795,2.9218107,0,0,0,0,0,0,6.8151537,22.751028,49.553797,58.442948,9.5869176,0,0,0,0,0,0,2.4435092,9.6669384,17.491028,12.59088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,62.308043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4080498,33.968055,33.516178,2.9214954,0,0,0,0,0,0,6.8144183,22.748573,49.54845,58.436642,9.5858831,0,0,0,0,0,0,2.4432455,9.6658953,17.48914,12.589521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,62.293682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4061119,33.960226,33.508454,2.9208221,0,0,0,0,0,0,6.8128478,22.74333,49.53703,58.423173,9.5836738,0,0,0,0,0,0,2.4426824,9.6636676,17.485109,12.58662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,62.279322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4041741,33.952398,33.500729,2.9201488,0,0,0,0,0,0,6.8112772,22.738087,49.52561,58.409705,9.5814645,0,0,0,0,0,0,2.4421193,9.6614398,17.481079,12.583718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,62.264962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4022362,33.944569,33.493004,2.9194754,0,0,0,0,0,0,6.8097067,22.732845,49.514191,58.396237,9.5792552,0,0,0,0,0,0,2.4415562,9.6592121,17.477048,12.580817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,62.250601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4002984,33.93674,33.48528,2.9188021,0,0,0,0,0,0,6.8081361,22.727602,49.502771,58.382769,9.5770459,0,0,0,0,0,0,2.4409931,9.6569843,17.473017,12.577915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,62.236241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3983606,33.928911,33.477555,2.9181288,0,0,0,0,0,0,6.8065656,22.722359,49.491351,58.369301,9.5748366,0,0,0,0,0,0,2.44043,9.6547566,17.468986,12.575013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,62.22188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3964227,33.921083,33.46983,2.9174554,0,0,0,0,0,0,6.804995,22.717116,49.479932,58.355833,9.5726273,0,0,0,0,0,0,2.4398669,9.6525288,17.464955,12.572112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,62.20752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3944849,33.913254,33.462106,2.9167821,0,0,0,0,0,0,6.8034245,22.711873,49.468512,58.342365,9.570418,0,0,0,0,0,0,2.4393038,9.6503011,17.460925,12.56921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,62.19316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.392547,33.905425,33.454381,2.9161088,0,0,0,0,0,0,6.8018539,22.70663,49.457092,58.328896,9.5682087,0,0,0,0,0,0,2.4387407,9.6480734,17.456894,12.566309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,62.178799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3906092,33.897596,33.446657,2.9154355,0,0,0,0,0,0,6.8002834,22.701387,49.445673,58.315428,9.5659994,0,0,0,0,0,0,2.4381776,9.6458456,17.452863,12.563407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,62.164439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3886714,33.889768,33.438932,2.9147621,0,0,0,0,0,0,6.7987128,22.696144,49.434253,58.30196,9.5637901,0,0,0,0,0,0,2.4376145,9.6436179,17.448832,12.560506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,62.150078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3867335,33.881939,33.431207,2.9140888,0,0,0,0,0,0,6.7971423,22.690901,49.422834,58.288492,9.5615808,0,0,0,0,0,0,2.4370514,9.6413901,17.444801,12.557604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,62.135718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3847957,33.87411,33.423483,2.9134155,0,0,0,0,0,0,6.7955717,22.685658,49.411414,58.275024,9.5593715,0,0,0,0,0,0,2.4364883,9.6391624,17.440771,12.554702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,62.121357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3828578,33.866281,33.415758,2.9127421,0,0,0,0,0,0,6.7940012,22.680415,49.399994,58.261556,9.5571622,0,0,0,0,0,0,2.4359252,9.6369347,17.43674,12.551801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,62.106997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38092,33.858452,33.408033,2.9120688,0,0,0,0,0,0,6.7924306,22.675172,49.388575,58.248088,9.5549529,0,0,0,0,0,0,2.435362,9.6347069,17.432709,12.548899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3624,62.092637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3789822,33.850624,33.400309,2.9113955,0,0,0,0,0,0,6.7908601,22.669929,49.377155,58.234619,9.5527436,0,0,0,0,0,0,2.4347989,9.6324792,17.428678,12.545998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,62.078276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3770443,33.842795,33.392584,2.9107221,0,0,0,0,0,0,6.7892895,22.664686,49.365735,58.221151,9.5505343,0,0,0,0,0,0,2.4342358,9.6302514,17.424647,12.543096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,62.063916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3751065,33.834966,33.38486,2.9100488,0,0,0,0,0,0,6.787719,22.659443,49.354316,58.207683,9.548325,0,0,0,0,0,0,2.4336727,9.6280237,17.420617,12.540195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,62.049555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3731686,33.827137,33.377135,2.9093755,0,0,0,0,0,0,6.7861484,22.6542,49.342896,58.194215,9.5461157,0,0,0,0,0,0,2.4331096,9.625796,17.416586,12.537293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,62.035195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3712308,33.819309,33.36941,2.9087022,0,0,0,0,0,0,6.7845779,22.648957,49.331476,58.180747,9.5439064,0,0,0,0,0,0,2.4325465,9.6235682,17.412555,12.534392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
