Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa),Coord 104 Stress (kPa),Coord 105 Stress (kPa),Coord 106 Stress (kPa),Coord 107 Stress (kPa),Coord 108 Stress (kPa),Coord 109 Stress (kPa),Coord 110 Stress (kPa),Coord 111 Stress (kPa),Coord 112 Stress (kPa),Coord 113 Stress (kPa),Coord 114 Stress (kPa),Coord 115 Stress (kPa),Coord 116 Stress (kPa),Coord 117 Stress (kPa),Coord 118 Stress (kPa),Coord 119 Stress (kPa),Coord 120 Stress (kPa),Coord 121 Stress (kPa),Coord 122 Stress (kPa),Coord 123 Stress (kPa)
2824,206.61334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.825556,10.797355,17.073239,9.3979721,0.24741642,0,0,0,0,11.259792,0,0,0,0,2.4160388,0.70726426,33.915329,92.721088,53.326527,12.70744,0.047789646,0,0,0,0,0,0,0,0,0,21.042595,74.94372,183.04149,86.717972,20.369096,1.7622517,0,0,0,0,0,0,0,0,12.123406,35.204081,21.289774,2.5228728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,206.60575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8254889,10.796959,17.072613,9.397627,0.24740734,0,0,0,0,11.259379,0,0,0,0,2.4159501,0.70723829,33.914084,92.717684,53.324569,12.706974,0.047787891,0,0,0,0,0,0,0,0,0,21.041823,74.940968,183.03477,86.714788,20.368348,1.762187,0,0,0,0,0,0,0,0,12.12296,35.202788,21.288992,2.5227801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826,206.59817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8254219,10.796562,17.071986,9.3972819,0.24739825,0,0,0,0,11.258965,0,0,0,0,2.4158614,0.70721233,33.912839,92.714279,53.32261,12.706507,0.047786137,0,0,0,0,0,0,0,0,0,21.04105,74.938217,183.02804,86.711604,20.3676,1.7621223,0,0,0,0,0,0,0,0,12.122515,35.201496,21.28821,2.5226875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,206.59058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8253549,10.796166,17.071359,9.3969368,0.24738917,0,0,0,0,11.258552,0,0,0,0,2.4157727,0.70718636,33.911594,92.710875,53.320652,12.706041,0.047784382,0,0,0,0,0,0,0,0,0,21.040277,74.935465,183.02132,86.70842,20.366852,1.7620576,0,0,0,0,0,0,0,0,12.12207,35.200203,21.287429,2.5225949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,206.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8252879,10.795769,17.070732,9.3965918,0.24738008,0,0,0,0,11.258138,0,0,0,0,2.415684,0.70716039,33.910348,92.70747,53.318694,12.705574,0.047782627,0,0,0,0,0,0,0,0,0,21.039505,74.932713,183.0146,86.705236,20.366104,1.7619929,0,0,0,0,0,0,0,0,12.121625,35.19891,21.286647,2.5225022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829,206.57541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8252208,10.795373,17.070105,9.3962467,0.247371,0,0,0,0,11.257725,0,0,0,0,2.4155953,0.70713442,33.909103,92.704066,53.316736,12.705108,0.047780873,0,0,0,0,0,0,0,0,0,21.038732,74.929961,183.00788,86.702052,20.365356,1.7619282,0,0,0,0,0,0,0,0,12.12118,35.197618,21.285865,2.5224096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2830,206.56782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8251538,10.794977,17.069478,9.3959016,0.24736191,0,0,0,0,11.257311,0,0,0,0,2.4155066,0.70710845,33.907858,92.700661,53.314778,12.704641,0.047779118,0,0,0,0,0,0,0,0,0,21.037959,74.927209,183.00116,86.698868,20.364608,1.7618635,0,0,0,0,0,0,0,0,12.120735,35.196325,21.285083,2.522317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,206.56024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8250868,10.79458,17.068851,9.3955566,0.24735283,0,0,0,0,11.256898,0,0,0,0,2.4154178,0.70708248,33.906612,92.697257,53.31282,12.704174,0.047777363,0,0,0,0,0,0,0,0,0,21.037187,74.924458,182.99444,86.695684,20.363861,1.7617988,0,0,0,0,0,0,0,0,12.12029,35.195033,21.284302,2.5222243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,206.55265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8250197,10.794184,17.068224,9.3952115,0.24734374,0,0,0,0,11.256485,0,0,0,0,2.4153291,0.70705651,33.905367,92.693852,53.310862,12.703708,0.047775608,0,0,0,0,0,0,0,0,0,21.036414,74.921706,182.98772,86.6925,20.363113,1.7617341,0,0,0,0,0,0,0,0,12.119844,35.19374,21.28352,2.5221317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,206.54506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8249527,10.793787,17.067597,9.3948664,0.24733466,0,0,0,0,11.256071,0,0,0,0,2.4152404,0.70703054,33.904122,92.690448,53.308904,12.703241,0.047773854,0,0,0,0,0,0,0,0,0,21.035642,74.918954,182.981,86.689316,20.362365,1.7616694,0,0,0,0,0,0,0,0,12.119399,35.192447,21.282738,2.5220391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834,206.53748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8248857,10.793391,17.066971,9.3945213,0.24732558,0,0,0,0,11.255658,0,0,0,0,2.4151517,0.70700457,33.902877,92.687043,53.306946,12.702775,0.047772099,0,0,0,0,0,0,0,0,0,21.034869,74.916202,182.97428,86.686132,20.361617,1.7616047,0,0,0,0,0,0,0,0,12.118954,35.191155,21.281957,2.5219464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,206.52989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8248186,10.792994,17.066344,9.3941763,0.24731649,0,0,0,0,11.255244,0,0,0,0,2.415063,0.7069786,33.901631,92.683639,53.304988,12.702308,0.047770344,0,0,0,0,0,0,0,0,0,21.034096,74.913451,182.96756,86.682947,20.360869,1.76154,0,0,0,0,0,0,0,0,12.118509,35.189862,21.281175,2.5218538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,206.52231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8247516,10.792598,17.065717,9.3938312,0.24730741,0,0,0,0,11.254831,0,0,0,0,2.4149743,0.70695263,33.900386,92.680234,53.30303,12.701841,0.047768589,0,0,0,0,0,0,0,0,0,21.033324,74.910699,182.96084,86.679763,20.360121,1.7614753,0,0,0,0,0,0,0,0,12.118064,35.18857,21.280393,2.5217612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,206.51472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8246846,10.792201,17.06509,9.3934861,0.24729832,0,0,0,0,11.254417,0,0,0,0,2.4148856,0.70692667,33.899141,92.67683,53.301072,12.701375,0.047766835,0,0,0,0,0,0,0,0,0,21.032551,74.907947,182.95412,86.676579,20.359373,1.7614106,0,0,0,0,0,0,0,0,12.117619,35.187277,21.279611,2.5216685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,206.50713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8246176,10.791805,17.064463,9.3931411,0.24728924,0,0,0,0,11.254004,0,0,0,0,2.4147969,0.7069007,33.897895,92.673425,53.299114,12.700908,0.04776508,0,0,0,0,0,0,0,0,0,21.031778,74.905195,182.94739,86.673395,20.358625,1.7613459,0,0,0,0,0,0,0,0,12.117174,35.185984,21.27883,2.5215759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,206.49955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8245505,10.791408,17.063836,9.392796,0.24728015,0,0,0,0,11.25359,0,0,0,0,2.4147082,0.70687473,33.89665,92.670021,53.297156,12.700442,0.047763325,0,0,0,0,0,0,0,0,0,21.031006,74.902444,182.94067,86.670211,20.357877,1.7612811,0,0,0,0,0,0,0,0,12.116728,35.184692,21.278048,2.5214832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,206.49196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8244835,10.791012,17.063209,9.3924509,0.24727107,0,0,0,0,11.253177,0,0,0,0,2.4146194,0.70684876,33.895405,92.666616,53.295198,12.699975,0.047761571,0,0,0,0,0,0,0,0,0,21.030233,74.899692,182.93395,86.667027,20.357129,1.7612164,0,0,0,0,0,0,0,0,12.116283,35.183399,21.277266,2.5213906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,206.48437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8244165,10.790616,17.062582,9.3921058,0.24726198,0,0,0,0,11.252764,0,0,0,0,2.4145307,0.70682279,33.894159,92.663212,53.29324,12.699508,0.047759816,0,0,0,0,0,0,0,0,0,21.029461,74.89694,182.92723,86.663843,20.356382,1.7611517,0,0,0,0,0,0,0,0,12.115838,35.182106,21.276485,2.521298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,206.47679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8243494,10.790219,17.061955,9.3917608,0.2472529,0,0,0,0,11.25235,0,0,0,0,2.414442,0.70679682,33.892914,92.659807,53.291282,12.699042,0.047758061,0,0,0,0,0,0,0,0,0,21.028688,74.894188,182.92051,86.660659,20.355634,1.761087,0,0,0,0,0,0,0,0,12.115393,35.180814,21.275703,2.5212053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2843,206.4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8242824,10.789823,17.061329,9.3914157,0.24724381,0,0,0,0,11.251937,0,0,0,0,2.4143533,0.70677085,33.891669,92.656403,53.289324,12.698575,0.047756306,0,0,0,0,0,0,0,0,0,21.027915,74.891437,182.91379,86.657475,20.354886,1.7610223,0,0,0,0,0,0,0,0,12.114948,35.179521,21.274921,2.5211127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,206.46161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8242154,10.789426,17.060702,9.3910706,0.24723473,0,0,0,0,11.251523,0,0,0,0,2.4142646,0.70674488,33.890424,92.652998,53.287366,12.698109,0.047754552,0,0,0,0,0,0,0,0,0,21.027143,74.888685,182.90707,86.654291,20.354138,1.7609576,0,0,0,0,0,0,0,0,12.114503,35.178229,21.274139,2.5210201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,206.45221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8241323,10.788935,17.059925,9.390643,0.24722347,0,0,0,0,11.251011,0,0,0,0,2.4141547,0.7067127,33.88888,92.648779,53.28494,12.697531,0.047752377,0,0,0,0,0,0,0,0,0,21.026185,74.885275,182.89874,86.650345,20.353211,1.7608774,0,0,0,0,0,0,0,0,12.113951,35.176627,21.273171,2.5209053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,206.44281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8240492,10.788444,17.059148,9.3902154,0.24721221,0,0,0,0,11.250499,0,0,0,0,2.4140447,0.70668052,33.887337,92.64456,53.282513,12.696952,0.047750203,0,0,0,0,0,0,0,0,0,21.025228,74.881865,182.89041,86.646399,20.352284,1.7607972,0,0,0,0,0,0,0,0,12.113399,35.175025,21.272202,2.5207905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,206.43341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8239662,10.787952,17.058371,9.3897877,0.24720096,0,0,0,0,11.249986,0,0,0,0,2.4139348,0.70664834,33.885794,92.640341,53.280087,12.696374,0.047748028,0,0,0,0,0,0,0,0,0,21.02427,74.878455,182.88208,86.642453,20.351357,1.7607171,0,0,0,0,0,0,0,0,12.112848,35.173423,21.271233,2.5206757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,206.42401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8238831,10.787461,17.057594,9.3893601,0.2471897,0,0,0,0,11.249474,0,0,0,0,2.4138249,0.70661615,33.884251,92.636122,53.27766,12.695796,0.047745854,0,0,0,0,0,0,0,0,0,21.023313,74.875045,182.87375,86.638507,20.35043,1.7606369,0,0,0,0,0,0,0,0,12.112296,35.171821,21.270265,2.5205609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,206.41461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8238,10.78697,17.056817,9.3889325,0.24717844,0,0,0,0,11.248962,0,0,0,0,2.4137149,0.70658397,33.882708,92.631903,53.275234,12.695218,0.047743679,0,0,0,0,0,0,0,0,0,21.022355,74.871634,182.86543,86.634562,20.349504,1.7605567,0,0,0,0,0,0,0,0,12.111745,35.170219,21.269296,2.5204461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,206.40521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.823717,10.786478,17.05604,9.3885049,0.24716718,0,0,0,0,11.248449,0,0,0,0,2.413605,0.70655179,33.881164,92.627684,53.272807,12.694639,0.047741505,0,0,0,0,0,0,0,0,0,21.021398,74.868224,182.8571,86.630616,20.348577,1.7604765,0,0,0,0,0,0,0,0,12.111193,35.168618,21.268327,2.5203313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,206.39581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8236339,10.785987,17.055264,9.3880772,0.24715592,0,0,0,0,11.247937,0,0,0,0,2.4134951,0.70651961,33.879621,92.623465,53.270381,12.694061,0.04773933,0,0,0,0,0,0,0,0,0,21.02044,74.864814,182.84877,86.62667,20.34765,1.7603963,0,0,0,0,0,0,0,0,12.110641,35.167016,21.267358,2.5202165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,206.3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8235508,10.785496,17.054487,9.3876496,0.24714467,0,0,0,0,11.247425,0,0,0,0,2.4133851,0.70648743,33.878078,92.619246,53.267954,12.693483,0.047737156,0,0,0,0,0,0,0,0,0,21.019483,74.861404,182.84044,86.622724,20.346723,1.7603161,0,0,0,0,0,0,0,0,12.11009,35.165414,21.26639,2.5201017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2853,206.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8234678,10.785004,17.05371,9.387222,0.24713341,0,0,0,0,11.246912,0,0,0,0,2.4132752,0.70645524,33.876535,92.615027,53.265528,12.692905,0.047734981,0,0,0,0,0,0,0,0,0,21.018525,74.857994,182.83211,86.618778,20.345796,1.7602359,0,0,0,0,0,0,0,0,12.109538,35.163812,21.265421,2.5199869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,206.3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8233847,10.784513,17.052933,9.3867944,0.24712215,0,0,0,0,11.2464,0,0,0,0,2.4131653,0.70642306,33.874991,92.610808,53.263101,12.692327,0.047732806,0,0,0,0,0,0,0,0,0,21.017568,74.854584,182.82378,86.614832,20.34487,1.7601558,0,0,0,0,0,0,0,0,12.108986,35.16221,21.264452,2.5198721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,206.3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8233016,10.784022,17.052156,9.3863667,0.24711089,0,0,0,0,11.245888,0,0,0,0,2.4130553,0.70639088,33.873448,92.606589,53.260675,12.691748,0.047730632,0,0,0,0,0,0,0,0,0,21.01661,74.851174,182.81545,86.610887,20.343943,1.7600756,0,0,0,0,0,0,0,0,12.108435,35.160608,21.263483,2.5197573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,206.3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8232186,10.783531,17.051379,9.3859391,0.24709964,0,0,0,0,11.245375,0,0,0,0,2.4129454,0.7063587,33.871905,92.60237,53.258249,12.69117,0.047728457,0,0,0,0,0,0,0,0,0,21.015653,74.847764,182.80712,86.606941,20.343016,1.7599954,0,0,0,0,0,0,0,0,12.107883,35.159006,21.262515,2.5196425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,206.3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8231355,10.783039,17.050602,9.3855115,0.24708838,0,0,0,0,11.244863,0,0,0,0,2.4128354,0.70632652,33.870362,92.598151,53.255822,12.690592,0.047726283,0,0,0,0,0,0,0,0,0,21.014695,74.844354,182.7988,86.602995,20.342089,1.7599152,0,0,0,0,0,0,0,0,12.107331,35.157405,21.261546,2.5195277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,206.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8230524,10.782548,17.049826,9.3850839,0.24707712,0,0,0,0,11.244351,0,0,0,0,2.4127255,0.70629434,33.868819,92.593932,53.253396,12.690014,0.047724108,0,0,0,0,0,0,0,0,0,21.013738,74.840944,182.79047,86.599049,20.341162,1.759835,0,0,0,0,0,0,0,0,12.10678,35.155803,21.260577,2.5194129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,206.32059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8229694,10.782057,17.049049,9.3846562,0.24706586,0,0,0,0,11.243838,0,0,0,0,2.4126156,0.70626215,33.867275,92.589713,53.250969,12.689436,0.047721934,0,0,0,0,0,0,0,0,0,21.01278,74.837534,182.78214,86.595103,20.340235,1.7597548,0,0,0,0,0,0,0,0,12.106228,35.154201,21.259609,2.5192981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2860,206.31119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8228863,10.781565,17.048272,9.3842286,0.2470546,0,0,0,0,11.243326,0,0,0,0,2.4125056,0.70622997,33.865732,92.585495,53.248543,12.688857,0.047719759,0,0,0,0,0,0,0,0,0,21.011823,74.834124,182.77381,86.591158,20.339309,1.7596746,0,0,0,0,0,0,0,0,12.105677,35.152599,21.25864,2.5191834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
