Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa)
2357,64.713926,0,0,0,0,0,0,0,0,10.667968,6.436135,0,0,0,0,0,12.014578,47.635456,47.43727,0,0,0,0,0,1.2130818,7.8983782,0,0,0,0,0,0,0,0,0
2358,64.70568,0,0,0,0,0,0,0,0,10.666608,6.4353148,0,0,0,0,0,12.013047,47.629386,47.431225,0,0,0,0,0,1.2129273,7.8973717,0,0,0,0,0,0,0,0,0
2359,64.697433,0,0,0,0,0,0,0,0,10.665249,6.4344946,0,0,0,0,0,12.011516,47.623316,47.42518,0,0,0,0,0,1.2127727,7.8963652,0,0,0,0,0,0,0,0,0
2360,64.689186,0,0,0,0,0,0,0,0,10.663889,6.4336745,0,0,0,0,0,12.009985,47.617245,47.419135,0,0,0,0,0,1.2126181,7.8953587,0,0,0,0,0,0,0,0,0
2361,64.68094,0,0,0,0,0,0,0,0,10.66253,6.4328543,0,0,0,0,0,12.008454,47.611175,47.41309,0,0,0,0,0,1.2124635,7.8943522,0,0,0,0,0,0,0,0,0
2362,64.672693,0,0,0,0,0,0,0,0,10.66117,6.4320341,0,0,0,0,0,12.006923,47.605105,47.407045,0,0,0,0,0,1.2123089,7.8933457,0,0,0,0,0,0,0,0,0
2363,64.664446,0,0,0,0,0,0,0,0,10.659811,6.4312139,0,0,0,0,0,12.005392,47.599034,47.401,0,0,0,0,0,1.2121543,7.8923391,0,0,0,0,0,0,0,0,0
2364,64.6562,0,0,0,0,0,0,0,0,10.658451,6.4303938,0,0,0,0,0,12.003861,47.592964,47.394955,0,0,0,0,0,1.2119997,7.8913326,0,0,0,0,0,0,0,0,0
2365,64.647953,0,0,0,0,0,0,0,0,10.657092,6.4295736,0,0,0,0,0,12.00233,47.586894,47.38891,0,0,0,0,0,1.2118452,7.8903261,0,0,0,0,0,0,0,0,0
2366,64.639706,0,0,0,0,0,0,0,0,10.655733,6.4287534,0,0,0,0,0,12.000799,47.580823,47.382865,0,0,0,0,0,1.2116906,7.8893196,0,0,0,0,0,0,0,0,0
2367,64.63146,0,0,0,0,0,0,0,0,10.654373,6.4279333,0,0,0,0,0,11.999268,47.574753,47.37682,0,0,0,0,0,1.211536,7.8883131,0,0,0,0,0,0,0,0,0
2368,64.623213,0,0,0,0,0,0,0,0,10.653014,6.4271131,0,0,0,0,0,11.997737,47.568683,47.370775,0,0,0,0,0,1.2113814,7.8873066,0,0,0,0,0,0,0,0,0
2369,64.614966,0,0,0,0,0,0,0,0,10.651654,6.4262929,0,0,0,0,0,11.996206,47.562613,47.36473,0,0,0,0,0,1.2112268,7.8863001,0,0,0,0,0,0,0,0,0
2370,64.60672,0,0,0,0,0,0,0,0,10.650295,6.4254727,0,0,0,0,0,11.994674,47.556542,47.358685,0,0,0,0,0,1.2110722,7.8852936,0,0,0,0,0,0,0,0,0
2371,64.598473,0,0,0,0,0,0,0,0,10.648935,6.4246526,0,0,0,0,0,11.993143,47.550472,47.35264,0,0,0,0,0,1.2109176,7.8842871,0,0,0,0,0,0,0,0,0
2372,64.590226,0,0,0,0,0,0,0,0,10.647576,6.4238324,0,0,0,0,0,11.991612,47.544402,47.346595,0,0,0,0,0,1.2107631,7.8832806,0,0,0,0,0,0,0,0,0
2373,64.58198,0,0,0,0,0,0,0,0,10.646216,6.4230122,0,0,0,0,0,11.990081,47.538331,47.34055,0,0,0,0,0,1.2106085,7.8822741,0,0,0,0,0,0,0,0,0
2374,64.573733,0,0,0,0,0,0,0,0,10.644857,6.4221921,0,0,0,0,0,11.98855,47.532261,47.334505,0,0,0,0,0,1.2104539,7.8812676,0,0,0,0,0,0,0,0,0
2375,64.565487,0,0,0,0,0,0,0,0,10.643498,6.4213719,0,0,0,0,0,11.987019,47.526191,47.328459,0,0,0,0,0,1.2102993,7.880261,0,0,0,0,0,0,0,0,0
2376,64.55724,0,0,0,0,0,0,0,0,10.642138,6.4205517,0,0,0,0,0,11.985488,47.52012,47.322414,0,0,0,0,0,1.2101447,7.8792545,0,0,0,0,0,0,0,0,0
2377,64.548993,0,0,0,0,0,0,0,0,10.640779,6.4197315,0,0,0,0,0,11.983957,47.51405,47.316369,0,0,0,0,0,1.2099901,7.878248,0,0,0,0,0,0,0,0,0
2378,64.540747,0,0,0,0,0,0,0,0,10.639419,6.4189114,0,0,0,0,0,11.982426,47.50798,47.310324,0,0,0,0,0,1.2098355,7.8772415,0,0,0,0,0,0,0,0,0
2379,64.5325,0,0,0,0,0,0,0,0,10.63806,6.4180912,0,0,0,0,0,11.980895,47.50191,47.304279,0,0,0,0,0,1.2096809,7.876235,0,0,0,0,0,0,0,0,0
2380,64.524253,0,0,0,0,0,0,0,0,10.6367,6.417271,0,0,0,0,0,11.979364,47.495839,47.298234,0,0,0,0,0,1.2095264,7.8752285,0,0,0,0,0,0,0,0,0
2381,64.516007,0,0,0,0,0,0,0,0,10.635341,6.4164509,0,0,0,0,0,11.977833,47.489769,47.292189,0,0,0,0,0,1.2093718,7.874222,0,0,0,0,0,0,0,0,0
2382,64.50776,0,0,0,0,0,0,0,0,10.633981,6.4156307,0,0,0,0,0,11.976302,47.483699,47.286144,0,0,0,0,0,1.2092172,7.8732155,0,0,0,0,0,0,0,0,0
2383,64.499513,0,0,0,0,0,0,0,0,10.632622,6.4148105,0,0,0,0,0,11.974771,47.477628,47.280099,0,0,0,0,0,1.2090626,7.872209,0,0,0,0,0,0,0,0,0
2384,64.491267,0,0,0,0,0,0,0,0,10.631263,6.4139903,0,0,0,0,0,11.97324,47.471558,47.274054,0,0,0,0,0,1.208908,7.8712025,0,0,0,0,0,0,0,0,0
2385,64.48302,0,0,0,0,0,0,0,0,10.629903,6.4131702,0,0,0,0,0,11.971709,47.465488,47.268009,0,0,0,0,0,1.2087534,7.870196,0,0,0,0,0,0,0,0,0
2386,64.474773,0,0,0,0,0,0,0,0,10.628544,6.41235,0,0,0,0,0,11.970178,47.459417,47.261964,0,0,0,0,0,1.2085988,7.8691894,0,0,0,0,0,0,0,0,0
2387,64.466527,0,0,0,0,0,0,0,0,10.627184,6.4115298,0,0,0,0,0,11.968647,47.453347,47.255919,0,0,0,0,0,1.2084443,7.8681829,0,0,0,0,0,0,0,0,0
2388,64.45828,0,0,0,0,0,0,0,0,10.625825,6.4107096,0,0,0,0,0,11.967116,47.447277,47.249874,0,0,0,0,0,1.2082897,7.8671764,0,0,0,0,0,0,0,0,0
2389,64.450033,0,0,0,0,0,0,0,0,10.624465,6.4098895,0,0,0,0,0,11.965585,47.441207,47.243829,0,0,0,0,0,1.2081351,7.8661699,0,0,0,0,0,0,0,0,0
2390,64.441787,0,0,0,0,0,0,0,0,10.623106,6.4090693,0,0,0,0,0,11.964054,47.435136,47.237784,0,0,0,0,0,1.2079805,7.8651634,0,0,0,0,0,0,0,0,0
2391,64.43354,0,0,0,0,0,0,0,0,10.621746,6.4082491,0,0,0,0,0,11.962522,47.429066,47.231739,0,0,0,0,0,1.2078259,7.8641569,0,0,0,0,0,0,0,0,0
2392,64.425293,0,0,0,0,0,0,0,0,10.620387,6.407429,0,0,0,0,0,11.960991,47.422996,47.225694,0,0,0,0,0,1.2076713,7.8631504,0,0,0,0,0,0,0,0,0
2393,64.417047,0,0,0,0,0,0,0,0,10.619028,6.4066088,0,0,0,0,0,11.95946,47.416925,47.219649,0,0,0,0,0,1.2075167,7.8621439,0,0,0,0,0,0,0,0,0
2394,64.4088,0,0,0,0,0,0,0,0,10.617668,6.4057886,0,0,0,0,0,11.957929,47.410855,47.213604,0,0,0,0,0,1.2073622,7.8611374,0,0,0,0,0,0,0,0,0
2395,64.400554,0,0,0,0,0,0,0,0,10.616309,6.4049684,0,0,0,0,0,11.956398,47.404785,47.207559,0,0,0,0,0,1.2072076,7.8601309,0,0,0,0,0,0,0,0,0
2396,64.392307,0,0,0,0,0,0,0,0,10.614949,6.4041483,0,0,0,0,0,11.954867,47.398714,47.201514,0,0,0,0,0,1.207053,7.8591244,0,0,0,0,0,0,0,0,0
2397,64.38406,0,0,0,0,0,0,0,0,10.61359,6.4033281,0,0,0,0,0,11.953336,47.392644,47.195469,0,0,0,0,0,1.2068984,7.8581178,0,0,0,0,0,0,0,0,0
2398,64.375814,0,0,0,0,0,0,0,0,10.61223,6.4025079,0,0,0,0,0,11.951805,47.386574,47.189423,0,0,0,0,0,1.2067438,7.8571113,0,0,0,0,0,0,0,0,0
2399,64.367567,0,0,0,0,0,0,0,0,10.610871,6.4016878,0,0,0,0,0,11.950274,47.380504,47.183378,0,0,0,0,0,1.2065892,7.8561048,0,0,0,0,0,0,0,0,0
2400,64.35932,0,0,0,0,0,0,0,0,10.609511,6.4008676,0,0,0,0,0,11.948743,47.374433,47.177333,0,0,0,0,0,1.2064346,7.8550983,0,0,0,0,0,0,0,0,0
2401,64.351074,0,0,0,0,0,0,0,0,10.608152,6.4000474,0,0,0,0,0,11.947212,47.368363,47.171288,0,0,0,0,0,1.2062801,7.8540918,0,0,0,0,0,0,0,0,0
2402,64.342827,0,0,0,0,0,0,0,0,10.606793,6.3992272,0,0,0,0,0,11.945681,47.362293,47.165243,0,0,0,0,0,1.2061255,7.8530853,0,0,0,0,0,0,0,0,0
2403,64.33458,0,0,0,0,0,0,0,0,10.605433,6.3984071,0,0,0,0,0,11.94415,47.356222,47.159198,0,0,0,0,0,1.2059709,7.8520788,0,0,0,0,0,0,0,0,0
2404,64.326334,0,0,0,0,0,0,0,0,10.604074,6.3975869,0,0,0,0,0,11.942619,47.350152,47.153153,0,0,0,0,0,1.2058163,7.8510723,0,0,0,0,0,0,0,0,0
2405,64.318087,0,0,0,0,0,0,0,0,10.602714,6.3967667,0,0,0,0,0,11.941088,47.344082,47.147108,0,0,0,0,0,1.2056617,7.8500658,0,0,0,0,0,0,0,0,0
2406,64.30984,0,0,0,0,0,0,0,0,10.601355,6.3959465,0,0,0,0,0,11.939557,47.338011,47.141063,0,0,0,0,0,1.2055071,7.8490592,0,0,0,0,0,0,0,0,0
2407,64.294009,0,0,0,0,0,0,0,0,10.598745,6.394372,0,0,0,0,0,11.936618,47.326358,47.129458,0,0,0,0,0,1.2052104,7.847127,0,0,0,0,0,0,0,0,0
2408,64.278178,0,0,0,0,0,0,0,0,10.596135,6.3927976,0,0,0,0,0,11.933678,47.314705,47.117854,0,0,0,0,0,1.2049136,7.8451949,0,0,0,0,0,0,0,0,0
2409,64.262347,0,0,0,0,0,0,0,0,10.593526,6.3912231,0,0,0,0,0,11.930739,47.303052,47.106249,0,0,0,0,0,1.2046169,7.8432627,0,0,0,0,0,0,0,0,0
2410,64.246517,0,0,0,0,0,0,0,0,10.590916,6.3896487,0,0,0,0,0,11.9278,47.291399,47.094645,0,0,0,0,0,1.2043201,7.8413306,0,0,0,0,0,0,0,0,0
2411,64.230686,0,0,0,0,0,0,0,0,10.588306,6.3880742,0,0,0,0,0,11.924861,47.279747,47.083041,0,0,0,0,0,1.2040234,7.8393984,0,0,0,0,0,0,0,0,0
2412,64.214855,0,0,0,0,0,0,0,0,10.585697,6.3864998,0,0,0,0,0,11.921922,47.268094,47.071436,0,0,0,0,0,1.2037266,7.8374663,0,0,0,0,0,0,0,0,0
2413,64.199025,0,0,0,0,0,0,0,0,10.583087,6.3849254,0,0,0,0,0,11.918983,47.256441,47.059832,0,0,0,0,0,1.2034299,7.8355341,0,0,0,0,0,0,0,0,0
2414,64.183194,0,0,0,0,0,0,0,0,10.580477,6.3833509,0,0,0,0,0,11.916044,47.244788,47.048227,0,0,0,0,0,1.2031331,7.833602,0,0,0,0,0,0,0,0,0
2415,64.167363,0,0,0,0,0,0,0,0,10.577868,6.3817765,0,0,0,0,0,11.913105,47.233135,47.036623,0,0,0,0,0,1.2028364,7.8316698,0,0,0,0,0,0,0,0,0
2416,64.151532,0,0,0,0,0,0,0,0,10.575258,6.380202,0,0,0,0,0,11.910166,47.221482,47.025019,0,0,0,0,0,1.2025396,7.8297377,0,0,0,0,0,0,0,0,0
2417,64.135702,0,0,0,0,0,0,0,0,10.572648,6.3786276,0,0,0,0,0,11.907227,47.209829,47.013414,0,0,0,0,0,1.2022428,7.8278055,0,0,0,0,0,0,0,0,0
2418,64.119871,0,0,0,0,0,0,0,0,10.570039,6.3770531,0,0,0,0,0,11.904288,47.198176,47.00181,0,0,0,0,0,1.2019461,7.8258734,0,0,0,0,0,0,0,0,0
2419,64.10404,0,0,0,0,0,0,0,0,10.567429,6.3754787,0,0,0,0,0,11.901349,47.186524,46.990205,0,0,0,0,0,1.2016493,7.8239412,0,0,0,0,0,0,0,0,0
2420,64.08821,0,0,0,0,0,0,0,0,10.564819,6.3739042,0,0,0,0,0,11.89841,47.174871,46.978601,0,0,0,0,0,1.2013526,7.8220091,0,0,0,0,0,0,0,0,0
2421,64.072379,0,0,0,0,0,0,0,0,10.56221,6.3723298,0,0,0,0,0,11.89547,47.163218,46.966997,0,0,0,0,0,1.2010558,7.8200769,0,0,0,0,0,0,0,0,0
2422,64.056548,0,0,0,0,0,0,0,0,10.5596,6.3707553,0,0,0,0,0,11.892531,47.151565,46.955392,0,0,0,0,0,1.2007591,7.8181448,0,0,0,0,0,0,0,0,0
2423,64.040717,0,0,0,0,0,0,0,0,10.55699,6.3691809,0,0,0,0,0,11.889592,47.139912,46.943788,0,0,0,0,0,1.2004623,7.8162126,0,0,0,0,0,0,0,0,0
2424,64.024887,0,0,0,0,0,0,0,0,10.554381,6.3676064,0,0,0,0,0,11.886653,47.128259,46.932184,0,0,0,0,0,1.2001656,7.8142805,0,0,0,0,0,0,0,0,0
2425,64.009056,0,0,0,0,0,0,0,0,10.551771,6.366032,0,0,0,0,0,11.883714,47.116606,46.920579,0,0,0,0,0,1.1998688,7.8123483,0,0,0,0,0,0,0,0,0
2426,63.993225,0,0,0,0,0,0,0,0,10.549161,6.3644575,0,0,0,0,0,11.880775,47.104953,46.908975,0,0,0,0,0,1.1995721,7.8104162,0,0,0,0,0,0,0,0,0
2427,63.977395,0,0,0,0,0,0,0,0,10.546552,6.3628831,0,0,0,0,0,11.877836,47.093301,46.89737,0,0,0,0,0,1.1992753,7.808484,0,0,0,0,0,0,0,0,0
2428,63.961564,0,0,0,0,0,0,0,0,10.543942,6.3613087,0,0,0,0,0,11.874897,47.081648,46.885766,0,0,0,0,0,1.1989786,7.8065519,0,0,0,0,0,0,0,0,0
2429,63.945733,0,0,0,0,0,0,0,0,10.541332,6.3597342,0,0,0,0,0,11.871958,47.069995,46.874162,0,0,0,0,0,1.1986818,7.8046197,0,0,0,0,0,0,0,0,0
2430,63.929902,0,0,0,0,0,0,0,0,10.538723,6.3581598,0,0,0,0,0,11.869019,47.058342,46.862557,0,0,0,0,0,1.1983851,7.8026876,0,0,0,0,0,0,0,0,0
2431,63.914072,0,0,0,0,0,0,0,0,10.536113,6.3565853,0,0,0,0,0,11.86608,47.046689,46.850953,0,0,0,0,0,1.1980883,7.8007554,0,0,0,0,0,0,0,0,0
2432,63.898241,0,0,0,0,0,0,0,0,10.533503,6.3550109,0,0,0,0,0,11.863141,47.035036,46.839348,0,0,0,0,0,1.1977916,7.7988233,0,0,0,0,0,0,0,0,0
2433,63.88241,0,0,0,0,0,0,0,0,10.530894,6.3534364,0,0,0,0,0,11.860202,47.023383,46.827744,0,0,0,0,0,1.1974948,7.7968911,0,0,0,0,0,0,0,0,0
2434,63.86658,0,0,0,0,0,0,0,0,10.528284,6.351862,0,0,0,0,0,11.857262,47.01173,46.81614,0,0,0,0,0,1.1971981,7.794959,0,0,0,0,0,0,0,0,0
2435,63.850749,0,0,0,0,0,0,0,0,10.525674,6.3502875,0,0,0,0,0,11.854323,47.000078,46.804535,0,0,0,0,0,1.1969013,7.7930268,0,0,0,0,0,0,0,0,0
2436,63.834918,0,0,0,0,0,0,0,0,10.523065,6.3487131,0,0,0,0,0,11.851384,46.988425,46.792931,0,0,0,0,0,1.1966046,7.7910947,0,0,0,0,0,0,0,0,0
2437,63.819087,0,0,0,0,0,0,0,0,10.520455,6.3471386,0,0,0,0,0,11.848445,46.976772,46.781326,0,0,0,0,0,1.1963078,7.7891625,0,0,0,0,0,0,0,0,0
2438,63.803257,0,0,0,0,0,0,0,0,10.517845,6.3455642,0,0,0,0,0,11.845506,46.965119,46.769722,0,0,0,0,0,1.1960111,7.7872304,0,0,0,0,0,0,0,0,0
2439,63.787426,0,0,0,0,0,0,0,0,10.515236,6.3439897,0,0,0,0,0,11.842567,46.953466,46.758118,0,0,0,0,0,1.1957143,7.7852982,0,0,0,0,0,0,0,0,0
2440,63.771595,0,0,0,0,0,0,0,0,10.512626,6.3424153,0,0,0,0,0,11.839628,46.941813,46.746513,0,0,0,0,0,1.1954176,7.7833661,0,0,0,0,0,0,0,0,0
2441,63.755765,0,0,0,0,0,0,0,0,10.510016,6.3408409,0,0,0,0,0,11.836689,46.93016,46.734909,0,0,0,0,0,1.1951208,7.7814339,0,0,0,0,0,0,0,0,0
2442,63.739934,0,0,0,0,0,0,0,0,10.507407,6.3392664,0,0,0,0,0,11.83375,46.918507,46.723304,0,0,0,0,0,1.1948241,7.7795018,0,0,0,0,0,0,0,0,0
2443,63.724103,0,0,0,0,0,0,0,0,10.504797,6.337692,0,0,0,0,0,11.830811,46.906855,46.7117,0,0,0,0,0,1.1945273,7.7775696,0,0,0,0,0,0,0,0,0
2444,63.708272,0,0,0,0,0,0,0,0,10.502187,6.3361175,0,0,0,0,0,11.827872,46.895202,46.700096,0,0,0,0,0,1.1942306,7.7756375,0,0,0,0,0,0,0,0,0
2445,63.692442,0,0,0,0,0,0,0,0,10.499578,6.3345431,0,0,0,0,0,11.824933,46.883549,46.688491,0,0,0,0,0,1.1939338,7.7737053,0,0,0,0,0,0,0,0,0
2446,63.676611,0,0,0,0,0,0,0,0,10.496968,6.3329686,0,0,0,0,0,11.821993,46.871896,46.676887,0,0,0,0,0,1.1936371,7.7717732,0,0,0,0,0,0,0,0,0
2447,63.66078,0,0,0,0,0,0,0,0,10.494358,6.3313942,0,0,0,0,0,11.819054,46.860243,46.665282,0,0,0,0,0,1.1933403,7.769841,0,0,0,0,0,0,0,0,0
2448,63.64495,0,0,0,0,0,0,0,0,10.491749,6.3298197,0,0,0,0,0,11.816115,46.84859,46.653678,0,0,0,0,0,1.1930436,7.7679089,0,0,0,0,0,0,0,0,0
2449,63.629119,0,0,0,0,0,0,0,0,10.489139,6.3282453,0,0,0,0,0,11.813176,46.836937,46.642074,0,0,0,0,0,1.1927468,7.7659767,0,0,0,0,0,0,0,0,0
2450,63.613288,0,0,0,0,0,0,0,0,10.486529,6.3266708,0,0,0,0,0,11.810237,46.825284,46.630469,0,0,0,0,0,1.1924501,7.7640446,0,0,0,0,0,0,0,0,0
2451,63.597457,0,0,0,0,0,0,0,0,10.48392,6.3250964,0,0,0,0,0,11.807298,46.813632,46.618865,0,0,0,0,0,1.1921533,7.7621124,0,0,0,0,0,0,0,0,0
2452,63.581627,0,0,0,0,0,0,0,0,10.48131,6.3235219,0,0,0,0,0,11.804359,46.801979,46.60726,0,0,0,0,0,1.1918565,7.7601803,0,0,0,0,0,0,0,0,0
2453,63.565796,0,0,0,0,0,0,0,0,10.4787,6.3219475,0,0,0,0,0,11.80142,46.790326,46.595656,0,0,0,0,0,1.1915598,7.7582482,0,0,0,0,0,0,0,0,0
2454,63.549965,0,0,0,0,0,0,0,0,10.476091,6.320373,0,0,0,0,0,11.798481,46.778673,46.584052,0,0,0,0,0,1.191263,7.756316,0,0,0,0,0,0,0,0,0
2455,63.534135,0,0,0,0,0,0,0,0,10.473481,6.3187986,0,0,0,0,0,11.795542,46.76702,46.572447,0,0,0,0,0,1.1909663,7.7543839,0,0,0,0,0,0,0,0,0
2456,63.518304,0,0,0,0,0,0,0,0,10.470871,6.3172242,0,0,0,0,0,11.792603,46.755367,46.560843,0,0,0,0,0,1.1906695,7.7524517,0,0,0,0,0,0,0,0,0
2457,63.502473,0,0,0,0,0,0,0,0,10.468262,6.3156497,0,0,0,0,0,11.789664,46.743714,46.549239,0,0,0,0,0,1.1903728,7.7505196,0,0,0,0,0,0,0,0,0
2458,63.486642,0,0,0,0,0,0,0,0,10.465652,6.3140753,0,0,0,0,0,11.786725,46.732061,46.537634,0,0,0,0,0,1.190076,7.7485874,0,0,0,0,0,0,0,0,0
2459,63.470812,0,0,0,0,0,0,0,0,10.463042,6.3125008,0,0,0,0,0,11.783785,46.720409,46.52603,0,0,0,0,0,1.1897793,7.7466553,0,0,0,0,0,0,0,0,0
2460,63.454981,0,0,0,0,0,0,0,0,10.460433,6.3109264,0,0,0,0,0,11.780846,46.708756,46.514425,0,0,0,0,0,1.1894825,7.7447231,0,0,0,0,0,0,0,0,0
2461,63.43915,0,0,0,0,0,0,0,0,10.457823,6.3093519,0,0,0,0,0,11.777907,46.697103,46.502821,0,0,0,0,0,1.1891858,7.742791,0,0,0,0,0,0,0,0,0
2462,63.42332,0,0,0,0,0,0,0,0,10.455214,6.3077775,0,0,0,0,0,11.774968,46.68545,46.491217,0,0,0,0,0,1.188889,7.7408588,0,0,0,0,0,0,0,0,0
2463,63.407489,0,0,0,0,0,0,0,0,10.452604,6.306203,0,0,0,0,0,11.772029,46.673797,46.479612,0,0,0,0,0,1.1885923,7.7389267,0,0,0,0,0,0,0,0,0
2464,63.391658,0,0,0,0,0,0,0,0,10.449994,6.3046286,0,0,0,0,0,11.76909,46.662144,46.468008,0,0,0,0,0,1.1882955,7.7369945,0,0,0,0,0,0,0,0,0
2465,63.375827,0,0,0,0,0,0,0,0,10.447385,6.3030541,0,0,0,0,0,11.766151,46.650491,46.456403,0,0,0,0,0,1.1879988,7.7350624,0,0,0,0,0,0,0,0,0
2466,63.359997,0,0,0,0,0,0,0,0,10.444775,6.3014797,0,0,0,0,0,11.763212,46.638838,46.444799,0,0,0,0,0,1.187702,7.7331302,0,0,0,0,0,0,0,0,0
2467,63.344166,0,0,0,0,0,0,0,0,10.442165,6.2999052,0,0,0,0,0,11.760273,46.627186,46.433195,0,0,0,0,0,1.1874053,7.7311981,0,0,0,0,0,0,0,0,0
2468,63.328335,0,0,0,0,0,0,0,0,10.439556,6.2983308,0,0,0,0,0,11.757334,46.615533,46.42159,0,0,0,0,0,1.1871085,7.7292659,0,0,0,0,0,0,0,0,0
2469,63.312505,0,0,0,0,0,0,0,0,10.436946,6.2967564,0,0,0,0,0,11.754395,46.60388,46.409986,0,0,0,0,0,1.1868118,7.7273338,0,0,0,0,0,0,0,0,0
2470,63.296674,0,0,0,0,0,0,0,0,10.434336,6.2951819,0,0,0,0,0,11.751456,46.592227,46.398381,0,0,0,0,0,1.186515,7.7254016,0,0,0,0,0,0,0,0,0
2471,63.280843,0,0,0,0,0,0,0,0,10.431727,6.2936075,0,0,0,0,0,11.748517,46.580574,46.386777,0,0,0,0,0,1.1862183,7.7234695,0,0,0,0,0,0,0,0,0
2472,63.265013,0,0,0,0,0,0,0,0,10.429117,6.292033,0,0,0,0,0,11.745577,46.568921,46.375173,0,0,0,0,0,1.1859215,7.7215373,0,0,0,0,0,0,0,0,0
2473,63.249182,0,0,0,0,0,0,0,0,10.426507,6.2904586,0,0,0,0,0,11.742638,46.557268,46.363568,0,0,0,0,0,1.1856248,7.7196052,0,0,0,0,0,0,0,0,0
2474,63.233351,0,0,0,0,0,0,0,0,10.423898,6.2888841,0,0,0,0,0,11.739699,46.545615,46.351964,0,0,0,0,0,1.185328,7.717673,0,0,0,0,0,0,0,0,0
2475,63.21752,0,0,0,0,0,0,0,0,10.421288,6.2873097,0,0,0,0,0,11.73676,46.533963,46.340359,0,0,0,0,0,1.1850313,7.7157409,0,0,0,0,0,0,0,0,0
2476,63.20169,0,0,0,0,0,0,0,0,10.418678,6.2857352,0,0,0,0,0,11.733821,46.52231,46.328755,0,0,0,0,0,1.1847345,7.7138087,0,0,0,0,0,0,0,0,0
2477,63.185859,0,0,0,0,0,0,0,0,10.416069,6.2841608,0,0,0,0,0,11.730882,46.510657,46.317151,0,0,0,0,0,1.1844378,7.7118766,0,0,0,0,0,0,0,0,0
2478,63.170028,0,0,0,0,0,0,0,0,10.413459,6.2825863,0,0,0,0,0,11.727943,46.499004,46.305546,0,0,0,0,0,1.184141,7.7099444,0,0,0,0,0,0,0,0,0
2479,63.154198,0,0,0,0,0,0,0,0,10.410849,6.2810119,0,0,0,0,0,11.725004,46.487351,46.293942,0,0,0,0,0,1.1838443,7.7080123,0,0,0,0,0,0,0,0,0
2480,63.138367,0,0,0,0,0,0,0,0,10.40824,6.2794374,0,0,0,0,0,11.722065,46.475698,46.282337,0,0,0,0,0,1.1835475,7.7060801,0,0,0,0,0,0,0,0,0
2481,63.122536,0,0,0,0,0,0,0,0,10.40563,6.277863,0,0,0,0,0,11.719126,46.464045,46.270733,0,0,0,0,0,1.1832508,7.704148,0,0,0,0,0,0,0,0,0
2482,63.106705,0,0,0,0,0,0,0,0,10.40302,6.2762885,0,0,0,0,0,11.716187,46.452392,46.259129,0,0,0,0,0,1.182954,7.7022158,0,0,0,0,0,0,0,0,0
2483,63.090875,0,0,0,0,0,0,0,0,10.400411,6.2747141,0,0,0,0,0,11.713248,46.44074,46.247524,0,0,0,0,0,1.1826573,7.7002837,0,0,0,0,0,0,0,0,0
2484,63.075044,0,0,0,0,0,0,0,0,10.397801,6.2731397,0,0,0,0,0,11.710308,46.429087,46.23592,0,0,0,0,0,1.1823605,7.6983515,0,0,0,0,0,0,0,0,0
2485,63.059213,0,0,0,0,0,0,0,0,10.395191,6.2715652,0,0,0,0,0,11.707369,46.417434,46.224316,0,0,0,0,0,1.1820638,7.6964194,0,0,0,0,0,0,0,0,0
2486,63.043383,0,0,0,0,0,0,0,0,10.392582,6.2699908,0,0,0,0,0,11.70443,46.405781,46.212711,0,0,0,0,0,1.181767,7.6944872,0,0,0,0,0,0,0,0,0
2487,63.027552,0,0,0,0,0,0,0,0,10.389972,6.2684163,0,0,0,0,0,11.701491,46.394128,46.201107,0,0,0,0,0,1.1814702,7.6925551,0,0,0,0,0,0,0,0,0
2488,63.011721,0,0,0,0,0,0,0,0,10.387362,6.2668419,0,0,0,0,0,11.698552,46.382475,46.189502,0,0,0,0,0,1.1811735,7.6906229,0,0,0,0,0,0,0,0,0
2489,62.99589,0,0,0,0,0,0,0,0,10.384753,6.2652674,0,0,0,0,0,11.695613,46.370822,46.177898,0,0,0,0,0,1.1808767,7.6886908,0,0,0,0,0,0,0,0,0
2490,62.98006,0,0,0,0,0,0,0,0,10.382143,6.263693,0,0,0,0,0,11.692674,46.359169,46.166294,0,0,0,0,0,1.18058,7.6867586,0,0,0,0,0,0,0,0,0
2491,62.964229,0,0,0,0,0,0,0,0,10.379533,6.2621185,0,0,0,0,0,11.689735,46.347517,46.154689,0,0,0,0,0,1.1802832,7.6848265,0,0,0,0,0,0,0,0,0
