Time (ms),Stress at 0.00 mm (kPa),Stress at 0.26 mm (kPa),Stress at 0.42 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.06 mm (kPa),Stress at 1.26 mm (kPa),Stress at 1.44 mm (kPa),Stress at 1.66 mm (kPa),Stress at 1.87 mm (kPa),Stress at 2.06 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.44 mm (kPa),Stress at 2.66 mm (kPa),Stress at 2.86 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.26 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.66 mm (kPa),Stress at 3.85 mm (kPa),Stress at 4.05 mm (kPa),Stress at 4.24 mm (kPa),Stress at 4.45 mm (kPa),Stress at 4.65 mm (kPa),Stress at 4.84 mm (kPa)
83,18.695246,16.661904,16.986782,8.4874268,6.5990014,4.7436616,3.7398206,2.961404,2.2774314,1.8030674,1.4910721,1.1671182,0.86474713,0.73702042,0.71502431,0,0,0,0,0,0,0,0,0,0
84,18.866475,16.814509,17.142363,8.5651629,6.6594414,4.7871086,3.7740735,2.9885274,2.2982903,1.8195816,1.5047288,1.1778078,0.87266732,0.74377077,0.7215732,0,0,0,0,0,0,0,0,0,0
85,19.037704,16.967115,17.297944,8.642899,6.7198815,4.8305557,3.8083264,3.0156508,2.3191493,1.8360958,1.5183854,1.1884974,0.88058752,0.75052112,0.72812208,0,0,0,0,0,0,0,0,0,0
86,19.208933,17.119721,17.453526,8.7206351,6.7803215,4.8740028,3.8425793,3.0427742,2.3400082,1.8526101,1.5320421,1.199187,0.88850771,0.75727147,0.73467097,0,0,0,0,0,0,0,0,0,0
87,19.380163,17.272327,17.609107,8.7983712,6.8407616,4.9174498,3.8768322,3.0698977,2.3608671,1.8691243,1.5456988,1.2098766,0.8964279,0.76402182,0.74121986,0,0,0,0,0,0,0,0,0,0
88,19.551392,17.424933,17.764689,8.8761073,6.9012017,4.9608969,3.9110852,3.0970211,2.381726,1.8856386,1.5593555,1.2205662,0.9043481,0.77077216,0.74776874,0,0,0,0,0,0,0,0,0,0
89,19.722621,17.577539,17.92027,8.9538434,6.9616417,5.0043439,3.9453381,3.1241445,2.402585,1.9021528,1.5730122,1.2312559,0.91226829,0.77752251,0.75431763,0,0,0,0,0,0,0,0,0,0
90,19.89385,17.730145,18.075852,9.0315795,7.0220818,5.047791,3.979591,3.1512679,2.4234439,1.918667,1.5866689,1.2419455,0.92018848,0.78427286,0.76086652,0,0,0,0,0,0,0,0,0,0
91,20.065079,17.882751,18.231433,9.1093156,7.0825218,5.091238,4.0138439,3.1783913,2.4443028,1.9351813,1.6003256,1.2526351,0.92810868,0.79102321,0.7674154,0,0,0,0,0,0,0,0,0,0
92,20.236309,18.035357,18.387014,9.1870516,7.1429619,5.1346851,4.0480968,3.2055147,2.4651618,1.9516955,1.6139822,1.2633247,0.93602887,0.79777356,0.77396429,0,0,0,0,0,0,0,0,0,0
93,20.407538,18.187962,18.542596,9.2647877,7.2034019,5.1781322,4.0823497,3.2326381,2.4860207,1.9682098,1.6276389,1.2740143,0.94394906,0.80452391,0.78051318,0,0,0,0,0,0,0,0,0,0
94,20.578767,18.340568,18.698177,9.3425238,7.263842,5.2215792,4.1166026,3.2597615,2.5068796,1.984724,1.6412956,1.2847039,0.95186926,0.81127425,0.78706206,0,0,0,0,0,0,0,0,0,0
95,20.749996,18.493174,18.853759,9.4202599,7.3242821,5.2650263,4.1508555,3.286885,2.5277385,2.0012383,1.6549523,1.2953935,0.95978945,0.8180246,0.79361095,0,0,0,0,0,0,0,0,0,0
96,20.921225,18.64578,19.00934,9.497996,7.3847221,5.3084733,4.1851084,3.3140084,2.5485975,2.0177525,1.668609,1.3060831,0.96770965,0.82477495,0.80015984,0,0,0,0,0,0,0,0,0,0
97,21.092455,18.798386,19.164922,9.5757321,7.4451622,5.3519204,4.2193613,3.3411318,2.5694564,2.0342667,1.6822657,1.3167727,0.97562984,0.8315253,0.80670872,0,0,0,0,0,0,0,0,0,0
98,21.263684,18.950992,19.320503,9.6534682,7.5056022,5.3953674,4.2536142,3.3682552,2.5903153,2.050781,1.6959224,1.3274623,0.98355003,0.83827565,0.81325761,0,0,0,0,0,0,0,0,0,0
99,21.434913,19.103598,19.476084,9.7312043,7.5660423,5.4388145,4.2878671,3.3953786,2.6111743,2.0672952,1.709579,1.3381519,0.99147023,0.845026,0.8198065,0,0,0,0,0,0,0,0,0,0
100,21.606142,19.256204,19.631666,9.8089404,7.6264824,5.4822616,4.32212,3.422502,2.6320332,2.0838095,1.7232357,1.3488415,0.99939042,0.85177635,0.82635538,0,0,0,0,0,0,0,0,0,0
101,21.777372,19.408809,19.787247,9.8866765,7.6869224,5.5257086,4.356373,3.4496254,2.6528921,2.1003237,1.7368924,1.3595311,1.0073106,0.85852669,0.83290427,0,0,0,0,0,0,0,0,0,0
102,21.948601,19.561415,19.942829,9.9644126,7.7473625,5.5691557,4.3906259,3.4767488,2.673751,2.1168379,1.7505491,1.3702207,1.0152308,0.86527704,0.83945316,0,0,0,0,0,0,0,0,0,0
103,22.11983,19.714021,20.09841,10.042149,7.8078025,5.6126027,4.4248788,3.5038723,2.69461,2.1333522,1.7642058,1.3809103,1.023151,0.87202739,0.84600204,0,0,0,0,0,0,0,0,0,0
104,22.291059,19.866627,20.253992,10.119885,7.8682426,5.6560498,4.4591317,3.5309957,2.7154689,2.1498664,1.7778625,1.3915999,1.0310712,0.87877774,0.85255093,0,0,0,0,0,0,0,0,0,0
