Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa)
2232,384.48656,0,0,0,0,0,0,61.911746,237.88058,0,0,0,0,0,0,0,0
2233,384.48893,0,0,0,0,0,0,61.912128,237.88205,0,0,0,0,0,0,0,0
2234,384.4913,0,0,0,0,0,0,61.91251,237.88352,0,0,0,0,0,0,0,0
2235,384.49367,0,0,0,0,0,0,61.912892,237.88498,0,0,0,0,0,0,0,0
2236,384.49605,0,0,0,0,0,0,61.913273,237.88645,0,0,0,0,0,0,0,0
2237,384.49842,0,0,0,0,0,0,61.913655,237.88792,0,0,0,0,0,0,0,0
2238,384.50079,0,0,0,0,0,0,61.914037,237.88938,0,0,0,0,0,0,0,0
2239,384.50316,0,0,0,0,0,0,61.914419,237.89085,0,0,0,0,0,0,0,0
2240,384.50553,0,0,0,0,0,0,61.914801,237.89232,0,0,0,0,0,0,0,0
2241,384.5079,0,0,0,0,0,0,61.915183,237.89379,0,0,0,0,0,0,0,0
2242,384.51027,0,0,0,0,0,0,61.915564,237.89525,0,0,0,0,0,0,0,0
2243,384.51264,0,0,0,0,0,0,61.915946,237.89672,0,0,0,0,0,0,0,0
2244,384.51502,0,0,0,0,0,0,61.916328,237.89819,0,0,0,0,0,0,0,0
2245,384.51739,0,0,0,0,0,0,61.91671,237.89965,0,0,0,0,0,0,0,0
2246,384.51976,0,0,0,0,0,0,61.917092,237.90112,0,0,0,0,0,0,0,0
2247,384.52213,0,0,0,0,0,0,61.917474,237.90259,0,0,0,0,0,0,0,0
2248,384.5245,0,0,0,0,0,0,61.917855,237.90406,0,0,0,0,0,0,0,0
2249,384.52687,0,0,0,0,0,0,61.918237,237.90552,0,0,0,0,0,0,0,0
2250,384.52924,0,0,0,0,0,0,61.918619,237.90699,0,0,0,0,0,0,0,0
2251,384.53162,0,0,0,0,0,0,61.919001,237.90846,0,0,0,0,0,0,0,0
2252,384.53399,0,0,0,0,0,0,61.919383,237.90992,0,0,0,0,0,0,0,0
2253,384.53636,0,0,0,0,0,0,61.919765,237.91139,0,0,0,0,0,0,0,0
2254,384.53873,0,0,0,0,0,0,61.920147,237.91286,0,0,0,0,0,0,0,0
2255,384.5411,0,0,0,0,0,0,61.920528,237.91433,0,0,0,0,0,0,0,0
2256,384.54347,0,0,0,0,0,0,61.92091,237.91579,0,0,0,0,0,0,0,0
2257,384.54584,0,0,0,0,0,0,61.921292,237.91726,0,0,0,0,0,0,0,0
2258,384.54822,0,0,0,0,0,0,61.921674,237.91873,0,0,0,0,0,0,0,0
2259,384.55059,0,0,0,0,0,0,61.922056,237.92019,0,0,0,0,0,0,0,0
2260,384.55296,0,0,0,0,0,0,61.922438,237.92166,0,0,0,0,0,0,0,0
2261,384.55533,0,0,0,0,0,0,61.922819,237.92313,0,0,0,0,0,0,0,0
2262,384.5577,0,0,0,0,0,0,61.923201,237.9246,0,0,0,0,0,0,0,0
2263,384.56007,0,0,0,0,0,0,61.923583,237.92606,0,0,0,0,0,0,0,0
2264,384.56244,0,0,0,0,0,0,61.923965,237.92753,0,0,0,0,0,0,0,0
2265,384.56481,0,0,0,0,0,0,61.924347,237.929,0,0,0,0,0,0,0,0
2266,384.56719,0,0,0,0,0,0,61.924729,237.93046,0,0,0,0,0,0,0,0
2267,384.56446,0,0,0,0,0,0,61.924289,237.92878,0,0,0,0,0,0,0,0
2268,384.56173,0,0,0,0,0,0,61.923849,237.92709,0,0,0,0,0,0,0,0
2269,384.559,0,0,0,0,0,0,61.92341,237.9254,0,0,0,0,0,0,0,0
2270,384.55627,0,0,0,0,0,0,61.92297,237.92371,0,0,0,0,0,0,0,0
2271,384.55354,0,0,0,0,0,0,61.922531,237.92202,0,0,0,0,0,0,0,0
2272,384.55081,0,0,0,0,0,0,61.922091,237.92033,0,0,0,0,0,0,0,0
2273,384.54808,0,0,0,0,0,0,61.921651,237.91864,0,0,0,0,0,0,0,0
2274,384.54535,0,0,0,0,0,0,61.921212,237.91695,0,0,0,0,0,0,0,0
2275,384.54262,0,0,0,0,0,0,61.920772,237.91526,0,0,0,0,0,0,0,0
2276,384.53988,0,0,0,0,0,0,61.920333,237.91357,0,0,0,0,0,0,0,0
2277,384.53715,0,0,0,0,0,0,61.919893,237.91188,0,0,0,0,0,0,0,0
2278,384.53442,0,0,0,0,0,0,61.919453,237.91019,0,0,0,0,0,0,0,0
2279,384.53169,0,0,0,0,0,0,61.919014,237.90851,0,0,0,0,0,0,0,0
2280,384.52896,0,0,0,0,0,0,61.918574,237.90682,0,0,0,0,0,0,0,0
2281,384.52623,0,0,0,0,0,0,61.918134,237.90513,0,0,0,0,0,0,0,0
2282,384.5235,0,0,0,0,0,0,61.917695,237.90344,0,0,0,0,0,0,0,0
2283,384.52077,0,0,0,0,0,0,61.917255,237.90175,0,0,0,0,0,0,0,0
2284,384.51804,0,0,0,0,0,0,61.916816,237.90006,0,0,0,0,0,0,0,0
2285,384.51531,0,0,0,0,0,0,61.916376,237.89837,0,0,0,0,0,0,0,0
2286,384.51258,0,0,0,0,0,0,61.915936,237.89668,0,0,0,0,0,0,0,0
2287,384.50985,0,0,0,0,0,0,61.915497,237.89499,0,0,0,0,0,0,0,0
2288,384.50712,0,0,0,0,0,0,61.915057,237.8933,0,0,0,0,0,0,0,0
2289,384.50439,0,0,0,0,0,0,61.914618,237.89161,0,0,0,0,0,0,0,0
2290,384.50166,0,0,0,0,0,0,61.914178,237.88993,0,0,0,0,0,0,0,0
2291,384.49893,0,0,0,0,0,0,61.913738,237.88824,0,0,0,0,0,0,0,0
2292,384.4962,0,0,0,0,0,0,61.913299,237.88655,0,0,0,0,0,0,0,0
2293,384.49347,0,0,0,0,0,0,61.912859,237.88486,0,0,0,0,0,0,0,0
2294,384.49074,0,0,0,0,0,0,61.91242,237.88317,0,0,0,0,0,0,0,0
2295,384.48801,0,0,0,0,0,0,61.91198,237.88148,0,0,0,0,0,0,0,0
2296,384.48528,0,0,0,0,0,0,61.91154,237.87979,0,0,0,0,0,0,0,0
2297,384.48255,0,0,0,0,0,0,61.911101,237.8781,0,0,0,0,0,0,0,0
2298,384.47982,0,0,0,0,0,0,61.910661,237.87641,0,0,0,0,0,0,0,0
2299,384.47709,0,0,0,0,0,0,61.910221,237.87472,0,0,0,0,0,0,0,0
2300,384.47436,0,0,0,0,0,0,61.909782,237.87303,0,0,0,0,0,0,0,0
2301,384.47163,0,0,0,0,0,0,61.909342,237.87135,0,0,0,0,0,0,0,0
2302,384.4689,0,0,0,0,0,0,61.908903,237.86966,0,0,0,0,0,0,0,0
2303,384.46617,0,0,0,0,0,0,61.908463,237.86797,0,0,0,0,0,0,0,0
2304,384.46344,0,0,0,0,0,0,61.908023,237.86628,0,0,0,0,0,0,0,0
2305,384.46071,0,0,0,0,0,0,61.907584,237.86459,0,0,0,0,0,0,0,0
2306,384.45798,0,0,0,0,0,0,61.907144,237.8629,0,0,0,0,0,0,0,0
2307,384.45525,0,0,0,0,0,0,61.906705,237.86121,0,0,0,0,0,0,0,0
2308,384.45252,0,0,0,0,0,0,61.906265,237.85952,0,0,0,0,0,0,0,0
2309,384.44979,0,0,0,0,0,0,61.905825,237.85783,0,0,0,0,0,0,0,0
2310,384.44706,0,0,0,0,0,0,61.905386,237.85614,0,0,0,0,0,0,0,0
2311,384.44433,0,0,0,0,0,0,61.904946,237.85445,0,0,0,0,0,0,0,0
2312,384.4416,0,0,0,0,0,0,61.904506,237.85277,0,0,0,0,0,0,0,0
2313,384.43887,0,0,0,0,0,0,61.904067,237.85108,0,0,0,0,0,0,0,0
2314,384.43614,0,0,0,0,0,0,61.903627,237.84939,0,0,0,0,0,0,0,0
2315,384.43341,0,0,0,0,0,0,61.903188,237.8477,0,0,0,0,0,0,0,0
2316,384.43068,0,0,0,0,0,0,61.902748,237.84601,0,0,0,0,0,0,0,0
2317,384.42795,0,0,0,0,0,0,61.902308,237.84432,0,0,0,0,0,0,0,0
2318,384.42522,0,0,0,0,0,0,61.901869,237.84263,0,0,0,0,0,0,0,0
2319,384.42249,0,0,0,0,0,0,61.901429,237.84094,0,0,0,0,0,0,0,0
2320,384.41976,0,0,0,0,0,0,61.90099,237.83925,0,0,0,0,0,0,0,0
2321,384.41703,0,0,0,0,0,0,61.90055,237.83756,0,0,0,0,0,0,0,0
2322,384.4143,0,0,0,0,0,0,61.90011,237.83587,0,0,0,0,0,0,0,0
2323,384.41157,0,0,0,0,0,0,61.899671,237.83418,0,0,0,0,0,0,0,0
2324,384.40884,0,0,0,0,0,0,61.899231,237.8325,0,0,0,0,0,0,0,0
2325,384.40611,0,0,0,0,0,0,61.898791,237.83081,0,0,0,0,0,0,0,0
2326,384.40338,0,0,0,0,0,0,61.898352,237.82912,0,0,0,0,0,0,0,0
2327,384.40065,0,0,0,0,0,0,61.897912,237.82743,0,0,0,0,0,0,0,0
2328,384.39792,0,0,0,0,0,0,61.897473,237.82574,0,0,0,0,0,0,0,0
2329,384.39519,0,0,0,0,0,0,61.897033,237.82405,0,0,0,0,0,0,0,0
2330,384.39246,0,0,0,0,0,0,61.896593,237.82236,0,0,0,0,0,0,0,0
2331,384.38973,0,0,0,0,0,0,61.896154,237.82067,0,0,0,0,0,0,0,0
2332,384.387,0,0,0,0,0,0,61.895714,237.81898,0,0,0,0,0,0,0,0
2333,384.38427,0,0,0,0,0,0,61.895275,237.81729,0,0,0,0,0,0,0,0
2334,384.38154,0,0,0,0,0,0,61.894835,237.8156,0,0,0,0,0,0,0,0
2335,384.37881,0,0,0,0,0,0,61.894395,237.81392,0,0,0,0,0,0,0,0
2336,384.37608,0,0,0,0,0,0,61.893956,237.81223,0,0,0,0,0,0,0,0
2337,384.37335,0,0,0,0,0,0,61.893516,237.81054,0,0,0,0,0,0,0,0
2338,384.37062,0,0,0,0,0,0,61.893076,237.80885,0,0,0,0,0,0,0,0
2339,384.36789,0,0,0,0,0,0,61.892637,237.80716,0,0,0,0,0,0,0,0
2340,384.36516,0,0,0,0,0,0,61.892197,237.80547,0,0,0,0,0,0,0,0
2341,384.36243,0,0,0,0,0,0,61.891758,237.80378,0,0,0,0,0,0,0,0
2342,384.3597,0,0,0,0,0,0,61.891318,237.80209,0,0,0,0,0,0,0,0
2343,384.35697,0,0,0,0,0,0,61.890878,237.8004,0,0,0,0,0,0,0,0
2344,384.35424,0,0,0,0,0,0,61.890439,237.79871,0,0,0,0,0,0,0,0
2345,384.35151,0,0,0,0,0,0,61.889999,237.79702,0,0,0,0,0,0,0,0
2346,384.34878,0,0,0,0,0,0,61.88956,237.79534,0,0,0,0,0,0,0,0
2347,384.34605,0,0,0,0,0,0,61.88912,237.79365,0,0,0,0,0,0,0,0
2348,384.34332,0,0,0,0,0,0,61.88868,237.79196,0,0,0,0,0,0,0,0
2349,384.34059,0,0,0,0,0,0,61.888241,237.79027,0,0,0,0,0,0,0,0
2350,384.33786,0,0,0,0,0,0,61.887801,237.78858,0,0,0,0,0,0,0,0
2351,384.33513,0,0,0,0,0,0,61.887361,237.78689,0,0,0,0,0,0,0,0
2352,384.3324,0,0,0,0,0,0,61.886922,237.7852,0,0,0,0,0,0,0,0
2353,384.32967,0,0,0,0,0,0,61.886482,237.78351,0,0,0,0,0,0,0,0
2354,384.32694,0,0,0,0,0,0,61.886043,237.78182,0,0,0,0,0,0,0,0
2355,384.32421,0,0,0,0,0,0,61.885603,237.78013,0,0,0,0,0,0,0,0
2356,384.32148,0,0,0,0,0,0,61.885163,237.77844,0,0,0,0,0,0,0,0
2357,384.31875,0,0,0,0,0,0,61.884724,237.77676,0,0,0,0,0,0,0,0
2358,384.31602,0,0,0,0,0,0,61.884284,237.77507,0,0,0,0,0,0,0,0
2359,384.31329,0,0,0,0,0,0,61.883845,237.77338,0,0,0,0,0,0,0,0
2360,384.31056,0,0,0,0,0,0,61.883405,237.77169,0,0,0,0,0,0,0,0
2361,384.30783,0,0,0,0,0,0,61.882965,237.77,0,0,0,0,0,0,0,0
2362,384.3051,0,0,0,0,0,0,61.882526,237.76831,0,0,0,0,0,0,0,0
2363,384.30237,0,0,0,0,0,0,61.882086,237.76662,0,0,0,0,0,0,0,0
2364,384.29964,0,0,0,0,0,0,61.881646,237.76493,0,0,0,0,0,0,0,0
2365,384.29691,0,0,0,0,0,0,61.881207,237.76324,0,0,0,0,0,0,0,0
2366,384.29417,0,0,0,0,0,0,61.880767,237.76155,0,0,0,0,0,0,0,0
2367,384.29144,0,0,0,0,0,0,61.880328,237.75986,0,0,0,0,0,0,0,0
2368,384.28871,0,0,0,0,0,0,61.879888,237.75817,0,0,0,0,0,0,0,0
2369,384.28598,0,0,0,0,0,0,61.879448,237.75649,0,0,0,0,0,0,0,0
2370,384.28325,0,0,0,0,0,0,61.879009,237.7548,0,0,0,0,0,0,0,0
2371,384.28052,0,0,0,0,0,0,61.878569,237.75311,0,0,0,0,0,0,0,0
2372,384.27779,0,0,0,0,0,0,61.87813,237.75142,0,0,0,0,0,0,0,0
2373,384.27506,0,0,0,0,0,0,61.87769,237.74973,0,0,0,0,0,0,0,0
2374,384.27233,0,0,0,0,0,0,61.87725,237.74804,0,0,0,0,0,0,0,0
2375,384.2696,0,0,0,0,0,0,61.876811,237.74635,0,0,0,0,0,0,0,0
2376,384.25987,0,0,0,0,0,0,61.875244,237.74033,0,0,0,0,0,0,0,0
2377,384.25014,0,0,0,0,0,0,61.873676,237.73431,0,0,0,0,0,0,0,0
2378,384.24041,0,0,0,0,0,0,61.872109,237.72829,0,0,0,0,0,0,0,0
2379,384.23067,0,0,0,0,0,0,61.870542,237.72227,0,0,0,0,0,0,0,0
2380,384.22094,0,0,0,0,0,0,61.868975,237.71624,0,0,0,0,0,0,0,0
2381,384.21121,0,0,0,0,0,0,61.867408,237.71022,0,0,0,0,0,0,0,0
2382,384.20148,0,0,0,0,0,0,61.865841,237.7042,0,0,0,0,0,0,0,0
2383,384.19175,0,0,0,0,0,0,61.864274,237.69818,0,0,0,0,0,0,0,0
2384,384.18201,0,0,0,0,0,0,61.862707,237.69216,0,0,0,0,0,0,0,0
2385,384.17228,0,0,0,0,0,0,61.861139,237.68614,0,0,0,0,0,0,0,0
2386,384.16255,0,0,0,0,0,0,61.859572,237.68012,0,0,0,0,0,0,0,0
2387,384.15282,0,0,0,0,0,0,61.858005,237.6741,0,0,0,0,0,0,0,0
2388,384.14308,0,0,0,0,0,0,61.856438,237.66807,0,0,0,0,0,0,0,0
2389,384.13335,0,0,0,0,0,0,61.854871,237.66205,0,0,0,0,0,0,0,0
2390,384.12362,0,0,0,0,0,0,61.853304,237.65603,0,0,0,0,0,0,0,0
2391,384.11389,0,0,0,0,0,0,61.851737,237.65001,0,0,0,0,0,0,0,0
2392,384.10416,0,0,0,0,0,0,61.85017,237.64399,0,0,0,0,0,0,0,0
2393,384.09442,0,0,0,0,0,0,61.848602,237.63797,0,0,0,0,0,0,0,0
2394,384.08469,0,0,0,0,0,0,61.847035,237.63195,0,0,0,0,0,0,0,0
2395,384.07496,0,0,0,0,0,0,61.845468,237.62593,0,0,0,0,0,0,0,0
2396,384.06523,0,0,0,0,0,0,61.843901,237.6199,0,0,0,0,0,0,0,0
2397,384.05549,0,0,0,0,0,0,61.842334,237.61388,0,0,0,0,0,0,0,0
2398,384.04576,0,0,0,0,0,0,61.840767,237.60786,0,0,0,0,0,0,0,0
2399,384.03603,0,0,0,0,0,0,61.8392,237.60184,0,0,0,0,0,0,0,0
2400,384.0263,0,0,0,0,0,0,61.837632,237.59582,0,0,0,0,0,0,0,0
2401,384.01657,0,0,0,0,0,0,61.836065,237.5898,0,0,0,0,0,0,0,0
2402,384.00683,0,0,0,0,0,0,61.834498,237.58378,0,0,0,0,0,0,0,0
2403,383.9971,0,0,0,0,0,0,61.832931,237.57775,0,0,0,0,0,0,0,0
2404,383.98737,0,0,0,0,0,0,61.831364,237.57173,0,0,0,0,0,0,0,0
2405,383.97764,0,0,0,0,0,0,61.829797,237.56571,0,0,0,0,0,0,0,0
2406,383.9679,0,0,0,0,0,0,61.82823,237.55969,0,0,0,0,0,0,0,0
2407,383.95817,0,0,0,0,0,0,61.826663,237.55367,0,0,0,0,0,0,0,0
2408,383.94844,0,0,0,0,0,0,61.825095,237.54765,0,0,0,0,0,0,0,0
2409,383.93871,0,0,0,0,0,0,61.823528,237.54163,0,0,0,0,0,0,0,0
2410,383.92898,0,0,0,0,0,0,61.821961,237.53561,0,0,0,0,0,0,0,0
2411,383.91924,0,0,0,0,0,0,61.820394,237.52958,0,0,0,0,0,0,0,0
2412,383.90951,0,0,0,0,0,0,61.818827,237.52356,0,0,0,0,0,0,0,0
2413,383.89978,0,0,0,0,0,0,61.81726,237.51754,0,0,0,0,0,0,0,0
2414,383.89005,0,0,0,0,0,0,61.815693,237.51152,0,0,0,0,0,0,0,0
2415,383.88031,0,0,0,0,0,0,61.814126,237.5055,0,0,0,0,0,0,0,0
2416,383.87058,0,0,0,0,0,0,61.812558,237.49948,0,0,0,0,0,0,0,0
2417,383.86085,0,0,0,0,0,0,61.810991,237.49346,0,0,0,0,0,0,0,0
2418,383.85112,0,0,0,0,0,0,61.809424,237.48743,0,0,0,0,0,0,0,0
2419,383.84139,0,0,0,0,0,0,61.807857,237.48141,0,0,0,0,0,0,0,0
2420,383.83165,0,0,0,0,0,0,61.80629,237.47539,0,0,0,0,0,0,0,0
2421,383.82192,0,0,0,0,0,0,61.804723,237.46937,0,0,0,0,0,0,0,0
2422,383.81219,0,0,0,0,0,0,61.803156,237.46335,0,0,0,0,0,0,0,0
2423,383.80246,0,0,0,0,0,0,61.801588,237.45733,0,0,0,0,0,0,0,0
2424,383.79272,0,0,0,0,0,0,61.800021,237.45131,0,0,0,0,0,0,0,0
2425,383.78299,0,0,0,0,0,0,61.798454,237.44529,0,0,0,0,0,0,0,0
2426,383.77326,0,0,0,0,0,0,61.796887,237.43926,0,0,0,0,0,0,0,0
2427,383.76353,0,0,0,0,0,0,61.79532,237.43324,0,0,0,0,0,0,0,0
2428,383.75379,0,0,0,0,0,0,61.793753,237.42722,0,0,0,0,0,0,0,0
2429,383.74406,0,0,0,0,0,0,61.792186,237.4212,0,0,0,0,0,0,0,0
2430,383.73433,0,0,0,0,0,0,61.790619,237.41518,0,0,0,0,0,0,0,0
2431,383.7246,0,0,0,0,0,0,61.789051,237.40916,0,0,0,0,0,0,0,0
2432,383.71487,0,0,0,0,0,0,61.787484,237.40314,0,0,0,0,0,0,0,0
2433,383.70513,0,0,0,0,0,0,61.785917,237.39712,0,0,0,0,0,0,0,0
2434,383.6954,0,0,0,0,0,0,61.78435,237.39109,0,0,0,0,0,0,0,0
2435,383.68567,0,0,0,0,0,0,61.782783,237.38507,0,0,0,0,0,0,0,0
2436,383.67594,0,0,0,0,0,0,61.781216,237.37905,0,0,0,0,0,0,0,0
2437,383.6662,0,0,0,0,0,0,61.779649,237.37303,0,0,0,0,0,0,0,0
2438,383.65647,0,0,0,0,0,0,61.778082,237.36701,0,0,0,0,0,0,0,0
2439,383.64674,0,0,0,0,0,0,61.776514,237.36099,0,0,0,0,0,0,0,0
2440,383.63701,0,0,0,0,0,0,61.774947,237.35497,0,0,0,0,0,0,0,0
2441,383.62728,0,0,0,0,0,0,61.77338,237.34894,0,0,0,0,0,0,0,0
2442,383.61754,0,0,0,0,0,0,61.771813,237.34292,0,0,0,0,0,0,0,0
2443,383.60781,0,0,0,0,0,0,61.770246,237.3369,0,0,0,0,0,0,0,0
2444,383.59808,0,0,0,0,0,0,61.768679,237.33088,0,0,0,0,0,0,0,0
2445,383.58835,0,0,0,0,0,0,61.767112,237.32486,0,0,0,0,0,0,0,0
2446,383.57861,0,0,0,0,0,0,61.765545,237.31884,0,0,0,0,0,0,0,0
2447,383.56888,0,0,0,0,0,0,61.763977,237.31282,0,0,0,0,0,0,0,0
2448,383.55915,0,0,0,0,0,0,61.76241,237.3068,0,0,0,0,0,0,0,0
2449,383.54942,0,0,0,0,0,0,61.760843,237.30077,0,0,0,0,0,0,0,0
2450,383.53969,0,0,0,0,0,0,61.759276,237.29475,0,0,0,0,0,0,0,0
2451,383.52995,0,0,0,0,0,0,61.757709,237.28873,0,0,0,0,0,0,0,0
2452,383.52022,0,0,0,0,0,0,61.756142,237.28271,0,0,0,0,0,0,0,0
2453,383.51049,0,0,0,0,0,0,61.754575,237.27669,0,0,0,0,0,0,0,0
2454,383.50076,0,0,0,0,0,0,61.753007,237.27067,0,0,0,0,0,0,0,0
2455,383.49102,0,0,0,0,0,0,61.75144,237.26465,0,0,0,0,0,0,0,0
2456,383.48129,0,0,0,0,0,0,61.749873,237.25863,0,0,0,0,0,0,0,0
2457,383.47156,0,0,0,0,0,0,61.748306,237.2526,0,0,0,0,0,0,0,0
2458,383.46183,0,0,0,0,0,0,61.746739,237.24658,0,0,0,0,0,0,0,0
2459,383.4521,0,0,0,0,0,0,61.745172,237.24056,0,0,0,0,0,0,0,0
2460,383.44236,0,0,0,0,0,0,61.743605,237.23454,0,0,0,0,0,0,0,0
2461,383.43263,0,0,0,0,0,0,61.742038,237.22852,0,0,0,0,0,0,0,0
2462,383.4229,0,0,0,0,0,0,61.74047,237.2225,0,0,0,0,0,0,0,0
2463,383.41317,0,0,0,0,0,0,61.738903,237.21648,0,0,0,0,0,0,0,0
2464,383.40343,0,0,0,0,0,0,61.737336,237.21045,0,0,0,0,0,0,0,0
2465,383.3937,0,0,0,0,0,0,61.735769,237.20443,0,0,0,0,0,0,0,0
2466,383.38397,0,0,0,0,0,0,61.734202,237.19841,0,0,0,0,0,0,0,0
2467,383.37424,0,0,0,0,0,0,61.732635,237.19239,0,0,0,0,0,0,0,0
2468,383.36451,0,0,0,0,0,0,61.731068,237.18637,0,0,0,0,0,0,0,0
2469,383.35477,0,0,0,0,0,0,61.729501,237.18035,0,0,0,0,0,0,0,0
2470,383.34504,0,0,0,0,0,0,61.727933,237.17433,0,0,0,0,0,0,0,0
2471,383.33531,0,0,0,0,0,0,61.726366,237.16831,0,0,0,0,0,0,0,0
2472,383.32558,0,0,0,0,0,0,61.724799,237.16228,0,0,0,0,0,0,0,0
2473,383.31584,0,0,0,0,0,0,61.723232,237.15626,0,0,0,0,0,0,0,0
2474,383.30611,0,0,0,0,0,0,61.721665,237.15024,0,0,0,0,0,0,0,0
2475,383.29638,0,0,0,0,0,0,61.720098,237.14422,0,0,0,0,0,0,0,0
2476,383.28665,0,0,0,0,0,0,61.718531,237.1382,0,0,0,0,0,0,0,0
2477,383.27691,0,0,0,0,0,0,61.716963,237.13218,0,0,0,0,0,0,0,0
2478,383.26718,0,0,0,0,0,0,61.715396,237.12616,0,0,0,0,0,0,0,0
2479,383.25745,0,0,0,0,0,0,61.713829,237.12014,0,0,0,0,0,0,0,0
2480,383.24772,0,0,0,0,0,0,61.712262,237.11411,0,0,0,0,0,0,0,0
2481,383.23799,0,0,0,0,0,0,61.710695,237.10809,0,0,0,0,0,0,0,0
2482,383.22825,0,0,0,0,0,0,61.709128,237.10207,0,0,0,0,0,0,0,0
2483,383.21852,0,0,0,0,0,0,61.707561,237.09605,0,0,0,0,0,0,0,0
2484,383.20879,0,0,0,0,0,0,61.705994,237.09003,0,0,0,0,0,0,0,0
2485,383.19906,0,0,0,0,0,0,61.704426,237.08401,0,0,0,0,0,0,0,0
2486,383.18406,0,0,0,0,0,0,61.702012,237.07473,0,0,0,0,0,0,0,0
2487,383.16907,0,0,0,0,0,0,61.699597,237.06545,0,0,0,0,0,0,0,0
2488,383.15407,0,0,0,0,0,0,61.697183,237.05618,0,0,0,0,0,0,0,0
2489,383.13908,0,0,0,0,0,0,61.694768,237.0469,0,0,0,0,0,0,0,0
2490,383.12408,0,0,0,0,0,0,61.692354,237.03762,0,0,0,0,0,0,0,0
2491,383.10909,0,0,0,0,0,0,61.68994,237.02834,0,0,0,0,0,0,0,0
2492,383.0941,0,0,0,0,0,0,61.687525,237.01907,0,0,0,0,0,0,0,0
2493,383.0791,0,0,0,0,0,0,61.685111,237.00979,0,0,0,0,0,0,0,0
2494,383.06411,0,0,0,0,0,0,61.682696,237.00051,0,0,0,0,0,0,0,0
2495,383.04911,0,0,0,0,0,0,61.680282,236.99124,0,0,0,0,0,0,0,0
2496,383.03412,0,0,0,0,0,0,61.677867,236.98196,0,0,0,0,0,0,0,0
2497,383.01912,0,0,0,0,0,0,61.675453,236.97268,0,0,0,0,0,0,0,0
2498,383.00413,0,0,0,0,0,0,61.673038,236.96341,0,0,0,0,0,0,0,0
2499,382.98913,0,0,0,0,0,0,61.670624,236.95413,0,0,0,0,0,0,0,0
2500,382.97414,0,0,0,0,0,0,61.668209,236.94485,0,0,0,0,0,0,0,0
2501,382.95915,0,0,0,0,0,0,61.665795,236.93557,0,0,0,0,0,0,0,0
2502,382.94415,0,0,0,0,0,0,61.66338,236.9263,0,0,0,0,0,0,0,0
2503,382.92916,0,0,0,0,0,0,61.660966,236.91702,0,0,0,0,0,0,0,0
2504,382.91416,0,0,0,0,0,0,61.658551,236.90774,0,0,0,0,0,0,0,0
2505,382.89917,0,0,0,0,0,0,61.656137,236.89847,0,0,0,0,0,0,0,0
2506,382.88417,0,0,0,0,0,0,61.653722,236.88919,0,0,0,0,0,0,0,0
2507,382.86918,0,0,0,0,0,0,61.651308,236.87991,0,0,0,0,0,0,0,0
2508,382.85418,0,0,0,0,0,0,61.648893,236.87064,0,0,0,0,0,0,0,0
2509,382.83919,0,0,0,0,0,0,61.646479,236.86136,0,0,0,0,0,0,0,0
2510,382.8242,0,0,0,0,0,0,61.644065,236.85208,0,0,0,0,0,0,0,0
2511,382.8092,0,0,0,0,0,0,61.64165,236.8428,0,0,0,0,0,0,0,0
2512,382.79421,0,0,0,0,0,0,61.639236,236.83353,0,0,0,0,0,0,0,0
2513,382.77921,0,0,0,0,0,0,61.636821,236.82425,0,0,0,0,0,0,0,0
2514,382.76422,0,0,0,0,0,0,61.634407,236.81497,0,0,0,0,0,0,0,0
2515,382.74922,0,0,0,0,0,0,61.631992,236.8057,0,0,0,0,0,0,0,0
2516,382.73423,0,0,0,0,0,0,61.629578,236.79642,0,0,0,0,0,0,0,0
2517,382.71923,0,0,0,0,0,0,61.627163,236.78714,0,0,0,0,0,0,0,0
2518,382.70424,0,0,0,0,0,0,61.624749,236.77787,0,0,0,0,0,0,0,0
2519,382.68925,0,0,0,0,0,0,61.622334,236.76859,0,0,0,0,0,0,0,0
2520,382.67425,0,0,0,0,0,0,61.61992,236.75931,0,0,0,0,0,0,0,0
2521,382.65926,0,0,0,0,0,0,61.617505,236.75003,0,0,0,0,0,0,0,0
2522,382.64426,0,0,0,0,0,0,61.615091,236.74076,0,0,0,0,0,0,0,0
2523,382.62927,0,0,0,0,0,0,61.612676,236.73148,0,0,0,0,0,0,0,0
2524,382.61427,0,0,0,0,0,0,61.610262,236.7222,0,0,0,0,0,0,0,0
2525,382.59928,0,0,0,0,0,0,61.607847,236.71293,0,0,0,0,0,0,0,0
2526,382.58428,0,0,0,0,0,0,61.605433,236.70365,0,0,0,0,0,0,0,0
2527,382.56929,0,0,0,0,0,0,61.603019,236.69437,0,0,0,0,0,0,0,0
2528,382.5543,0,0,0,0,0,0,61.600604,236.6851,0,0,0,0,0,0,0,0
2529,382.5393,0,0,0,0,0,0,61.59819,236.67582,0,0,0,0,0,0,0,0
2530,382.52431,0,0,0,0,0,0,61.595775,236.66654,0,0,0,0,0,0,0,0
