Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa)
801,278.55672,0,0,0,0,0,0,0,0,0,0,0.95353578,97.403475,0.064430143,0,0,0,1.8872629,0,0
802,278.69103,0,0,0,0,0,0,0,0,0,0,0.95399553,97.450439,0.064461208,0,0,0,1.8881728,0,0
803,278.82533,0,0,0,0,0,0,0,0,0,0,0.95445528,97.497403,0.064492273,0,0,0,1.8890828,0,0
804,278.95964,0,0,0,0,0,0,0,0,0,0,0.95491503,97.544366,0.064523339,0,0,0,1.8899927,0,0
805,279.09395,0,0,0,0,0,0,0,0,0,0,0.95537479,97.59133,0.064554404,0,0,0,1.8909027,0,0
806,279.22826,0,0,0,0,0,0,0,0,0,0,0.95583454,97.638293,0.064585469,0,0,0,1.8918126,0,0
807,279.36256,0,0,0,0,0,0,0,0,0,0,0.95629429,97.685257,0.064616535,0,0,0,1.8927226,0,0
808,279.49687,0,0,0,0,0,0,0,0,0,0,0.95675404,97.732221,0.0646476,0,0,0,1.8936325,0,0
809,279.63118,0,0,0,0,0,0,0,0,0,0,0.95721379,97.779184,0.064678665,0,0,0,1.8945425,0,0
810,279.76549,0,0,0,0,0,0,0,0,0,0,0.95767355,97.826148,0.064709731,0,0,0,1.8954525,0,0
811,279.8998,0,0,0,0,0,0,0,0,0,0,0.9581333,97.873111,0.064740796,0,0,0,1.8963624,0,0
812,280.0341,0,0,0,0,0,0,0,0,0,0,0.95859305,97.920075,0.064771861,0,0,0,1.8972724,0,0
813,280.16841,0,0,0,0,0,0,0,0,0,0,0.9590528,97.967039,0.064802927,0,0,0,1.8981823,0,0
814,280.30272,0,0,0,0,0,0,0,0,0,0,0.95951256,98.014002,0.064833992,0,0,0,1.8990923,0,0
815,280.43703,0,0,0,0,0,0,0,0,0,0,0.95997231,98.060966,0.064865057,0,0,0,1.9000022,0,0
816,280.57133,0,0,0,0,0,0,0,0,0,0,0.96043206,98.107929,0.064896123,0,0,0,1.9009122,0,0
817,280.70564,0,0,0,0,0,0,0,0,0,0,0.96089181,98.154893,0.064927188,0,0,0,1.9018221,0,0
818,280.83995,0,0,0,0,0,0,0,0,0,0,0.96135156,98.201856,0.064958253,0,0,0,1.9027321,0,0
819,280.97426,0,0,0,0,0,0,0,0,0,0,0.96181132,98.24882,0.064989319,0,0,0,1.903642,0,0
820,281.10856,0,0,0,0,0,0,0,0,0,0,0.96227107,98.295784,0.065020384,0,0,0,1.904552,0,0
821,281.24287,0,0,0,0,0,0,0,0,0,0,0.96273082,98.342747,0.065051449,0,0,0,1.9054619,0,0
822,281.37718,0,0,0,0,0,0,0,0,0,0,0.96319057,98.389711,0.065082515,0,0,0,1.9063719,0,0
823,281.51149,0,0,0,0,0,0,0,0,0,0,0.96365033,98.436674,0.06511358,0,0,0,1.9072819,0,0
824,281.64579,0,0,0,0,0,0,0,0,0,0,0.96411008,98.483638,0.065144645,0,0,0,1.9081918,0,0
825,281.7801,0,0,0,0,0,0,0,0,0,0,0.96456983,98.530602,0.065175711,0,0,0,1.9091018,0,0
826,281.91441,0,0,0,0,0,0,0,0,0,0,0.96502958,98.577565,0.065206776,0,0,0,1.9100117,0,0
827,282.04872,0,0,0,0,0,0,0,0,0,0,0.96548934,98.624529,0.065237841,0,0,0,1.9109217,0,0
828,282.18302,0,0,0,0,0,0,0,0,0,0,0.96594909,98.671492,0.065268907,0,0,0,1.9118316,0,0
829,282.31733,0,0,0,0,0,0,0,0,0,0,0.96640884,98.718456,0.065299972,0,0,0,1.9127416,0,0
830,282.45164,0,0,0,0,0,0,0,0,0,0,0.96686859,98.76542,0.065331037,0,0,0,1.9136515,0,0
831,282.58595,0,0,0,0,0,0,0,0,0,0,0.96732834,98.812383,0.065362103,0,0,0,1.9145615,0,0
832,282.72025,0,0,0,0,0,0,0,0,0,0,0.9677881,98.859347,0.065393168,0,0,0,1.9154714,0,0
833,282.85456,0,0,0,0,0,0,0,0,0,0,0.96824785,98.90631,0.065424233,0,0,0,1.9163814,0,0
834,282.98887,0,0,0,0,0,0,0,0,0,0,0.9687076,98.953274,0.065455298,0,0,0,1.9172913,0,0
835,283.12318,0,0,0,0,0,0,0,0,0,0,0.96916735,99.000238,0.065486364,0,0,0,1.9182013,0,0
836,283.25748,0,0,0,0,0,0,0,0,0,0,0.96962711,99.047201,0.065517429,0,0,0,1.9191113,0,0
837,283.39179,0,0,0,0,0,0,0,0,0,0,0.97008686,99.094165,0.065548494,0,0,0,1.9200212,0,0
838,283.5261,0,0,0,0,0,0,0,0,0,0,0.97054661,99.141128,0.06557956,0,0,0,1.9209312,0,0
839,283.66041,0,0,0,0,0,0,0,0,0,0,0.97100636,99.188092,0.065610625,0,0,0,1.9218411,0,0
840,283.79471,0,0,0,0,0,0,0,0,0,0,0.97146611,99.235056,0.06564169,0,0,0,1.9227511,0,0
841,283.92902,0,0,0,0,0,0,0,0,0,0,0.97192587,99.282019,0.065672756,0,0,0,1.923661,0,0
842,284.06333,0,0,0,0,0,0,0,0,0,0,0.97238562,99.328983,0.065703821,0,0,0,1.924571,0,0
843,284.19764,0,0,0,0,0,0,0,0,0,0,0.97284537,99.375946,0.065734886,0,0,0,1.9254809,0,0
844,284.33193,0,0,0,0,0,0,0,0,0,0,0.97330507,99.422904,0.065765948,0,0,0,1.9263908,0,0
845,284.353,0,0,0,0,0,0,0,0,0,0,0.9733772,99.430273,0.065770822,0,0,0,1.9265335,0,0
846,284.37407,0,0,0,0,0,0,0,0,0,0,0.97344934,99.437641,0.065775696,0,0,0,1.9266763,0,0
847,284.39515,0,0,0,0,0,0,0,0,0,0,0.97352147,99.445009,0.06578057,0,0,0,1.9268191,0,0
848,284.41622,0,0,0,0,0,0,0,0,0,0,0.9735936,99.452378,0.065785444,0,0,0,1.9269618,0,0
849,284.43729,0,0,0,0,0,0,0,0,0,0,0.97366573,99.459746,0.065790318,0,0,0,1.9271046,0,0
850,284.45836,0,0,0,0,0,0,0,0,0,0,0.97373786,99.467114,0.065795192,0,0,0,1.9272474,0,0
851,284.47943,0,0,0,0,0,0,0,0,0,0,0.97381,99.474483,0.065800066,0,0,0,1.9273901,0,0
852,284.50051,0,0,0,0,0,0,0,0,0,0,0.97388213,99.481851,0.06580494,0,0,0,1.9275329,0,0
853,284.52158,0,0,0,0,0,0,0,0,0,0,0.97395426,99.489219,0.065809814,0,0,0,1.9276757,0,0
854,284.54265,0,0,0,0,0,0,0,0,0,0,0.97402639,99.496588,0.065814688,0,0,0,1.9278184,0,0
855,284.56372,0,0,0,0,0,0,0,0,0,0,0.97409853,99.503956,0.065819562,0,0,0,1.9279612,0,0
856,284.58479,0,0,0,0,0,0,0,0,0,0,0.97417066,99.511324,0.065824436,0,0,0,1.928104,0,0
857,284.60587,0,0,0,0,0,0,0,0,0,0,0.97424279,99.518692,0.06582931,0,0,0,1.9282467,0,0
858,284.62694,0,0,0,0,0,0,0,0,0,0,0.97431492,99.526061,0.065834184,0,0,0,1.9283895,0,0
859,284.64801,0,0,0,0,0,0,0,0,0,0,0.97438706,99.533429,0.065839058,0,0,0,1.9285323,0,0
860,284.66908,0,0,0,0,0,0,0,0,0,0,0.97445919,99.540797,0.065843932,0,0,0,1.928675,0,0
861,284.69015,0,0,0,0,0,0,0,0,0,0,0.97453132,99.548166,0.065848806,0,0,0,1.9288178,0,0
862,284.71123,0,0,0,0,0,0,0,0,0,0,0.97460345,99.555534,0.06585368,0,0,0,1.9289606,0,0
863,284.7323,0,0,0,0,0,0,0,0,0,0,0.97467559,99.562902,0.065858554,0,0,0,1.9291033,0,0
864,284.75337,0,0,0,0,0,0,0,0,0,0,0.97474772,99.570271,0.065863427,0,0,0,1.9292461,0,0
865,284.77444,0,0,0,0,0,0,0,0,0,0,0.97481985,99.577639,0.065868301,0,0,0,1.9293889,0,0
866,284.79551,0,0,0,0,0,0,0,0,0,0,0.97489198,99.585007,0.065873175,0,0,0,1.9295316,0,0
867,284.81659,0,0,0,0,0,0,0,0,0,0,0.97496412,99.592376,0.065878049,0,0,0,1.9296744,0,0
868,284.83766,0,0,0,0,0,0,0,0,0,0,0.97503625,99.599744,0.065882923,0,0,0,1.9298172,0,0
869,284.85873,0,0,0,0,0,0,0,0,0,0,0.97510838,99.607112,0.065887797,0,0,0,1.9299599,0,0
870,284.8798,0,0,0,0,0,0,0,0,0,0,0.97518051,99.61448,0.065892671,0,0,0,1.9301027,0,0
871,284.90088,0,0,0,0,0,0,0,0,0,0,0.97525264,99.621849,0.065897545,0,0,0,1.9302455,0,0
872,284.92195,0,0,0,0,0,0,0,0,0,0,0.97532478,99.629217,0.065902419,0,0,0,1.9303882,0,0
873,284.94302,0,0,0,0,0,0,0,0,0,0,0.97539691,99.636585,0.065907293,0,0,0,1.930531,0,0
874,284.96409,0,0,0,0,0,0,0,0,0,0,0.97546904,99.643954,0.065912167,0,0,0,1.9306738,0,0
875,284.98516,0,0,0,0,0,0,0,0,0,0,0.97554117,99.651322,0.065917041,0,0,0,1.9308165,0,0
876,285.00624,0,0,0,0,0,0,0,0,0,0,0.97561331,99.65869,0.065921915,0,0,0,1.9309593,0,0
877,285.02731,0,0,0,0,0,0,0,0,0,0,0.97568544,99.666059,0.065926789,0,0,0,1.9311021,0,0
878,285.04838,0,0,0,0,0,0,0,0,0,0,0.97575757,99.673427,0.065931663,0,0,0,1.9312448,0,0
879,285.06945,0,0,0,0,0,0,0,0,0,0,0.9758297,99.680795,0.065936537,0,0,0,1.9313876,0,0
880,285.09052,0,0,0,0,0,0,0,0,0,0,0.97590184,99.688164,0.065941411,0,0,0,1.9315304,0,0
881,285.1116,0,0,0,0,0,0,0,0,0,0,0.97597397,99.695532,0.065946285,0,0,0,1.9316731,0,0
882,285.13267,0,0,0,0,0,0,0,0,0,0,0.9760461,99.7029,0.065951159,0,0,0,1.9318159,0,0
883,285.15374,0,0,0,0,0,0,0,0,0,0,0.97611823,99.710269,0.065956033,0,0,0,1.9319587,0,0
884,285.17481,0,0,0,0,0,0,0,0,0,0,0.97619037,99.717637,0.065960907,0,0,0,1.9321014,0,0
885,285.19588,0,0,0,0,0,0,0,0,0,0,0.9762625,99.725005,0.065965781,0,0,0,1.9322442,0,0
886,285.21696,0,0,0,0,0,0,0,0,0,0,0.97633463,99.732373,0.065970655,0,0,0,1.932387,0,0
887,285.23803,0,0,0,0,0,0,0,0,0,0,0.97640676,99.739742,0.065975529,0,0,0,1.9325297,0,0
888,285.2591,0,0,0,0,0,0,0,0,0,0,0.9764789,99.74711,0.065980403,0,0,0,1.9326725,0,0
889,285.28017,0,0,0,0,0,0,0,0,0,0,0.97655103,99.754478,0.065985277,0,0,0,1.9328153,0,0
890,285.30124,0,0,0,0,0,0,0,0,0,0,0.97662316,99.761847,0.065990151,0,0,0,1.932958,0,0
891,285.32232,0,0,0,0,0,0,0,0,0,0,0.97669529,99.769215,0.065995025,0,0,0,1.9331008,0,0
892,285.34339,0,0,0,0,0,0,0,0,0,0,0.97676743,99.776583,0.065999899,0,0,0,1.9332436,0,0
893,285.36446,0,0,0,0,0,0,0,0,0,0,0.97683956,99.783952,0.066004772,0,0,0,1.9333863,0,0
894,285.38553,0,0,0,0,0,0,0,0,0,0,0.97691169,99.79132,0.066009646,0,0,0,1.9335291,0,0
895,285.4066,0,0,0,0,0,0,0,0,0,0,0.97698382,99.798688,0.06601452,0,0,0,1.9336719,0,0
896,285.42768,0,0,0,0,0,0,0,0,0,0,0.97705595,99.806057,0.066019394,0,0,0,1.9338146,0,0
897,285.44875,0,0,0,0,0,0,0,0,0,0,0.97712809,99.813425,0.066024268,0,0,0,1.9339574,0,0
898,285.46982,0,0,0,0,0,0,0,0,0,0,0.97720022,99.820793,0.066029142,0,0,0,1.9341002,0,0
899,285.49089,0,0,0,0,0,0,0,0,0,0,0.97727235,99.828161,0.066034016,0,0,0,1.9342429,0,0
900,285.51196,0,0,0,0,0,0,0,0,0,0,0.97734448,99.83553,0.06603889,0,0,0,1.9343857,0,0
901,285.53304,0,0,0,0,0,0,0,0,0,0,0.97741662,99.842898,0.066043764,0,0,0,1.9345285,0,0
902,285.55411,0,0,0,0,0,0,0,0,0,0,0.97748875,99.850266,0.066048638,0,0,0,1.9346712,0,0
903,285.57518,0,0,0,0,0,0,0,0,0,0,0.97756088,99.857635,0.066053512,0,0,0,1.934814,0,0
904,285.59625,0,0,0,0,0,0,0,0,0,0,0.97763301,99.865003,0.066058386,0,0,0,1.9349568,0,0
905,285.61733,0,0,0,0,0,0,0,0,0,0,0.97770515,99.872371,0.06606326,0,0,0,1.9350995,0,0
906,285.6384,0,0,0,0,0,0,0,0,0,0,0.97777728,99.87974,0.066068134,0,0,0,1.9352423,0,0
907,285.65947,0,0,0,0,0,0,0,0,0,0,0.97784941,99.887108,0.066073008,0,0,0,1.9353851,0,0
908,285.68054,0,0,0,0,0,0,0,0,0,0,0.97792154,99.894476,0.066077882,0,0,0,1.9355278,0,0
909,285.70161,0,0,0,0,0,0,0,0,0,0,0.97799368,99.901845,0.066082756,0,0,0,1.9356706,0,0
910,285.72269,0,0,0,0,0,0,0,0,0,0,0.97806581,99.909213,0.06608763,0,0,0,1.9358134,0,0
911,285.74376,0,0,0,0,0,0,0,0,0,0,0.97813794,99.916581,0.066092504,0,0,0,1.9359561,0,0
912,285.76483,0,0,0,0,0,0,0,0,0,0,0.97821007,99.923949,0.066097378,0,0,0,1.9360989,0,0
913,285.7859,0,0,0,0,0,0,0,0,0,0,0.97828221,99.931318,0.066102252,0,0,0,1.9362417,0,0
914,285.80697,0,0,0,0,0,0,0,0,0,0,0.97835434,99.938686,0.066107126,0,0,0,1.9363844,0,0
915,285.82805,0,0,0,0,0,0,0,0,0,0,0.97842647,99.946054,0.066112,0,0,0,1.9365272,0,0
916,285.84912,0,0,0,0,0,0,0,0,0,0,0.9784986,99.953423,0.066116874,0,0,0,1.9366699,0,0
917,285.87019,0,0,0,0,0,0,0,0,0,0,0.97857073,99.960791,0.066121748,0,0,0,1.9368127,0,0
918,285.89126,0,0,0,0,0,0,0,0,0,0,0.97864287,99.968159,0.066126622,0,0,0,1.9369555,0,0
919,285.91233,0,0,0,0,0,0,0,0,0,0,0.978715,99.975528,0.066131496,0,0,0,1.9370982,0,0
920,285.93341,0,0,0,0,0,0,0,0,0,0,0.97878713,99.982896,0.06613637,0,0,0,1.937241,0,0
921,285.95448,0,0,0,0,0,0,0,0,0,0,0.97885926,99.990264,0.066141244,0,0,0,1.9373838,0,0
922,285.97555,0,0,0,0,0,0,0,0,0,0,0.9789314,99.997633,0.066146117,0,0,0,1.9375265,0,0
923,285.99662,0,0,0,0,0,0,0,0,0,0,0.97900353,100.005,0.066150991,0,0,0,1.9376693,0,0
924,286.01769,0,0,0,0,0,0,0,0,0,0,0.97907566,100.01237,0.066155865,0,0,0,1.9378121,0,0
925,286.03877,0,0,0,0,0,0,0,0,0,0,0.97914779,100.01974,0.066160739,0,0,0,1.9379548,0,0
926,286.05984,0,0,0,0,0,0,0,0,0,0,0.97921993,100.02711,0.066165613,0,0,0,1.9380976,0,0
927,286.08091,0,0,0,0,0,0,0,0,0,0,0.97929206,100.03447,0.066170487,0,0,0,1.9382404,0,0
928,286.10198,0,0,0,0,0,0,0,0,0,0,0.97936419,100.04184,0.066175361,0,0,0,1.9383831,0,0
929,286.12305,0,0,0,0,0,0,0,0,0,0,0.97943632,100.04921,0.066180235,0,0,0,1.9385259,0,0
930,286.14413,0,0,0,0,0,0,0,0,0,0,0.97950846,100.05658,0.066185109,0,0,0,1.9386687,0,0
931,286.1652,0,0,0,0,0,0,0,0,0,0,0.97958059,100.06395,0.066189983,0,0,0,1.9388114,0,0
932,286.18627,0,0,0,0,0,0,0,0,0,0,0.97965272,100.07132,0.066194857,0,0,0,1.9389542,0,0
933,286.20734,0,0,0,0,0,0,0,0,0,0,0.97972485,100.07868,0.066199731,0,0,0,1.939097,0,0
934,286.22841,0,0,0,0,0,0,0,0,0,0,0.97979699,100.08605,0.066204605,0,0,0,1.9392397,0,0
935,286.24949,0,0,0,0,0,0,0,0,0,0,0.97986912,100.09342,0.066209479,0,0,0,1.9393825,0,0
936,286.27056,0,0,0,0,0,0,0,0,0,0,0.97994125,100.10079,0.066214353,0,0,0,1.9395253,0,0
937,286.29163,0,0,0,0,0,0,0,0,0,0,0.98001338,100.10816,0.066219227,0,0,0,1.939668,0,0
938,286.3127,0,0,0,0,0,0,0,0,0,0,0.98008552,100.11553,0.066224101,0,0,0,1.9398108,0,0
939,286.33378,0,0,0,0,0,0,0,0,0,0,0.98015765,100.12289,0.066228975,0,0,0,1.9399536,0,0
940,286.35485,0,0,0,0,0,0,0,0,0,0,0.98022978,100.13026,0.066233849,0,0,0,1.9400963,0,0
941,286.37592,0,0,0,0,0,0,0,0,0,0,0.98030191,100.13763,0.066238723,0,0,0,1.9402391,0,0
942,286.39699,0,0,0,0,0,0,0,0,0,0,0.98037404,100.145,0.066243597,0,0,0,1.9403819,0,0
943,286.41806,0,0,0,0,0,0,0,0,0,0,0.98044618,100.15237,0.066248471,0,0,0,1.9405246,0,0
944,286.43914,0,0,0,0,0,0,0,0,0,0,0.98051831,100.15974,0.066253345,0,0,0,1.9406674,0,0
945,286.46021,0,0,0,0,0,0,0,0,0,0,0.98059044,100.1671,0.066258219,0,0,0,1.9408102,0,0
946,286.48128,0,0,0,0,0,0,0,0,0,0,0.98066257,100.17447,0.066263093,0,0,0,1.9409529,0,0
947,286.50235,0,0,0,0,0,0,0,0,0,0,0.98073471,100.18184,0.066267967,0,0,0,1.9410957,0,0
948,286.52342,0,0,0,0,0,0,0,0,0,0,0.98080684,100.18921,0.066272841,0,0,0,1.9412385,0,0
949,286.5445,0,0,0,0,0,0,0,0,0,0,0.98087897,100.19658,0.066277715,0,0,0,1.9413812,0,0
950,286.56557,0,0,0,0,0,0,0,0,0,0,0.9809511,100.20395,0.066282589,0,0,0,1.941524,0,0
951,286.58664,0,0,0,0,0,0,0,0,0,0,0.98102324,100.21131,0.066287462,0,0,0,1.9416668,0,0
952,286.60771,0,0,0,0,0,0,0,0,0,0,0.98109537,100.21868,0.066292336,0,0,0,1.9418095,0,0
953,286.62878,0,0,0,0,0,0,0,0,0,0,0.9811675,100.22605,0.06629721,0,0,0,1.9419523,0,0
954,286.64986,0,0,0,0,0,0,0,0,0,0,0.98123963,100.23342,0.066302084,0,0,0,1.9420951,0,0
955,286.67093,0,0,0,0,0,0,0,0,0,0,0.98131177,100.24079,0.066306958,0,0,0,1.9422378,0,0
956,286.692,0,0,0,0,0,0,0,0,0,0,0.9813839,100.24816,0.066311832,0,0,0,1.9423806,0,0
957,286.71307,0,0,0,0,0,0,0,0,0,0,0.98145603,100.25552,0.066316706,0,0,0,1.9425234,0,0
958,286.73414,0,0,0,0,0,0,0,0,0,0,0.98152816,100.26289,0.06632158,0,0,0,1.9426661,0,0
959,286.75522,0,0,0,0,0,0,0,0,0,0,0.9816003,100.27026,0.066326454,0,0,0,1.9428089,0,0
960,286.77629,0,0,0,0,0,0,0,0,0,0,0.98167243,100.27763,0.066331328,0,0,0,1.9429517,0,0
961,286.79736,0,0,0,0,0,0,0,0,0,0,0.98174456,100.285,0.066336202,0,0,0,1.9430944,0,0
962,286.81843,0,0,0,0,0,0,0,0,0,0,0.98181669,100.29236,0.066341076,0,0,0,1.9432372,0,0
963,286.8395,0,0,0,0,0,0,0,0,0,0,0.98188882,100.29973,0.06634595,0,0,0,1.94338,0,0
964,286.86058,0,0,0,0,0,0,0,0,0,0,0.98196096,100.3071,0.066350824,0,0,0,1.9435227,0,0
965,286.88165,0,0,0,0,0,0,0,0,0,0,0.98203309,100.31447,0.066355698,0,0,0,1.9436655,0,0
966,286.90272,0,0,0,0,0,0,0,0,0,0,0.98210522,100.32184,0.066360572,0,0,0,1.9438083,0,0
967,286.92379,0,0,0,0,0,0,0,0,0,0,0.98217735,100.32921,0.066365446,0,0,0,1.943951,0,0
968,286.94486,0,0,0,0,0,0,0,0,0,0,0.98224949,100.33657,0.06637032,0,0,0,1.9440938,0,0
969,286.96593,0,0,0,0,0,0,0,0,0,0,0.9823216,100.34394,0.066375193,0,0,0,1.9442365,0,0
970,286.95667,0,0,0,0,0,0,0,0,0,0,0.9822899,100.3407,0.06637305,0,0,0,1.9441738,0,0
971,286.94741,0,0,0,0,0,0,0,0,0,0,0.98225819,100.33746,0.066370908,0,0,0,1.944111,0,0
972,286.93814,0,0,0,0,0,0,0,0,0,0,0.98222648,100.33422,0.066368765,0,0,0,1.9440483,0,0
973,286.92888,0,0,0,0,0,0,0,0,0,0,0.98219477,100.33099,0.066366623,0,0,0,1.9439855,0,0
974,286.91962,0,0,0,0,0,0,0,0,0,0,0.98216306,100.32775,0.06636448,0,0,0,1.9439227,0,0
975,286.91035,0,0,0,0,0,0,0,0,0,0,0.98213135,100.32451,0.066362337,0,0,0,1.94386,0,0
976,286.90109,0,0,0,0,0,0,0,0,0,0,0.98209964,100.32127,0.066360195,0,0,0,1.9437972,0,0
977,286.89183,0,0,0,0,0,0,0,0,0,0,0.98206793,100.31803,0.066358052,0,0,0,1.9437345,0,0
978,286.88256,0,0,0,0,0,0,0,0,0,0,0.98203622,100.31479,0.06635591,0,0,0,1.9436717,0,0
979,286.8733,0,0,0,0,0,0,0,0,0,0,0.98200451,100.31155,0.066353767,0,0,0,1.9436089,0,0
980,286.86404,0,0,0,0,0,0,0,0,0,0,0.9819728,100.30831,0.066351624,0,0,0,1.9435462,0,0
981,286.85477,0,0,0,0,0,0,0,0,0,0,0.98194109,100.30507,0.066349482,0,0,0,1.9434834,0,0
982,286.84551,0,0,0,0,0,0,0,0,0,0,0.98190938,100.30183,0.066347339,0,0,0,1.9434207,0,0
983,286.83625,0,0,0,0,0,0,0,0,0,0,0.98187767,100.29859,0.066345197,0,0,0,1.9433579,0,0
984,286.82698,0,0,0,0,0,0,0,0,0,0,0.98184597,100.29536,0.066343054,0,0,0,1.9432951,0,0
985,286.81772,0,0,0,0,0,0,0,0,0,0,0.98181426,100.29212,0.066340911,0,0,0,1.9432324,0,0
986,286.80846,0,0,0,0,0,0,0,0,0,0,0.98178255,100.28888,0.066338769,0,0,0,1.9431696,0,0
987,286.79919,0,0,0,0,0,0,0,0,0,0,0.98175084,100.28564,0.066336626,0,0,0,1.9431069,0,0
988,286.78993,0,0,0,0,0,0,0,0,0,0,0.98171913,100.2824,0.066334484,0,0,0,1.9430441,0,0
989,286.78067,0,0,0,0,0,0,0,0,0,0,0.98168742,100.27916,0.066332341,0,0,0,1.9429813,0,0
990,286.7714,0,0,0,0,0,0,0,0,0,0,0.98165571,100.27592,0.066330199,0,0,0,1.9429186,0,0
991,286.76214,0,0,0,0,0,0,0,0,0,0,0.981624,100.27268,0.066328056,0,0,0,1.9428558,0,0
992,286.75288,0,0,0,0,0,0,0,0,0,0,0.98159229,100.26944,0.066325913,0,0,0,1.9427931,0,0
993,286.74361,0,0,0,0,0,0,0,0,0,0,0.98156058,100.2662,0.066323771,0,0,0,1.9427303,0,0
994,286.73435,0,0,0,0,0,0,0,0,0,0,0.98152887,100.26296,0.066321628,0,0,0,1.9426675,0,0
995,286.72509,0,0,0,0,0,0,0,0,0,0,0.98149716,100.25972,0.066319486,0,0,0,1.9426048,0,0
996,286.71583,0,0,0,0,0,0,0,0,0,0,0.98146545,100.25649,0.066317343,0,0,0,1.942542,0,0
997,286.70656,0,0,0,0,0,0,0,0,0,0,0.98143374,100.25325,0.0663152,0,0,0,1.9424793,0,0
998,286.6973,0,0,0,0,0,0,0,0,0,0,0.98140203,100.25001,0.066313058,0,0,0,1.9424165,0,0
999,286.68804,0,0,0,0,0,0,0,0,0,0,0.98137033,100.24677,0.066310915,0,0,0,1.9423537,0,0
1000,286.67877,0,0,0,0,0,0,0,0,0,0,0.98133862,100.24353,0.066308773,0,0,0,1.942291,0,0
1001,286.66951,0,0,0,0,0,0,0,0,0,0,0.98130691,100.24029,0.06630663,0,0,0,1.9422282,0,0
1002,286.66025,0,0,0,0,0,0,0,0,0,0,0.9812752,100.23705,0.066304487,0,0,0,1.9421655,0,0
1003,286.65098,0,0,0,0,0,0,0,0,0,0,0.98124349,100.23381,0.066302345,0,0,0,1.9421027,0,0
1004,286.64172,0,0,0,0,0,0,0,0,0,0,0.98121178,100.23057,0.066300202,0,0,0,1.9420399,0,0
1005,286.63246,0,0,0,0,0,0,0,0,0,0,0.98118007,100.22733,0.06629806,0,0,0,1.9419772,0,0
1006,286.62319,0,0,0,0,0,0,0,0,0,0,0.98114836,100.22409,0.066295917,0,0,0,1.9419144,0,0
1007,286.61393,0,0,0,0,0,0,0,0,0,0,0.98111665,100.22086,0.066293774,0,0,0,1.9418517,0,0
1008,286.60467,0,0,0,0,0,0,0,0,0,0,0.98108494,100.21762,0.066291632,0,0,0,1.9417889,0,0
1009,286.5954,0,0,0,0,0,0,0,0,0,0,0.98105323,100.21438,0.066289489,0,0,0,1.9417261,0,0
1010,286.58614,0,0,0,0,0,0,0,0,0,0,0.98102152,100.21114,0.066287347,0,0,0,1.9416634,0,0
1011,286.57688,0,0,0,0,0,0,0,0,0,0,0.98098981,100.2079,0.066285204,0,0,0,1.9416006,0,0
1012,286.56761,0,0,0,0,0,0,0,0,0,0,0.9809581,100.20466,0.066283062,0,0,0,1.9415379,0,0
1013,286.55835,0,0,0,0,0,0,0,0,0,0,0.9809264,100.20142,0.066280919,0,0,0,1.9414751,0,0
1014,286.54909,0,0,0,0,0,0,0,0,0,0,0.98089469,100.19818,0.066278776,0,0,0,1.9414123,0,0
1015,286.53982,0,0,0,0,0,0,0,0,0,0,0.98086298,100.19494,0.066276634,0,0,0,1.9413496,0,0
1016,286.53056,0,0,0,0,0,0,0,0,0,0,0.98083127,100.1917,0.066274491,0,0,0,1.9412868,0,0
1017,286.5213,0,0,0,0,0,0,0,0,0,0,0.98079956,100.18846,0.066272349,0,0,0,1.9412241,0,0
1018,286.51203,0,0,0,0,0,0,0,0,0,0,0.98076785,100.18523,0.066270206,0,0,0,1.9411613,0,0
1019,286.50277,0,0,0,0,0,0,0,0,0,0,0.98073614,100.18199,0.066268063,0,0,0,1.9410985,0,0
1020,286.49351,0,0,0,0,0,0,0,0,0,0,0.98070443,100.17875,0.066265921,0,0,0,1.9410358,0,0
1021,286.48424,0,0,0,0,0,0,0,0,0,0,0.98067272,100.17551,0.066263778,0,0,0,1.940973,0,0
1022,286.47498,0,0,0,0,0,0,0,0,0,0,0.98064101,100.17227,0.066261636,0,0,0,1.9409103,0,0
1023,286.46572,0,0,0,0,0,0,0,0,0,0,0.9806093,100.16903,0.066259493,0,0,0,1.9408475,0,0
1024,286.45645,0,0,0,0,0,0,0,0,0,0,0.98057759,100.16579,0.06625735,0,0,0,1.9407847,0,0
1025,286.44719,0,0,0,0,0,0,0,0,0,0,0.98054588,100.16255,0.066255208,0,0,0,1.940722,0,0
1026,286.43793,0,0,0,0,0,0,0,0,0,0,0.98051417,100.15931,0.066253065,0,0,0,1.9406592,0,0
1027,286.42866,0,0,0,0,0,0,0,0,0,0,0.98048246,100.15607,0.066250923,0,0,0,1.9405965,0,0
1028,286.4194,0,0,0,0,0,0,0,0,0,0,0.98045076,100.15283,0.06624878,0,0,0,1.9405337,0,0
