Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa)
2553,166.69361,0,0,0,0,0,0,0,0,6.5696361,2.8299607,0,0,0,0,0,8.0091429,79.54674,78.995919,0,0,0,0,0,0.1753431,3.9807819,0,0,0,0,0,0,0,0,0
2554,166.69295,0,0,0,0,0,0,0,0,6.56961,2.8299495,0,0,0,0,0,8.009111,79.546423,78.995604,0,0,0,0,0,0.1753424,3.980766,0,0,0,0,0,0,0,0,0
2555,166.69228,0,0,0,0,0,0,0,0,6.5695838,2.8299382,0,0,0,0,0,8.0090792,79.546107,78.99529,0,0,0,0,0,0.1753417,3.9807502,0,0,0,0,0,0,0,0,0
2556,166.69162,0,0,0,0,0,0,0,0,6.5695577,2.829927,0,0,0,0,0,8.0090473,79.54579,78.994976,0,0,0,0,0,0.175341,3.9807343,0,0,0,0,0,0,0,0,0
2557,166.69096,0,0,0,0,0,0,0,0,6.5695315,2.8299157,0,0,0,0,0,8.0090154,79.545474,78.994661,0,0,0,0,0,0.17534031,3.9807185,0,0,0,0,0,0,0,0,0
2558,166.69029,0,0,0,0,0,0,0,0,6.5695054,2.8299044,0,0,0,0,0,8.0089836,79.545157,78.994347,0,0,0,0,0,0.17533961,3.9807027,0,0,0,0,0,0,0,0,0
2559,166.68963,0,0,0,0,0,0,0,0,6.5694792,2.8298932,0,0,0,0,0,8.0089517,79.544841,78.994033,0,0,0,0,0,0.17533891,3.9806868,0,0,0,0,0,0,0,0,0
2560,166.68897,0,0,0,0,0,0,0,0,6.5694531,2.8298819,0,0,0,0,0,8.0089198,79.544524,78.993718,0,0,0,0,0,0.17533821,3.980671,0,0,0,0,0,0,0,0,0
2561,166.6883,0,0,0,0,0,0,0,0,6.569427,2.8298706,0,0,0,0,0,8.0088879,79.544207,78.993404,0,0,0,0,0,0.17533751,3.9806551,0,0,0,0,0,0,0,0,0
2562,166.68764,0,0,0,0,0,0,0,0,6.5694008,2.8298594,0,0,0,0,0,8.0088561,79.543891,78.99309,0,0,0,0,0,0.17533682,3.9806393,0,0,0,0,0,0,0,0,0
2563,166.68698,0,0,0,0,0,0,0,0,6.5693747,2.8298481,0,0,0,0,0,8.0088242,79.543574,78.992775,0,0,0,0,0,0.17533612,3.9806235,0,0,0,0,0,0,0,0,0
2564,166.68631,0,0,0,0,0,0,0,0,6.5693485,2.8298369,0,0,0,0,0,8.0087923,79.543258,78.992461,0,0,0,0,0,0.17533542,3.9806076,0,0,0,0,0,0,0,0,0
2565,166.68565,0,0,0,0,0,0,0,0,6.5693224,2.8298256,0,0,0,0,0,8.0087605,79.542941,78.992147,0,0,0,0,0,0.17533472,3.9805918,0,0,0,0,0,0,0,0,0
2566,166.68499,0,0,0,0,0,0,0,0,6.5692962,2.8298143,0,0,0,0,0,8.0087286,79.542625,78.991832,0,0,0,0,0,0.17533403,3.9805759,0,0,0,0,0,0,0,0,0
2567,166.68432,0,0,0,0,0,0,0,0,6.5692701,2.8298031,0,0,0,0,0,8.0086967,79.542308,78.991518,0,0,0,0,0,0.17533333,3.9805601,0,0,0,0,0,0,0,0,0
2568,166.68366,0,0,0,0,0,0,0,0,6.569244,2.8297918,0,0,0,0,0,8.0086648,79.541992,78.991204,0,0,0,0,0,0.17533263,3.9805443,0,0,0,0,0,0,0,0,0
2569,166.683,0,0,0,0,0,0,0,0,6.5692178,2.8297806,0,0,0,0,0,8.008633,79.541675,78.990889,0,0,0,0,0,0.17533193,3.9805284,0,0,0,0,0,0,0,0,0
2570,166.68233,0,0,0,0,0,0,0,0,6.5691917,2.8297693,0,0,0,0,0,8.0086011,79.541359,78.990575,0,0,0,0,0,0.17533124,3.9805126,0,0,0,0,0,0,0,0,0
2571,166.68167,0,0,0,0,0,0,0,0,6.5691655,2.829758,0,0,0,0,0,8.0085692,79.541042,78.99026,0,0,0,0,0,0.17533054,3.9804967,0,0,0,0,0,0,0,0,0
2572,166.68101,0,0,0,0,0,0,0,0,6.5691394,2.8297468,0,0,0,0,0,8.0085374,79.540725,78.989946,0,0,0,0,0,0.17532984,3.9804809,0,0,0,0,0,0,0,0,0
2573,166.68034,0,0,0,0,0,0,0,0,6.5691132,2.8297355,0,0,0,0,0,8.0085055,79.540409,78.989632,0,0,0,0,0,0.17532914,3.980465,0,0,0,0,0,0,0,0,0
2574,166.67968,0,0,0,0,0,0,0,0,6.5690871,2.8297243,0,0,0,0,0,8.0084736,79.540092,78.989317,0,0,0,0,0,0.17532844,3.9804492,0,0,0,0,0,0,0,0,0
2575,166.67902,0,0,0,0,0,0,0,0,6.569061,2.829713,0,0,0,0,0,8.0084417,79.539776,78.989003,0,0,0,0,0,0.17532775,3.9804334,0,0,0,0,0,0,0,0,0
2576,166.67835,0,0,0,0,0,0,0,0,6.5690348,2.8297017,0,0,0,0,0,8.0084099,79.539459,78.988689,0,0,0,0,0,0.17532705,3.9804175,0,0,0,0,0,0,0,0,0
2577,166.67769,0,0,0,0,0,0,0,0,6.5690087,2.8296905,0,0,0,0,0,8.008378,79.539143,78.988374,0,0,0,0,0,0.17532635,3.9804017,0,0,0,0,0,0,0,0,0
2578,166.67703,0,0,0,0,0,0,0,0,6.5689825,2.8296792,0,0,0,0,0,8.0083461,79.538826,78.98806,0,0,0,0,0,0.17532565,3.9803858,0,0,0,0,0,0,0,0,0
2579,166.67636,0,0,0,0,0,0,0,0,6.5689564,2.8296679,0,0,0,0,0,8.0083143,79.53851,78.987746,0,0,0,0,0,0.17532496,3.98037,0,0,0,0,0,0,0,0,0
2580,166.6757,0,0,0,0,0,0,0,0,6.5689302,2.8296567,0,0,0,0,0,8.0082824,79.538193,78.987431,0,0,0,0,0,0.17532426,3.9803542,0,0,0,0,0,0,0,0,0
2581,166.67504,0,0,0,0,0,0,0,0,6.5689041,2.8296454,0,0,0,0,0,8.0082505,79.537877,78.987117,0,0,0,0,0,0.17532356,3.9803383,0,0,0,0,0,0,0,0,0
2582,166.67437,0,0,0,0,0,0,0,0,6.568878,2.8296342,0,0,0,0,0,8.0082187,79.53756,78.986803,0,0,0,0,0,0.17532286,3.9803225,0,0,0,0,0,0,0,0,0
2583,166.67371,0,0,0,0,0,0,0,0,6.5688518,2.8296229,0,0,0,0,0,8.0081868,79.537243,78.986488,0,0,0,0,0,0.17532216,3.9803066,0,0,0,0,0,0,0,0,0
2584,166.67305,0,0,0,0,0,0,0,0,6.5688257,2.8296116,0,0,0,0,0,8.0081549,79.536927,78.986174,0,0,0,0,0,0.17532147,3.9802908,0,0,0,0,0,0,0,0,0
2585,166.67238,0,0,0,0,0,0,0,0,6.5687995,2.8296004,0,0,0,0,0,8.008123,79.53661,78.98586,0,0,0,0,0,0.17532077,3.980275,0,0,0,0,0,0,0,0,0
2586,166.67172,0,0,0,0,0,0,0,0,6.5687734,2.8295891,0,0,0,0,0,8.0080912,79.536294,78.985545,0,0,0,0,0,0.17532007,3.9802591,0,0,0,0,0,0,0,0,0
2587,166.67106,0,0,0,0,0,0,0,0,6.5687472,2.8295779,0,0,0,0,0,8.0080593,79.535977,78.985231,0,0,0,0,0,0.17531937,3.9802433,0,0,0,0,0,0,0,0,0
2588,166.67039,0,0,0,0,0,0,0,0,6.5687211,2.8295666,0,0,0,0,0,8.0080274,79.535661,78.984917,0,0,0,0,0,0.17531868,3.9802274,0,0,0,0,0,0,0,0,0
2589,166.66973,0,0,0,0,0,0,0,0,6.568695,2.8295553,0,0,0,0,0,8.0079956,79.535344,78.984602,0,0,0,0,0,0.17531798,3.9802116,0,0,0,0,0,0,0,0,0
2590,166.66907,0,0,0,0,0,0,0,0,6.5686688,2.8295441,0,0,0,0,0,8.0079637,79.535028,78.984288,0,0,0,0,0,0.17531728,3.9801958,0,0,0,0,0,0,0,0,0
2591,166.6684,0,0,0,0,0,0,0,0,6.5686427,2.8295328,0,0,0,0,0,8.0079318,79.534711,78.983973,0,0,0,0,0,0.17531658,3.9801799,0,0,0,0,0,0,0,0,0
2592,166.66774,0,0,0,0,0,0,0,0,6.5686165,2.8295215,0,0,0,0,0,8.0078999,79.534395,78.983659,0,0,0,0,0,0.17531588,3.9801641,0,0,0,0,0,0,0,0,0
2593,166.66708,0,0,0,0,0,0,0,0,6.5685904,2.8295103,0,0,0,0,0,8.0078681,79.534078,78.983345,0,0,0,0,0,0.17531519,3.9801482,0,0,0,0,0,0,0,0,0
2594,166.66641,0,0,0,0,0,0,0,0,6.5685642,2.829499,0,0,0,0,0,8.0078362,79.533762,78.98303,0,0,0,0,0,0.17531449,3.9801324,0,0,0,0,0,0,0,0,0
2595,166.66575,0,0,0,0,0,0,0,0,6.5685381,2.8294878,0,0,0,0,0,8.0078043,79.533445,78.982716,0,0,0,0,0,0.17531379,3.9801166,0,0,0,0,0,0,0,0,0
2596,166.66509,0,0,0,0,0,0,0,0,6.568512,2.8294765,0,0,0,0,0,8.0077725,79.533128,78.982402,0,0,0,0,0,0.17531309,3.9801007,0,0,0,0,0,0,0,0,0
2597,166.66442,0,0,0,0,0,0,0,0,6.5684858,2.8294652,0,0,0,0,0,8.0077406,79.532812,78.982087,0,0,0,0,0,0.1753124,3.9800849,0,0,0,0,0,0,0,0,0
2598,166.66376,0,0,0,0,0,0,0,0,6.5684597,2.829454,0,0,0,0,0,8.0077087,79.532495,78.981773,0,0,0,0,0,0.1753117,3.980069,0,0,0,0,0,0,0,0,0
2599,166.6631,0,0,0,0,0,0,0,0,6.5684335,2.8294427,0,0,0,0,0,8.0076768,79.532179,78.981459,0,0,0,0,0,0.175311,3.9800532,0,0,0,0,0,0,0,0,0
2600,166.66243,0,0,0,0,0,0,0,0,6.5684074,2.8294315,0,0,0,0,0,8.007645,79.531862,78.981144,0,0,0,0,0,0.1753103,3.9800373,0,0,0,0,0,0,0,0,0
2601,166.66177,0,0,0,0,0,0,0,0,6.5683812,2.8294202,0,0,0,0,0,8.0076131,79.531546,78.98083,0,0,0,0,0,0.1753096,3.9800215,0,0,0,0,0,0,0,0,0
2602,166.66111,0,0,0,0,0,0,0,0,6.5683551,2.8294089,0,0,0,0,0,8.0075812,79.531229,78.980516,0,0,0,0,0,0.17530891,3.9800057,0,0,0,0,0,0,0,0,0
2603,166.66044,0,0,0,0,0,0,0,0,6.568329,2.8293977,0,0,0,0,0,8.0075494,79.530913,78.980201,0,0,0,0,0,0.17530821,3.9799898,0,0,0,0,0,0,0,0,0
2604,166.65978,0,0,0,0,0,0,0,0,6.5683028,2.8293864,0,0,0,0,0,8.0075175,79.530596,78.979887,0,0,0,0,0,0.17530751,3.979974,0,0,0,0,0,0,0,0,0
2605,166.65912,0,0,0,0,0,0,0,0,6.5682767,2.8293751,0,0,0,0,0,8.0074856,79.53028,78.979573,0,0,0,0,0,0.17530681,3.9799581,0,0,0,0,0,0,0,0,0
2606,166.65845,0,0,0,0,0,0,0,0,6.5682505,2.8293639,0,0,0,0,0,8.0074537,79.529963,78.979258,0,0,0,0,0,0.17530612,3.9799423,0,0,0,0,0,0,0,0,0
2607,166.65779,0,0,0,0,0,0,0,0,6.5682244,2.8293526,0,0,0,0,0,8.0074219,79.529646,78.978944,0,0,0,0,0,0.17530542,3.9799265,0,0,0,0,0,0,0,0,0
2608,166.65713,0,0,0,0,0,0,0,0,6.5681982,2.8293414,0,0,0,0,0,8.00739,79.52933,78.978629,0,0,0,0,0,0.17530472,3.9799106,0,0,0,0,0,0,0,0,0
2609,166.65646,0,0,0,0,0,0,0,0,6.5681721,2.8293301,0,0,0,0,0,8.0073581,79.529013,78.978315,0,0,0,0,0,0.17530402,3.9798948,0,0,0,0,0,0,0,0,0
2610,166.6558,0,0,0,0,0,0,0,0,6.568146,2.8293188,0,0,0,0,0,8.0073263,79.528697,78.978001,0,0,0,0,0,0.17530333,3.9798789,0,0,0,0,0,0,0,0,0
2611,166.65514,0,0,0,0,0,0,0,0,6.5681198,2.8293076,0,0,0,0,0,8.0072944,79.52838,78.977686,0,0,0,0,0,0.17530263,3.9798631,0,0,0,0,0,0,0,0,0
2612,166.65447,0,0,0,0,0,0,0,0,6.5680937,2.8292963,0,0,0,0,0,8.0072625,79.528064,78.977372,0,0,0,0,0,0.17530193,3.9798473,0,0,0,0,0,0,0,0,0
2613,166.65381,0,0,0,0,0,0,0,0,6.5680675,2.8292851,0,0,0,0,0,8.0072306,79.527747,78.977058,0,0,0,0,0,0.17530123,3.9798314,0,0,0,0,0,0,0,0,0
2614,166.65315,0,0,0,0,0,0,0,0,6.5680414,2.8292738,0,0,0,0,0,8.0071988,79.527431,78.976743,0,0,0,0,0,0.17530053,3.9798156,0,0,0,0,0,0,0,0,0
2615,166.65248,0,0,0,0,0,0,0,0,6.5680152,2.8292625,0,0,0,0,0,8.0071669,79.527114,78.976429,0,0,0,0,0,0.17529984,3.9797997,0,0,0,0,0,0,0,0,0
2616,166.65182,0,0,0,0,0,0,0,0,6.5679891,2.8292513,0,0,0,0,0,8.007135,79.526798,78.976115,0,0,0,0,0,0.17529914,3.9797839,0,0,0,0,0,0,0,0,0
2617,166.65116,0,0,0,0,0,0,0,0,6.567963,2.82924,0,0,0,0,0,8.0071032,79.526481,78.9758,0,0,0,0,0,0.17529844,3.9797681,0,0,0,0,0,0,0,0,0
2618,166.65049,0,0,0,0,0,0,0,0,6.5679368,2.8292287,0,0,0,0,0,8.0070713,79.526164,78.975486,0,0,0,0,0,0.17529774,3.9797522,0,0,0,0,0,0,0,0,0
2619,166.64983,0,0,0,0,0,0,0,0,6.5679107,2.8292175,0,0,0,0,0,8.0070394,79.525848,78.975172,0,0,0,0,0,0.17529705,3.9797364,0,0,0,0,0,0,0,0,0
2620,166.64917,0,0,0,0,0,0,0,0,6.5678845,2.8292062,0,0,0,0,0,8.0070075,79.525531,78.974857,0,0,0,0,0,0.17529635,3.9797205,0,0,0,0,0,0,0,0,0
2621,166.6485,0,0,0,0,0,0,0,0,6.5678584,2.829195,0,0,0,0,0,8.0069757,79.525215,78.974543,0,0,0,0,0,0.17529565,3.9797047,0,0,0,0,0,0,0,0,0
2622,166.64784,0,0,0,0,0,0,0,0,6.5678322,2.8291837,0,0,0,0,0,8.0069438,79.524898,78.974229,0,0,0,0,0,0.17529495,3.9796888,0,0,0,0,0,0,0,0,0
2623,166.64718,0,0,0,0,0,0,0,0,6.5678061,2.8291724,0,0,0,0,0,8.0069119,79.524582,78.973914,0,0,0,0,0,0.17529425,3.979673,0,0,0,0,0,0,0,0,0
2624,166.64651,0,0,0,0,0,0,0,0,6.56778,2.8291612,0,0,0,0,0,8.0068801,79.524265,78.9736,0,0,0,0,0,0.17529356,3.9796572,0,0,0,0,0,0,0,0,0
2625,166.64585,0,0,0,0,0,0,0,0,6.5677538,2.8291499,0,0,0,0,0,8.0068482,79.523949,78.973286,0,0,0,0,0,0.17529286,3.9796413,0,0,0,0,0,0,0,0,0
2626,166.62896,0,0,0,0,0,0,0,0,6.5670882,2.8288632,0,0,0,0,0,8.0060368,79.51589,78.965282,0,0,0,0,0,0.17527509,3.979238,0,0,0,0,0,0,0,0,0
2627,166.61208,0,0,0,0,0,0,0,0,6.5664227,2.8285765,0,0,0,0,0,8.0052254,79.507831,78.957279,0,0,0,0,0,0.17525733,3.9788347,0,0,0,0,0,0,0,0,0
2628,166.59519,0,0,0,0,0,0,0,0,6.5657571,2.8282898,0,0,0,0,0,8.004414,79.499772,78.949276,0,0,0,0,0,0.17523957,3.9784314,0,0,0,0,0,0,0,0,0
2629,166.5783,0,0,0,0,0,0,0,0,6.5650915,2.8280031,0,0,0,0,0,8.0036026,79.491713,78.941273,0,0,0,0,0,0.1752218,3.9780281,0,0,0,0,0,0,0,0,0
2630,166.56141,0,0,0,0,0,0,0,0,6.564426,2.8277164,0,0,0,0,0,8.0027912,79.483654,78.93327,0,0,0,0,0,0.17520404,3.9776249,0,0,0,0,0,0,0,0,0
2631,166.54452,0,0,0,0,0,0,0,0,6.5637604,2.8274297,0,0,0,0,0,8.0019797,79.475595,78.925267,0,0,0,0,0,0.17518627,3.9772216,0,0,0,0,0,0,0,0,0
2632,166.52764,0,0,0,0,0,0,0,0,6.5630948,2.827143,0,0,0,0,0,8.0011683,79.467536,78.917264,0,0,0,0,0,0.17516851,3.9768183,0,0,0,0,0,0,0,0,0
2633,166.51075,0,0,0,0,0,0,0,0,6.5624292,2.8268563,0,0,0,0,0,8.0003569,79.459477,78.909261,0,0,0,0,0,0.17515075,3.976415,0,0,0,0,0,0,0,0,0
2634,166.49386,0,0,0,0,0,0,0,0,6.5617637,2.8265696,0,0,0,0,0,7.9995455,79.451419,78.901258,0,0,0,0,0,0.17513298,3.9760117,0,0,0,0,0,0,0,0,0
2635,166.47697,0,0,0,0,0,0,0,0,6.5610981,2.8262829,0,0,0,0,0,7.9987341,79.44336,78.893255,0,0,0,0,0,0.17511522,3.9756084,0,0,0,0,0,0,0,0,0
2636,166.46009,0,0,0,0,0,0,0,0,6.5604325,2.8259962,0,0,0,0,0,7.9979227,79.435301,78.885251,0,0,0,0,0,0.17509745,3.9752051,0,0,0,0,0,0,0,0,0
2637,166.4432,0,0,0,0,0,0,0,0,6.559767,2.8257095,0,0,0,0,0,7.9971113,79.427242,78.877248,0,0,0,0,0,0.17507969,3.9748018,0,0,0,0,0,0,0,0,0
2638,166.42631,0,0,0,0,0,0,0,0,6.5591014,2.8254228,0,0,0,0,0,7.9962999,79.419183,78.869245,0,0,0,0,0,0.17506193,3.9743985,0,0,0,0,0,0,0,0,0
2639,166.40942,0,0,0,0,0,0,0,0,6.5584358,2.8251361,0,0,0,0,0,7.9954885,79.411124,78.861242,0,0,0,0,0,0.17504416,3.9739952,0,0,0,0,0,0,0,0,0
2640,166.39253,0,0,0,0,0,0,0,0,6.5577702,2.8248494,0,0,0,0,0,7.9946771,79.403065,78.853239,0,0,0,0,0,0.1750264,3.9735919,0,0,0,0,0,0,0,0,0
2641,166.37565,0,0,0,0,0,0,0,0,6.5571047,2.8245627,0,0,0,0,0,7.9938657,79.395006,78.845236,0,0,0,0,0,0.17500863,3.9731886,0,0,0,0,0,0,0,0,0
2642,166.35876,0,0,0,0,0,0,0,0,6.5564391,2.8242759,0,0,0,0,0,7.9930542,79.386947,78.837233,0,0,0,0,0,0.17499087,3.9727853,0,0,0,0,0,0,0,0,0
2643,166.34187,0,0,0,0,0,0,0,0,6.5557735,2.8239892,0,0,0,0,0,7.9922428,79.378888,78.82923,0,0,0,0,0,0.17497311,3.972382,0,0,0,0,0,0,0,0,0
2644,166.32498,0,0,0,0,0,0,0,0,6.5551079,2.8237025,0,0,0,0,0,7.9914314,79.37083,78.821227,0,0,0,0,0,0.17495534,3.9719787,0,0,0,0,0,0,0,0,0
2645,166.3081,0,0,0,0,0,0,0,0,6.5544424,2.8234158,0,0,0,0,0,7.99062,79.362771,78.813224,0,0,0,0,0,0.17493758,3.9715754,0,0,0,0,0,0,0,0,0
2646,166.29121,0,0,0,0,0,0,0,0,6.5537768,2.8231291,0,0,0,0,0,7.9898086,79.354712,78.80522,0,0,0,0,0,0.17491981,3.9711721,0,0,0,0,0,0,0,0,0
2647,166.27432,0,0,0,0,0,0,0,0,6.5531112,2.8228424,0,0,0,0,0,7.9889972,79.346653,78.797217,0,0,0,0,0,0.17490205,3.9707689,0,0,0,0,0,0,0,0,0
2648,166.25743,0,0,0,0,0,0,0,0,6.5524457,2.8225557,0,0,0,0,0,7.9881858,79.338594,78.789214,0,0,0,0,0,0.17488429,3.9703656,0,0,0,0,0,0,0,0,0
2649,166.24054,0,0,0,0,0,0,0,0,6.5517801,2.822269,0,0,0,0,0,7.9873744,79.330535,78.781211,0,0,0,0,0,0.17486652,3.9699623,0,0,0,0,0,0,0,0,0
2650,166.22366,0,0,0,0,0,0,0,0,6.5511145,2.8219823,0,0,0,0,0,7.986563,79.322476,78.773208,0,0,0,0,0,0.17484876,3.969559,0,0,0,0,0,0,0,0,0
2651,166.20677,0,0,0,0,0,0,0,0,6.5504489,2.8216956,0,0,0,0,0,7.9857516,79.314417,78.765205,0,0,0,0,0,0.17483099,3.9691557,0,0,0,0,0,0,0,0,0
2652,166.18988,0,0,0,0,0,0,0,0,6.5497834,2.8214089,0,0,0,0,0,7.9849402,79.306358,78.757202,0,0,0,0,0,0.17481323,3.9687524,0,0,0,0,0,0,0,0,0
2653,166.17299,0,0,0,0,0,0,0,0,6.5491178,2.8211222,0,0,0,0,0,7.9841288,79.298299,78.749199,0,0,0,0,0,0.17479547,3.9683491,0,0,0,0,0,0,0,0,0
2654,166.15611,0,0,0,0,0,0,0,0,6.5484522,2.8208355,0,0,0,0,0,7.9833173,79.29024,78.741196,0,0,0,0,0,0.1747777,3.9679458,0,0,0,0,0,0,0,0,0
2655,166.13922,0,0,0,0,0,0,0,0,6.5477867,2.8205488,0,0,0,0,0,7.9825059,79.282182,78.733193,0,0,0,0,0,0.17475994,3.9675425,0,0,0,0,0,0,0,0,0
2656,166.12233,0,0,0,0,0,0,0,0,6.5471211,2.8202621,0,0,0,0,0,7.9816945,79.274123,78.725189,0,0,0,0,0,0.17474217,3.9671392,0,0,0,0,0,0,0,0,0
2657,166.10544,0,0,0,0,0,0,0,0,6.5464555,2.8199754,0,0,0,0,0,7.9808831,79.266064,78.717186,0,0,0,0,0,0.17472441,3.9667359,0,0,0,0,0,0,0,0,0
2658,166.08855,0,0,0,0,0,0,0,0,6.5457899,2.8196887,0,0,0,0,0,7.9800717,79.258005,78.709183,0,0,0,0,0,0.17470664,3.9663326,0,0,0,0,0,0,0,0,0
2659,166.07167,0,0,0,0,0,0,0,0,6.5451244,2.819402,0,0,0,0,0,7.9792603,79.249946,78.70118,0,0,0,0,0,0.17468888,3.9659293,0,0,0,0,0,0,0,0,0
2660,166.05478,0,0,0,0,0,0,0,0,6.5444588,2.8191153,0,0,0,0,0,7.9784489,79.241887,78.693177,0,0,0,0,0,0.17467112,3.965526,0,0,0,0,0,0,0,0,0
2661,166.03789,0,0,0,0,0,0,0,0,6.5437932,2.8188286,0,0,0,0,0,7.9776375,79.233828,78.685174,0,0,0,0,0,0.17465335,3.9651227,0,0,0,0,0,0,0,0,0
2662,166.021,0,0,0,0,0,0,0,0,6.5431277,2.8185419,0,0,0,0,0,7.9768261,79.225769,78.677171,0,0,0,0,0,0.17463559,3.9647194,0,0,0,0,0,0,0,0,0
2663,166.00412,0,0,0,0,0,0,0,0,6.5424621,2.8182552,0,0,0,0,0,7.9760147,79.21771,78.669168,0,0,0,0,0,0.17461782,3.9643161,0,0,0,0,0,0,0,0,0
2664,165.98723,0,0,0,0,0,0,0,0,6.5417965,2.8179685,0,0,0,0,0,7.9752033,79.209651,78.661165,0,0,0,0,0,0.17460006,3.9639129,0,0,0,0,0,0,0,0,0
2665,165.97034,0,0,0,0,0,0,0,0,6.5411309,2.8176818,0,0,0,0,0,7.9743919,79.201593,78.653162,0,0,0,0,0,0.1745823,3.9635096,0,0,0,0,0,0,0,0,0
2666,165.95345,0,0,0,0,0,0,0,0,6.5404654,2.8173951,0,0,0,0,0,7.9735804,79.193534,78.645158,0,0,0,0,0,0.17456453,3.9631063,0,0,0,0,0,0,0,0,0
2667,165.93656,0,0,0,0,0,0,0,0,6.5397998,2.8171083,0,0,0,0,0,7.972769,79.185475,78.637155,0,0,0,0,0,0.17454677,3.962703,0,0,0,0,0,0,0,0,0
2668,165.91968,0,0,0,0,0,0,0,0,6.5391342,2.8168216,0,0,0,0,0,7.9719576,79.177416,78.629152,0,0,0,0,0,0.174529,3.9622997,0,0,0,0,0,0,0,0,0
2669,165.90279,0,0,0,0,0,0,0,0,6.5384687,2.8165349,0,0,0,0,0,7.9711462,79.169357,78.621149,0,0,0,0,0,0.17451124,3.9618964,0,0,0,0,0,0,0,0,0
2670,165.8859,0,0,0,0,0,0,0,0,6.5378031,2.8162482,0,0,0,0,0,7.9703348,79.161298,78.613146,0,0,0,0,0,0.17449348,3.9614931,0,0,0,0,0,0,0,0,0
2671,165.86901,0,0,0,0,0,0,0,0,6.5371375,2.8159615,0,0,0,0,0,7.9695234,79.153239,78.605143,0,0,0,0,0,0.17447571,3.9610898,0,0,0,0,0,0,0,0,0
2672,165.85213,0,0,0,0,0,0,0,0,6.5364719,2.8156748,0,0,0,0,0,7.968712,79.14518,78.59714,0,0,0,0,0,0.17445795,3.9606865,0,0,0,0,0,0,0,0,0
2673,165.83524,0,0,0,0,0,0,0,0,6.5358064,2.8153881,0,0,0,0,0,7.9679006,79.137121,78.589137,0,0,0,0,0,0.17444018,3.9602832,0,0,0,0,0,0,0,0,0
2674,165.81835,0,0,0,0,0,0,0,0,6.5351408,2.8151014,0,0,0,0,0,7.9670892,79.129062,78.581134,0,0,0,0,0,0.17442242,3.9598799,0,0,0,0,0,0,0,0,0
2675,165.80146,0,0,0,0,0,0,0,0,6.5344752,2.8148147,0,0,0,0,0,7.9662778,79.121004,78.573131,0,0,0,0,0,0.17440466,3.9594766,0,0,0,0,0,0,0,0,0
2676,165.78457,0,0,0,0,0,0,0,0,6.5338097,2.814528,0,0,0,0,0,7.9654664,79.112945,78.565127,0,0,0,0,0,0.17438689,3.9590733,0,0,0,0,0,0,0,0,0
2677,165.76769,0,0,0,0,0,0,0,0,6.5331441,2.8142413,0,0,0,0,0,7.9646549,79.104886,78.557124,0,0,0,0,0,0.17436913,3.95867,0,0,0,0,0,0,0,0,0
2678,165.7508,0,0,0,0,0,0,0,0,6.5324785,2.8139546,0,0,0,0,0,7.9638435,79.096827,78.549121,0,0,0,0,0,0.17435136,3.9582667,0,0,0,0,0,0,0,0,0
2679,165.73391,0,0,0,0,0,0,0,0,6.5318129,2.8136679,0,0,0,0,0,7.9630321,79.088768,78.541118,0,0,0,0,0,0.1743336,3.9578634,0,0,0,0,0,0,0,0,0
2680,165.71702,0,0,0,0,0,0,0,0,6.5311474,2.8133812,0,0,0,0,0,7.9622207,79.080709,78.533115,0,0,0,0,0,0.17431584,3.9574601,0,0,0,0,0,0,0,0,0
2681,165.70014,0,0,0,0,0,0,0,0,6.5304818,2.8130945,0,0,0,0,0,7.9614093,79.07265,78.525112,0,0,0,0,0,0.17429807,3.9570569,0,0,0,0,0,0,0,0,0
2682,165.68325,0,0,0,0,0,0,0,0,6.5298162,2.8128078,0,0,0,0,0,7.9605979,79.064591,78.517109,0,0,0,0,0,0.17428031,3.9566536,0,0,0,0,0,0,0,0,0
2683,165.66636,0,0,0,0,0,0,0,0,6.5291507,2.8125211,0,0,0,0,0,7.9597865,79.056532,78.509106,0,0,0,0,0,0.17426254,3.9562503,0,0,0,0,0,0,0,0,0
2684,165.64947,0,0,0,0,0,0,0,0,6.5284851,2.8122344,0,0,0,0,0,7.9589751,79.048473,78.501103,0,0,0,0,0,0.17424478,3.955847,0,0,0,0,0,0,0,0,0
