Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa)
2712,277.82981,0,0,0,0,0,0,35.665535,46.54636,6.9862396,0,0,0,21.527211,277.82981,60.925576,5.5188092,0,0,0,0,28.448196,64.284025,12.490457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,277.84248,0,0,0,0,0,0,35.667162,46.548483,6.9865582,0,0,0,21.528193,277.84248,60.928355,5.5190608,0,0,0,0,28.449493,64.286956,12.491027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,277.85515,0,0,0,0,0,0,35.668788,46.550606,6.9868769,0,0,0,21.529175,277.85515,60.931134,5.5193125,0,0,0,0,28.450791,64.289888,12.491596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,277.86782,0,0,0,0,0,0,35.670415,46.552728,6.9871955,0,0,0,21.530157,277.86782,60.933912,5.5195642,0,0,0,0,28.452088,64.29282,12.492166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,277.88049,0,0,0,0,0,0,35.672042,46.554851,6.9875141,0,0,0,21.531138,277.88049,60.936691,5.5198159,0,0,0,0,28.453385,64.295751,12.492736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,277.89316,0,0,0,0,0,0,35.673668,46.556974,6.9878327,0,0,0,21.53212,277.89316,60.939469,5.5200676,0,0,0,0,28.454683,64.298683,12.493305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,277.90583,0,0,0,0,0,0,35.675295,46.559097,6.9881513,0,0,0,21.533102,277.90583,60.942248,5.5203193,0,0,0,0,28.45598,64.301615,12.493875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,277.9185,0,0,0,0,0,0,35.676921,46.561219,6.9884699,0,0,0,21.534084,277.9185,60.945026,5.520571,0,0,0,0,28.457278,64.304546,12.494445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,277.93117,0,0,0,0,0,0,35.678548,46.563342,6.9887885,0,0,0,21.535066,277.93117,60.947805,5.5208227,0,0,0,0,28.458575,64.307478,12.495014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,277.94384,0,0,0,0,0,0,35.680174,46.565465,6.9891071,0,0,0,21.536047,277.94384,60.950583,5.5210743,0,0,0,0,28.459872,64.31041,12.495584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,277.95651,0,0,0,0,0,0,35.681801,46.567588,6.9894257,0,0,0,21.537029,277.95651,60.953362,5.521326,0,0,0,0,28.46117,64.313342,12.496153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,277.96918,0,0,0,0,0,0,35.683427,46.56971,6.9897443,0,0,0,21.538011,277.96918,60.95614,5.5215777,0,0,0,0,28.462467,64.316273,12.496723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,277.98185,0,0,0,0,0,0,35.685054,46.571833,6.990063,0,0,0,21.538993,277.98185,60.958919,5.5218294,0,0,0,0,28.463765,64.319205,12.497293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,277.99452,0,0,0,0,0,0,35.68668,46.573956,6.9903816,0,0,0,21.539974,277.99452,60.961697,5.5220811,0,0,0,0,28.465062,64.322137,12.497862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,278.00719,0,0,0,0,0,0,35.688307,46.576079,6.9907002,0,0,0,21.540956,278.00719,60.964476,5.5223328,0,0,0,0,28.466359,64.325068,12.498432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,278.01986,0,0,0,0,0,0,35.689934,46.578201,6.9910188,0,0,0,21.541938,278.01986,60.967255,5.5225845,0,0,0,0,28.467657,64.328,12.499002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,278.03254,0,0,0,0,0,0,35.69156,46.580324,6.9913374,0,0,0,21.54292,278.03254,60.970033,5.5228362,0,0,0,0,28.468954,64.330932,12.499571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,278.04521,0,0,0,0,0,0,35.693187,46.582447,6.991656,0,0,0,21.543901,278.04521,60.972812,5.5230878,0,0,0,0,28.470252,64.333863,12.500141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,278.05788,0,0,0,0,0,0,35.694813,46.58457,6.9919746,0,0,0,21.544883,278.05788,60.97559,5.5233395,0,0,0,0,28.471549,64.336795,12.500711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,278.07055,0,0,0,0,0,0,35.69644,46.586693,6.9922932,0,0,0,21.545865,278.07055,60.978369,5.5235912,0,0,0,0,28.472846,64.339727,12.50128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,278.08322,0,0,0,0,0,0,35.698066,46.588815,6.9926118,0,0,0,21.546847,278.08322,60.981147,5.5238429,0,0,0,0,28.474144,64.342659,12.50185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,278.09589,0,0,0,0,0,0,35.699693,46.590938,6.9929305,0,0,0,21.547828,278.09589,60.983926,5.5240946,0,0,0,0,28.475441,64.34559,12.502419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,278.10856,0,0,0,0,0,0,35.701319,46.593061,6.9932491,0,0,0,21.54881,278.10856,60.986704,5.5243463,0,0,0,0,28.476739,64.348522,12.502989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,278.12123,0,0,0,0,0,0,35.702946,46.595184,6.9935677,0,0,0,21.549792,278.12123,60.989483,5.524598,0,0,0,0,28.478036,64.351454,12.503559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,278.1339,0,0,0,0,0,0,35.704572,46.597306,6.9938863,0,0,0,21.550774,278.1339,60.992261,5.5248497,0,0,0,0,28.479333,64.354385,12.504128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,278.14657,0,0,0,0,0,0,35.706199,46.599429,6.9942049,0,0,0,21.551755,278.14657,60.99504,5.5251013,0,0,0,0,28.480631,64.357317,12.504698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,278.15924,0,0,0,0,0,0,35.707825,46.601552,6.9945235,0,0,0,21.552737,278.15924,60.997818,5.525353,0,0,0,0,28.481928,64.360249,12.505268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,278.17191,0,0,0,0,0,0,35.709452,46.603675,6.9948421,0,0,0,21.553719,278.17191,61.000597,5.5256047,0,0,0,0,28.483226,64.363181,12.505837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,278.18458,0,0,0,0,0,0,35.711079,46.605797,6.9951607,0,0,0,21.554701,278.18458,61.003376,5.5258564,0,0,0,0,28.484523,64.366112,12.506407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,278.19725,0,0,0,0,0,0,35.712705,46.60792,6.9954793,0,0,0,21.555682,278.19725,61.006154,5.5261081,0,0,0,0,28.48582,64.369044,12.506976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,278.20992,0,0,0,0,0,0,35.714332,46.610043,6.995798,0,0,0,21.556664,278.20992,61.008933,5.5263598,0,0,0,0,28.487118,64.371976,12.507546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,278.22259,0,0,0,0,0,0,35.715958,46.612166,6.9961166,0,0,0,21.557646,278.22259,61.011711,5.5266115,0,0,0,0,28.488415,64.374907,12.508116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,278.23526,0,0,0,0,0,0,35.717585,46.614289,6.9964352,0,0,0,21.558628,278.23526,61.01449,5.5268632,0,0,0,0,28.489712,64.377839,12.508685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,278.24793,0,0,0,0,0,0,35.719211,46.616411,6.9967538,0,0,0,21.559609,278.24793,61.017268,5.5271148,0,0,0,0,28.49101,64.380771,12.509255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,278.26061,0,0,0,0,0,0,35.720838,46.618534,6.9970724,0,0,0,21.560591,278.26061,61.020047,5.5273665,0,0,0,0,28.492307,64.383702,12.509825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,278.27328,0,0,0,0,0,0,35.722464,46.620657,6.997391,0,0,0,21.561573,278.27328,61.022825,5.5276182,0,0,0,0,28.493605,64.386634,12.510394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,278.28595,0,0,0,0,0,0,35.724091,46.62278,6.9977096,0,0,0,21.562555,278.28595,61.025604,5.5278699,0,0,0,0,28.494902,64.389566,12.510964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,278.29862,0,0,0,0,0,0,35.725717,46.624902,6.9980282,0,0,0,21.563536,278.29862,61.028382,5.5281216,0,0,0,0,28.496199,64.392498,12.511534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,278.31129,0,0,0,0,0,0,35.727344,46.627025,6.9983468,0,0,0,21.564518,278.31129,61.031161,5.5283733,0,0,0,0,28.497497,64.395429,12.512103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,278.32396,0,0,0,0,0,0,35.728971,46.629148,6.9986654,0,0,0,21.5655,278.32396,61.033939,5.528625,0,0,0,0,28.498794,64.398361,12.512673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,278.33663,0,0,0,0,0,0,35.730597,46.631271,6.9989841,0,0,0,21.566482,278.33663,61.036718,5.5288767,0,0,0,0,28.500092,64.401293,12.513242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,278.3493,0,0,0,0,0,0,35.732224,46.633393,6.9993027,0,0,0,21.567464,278.3493,61.039497,5.5291283,0,0,0,0,28.501389,64.404224,12.513812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,278.36197,0,0,0,0,0,0,35.73385,46.635516,6.9996213,0,0,0,21.568445,278.36197,61.042275,5.52938,0,0,0,0,28.502686,64.407156,12.514382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,278.37464,0,0,0,0,0,0,35.735477,46.637639,6.9999399,0,0,0,21.569427,278.37464,61.045054,5.5296317,0,0,0,0,28.503984,64.410088,12.514951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,278.38731,0,0,0,0,0,0,35.737103,46.639762,7.0002585,0,0,0,21.570409,278.38731,61.047832,5.5298834,0,0,0,0,28.505281,64.413019,12.515521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,278.39998,0,0,0,0,0,0,35.73873,46.641885,7.0005771,0,0,0,21.571391,278.39998,61.050611,5.5301351,0,0,0,0,28.506579,64.415951,12.516091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,278.41265,0,0,0,0,0,0,35.740356,46.644007,7.0008957,0,0,0,21.572372,278.41265,61.053389,5.5303868,0,0,0,0,28.507876,64.418883,12.51666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,278.42532,0,0,0,0,0,0,35.741983,46.64613,7.0012143,0,0,0,21.573354,278.42532,61.056168,5.5306385,0,0,0,0,28.509173,64.421815,12.51723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,278.43799,0,0,0,0,0,0,35.743609,46.648253,7.0015329,0,0,0,21.574336,278.43799,61.058946,5.5308902,0,0,0,0,28.510471,64.424746,12.517799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,278.45066,0,0,0,0,0,0,35.745236,46.650376,7.0018516,0,0,0,21.575318,278.45066,61.061725,5.5311419,0,0,0,0,28.511768,64.427678,12.518369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,278.46333,0,0,0,0,0,0,35.746863,46.652498,7.0021702,0,0,0,21.576299,278.46333,61.064503,5.5313935,0,0,0,0,28.513066,64.43061,12.518939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,278.476,0,0,0,0,0,0,35.748489,46.654621,7.0024888,0,0,0,21.577281,278.476,61.067282,5.5316452,0,0,0,0,28.514363,64.433541,12.519508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,278.48868,0,0,0,0,0,0,35.750116,46.656744,7.0028074,0,0,0,21.578263,278.48868,61.07006,5.5318969,0,0,0,0,28.51566,64.436473,12.520078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,278.50135,0,0,0,0,0,0,35.751742,46.658867,7.003126,0,0,0,21.579245,278.50135,61.072839,5.5321486,0,0,0,0,28.516958,64.439405,12.520648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,278.51402,0,0,0,0,0,0,35.753369,46.660989,7.0034446,0,0,0,21.580226,278.51402,61.075618,5.5324003,0,0,0,0,28.518255,64.442336,12.521217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,278.48868,0,0,0,0,0,0,35.750116,46.656744,7.0028074,0,0,0,21.578263,278.48868,61.070061,5.5318969,0,0,0,0,28.51566,64.436473,12.520078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,278.46334,0,0,0,0,0,0,35.746863,46.652499,7.0021702,0,0,0,21.576299,278.46334,61.064504,5.5313936,0,0,0,0,28.513066,64.43061,12.518939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,278.43799,0,0,0,0,0,0,35.74361,46.648253,7.001533,0,0,0,21.574336,278.43799,61.058947,5.5308902,0,0,0,0,28.510471,64.424747,12.5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,278.41265,0,0,0,0,0,0,35.740356,46.644007,7.0008958,0,0,0,21.572372,278.41265,61.053389,5.5303868,0,0,0,0,28.507876,64.418883,12.51666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,278.38731,0,0,0,0,0,0,35.737103,46.639762,7.0002585,0,0,0,21.570409,278.38731,61.047832,5.5298834,0,0,0,0,28.505281,64.41302,12.515521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,278.36197,0,0,0,0,0,0,35.73385,46.635516,6.9996213,0,0,0,21.568445,278.36197,61.042275,5.5293801,0,0,0,0,28.502687,64.407156,12.514382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,278.33663,0,0,0,0,0,0,35.730597,46.631271,6.9989841,0,0,0,21.566482,278.33663,61.036718,5.5288767,0,0,0,0,28.500092,64.401293,12.513242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,278.31129,0,0,0,0,0,0,35.727344,46.627025,6.9983469,0,0,0,21.564518,278.31129,61.031161,5.5283733,0,0,0,0,28.497497,64.39543,12.512103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,278.28595,0,0,0,0,0,0,35.724091,46.62278,6.9977096,0,0,0,21.562555,278.28595,61.025604,5.5278699,0,0,0,0,28.494902,64.389566,12.510964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,278.26061,0,0,0,0,0,0,35.720838,46.618534,6.9970724,0,0,0,21.560591,278.26061,61.020047,5.5273666,0,0,0,0,28.492307,64.383703,12.509825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,278.23527,0,0,0,0,0,0,35.717585,46.614289,6.9964352,0,0,0,21.558628,278.23527,61.01449,5.5268632,0,0,0,0,28.489713,64.377839,12.508685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,278.20992,0,0,0,0,0,0,35.714332,46.610043,6.995798,0,0,0,21.556664,278.20992,61.008933,5.5263598,0,0,0,0,28.487118,64.371976,12.507546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,278.18458,0,0,0,0,0,0,35.711079,46.605798,6.9951608,0,0,0,21.554701,278.18458,61.003376,5.5258564,0,0,0,0,28.484523,64.366112,12.506407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,278.15924,0,0,0,0,0,0,35.707826,46.601552,6.9945235,0,0,0,21.552737,278.15924,60.997819,5.5253531,0,0,0,0,28.481928,64.360249,12.505268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,278.1339,0,0,0,0,0,0,35.704573,46.597307,6.9938863,0,0,0,21.550774,278.1339,60.992262,5.5248497,0,0,0,0,28.479333,64.354386,12.504128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,278.10856,0,0,0,0,0,0,35.701319,46.593061,6.9932491,0,0,0,21.54881,278.10856,60.986705,5.5243463,0,0,0,0,28.476739,64.348522,12.502989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,278.08322,0,0,0,0,0,0,35.698066,46.588816,6.9926119,0,0,0,21.546847,278.08322,60.981147,5.5238429,0,0,0,0,28.474144,64.342659,12.50185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,278.05788,0,0,0,0,0,0,35.694813,46.58457,6.9919747,0,0,0,21.544883,278.05788,60.97559,5.5233396,0,0,0,0,28.471549,64.336795,12.500711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,278.03254,0,0,0,0,0,0,35.69156,46.580324,6.9913374,0,0,0,21.54292,278.03254,60.970033,5.5228362,0,0,0,0,28.468954,64.330932,12.499571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,278.0072,0,0,0,0,0,0,35.688307,46.576079,6.9907002,0,0,0,21.540956,278.0072,60.964476,5.5223328,0,0,0,0,28.46636,64.325069,12.498432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,277.98185,0,0,0,0,0,0,35.685054,46.571833,6.990063,0,0,0,21.538993,277.98185,60.958919,5.5218294,0,0,0,0,28.463765,64.319205,12.497293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,277.95651,0,0,0,0,0,0,35.681801,46.567588,6.9894258,0,0,0,21.537029,277.95651,60.953362,5.5213261,0,0,0,0,28.46117,64.313342,12.496153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,277.93117,0,0,0,0,0,0,35.678548,46.563342,6.9887885,0,0,0,21.535066,277.93117,60.947805,5.5208227,0,0,0,0,28.458575,64.307478,12.495014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,277.90583,0,0,0,0,0,0,35.675295,46.559097,6.9881513,0,0,0,21.533102,277.90583,60.942248,5.5203193,0,0,0,0,28.45598,64.301615,12.493875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,277.88049,0,0,0,0,0,0,35.672042,46.554851,6.9875141,0,0,0,21.531139,277.88049,60.936691,5.5198159,0,0,0,0,28.453386,64.295752,12.492736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,277.85515,0,0,0,0,0,0,35.668789,46.550606,6.9868769,0,0,0,21.529175,277.85515,60.931134,5.5193126,0,0,0,0,28.450791,64.289888,12.491596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,277.82981,0,0,0,0,0,0,35.665536,46.54636,6.9862397,0,0,0,21.527212,277.82981,60.925577,5.5188092,0,0,0,0,28.448196,64.284025,12.490457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,277.80447,0,0,0,0,0,0,35.662282,46.542115,6.9856024,0,0,0,21.525248,277.80447,60.92002,5.5183058,0,0,0,0,28.445601,64.278161,12.489318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,277.77913,0,0,0,0,0,0,35.659029,46.537869,6.9849652,0,0,0,21.523285,277.77913,60.914463,5.5178024,0,0,0,0,28.443006,64.272298,12.488179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,277.75378,0,0,0,0,0,0,35.655776,46.533624,6.984328,0,0,0,21.521321,277.75378,60.908906,5.5172991,0,0,0,0,28.440412,64.266435,12.487039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,277.72844,0,0,0,0,0,0,35.652523,46.529378,6.9836908,0,0,0,21.519357,277.72844,60.903348,5.5167957,0,0,0,0,28.437817,64.260571,12.4859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,277.7031,0,0,0,0,0,0,35.64927,46.525133,6.9830536,0,0,0,21.517394,277.7031,60.897791,5.5162923,0,0,0,0,28.435222,64.254708,12.484761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,277.67776,0,0,0,0,0,0,35.646017,46.520887,6.9824163,0,0,0,21.51543,277.67776,60.892234,5.5157889,0,0,0,0,28.432627,64.248844,12.483622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,277.65242,0,0,0,0,0,0,35.642764,46.516641,6.9817791,0,0,0,21.513467,277.65242,60.886677,5.5152855,0,0,0,0,28.430033,64.242981,12.482482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,277.62708,0,0,0,0,0,0,35.639511,46.512396,6.9811419,0,0,0,21.511503,277.62708,60.88112,5.5147822,0,0,0,0,28.427438,64.237118,12.481343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,277.60174,0,0,0,0,0,0,35.636258,46.50815,6.9805047,0,0,0,21.50954,277.60174,60.875563,5.5142788,0,0,0,0,28.424843,64.231254,12.480204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,277.5764,0,0,0,0,0,0,35.633005,46.503905,6.9798675,0,0,0,21.507576,277.5764,60.870006,5.5137754,0,0,0,0,28.422248,64.225391,12.479065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,277.55106,0,0,0,0,0,0,35.629752,46.499659,6.9792302,0,0,0,21.505613,277.55106,60.864449,5.513272,0,0,0,0,28.419653,64.219527,12.477925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,277.52571,0,0,0,0,0,0,35.626499,46.495414,6.978593,0,0,0,21.503649,277.52571,60.858892,5.5127687,0,0,0,0,28.417059,64.213664,12.476786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,277.50037,0,0,0,0,0,0,35.623245,46.491168,6.9779558,0,0,0,21.501686,277.50037,60.853335,5.5122653,0,0,0,0,28.414464,64.207801,12.475647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,277.47503,0,0,0,0,0,0,35.619992,46.486923,6.9773186,0,0,0,21.499722,277.47503,60.847778,5.5117619,0,0,0,0,28.411869,64.201937,12.474507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,277.44969,0,0,0,0,0,0,35.616739,46.482677,6.9766813,0,0,0,21.497759,277.44969,60.842221,5.5112585,0,0,0,0,28.409274,64.196074,12.473368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,277.42435,0,0,0,0,0,0,35.613486,46.478432,6.9760441,0,0,0,21.495795,277.42435,60.836664,5.5107552,0,0,0,0,28.406679,64.19021,12.472229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,277.39901,0,0,0,0,0,0,35.610233,46.474186,6.9754069,0,0,0,21.493832,277.39901,60.831106,5.5102518,0,0,0,0,28.404085,64.184347,12.47109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,277.37367,0,0,0,0,0,0,35.60698,46.469941,6.9747697,0,0,0,21.491868,277.37367,60.825549,5.5097484,0,0,0,0,28.40149,64.178484,12.46995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,277.34833,0,0,0,0,0,0,35.603727,46.465695,6.9741325,0,0,0,21.489905,277.34833,60.819992,5.509245,0,0,0,0,28.398895,64.17262,12.468811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,277.32299,0,0,0,0,0,0,35.600474,46.461449,6.9734952,0,0,0,21.487941,277.32299,60.814435,5.5087417,0,0,0,0,28.3963,64.166757,12.467672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,277.29764,0,0,0,0,0,0,35.597221,46.457204,6.972858,0,0,0,21.485978,277.29764,60.808878,5.5082383,0,0,0,0,28.393706,64.160893,12.466533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,277.2723,0,0,0,0,0,0,35.593968,46.452958,6.9722208,0,0,0,21.484014,277.2723,60.803321,5.5077349,0,0,0,0,28.391111,64.15503,12.465393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,277.24696,0,0,0,0,0,0,35.590715,46.448713,6.9715836,0,0,0,21.482051,277.24696,60.797764,5.5072315,0,0,0,0,28.388516,64.149167,12.464254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,277.22162,0,0,0,0,0,0,35.587461,46.444467,6.9709464,0,0,0,21.480087,277.22162,60.792207,5.5067282,0,0,0,0,28.385921,64.143303,12.463115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,277.19628,0,0,0,0,0,0,35.584208,46.440222,6.9703091,0,0,0,21.478124,277.19628,60.78665,5.5062248,0,0,0,0,28.383326,64.13744,12.461976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,277.17094,0,0,0,0,0,0,35.580955,46.435976,6.9696719,0,0,0,21.47616,277.17094,60.781093,5.5057214,0,0,0,0,28.380732,64.131576,12.460836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,277.1456,0,0,0,0,0,0,35.577702,46.431731,6.9690347,0,0,0,21.474197,277.1456,60.775536,5.505218,0,0,0,0,28.378137,64.125713,12.459697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,277.12026,0,0,0,0,0,0,35.574449,46.427485,6.9683975,0,0,0,21.472233,277.12026,60.769979,5.5047147,0,0,0,0,28.375542,64.11985,12.458558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,277.09492,0,0,0,0,0,0,35.571196,46.42324,6.9677603,0,0,0,21.47027,277.09492,60.764422,5.5042113,0,0,0,0,28.372947,64.113986,12.457418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,277.06957,0,0,0,0,0,0,35.567943,46.418994,6.967123,0,0,0,21.468306,277.06957,60.758864,5.5037079,0,0,0,0,28.370352,64.108123,12.456279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
