Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa)
3826,276.39569,0,0,0,0,0,0,0,0,38.284793,45.549794,0,0,0,0,0,0,60.173016,256.18666,177.47536,10.741541,0,0,0,0,33.107986,75.635861,44.524262,0,0,0,0,0,0,0,0,0,0
3827,276.38594,0,0,0,0,0,0,0,0,38.283442,45.548187,0,0,0,0,0,0,60.170893,256.17762,177.4691,10.741162,0,0,0,0,33.106818,75.633192,44.522691,0,0,0,0,0,0,0,0,0,0
3828,276.37619,0,0,0,0,0,0,0,0,38.282091,45.546579,0,0,0,0,0,0,60.16877,256.16858,177.46284,10.740783,0,0,0,0,33.10565,75.630523,44.52112,0,0,0,0,0,0,0,0,0,0
3829,276.35192,0,0,0,0,0,0,0,0,38.27873,45.54258,0,0,0,0,0,0,60.163486,256.14609,177.44726,10.73984,0,0,0,0,33.102743,75.623882,44.51721,0,0,0,0,0,0,0,0,0,0
3830,276.32765,0,0,0,0,0,0,0,0,38.275368,45.53858,0,0,0,0,0,0,60.158202,256.12359,177.43167,10.738897,0,0,0,0,33.099836,75.61724,44.5133,0,0,0,0,0,0,0,0,0,0
3831,276.30338,0,0,0,0,0,0,0,0,38.272006,45.53458,0,0,0,0,0,0,60.152919,256.1011,177.41609,10.737953,0,0,0,0,33.096928,75.610598,44.509391,0,0,0,0,0,0,0,0,0,0
3832,276.2791,0,0,0,0,0,0,0,0,38.268644,45.53058,0,0,0,0,0,0,60.147635,256.0786,177.4005,10.73701,0,0,0,0,33.094021,75.603956,44.505481,0,0,0,0,0,0,0,0,0,0
3833,276.25483,0,0,0,0,0,0,0,0,38.265282,45.52658,0,0,0,0,0,0,60.142351,256.0561,177.38492,10.736067,0,0,0,0,33.091114,75.597315,44.501571,0,0,0,0,0,0,0,0,0,0
3834,276.23056,0,0,0,0,0,0,0,0,38.26192,45.52258,0,0,0,0,0,0,60.137067,256.03361,177.36933,10.735124,0,0,0,0,33.088206,75.590673,44.497661,0,0,0,0,0,0,0,0,0,0
3835,276.20629,0,0,0,0,0,0,0,0,38.258558,45.518581,0,0,0,0,0,0,60.131783,256.01111,177.35375,10.73418,0,0,0,0,33.085299,75.584031,44.493751,0,0,0,0,0,0,0,0,0,0
3836,276.18202,0,0,0,0,0,0,0,0,38.255196,45.514581,0,0,0,0,0,0,60.126499,255.98861,177.33816,10.733237,0,0,0,0,33.082392,75.577389,44.489842,0,0,0,0,0,0,0,0,0,0
3837,276.15775,0,0,0,0,0,0,0,0,38.251835,45.510581,0,0,0,0,0,0,60.121215,255.96612,177.32258,10.732294,0,0,0,0,33.079484,75.570747,44.485932,0,0,0,0,0,0,0,0,0,0
3838,276.13348,0,0,0,0,0,0,0,0,38.248473,45.506581,0,0,0,0,0,0,60.115931,255.94362,177.30699,10.731351,0,0,0,0,33.076577,75.564106,44.482022,0,0,0,0,0,0,0,0,0,0
3839,276.10921,0,0,0,0,0,0,0,0,38.245111,45.502581,0,0,0,0,0,0,60.110647,255.92112,177.29141,10.730407,0,0,0,0,33.07367,75.557464,44.478112,0,0,0,0,0,0,0,0,0,0
3840,276.08494,0,0,0,0,0,0,0,0,38.241749,45.498581,0,0,0,0,0,0,60.105363,255.89863,177.27583,10.729464,0,0,0,0,33.070763,75.550822,44.474202,0,0,0,0,0,0,0,0,0,0
3841,276.06067,0,0,0,0,0,0,0,0,38.238387,45.494581,0,0,0,0,0,0,60.100079,255.87613,177.26024,10.728521,0,0,0,0,33.067855,75.54418,44.470293,0,0,0,0,0,0,0,0,0,0
3842,276.03639,0,0,0,0,0,0,0,0,38.235025,45.490582,0,0,0,0,0,0,60.094795,255.85363,177.24466,10.727578,0,0,0,0,33.064948,75.537538,44.466383,0,0,0,0,0,0,0,0,0,0
3843,276.01212,0,0,0,0,0,0,0,0,38.231663,45.486582,0,0,0,0,0,0,60.089511,255.83114,177.22907,10.726634,0,0,0,0,33.062041,75.530897,44.462473,0,0,0,0,0,0,0,0,0,0
3844,275.98785,0,0,0,0,0,0,0,0,38.228301,45.482582,0,0,0,0,0,0,60.084227,255.80864,177.21349,10.725691,0,0,0,0,33.059133,75.524255,44.458563,0,0,0,0,0,0,0,0,0,0
3845,275.96358,0,0,0,0,0,0,0,0,38.224939,45.478582,0,0,0,0,0,0,60.078943,255.78614,177.1979,10.724748,0,0,0,0,33.056226,75.517613,44.454653,0,0,0,0,0,0,0,0,0,0
3846,275.93931,0,0,0,0,0,0,0,0,38.221577,45.474582,0,0,0,0,0,0,60.073659,255.76365,177.18232,10.723805,0,0,0,0,33.053319,75.510971,44.450744,0,0,0,0,0,0,0,0,0,0
3847,275.91504,0,0,0,0,0,0,0,0,38.218216,45.470582,0,0,0,0,0,0,60.068375,255.74115,177.16673,10.722861,0,0,0,0,33.050411,75.504329,44.446834,0,0,0,0,0,0,0,0,0,0
3848,275.89077,0,0,0,0,0,0,0,0,38.214854,45.466582,0,0,0,0,0,0,60.063091,255.71866,177.15115,10.721918,0,0,0,0,33.047504,75.497688,44.442924,0,0,0,0,0,0,0,0,0,0
3849,275.8665,0,0,0,0,0,0,0,0,38.211492,45.462583,0,0,0,0,0,0,60.057807,255.69616,177.13556,10.720975,0,0,0,0,33.044597,75.491046,44.439014,0,0,0,0,0,0,0,0,0,0
3850,275.84223,0,0,0,0,0,0,0,0,38.20813,45.458583,0,0,0,0,0,0,60.052523,255.67366,177.11998,10.720032,0,0,0,0,33.041689,75.484404,44.435104,0,0,0,0,0,0,0,0,0,0
3851,275.81795,0,0,0,0,0,0,0,0,38.204768,45.454583,0,0,0,0,0,0,60.047239,255.65117,177.10439,10.719089,0,0,0,0,33.038782,75.477762,44.431195,0,0,0,0,0,0,0,0,0,0
3852,275.79368,0,0,0,0,0,0,0,0,38.201406,45.450583,0,0,0,0,0,0,60.041955,255.62867,177.08881,10.718145,0,0,0,0,33.035875,75.47112,44.427285,0,0,0,0,0,0,0,0,0,0
3853,275.76941,0,0,0,0,0,0,0,0,38.198044,45.446583,0,0,0,0,0,0,60.036671,255.60617,177.07323,10.717202,0,0,0,0,33.032968,75.464479,44.423375,0,0,0,0,0,0,0,0,0,0
3854,275.74514,0,0,0,0,0,0,0,0,38.194682,45.442583,0,0,0,0,0,0,60.031387,255.58368,177.05764,10.716259,0,0,0,0,33.03006,75.457837,44.419465,0,0,0,0,0,0,0,0,0,0
3855,275.72087,0,0,0,0,0,0,0,0,38.19132,45.438583,0,0,0,0,0,0,60.026103,255.56118,177.04206,10.715316,0,0,0,0,33.027153,75.451195,44.415555,0,0,0,0,0,0,0,0,0,0
3856,275.6966,0,0,0,0,0,0,0,0,38.187958,45.434584,0,0,0,0,0,0,60.020819,255.53868,177.02647,10.714372,0,0,0,0,33.024246,75.444553,44.411646,0,0,0,0,0,0,0,0,0,0
3857,275.67233,0,0,0,0,0,0,0,0,38.184597,45.430584,0,0,0,0,0,0,60.015535,255.51619,177.01089,10.713429,0,0,0,0,33.021338,75.437911,44.407736,0,0,0,0,0,0,0,0,0,0
3858,275.64806,0,0,0,0,0,0,0,0,38.181235,45.426584,0,0,0,0,0,0,60.010252,255.49369,176.9953,10.712486,0,0,0,0,33.018431,75.43127,44.403826,0,0,0,0,0,0,0,0,0,0
3859,275.62379,0,0,0,0,0,0,0,0,38.177873,45.422584,0,0,0,0,0,0,60.004968,255.47119,176.97972,10.711543,0,0,0,0,33.015524,75.424628,44.399916,0,0,0,0,0,0,0,0,0,0
3860,275.59951,0,0,0,0,0,0,0,0,38.174511,45.418584,0,0,0,0,0,0,59.999684,255.4487,176.96413,10.710599,0,0,0,0,33.012616,75.417986,44.396006,0,0,0,0,0,0,0,0,0,0
3861,275.57524,0,0,0,0,0,0,0,0,38.171149,45.414584,0,0,0,0,0,0,59.9944,255.4262,176.94855,10.709656,0,0,0,0,33.009709,75.411344,44.392096,0,0,0,0,0,0,0,0,0,0
3862,275.55097,0,0,0,0,0,0,0,0,38.167787,45.410584,0,0,0,0,0,0,59.989116,255.4037,176.93296,10.708713,0,0,0,0,33.006802,75.404702,44.388187,0,0,0,0,0,0,0,0,0,0
3863,275.5267,0,0,0,0,0,0,0,0,38.164425,45.406585,0,0,0,0,0,0,59.983832,255.38121,176.91738,10.70777,0,0,0,0,33.003894,75.398061,44.384277,0,0,0,0,0,0,0,0,0,0
3864,275.50243,0,0,0,0,0,0,0,0,38.161063,45.402585,0,0,0,0,0,0,59.978548,255.35871,176.90179,10.706826,0,0,0,0,33.000987,75.391419,44.380367,0,0,0,0,0,0,0,0,0,0
3865,275.47816,0,0,0,0,0,0,0,0,38.157701,45.398585,0,0,0,0,0,0,59.973264,255.33622,176.88621,10.705883,0,0,0,0,32.99808,75.384777,44.376457,0,0,0,0,0,0,0,0,0,0
3866,275.45389,0,0,0,0,0,0,0,0,38.15434,45.394585,0,0,0,0,0,0,59.96798,255.31372,176.87063,10.70494,0,0,0,0,32.995173,75.378135,44.372547,0,0,0,0,0,0,0,0,0,0
3867,275.42962,0,0,0,0,0,0,0,0,38.150978,45.390585,0,0,0,0,0,0,59.962696,255.29122,176.85504,10.703997,0,0,0,0,32.992265,75.371493,44.368638,0,0,0,0,0,0,0,0,0,0
3868,275.40535,0,0,0,0,0,0,0,0,38.147616,45.386585,0,0,0,0,0,0,59.957412,255.26873,176.83946,10.703053,0,0,0,0,32.989358,75.364852,44.364728,0,0,0,0,0,0,0,0,0,0
3869,275.38107,0,0,0,0,0,0,0,0,38.144254,45.382585,0,0,0,0,0,0,59.952128,255.24623,176.82387,10.70211,0,0,0,0,32.986451,75.35821,44.360818,0,0,0,0,0,0,0,0,0,0
3870,275.3568,0,0,0,0,0,0,0,0,38.140892,45.378586,0,0,0,0,0,0,59.946844,255.22373,176.80829,10.701167,0,0,0,0,32.983543,75.351568,44.356908,0,0,0,0,0,0,0,0,0,0
3871,275.33253,0,0,0,0,0,0,0,0,38.13753,45.374586,0,0,0,0,0,0,59.94156,255.20124,176.7927,10.700224,0,0,0,0,32.980636,75.344926,44.352998,0,0,0,0,0,0,0,0,0,0
3872,275.30826,0,0,0,0,0,0,0,0,38.134168,45.370586,0,0,0,0,0,0,59.936276,255.17874,176.77712,10.69928,0,0,0,0,32.977729,75.338284,44.349089,0,0,0,0,0,0,0,0,0,0
3873,275.28399,0,0,0,0,0,0,0,0,38.130806,45.366586,0,0,0,0,0,0,59.930992,255.15624,176.76153,10.698337,0,0,0,0,32.974821,75.331643,44.345179,0,0,0,0,0,0,0,0,0,0
3874,275.25972,0,0,0,0,0,0,0,0,38.127444,45.362586,0,0,0,0,0,0,59.925708,255.13375,176.74595,10.697394,0,0,0,0,32.971914,75.325001,44.341269,0,0,0,0,0,0,0,0,0,0
3875,275.23545,0,0,0,0,0,0,0,0,38.124082,45.358586,0,0,0,0,0,0,59.920424,255.11125,176.73036,10.696451,0,0,0,0,32.969007,75.318359,44.337359,0,0,0,0,0,0,0,0,0,0
3876,275.21118,0,0,0,0,0,0,0,0,38.120721,45.354586,0,0,0,0,0,0,59.91514,255.08875,176.71478,10.695507,0,0,0,0,32.966099,75.311717,44.333449,0,0,0,0,0,0,0,0,0,0
3877,275.18691,0,0,0,0,0,0,0,0,38.117359,45.350587,0,0,0,0,0,0,59.909856,255.06626,176.69919,10.694564,0,0,0,0,32.963192,75.305075,44.32954,0,0,0,0,0,0,0,0,0,0
3878,275.16263,0,0,0,0,0,0,0,0,38.113997,45.346587,0,0,0,0,0,0,59.904572,255.04376,176.68361,10.693621,0,0,0,0,32.960285,75.298434,44.32563,0,0,0,0,0,0,0,0,0,0
3879,275.13836,0,0,0,0,0,0,0,0,38.110635,45.342587,0,0,0,0,0,0,59.899288,255.02126,176.66803,10.692678,0,0,0,0,32.957378,75.291792,44.32172,0,0,0,0,0,0,0,0,0,0
3880,275.11409,0,0,0,0,0,0,0,0,38.107273,45.338587,0,0,0,0,0,0,59.894004,254.99877,176.65244,10.691734,0,0,0,0,32.95447,75.28515,44.31781,0,0,0,0,0,0,0,0,0,0
3881,275.08982,0,0,0,0,0,0,0,0,38.103911,45.334587,0,0,0,0,0,0,59.88872,254.97627,176.63686,10.690791,0,0,0,0,32.951563,75.278508,44.3139,0,0,0,0,0,0,0,0,0,0
3882,275.06555,0,0,0,0,0,0,0,0,38.100549,45.330587,0,0,0,0,0,0,59.883436,254.95378,176.62127,10.689848,0,0,0,0,32.948656,75.271866,44.309991,0,0,0,0,0,0,0,0,0,0
3883,275.04128,0,0,0,0,0,0,0,0,38.097187,45.326587,0,0,0,0,0,0,59.878152,254.93128,176.60569,10.688905,0,0,0,0,32.945748,75.265225,44.306081,0,0,0,0,0,0,0,0,0,0
3884,275.01701,0,0,0,0,0,0,0,0,38.093825,45.322588,0,0,0,0,0,0,59.872868,254.90878,176.5901,10.687961,0,0,0,0,32.942841,75.258583,44.302171,0,0,0,0,0,0,0,0,0,0
3885,274.99274,0,0,0,0,0,0,0,0,38.090463,45.318588,0,0,0,0,0,0,59.867584,254.88629,176.57452,10.687018,0,0,0,0,32.939934,75.251941,44.298261,0,0,0,0,0,0,0,0,0,0
3886,274.96847,0,0,0,0,0,0,0,0,38.087102,45.314588,0,0,0,0,0,0,59.862301,254.86379,176.55893,10.686075,0,0,0,0,32.937026,75.245299,44.294351,0,0,0,0,0,0,0,0,0,0
3887,274.94419,0,0,0,0,0,0,0,0,38.08374,45.310588,0,0,0,0,0,0,59.857017,254.84129,176.54335,10.685132,0,0,0,0,32.934119,75.238657,44.290442,0,0,0,0,0,0,0,0,0,0
3888,274.91992,0,0,0,0,0,0,0,0,38.080378,45.306588,0,0,0,0,0,0,59.851733,254.8188,176.52776,10.684188,0,0,0,0,32.931212,75.232016,44.286532,0,0,0,0,0,0,0,0,0,0
3889,274.89565,0,0,0,0,0,0,0,0,38.077016,45.302588,0,0,0,0,0,0,59.846449,254.7963,176.51218,10.683245,0,0,0,0,32.928305,75.225374,44.282622,0,0,0,0,0,0,0,0,0,0
3890,274.87138,0,0,0,0,0,0,0,0,38.073654,45.298588,0,0,0,0,0,0,59.841165,254.7738,176.49659,10.682302,0,0,0,0,32.925397,75.218732,44.278712,0,0,0,0,0,0,0,0,0,0
3891,274.84711,0,0,0,0,0,0,0,0,38.070292,45.294589,0,0,0,0,0,0,59.835881,254.75131,176.48101,10.681359,0,0,0,0,32.92249,75.21209,44.274802,0,0,0,0,0,0,0,0,0,0
3892,274.82284,0,0,0,0,0,0,0,0,38.06693,45.290589,0,0,0,0,0,0,59.830597,254.72881,176.46543,10.680415,0,0,0,0,32.919583,75.205448,44.270893,0,0,0,0,0,0,0,0,0,0
3893,274.79857,0,0,0,0,0,0,0,0,38.063568,45.286589,0,0,0,0,0,0,59.825313,254.70631,176.44984,10.679472,0,0,0,0,32.916675,75.198807,44.266983,0,0,0,0,0,0,0,0,0,0
3894,274.7743,0,0,0,0,0,0,0,0,38.060206,45.282589,0,0,0,0,0,0,59.820029,254.68382,176.43426,10.678529,0,0,0,0,32.913768,75.192165,44.263073,0,0,0,0,0,0,0,0,0,0
3895,274.75003,0,0,0,0,0,0,0,0,38.056845,45.278589,0,0,0,0,0,0,59.814745,254.66132,176.41867,10.677586,0,0,0,0,32.910861,75.185523,44.259163,0,0,0,0,0,0,0,0,0,0
3896,274.72576,0,0,0,0,0,0,0,0,38.053483,45.274589,0,0,0,0,0,0,59.809461,254.63882,176.40309,10.676642,0,0,0,0,32.907953,75.178881,44.255253,0,0,0,0,0,0,0,0,0,0
3897,274.70148,0,0,0,0,0,0,0,0,38.050121,45.270589,0,0,0,0,0,0,59.804177,254.61633,176.3875,10.675699,0,0,0,0,32.905046,75.172239,44.251344,0,0,0,0,0,0,0,0,0,0
3898,274.67721,0,0,0,0,0,0,0,0,38.046759,45.26659,0,0,0,0,0,0,59.798893,254.59383,176.37192,10.674756,0,0,0,0,32.902139,75.165598,44.247434,0,0,0,0,0,0,0,0,0,0
3899,274.65294,0,0,0,0,0,0,0,0,38.043397,45.26259,0,0,0,0,0,0,59.793609,254.57133,176.35633,10.673813,0,0,0,0,32.899231,75.158956,44.243524,0,0,0,0,0,0,0,0,0,0
3900,274.62867,0,0,0,0,0,0,0,0,38.040035,45.25859,0,0,0,0,0,0,59.788325,254.54884,176.34075,10.672869,0,0,0,0,32.896324,75.152314,44.239614,0,0,0,0,0,0,0,0,0,0
3901,274.6044,0,0,0,0,0,0,0,0,38.036673,45.25459,0,0,0,0,0,0,59.783041,254.52634,176.32516,10.671926,0,0,0,0,32.893417,75.145672,44.235704,0,0,0,0,0,0,0,0,0,0
3902,274.58013,0,0,0,0,0,0,0,0,38.033311,45.25059,0,0,0,0,0,0,59.777757,254.50385,176.30958,10.670983,0,0,0,0,32.89051,75.13903,44.231795,0,0,0,0,0,0,0,0,0,0
3903,274.55586,0,0,0,0,0,0,0,0,38.029949,45.24659,0,0,0,0,0,0,59.772473,254.48135,176.29399,10.67004,0,0,0,0,32.887602,75.132389,44.227885,0,0,0,0,0,0,0,0,0,0
3904,274.53159,0,0,0,0,0,0,0,0,38.026587,45.24259,0,0,0,0,0,0,59.767189,254.45885,176.27841,10.669097,0,0,0,0,32.884695,75.125747,44.223975,0,0,0,0,0,0,0,0,0,0
3905,274.50732,0,0,0,0,0,0,0,0,38.023226,45.238591,0,0,0,0,0,0,59.761905,254.43636,176.26283,10.668153,0,0,0,0,32.881788,75.119105,44.220065,0,0,0,0,0,0,0,0,0,0
3906,274.48304,0,0,0,0,0,0,0,0,38.019864,45.234591,0,0,0,0,0,0,59.756621,254.41386,176.24724,10.66721,0,0,0,0,32.87888,75.112463,44.216155,0,0,0,0,0,0,0,0,0,0
3907,274.45877,0,0,0,0,0,0,0,0,38.016502,45.230591,0,0,0,0,0,0,59.751337,254.39136,176.23166,10.666267,0,0,0,0,32.875973,75.105821,44.212246,0,0,0,0,0,0,0,0,0,0
3908,274.4345,0,0,0,0,0,0,0,0,38.01314,45.226591,0,0,0,0,0,0,59.746053,254.36887,176.21607,10.665324,0,0,0,0,32.873066,75.09918,44.208336,0,0,0,0,0,0,0,0,0,0
3909,274.41023,0,0,0,0,0,0,0,0,38.009778,45.222591,0,0,0,0,0,0,59.740769,254.34637,176.20049,10.66438,0,0,0,0,32.870158,75.092538,44.204426,0,0,0,0,0,0,0,0,0,0
3910,274.38596,0,0,0,0,0,0,0,0,38.006416,45.218591,0,0,0,0,0,0,59.735485,254.32387,176.1849,10.663437,0,0,0,0,32.867251,75.085896,44.200516,0,0,0,0,0,0,0,0,0,0
3911,274.36169,0,0,0,0,0,0,0,0,38.003054,45.214591,0,0,0,0,0,0,59.730201,254.30138,176.16932,10.662494,0,0,0,0,32.864344,75.079254,44.196606,0,0,0,0,0,0,0,0,0,0
3912,274.33742,0,0,0,0,0,0,0,0,37.999692,45.210592,0,0,0,0,0,0,59.724917,254.27888,176.15373,10.661551,0,0,0,0,32.861436,75.072612,44.192697,0,0,0,0,0,0,0,0,0,0
3913,274.31315,0,0,0,0,0,0,0,0,37.99633,45.206592,0,0,0,0,0,0,59.719634,254.25638,176.13815,10.660607,0,0,0,0,32.858529,75.065971,44.188787,0,0,0,0,0,0,0,0,0,0
3914,274.28888,0,0,0,0,0,0,0,0,37.992968,45.202592,0,0,0,0,0,0,59.71435,254.23389,176.12256,10.659664,0,0,0,0,32.855622,75.059329,44.184877,0,0,0,0,0,0,0,0,0,0
3915,274.2646,0,0,0,0,0,0,0,0,37.989607,45.198592,0,0,0,0,0,0,59.709066,254.21139,176.10698,10.658721,0,0,0,0,32.852715,75.052687,44.180967,0,0,0,0,0,0,0,0,0,0
3916,274.24033,0,0,0,0,0,0,0,0,37.986245,45.194592,0,0,0,0,0,0,59.703782,254.18889,176.09139,10.657778,0,0,0,0,32.849807,75.046045,44.177057,0,0,0,0,0,0,0,0,0,0
3917,274.21606,0,0,0,0,0,0,0,0,37.982883,45.190592,0,0,0,0,0,0,59.698498,254.1664,176.07581,10.656834,0,0,0,0,32.8469,75.039403,44.173148,0,0,0,0,0,0,0,0,0,0
3918,274.19179,0,0,0,0,0,0,0,0,37.979521,45.186592,0,0,0,0,0,0,59.693214,254.1439,176.06023,10.655891,0,0,0,0,32.843993,75.032762,44.169238,0,0,0,0,0,0,0,0,0,0
3919,274.16752,0,0,0,0,0,0,0,0,37.976159,45.182593,0,0,0,0,0,0,59.68793,254.12141,176.04464,10.654948,0,0,0,0,32.841085,75.02612,44.165328,0,0,0,0,0,0,0,0,0,0
3920,274.14325,0,0,0,0,0,0,0,0,37.972797,45.178593,0,0,0,0,0,0,59.682646,254.09891,176.02906,10.654005,0,0,0,0,32.838178,75.019478,44.161418,0,0,0,0,0,0,0,0,0,0
3921,274.11898,0,0,0,0,0,0,0,0,37.969435,45.174593,0,0,0,0,0,0,59.677362,254.07641,176.01347,10.653061,0,0,0,0,32.835271,75.012836,44.157508,0,0,0,0,0,0,0,0,0,0
3922,274.09471,0,0,0,0,0,0,0,0,37.966073,45.170593,0,0,0,0,0,0,59.672078,254.05392,175.99789,10.652118,0,0,0,0,32.832363,75.006194,44.153599,0,0,0,0,0,0,0,0,0,0
3923,274.07044,0,0,0,0,0,0,0,0,37.962711,45.166593,0,0,0,0,0,0,59.666794,254.03142,175.9823,10.651175,0,0,0,0,32.829456,74.999553,44.149689,0,0,0,0,0,0,0,0,0,0
3924,274.04616,0,0,0,0,0,0,0,0,37.95935,45.162593,0,0,0,0,0,0,59.66151,254.00892,175.96672,10.650232,0,0,0,0,32.826549,74.992911,44.145779,0,0,0,0,0,0,0,0,0,0
3925,274.02189,0,0,0,0,0,0,0,0,37.955988,45.158593,0,0,0,0,0,0,59.656226,253.98643,175.95113,10.649288,0,0,0,0,32.823641,74.986269,44.141869,0,0,0,0,0,0,0,0,0,0
3926,273.99762,0,0,0,0,0,0,0,0,37.952626,45.154594,0,0,0,0,0,0,59.650942,253.96393,175.93555,10.648345,0,0,0,0,32.820734,74.979627,44.137959,0,0,0,0,0,0,0,0,0,0
3927,273.97335,0,0,0,0,0,0,0,0,37.949264,45.150594,0,0,0,0,0,0,59.645658,253.94143,175.91996,10.647402,0,0,0,0,32.817827,74.972985,44.13405,0,0,0,0,0,0,0,0,0,0
3928,273.94908,0,0,0,0,0,0,0,0,37.945902,45.146594,0,0,0,0,0,0,59.640374,253.91894,175.90438,10.646459,0,0,0,0,32.81492,74.966344,44.13014,0,0,0,0,0,0,0,0,0,0
3929,273.92481,0,0,0,0,0,0,0,0,37.94254,45.142594,0,0,0,0,0,0,59.63509,253.89644,175.88879,10.645515,0,0,0,0,32.812012,74.959702,44.12623,0,0,0,0,0,0,0,0,0,0
3930,273.90054,0,0,0,0,0,0,0,0,37.939178,45.138594,0,0,0,0,0,0,59.629806,253.87394,175.87321,10.644572,0,0,0,0,32.809105,74.95306,44.12232,0,0,0,0,0,0,0,0,0,0
3931,273.87627,0,0,0,0,0,0,0,0,37.935816,45.134594,0,0,0,0,0,0,59.624522,253.85145,175.85763,10.643629,0,0,0,0,32.806198,74.946418,44.11841,0,0,0,0,0,0,0,0,0,0
3932,273.852,0,0,0,0,0,0,0,0,37.932454,45.130594,0,0,0,0,0,0,59.619238,253.82895,175.84204,10.642686,0,0,0,0,32.80329,74.939776,44.114501,0,0,0,0,0,0,0,0,0,0
3933,273.82772,0,0,0,0,0,0,0,0,37.929092,45.126595,0,0,0,0,0,0,59.613954,253.80645,175.82646,10.641742,0,0,0,0,32.800383,74.933135,44.110591,0,0,0,0,0,0,0,0,0,0
3934,273.80345,0,0,0,0,0,0,0,0,37.925731,45.122595,0,0,0,0,0,0,59.60867,253.78396,175.81087,10.640799,0,0,0,0,32.797476,74.926493,44.106681,0,0,0,0,0,0,0,0,0,0
3935,273.77918,0,0,0,0,0,0,0,0,37.922369,45.118595,0,0,0,0,0,0,59.603386,253.76146,175.79529,10.639856,0,0,0,0,32.794568,74.919851,44.102771,0,0,0,0,0,0,0,0,0,0
3936,273.75491,0,0,0,0,0,0,0,0,37.919007,45.114595,0,0,0,0,0,0,59.598102,253.73897,175.7797,10.638913,0,0,0,0,32.791661,74.913209,44.098861,0,0,0,0,0,0,0,0,0,0
3937,273.73064,0,0,0,0,0,0,0,0,37.915645,45.110595,0,0,0,0,0,0,59.592818,253.71647,175.76412,10.637969,0,0,0,0,32.788754,74.906567,44.094952,0,0,0,0,0,0,0,0,0,0
3938,273.57719,0,0,0,0,0,0,0,0,37.89439,45.085307,0,0,0,0,0,0,59.559412,253.57424,175.66559,10.632006,0,0,0,0,32.770373,74.864576,44.070233,0,0,0,0,0,0,0,0,0,0
3939,273.42374,0,0,0,0,0,0,0,0,37.873135,45.060018,0,0,0,0,0,0,59.526004,253.43201,175.56705,10.626042,0,0,0,0,32.751992,74.822584,44.045513,0,0,0,0,0,0,0,0,0,0
3940,273.27029,0,0,0,0,0,0,0,0,37.851879,45.034729,0,0,0,0,0,0,59.492596,253.28977,175.46852,10.620079,0,0,0,0,32.73361,74.780591,44.020794,0,0,0,0,0,0,0,0,0,0
3941,273.11683,0,0,0,0,0,0,0,0,37.830624,45.00944,0,0,0,0,0,0,59.459189,253.14754,175.36999,10.614115,0,0,0,0,32.715229,74.738599,43.996074,0,0,0,0,0,0,0,0,0,0
3942,272.96338,0,0,0,0,0,0,0,0,37.809368,44.984151,0,0,0,0,0,0,59.425781,253.00531,175.27146,10.608151,0,0,0,0,32.696848,74.696606,43.971355,0,0,0,0,0,0,0,0,0,0
3943,272.80993,0,0,0,0,0,0,0,0,37.788113,44.958862,0,0,0,0,0,0,59.392374,252.86307,175.17292,10.602188,0,0,0,0,32.678466,74.654614,43.946635,0,0,0,0,0,0,0,0,0,0
3944,272.65647,0,0,0,0,0,0,0,0,37.766857,44.933573,0,0,0,0,0,0,59.358966,252.72084,175.07439,10.596224,0,0,0,0,32.660085,74.612621,43.921915,0,0,0,0,0,0,0,0,0,0
3945,272.50302,0,0,0,0,0,0,0,0,37.745602,44.908285,0,0,0,0,0,0,59.325558,252.57861,174.97586,10.590261,0,0,0,0,32.641704,74.570629,43.897196,0,0,0,0,0,0,0,0,0,0
3946,272.34957,0,0,0,0,0,0,0,0,37.724346,44.882996,0,0,0,0,0,0,59.292151,252.43638,174.87732,10.584297,0,0,0,0,32.623322,74.528636,43.872476,0,0,0,0,0,0,0,0,0,0
3947,272.19612,0,0,0,0,0,0,0,0,37.703091,44.857707,0,0,0,0,0,0,59.258743,252.29414,174.77879,10.578333,0,0,0,0,32.604941,74.486644,43.847757,0,0,0,0,0,0,0,0,0,0
3948,272.04266,0,0,0,0,0,0,0,0,37.681836,44.832418,0,0,0,0,0,0,59.225335,252.15191,174.68026,10.57237,0,0,0,0,32.58656,74.444651,43.823037,0,0,0,0,0,0,0,0,0,0
