Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa)
2307,206.43906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.658669,23.953748,48.970655,57.413986,21.369816,0,0,0,0,0,0,0,6.0990303,47.779551,127.35824,165.18493,102.51125,16.668808,0,0,0,0,0,0,0,27.035221,91.745423,129.89706,69.109405,0,0,0,0,0,0,0,0,0,2.279006,0,0,0,0,0,0,0,0,0,0,0,0
2308,206.42419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6584775,23.952023,48.967129,57.409852,21.368278,0,0,0,0,0,0,0,6.0985912,47.776111,127.34908,165.17304,102.50387,16.667608,0,0,0,0,0,0,0,27.033275,91.738818,129.88771,69.104429,0,0,0,0,0,0,0,0,0,2.2788419,0,0,0,0,0,0,0,0,0,0,0,0
2309,206.40933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6582861,23.950299,48.963603,57.405719,21.366739,0,0,0,0,0,0,0,6.0981521,47.772671,127.33991,165.16115,102.49649,16.666408,0,0,0,0,0,0,0,27.031329,91.732213,129.87836,69.099454,0,0,0,0,0,0,0,0,0,2.2786778,0,0,0,0,0,0,0,0,0,0,0,0
2310,206.39447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6580947,23.948574,48.960078,57.401586,21.365201,0,0,0,0,0,0,0,6.097713,47.769232,127.33074,165.14925,102.48911,16.665208,0,0,0,0,0,0,0,27.029382,91.725607,129.869,69.094478,0,0,0,0,0,0,0,0,0,2.2785138,0,0,0,0,0,0,0,0,0,0,0,0
2311,206.37961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6579033,23.94685,48.956552,57.397452,21.363662,0,0,0,0,0,0,0,6.0972739,47.765792,127.32157,165.13736,102.48173,16.664008,0,0,0,0,0,0,0,27.027436,91.719002,129.85965,69.089503,0,0,0,0,0,0,0,0,0,2.2783497,0,0,0,0,0,0,0,0,0,0,0,0
2312,206.36475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6577119,23.945125,48.953027,57.393319,21.362124,0,0,0,0,0,0,0,6.0968348,47.762352,127.3124,165.12547,102.47435,16.662807,0,0,0,0,0,0,0,27.025489,91.712397,129.8503,69.084527,0,0,0,0,0,0,0,0,0,2.2781856,0,0,0,0,0,0,0,0,0,0,0,0
2313,206.34988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6575205,23.943401,48.949501,57.389185,21.360585,0,0,0,0,0,0,0,6.0963957,47.758912,127.30323,165.11358,102.46697,16.661607,0,0,0,0,0,0,0,27.023543,91.705792,129.84095,69.079552,0,0,0,0,0,0,0,0,0,2.2780215,0,0,0,0,0,0,0,0,0,0,0,0
2314,206.33132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6572815,23.941247,48.945098,57.384023,21.358664,0,0,0,0,0,0,0,6.0958474,47.754616,127.29178,165.09873,102.45776,16.660109,0,0,0,0,0,0,0,27.021112,91.697543,129.82927,69.073338,0,0,0,0,0,0,0,0,0,2.2778166,0,0,0,0,0,0,0,0,0,0,0,0
2315,206.31276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6570424,23.939093,48.940695,57.378861,21.356743,0,0,0,0,0,0,0,6.095299,47.75032,127.28033,165.08387,102.44854,16.65861,0,0,0,0,0,0,0,27.018682,91.689294,129.81759,69.067125,0,0,0,0,0,0,0,0,0,2.2776117,0,0,0,0,0,0,0,0,0,0,0,0
2316,206.2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6568034,23.93694,48.936292,57.373699,21.354821,0,0,0,0,0,0,0,6.0947506,47.746024,127.26888,165.06902,102.43932,16.657111,0,0,0,0,0,0,0,27.016251,91.681046,129.80591,69.060911,0,0,0,0,0,0,0,0,0,2.2774068,0,0,0,0,0,0,0,0,0,0,0,0
2317,206.27564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6565643,23.934786,48.931889,57.368537,21.3529,0,0,0,0,0,0,0,6.0942023,47.741729,127.25743,165.05417,102.4301,16.655613,0,0,0,0,0,0,0,27.01382,91.672797,129.79423,69.054697,0,0,0,0,0,0,0,0,0,2.2772019,0,0,0,0,0,0,0,0,0,0,0,0
2318,206.25708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6563253,23.932632,48.927486,57.363375,21.350979,0,0,0,0,0,0,0,6.0936539,47.737433,127.24598,165.03932,102.42089,16.654114,0,0,0,0,0,0,0,27.011389,91.664548,129.78255,69.048484,0,0,0,0,0,0,0,0,0,2.276997,0,0,0,0,0,0,0,0,0,0,0,0
2319,206.23852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6560863,23.930479,48.923083,57.358213,21.349057,0,0,0,0,0,0,0,6.0931056,47.733137,127.23453,165.02447,102.41167,16.652615,0,0,0,0,0,0,0,27.008959,91.656299,129.77087,69.04227,0,0,0,0,0,0,0,0,0,2.2767921,0,0,0,0,0,0,0,0,0,0,0,0
2320,206.21996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6558472,23.928325,48.91868,57.353051,21.347136,0,0,0,0,0,0,0,6.0925572,47.728841,127.22308,165.00962,102.40245,16.651117,0,0,0,0,0,0,0,27.006528,91.64805,129.7592,69.036057,0,0,0,0,0,0,0,0,0,2.2765872,0,0,0,0,0,0,0,0,0,0,0,0
2321,206.2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6556082,23.926171,48.914278,57.347889,21.345215,0,0,0,0,0,0,0,6.0920088,47.724545,127.21162,164.99476,102.39324,16.649618,0,0,0,0,0,0,0,27.004097,91.639802,129.74752,69.029843,0,0,0,0,0,0,0,0,0,2.2763823,0,0,0,0,0,0,0,0,0,0,0,0
2322,206.18283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6553691,23.924018,48.909875,57.342726,21.343293,0,0,0,0,0,0,0,6.0914605,47.720249,127.20017,164.97991,102.38402,16.648119,0,0,0,0,0,0,0,27.001667,91.631553,129.73584,69.023629,0,0,0,0,0,0,0,0,0,2.2761774,0,0,0,0,0,0,0,0,0,0,0,0
2323,206.16427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6551301,23.921864,48.905472,57.337564,21.341372,0,0,0,0,0,0,0,6.0909121,47.715954,127.18872,164.96506,102.3748,16.646621,0,0,0,0,0,0,0,26.999236,91.623304,129.72416,69.017416,0,0,0,0,0,0,0,0,0,2.2759725,0,0,0,0,0,0,0,0,0,0,0,0
2324,206.14571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6548911,23.91971,48.901069,57.332402,21.33945,0,0,0,0,0,0,0,6.0903637,47.711658,127.17727,164.95021,102.36559,16.645122,0,0,0,0,0,0,0,26.996805,91.615055,129.71248,69.011202,0,0,0,0,0,0,0,0,0,2.2757676,0,0,0,0,0,0,0,0,0,0,0,0
2325,206.12715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.654652,23.917557,48.896666,57.32724,21.337529,0,0,0,0,0,0,0,6.0898154,47.707362,127.16582,164.93536,102.35637,16.643623,0,0,0,0,0,0,0,26.994374,91.606806,129.7008,69.004989,0,0,0,0,0,0,0,0,0,2.2755627,0,0,0,0,0,0,0,0,0,0,0,0
2326,206.10859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.654413,23.915403,48.892263,57.322078,21.335608,0,0,0,0,0,0,0,6.089267,47.703066,127.15437,164.9205,102.34715,16.642124,0,0,0,0,0,0,0,26.991944,91.598557,129.68912,68.998775,0,0,0,0,0,0,0,0,0,2.2753578,0,0,0,0,0,0,0,0,0,0,0,0
2327,206.09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6541739,23.913249,48.88786,57.316916,21.333686,0,0,0,0,0,0,0,6.0887186,47.69877,127.14292,164.90565,102.33794,16.640626,0,0,0,0,0,0,0,26.989513,91.590309,129.67744,68.992561,0,0,0,0,0,0,0,0,0,2.2751529,0,0,0,0,0,0,0,0,0,0,0,0
2328,206.07147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6539349,23.911096,48.883457,57.311754,21.331765,0,0,0,0,0,0,0,6.0881703,47.694474,127.13147,164.8908,102.32872,16.639127,0,0,0,0,0,0,0,26.987082,91.58206,129.66576,68.986348,0,0,0,0,0,0,0,0,0,2.274948,0,0,0,0,0,0,0,0,0,0,0,0
2329,206.05291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6536959,23.908942,48.879054,57.306592,21.329844,0,0,0,0,0,0,0,6.0876219,47.690178,127.12002,164.87595,102.3195,16.637628,0,0,0,0,0,0,0,26.984651,91.573811,129.65408,68.980134,0,0,0,0,0,0,0,0,0,2.2747431,0,0,0,0,0,0,0,0,0,0,0,0
2330,206.03435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6534568,23.906788,48.874651,57.30143,21.327922,0,0,0,0,0,0,0,6.0870736,47.685883,127.10857,164.8611,102.31029,16.63613,0,0,0,0,0,0,0,26.982221,91.565562,129.64241,68.97392,0,0,0,0,0,0,0,0,0,2.2745382,0,0,0,0,0,0,0,0,0,0,0,0
2331,206.01579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6532178,23.904635,48.870248,57.296268,21.326001,0,0,0,0,0,0,0,6.0865252,47.681587,127.09712,164.84625,102.30107,16.634631,0,0,0,0,0,0,0,26.97979,91.557313,129.63073,68.967707,0,0,0,0,0,0,0,0,0,2.2743332,0,0,0,0,0,0,0,0,0,0,0,0
2332,205.99723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6529787,23.902481,48.865845,57.291106,21.32408,0,0,0,0,0,0,0,6.0859768,47.677291,127.08567,164.83139,102.29185,16.633132,0,0,0,0,0,0,0,26.977359,91.549065,129.61905,68.961493,0,0,0,0,0,0,0,0,0,2.2741283,0,0,0,0,0,0,0,0,0,0,0,0
2333,205.97867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6527397,23.900327,48.861442,57.285944,21.322158,0,0,0,0,0,0,0,6.0854285,47.672995,127.07422,164.81654,102.28264,16.631634,0,0,0,0,0,0,0,26.974928,91.540816,129.60737,68.95528,0,0,0,0,0,0,0,0,0,2.2739234,0,0,0,0,0,0,0,0,0,0,0,0
2334,205.9601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6525007,23.898174,48.857039,57.280781,21.320237,0,0,0,0,0,0,0,6.0848801,47.668699,127.06276,164.80169,102.27342,16.630135,0,0,0,0,0,0,0,26.972498,91.532567,129.59569,68.949066,0,0,0,0,0,0,0,0,0,2.2737185,0,0,0,0,0,0,0,0,0,0,0,0
2335,205.94154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6522616,23.89602,48.852636,57.275619,21.318316,0,0,0,0,0,0,0,6.0843317,47.664403,127.05131,164.78684,102.2642,16.628636,0,0,0,0,0,0,0,26.970067,91.524318,129.58401,68.942852,0,0,0,0,0,0,0,0,0,2.2735136,0,0,0,0,0,0,0,0,0,0,0,0
2336,205.92298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6520226,23.893866,48.848233,57.270457,21.316394,0,0,0,0,0,0,0,6.0837834,47.660107,127.03986,164.77199,102.25499,16.627138,0,0,0,0,0,0,0,26.967636,91.516069,129.57233,68.936639,0,0,0,0,0,0,0,0,0,2.2733087,0,0,0,0,0,0,0,0,0,0,0,0
2337,205.90442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6517835,23.891713,48.84383,57.265295,21.314473,0,0,0,0,0,0,0,6.083235,47.655812,127.02841,164.75714,102.24577,16.625639,0,0,0,0,0,0,0,26.965206,91.50782,129.56065,68.930425,0,0,0,0,0,0,0,0,0,2.2731038,0,0,0,0,0,0,0,0,0,0,0,0
2338,205.88586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6515445,23.889559,48.839427,57.260133,21.312551,0,0,0,0,0,0,0,6.0826867,47.651516,127.01696,164.74228,102.23655,16.62414,0,0,0,0,0,0,0,26.962775,91.499572,129.54897,68.924212,0,0,0,0,0,0,0,0,0,2.2728989,0,0,0,0,0,0,0,0,0,0,0,0
2339,205.8673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6513055,23.887405,48.835025,57.254971,21.31063,0,0,0,0,0,0,0,6.0821383,47.64722,127.00551,164.72743,102.22734,16.622641,0,0,0,0,0,0,0,26.960344,91.491323,129.53729,68.917998,0,0,0,0,0,0,0,0,0,2.272694,0,0,0,0,0,0,0,0,0,0,0,0
2340,205.84874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6510664,23.885252,48.830622,57.249809,21.308709,0,0,0,0,0,0,0,6.0815899,47.642924,126.99406,164.71258,102.21812,16.621143,0,0,0,0,0,0,0,26.957913,91.483074,129.52562,68.911784,0,0,0,0,0,0,0,0,0,2.2724891,0,0,0,0,0,0,0,0,0,0,0,0
2341,205.83018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6508274,23.883098,48.826219,57.244647,21.306787,0,0,0,0,0,0,0,6.0810416,47.638628,126.98261,164.69773,102.2089,16.619644,0,0,0,0,0,0,0,26.955483,91.474825,129.51394,68.905571,0,0,0,0,0,0,0,0,0,2.2722842,0,0,0,0,0,0,0,0,0,0,0,0
2342,205.81162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6505883,23.880944,48.821816,57.239485,21.304866,0,0,0,0,0,0,0,6.0804932,47.634332,126.97116,164.68288,102.19969,16.618145,0,0,0,0,0,0,0,26.953052,91.466576,129.50226,68.899357,0,0,0,0,0,0,0,0,0,2.2720793,0,0,0,0,0,0,0,0,0,0,0,0
2343,205.79306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6503493,23.878791,48.817413,57.234323,21.302945,0,0,0,0,0,0,0,6.0799448,47.630036,126.95971,164.66803,102.19047,16.616647,0,0,0,0,0,0,0,26.950621,91.458328,129.49058,68.893143,0,0,0,0,0,0,0,0,0,2.2718744,0,0,0,0,0,0,0,0,0,0,0,0
2344,205.7745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6501103,23.876637,48.81301,57.229161,21.301023,0,0,0,0,0,0,0,6.0793965,47.625741,126.94826,164.65317,102.18125,16.615148,0,0,0,0,0,0,0,26.94819,91.450079,129.4789,68.88693,0,0,0,0,0,0,0,0,0,2.2716695,0,0,0,0,0,0,0,0,0,0,0,0
2345,205.75593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6498712,23.874483,48.808607,57.223999,21.299102,0,0,0,0,0,0,0,6.0788481,47.621445,126.93681,164.63832,102.17204,16.613649,0,0,0,0,0,0,0,26.94576,91.44183,129.46722,68.880716,0,0,0,0,0,0,0,0,0,2.2714646,0,0,0,0,0,0,0,0,0,0,0,0
2346,205.73737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6496322,23.872329,48.804204,57.218836,21.297181,0,0,0,0,0,0,0,6.0782998,47.617149,126.92536,164.62347,102.16282,16.612151,0,0,0,0,0,0,0,26.943329,91.433581,129.45554,68.874503,0,0,0,0,0,0,0,0,0,2.2712597,0,0,0,0,0,0,0,0,0,0,0,0
2347,205.71881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6493931,23.870176,48.799801,57.213674,21.295259,0,0,0,0,0,0,0,6.0777514,47.612853,126.9139,164.60862,102.1536,16.610652,0,0,0,0,0,0,0,26.940898,91.425332,129.44386,68.868289,0,0,0,0,0,0,0,0,0,2.2710548,0,0,0,0,0,0,0,0,0,0,0,0
2348,205.70025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6491541,23.868022,48.795398,57.208512,21.293338,0,0,0,0,0,0,0,6.077203,47.608557,126.90245,164.59377,102.14438,16.609153,0,0,0,0,0,0,0,26.938467,91.417083,129.43218,68.862075,0,0,0,0,0,0,0,0,0,2.2708499,0,0,0,0,0,0,0,0,0,0,0,0
2349,205.68169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.648915,23.865868,48.790995,57.20335,21.291417,0,0,0,0,0,0,0,6.0766547,47.604261,126.891,164.57891,102.13517,16.607655,0,0,0,0,0,0,0,26.936037,91.408835,129.4205,68.855862,0,0,0,0,0,0,0,0,0,2.270645,0,0,0,0,0,0,0,0,0,0,0,0
2350,205.66313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.648676,23.863715,48.786592,57.198188,21.289495,0,0,0,0,0,0,0,6.0761063,47.599966,126.87955,164.56406,102.12595,16.606156,0,0,0,0,0,0,0,26.933606,91.400586,129.40883,68.849648,0,0,0,0,0,0,0,0,0,2.2704401,0,0,0,0,0,0,0,0,0,0,0,0
2351,205.64457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.648437,23.861561,48.782189,57.193026,21.287574,0,0,0,0,0,0,0,6.0755579,47.59567,126.8681,164.54921,102.11673,16.604657,0,0,0,0,0,0,0,26.931175,91.392337,129.39715,68.843435,0,0,0,0,0,0,0,0,0,2.2702351,0,0,0,0,0,0,0,0,0,0,0,0
2352,205.62601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6481979,23.859407,48.777786,57.187864,21.285652,0,0,0,0,0,0,0,6.0750096,47.591374,126.85665,164.53436,102.10752,16.603159,0,0,0,0,0,0,0,26.928745,91.384088,129.38547,68.837221,0,0,0,0,0,0,0,0,0,2.2700302,0,0,0,0,0,0,0,0,0,0,0,0
2353,205.60745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6479589,23.857254,48.773383,57.182702,21.283731,0,0,0,0,0,0,0,6.0744612,47.587078,126.8452,164.51951,102.0983,16.60166,0,0,0,0,0,0,0,26.926314,91.375839,129.37379,68.831007,0,0,0,0,0,0,0,0,0,2.2698253,0,0,0,0,0,0,0,0,0,0,0,0
2354,205.58889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6477198,23.8551,48.76898,57.17754,21.28181,0,0,0,0,0,0,0,6.0739129,47.582782,126.83375,164.50466,102.08908,16.600161,0,0,0,0,0,0,0,26.923883,91.367591,129.36211,68.824794,0,0,0,0,0,0,0,0,0,2.2696204,0,0,0,0,0,0,0,0,0,0,0,0
2355,205.57033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6474808,23.852946,48.764577,57.172378,21.279888,0,0,0,0,0,0,0,6.0733645,47.578486,126.8223,164.4898,102.07987,16.598662,0,0,0,0,0,0,0,26.921452,91.359342,129.35043,68.81858,0,0,0,0,0,0,0,0,0,2.2694155,0,0,0,0,0,0,0,0,0,0,0,0
2356,205.55176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6472418,23.850793,48.760175,57.167216,21.277967,0,0,0,0,0,0,0,6.0728161,47.57419,126.81085,164.47495,102.07065,16.597164,0,0,0,0,0,0,0,26.919022,91.351093,129.33875,68.812366,0,0,0,0,0,0,0,0,0,2.2692106,0,0,0,0,0,0,0,0,0,0,0,0
2357,205.5332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6470027,23.848639,48.755772,57.162054,21.276046,0,0,0,0,0,0,0,6.0722678,47.569895,126.7994,164.4601,102.06143,16.595665,0,0,0,0,0,0,0,26.916591,91.342844,129.32707,68.806153,0,0,0,0,0,0,0,0,0,2.2690057,0,0,0,0,0,0,0,0,0,0,0,0
2358,205.51464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6467637,23.846485,48.751369,57.156891,21.274124,0,0,0,0,0,0,0,6.0717194,47.565599,126.78795,164.44525,102.05222,16.594166,0,0,0,0,0,0,0,26.91416,91.334595,129.31539,68.799939,0,0,0,0,0,0,0,0,0,2.2688008,0,0,0,0,0,0,0,0,0,0,0,0
2359,205.49608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6465246,23.844332,48.746966,57.151729,21.272203,0,0,0,0,0,0,0,6.071171,47.561303,126.7765,164.4304,102.043,16.592668,0,0,0,0,0,0,0,26.911729,91.326346,129.30371,68.793726,0,0,0,0,0,0,0,0,0,2.2685959,0,0,0,0,0,0,0,0,0,0,0,0
2360,205.47752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6462856,23.842178,48.742563,57.146567,21.270282,0,0,0,0,0,0,0,6.0706227,47.557007,126.76504,164.41555,102.03378,16.591169,0,0,0,0,0,0,0,26.909299,91.318098,129.29203,68.787512,0,0,0,0,0,0,0,0,0,2.268391,0,0,0,0,0,0,0,0,0,0,0,0
2361,205.45896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6460466,23.840024,48.73816,57.141405,21.26836,0,0,0,0,0,0,0,6.0700743,47.552711,126.75359,164.40069,102.02457,16.58967,0,0,0,0,0,0,0,26.906868,91.309849,129.28036,68.781298,0,0,0,0,0,0,0,0,0,2.2681861,0,0,0,0,0,0,0,0,0,0,0,0
2362,205.4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6458075,23.837871,48.733757,57.136243,21.266439,0,0,0,0,0,0,0,6.0695259,47.548415,126.74214,164.38584,102.01535,16.588172,0,0,0,0,0,0,0,26.904437,91.3016,129.26868,68.775085,0,0,0,0,0,0,0,0,0,2.2679812,0,0,0,0,0,0,0,0,0,0,0,0
2363,205.42184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6455685,23.835717,48.729354,57.131081,21.264518,0,0,0,0,0,0,0,6.0689776,47.544119,126.73069,164.37099,102.00613,16.586673,0,0,0,0,0,0,0,26.902006,91.293351,129.257,68.768871,0,0,0,0,0,0,0,0,0,2.2677763,0,0,0,0,0,0,0,0,0,0,0,0
