Time (ms),Stress at 0.00 mm (kPa),Stress at 0.22 mm (kPa),Stress at 0.43 mm (kPa),Stress at 0.62 mm (kPa),Stress at 0.82 mm (kPa),Stress at 1.02 mm (kPa),Stress at 1.22 mm (kPa),Stress at 1.43 mm (kPa),Stress at 1.63 mm (kPa),Stress at 1.83 mm (kPa),Stress at 2.03 mm (kPa),Stress at 2.23 mm (kPa),Stress at 2.42 mm (kPa),Stress at 2.63 mm (kPa)
3921,156.03045,141.11084,126.42743,104.3397,81.760398,65.484688,46.736513,31.727486,18.970094,13.214233,7.2617109,2.0175421,0,0
3922,155.98572,141.07038,126.39118,104.30978,81.736955,65.465912,46.723113,31.718389,18.964655,13.210445,7.2596288,2.0169636,0,0
3923,155.94098,141.02992,126.35493,104.27987,81.713512,65.447135,46.709712,31.709291,18.959216,13.206656,7.2575466,2.0163851,0,0
3924,155.89624,140.98946,126.31868,104.24995,81.690069,65.428359,46.696311,31.700194,18.953776,13.202867,7.2554645,2.0158066,0,0
3925,155.8515,140.949,126.28243,104.22003,81.666625,65.409582,46.68291,31.691097,18.948337,13.199078,7.2533823,2.0152281,0,0
3926,155.80676,140.90854,126.24618,104.19011,81.643182,65.390806,46.669509,31.682,18.942898,13.195289,7.2513002,2.0146497,0,0
3927,155.76202,140.86808,126.20993,104.1602,81.619739,65.372029,46.656109,31.672902,18.937459,13.1915,7.249218,2.0140712,0,0
3928,155.71728,140.82762,126.17368,104.13028,81.596296,65.353253,46.642708,31.663805,18.932019,13.187711,7.2471359,2.0134927,0,0
3929,155.67254,140.78715,126.13743,104.10036,81.572853,65.334477,46.629307,31.654708,18.92658,13.183922,7.2450537,2.0129142,0,0
3930,155.62781,140.74669,126.10118,104.07044,81.549409,65.3157,46.615906,31.645611,18.921141,13.180133,7.2429716,2.0123357,0,0
3931,155.58307,140.70623,126.06493,104.04053,81.525966,65.296924,46.602506,31.636513,18.915701,13.176344,7.2408894,2.0117572,0,0
3932,155.53833,140.66577,126.02868,104.01061,81.502523,65.278147,46.589105,31.627416,18.910262,13.172555,7.2388072,2.0111787,0,0
3933,155.49359,140.62531,125.99243,103.98069,81.47908,65.259371,46.575704,31.618319,18.904823,13.168766,7.2367251,2.0106002,0,0
3934,155.44885,140.58485,125.95618,103.95077,81.455636,65.240594,46.562303,31.609222,18.899383,13.164977,7.2346429,2.0100217,0,0
3935,155.40411,140.54439,125.91993,103.92086,81.432193,65.221818,46.548902,31.600124,18.893944,13.161189,7.2325608,2.0094432,0,0
3936,155.35937,140.50393,125.88367,103.89094,81.40875,65.203041,46.535502,31.591027,18.888505,13.1574,7.2304786,2.0088647,0,0
3937,155.31463,140.46347,125.84742,103.86102,81.385307,65.184265,46.522101,31.58193,18.883066,13.153611,7.2283965,2.0082863,0,0
3938,155.2699,140.42301,125.81117,103.83111,81.361864,65.165488,46.5087,31.572833,18.877626,13.149822,7.2263143,2.0077078,0,0
3939,155.22516,140.38255,125.77492,103.80119,81.33842,65.146712,46.495299,31.563735,18.872187,13.146033,7.2242322,2.0071293,0,0
3940,155.18042,140.34209,125.73867,103.77127,81.314977,65.127935,46.481898,31.554638,18.866748,13.142244,7.22215,2.0065508,0,0
3941,155.13568,140.30163,125.70242,103.74135,81.291534,65.109159,46.468498,31.545541,18.861308,13.138455,7.2200678,2.0059723,0,0
3942,155.09094,140.26116,125.66617,103.71144,81.268091,65.090383,46.455097,31.536444,18.855869,13.134666,7.2179857,2.0053938,0,0
3943,155.0462,140.2207,125.62992,103.68152,81.244648,65.071606,46.441696,31.527347,18.85043,13.130877,7.2159035,2.0048153,0,0
3944,155.00146,140.18024,125.59367,103.6516,81.221204,65.05283,46.428295,31.518249,18.84499,13.127088,7.2138214,2.0042368,0,0
3945,154.95672,140.13978,125.55742,103.62168,81.197761,65.034053,46.414895,31.509152,18.839551,13.123299,7.2117392,2.0036583,0,0
3946,154.91199,140.09932,125.52117,103.59177,81.174318,65.015277,46.401494,31.500055,18.834112,13.11951,7.2096571,2.0030798,0,0
3947,154.86725,140.05886,125.48492,103.56185,81.150875,64.9965,46.388093,31.490958,18.828672,13.115721,7.2075749,2.0025013,0,0
3948,154.82251,140.0184,125.44867,103.53193,81.127432,64.977724,46.374692,31.48186,18.823233,13.111932,7.2054928,2.0019229,0,0
3949,154.77777,139.97794,125.41242,103.50201,81.103988,64.958947,46.361291,31.472763,18.817794,13.108144,7.2034106,2.0013444,0,0
3950,154.73303,139.93748,125.37617,103.4721,81.080545,64.940171,46.347891,31.463666,18.812355,13.104355,7.2013285,2.0007659,0,0
3951,154.68829,139.89702,125.33992,103.44218,81.057102,64.921394,46.33449,31.454569,18.806915,13.100566,7.1992463,2.0001874,0,0
3952,154.64355,139.85656,125.30366,103.41226,81.033659,64.902618,46.321089,31.445471,18.801476,13.096777,7.1971641,1.9996089,0,0
3953,154.59882,139.8161,125.26741,103.38234,81.010216,64.883841,46.307688,31.436374,18.796037,13.092988,7.195082,1.9990304,0,0
3954,154.55408,139.77564,125.23116,103.35243,80.986772,64.865065,46.294287,31.427277,18.790597,13.089199,7.1929998,1.9984519,0,0
3955,154.50934,139.73517,125.19491,103.32251,80.963329,64.846289,46.280887,31.41818,18.785158,13.08541,7.1909177,1.9978734,0,0
3956,154.4646,139.69471,125.15866,103.29259,80.939886,64.827512,46.267486,31.409082,18.779719,13.081621,7.1888355,1.9972949,0,0
3957,154.41986,139.65425,125.12241,103.26267,80.916443,64.808736,46.254085,31.399985,18.774279,13.077832,7.1867534,1.9967164,0,0
3958,154.37512,139.61379,125.08616,103.23276,80.893,64.789959,46.240684,31.390888,18.76884,13.074043,7.1846712,1.9961379,0,0
3959,154.33038,139.57333,125.04991,103.20284,80.869556,64.771183,46.227283,31.381791,18.763401,13.070254,7.1825891,1.9955595,0,0
3960,154.28564,139.53287,125.01366,103.17292,80.846113,64.752406,46.213883,31.372693,18.757961,13.066465,7.1805069,1.994981,0,0
3961,154.24091,139.49241,124.97741,103.14301,80.82267,64.73363,46.200482,31.363596,18.752522,13.062676,7.1784248,1.9944025,0,0
3962,154.19617,139.45195,124.94116,103.11309,80.799227,64.714853,46.187081,31.354499,18.747083,13.058888,7.1763426,1.993824,0,0
3963,154.15143,139.41149,124.90491,103.08317,80.775784,64.696077,46.17368,31.345402,18.741644,13.055099,7.1742604,1.9932455,0,0
3964,154.10669,139.37103,124.86866,103.05325,80.75234,64.6773,46.16028,31.336304,18.736204,13.05131,7.1721783,1.992667,0,0
3965,154.06195,139.33057,124.83241,103.02334,80.728897,64.658524,46.146879,31.327207,18.730765,13.047521,7.1700961,1.9920885,0,0
3966,154.01721,139.29011,124.79616,102.99342,80.705454,64.639747,46.133478,31.31811,18.725326,13.043732,7.168014,1.99151,0,0
3967,153.97247,139.24964,124.75991,102.9635,80.682011,64.620971,46.120077,31.309013,18.719886,13.039943,7.1659318,1.9909315,0,0
3968,153.92773,139.20918,124.72366,102.93358,80.658567,64.602195,46.106676,31.299915,18.714447,13.036154,7.1638497,1.990353,0,0
3969,153.883,139.16872,124.6874,102.90367,80.635124,64.583418,46.093276,31.290818,18.709008,13.032365,7.1617675,1.9897745,0,0
3970,153.83826,139.12826,124.65115,102.87375,80.611681,64.564642,46.079875,31.281721,18.703568,13.028576,7.1596854,1.9891961,0,0
3971,153.79352,139.0878,124.6149,102.84383,80.588238,64.545865,46.066474,31.272624,18.698129,13.024787,7.1576032,1.9886176,0,0
3972,153.74878,139.04734,124.57865,102.81391,80.564795,64.527089,46.053073,31.263527,18.69269,13.020998,7.1555211,1.9880391,0,0
3973,153.70404,139.00688,124.5424,102.784,80.541351,64.508312,46.039672,31.254429,18.68725,13.017209,7.1534389,1.9874606,0,0
3974,153.6593,138.96642,124.50615,102.75408,80.517908,64.489536,46.026272,31.245332,18.681811,13.01342,7.1513567,1.9868821,0,0
3975,153.61456,138.92596,124.4699,102.72416,80.494465,64.470759,46.012871,31.236235,18.676372,13.009632,7.1492746,1.9863036,0,0
3976,153.56983,138.8855,124.43365,102.69424,80.471022,64.451983,45.99947,31.227138,18.670933,13.005843,7.1471924,1.9857251,0,0
3977,153.52509,138.84504,124.3974,102.66433,80.447579,64.433206,45.986069,31.21804,18.665493,13.002054,7.1451103,1.9851466,0,0
3978,153.48035,138.80458,124.36115,102.63441,80.424135,64.41443,45.972669,31.208943,18.660054,12.998265,7.1430281,1.9845681,0,0
3979,153.43561,138.76412,124.3249,102.60449,80.400692,64.395653,45.959268,31.199846,18.654615,12.994476,7.140946,1.9839896,0,0
3980,153.39087,138.72365,124.28865,102.57458,80.377249,64.376877,45.945867,31.190749,18.649175,12.990687,7.1388638,1.9834111,0,0
3981,153.34613,138.68319,124.2524,102.54466,80.353806,64.358101,45.932466,31.181651,18.643736,12.986898,7.1367817,1.9828327,0,0
3982,153.30139,138.64273,124.21615,102.51474,80.330363,64.339324,45.919065,31.172554,18.638297,12.983109,7.1346995,1.9822542,0,0
3983,153.25665,138.60227,124.1799,102.48482,80.306919,64.320548,45.905665,31.163457,18.632857,12.97932,7.1326174,1.9816757,0,0
3984,153.21192,138.56181,124.14365,102.45491,80.283476,64.301771,45.892264,31.15436,18.627418,12.975531,7.1305352,1.9810972,0,0
3985,153.16718,138.52135,124.10739,102.42499,80.260033,64.282995,45.878863,31.145262,18.621979,12.971742,7.128453,1.9805187,0,0
3986,153.12244,138.48089,124.07114,102.39507,80.23659,64.264218,45.865462,31.136165,18.61654,12.967953,7.1263709,1.9799402,0,0
3987,153.0777,138.44043,124.03489,102.36515,80.213147,64.245442,45.852061,31.127068,18.6111,12.964164,7.1242887,1.9793617,0,0
3988,153.03296,138.39997,123.99864,102.33524,80.189703,64.226665,45.838661,31.117971,18.605661,12.960375,7.1222066,1.9787832,0,0
3989,152.98822,138.35951,123.96239,102.30532,80.16626,64.207889,45.82526,31.108873,18.600222,12.956587,7.1201244,1.9782047,0,0
3990,152.94348,138.31905,123.92614,102.2754,80.142817,64.189112,45.811859,31.099776,18.594782,12.952798,7.1180423,1.9776262,0,0
3991,152.89874,138.27859,123.88989,102.24548,80.119374,64.170336,45.798458,31.090679,18.589343,12.949009,7.1159601,1.9770477,0,0
3992,152.85401,138.23812,123.85364,102.21557,80.095931,64.151559,45.785057,31.081582,18.583904,12.94522,7.113878,1.9764692,0,0
3993,152.80927,138.19766,123.81739,102.18565,80.072487,64.132783,45.771657,31.072484,18.578464,12.941431,7.1117958,1.9758908,0,0
3994,152.76453,138.1572,123.78114,102.15573,80.049044,64.114006,45.758256,31.063387,18.573025,12.937642,7.1097137,1.9753123,0,0
3995,152.71979,138.11674,123.74489,102.12581,80.025601,64.09523,45.744855,31.05429,18.567586,12.933853,7.1076315,1.9747338,0,0
3996,152.67505,138.07628,123.70864,102.0959,80.002158,64.076454,45.731454,31.045193,18.562146,12.930064,7.1055493,1.9741553,0,0
3997,152.63031,138.03582,123.67239,102.06598,79.978714,64.057677,45.718054,31.036096,18.556707,12.926275,7.1034672,1.9735768,0,0
3998,152.58557,137.99536,123.63614,102.03606,79.955271,64.038901,45.704653,31.026998,18.551268,12.922486,7.101385,1.9729983,0,0
3999,152.54083,137.9549,123.59989,102.00614,79.931828,64.020124,45.691252,31.017901,18.545829,12.918697,7.0993029,1.9724198,0,0
4000,152.4961,137.91444,123.56364,101.97623,79.908385,64.001348,45.677851,31.008804,18.540389,12.914908,7.0972207,1.9718413,0,0
4001,152.46079,137.8825,123.53502,101.95261,79.889882,63.986528,45.667274,31.001624,18.536096,12.911918,7.0955773,1.9713847,0,0
4002,152.42547,137.85057,123.50641,101.929,79.871379,63.971708,45.656697,30.994443,18.531803,12.908927,7.093934,1.9709281,0,0
4003,152.39016,137.81863,123.4778,101.90539,79.852876,63.956889,45.646121,30.987263,18.52751,12.905937,7.0922906,1.9704716,0,0
4004,152.35485,137.7867,123.44919,101.88178,79.834373,63.942069,45.635544,30.980083,18.523217,12.902946,7.0906472,1.970015,0,0
4005,152.31954,137.75477,123.42058,101.85816,79.81587,63.927249,45.624967,30.972903,18.518924,12.899956,7.0890038,1.9695584,0,0
4006,152.28423,137.72283,123.39197,101.83455,79.797367,63.912429,45.61439,30.965723,18.514631,12.896965,7.0873604,1.9691018,0,0
4007,152.24892,137.6909,123.36335,101.81094,79.778863,63.89761,45.603813,30.958542,18.510338,12.893975,7.085717,1.9686452,0,0
4008,152.21361,137.65896,123.33474,101.78732,79.76036,63.88279,45.593236,30.951362,18.506045,12.890984,7.0840736,1.9681886,0,0
4009,152.1783,137.62703,123.30613,101.76371,79.741857,63.86797,45.582659,30.944182,18.501751,12.887994,7.0824303,1.967732,0,0
4010,152.14299,137.59509,123.27752,101.7401,79.723354,63.85315,45.572083,30.937002,18.497458,12.885003,7.0807869,1.9672755,0,0
4011,152.10768,137.56316,123.24891,101.71649,79.704851,63.838331,45.561506,30.929822,18.493165,12.882013,7.0791435,1.9668189,0,0
4012,152.07236,137.53122,123.2203,101.69287,79.686348,63.823511,45.550929,30.922641,18.488872,12.879023,7.0775001,1.9663623,0,0
4013,152.03705,137.49929,123.19168,101.66926,79.667845,63.808691,45.540352,30.915461,18.484579,12.876032,7.0758567,1.9659057,0,0
4014,152.00174,137.46735,123.16307,101.64565,79.649342,63.793872,45.529775,30.908281,18.480286,12.873042,7.0742133,1.9654491,0,0
4015,151.96643,137.43542,123.13446,101.62203,79.630839,63.779052,45.519198,30.901101,18.475993,12.870051,7.0725699,1.9649925,0,0
4016,151.93112,137.40349,123.10585,101.59842,79.612336,63.764232,45.508621,30.893921,18.4717,12.867061,7.0709266,1.9645359,0,0
4017,151.89581,137.37155,123.07724,101.57481,79.593833,63.749412,45.498045,30.886741,18.467407,12.86407,7.0692832,1.9640794,0,0
4018,151.8605,137.33962,123.04863,101.55119,79.57533,63.734593,45.487468,30.87956,18.463114,12.86108,7.0676398,1.9636228,0,0
4019,151.82519,137.30768,123.02002,101.52758,79.556827,63.719773,45.476891,30.87238,18.458821,12.858089,7.0659964,1.9631662,0,0
4020,151.78988,137.27575,122.9914,101.50397,79.538324,63.704953,45.466314,30.8652,18.454527,12.855099,7.064353,1.9627096,0,0
4021,151.75457,137.24381,122.96279,101.48036,79.519821,63.690133,45.455737,30.85802,18.450234,12.852108,7.0627096,1.962253,0,0
4022,151.71925,137.21188,122.93418,101.45674,79.501318,63.675314,45.44516,30.85084,18.445941,12.849118,7.0610663,1.9617964,0,0
4023,151.68394,137.17994,122.90557,101.43313,79.482815,63.660494,45.434583,30.843659,18.441648,12.846127,7.0594229,1.9613398,0,0
4024,151.64863,137.14801,122.87696,101.40952,79.464312,63.645674,45.424007,30.836479,18.437355,12.843137,7.0577795,1.9608832,0,0
4025,151.61332,137.11607,122.84835,101.3859,79.445808,63.630855,45.41343,30.829299,18.433062,12.840146,7.0561361,1.9604267,0,0
4026,151.57801,137.08414,122.81973,101.36229,79.427305,63.616035,45.402853,30.822119,18.428769,12.837156,7.0544927,1.9599701,0,0
4027,151.5427,137.05221,122.79112,101.33868,79.408802,63.601215,45.392276,30.814939,18.424476,12.834165,7.0528493,1.9595135,0,0
4028,151.50739,137.02027,122.76251,101.31507,79.390299,63.586395,45.381699,30.807758,18.420183,12.831175,7.0512059,1.9590569,0,0
4029,151.47208,136.98834,122.7339,101.29145,79.371796,63.571576,45.371122,30.800578,18.41589,12.828184,7.0495626,1.9586003,0,0
4030,151.43677,136.9564,122.70529,101.26784,79.353293,63.556756,45.360545,30.793398,18.411597,12.825194,7.0479192,1.9581437,0,0
4031,151.40146,136.92447,122.67668,101.24423,79.33479,63.541936,45.349969,30.786218,18.407303,12.822203,7.0462758,1.9576871,0,0
4032,151.36614,136.89253,122.64806,101.22061,79.316287,63.527116,45.339392,30.779038,18.40301,12.819213,7.0446324,1.9572306,0,0
4033,151.33083,136.8606,122.61945,101.197,79.297784,63.512297,45.328815,30.771857,18.398717,12.816222,7.042989,1.956774,0,0
4034,151.29552,136.82866,122.59084,101.17339,79.279281,63.497477,45.318238,30.764677,18.394424,12.813232,7.0413456,1.9563174,0,0
4035,151.26021,136.79673,122.56223,101.14977,79.260778,63.482657,45.307661,30.757497,18.390131,12.810241,7.0397022,1.9558608,0,0
4036,151.2249,136.76479,122.53362,101.12616,79.242275,63.467838,45.297084,30.750317,18.385838,12.807251,7.0380589,1.9554042,0,0
4037,151.18959,136.73286,122.50501,101.10255,79.223772,63.453018,45.286507,30.743137,18.381545,12.80426,7.0364155,1.9549476,0,0
4038,151.15428,136.70093,122.4764,101.07894,79.205269,63.438198,45.27593,30.735956,18.377252,12.80127,7.0347721,1.954491,0,0
4039,151.11897,136.66899,122.44778,101.05532,79.186766,63.423378,45.265354,30.728776,18.372959,12.798279,7.0331287,1.9540344,0,0
4040,151.08366,136.63706,122.41917,101.03171,79.168263,63.408559,45.254777,30.721596,18.368666,12.795289,7.0314853,1.9535779,0,0
4041,151.04835,136.60512,122.39056,101.0081,79.14976,63.393739,45.2442,30.714416,18.364373,12.792298,7.0298419,1.9531213,0,0
4042,151.01303,136.57319,122.36195,100.98448,79.131257,63.378919,45.233623,30.707236,18.360079,12.789308,7.0281985,1.9526647,0,0
4043,150.97772,136.54125,122.33334,100.96087,79.112753,63.364099,45.223046,30.700056,18.355786,12.786317,7.0265552,1.9522081,0,0
4044,150.94241,136.50932,122.30473,100.93726,79.09425,63.34928,45.212469,30.692875,18.351493,12.783327,7.0249118,1.9517515,0,0
4045,150.9071,136.47738,122.27611,100.91365,79.075747,63.33446,45.201892,30.685695,18.3472,12.780336,7.0232684,1.9512949,0,0
4046,150.87179,136.44545,122.2475,100.89003,79.057244,63.31964,45.191316,30.678515,18.342907,12.777346,7.021625,1.9508383,0,0
4047,150.83648,136.41351,122.21889,100.86642,79.038741,63.304821,45.180739,30.671335,18.338614,12.774355,7.0199816,1.9503818,0,0
4048,150.80117,136.38158,122.19028,100.84281,79.020238,63.290001,45.170162,30.664155,18.334321,12.771365,7.0183382,1.9499252,0,0
4049,150.76586,136.34965,122.16167,100.81919,79.001735,63.275181,45.159585,30.656974,18.330028,12.768374,7.0166948,1.9494686,0,0
4050,150.73055,136.31771,122.13306,100.79558,78.983232,63.260361,45.149008,30.649794,18.325735,12.765384,7.0150515,1.949012,0,0
4051,150.69524,136.28578,122.10445,100.77197,78.964729,63.245542,45.138431,30.642614,18.321442,12.762393,7.0134081,1.9485554,0,0
4052,150.65992,136.25384,122.07583,100.74835,78.946226,63.230722,45.127854,30.635434,18.317149,12.759403,7.0117647,1.9480988,0,0
4053,150.62461,136.22191,122.04722,100.72474,78.927723,63.215902,45.117278,30.628254,18.312855,12.756412,7.0101213,1.9476422,0,0
4054,150.5893,136.18997,122.01861,100.70113,78.90922,63.201082,45.106701,30.621073,18.308562,12.753422,7.0084779,1.9471856,0,0
4055,150.55399,136.15804,121.99,100.67752,78.890717,63.186263,45.096124,30.613893,18.304269,12.750431,7.0068345,1.9467291,0,0
4056,150.51868,136.1261,121.96139,100.6539,78.872214,63.171443,45.085547,30.606713,18.299976,12.747441,7.0051911,1.9462725,0,0
4057,150.48337,136.09417,121.93278,100.63029,78.853711,63.156623,45.07497,30.599533,18.295683,12.74445,7.0035478,1.9458159,0,0
4058,150.44806,136.06223,121.90416,100.60668,78.835208,63.141803,45.064393,30.592353,18.29139,12.74146,7.0019044,1.9453593,0,0
4059,150.41275,136.0303,121.87555,100.58306,78.816705,63.126984,45.053816,30.585172,18.287097,12.738469,7.000261,1.9449027,0,0
4060,150.37744,135.99837,121.84694,100.55945,78.798202,63.112164,45.04324,30.577992,18.282804,12.735479,6.9986176,1.9444461,0,0
4061,150.34213,135.96643,121.81833,100.53584,78.779698,63.097344,45.032663,30.570812,18.278511,12.732488,6.9969742,1.9439895,0,0
4062,150.30682,135.9345,121.78972,100.51223,78.761195,63.082525,45.022086,30.563632,18.274218,12.729498,6.9953308,1.943533,0,0
4063,150.2715,135.90256,121.76111,100.48861,78.742692,63.067705,45.011509,30.556452,18.269925,12.726507,6.9936874,1.9430764,0,0
4064,150.23619,135.87063,121.73249,100.465,78.724189,63.052885,45.000932,30.549271,18.265631,12.723517,6.9920441,1.9426198,0,0
4065,150.20088,135.83869,121.70388,100.44139,78.705686,63.038065,44.990355,30.542091,18.261338,12.720527,6.9904007,1.9421632,0,0
4066,150.16557,135.80676,121.67527,100.41777,78.687183,63.023246,44.979778,30.534911,18.257045,12.717536,6.9887573,1.9417066,0,0
4067,150.13026,135.77482,121.64666,100.39416,78.66868,63.008426,44.969202,30.527731,18.252752,12.714546,6.9871139,1.94125,0,0
4068,150.09495,135.74289,121.61805,100.37055,78.650177,62.993606,44.958625,30.520551,18.248459,12.711555,6.9854705,1.9407934,0,0
4069,150.05964,135.71095,121.58944,100.34693,78.631674,62.978786,44.948048,30.51337,18.244166,12.708565,6.9838271,1.9403369,0,0
4070,150.02433,135.67902,121.56083,100.32332,78.613171,62.963967,44.937471,30.50619,18.239873,12.705574,6.9821838,1.9398803,0,0
4071,149.98902,135.64709,121.53221,100.29971,78.594668,62.949147,44.926894,30.49901,18.23558,12.702584,6.9805404,1.9394237,0,0
4072,149.95371,135.61515,121.5036,100.2761,78.576165,62.934327,44.916317,30.49183,18.231287,12.699593,6.978897,1.9389671,0,0
4073,149.91839,135.58322,121.47499,100.25248,78.557662,62.919508,44.90574,30.48465,18.226994,12.696603,6.9772536,1.9385105,0,0
4074,149.88308,135.55128,121.44638,100.22887,78.539159,62.904688,44.895164,30.47747,18.222701,12.693612,6.9756102,1.9380539,0,0
4075,149.84777,135.51935,121.41777,100.20526,78.520656,62.889868,44.884587,30.470289,18.218407,12.690622,6.9739668,1.9375973,0,0
4076,149.81246,135.48741,121.38916,100.18164,78.502153,62.875048,44.87401,30.463109,18.214114,12.687631,6.9723234,1.9371407,0,0
4077,149.77715,135.45548,121.36054,100.15803,78.48365,62.860229,44.863433,30.455929,18.209821,12.684641,6.9706801,1.9366842,0,0
4078,149.74184,135.42354,121.33193,100.13442,78.465146,62.845409,44.852856,30.448749,18.205528,12.68165,6.9690367,1.9362276,0,0
4079,149.72963,135.4125,121.32204,100.12625,78.458747,62.840283,44.849198,30.446265,18.204043,12.680616,6.9684683,1.9360697,0,0
4080,149.71741,135.40145,121.31214,100.11808,78.452348,62.835158,44.84554,30.443782,18.202559,12.679582,6.9678999,1.9359118,0,0
4081,149.7052,135.39041,121.30225,100.10992,78.445949,62.830033,44.841882,30.441299,18.201074,12.678547,6.9673316,1.9357538,0,0
4082,149.69299,135.37937,121.29235,100.10175,78.43955,62.824908,44.838224,30.438816,18.199589,12.677513,6.9667633,1.9355959,0,0
4083,149.68078,135.36832,121.28246,100.09359,78.433151,62.819783,44.834567,30.436333,18.198105,12.676479,6.9661949,1.935438,0,0
4084,149.66857,135.35728,121.27256,100.08542,78.426752,62.814658,44.830909,30.43385,18.19662,12.675445,6.9656266,1.9352801,0,0
4085,149.65636,135.34623,121.26267,100.07725,78.420353,62.809533,44.827251,30.431367,18.195135,12.674411,6.9650583,1.9351222,0,0
4086,149.64415,135.33519,121.25277,100.06909,78.413954,62.804407,44.823593,30.428883,18.193651,12.673376,6.9644899,1.9349643,0,0
4087,149.63193,135.32415,121.24288,100.06092,78.407556,62.799282,44.819935,30.4264,18.192166,12.672342,6.9639216,1.9348064,0,0
4088,149.61972,135.3131,121.23298,100.05276,78.401157,62.794157,44.816278,30.423917,18.190681,12.671308,6.9633533,1.9346485,0,0
4089,149.60751,135.30206,121.22309,100.04459,78.394758,62.789032,44.81262,30.421434,18.189197,12.670274,6.962785,1.9344906,0,0
4090,149.5953,135.29102,121.21319,100.03642,78.388359,62.783907,44.808962,30.418951,18.187712,12.66924,6.9622166,1.9343327,0,0
4091,149.58309,135.27997,121.2033,100.02826,78.38196,62.778782,44.805304,30.416468,18.186227,12.668205,6.9616483,1.9341748,0,0
4092,149.57088,135.26893,121.1934,100.02009,78.375561,62.773657,44.801647,30.413985,18.184743,12.667171,6.96108,1.9340169,0,0
4093,149.55866,135.25788,121.18351,100.01193,78.369162,62.768532,44.797989,30.411502,18.183258,12.666137,6.9605116,1.933859,0,0
4094,149.54645,135.24684,121.17362,100.00376,78.362763,62.763407,44.794331,30.409018,18.181773,12.665103,6.9599433,1.9337011,0,0
4095,149.53424,135.2358,121.16372,99.995594,78.356364,62.758282,44.790673,30.406535,18.180289,12.664069,6.959375,1.9335432,0,0
4096,149.52203,135.22475,121.15383,99.987428,78.349965,62.753156,44.787015,30.404052,18.178804,12.663034,6.9588066,1.9333853,0,0
4097,149.50982,135.21371,121.14393,99.979262,78.343567,62.748031,44.783358,30.401569,18.177319,12.662,6.9582383,1.9332274,0,0
4098,149.49761,135.20266,121.13404,99.971096,78.337168,62.742906,44.7797,30.399086,18.175834,12.660966,6.95767,1.9330695,0,0
4099,149.48539,135.19162,121.12414,99.96293,78.330769,62.737781,44.776042,30.396603,18.17435,12.659932,6.9571016,1.9329116,0,0
4100,149.47318,135.18058,121.11425,99.954764,78.32437,62.732656,44.772384,30.39412,18.172865,12.658898,6.9565333,1.9327537,0,0
4101,149.46097,135.16953,121.10435,99.946598,78.317971,62.727531,44.768726,30.391637,18.17138,12.657863,6.955965,1.9325958,0,0
4102,149.44876,135.15849,121.09446,99.938432,78.311572,62.722406,44.765069,30.389153,18.169896,12.656829,6.9553966,1.9324379,0,0
4103,149.43655,135.14744,121.08456,99.930266,78.305173,62.717281,44.761411,30.38667,18.168411,12.655795,6.9548283,1.93228,0,0
4104,149.42434,135.1364,121.07467,99.9221,78.298774,62.712156,44.757753,30.384187,18.166926,12.654761,6.95426,1.9321221,0,0
4105,149.41213,135.12536,121.06477,99.913934,78.292375,62.707031,44.754095,30.381704,18.165442,12.653727,6.9536917,1.9319642,0,0
4106,149.39991,135.11431,121.05488,99.905768,78.285976,62.701905,44.750437,30.379221,18.163957,12.652692,6.9531233,1.9318063,0,0
4107,149.3877,135.10327,121.04498,99.897602,78.279577,62.69678,44.74678,30.376738,18.162472,12.651658,6.952555,1.9316484,0,0
4108,149.37549,135.09222,121.03509,99.889435,78.273179,62.691655,44.743122,30.374255,18.160988,12.650624,6.9519867,1.9314905,0,0
4109,149.36328,135.08118,121.02519,99.881269,78.26678,62.68653,44.739464,30.371772,18.159503,12.64959,6.9514183,1.9313326,0,0
4110,149.35107,135.07014,121.0153,99.873103,78.260381,62.681405,44.735806,30.369288,18.158018,12.648556,6.95085,1.9311747,0,0
4111,149.33886,135.05909,121.00541,99.864937,78.253982,62.67628,44.732148,30.366805,18.156534,12.647521,6.9502817,1.9310168,0,0
4112,149.32664,135.04805,120.99551,99.856771,78.247583,62.671155,44.728491,30.364322,18.155049,12.646487,6.9497133,1.9308589,0,0
4113,149.31443,135.03701,120.98562,99.848605,78.241184,62.66603,44.724833,30.361839,18.153564,12.645453,6.949145,1.930701,0,0
4114,149.30222,135.02596,120.97572,99.840439,78.234785,62.660905,44.721175,30.359356,18.15208,12.644419,6.9485767,1.9305431,0,0
4115,149.29001,135.01492,120.96583,99.832273,78.228386,62.65578,44.717517,30.356873,18.150595,12.643385,6.9480083,1.9303852,0,0
4116,149.2778,135.00387,120.95593,99.824107,78.221987,62.650654,44.71386,30.35439,18.14911,12.64235,6.94744,1.9302273,0,0
4117,149.26559,134.99283,120.94604,99.815941,78.215588,62.645529,44.710202,30.351907,18.147626,12.641316,6.9468717,1.9300694,0,0
4118,149.25337,134.98179,120.93614,99.807775,78.20919,62.640404,44.706544,30.349424,18.146141,12.640282,6.9463033,1.9299115,0,0
4119,149.24116,134.97074,120.92625,99.799609,78.202791,62.635279,44.702886,30.34694,18.144656,12.639248,6.945735,1.9297536,0,0
4120,149.22895,134.9597,120.91635,99.791443,78.196392,62.630154,44.699228,30.344457,18.143172,12.638214,6.9451667,1.9295957,0,0
