Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa)
1061,155.37432,0,0,0,0,0,25.290821,40.032986,0,0,0,0,0,0
1062,155.37018,0,0,0,0,0,25.290148,40.03192,0,0,0,0,0,0
1063,155.38647,0,0,0,0,0,25.292798,40.036116,0,0,0,0,0,0
1064,155.40275,0,0,0,0,0,25.295449,40.040312,0,0,0,0,0,0
1065,155.41904,0,0,0,0,0,25.2981,40.044508,0,0,0,0,0,0
1066,155.43532,0,0,0,0,0,25.300751,40.048704,0,0,0,0,0,0
1067,155.45161,0,0,0,0,0,25.303402,40.0529,0,0,0,0,0,0
1068,155.46789,0,0,0,0,0,25.306053,40.057096,0,0,0,0,0,0
1069,155.48418,0,0,0,0,0,25.308704,40.061292,0,0,0,0,0,0
1070,155.50046,0,0,0,0,0,25.311354,40.065488,0,0,0,0,0,0
1071,155.51675,0,0,0,0,0,25.314005,40.069684,0,0,0,0,0,0
1072,155.53304,0,0,0,0,0,25.316656,40.07388,0,0,0,0,0,0
1073,155.54932,0,0,0,0,0,25.319307,40.078076,0,0,0,0,0,0
1074,155.56561,0,0,0,0,0,25.321958,40.082272,0,0,0,0,0,0
1075,155.58189,0,0,0,0,0,25.324609,40.086468,0,0,0,0,0,0
1076,155.59818,0,0,0,0,0,25.327259,40.090664,0,0,0,0,0,0
1077,155.61446,0,0,0,0,0,25.32991,40.094861,0,0,0,0,0,0
1078,155.63075,0,0,0,0,0,25.332561,40.099057,0,0,0,0,0,0
1079,155.64703,0,0,0,0,0,25.335212,40.103253,0,0,0,0,0,0
1080,155.66332,0,0,0,0,0,25.337863,40.107449,0,0,0,0,0,0
1081,155.6796,0,0,0,0,0,25.340514,40.111645,0,0,0,0,0,0
1082,155.69589,0,0,0,0,0,25.343165,40.115841,0,0,0,0,0,0
1083,155.71218,0,0,0,0,0,25.345815,40.120037,0,0,0,0,0,0
1084,155.72846,0,0,0,0,0,25.348466,40.124233,0,0,0,0,0,0
1085,155.74475,0,0,0,0,0,25.351117,40.128429,0,0,0,0,0,0
1086,155.76103,0,0,0,0,0,25.353768,40.132625,0,0,0,0,0,0
1087,155.77732,0,0,0,0,0,25.356419,40.136821,0,0,0,0,0,0
1088,155.7936,0,0,0,0,0,25.35907,40.141017,0,0,0,0,0,0
1089,155.80989,0,0,0,0,0,25.36172,40.145213,0,0,0,0,0,0
1090,155.82617,0,0,0,0,0,25.364371,40.149409,0,0,0,0,0,0
1091,155.84246,0,0,0,0,0,25.367022,40.153605,0,0,0,0,0,0
1092,155.85874,0,0,0,0,0,25.369673,40.157801,0,0,0,0,0,0
1093,155.87503,0,0,0,0,0,25.372324,40.161997,0,0,0,0,0,0
1094,155.89132,0,0,0,0,0,25.374975,40.166193,0,0,0,0,0,0
1095,155.9076,0,0,0,0,0,25.377625,40.170389,0,0,0,0,0,0
1096,155.92389,0,0,0,0,0,25.380276,40.174585,0,0,0,0,0,0
1097,155.94017,0,0,0,0,0,25.382927,40.178781,0,0,0,0,0,0
1098,155.95646,0,0,0,0,0,25.385578,40.182977,0,0,0,0,0,0
1099,155.97274,0,0,0,0,0,25.388229,40.187173,0,0,0,0,0,0
1100,155.98903,0,0,0,0,0,25.39088,40.191369,0,0,0,0,0,0
1101,156.00531,0,0,0,0,0,25.393531,40.195565,0,0,0,0,0,0
1102,156.0216,0,0,0,0,0,25.396181,40.199761,0,0,0,0,0,0
1103,156.03788,0,0,0,0,0,25.398832,40.203957,0,0,0,0,0,0
1104,156.05417,0,0,0,0,0,25.401483,40.208153,0,0,0,0,0,0
1105,156.07046,0,0,0,0,0,25.404134,40.212349,0,0,0,0,0,0
1106,156.08674,0,0,0,0,0,25.406785,40.216546,0,0,0,0,0,0
1107,156.10303,0,0,0,0,0,25.409436,40.220742,0,0,0,0,0,0
1108,156.11931,0,0,0,0,0,25.412086,40.224938,0,0,0,0,0,0
1109,156.1356,0,0,0,0,0,25.414737,40.229134,0,0,0,0,0,0
1110,156.15188,0,0,0,0,0,25.417388,40.23333,0,0,0,0,0,0
1111,156.16817,0,0,0,0,0,25.420039,40.237526,0,0,0,0,0,0
1112,156.18445,0,0,0,0,0,25.42269,40.241722,0,0,0,0,0,0
1113,156.20074,0,0,0,0,0,25.425341,40.245918,0,0,0,0,0,0
1114,156.21703,0,0,0,0,0,25.427991,40.250114,0,0,0,0,0,0
1115,156.23331,0,0,0,0,0,25.430642,40.25431,0,0,0,0,0,0
1116,156.2496,0,0,0,0,0,25.433293,40.258506,0,0,0,0,0,0
1117,156.26588,0,0,0,0,0,25.435944,40.262702,0,0,0,0,0,0
1118,156.28217,0,0,0,0,0,25.438595,40.266898,0,0,0,0,0,0
1119,156.29845,0,0,0,0,0,25.441246,40.271094,0,0,0,0,0,0
1120,156.31474,0,0,0,0,0,25.443897,40.27529,0,0,0,0,0,0
1121,156.33102,0,0,0,0,0,25.446547,40.279486,0,0,0,0,0,0
1122,156.34731,0,0,0,0,0,25.449198,40.283682,0,0,0,0,0,0
1123,156.36359,0,0,0,0,0,25.451849,40.287878,0,0,0,0,0,0
1124,156.37988,0,0,0,0,0,25.4545,40.292074,0,0,0,0,0,0
1125,156.39617,0,0,0,0,0,25.457151,40.29627,0,0,0,0,0,0
1126,156.41245,0,0,0,0,0,25.459802,40.300466,0,0,0,0,0,0
1127,156.42874,0,0,0,0,0,25.462452,40.304662,0,0,0,0,0,0
1128,156.44502,0,0,0,0,0,25.465103,40.308858,0,0,0,0,0,0
1129,156.46131,0,0,0,0,0,25.467754,40.313054,0,0,0,0,0,0
1130,156.47759,0,0,0,0,0,25.470405,40.31725,0,0,0,0,0,0
1131,156.49388,0,0,0,0,0,25.473056,40.321446,0,0,0,0,0,0
1132,156.51016,0,0,0,0,0,25.475707,40.325642,0,0,0,0,0,0
1133,156.52645,0,0,0,0,0,25.478358,40.329838,0,0,0,0,0,0
1134,156.54273,0,0,0,0,0,25.481008,40.334035,0,0,0,0,0,0
1135,156.55902,0,0,0,0,0,25.483659,40.338231,0,0,0,0,0,0
1136,156.57531,0,0,0,0,0,25.48631,40.342427,0,0,0,0,0,0
1137,156.59159,0,0,0,0,0,25.488961,40.346623,0,0,0,0,0,0
1138,156.60788,0,0,0,0,0,25.491612,40.350819,0,0,0,0,0,0
1139,156.62416,0,0,0,0,0,25.494263,40.355015,0,0,0,0,0,0
1140,156.64045,0,0,0,0,0,25.496913,40.359211,0,0,0,0,0,0
1141,156.65673,0,0,0,0,0,25.499564,40.363407,0,0,0,0,0,0
1142,156.67302,0,0,0,0,0,25.502215,40.367603,0,0,0,0,0,0
1143,156.6893,0,0,0,0,0,25.504866,40.371799,0,0,0,0,0,0
1144,156.70559,0,0,0,0,0,25.507517,40.375995,0,0,0,0,0,0
1145,156.72187,0,0,0,0,0,25.510168,40.380191,0,0,0,0,0,0
1146,156.73816,0,0,0,0,0,25.512818,40.384387,0,0,0,0,0,0
1147,156.75445,0,0,0,0,0,25.515469,40.388583,0,0,0,0,0,0
1148,156.77073,0,0,0,0,0,25.51812,40.392779,0,0,0,0,0,0
1149,156.78702,0,0,0,0,0,25.520771,40.396975,0,0,0,0,0,0
1150,156.8033,0,0,0,0,0,25.523422,40.401171,0,0,0,0,0,0
1151,156.81959,0,0,0,0,0,25.526073,40.405367,0,0,0,0,0,0
1152,156.83587,0,0,0,0,0,25.528724,40.409563,0,0,0,0,0,0
1153,156.85216,0,0,0,0,0,25.531374,40.413759,0,0,0,0,0,0
1154,156.86844,0,0,0,0,0,25.534025,40.417955,0,0,0,0,0,0
1155,156.88473,0,0,0,0,0,25.536676,40.422151,0,0,0,0,0,0
1156,156.90101,0,0,0,0,0,25.539327,40.426347,0,0,0,0,0,0
1157,156.9173,0,0,0,0,0,25.541978,40.430543,0,0,0,0,0,0
1158,156.93359,0,0,0,0,0,25.544629,40.434739,0,0,0,0,0,0
1159,156.94987,0,0,0,0,0,25.547279,40.438935,0,0,0,0,0,0
1160,156.96616,0,0,0,0,0,25.54993,40.443131,0,0,0,0,0,0
1161,156.98244,0,0,0,0,0,25.552581,40.447327,0,0,0,0,0,0
1162,156.99873,0,0,0,0,0,25.555232,40.451523,0,0,0,0,0,0
1163,157.01501,0,0,0,0,0,25.557883,40.45572,0,0,0,0,0,0
1164,157.0313,0,0,0,0,0,25.560534,40.459916,0,0,0,0,0,0
1165,157.04758,0,0,0,0,0,25.563184,40.464112,0,0,0,0,0,0
1166,157.06387,0,0,0,0,0,25.565835,40.468308,0,0,0,0,0,0
1167,157.08016,0,0,0,0,0,25.568486,40.472504,0,0,0,0,0,0
1168,157.09644,0,0,0,0,0,25.571137,40.4767,0,0,0,0,0,0
1169,157.11273,0,0,0,0,0,25.573788,40.480896,0,0,0,0,0,0
1170,157.12901,0,0,0,0,0,25.576439,40.485092,0,0,0,0,0,0
1171,157.1453,0,0,0,0,0,25.57909,40.489288,0,0,0,0,0,0
1172,157.17179,0,0,0,0,0,25.583403,40.496115,0,0,0,0,0,0
1173,157.19829,0,0,0,0,0,25.587716,40.502942,0,0,0,0,0,0
1174,157.22479,0,0,0,0,0,25.592029,40.509769,0,0,0,0,0,0
1175,157.25129,0,0,0,0,0,25.596342,40.516597,0,0,0,0,0,0
1176,157.27778,0,0,0,0,0,25.600655,40.523424,0,0,0,0,0,0
1177,157.30428,0,0,0,0,0,25.604968,40.530251,0,0,0,0,0,0
1178,157.33078,0,0,0,0,0,25.609281,40.537078,0,0,0,0,0,0
1179,157.35728,0,0,0,0,0,25.613594,40.543905,0,0,0,0,0,0
1180,157.38377,0,0,0,0,0,25.617907,40.550733,0,0,0,0,0,0
1181,157.41027,0,0,0,0,0,25.62222,40.55756,0,0,0,0,0,0
1182,157.43677,0,0,0,0,0,25.626533,40.564387,0,0,0,0,0,0
1183,157.46327,0,0,0,0,0,25.630846,40.571214,0,0,0,0,0,0
1184,157.48976,0,0,0,0,0,25.63516,40.578041,0,0,0,0,0,0
1185,157.51626,0,0,0,0,0,25.639473,40.584868,0,0,0,0,0,0
1186,157.54276,0,0,0,0,0,25.643786,40.591696,0,0,0,0,0,0
1187,157.56926,0,0,0,0,0,25.648099,40.598523,0,0,0,0,0,0
1188,157.59575,0,0,0,0,0,25.652412,40.60535,0,0,0,0,0,0
1189,157.62225,0,0,0,0,0,25.656725,40.612177,0,0,0,0,0,0
1190,157.64875,0,0,0,0,0,25.661038,40.619004,0,0,0,0,0,0
1191,157.67525,0,0,0,0,0,25.665351,40.625832,0,0,0,0,0,0
1192,157.70174,0,0,0,0,0,25.669664,40.632659,0,0,0,0,0,0
1193,157.72824,0,0,0,0,0,25.673977,40.639486,0,0,0,0,0,0
1194,157.75474,0,0,0,0,0,25.67829,40.646313,0,0,0,0,0,0
1195,157.78123,0,0,0,0,0,25.682603,40.65314,0,0,0,0,0,0
1196,157.80773,0,0,0,0,0,25.686916,40.659968,0,0,0,0,0,0
1197,157.83423,0,0,0,0,0,25.69123,40.666795,0,0,0,0,0,0
1198,157.86073,0,0,0,0,0,25.695543,40.673622,0,0,0,0,0,0
1199,157.88722,0,0,0,0,0,25.699856,40.680449,0,0,0,0,0,0
1200,157.91372,0,0,0,0,0,25.704169,40.687276,0,0,0,0,0,0
1201,157.94022,0,0,0,0,0,25.708482,40.694104,0,0,0,0,0,0
1202,157.96672,0,0,0,0,0,25.712795,40.700931,0,0,0,0,0,0
1203,157.99321,0,0,0,0,0,25.717108,40.707758,0,0,0,0,0,0
1204,158.01971,0,0,0,0,0,25.721421,40.714585,0,0,0,0,0,0
1205,158.04621,0,0,0,0,0,25.725734,40.721412,0,0,0,0,0,0
1206,158.07271,0,0,0,0,0,25.730047,40.72824,0,0,0,0,0,0
1207,158.0992,0,0,0,0,0,25.73436,40.735067,0,0,0,0,0,0
1208,158.1257,0,0,0,0,0,25.738673,40.741894,0,0,0,0,0,0
1209,158.1522,0,0,0,0,0,25.742986,40.748721,0,0,0,0,0,0
1210,158.1787,0,0,0,0,0,25.7473,40.755548,0,0,0,0,0,0
1211,158.20519,0,0,0,0,0,25.751613,40.762376,0,0,0,0,0,0
1212,158.23169,0,0,0,0,0,25.755926,40.769203,0,0,0,0,0,0
1213,158.25819,0,0,0,0,0,25.760239,40.77603,0,0,0,0,0,0
1214,158.28469,0,0,0,0,0,25.764552,40.782857,0,0,0,0,0,0
1215,158.31118,0,0,0,0,0,25.768865,40.789684,0,0,0,0,0,0
1216,158.33768,0,0,0,0,0,25.773178,40.796511,0,0,0,0,0,0
1217,158.36418,0,0,0,0,0,25.777491,40.803339,0,0,0,0,0,0
1218,158.39068,0,0,0,0,0,25.781804,40.810166,0,0,0,0,0,0
1219,158.41717,0,0,0,0,0,25.786117,40.816993,0,0,0,0,0,0
1220,158.44367,0,0,0,0,0,25.79043,40.82382,0,0,0,0,0,0
1221,158.47017,0,0,0,0,0,25.794743,40.830647,0,0,0,0,0,0
1222,158.49666,0,0,0,0,0,25.799056,40.837475,0,0,0,0,0,0
1223,158.52316,0,0,0,0,0,25.80337,40.844302,0,0,0,0,0,0
1224,158.54966,0,0,0,0,0,25.807683,40.851129,0,0,0,0,0,0
1225,158.57616,0,0,0,0,0,25.811996,40.857956,0,0,0,0,0,0
1226,158.60265,0,0,0,0,0,25.816309,40.864783,0,0,0,0,0,0
1227,158.62915,0,0,0,0,0,25.820622,40.871611,0,0,0,0,0,0
1228,158.65565,0,0,0,0,0,25.824935,40.878438,0,0,0,0,0,0
1229,158.68215,0,0,0,0,0,25.829248,40.885265,0,0,0,0,0,0
1230,158.70864,0,0,0,0,0,25.833561,40.892092,0,0,0,0,0,0
1231,158.73514,0,0,0,0,0,25.837874,40.898919,0,0,0,0,0,0
1232,158.76164,0,0,0,0,0,25.842187,40.905747,0,0,0,0,0,0
1233,158.78814,0,0,0,0,0,25.8465,40.912574,0,0,0,0,0,0
1234,158.81463,0,0,0,0,0,25.850813,40.919401,0,0,0,0,0,0
1235,158.84113,0,0,0,0,0,25.855126,40.926228,0,0,0,0,0,0
1236,158.86763,0,0,0,0,0,25.85944,40.933055,0,0,0,0,0,0
1237,158.89413,0,0,0,0,0,25.863753,40.939883,0,0,0,0,0,0
1238,158.92062,0,0,0,0,0,25.868066,40.94671,0,0,0,0,0,0
1239,158.94712,0,0,0,0,0,25.872379,40.953537,0,0,0,0,0,0
1240,158.97362,0,0,0,0,0,25.876692,40.960364,0,0,0,0,0,0
1241,159.00012,0,0,0,0,0,25.881005,40.967191,0,0,0,0,0,0
1242,159.02661,0,0,0,0,0,25.885318,40.974019,0,0,0,0,0,0
1243,159.05311,0,0,0,0,0,25.889631,40.980846,0,0,0,0,0,0
1244,159.07961,0,0,0,0,0,25.893944,40.987673,0,0,0,0,0,0
1245,159.10611,0,0,0,0,0,25.898257,40.9945,0,0,0,0,0,0
1246,159.1326,0,0,0,0,0,25.90257,41.001327,0,0,0,0,0,0
1247,159.1591,0,0,0,0,0,25.906883,41.008155,0,0,0,0,0,0
1248,159.1856,0,0,0,0,0,25.911196,41.014982,0,0,0,0,0,0
1249,159.2121,0,0,0,0,0,25.91551,41.021809,0,0,0,0,0,0
1250,159.23859,0,0,0,0,0,25.919823,41.028636,0,0,0,0,0,0
1251,159.26509,0,0,0,0,0,25.924136,41.035463,0,0,0,0,0,0
1252,159.29159,0,0,0,0,0,25.928449,41.04229,0,0,0,0,0,0
1253,159.31808,0,0,0,0,0,25.932762,41.049118,0,0,0,0,0,0
1254,159.34458,0,0,0,0,0,25.937075,41.055945,0,0,0,0,0,0
1255,159.37108,0,0,0,0,0,25.941388,41.062772,0,0,0,0,0,0
1256,159.39758,0,0,0,0,0,25.945701,41.069599,0,0,0,0,0,0
1257,159.42407,0,0,0,0,0,25.950014,41.076426,0,0,0,0,0,0
1258,159.45057,0,0,0,0,0,25.954327,41.083254,0,0,0,0,0,0
1259,159.47707,0,0,0,0,0,25.95864,41.090081,0,0,0,0,0,0
1260,159.50357,0,0,0,0,0,25.962953,41.096908,0,0,0,0,0,0
1261,159.53006,0,0,0,0,0,25.967266,41.103735,0,0,0,0,0,0
1262,159.55656,0,0,0,0,0,25.97158,41.110562,0,0,0,0,0,0
1263,159.58306,0,0,0,0,0,25.975893,41.11739,0,0,0,0,0,0
1264,159.60956,0,0,0,0,0,25.980206,41.124217,0,0,0,0,0,0
1265,159.63605,0,0,0,0,0,25.984519,41.131044,0,0,0,0,0,0
1266,159.66255,0,0,0,0,0,25.988832,41.137871,0,0,0,0,0,0
1267,159.68905,0,0,0,0,0,25.993145,41.144698,0,0,0,0,0,0
1268,159.71555,0,0,0,0,0,25.997458,41.151526,0,0,0,0,0,0
1269,159.74204,0,0,0,0,0,26.001771,41.158353,0,0,0,0,0,0
1270,159.76854,0,0,0,0,0,26.006084,41.16518,0,0,0,0,0,0
1271,159.79504,0,0,0,0,0,26.010397,41.172007,0,0,0,0,0,0
1272,159.82154,0,0,0,0,0,26.01471,41.178834,0,0,0,0,0,0
1273,159.84803,0,0,0,0,0,26.019023,41.185662,0,0,0,0,0,0
1274,159.87453,0,0,0,0,0,26.023336,41.192489,0,0,0,0,0,0
1275,159.90103,0,0,0,0,0,26.02765,41.199316,0,0,0,0,0,0
1276,159.92753,0,0,0,0,0,26.031963,41.206143,0,0,0,0,0,0
1277,159.95402,0,0,0,0,0,26.036276,41.21297,0,0,0,0,0,0
1278,159.98052,0,0,0,0,0,26.040589,41.219798,0,0,0,0,0,0
1279,160.00702,0,0,0,0,0,26.044902,41.226625,0,0,0,0,0,0
1280,160.03351,0,0,0,0,0,26.049215,41.233452,0,0,0,0,0,0
1281,160.06001,0,0,0,0,0,26.053528,41.240279,0,0,0,0,0,0
1282,160.08651,0,0,0,0,0,26.057841,41.247106,0,0,0,0,0,0
1283,160.11301,0,0,0,0,0,26.062154,41.253933,0,0,0,0,0,0
1284,160.1395,0,0,0,0,0,26.066467,41.260761,0,0,0,0,0,0
1285,160.166,0,0,0,0,0,26.07078,41.267588,0,0,0,0,0,0
1286,160.1925,0,0,0,0,0,26.075093,41.274415,0,0,0,0,0,0
1287,160.219,0,0,0,0,0,26.079406,41.281242,0,0,0,0,0,0
1288,160.24549,0,0,0,0,0,26.08372,41.288069,0,0,0,0,0,0
1289,160.27199,0,0,0,0,0,26.088033,41.294897,0,0,0,0,0,0
1290,160.29849,0,0,0,0,0,26.092346,41.301724,0,0,0,0,0,0
1291,160.32499,0,0,0,0,0,26.096659,41.308551,0,0,0,0,0,0
1292,160.35148,0,0,0,0,0,26.100972,41.315378,0,0,0,0,0,0
1293,160.37798,0,0,0,0,0,26.105285,41.322205,0,0,0,0,0,0
1294,160.40448,0,0,0,0,0,26.109598,41.329033,0,0,0,0,0,0
1295,160.43098,0,0,0,0,0,26.113911,41.33586,0,0,0,0,0,0
1296,160.45747,0,0,0,0,0,26.118224,41.342687,0,0,0,0,0,0
1297,160.48218,0,0,0,0,0,26.122246,41.349053,0,0,0,0,0,0
1298,160.50689,0,0,0,0,0,26.126267,41.355418,0,0,0,0,0,0
1299,160.53159,0,0,0,0,0,26.130289,41.361784,0,0,0,0,0,0
1300,160.5563,0,0,0,0,0,26.13431,41.36815,0,0,0,0,0,0
1301,160.581,0,0,0,0,0,26.138332,41.374515,0,0,0,0,0,0
1302,160.60571,0,0,0,0,0,26.142353,41.380881,0,0,0,0,0,0
1303,160.63042,0,0,0,0,0,26.146375,41.387246,0,0,0,0,0,0
1304,160.65512,0,0,0,0,0,26.150396,41.393612,0,0,0,0,0,0
1305,160.67983,0,0,0,0,0,26.154418,41.399978,0,0,0,0,0,0
1306,160.70453,0,0,0,0,0,26.158439,41.406343,0,0,0,0,0,0
1307,160.72924,0,0,0,0,0,26.162461,41.412709,0,0,0,0,0,0
1308,160.75395,0,0,0,0,0,26.166482,41.419075,0,0,0,0,0,0
1309,160.77865,0,0,0,0,0,26.170504,41.42544,0,0,0,0,0,0
1310,160.80336,0,0,0,0,0,26.174525,41.431806,0,0,0,0,0,0
1311,160.82806,0,0,0,0,0,26.178546,41.438172,0,0,0,0,0,0
1312,160.85277,0,0,0,0,0,26.182568,41.444537,0,0,0,0,0,0
1313,160.87748,0,0,0,0,0,26.186589,41.450903,0,0,0,0,0,0
1314,160.90218,0,0,0,0,0,26.190611,41.457269,0,0,0,0,0,0
1315,160.92689,0,0,0,0,0,26.194632,41.463634,0,0,0,0,0,0
1316,160.95159,0,0,0,0,0,26.198654,41.47,0,0,0,0,0,0
1317,160.9763,0,0,0,0,0,26.202675,41.476365,0,0,0,0,0,0
1318,161.00101,0,0,0,0,0,26.206697,41.482731,0,0,0,0,0,0
1319,161.02571,0,0,0,0,0,26.210718,41.489097,0,0,0,0,0,0
1320,161.05042,0,0,0,0,0,26.21474,41.495462,0,0,0,0,0,0
1321,161.07512,0,0,0,0,0,26.218761,41.501828,0,0,0,0,0,0
1322,161.09983,0,0,0,0,0,26.222783,41.508194,0,0,0,0,0,0
1323,161.12454,0,0,0,0,0,26.226804,41.514559,0,0,0,0,0,0
1324,161.14924,0,0,0,0,0,26.230826,41.520925,0,0,0,0,0,0
1325,161.17395,0,0,0,0,0,26.234847,41.527291,0,0,0,0,0,0
1326,161.19866,0,0,0,0,0,26.238869,41.533656,0,0,0,0,0,0
1327,161.22336,0,0,0,0,0,26.24289,41.540022,0,0,0,0,0,0
1328,161.24807,0,0,0,0,0,26.246912,41.546388,0,0,0,0,0,0
1329,161.27277,0,0,0,0,0,26.250933,41.552753,0,0,0,0,0,0
1330,161.29748,0,0,0,0,0,26.254955,41.559119,0,0,0,0,0,0
1331,161.32219,0,0,0,0,0,26.258976,41.565484,0,0,0,0,0,0
1332,161.34689,0,0,0,0,0,26.262998,41.57185,0,0,0,0,0,0
1333,161.3716,0,0,0,0,0,26.267019,41.578216,0,0,0,0,0,0
1334,161.3963,0,0,0,0,0,26.271041,41.584581,0,0,0,0,0,0
1335,161.42101,0,0,0,0,0,26.275062,41.590947,0,0,0,0,0,0
1336,161.44572,0,0,0,0,0,26.279084,41.597313,0,0,0,0,0,0
1337,161.47042,0,0,0,0,0,26.283105,41.603678,0,0,0,0,0,0
1338,161.49513,0,0,0,0,0,26.287127,41.610044,0,0,0,0,0,0
1339,161.51983,0,0,0,0,0,26.291148,41.61641,0,0,0,0,0,0
1340,161.54454,0,0,0,0,0,26.29517,41.622775,0,0,0,0,0,0
1341,161.56925,0,0,0,0,0,26.299191,41.629141,0,0,0,0,0,0
1342,161.59395,0,0,0,0,0,26.303213,41.635507,0,0,0,0,0,0
1343,161.61866,0,0,0,0,0,26.307234,41.641872,0,0,0,0,0,0
1344,161.64336,0,0,0,0,0,26.311256,41.648238,0,0,0,0,0,0
1345,161.66807,0,0,0,0,0,26.315277,41.654603,0,0,0,0,0,0
1346,161.69278,0,0,0,0,0,26.319299,41.660969,0,0,0,0,0,0
1347,161.71748,0,0,0,0,0,26.32332,41.667335,0,0,0,0,0,0
1348,161.74219,0,0,0,0,0,26.327342,41.6737,0,0,0,0,0,0
1349,161.76689,0,0,0,0,0,26.331363,41.680066,0,0,0,0,0,0
1350,161.7916,0,0,0,0,0,26.335385,41.686432,0,0,0,0,0,0
1351,161.81631,0,0,0,0,0,26.339406,41.692797,0,0,0,0,0,0
1352,161.84101,0,0,0,0,0,26.343428,41.699163,0,0,0,0,0,0
1353,161.86572,0,0,0,0,0,26.347449,41.705529,0,0,0,0,0,0
1354,161.89042,0,0,0,0,0,26.351471,41.711894,0,0,0,0,0,0
1355,161.91513,0,0,0,0,0,26.355492,41.71826,0,0,0,0,0,0
1356,161.93984,0,0,0,0,0,26.359514,41.724626,0,0,0,0,0,0
1357,161.96454,0,0,0,0,0,26.363535,41.730991,0,0,0,0,0,0
1358,161.98925,0,0,0,0,0,26.367557,41.737357,0,0,0,0,0,0
1359,162.01396,0,0,0,0,0,26.371578,41.743722,0,0,0,0,0,0
1360,162.03866,0,0,0,0,0,26.3756,41.750088,0,0,0,0,0,0
1361,162.06337,0,0,0,0,0,26.379621,41.756454,0,0,0,0,0,0
1362,162.08807,0,0,0,0,0,26.383643,41.762819,0,0,0,0,0,0
1363,162.11278,0,0,0,0,0,26.387664,41.769185,0,0,0,0,0,0
1364,162.13749,0,0,0,0,0,26.391686,41.775551,0,0,0,0,0,0
1365,162.16219,0,0,0,0,0,26.395707,41.781916,0,0,0,0,0,0
1366,162.1869,0,0,0,0,0,26.399729,41.788282,0,0,0,0,0,0
1367,162.2116,0,0,0,0,0,26.40375,41.794648,0,0,0,0,0,0
1368,162.23631,0,0,0,0,0,26.407771,41.801013,0,0,0,0,0,0
1369,162.26102,0,0,0,0,0,26.411793,41.807379,0,0,0,0,0,0
1370,162.28572,0,0,0,0,0,26.415814,41.813744,0,0,0,0,0,0
1371,162.31043,0,0,0,0,0,26.419836,41.82011,0,0,0,0,0,0
1372,162.33513,0,0,0,0,0,26.423857,41.826476,0,0,0,0,0,0
1373,162.35984,0,0,0,0,0,26.427879,41.832841,0,0,0,0,0,0
1374,162.38455,0,0,0,0,0,26.4319,41.839207,0,0,0,0,0,0
1375,162.40925,0,0,0,0,0,26.435922,41.845573,0,0,0,0,0,0
1376,162.43396,0,0,0,0,0,26.439943,41.851938,0,0,0,0,0,0
1377,162.45866,0,0,0,0,0,26.443965,41.858304,0,0,0,0,0,0
1378,162.48337,0,0,0,0,0,26.447986,41.86467,0,0,0,0,0,0
1379,162.50808,0,0,0,0,0,26.452008,41.871035,0,0,0,0,0,0
1380,162.53278,0,0,0,0,0,26.456029,41.877401,0,0,0,0,0,0
1381,162.55749,0,0,0,0,0,26.460051,41.883767,0,0,0,0,0,0
1382,162.58219,0,0,0,0,0,26.464072,41.890132,0,0,0,0,0,0
1383,162.6069,0,0,0,0,0,26.468094,41.896498,0,0,0,0,0,0
1384,162.63161,0,0,0,0,0,26.472115,41.902863,0,0,0,0,0,0
1385,162.65631,0,0,0,0,0,26.476137,41.909229,0,0,0,0,0,0
1386,162.68102,0,0,0,0,0,26.480158,41.915595,0,0,0,0,0,0
1387,162.70572,0,0,0,0,0,26.48418,41.92196,0,0,0,0,0,0
1388,162.73043,0,0,0,0,0,26.488201,41.928326,0,0,0,0,0,0
1389,162.75514,0,0,0,0,0,26.492223,41.934692,0,0,0,0,0,0
1390,162.77984,0,0,0,0,0,26.496244,41.941057,0,0,0,0,0,0
1391,162.80455,0,0,0,0,0,26.500266,41.947423,0,0,0,0,0,0
1392,162.82926,0,0,0,0,0,26.504287,41.953789,0,0,0,0,0,0
1393,162.85396,0,0,0,0,0,26.508309,41.960154,0,0,0,0,0,0
1394,162.87867,0,0,0,0,0,26.51233,41.96652,0,0,0,0,0,0
1395,162.90337,0,0,0,0,0,26.516352,41.972886,0,0,0,0,0,0
1396,162.92808,0,0,0,0,0,26.520373,41.979251,0,0,0,0,0,0
1397,162.95279,0,0,0,0,0,26.524395,41.985617,0,0,0,0,0,0
1398,162.97749,0,0,0,0,0,26.528416,41.991982,0,0,0,0,0,0
1399,163.0022,0,0,0,0,0,26.532438,41.998348,0,0,0,0,0,0
1400,163.0269,0,0,0,0,0,26.536459,42.004714,0,0,0,0,0,0
1401,163.05161,0,0,0,0,0,26.540481,42.011079,0,0,0,0,0,0
1402,163.07632,0,0,0,0,0,26.544502,42.017445,0,0,0,0,0,0
1403,163.10102,0,0,0,0,0,26.548524,42.023811,0,0,0,0,0,0
1404,163.12573,0,0,0,0,0,26.552545,42.030176,0,0,0,0,0,0
1405,163.15043,0,0,0,0,0,26.556567,42.036542,0,0,0,0,0,0
