Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa)
2612,203.75685,0,0,0,0,0.95232031,0.68000897,0,0,0,7.3359579,73.085298,0,0,0,0
2613,203.76698,0,0,0,0,0.95236769,0.6800428,0,0,0,7.3363229,73.088934,0,0,0,0
2614,203.77712,0,0,0,0,0.95241508,0.68007664,0,0,0,7.3366879,73.09257,0,0,0,0
2615,203.78726,0,0,0,0,0.95246246,0.68011047,0,0,0,7.3370529,73.096206,0,0,0,0
2616,203.7974,0,0,0,0,0.95250984,0.6801443,0,0,0,7.3374179,73.099843,0,0,0,0
2617,203.80754,0,0,0,0,0.95255722,0.68017814,0,0,0,7.3377829,73.103479,0,0,0,0
2618,203.81767,0,0,0,0,0.9526046,0.68021197,0,0,0,7.3381479,73.107115,0,0,0,0
2619,203.82781,0,0,0,0,0.95265198,0.6802458,0,0,0,7.3385128,73.110751,0,0,0,0
2620,203.83795,0,0,0,0,0.95269937,0.68027964,0,0,0,7.3388778,73.114388,0,0,0,0
2621,203.84809,0,0,0,0,0.95274675,0.68031347,0,0,0,7.3392428,73.118024,0,0,0,0
2622,203.85822,0,0,0,0,0.95279413,0.6803473,0,0,0,7.3396078,73.12166,0,0,0,0
2623,203.86836,0,0,0,0,0.95284151,0.68038113,0,0,0,7.3399728,73.125297,0,0,0,0
2624,203.8785,0,0,0,0,0.95288889,0.68041497,0,0,0,7.3403378,73.128933,0,0,0,0
2625,203.88864,0,0,0,0,0.95293627,0.6804488,0,0,0,7.3407028,73.132569,0,0,0,0
2626,203.89877,0,0,0,0,0.95298365,0.68048263,0,0,0,7.3410678,73.136205,0,0,0,0
2627,203.90891,0,0,0,0,0.95303104,0.68051647,0,0,0,7.3414328,73.139842,0,0,0,0
2628,203.91905,0,0,0,0,0.95307842,0.6805503,0,0,0,7.3417978,73.143478,0,0,0,0
2629,203.92919,0,0,0,0,0.9531258,0.68058413,0,0,0,7.3421628,73.147114,0,0,0,0
2630,203.93933,0,0,0,0,0.95317318,0.68061797,0,0,0,7.3425278,73.150751,0,0,0,0
2631,203.94946,0,0,0,0,0.95322056,0.6806518,0,0,0,7.3428927,73.154387,0,0,0,0
2632,203.9596,0,0,0,0,0.95326794,0.68068563,0,0,0,7.3432577,73.158023,0,0,0,0
2633,203.96974,0,0,0,0,0.95331533,0.68071947,0,0,0,7.3436227,73.161659,0,0,0,0
2634,203.97988,0,0,0,0,0.95336271,0.6807533,0,0,0,7.3439877,73.165296,0,0,0,0
2635,203.99001,0,0,0,0,0.95341009,0.68078713,0,0,0,7.3443527,73.168932,0,0,0,0
2636,204.00015,0,0,0,0,0.95345747,0.68082096,0,0,0,7.3447177,73.172568,0,0,0,0
2637,204.01029,0,0,0,0,0.95350485,0.6808548,0,0,0,7.3450827,73.176204,0,0,0,0
2638,204.02043,0,0,0,0,0.95355223,0.68088863,0,0,0,7.3454477,73.179841,0,0,0,0
2639,204.03056,0,0,0,0,0.95359962,0.68092246,0,0,0,7.3458127,73.183477,0,0,0,0
2640,204.0407,0,0,0,0,0.953647,0.6809563,0,0,0,7.3461777,73.187113,0,0,0,0
2641,204.05084,0,0,0,0,0.95369438,0.68099013,0,0,0,7.3465427,73.19075,0,0,0,0
2642,204.0762,0,0,0,0,0.95381291,0.68107477,0,0,0,7.3474558,73.199846,0,0,0,0
2643,204.10156,0,0,0,0,0.95393145,0.68115941,0,0,0,7.3483689,73.208943,0,0,0,0
2644,204.12692,0,0,0,0,0.95404998,0.68124405,0,0,0,7.349282,73.21804,0,0,0,0
2645,204.15229,0,0,0,0,0.95416852,0.68132869,0,0,0,7.3501951,73.227137,0,0,0,0
2646,204.17765,0,0,0,0,0.95428706,0.68141333,0,0,0,7.3511082,73.236234,0,0,0,0
2647,204.20301,0,0,0,0,0.95440559,0.68149797,0,0,0,7.3520213,73.245331,0,0,0,0
2648,204.22837,0,0,0,0,0.95452413,0.68158262,0,0,0,7.3529344,73.254428,0,0,0,0
2649,204.25373,0,0,0,0,0.95464266,0.68166726,0,0,0,7.3538475,73.263525,0,0,0,0
2650,204.27909,0,0,0,0,0.9547612,0.6817519,0,0,0,7.3547606,73.272622,0,0,0,0
2651,204.30446,0,0,0,0,0.95487973,0.68183654,0,0,0,7.3556738,73.281719,0,0,0,0
2652,204.32982,0,0,0,0,0.95499827,0.68192118,0,0,0,7.3565869,73.290816,0,0,0,0
2653,204.35518,0,0,0,0,0.95511681,0.68200582,0,0,0,7.3575,73.299913,0,0,0,0
2654,204.38054,0,0,0,0,0.95523534,0.68209046,0,0,0,7.3584131,73.30901,0,0,0,0
2655,204.4059,0,0,0,0,0.95535388,0.6821751,0,0,0,7.3593262,73.318107,0,0,0,0
2656,204.43126,0,0,0,0,0.95547241,0.68225974,0,0,0,7.3602393,73.327204,0,0,0,0
2657,204.45663,0,0,0,0,0.95559095,0.68234438,0,0,0,7.3611524,73.336301,0,0,0,0
2658,204.48199,0,0,0,0,0.95570948,0.68242903,0,0,0,7.3620655,73.345398,0,0,0,0
2659,204.50735,0,0,0,0,0.95582802,0.68251367,0,0,0,7.3629786,73.354495,0,0,0,0
2660,204.53271,0,0,0,0,0.95594656,0.68259831,0,0,0,7.3638917,73.363592,0,0,0,0
2661,204.55807,0,0,0,0,0.95606509,0.68268295,0,0,0,7.3648049,73.372689,0,0,0,0
2662,204.58344,0,0,0,0,0.95618363,0.68276759,0,0,0,7.365718,73.381785,0,0,0,0
2663,204.6088,0,0,0,0,0.95630216,0.68285223,0,0,0,7.3666311,73.390882,0,0,0,0
2664,204.63416,0,0,0,0,0.9564207,0.68293687,0,0,0,7.3675442,73.399979,0,0,0,0
2665,204.65952,0,0,0,0,0.95653923,0.68302151,0,0,0,7.3684573,73.409076,0,0,0,0
2666,204.68488,0,0,0,0,0.95665777,0.68310615,0,0,0,7.3693704,73.418173,0,0,0,0
2667,204.71024,0,0,0,0,0.95677631,0.68319079,0,0,0,7.3702835,73.42727,0,0,0,0
2668,204.73561,0,0,0,0,0.95689484,0.68327544,0,0,0,7.3711966,73.436367,0,0,0,0
2669,204.76097,0,0,0,0,0.95701338,0.68336008,0,0,0,7.3721097,73.445464,0,0,0,0
2670,204.78633,0,0,0,0,0.95713191,0.68344472,0,0,0,7.3730228,73.454561,0,0,0,0
2671,204.81169,0,0,0,0,0.95725045,0.68352936,0,0,0,7.373936,73.463658,0,0,0,0
2672,204.83705,0,0,0,0,0.95736898,0.683614,0,0,0,7.3748491,73.472755,0,0,0,0
2673,204.86241,0,0,0,0,0.95748752,0.68369864,0,0,0,7.3757622,73.481852,0,0,0,0
2674,204.88778,0,0,0,0,0.95760606,0.68378328,0,0,0,7.3766753,73.490949,0,0,0,0
2675,204.91314,0,0,0,0,0.95772459,0.68386792,0,0,0,7.3775884,73.500046,0,0,0,0
2676,204.9385,0,0,0,0,0.95784313,0.68395256,0,0,0,7.3785015,73.509143,0,0,0,0
2677,204.96386,0,0,0,0,0.95796166,0.6840372,0,0,0,7.3794146,73.51824,0,0,0,0
2678,204.98922,0,0,0,0,0.9580802,0.68412185,0,0,0,7.3803277,73.527337,0,0,0,0
2679,205.01458,0,0,0,0,0.95819873,0.68420649,0,0,0,7.3812408,73.536434,0,0,0,0
2680,205.03995,0,0,0,0,0.95831727,0.68429113,0,0,0,7.3821539,73.545531,0,0,0,0
2681,205.06531,0,0,0,0,0.95843581,0.68437577,0,0,0,7.383067,73.554628,0,0,0,0
2682,205.09067,0,0,0,0,0.95855434,0.68446041,0,0,0,7.3839802,73.563725,0,0,0,0
2683,205.11603,0,0,0,0,0.95867288,0.68454505,0,0,0,7.3848933,73.572822,0,0,0,0
2684,205.14139,0,0,0,0,0.95879141,0.68462969,0,0,0,7.3858064,73.581919,0,0,0,0
2685,205.16675,0,0,0,0,0.95890995,0.68471433,0,0,0,7.3867195,73.591016,0,0,0,0
2686,205.19212,0,0,0,0,0.95902848,0.68479897,0,0,0,7.3876326,73.600113,0,0,0,0
2687,205.21748,0,0,0,0,0.95914702,0.68488361,0,0,0,7.3885457,73.609209,0,0,0,0
2688,205.24284,0,0,0,0,0.95926556,0.68496826,0,0,0,7.3894588,73.618306,0,0,0,0
2689,205.2682,0,0,0,0,0.95938409,0.6850529,0,0,0,7.3903719,73.627403,0,0,0,0
2690,205.29356,0,0,0,0,0.95950263,0.68513754,0,0,0,7.391285,73.6365,0,0,0,0
2691,205.31892,0,0,0,0,0.95962116,0.68522218,0,0,0,7.3921981,73.645597,0,0,0,0
2692,205.34429,0,0,0,0,0.9597397,0.68530682,0,0,0,7.3931113,73.654694,0,0,0,0
2693,205.36965,0,0,0,0,0.95985823,0.68539146,0,0,0,7.3940244,73.663791,0,0,0,0
2694,205.39501,0,0,0,0,0.95997677,0.6854761,0,0,0,7.3949375,73.672888,0,0,0,0
2695,205.42037,0,0,0,0,0.96009531,0.68556074,0,0,0,7.3958506,73.681985,0,0,0,0
2696,205.44573,0,0,0,0,0.96021384,0.68564538,0,0,0,7.3967637,73.691082,0,0,0,0
2697,205.47109,0,0,0,0,0.96033238,0.68573003,0,0,0,7.3976768,73.700179,0,0,0,0
2698,205.49646,0,0,0,0,0.96045091,0.68581467,0,0,0,7.3985899,73.709276,0,0,0,0
2699,205.52182,0,0,0,0,0.96056945,0.68589931,0,0,0,7.399503,73.718373,0,0,0,0
2700,205.54718,0,0,0,0,0.96068798,0.68598395,0,0,0,7.4004161,73.72747,0,0,0,0
2701,205.57254,0,0,0,0,0.96080652,0.68606859,0,0,0,7.4013292,73.736567,0,0,0,0
2702,205.5979,0,0,0,0,0.96092506,0.68615323,0,0,0,7.4022424,73.745664,0,0,0,0
2703,205.62327,0,0,0,0,0.96104359,0.68623787,0,0,0,7.4031555,73.754761,0,0,0,0
2704,205.64863,0,0,0,0,0.96116213,0.68632251,0,0,0,7.4040686,73.763858,0,0,0,0
2705,205.67399,0,0,0,0,0.96128066,0.68640715,0,0,0,7.4049817,73.772955,0,0,0,0
2706,205.69935,0,0,0,0,0.9613992,0.68649179,0,0,0,7.4058948,73.782052,0,0,0,0
2707,205.72471,0,0,0,0,0.96151774,0.68657644,0,0,0,7.4068079,73.791149,0,0,0,0
2708,205.75007,0,0,0,0,0.96163627,0.68666108,0,0,0,7.407721,73.800246,0,0,0,0
2709,205.77544,0,0,0,0,0.96175481,0.68674572,0,0,0,7.4086341,73.809343,0,0,0,0
2710,205.8008,0,0,0,0,0.96187334,0.68683036,0,0,0,7.4095472,73.81844,0,0,0,0
2711,205.82616,0,0,0,0,0.96199188,0.686915,0,0,0,7.4104603,73.827537,0,0,0,0
2712,205.85152,0,0,0,0,0.96211041,0.68699964,0,0,0,7.4113735,73.836633,0,0,0,0
2713,205.87688,0,0,0,0,0.96222895,0.68708428,0,0,0,7.4122866,73.84573,0,0,0,0
2714,205.90224,0,0,0,0,0.96234749,0.68716892,0,0,0,7.4131997,73.854827,0,0,0,0
2715,205.92761,0,0,0,0,0.96246602,0.68725356,0,0,0,7.4141128,73.863924,0,0,0,0
2716,205.95297,0,0,0,0,0.96258456,0.6873382,0,0,0,7.4150259,73.873021,0,0,0,0
2717,205.97833,0,0,0,0,0.96270309,0.68742285,0,0,0,7.415939,73.882118,0,0,0,0
2718,206.00369,0,0,0,0,0.96282163,0.68750749,0,0,0,7.4168521,73.891215,0,0,0,0
2719,206.02905,0,0,0,0,0.96294016,0.68759213,0,0,0,7.4177652,73.900312,0,0,0,0
2720,206.05441,0,0,0,0,0.9630587,0.68767677,0,0,0,7.4186783,73.909409,0,0,0,0
2721,206.07978,0,0,0,0,0.96317724,0.68776141,0,0,0,7.4195914,73.918506,0,0,0,0
2722,206.10514,0,0,0,0,0.96329577,0.68784605,0,0,0,7.4205046,73.927603,0,0,0,0
2723,206.1305,0,0,0,0,0.96341431,0.68793069,0,0,0,7.4214177,73.9367,0,0,0,0
2724,206.15586,0,0,0,0,0.96353284,0.68801533,0,0,0,7.4223308,73.945797,0,0,0,0
2725,206.18122,0,0,0,0,0.96365138,0.68809997,0,0,0,7.4232439,73.954894,0,0,0,0
2726,206.20658,0,0,0,0,0.96376991,0.68818461,0,0,0,7.424157,73.963991,0,0,0,0
2727,206.23195,0,0,0,0,0.96388845,0.68826926,0,0,0,7.4250701,73.973088,0,0,0,0
2728,206.25731,0,0,0,0,0.96400699,0.6883539,0,0,0,7.4259832,73.982185,0,0,0,0
2729,206.28267,0,0,0,0,0.96412552,0.68843854,0,0,0,7.4268963,73.991282,0,0,0,0
2730,206.30803,0,0,0,0,0.96424406,0.68852318,0,0,0,7.4278094,74.000379,0,0,0,0
2731,206.33339,0,0,0,0,0.96436259,0.68860782,0,0,0,7.4287225,74.009476,0,0,0,0
2732,206.35875,0,0,0,0,0.96448113,0.68869246,0,0,0,7.4296357,74.018573,0,0,0,0
2733,206.38412,0,0,0,0,0.96459966,0.6887771,0,0,0,7.4305488,74.02767,0,0,0,0
2734,206.40948,0,0,0,0,0.9647182,0.68886174,0,0,0,7.4314619,74.036767,0,0,0,0
2735,206.43484,0,0,0,0,0.96483674,0.68894638,0,0,0,7.432375,74.045864,0,0,0,0
2736,206.4602,0,0,0,0,0.96495527,0.68903102,0,0,0,7.4332881,74.054961,0,0,0,0
2737,206.48556,0,0,0,0,0.96507381,0.68911567,0,0,0,7.4342012,74.064057,0,0,0,0
2738,206.51092,0,0,0,0,0.96519234,0.68920031,0,0,0,7.4351143,74.073154,0,0,0,0
2739,206.53629,0,0,0,0,0.96531088,0.68928495,0,0,0,7.4360274,74.082251,0,0,0,0
2740,206.56165,0,0,0,0,0.96542941,0.68936959,0,0,0,7.4369405,74.091348,0,0,0,0
2741,206.58701,0,0,0,0,0.96554795,0.68945423,0,0,0,7.4378536,74.100445,0,0,0,0
2742,206.61237,0,0,0,0,0.96566649,0.68953887,0,0,0,7.4387668,74.109542,0,0,0,0
2743,206.63773,0,0,0,0,0.96578502,0.68962351,0,0,0,7.4396799,74.118639,0,0,0,0
2744,206.6631,0,0,0,0,0.96590356,0.68970815,0,0,0,7.440593,74.127736,0,0,0,0
2745,206.68846,0,0,0,0,0.96602209,0.68979279,0,0,0,7.4415061,74.136833,0,0,0,0
2746,206.71382,0,0,0,0,0.96614063,0.68987744,0,0,0,7.4424192,74.14593,0,0,0,0
2747,206.73918,0,0,0,0,0.96625916,0.68996208,0,0,0,7.4433323,74.155027,0,0,0,0
2748,206.76454,0,0,0,0,0.9663777,0.69004672,0,0,0,7.4442454,74.164124,0,0,0,0
2749,206.7899,0,0,0,0,0.96649624,0.69013136,0,0,0,7.4451585,74.173221,0,0,0,0
2750,206.81527,0,0,0,0,0.96661477,0.690216,0,0,0,7.4460716,74.182318,0,0,0,0
2751,206.82962,0,0,0,0,0.96668186,0.69026391,0,0,0,7.4465885,74.187467,0,0,0,0
2752,206.84398,0,0,0,0,0.96674896,0.69031181,0,0,0,7.4471053,74.192616,0,0,0,0
2753,206.85833,0,0,0,0,0.96681605,0.69035972,0,0,0,7.4476221,74.197765,0,0,0,0
2754,206.87269,0,0,0,0,0.96688314,0.69040763,0,0,0,7.448139,74.202914,0,0,0,0
2755,206.88704,0,0,0,0,0.96695023,0.69045554,0,0,0,7.4486558,74.208063,0,0,0,0
2756,206.9014,0,0,0,0,0.96701733,0.69050345,0,0,0,7.4491726,74.213212,0,0,0,0
2757,206.91575,0,0,0,0,0.96708442,0.69055135,0,0,0,7.4496895,74.218361,0,0,0,0
2758,206.93011,0,0,0,0,0.96715151,0.69059926,0,0,0,7.4502063,74.22351,0,0,0,0
2759,206.94446,0,0,0,0,0.9672186,0.69064717,0,0,0,7.4507231,74.228659,0,0,0,0
2760,206.95882,0,0,0,0,0.9672857,0.69069508,0,0,0,7.4512399,74.233808,0,0,0,0
2761,206.97317,0,0,0,0,0.96735279,0.69074298,0,0,0,7.4517568,74.238957,0,0,0,0
2762,206.98753,0,0,0,0,0.96741988,0.69079089,0,0,0,7.4522736,74.244106,0,0,0,0
2763,207.00188,0,0,0,0,0.96748697,0.6908388,0,0,0,7.4527904,74.249255,0,0,0,0
2764,207.01624,0,0,0,0,0.96755407,0.69088671,0,0,0,7.4533073,74.254404,0,0,0,0
2765,207.03059,0,0,0,0,0.96762116,0.69093462,0,0,0,7.4538241,74.259553,0,0,0,0
2766,207.04495,0,0,0,0,0.96768825,0.69098252,0,0,0,7.4543409,74.264702,0,0,0,0
2767,207.0593,0,0,0,0,0.96775535,0.69103043,0,0,0,7.4548578,74.269851,0,0,0,0
2768,207.07366,0,0,0,0,0.96782244,0.69107834,0,0,0,7.4553746,74.275,0,0,0,0
2769,207.08801,0,0,0,0,0.96788953,0.69112625,0,0,0,7.4558914,74.280149,0,0,0,0
2770,207.10237,0,0,0,0,0.96795662,0.69117415,0,0,0,7.4564082,74.285298,0,0,0,0
2771,207.11672,0,0,0,0,0.96802372,0.69122206,0,0,0,7.4569251,74.290447,0,0,0,0
2772,207.13108,0,0,0,0,0.96809081,0.69126997,0,0,0,7.4574419,74.295596,0,0,0,0
2773,207.14543,0,0,0,0,0.9681579,0.69131788,0,0,0,7.4579587,74.300745,0,0,0,0
2774,207.15979,0,0,0,0,0.96822499,0.69136579,0,0,0,7.4584756,74.305894,0,0,0,0
2775,207.17414,0,0,0,0,0.96829209,0.69141369,0,0,0,7.4589924,74.311042,0,0,0,0
2776,207.1885,0,0,0,0,0.96835918,0.6914616,0,0,0,7.4595092,74.316191,0,0,0,0
2777,207.20285,0,0,0,0,0.96842627,0.69150951,0,0,0,7.4600261,74.32134,0,0,0,0
2778,207.21721,0,0,0,0,0.96849336,0.69155742,0,0,0,7.4605429,74.326489,0,0,0,0
2779,207.23156,0,0,0,0,0.96856046,0.69160532,0,0,0,7.4610597,74.331638,0,0,0,0
2780,207.24592,0,0,0,0,0.96862755,0.69165323,0,0,0,7.4615766,74.336787,0,0,0,0
2781,207.26027,0,0,0,0,0.96869464,0.69170114,0,0,0,7.4620934,74.341936,0,0,0,0
2782,207.27463,0,0,0,0,0.96876173,0.69174905,0,0,0,7.4626102,74.347085,0,0,0,0
2783,207.28898,0,0,0,0,0.96882883,0.69179696,0,0,0,7.463127,74.352234,0,0,0,0
2784,207.30334,0,0,0,0,0.96889592,0.69184486,0,0,0,7.4636439,74.357383,0,0,0,0
2785,207.31769,0,0,0,0,0.96896301,0.69189277,0,0,0,7.4641607,74.362532,0,0,0,0
2786,207.33205,0,0,0,0,0.9690301,0.69194068,0,0,0,7.4646775,74.367681,0,0,0,0
2787,207.3464,0,0,0,0,0.9690972,0.69198859,0,0,0,7.4651944,74.37283,0,0,0,0
2788,207.36076,0,0,0,0,0.96916429,0.69203649,0,0,0,7.4657112,74.377979,0,0,0,0
2789,207.37511,0,0,0,0,0.96923138,0.6920844,0,0,0,7.466228,74.383128,0,0,0,0
2790,207.38947,0,0,0,0,0.96929847,0.69213231,0,0,0,7.4667449,74.388277,0,0,0,0
2791,207.40382,0,0,0,0,0.96936557,0.69218022,0,0,0,7.4672617,74.393426,0,0,0,0
2792,207.41818,0,0,0,0,0.96943266,0.69222813,0,0,0,7.4677785,74.398575,0,0,0,0
2793,207.43253,0,0,0,0,0.96949975,0.69227603,0,0,0,7.4682953,74.403724,0,0,0,0
2794,207.44689,0,0,0,0,0.96956684,0.69232394,0,0,0,7.4688122,74.408873,0,0,0,0
2795,207.46124,0,0,0,0,0.96963394,0.69237185,0,0,0,7.469329,74.414022,0,0,0,0
2796,207.4756,0,0,0,0,0.96970103,0.69241976,0,0,0,7.4698458,74.419171,0,0,0,0
2797,207.48995,0,0,0,0,0.96976812,0.69246766,0,0,0,7.4703627,74.42432,0,0,0,0
2798,207.50431,0,0,0,0,0.96983521,0.69251557,0,0,0,7.4708795,74.429469,0,0,0,0
2799,207.51866,0,0,0,0,0.96990231,0.69256348,0,0,0,7.4713963,74.434618,0,0,0,0
2800,207.53302,0,0,0,0,0.9699694,0.69261139,0,0,0,7.4719132,74.439767,0,0,0,0
2801,207.54737,0,0,0,0,0.97003649,0.6926593,0,0,0,7.47243,74.444916,0,0,0,0
2802,207.56173,0,0,0,0,0.97010358,0.6927072,0,0,0,7.4729468,74.450065,0,0,0,0
2803,207.57608,0,0,0,0,0.97017068,0.69275511,0,0,0,7.4734637,74.455214,0,0,0,0
2804,207.59044,0,0,0,0,0.97023777,0.69280302,0,0,0,7.4739805,74.460363,0,0,0,0
2805,207.60479,0,0,0,0,0.97030486,0.69285093,0,0,0,7.4744973,74.465512,0,0,0,0
2806,207.61915,0,0,0,0,0.97037195,0.69289883,0,0,0,7.4750141,74.470661,0,0,0,0
2807,207.6335,0,0,0,0,0.97043905,0.69294674,0,0,0,7.475531,74.47581,0,0,0,0
2808,207.64786,0,0,0,0,0.97050614,0.69299465,0,0,0,7.4760478,74.480959,0,0,0,0
2809,207.66221,0,0,0,0,0.97057323,0.69304256,0,0,0,7.4765646,74.486108,0,0,0,0
2810,207.67657,0,0,0,0,0.97064032,0.69309047,0,0,0,7.4770815,74.491257,0,0,0,0
2811,207.69092,0,0,0,0,0.97070742,0.69313837,0,0,0,7.4775983,74.496406,0,0,0,0
2812,207.70528,0,0,0,0,0.97077451,0.69318628,0,0,0,7.4781151,74.501555,0,0,0,0
2813,207.71963,0,0,0,0,0.9708416,0.69323419,0,0,0,7.478632,74.506704,0,0,0,0
2814,207.73399,0,0,0,0,0.9709087,0.6932821,0,0,0,7.4791488,74.511853,0,0,0,0
2815,207.74834,0,0,0,0,0.97097579,0.69333,0,0,0,7.4796656,74.517002,0,0,0,0
2816,207.7627,0,0,0,0,0.97104288,0.69337791,0,0,0,7.4801824,74.522151,0,0,0,0
2817,207.77705,0,0,0,0,0.97110997,0.69342582,0,0,0,7.4806993,74.5273,0,0,0,0
2818,207.79141,0,0,0,0,0.97117707,0.69347373,0,0,0,7.4812161,74.532449,0,0,0,0
2819,207.80576,0,0,0,0,0.97124416,0.69352164,0,0,0,7.4817329,74.537598,0,0,0,0
2820,207.82012,0,0,0,0,0.97131125,0.69356954,0,0,0,7.4822498,74.542747,0,0,0,0
2821,207.83447,0,0,0,0,0.97137834,0.69361745,0,0,0,7.4827666,74.547896,0,0,0,0
2822,207.84883,0,0,0,0,0.97144544,0.69366536,0,0,0,7.4832834,74.553045,0,0,0,0
2823,207.86318,0,0,0,0,0.97151253,0.69371327,0,0,0,7.4838003,74.558194,0,0,0,0
2824,207.87754,0,0,0,0,0.97157962,0.69376117,0,0,0,7.4843171,74.563343,0,0,0,0
2825,207.89189,0,0,0,0,0.97164671,0.69380908,0,0,0,7.4848339,74.568492,0,0,0,0
2826,207.90625,0,0,0,0,0.97171381,0.69385699,0,0,0,7.4853508,74.573641,0,0,0,0
2827,207.9206,0,0,0,0,0.9717809,0.6939049,0,0,0,7.4858676,74.578789,0,0,0,0
2828,207.93496,0,0,0,0,0.97184799,0.6939528,0,0,0,7.4863844,74.583938,0,0,0,0
2829,207.94931,0,0,0,0,0.97191508,0.69400071,0,0,0,7.4869012,74.589087,0,0,0,0
2830,207.96367,0,0,0,0,0.97198218,0.69404862,0,0,0,7.4874181,74.594236,0,0,0,0
2831,207.97802,0,0,0,0,0.97204927,0.69409653,0,0,0,7.4879349,74.599385,0,0,0,0
2832,207.99238,0,0,0,0,0.97211636,0.69414444,0,0,0,7.4884517,74.604534,0,0,0,0
2833,208.00673,0,0,0,0,0.97218345,0.69419234,0,0,0,7.4889686,74.609683,0,0,0,0
2834,208.02109,0,0,0,0,0.97225055,0.69424025,0,0,0,7.4894854,74.614832,0,0,0,0
2835,208.03544,0,0,0,0,0.97231764,0.69428816,0,0,0,7.4900022,74.619981,0,0,0,0
2836,208.0498,0,0,0,0,0.97238473,0.69433607,0,0,0,7.4905191,74.62513,0,0,0,0
2837,208.06415,0,0,0,0,0.97245182,0.69438397,0,0,0,7.4910359,74.630279,0,0,0,0
2838,208.07851,0,0,0,0,0.97251892,0.69443188,0,0,0,7.4915527,74.635428,0,0,0,0
2839,208.09286,0,0,0,0,0.97258601,0.69447979,0,0,0,7.4920695,74.640577,0,0,0,0
2840,208.10722,0,0,0,0,0.9726531,0.6945277,0,0,0,7.4925864,74.645726,0,0,0,0
2841,208.12157,0,0,0,0,0.97272019,0.69457561,0,0,0,7.4931032,74.650875,0,0,0,0
2842,208.13593,0,0,0,0,0.97278729,0.69462351,0,0,0,7.49362,74.656024,0,0,0,0
2843,208.15028,0,0,0,0,0.97285438,0.69467142,0,0,0,7.4941369,74.661173,0,0,0,0
2844,208.16464,0,0,0,0,0.97292147,0.69471933,0,0,0,7.4946537,74.666322,0,0,0,0
2845,208.17899,0,0,0,0,0.97298856,0.69476724,0,0,0,7.4951705,74.671471,0,0,0,0
2846,208.19335,0,0,0,0,0.97305566,0.69481514,0,0,0,7.4956874,74.67662,0,0,0,0
2847,208.2077,0,0,0,0,0.97312275,0.69486305,0,0,0,7.4962042,74.681769,0,0,0,0
2848,208.22206,0,0,0,0,0.97318984,0.69491096,0,0,0,7.496721,74.686918,0,0,0,0
2849,208.23641,0,0,0,0,0.97325693,0.69495887,0,0,0,7.4972379,74.692067,0,0,0,0
2850,208.25077,0,0,0,0,0.97332403,0.69500678,0,0,0,7.4977547,74.697216,0,0,0,0
2851,208.26512,0,0,0,0,0.97339112,0.69505468,0,0,0,7.4982715,74.702365,0,0,0,0
2852,208.27948,0,0,0,0,0.97345821,0.69510259,0,0,0,7.4987883,74.707514,0,0,0,0
2853,208.29383,0,0,0,0,0.9735253,0.6951505,0,0,0,7.4993052,74.712663,0,0,0,0
2854,208.30819,0,0,0,0,0.9735924,0.69519841,0,0,0,7.499822,74.717812,0,0,0,0
2855,208.32254,0,0,0,0,0.97365949,0.69524631,0,0,0,7.5003388,74.722961,0,0,0,0
2856,208.3369,0,0,0,0,0.97372658,0.69529422,0,0,0,7.5008557,74.72811,0,0,0,0
2857,208.35125,0,0,0,0,0.97379367,0.69534213,0,0,0,7.5013725,74.733259,0,0,0,0
2858,208.36561,0,0,0,0,0.97386077,0.69539004,0,0,0,7.5018893,74.738408,0,0,0,0
2859,208.37996,0,0,0,0,0.97392786,0.69543795,0,0,0,7.5024062,74.743557,0,0,0,0
2860,208.39431,0,0,0,0,0.97399494,0.69548585,0,0,0,7.5029229,74.748705,0,0,0,0
2861,208.39006,0,0,0,0,0.97397504,0.69547164,0,0,0,7.5027696,74.747178,0,0,0,0
2862,208.3858,0,0,0,0,0.97395514,0.69545743,0,0,0,7.5026163,74.745651,0,0,0,0
2863,208.38154,0,0,0,0,0.97393524,0.69544322,0,0,0,7.502463,74.744123,0,0,0,0
2864,208.37728,0,0,0,0,0.97391534,0.69542901,0,0,0,7.5023097,74.742596,0,0,0,0
2865,208.37303,0,0,0,0,0.97389544,0.6954148,0,0,0,7.5021564,74.741069,0,0,0,0
2866,208.36877,0,0,0,0,0.97387554,0.69540059,0,0,0,7.5020031,74.739542,0,0,0,0
2867,208.36451,0,0,0,0,0.97385564,0.69538638,0,0,0,7.5018498,74.738015,0,0,0,0
2868,208.36025,0,0,0,0,0.97383574,0.69537217,0,0,0,7.5016965,74.736487,0,0,0,0
2869,208.35599,0,0,0,0,0.97381584,0.69535796,0,0,0,7.5015433,74.73496,0,0,0,0
2870,208.35174,0,0,0,0,0.97379594,0.69534375,0,0,0,7.50139,74.733433,0,0,0,0
2871,208.34748,0,0,0,0,0.97377604,0.69532954,0,0,0,7.5012367,74.731906,0,0,0,0
